*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1.750000	23.4729   	1.750000	13.2903   	1.750000	13.1983   	1.750000	13.1983   	1.750000	13.2704   	1.750000	0.0198467
2.000000	22.5489   	2.000000	13.0218   	2.000000	12.9801   	2.000000	12.9801   	2.000000	13.004    	2.000000	0.017722
2.250000	21.7239   	2.250000	12.7574   	2.250000	12.7511   	2.250000	12.7511   	2.250000	12.7414   	2.250000	0.0160321
2.500000	24.0002   	2.500000	12.4621   	2.500000	12.5183   	2.500000	12.5183   	2.500000	12.4474   	2.500000	0.0146537
3.000000	22.4021   	3.000000	11.9321   	3.000000	12.0568   	3.000000	12.0568   	3.000000	11.9196   	3.000000	0.0125356
3.500000	20.9734   	3.500000	11.5409   	3.500000	11.6137   	3.500000	11.6137   	3.500000	11.5299   	3.500000	0.0109798
4.000000	19.7067   	4.000000	11.1923   	4.000000	11.1952   	4.000000	11.1952   	4.000000	11.1826   	4.000000	0.00978538
4.500000	18.5833   	4.500000	10.8689   	4.500000	10.8029   	4.500000	10.8029   	4.500000	10.86     	4.500000	0.00883774
5.000000	17.5837   	5.000000	10.5659   	5.000000	10.4362   	5.000000	10.4362   	5.000000	10.5578   	5.000000	0.00806637
5.500000	16.6902   	5.500000	10.2055   	5.500000	10.0937   	5.500000	10.0937   	5.500000	10.1981   	5.500000	0.0074255
6.000000	15.8875   	6.000000	9.86694   	6.000000	9.7736    	6.000000	9.7736    	6.000000	9.86006   	6.000000	0.00688407
6.500000	15.1629   	6.500000	9.54849   	6.500000	9.4741    	6.500000	9.4741    	6.500000	9.54207   	6.500000	0.00642022
7.000000	14.5057   	7.000000	9.24867   	7.000000	9.19349   	7.000000	9.19349   	7.000000	9.24265   	7.000000	0.0060181
7.500000	13.9069   	7.500000	8.97365   	7.500000	8.93013   	7.500000	8.93013   	7.500000	8.96798   	7.500000	0.00566597
8.000000	13.3591   	8.000000	8.71433   	8.000000	8.68254   	8.000000	8.68254   	8.000000	8.70897   	8.000000	0.00535488
8.500000	12.8561   	8.500000	8.46953   	8.500000	8.44939   	8.500000	8.44939   	8.500000	8.46445   	8.500000	0.00507793
9.000000	12.3925   	9.000000	8.23815   	9.000000	8.22946   	9.000000	8.22946   	9.000000	8.23332   	9.000000	0.00482971
9.500000	11.9639   	9.500000	8.01915   	9.500000	8.02166   	9.500000	8.02166   	9.500000	8.01455   	9.500000	0.00460587
10.000000	11.5663   	10.000000	7.85824   	10.000000	7.82501   	10.000000	7.82501   	10.000000	7.85384   	10.000000	0.00440294
11.000000	10.8517   	11.000000	7.49882   	11.000000	7.45005   	11.000000	7.50284   	11.000000	7.49477   	11.000000	0.00404889
12.000000	10.2272   	12.000000	7.16698   	12.000000	7.10863   	12.000000	7.20131   	12.000000	7.16323   	12.000000	0.00375016
13.000000	9.67652   	13.000000	6.86112   	13.000000	6.7986    	13.000000	6.9214    	13.000000	6.85763   	13.000000	0.00349453
14.000000	9.18719   	14.000000	6.5792    	14.000000	6.51507   	14.000000	6.66061   	14.000000	6.57593   	14.000000	0.00327316
15.000000	8.7493    	15.000000	6.31908   	15.000000	6.25457   	15.000000	6.41731   	15.000000	6.316     	15.000000	0.00307949
16.000000	8.35502   	16.000000	6.07868   	16.000000	6.01432   	16.000000	6.18996   	16.000000	6.07577   	16.000000	0.00290854
17.000000	7.99803   	17.000000	5.85609   	17.000000	5.79203   	17.000000	5.97713   	17.000000	5.85333   	17.000000	0.00275647
18.000000	7.67321   	18.000000	5.64956   	18.000000	5.58575   	18.000000	5.77754   	18.000000	5.64694   	18.000000	0.00262027
19.000000	7.37631   	19.000000	5.45755   	19.000000	5.39374   	19.000000	5.59003   	19.000000	5.45506   	19.000000	0.00249754
20.000000	7.10381   	20.000000	5.27866   	20.000000	5.21451   	20.000000	5.41356   	20.000000	5.27627   	20.000000	0.00238635
21.000000	6.85279   	21.000000	5.11165   	21.000000	5.04675   	21.000000	5.24721   	21.000000	5.10937   	21.000000	0.0022851
22.000000	6.62075   	22.000000	4.95542   	22.000000	4.88938   	22.000000	5.09014   	22.000000	4.95323   	22.000000	0.00219252
23.000000	6.40558   	23.000000	4.809     	23.000000	4.74136   	23.000000	4.94159   	23.000000	4.80689   	23.000000	0.0021075
24.000000	6.20547   	24.000000	4.67152   	24.000000	4.60176   	24.000000	4.80091   	24.000000	4.66949   	24.000000	0.00202915
25.000000	6.01886   	25.000000	4.5422    	25.000000	4.46995   	25.000000	4.66749   	25.000000	4.54025   	25.000000	0.00195669
27.000000	5.68096   	27.000000	4.30538   	27.000000	4.2279    	27.000000	4.4203    	27.000000	4.30355   	27.000000	0.00182696
29.000000	5.38303   	29.000000	4.09383   	29.000000	4.01026   	29.000000	4.19627   	29.000000	4.09211   	29.000000	0.0017141
31.000000	5.11826   	31.000000	3.90377   	31.000000	3.82239   	31.000000	3.99331   	31.000000	3.90216   	31.000000	0.00161499
33.000000	4.88131   	33.000000	3.73212   	33.000000	3.66123   	33.000000	3.81119   	33.000000	3.7306    	33.000000	0.00152722
35.000000	4.66795   	35.000000	3.57636   	35.000000	3.51487   	35.000000	3.64682   	35.000000	3.57491   	35.000000	0.00144892
38.000000	4.38484   	38.000000	3.36803   	38.000000	3.3189    	38.000000	3.4282    	38.000000	3.36668   	38.000000	0.00134607
41.000000	4.13826   	41.000000	3.18515   	41.000000	3.14607   	41.000000	3.23735   	41.000000	3.18389   	41.000000	0.00125747
44.000000	3.92146   	44.000000	3.02336   	44.000000	2.99211   	44.000000	3.06926   	44.000000	3.02218   	44.000000	0.00118029
47.000000	3.72927   	47.000000	2.87922   	47.000000	2.85484   	47.000000	2.92004   	47.000000	2.8781    	47.000000	0.00111244
50.000000	3.55764   	50.000000	2.74999   	50.000000	2.73162   	50.000000	2.78665   	50.000000	2.74894   	50.000000	0.0010523
55.000000	3.30891   	55.000000	2.56199   	55.000000	2.55152   	55.000000	2.59318   	55.000000	2.56102   	55.000000	0.000965876
60.000000	3.09755   	60.000000	2.40167   	60.000000	2.39711   	60.000000	2.42866   	60.000000	2.40077   	60.000000	0.000893123
65.000000	2.91557   	65.000000	2.26333   	65.000000	2.26336   	65.000000	2.28701   	65.000000	2.2625    	65.000000	0.00083099
70.000000	2.75715   	70.000000	2.14275   	70.000000	2.14646   	70.000000	2.16372   	70.000000	2.14197   	70.000000	0.000777281
75.000000	2.61791   	75.000000	2.03671   	75.000000	2.04304   	75.000000	2.0554    	75.000000	2.03597   	75.000000	0.000730369
80.000000	2.4945    	80.000000	1.94272   	80.000000	1.95124   	80.000000	1.95947   	80.000000	1.94203   	80.000000	0.000689025
85.000000	2.38431   	85.000000	1.85884   	85.000000	1.86892   	85.000000	1.8739    	85.000000	1.85819   	85.000000	0.000652298
90.000000	2.28529   	90.000000	1.78352   	90.000000	1.79493   	90.000000	1.79708   	90.000000	1.7829    	90.000000	0.000619447
95.000000	2.19578   	95.000000	1.71551   	95.000000	1.72803   	95.000000	1.72773   	95.000000	1.71492   	95.000000	0.000589881
100.000000	2.11446   	100.000000	1.65378   	100.000000	1.66702   	100.000000	1.66479   	100.000000	1.65322   	100.000000	0.000563123
105.000000	2.04022   	105.000000	1.59752   	105.000000	1.61136   	105.000000	1.60741   	105.000000	1.59698   	105.000000	0.000538786
110.000000	1.97216   	110.000000	1.54601   	110.000000	1.56017   	110.000000	1.55488   	110.000000	1.54549   	110.000000	0.000516552
115.000000	1.90951   	115.000000	1.49868   	115.000000	1.51304   	115.000000	1.5066    	115.000000	1.49819   	115.000000	0.000496155
120.000000	1.85165   	120.000000	1.45504   	120.000000	1.46957   	120.000000	1.46208   	120.000000	1.45457   	120.000000	0.000477374
125.000000	1.79803   	125.000000	1.41468   	125.000000	1.42933   	125.000000	1.42089   	125.000000	1.41422   	125.000000	0.000460021
130.000000	1.7482    	130.000000	1.37723   	130.000000	1.39195   	130.000000	1.38267   	130.000000	1.37678   	130.000000	0.000443937
135.000000	1.70175   	135.000000	1.34239   	135.000000	1.357     	135.000000	1.3471    	135.000000	1.34196   	135.000000	0.000428987
140.000000	1.65834   	140.000000	1.30989   	140.000000	1.32447   	140.000000	1.31393   	140.000000	1.30948   	140.000000	0.000415051
145.000000	1.61769   	145.000000	1.27952   	145.000000	1.2941    	145.000000	1.2829    	145.000000	1.27911   	145.000000	0.00040203
150.000000	1.57952   	150.000000	1.25106   	150.000000	1.26549   	150.000000	1.25383   	150.000000	1.25067   	150.000000	0.000389835
155.000000	1.52558   	155.000000	1.22433   	155.000000	1.2385    	155.000000	1.22653   	155.000000	1.22396   	155.000000	0.000378388
160.000000	1.49406   	160.000000	1.1992    	160.000000	1.21311   	160.000000	1.20085   	160.000000	1.19883   	160.000000	0.000367622
165.000000	1.46431   	165.000000	1.17551   	165.000000	1.18928   	165.000000	1.17664   	165.000000	1.17515   	165.000000	0.000357477
170.000000	1.4362    	170.000000	1.15314   	170.000000	1.16668   	170.000000	1.15378   	170.000000	1.1528    	170.000000	0.000347899
175.000000	1.40958   	175.000000	1.132     	175.000000	1.14527   	175.000000	1.13216   	175.000000	1.13166   	175.000000	0.000338843
180.000000	1.38435   	180.000000	1.11197   	180.000000	1.12507   	180.000000	1.11169   	180.000000	1.11164   	180.000000	0.000330266
185.000000	1.36039   	185.000000	1.09298   	185.000000	1.10591   	185.000000	1.09227   	185.000000	1.09266   	185.000000	0.00032213
190.000000	1.33761   	190.000000	1.07495   	190.000000	1.08763   	190.000000	1.07383   	190.000000	1.07463   	190.000000	0.000314401
195.000000	1.31592   	195.000000	1.0578    	195.000000	1.07022   	195.000000	1.0563    	195.000000	1.05749   	195.000000	0.00030705
200.000000	1.29525   	200.000000	1.04147   	200.000000	1.05366   	200.000000	1.0396    	200.000000	1.04117   	200.000000	0.000300049
210.000000	1.25668   	210.000000	1.01106   	210.000000	1.0228    	210.000000	1.00849   	210.000000	1.01077   	210.000000	0.000287001
220.000000	1.22141   	220.000000	0.983307  	220.000000	0.994639  	220.000000	0.980112  	220.000000	0.983032  	220.000000	0.000275083
230.000000	1.18903   	230.000000	0.957885  	230.000000	0.9687    	230.000000	0.954113  	230.000000	0.95762   	230.000000	0.000264154
240.000000	1.1592    	240.000000	0.934512  	240.000000	0.944929  	240.000000	0.930213  	240.000000	0.934257  	240.000000	0.000254093
250.000000	1.13162   	250.000000	0.912951  	250.000000	0.922969  	250.000000	0.908169  	250.000000	0.912706  	250.000000	0.000244801
260.000000	1.10605   	260.000000	0.893002  	260.000000	0.902577  	260.000000	0.887776  	260.000000	0.892766  	260.000000	0.00023619
270.000000	1.08228   	270.000000	0.874492  	270.000000	0.883712  	270.000000	0.868858  	270.000000	0.874263  	270.000000	0.000228188
280.000000	1.06013   	280.000000	0.857272  	280.000000	0.866199  	280.000000	0.851264  	280.000000	0.857051  	280.000000	0.000220731
290.000000	1.03943   	290.000000	0.841213  	290.000000	0.849804  	290.000000	0.834862  	290.000000	0.840999  	290.000000	0.000213765
300.000000	1.02004   	300.000000	0.826204  	300.000000	0.834466  	300.000000	0.819537  	300.000000	0.825997  	300.000000	0.000207243
310.000000	1.00186   	310.000000	0.812147  	310.000000	0.820114  	310.000000	0.805191  	310.000000	0.811946  	310.000000	0.000201122
320.000000	0.984758  	320.000000	0.798955  	320.000000	0.806623  	320.000000	0.791711  	320.000000	0.79876   	320.000000	0.000195366
330.000000	0.968657  	330.000000	0.786553  	330.000000	0.793942  	330.000000	0.779042  	330.000000	0.786363  	330.000000	0.000189943
340.000000	0.953468  	340.000000	0.774873  	340.000000	0.782001  	340.000000	0.767117  	340.000000	0.774688  	340.000000	0.000184825
350.000000	0.939116  	350.000000	0.763856  	350.000000	0.770738  	350.000000	0.755872  	350.000000	0.763676  	350.000000	0.000179986
360.000000	0.925537  	360.000000	0.753447  	360.000000	0.760112  	360.000000	0.745254  	360.000000	0.753272  	360.000000	0.000175404
370.000000	0.91267   	370.000000	0.7436    	370.000000	0.750055  	370.000000	0.735214  	370.000000	0.743429  	370.000000	0.000171058
380.000000	0.900462  	380.000000	0.734271  	380.000000	0.740487  	380.000000	0.725707  	380.000000	0.734104  	380.000000	0.000166931
390.000000	0.888864  	390.000000	0.725422  	390.000000	0.7314    	390.000000	0.716695  	390.000000	0.725259  	390.000000	0.000163006
400.000000	0.877834  	400.000000	0.717018  	400.000000	0.72281   	400.000000	0.70814   	400.000000	0.716859  	400.000000	0.000159268
410.000000	0.867332  	410.000000	0.709028  	410.000000	0.714673  	410.000000	0.700011  	410.000000	0.708872  	410.000000	0.000155705
420.000000	0.857323  	420.000000	0.701422  	420.000000	0.706934  	420.000000	0.692279  	420.000000	0.70127   	420.000000	0.000152304
430.000000	0.847773  	430.000000	0.694176  	430.000000	0.699544  	430.000000	0.684915  	430.000000	0.694027  	430.000000	0.000149054
440.000000	0.838652  	440.000000	0.687265  	440.000000	0.692465  	440.000000	0.677897  	440.000000	0.687119  	440.000000	0.000145945
450.000000	0.829935  	450.000000	0.680667  	450.000000	0.685707  	450.000000	0.671201  	450.000000	0.680524  	450.000000	0.000142968
460.000000	0.821595  	460.000000	0.674363  	460.000000	0.679283  	460.000000	0.664807  	460.000000	0.674223  	460.000000	0.000140115
470.000000	0.81361   	470.000000	0.668335  	470.000000	0.673161  	470.000000	0.658697  	470.000000	0.668198  	470.000000	0.000137378
480.000000	0.805959  	480.000000	0.662566  	480.000000	0.667286  	480.000000	0.652853  	480.000000	0.662431  	480.000000	0.00013475
490.000000	0.798623  	490.000000	0.65704   	490.000000	0.661636  	490.000000	0.647259  	490.000000	0.656908  	490.000000	0.000132224
500.000000	0.791583  	500.000000	0.651744  	500.000000	0.656225  	500.000000	0.6419    	500.000000	0.651614  	500.000000	0.000129795
520.000000	0.778328  	520.000000	0.641788  	520.000000	0.646123  	520.000000	0.631837  	520.000000	0.641663  	520.000000	0.000125206
540.000000	0.766077  	540.000000	0.632605  	540.000000	0.636794  	540.000000	0.622566  	540.000000	0.632484  	540.000000	0.000120941
560.000000	0.754727  	560.000000	0.624114  	560.000000	0.628131  	560.000000	0.614003  	560.000000	0.623997  	560.000000	0.000116968
580.000000	0.74419   	580.000000	0.616245  	580.000000	0.620117  	580.000000	0.606078  	580.000000	0.616132  	580.000000	0.000113258
600.000000	0.734389  	600.000000	0.60894   	600.000000	0.612724  	600.000000	0.598726  	600.000000	0.60883   	600.000000	0.000109784
620.000000	0.725256  	620.000000	0.602143  	620.000000	0.605864  	620.000000	0.591894  	620.000000	0.602036  	620.000000	0.000106525
640.000000	0.716732  	640.000000	0.595809  	640.000000	0.59944   	640.000000	0.585533  	640.000000	0.595706  	640.000000	0.00010346
660.000000	0.708765  	660.000000	0.589898  	660.000000	0.593433  	660.000000	0.579601  	660.000000	0.589797  	660.000000	0.000100574
680.000000	0.701308  	680.000000	0.584372  	680.000000	0.587827  	680.000000	0.57406   	680.000000	0.584274  	680.000000	9.78499e-05
700.000000	0.694319  	700.000000	0.579199  	700.000000	0.582585  	700.000000	0.568876  	700.000000	0.579104  	700.000000	9.52751e-05
720.000000	0.687763  	720.000000	0.574352  	720.000000	0.577673  	720.000000	0.564021  	720.000000	0.574259  	720.000000	9.28373e-05
740.000000	0.681604  	740.000000	0.569804  	740.000000	0.573063  	740.000000	0.559467  	740.000000	0.569713  	740.000000	9.05257e-05
760.000000	0.675815  	760.000000	0.565532  	760.000000	0.568735  	760.000000	0.55519   	760.000000	0.565443  	760.000000	8.83306e-05
780.000000	0.670368  	780.000000	0.561515  	780.000000	0.564673  	780.000000	0.55117   	780.000000	0.561429  	780.000000	8.62434e-05
800.000000	0.665239  	800.000000	0.557736  	800.000000	0.560862  	800.000000	0.547386  	800.000000	0.557651  	800.000000	8.42561e-05
820.000000	0.660405  	820.000000	0.554176  	820.000000	0.557275  	820.000000	0.543822  	820.000000	0.554094  	820.000000	8.23617e-05
840.000000	0.655848  	840.000000	0.550821  	840.000000	0.553887  	840.000000	0.540461  	840.000000	0.550741  	840.000000	8.05538e-05
860.000000	0.651548  	860.000000	0.547657  	860.000000	0.550676  	860.000000	0.537289  	860.000000	0.547578  	860.000000	7.88264e-05
880.000000	0.647489  	880.000000	0.544671  	880.000000	0.547637  	880.000000	0.534293  	880.000000	0.544593  	880.000000	7.71742e-05
900.000000	0.643657  	900.000000	0.541851  	900.000000	0.544764  	900.000000	0.531461  	900.000000	0.541775  	900.000000	7.55924e-05
920.000000	0.640037  	920.000000	0.539187  	920.000000	0.542047  	920.000000	0.528783  	920.000000	0.539113  	920.000000	7.40766e-05
940.000000	0.636616  	940.000000	0.536669  	940.000000	0.539476  	940.000000	0.526247  	940.000000	0.536596  	940.000000	7.26225e-05
960.000000	0.633382  	960.000000	0.534288  	960.000000	0.537041  	960.000000	0.523845  	960.000000	0.534217  	960.000000	7.12265e-05
980.000000	0.630326  	980.000000	0.532037  	980.000000	0.534732  	980.000000	0.521569  	980.000000	0.531967  	980.000000	6.98852e-05
1000.000000	0.627436  	1000.000000	0.529906  	1000.000000	0.532542  	1000.000000	0.51941   	1000.000000	0.529838  	1000.000000	6.85952e-05
1020.000000	0.624705  	1020.000000	0.527891  	1020.000000	0.530463  	1020.000000	0.517362  	1020.000000	0.527823  	1020.000000	6.73538e-05
1040.000000	0.622122  	1040.000000	0.525983  	1040.000000	0.52849   	1040.000000	0.515418  	1040.000000	0.525917  	1040.000000	6.61581e-05
1060.000000	0.61968   	1060.000000	0.524177  	1060.000000	0.526615  	1060.000000	0.513572  	1060.000000	0.524112  	1060.000000	6.50057e-05
1080.000000	0.617373  	1080.000000	0.522468  	1080.000000	0.524834  	1080.000000	0.511818  	1080.000000	0.522404  	1080.000000	6.38942e-05
1100.000000	0.615192  	1100.000000	0.52085   	1100.000000	0.52314   	1100.000000	0.51015   	1100.000000	0.520787  	1100.000000	6.28215e-05
1120.000000	0.613132  	1120.000000	0.519318  	1120.000000	0.521529  	1120.000000	0.508565  	1120.000000	0.519257  	1120.000000	6.17855e-05
1140.000000	0.611187  	1140.000000	0.517869  	1140.000000	0.519997  	1140.000000	0.507057  	1140.000000	0.517808  	1140.000000	6.07844e-05
1160.000000	0.60935   	1160.000000	0.516498  	1160.000000	0.518539  	1160.000000	0.505623  	1160.000000	0.516438  	1160.000000	5.98164e-05
1180.000000	0.607618  	1180.000000	0.5152    	1180.000000	0.517151  	1180.000000	0.504257  	1180.000000	0.515141  	1180.000000	5.88798e-05
1200.000000	0.605985  	1200.000000	0.513973  	1200.000000	0.515829  	1200.000000	0.502958  	1200.000000	0.513915  	1200.000000	5.79732e-05
1220.000000	0.604446  	1220.000000	0.512813  	1220.000000	0.51457   	1220.000000	0.50172   	1220.000000	0.512756  	1220.000000	5.70951e-05
1240.000000	0.602998  	1240.000000	0.511717  	1240.000000	0.513371  	1240.000000	0.500542  	1240.000000	0.51166   	1240.000000	5.62441e-05
1260.000000	0.601635  	1260.000000	0.510681  	1260.000000	0.512229  	1260.000000	0.499419  	1260.000000	0.510626  	1260.000000	5.54191e-05
1280.000000	0.600356  	1280.000000	0.509704  	1280.000000	0.51114   	1280.000000	0.49835   	1280.000000	0.509649  	1280.000000	5.46188e-05
1300.000000	0.599155  	1300.000000	0.508782  	1300.000000	0.510102  	1300.000000	0.497331  	1300.000000	0.508728  	1300.000000	5.38421e-05
1320.000000	0.59803   	1320.000000	0.507913  	1320.000000	0.509113  	1320.000000	0.49636   	1320.000000	0.50786   	1320.000000	5.30881e-05
1340.000000	0.596977  	1340.000000	0.507094  	1340.000000	0.50817   	1340.000000	0.495435  	1340.000000	0.507042  	1340.000000	5.23556e-05
1360.000000	0.595994  	1360.000000	0.506324  	1360.000000	0.507271  	1360.000000	0.494553  	1360.000000	0.506273  	1360.000000	5.16437e-05
1380.000000	0.595077  	1380.000000	0.5056    	1380.000000	0.506414  	1380.000000	0.493713  	1380.000000	0.505549  	1380.000000	5.09517e-05
1400.000000	0.594225  	1400.000000	0.504921  	1400.000000	0.505597  	1400.000000	0.492913  	1400.000000	0.504871  	1400.000000	5.02787e-05
1420.000000	0.593434  	1420.000000	0.504284  	1420.000000	0.504819  	1420.000000	0.49215   	1420.000000	0.504235  	1420.000000	4.96238e-05
1440.000000	0.592702  	1440.000000	0.503688  	1440.000000	0.504078  	1440.000000	0.491423  	1440.000000	0.503639  	1440.000000	4.89864e-05
1460.000000	0.592027  	1460.000000	0.503131  	1460.000000	0.503372  	1460.000000	0.49073   	1460.000000	0.503083  	1460.000000	4.83657e-05
1480.000000	0.591407  	1480.000000	0.502612  	1480.000000	0.502699  	1480.000000	0.490071  	1480.000000	0.502564  	1480.000000	4.77612e-05
1500.000000	0.59084   	1500.000000	0.502129  	1500.000000	0.502059  	1500.000000	0.489442  	1500.000000	0.502082  	1500.000000	4.71721e-05
1520.000000	0.590323  	1520.000000	0.50168   	1520.000000	0.501448  	1520.000000	0.488844  	1520.000000	0.501634  	1520.000000	4.65979e-05
1540.000000	0.589856  	1540.000000	0.501265  	1540.000000	0.500865  	1540.000000	0.488274  	1540.000000	0.501219  	1540.000000	4.6038e-05
1560.000000	0.589436  	1560.000000	0.500882  	1560.000000	0.50031   	1560.000000	0.487732  	1560.000000	0.500836  	1560.000000	4.54919e-05
1580.000000	0.589061  	1580.000000	0.50053   	1580.000000	0.499779  	1580.000000	0.487216  	1580.000000	0.500485  	1580.000000	4.49591e-05
1600.000000	0.58873   	1600.000000	0.500207  	1600.000000	0.499273  	1600.000000	0.486725  	1600.000000	0.500163  	1600.000000	4.4439e-05
1620.000000	0.588442  	1620.000000	0.499913  	1620.000000	0.49879   	1620.000000	0.486258  	1620.000000	0.499869  	1620.000000	4.39313e-05
1640.000000	0.588196  	1640.000000	0.499647  	1640.000000	0.498329  	1640.000000	0.485814  	1640.000000	0.499604  	1640.000000	4.34355e-05
1660.000000	0.587989  	1660.000000	0.499408  	1660.000000	0.49789   	1660.000000	0.485392  	1660.000000	0.499365  	1660.000000	4.29511e-05
1680.000000	0.58782   	1680.000000	0.499194  	1680.000000	0.497472  	1680.000000	0.484992  	1680.000000	0.499151  	1680.000000	4.24778e-05
