*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.055000	0.574002  	0.055000	0.42388   	0.055000	0.430152  	0.055000	0.430152  	0.055000	0.420766  	0.055000	0.00311447	
0.060000	0.592275  	0.060000	0.441981  	0.060000	0.445953  	0.060000	0.445953  	0.060000	0.439067  	0.060000	0.00291389	
0.070000	0.618896  	0.070000	0.470758  	0.070000	0.472135  	0.070000	0.472135  	0.070000	0.468171  	0.070000	0.00258715	
0.080000	0.647431  	0.080000	0.49114   	0.080000	0.491972  	0.080000	0.491972  	0.080000	0.488808  	0.080000	0.00233162	
0.090000	0.667997  	0.090000	0.504924  	0.090000	0.506506  	0.090000	0.506506  	0.090000	0.502799  	0.090000	0.00212576	
0.100000	0.68318   	0.100000	0.513714  	0.100000	0.516707  	0.100000	0.516707  	0.100000	0.511758  	0.100000	0.00195602	
0.120000	0.692825  	0.120000	0.52767   	0.120000	0.527423  	0.120000	0.527423  	0.120000	0.525978  	0.120000	0.00169178	
0.140000	0.694507  	0.140000	0.532819  	0.140000	0.529515  	0.140000	0.529515  	0.140000	0.531324  	0.140000	0.00149487	
0.160000	0.694569  	0.160000	0.534342  	0.160000	0.526602  	0.160000	0.526602  	0.160000	0.533     	0.160000	0.00134194	
0.180000	0.693724  	0.180000	0.532332  	0.180000	0.520961  	0.180000	0.520961  	0.180000	0.531112  	0.180000	0.00121944	
0.200000	0.695563  	0.200000	0.53098   	0.200000	0.51396   	0.200000	0.51396   	0.200000	0.529861  	0.200000	0.00111891	
0.250000	0.681333  	0.250000	0.524336  	0.250000	0.494908  	0.250000	0.494908  	0.250000	0.523405  	0.250000	0.00093142	
0.300000	0.679111  	0.300000	0.524466  	0.300000	0.479926  	0.300000	0.479926  	0.300000	0.523665  	0.300000	0.000800892	
0.350000	0.671219  	0.350000	0.518316  	0.350000	0.466458  	0.350000	0.466458  	0.350000	0.517611  	0.350000	0.000704385	
0.400000	0.659889  	0.400000	0.509147  	0.400000	0.453143  	0.400000	0.453143  	0.400000	0.508517  	0.400000	0.000629909	
0.450000	0.644976  	0.450000	0.497062  	0.450000	0.439837  	0.450000	0.439837  	0.450000	0.496492  	0.450000	0.000570561	
0.500000	0.630478  	0.500000	0.485506  	0.500000	0.427464  	0.500000	0.427464  	0.500000	0.484984  	0.500000	0.000522072	
0.600000	0.578607  	0.600000	0.461042  	0.600000	0.405101  	0.600000	0.405101  	0.600000	0.460594  	0.600000	0.000447414	
0.700000	0.526674  	0.700000	0.435277  	0.700000	0.385332  	0.700000	0.385332  	0.700000	0.434884  	0.700000	0.000392451	
0.800000	0.503725  	0.800000	0.416696  	0.800000	0.367634  	0.800000	0.367634  	0.800000	0.416346  	0.800000	0.000350181	
0.900000	0.479275  	0.900000	0.396989  	0.900000	0.351627  	0.900000	0.351627  	0.900000	0.396673  	0.900000	0.000316593	
1.000000	0.455008  	1.000000	0.377365  	1.000000	0.336171  	1.000000	0.336171  	1.000000	0.377075  	1.000000	0.000289217	
1.250000	0.399349  	1.250000	0.333318  	1.250000	0.30376   	1.250000	0.30376   	1.250000	0.33308   	1.250000	0.000238631	
1.500000	0.346723  	1.500000	0.290197  	1.500000	0.277589  	1.500000	0.277589  	1.500000	0.289993  	1.500000	0.000203801	
1.750000	0.308154  	1.750000	0.259432  	1.750000	0.255633  	1.750000	0.255633  	1.750000	0.259254  	1.750000	0.000178268	
2.000000	0.278331  	2.000000	0.236068  	2.000000	0.236867  	2.000000	0.236867  	2.000000	0.235909  	2.000000	0.000158699	
2.250000	0.254785  	2.250000	0.217503  	2.250000	0.220575  	2.250000	0.220575  	2.250000	0.21736   	2.250000	0.000143194	
2.500000	0.227395  	2.500000	0.202246  	2.500000	0.206333  	2.500000	0.206333  	2.500000	0.202115  	2.500000	0.000130588	
3.000000	0.199804  	3.000000	0.178322  	3.000000	0.182732  	3.000000	0.182732  	3.000000	0.178211  	3.000000	0.000111294	
3.500000	0.178542  	3.500000	0.160143  	3.500000	0.164082  	3.500000	0.164082  	3.500000	0.160046  	3.500000	9.71857e-05	
4.000000	0.161627  	4.000000	0.145714  	4.000000	0.149047  	4.000000	0.149047  	4.000000	0.145628  	4.000000	8.63947e-05	
4.500000	0.147831  	4.500000	0.133928  	4.500000	0.136705  	4.500000	0.136705  	4.500000	0.13385   	4.500000	7.78595e-05	
5.000000	0.136352  	5.000000	0.124098  	5.000000	0.126409  	5.000000	0.126409  	5.000000	0.124027  	5.000000	7.09302e-05	
5.500000	0.126642  	5.500000	0.115764  	5.500000	0.117695  	5.500000	0.117695  	5.500000	0.115699  	5.500000	6.51866e-05	
6.000000	0.118315  	6.000000	0.108601  	6.000000	0.110225  	6.000000	0.110225  	6.000000	0.108541  	6.000000	6.0344e-05	
6.500000	0.111091  	6.500000	0.102375  	6.500000	0.103748  	6.500000	0.103748  	6.500000	0.102318  	6.500000	5.62028e-05	
7.000000	0.10476   	7.000000	0.0969069 	7.000000	0.0980761 	7.000000	0.0980761 	7.000000	0.0968542 	7.000000	5.26187e-05	
7.500000	0.0991647 	7.500000	0.0920639 	7.500000	0.0930646 	7.500000	0.0930646 	7.500000	0.0920145 	7.500000	4.94848e-05	
8.000000	0.0941808 	8.000000	0.0877414 	8.000000	0.0886016 	8.000000	0.0886016 	8.000000	0.0876947 	8.000000	4.672e-05 	
8.500000	0.0897119 	8.500000	0.0838571 	8.500000	0.0845992 	8.500000	0.0845992 	8.500000	0.0838128 	8.500000	4.42617e-05	
9.000000	0.0856807 	9.000000	0.0803453 	9.000000	0.0809872 	9.000000	0.0809872 	9.000000	0.0803033 	9.000000	4.2061e-05	
9.500000	0.0820249 	9.500000	0.0771531 	9.500000	0.0777092 	9.500000	0.0777092 	9.500000	0.0771131 	9.500000	4.00786e-05	
10.000000	0.0786935 	10.000000	0.0745715 	10.000000	0.0747192 	10.000000	0.0747192 	10.000000	0.0745332 	10.000000	3.82832e-05	
11.000000	0.0728424 	11.000000	0.0693683 	11.000000	0.0693359 	11.000000	0.0693485 	11.000000	0.0693331 	11.000000	3.51552e-05	
12.000000	0.0678673 	12.000000	0.0648902 	12.000000	0.0647391 	12.000000	0.0647597 	12.000000	0.0648577 	12.000000	3.25204e-05	
13.000000	0.063582  	13.000000	0.060995  	13.000000	0.0607613 	13.000000	0.0607867 	13.000000	0.0609648 	13.000000	3.02692e-05	
14.000000	0.0598503 	14.000000	0.057575  	14.000000	0.0572807 	14.000000	0.0573079 	14.000000	0.0575466 	14.000000	2.83223e-05	
15.000000	0.0565698 	15.000000	0.0545473 	15.000000	0.0542055 	15.000000	0.0542327 	15.000000	0.0545207 	15.000000	2.66211e-05	
16.000000	0.0536619 	16.000000	0.0518476 	16.000000	0.0514649 	16.000000	0.0514916 	16.000000	0.0518224 	16.000000	2.51213e-05	
17.000000	0.0510655 	17.000000	0.0494245 	17.000000	0.0490047 	17.000000	0.0490308 	17.000000	0.0494008 	17.000000	2.37886e-05	
18.000000	0.0487324 	18.000000	0.0472373 	18.000000	0.0467833 	18.000000	0.0468077 	18.000000	0.0472147 	18.000000	2.25961e-05	
19.000000	0.0466237 	19.000000	0.0452525 	19.000000	0.0447657 	19.000000	0.0447881 	19.000000	0.045231  	19.000000	2.15225e-05	
20.000000	0.044708  	20.000000	0.0434431 	20.000000	0.0429228 	20.000000	0.0429443 	20.000000	0.0434225 	20.000000	2.05507e-05	
21.000000	0.0429595 	21.000000	0.0417863 	21.000000	0.0412327 	21.000000	0.0412535 	21.000000	0.0417667 	21.000000	1.96665e-05	
22.000000	0.0413569 	22.000000	0.0402635 	22.000000	0.0396786 	22.000000	0.0396968 	22.000000	0.0402447 	22.000000	1.88586e-05	
23.000000	0.0398823 	23.000000	0.0388588 	23.000000	0.038244  	23.000000	0.0382585 	23.000000	0.0388407 	23.000000	1.81172e-05	
24.000000	0.0385207 	24.000000	0.0375588 	24.000000	0.0369134 	24.000000	0.0369252 	24.000000	0.0375414 	24.000000	1.74344e-05	
25.000000	0.0372593 	25.000000	0.036352  	25.000000	0.0356752 	25.000000	0.0356855 	25.000000	0.0363352 	25.000000	1.68034e-05	
27.000000	0.0349954 	27.000000	0.0341802 	27.000000	0.0334423 	27.000000	0.0334495 	27.000000	0.0341646 	27.000000	1.56746e-05	
29.000000	0.0330203 	29.000000	0.0322797 	29.000000	0.0314843 	29.000000	0.0314874 	29.000000	0.032265  	29.000000	1.46938e-05	
31.000000	0.0312811 	31.000000	0.0306019 	31.000000	0.0298145 	31.000000	0.0298136 	31.000000	0.0305881 	31.000000	1.38333e-05	
33.000000	0.0297374 	33.000000	0.0291095 	33.000000	0.0283864 	33.000000	0.0283819 	33.000000	0.0290964 	33.000000	1.30719e-05	
35.000000	0.0283572 	35.000000	0.0277728 	35.000000	0.0271061 	35.000000	0.0270986 	35.000000	0.0277604 	35.000000	1.23933e-05	
38.000000	0.0265401 	38.000000	0.0260098 	38.000000	0.0254155 	38.000000	0.0254042 	38.000000	0.0259983 	38.000000	1.15029e-05	
41.000000	0.0249704 	41.000000	0.0244843 	41.000000	0.0239504 	41.000000	0.0239359 	41.000000	0.0244735 	41.000000	1.07365e-05	
44.000000	0.0236    	44.000000	0.0231507 	44.000000	0.0226675 	44.000000	0.0226506 	44.000000	0.0231406 	44.000000	1.00698e-05	
47.000000	0.0223924 	47.000000	0.0219745 	47.000000	0.021535  	47.000000	0.0215154 	47.000000	0.021965  	47.000000	9.48406e-06	
50.000000	0.0213198 	50.000000	0.0209291 	50.000000	0.0205244 	50.000000	0.0205051 	50.000000	0.0209201 	50.000000	8.96533e-06	
55.000000	0.0197747 	55.000000	0.0194225 	55.000000	0.0190669 	55.000000	0.0190465 	55.000000	0.0194143 	55.000000	8.22075e-06	
60.000000	0.0184702 	60.000000	0.0181502 	60.000000	0.0178341 	60.000000	0.0178122 	60.000000	0.0181426 	60.000000	7.59465e-06	
65.000000	0.017353  	65.000000	0.0170608 	65.000000	0.0167746 	65.000000	0.0167533 	65.000000	0.0170538 	65.000000	7.06051e-06	
70.000000	0.0163848 	70.000000	0.0161172 	70.000000	0.0158579 	70.000000	0.0158345 	70.000000	0.0161106 	70.000000	6.59923e-06	
75.000000	0.0155371 	75.000000	0.0152917 	75.000000	0.0150514 	75.000000	0.0150293 	75.000000	0.0152855 	75.000000	6.19668e-06	
80.000000	0.0147883 	80.000000	0.0145631 	80.000000	0.0143406 	80.000000	0.0143175 	80.000000	0.0145572 	80.000000	5.84219e-06	
85.000000	0.0141216 	85.000000	0.0139151 	85.000000	0.0137056 	85.000000	0.0136836 	85.000000	0.0139096 	85.000000	5.52753e-06	
90.000000	0.013524  	90.000000	0.013335  	90.000000	0.0131382 	90.000000	0.0131154 	90.000000	0.0133298 	90.000000	5.24627e-06	
95.000000	0.012985  	95.000000	0.0128125 	95.000000	0.0126248 	95.000000	0.012603  	95.000000	0.0128075 	95.000000	4.99328e-06	
100.000000	0.0124962 	100.000000	0.0123394 	100.000000	0.012161  	100.000000	0.0121385 	100.000000	0.0123346 	100.000000	4.76447e-06	
105.000000	0.0120508 	105.000000	0.0119088 	105.000000	0.0117369 	105.000000	0.0117154 	105.000000	0.0119043 	105.000000	4.55649e-06	
110.000000	0.011643  	110.000000	0.0115153 	110.000000	0.0113503 	110.000000	0.0113283 	110.000000	0.011511  	110.000000	4.36657e-06	
115.000000	0.0112683 	115.000000	0.0111543 	115.000000	0.0109944 	115.000000	0.0109729 	115.000000	0.0111501 	115.000000	4.19243e-06	
120.000000	0.0109226 	120.000000	0.0108217 	120.000000	0.0106666 	120.000000	0.0106453 	120.000000	0.0108177 	120.000000	4.03217e-06	
125.000000	0.0106026 	125.000000	0.0105145 	125.000000	0.010364  	125.000000	0.0103423 	125.000000	0.0105106 	125.000000	3.88416e-06	
130.000000	0.0103055 	130.000000	0.0102297 	130.000000	0.0100823 	130.000000	0.0100614 	130.000000	0.0102259 	130.000000	3.74703e-06	
135.000000	0.0100288 	135.000000	0.00996496	135.000000	0.00982011	135.000000	0.00980006	135.000000	0.00996134	135.000000	3.61962e-06	
140.000000	0.00977054	140.000000	0.00971824	140.000000	0.00957663	140.000000	0.00955641	140.000000	0.00971474	140.000000	3.50091e-06	
145.000000	0.00952876	145.000000	0.00948775	145.000000	0.00934908	145.000000	0.00932867	145.000000	0.00948436	145.000000	3.39003e-06	
150.000000	0.00930195	150.000000	0.00927191	150.000000	0.00913509	150.000000	0.00911533	150.000000	0.00926862	150.000000	3.28622e-06	
155.000000	0.0089826 	155.000000	0.00906937	155.000000	0.00893494	155.000000	0.00891506	155.000000	0.00906618	155.000000	3.18881e-06	
160.000000	0.00879541	160.000000	0.00887894	160.000000	0.00874676	160.000000	0.0087267 	160.000000	0.00887584	160.000000	3.09723e-06	
165.000000	0.00861889	165.000000	0.00869955	165.000000	0.00856869	165.000000	0.00854921	165.000000	0.00869653	165.000000	3.01095e-06	
170.000000	0.00845215	170.000000	0.00853026	170.000000	0.00840111	170.000000	0.00838167	170.000000	0.00852733	170.000000	2.92954e-06	
175.000000	0.00829437	175.000000	0.00837025	175.000000	0.00824302	175.000000	0.00822328	175.000000	0.00836739	175.000000	2.85257e-06	
180.000000	0.00814485	180.000000	0.00821876	180.000000	0.00809279	180.000000	0.00807331	180.000000	0.00821598	180.000000	2.77969e-06	
185.000000	0.00800294	185.000000	0.00807514	185.000000	0.00794999	185.000000	0.0079311 	185.000000	0.00807243	185.000000	2.71059e-06	
190.000000	0.00786807	190.000000	0.00793879	190.000000	0.0078145 	190.000000	0.00779608	190.000000	0.00793614	190.000000	2.64496e-06	
195.000000	0.00773972	195.000000	0.00780916	195.000000	0.00768613	195.000000	0.0076677 	195.000000	0.00780658	195.000000	2.58256e-06	
200.000000	0.00761743	200.000000	0.00768578	200.000000	0.00756419	200.000000	0.0075455 	200.000000	0.00768326	200.000000	2.52314e-06	
210.000000	0.00738937	210.000000	0.00745602	210.000000	0.00733608	210.000000	0.00731794	210.000000	0.00745361	210.000000	2.41244e-06	
220.000000	0.00718093	220.000000	0.00724645	220.000000	0.0071287 	220.000000	0.00711038	220.000000	0.00724414	220.000000	2.31138e-06	
230.000000	0.00698966	230.000000	0.00705453	230.000000	0.00693832	230.000000	0.00692032	230.000000	0.00705231	230.000000	2.21874e-06	
240.000000	0.00681352	240.000000	0.00687813	240.000000	0.00676293	240.000000	0.00674566	240.000000	0.00687599	240.000000	2.1335e-06	
250.000000	0.00665076	250.000000	0.00671544	250.000000	0.00660199	250.000000	0.00658462	250.000000	0.00671339	250.000000	2.0548e-06	
260.000000	0.00649992	260.000000	0.00656495	260.000000	0.006453  	260.000000	0.00643571	260.000000	0.00656296	260.000000	1.98191e-06	
270.000000	0.00635973	270.000000	0.00642533	270.000000	0.00631452	270.000000	0.00629761	270.000000	0.00642342	270.000000	1.91418e-06	
280.000000	0.0062291 	280.000000	0.00629547	280.000000	0.00618638	280.000000	0.00616921	280.000000	0.00629362	280.000000	1.8511e-06	
290.000000	0.00610708	290.000000	0.00617439	290.000000	0.00606644	290.000000	0.00604955	290.000000	0.0061726 	290.000000	1.79219e-06	
300.000000	0.00599285	300.000000	0.00606124	300.000000	0.00595414	300.000000	0.00593779	300.000000	0.00605951	300.000000	1.73704e-06	
310.000000	0.0058857 	310.000000	0.00595528	310.000000	0.00584934	310.000000	0.00583318	310.000000	0.00595359	310.000000	1.68531e-06	
320.000000	0.005785  	320.000000	0.00585585	320.000000	0.00575144	320.000000	0.00573508	320.000000	0.00585421	320.000000	1.63668e-06	
330.000000	0.00569017	330.000000	0.00576238	330.000000	0.00565919	330.000000	0.00564292	330.000000	0.00576079	330.000000	1.59087e-06	
340.000000	0.00560073	340.000000	0.00567436	340.000000	0.00557205	340.000000	0.00555619	340.000000	0.00567282	340.000000	1.54765e-06	
350.000000	0.00551624	350.000000	0.00559135	350.000000	0.00548995	350.000000	0.00547444	350.000000	0.00558984	350.000000	1.5068e-06	
360.000000	0.00543631	360.000000	0.00551292	360.000000	0.00541277	360.000000	0.00539727	360.000000	0.00551145	360.000000	1.46813e-06	
370.000000	0.00536058	370.000000	0.00543873	370.000000	0.00533998	370.000000	0.00532431	370.000000	0.0054373 	370.000000	1.43146e-06	
380.000000	0.00528874	380.000000	0.00536846	380.000000	0.00527076	380.000000	0.00525525	380.000000	0.00536706	380.000000	1.39664e-06	
390.000000	0.0052205 	390.000000	0.0053018 	390.000000	0.00520503	390.000000	0.0051898 	390.000000	0.00530043	390.000000	1.36354e-06	
400.000000	0.0051556 	400.000000	0.00523849	400.000000	0.00514297	400.000000	0.00512768	400.000000	0.00523716	400.000000	1.33202e-06	
410.000000	0.00509382	410.000000	0.00517831	410.000000	0.00508409	410.000000	0.00506867	410.000000	0.00517701	410.000000	1.30198e-06	
420.000000	0.00503494	420.000000	0.00512103	420.000000	0.00502786	420.000000	0.00501254	420.000000	0.00511975	420.000000	1.27332e-06	
430.000000	0.00497877	430.000000	0.00506645	430.000000	0.00497415	430.000000	0.00495911	430.000000	0.0050652 	430.000000	1.24593e-06	
440.000000	0.00492513	440.000000	0.0050144 	440.000000	0.00492296	440.000000	0.00490819	440.000000	0.00501318	440.000000	1.21974e-06	
450.000000	0.00487386	450.000000	0.00496471	450.000000	0.00487423	450.000000	0.00485961	450.000000	0.00496352	450.000000	1.19466e-06	
460.000000	0.00482482	460.000000	0.00491724	460.000000	0.00482788	460.000000	0.00481324	460.000000	0.00491607	460.000000	1.17063e-06	
470.000000	0.00477787	470.000000	0.00487184	470.000000	0.00478367	470.000000	0.00476893	470.000000	0.00487069	470.000000	1.14759e-06	
480.000000	0.00473288	480.000000	0.0048284 	480.000000	0.00474132	480.000000	0.00472655	480.000000	0.00482727	480.000000	1.12546e-06	
490.000000	0.00468975	490.000000	0.00478679	490.000000	0.00470063	490.000000	0.00468599	490.000000	0.00478568	490.000000	1.1042e-06	
500.000000	0.00464836	500.000000	0.0047469 	500.000000	0.00466158	500.000000	0.00464714	500.000000	0.00474582	500.000000	1.08376e-06	
520.000000	0.00457044	520.000000	0.00467194	520.000000	0.00458826	520.000000	0.0045742 	520.000000	0.00467089	520.000000	1.04515e-06	
540.000000	0.00449843	540.000000	0.00460279	540.000000	0.00452111	540.000000	0.00450701	540.000000	0.00460178	540.000000	1.00928e-06	
560.000000	0.00443172	560.000000	0.00453886	560.000000	0.00445913	560.000000	0.00444496	560.000000	0.00453788	560.000000	9.75874e-07	
580.000000	0.00436979	580.000000	0.00447961	580.000000	0.00440143	580.000000	0.00438753	580.000000	0.00447867	580.000000	9.44683e-07	
600.000000	0.00431219	600.000000	0.0044246 	600.000000	0.00434814	600.000000	0.00433427	600.000000	0.00442369	600.000000	9.15491e-07	
620.000000	0.00425852	620.000000	0.00437342	620.000000	0.00429876	620.000000	0.00428477	620.000000	0.00437254	620.000000	8.88109e-07	
640.000000	0.00420844	640.000000	0.00432573	640.000000	0.00425255	640.000000	0.00423868	640.000000	0.00432487	640.000000	8.62372e-07	
660.000000	0.00416162	660.000000	0.00428122	660.000000	0.0042093 	660.000000	0.0041957 	660.000000	0.00428038	660.000000	8.38135e-07	
680.000000	0.00411781	680.000000	0.00423961	680.000000	0.00416893	680.000000	0.00415554	680.000000	0.00423879	680.000000	8.15269e-07	
700.000000	0.00407675	700.000000	0.00420065	700.000000	0.00413129	700.000000	0.00411797	700.000000	0.00419986	700.000000	7.93659e-07	
720.000000	0.00403823	720.000000	0.00416415	720.000000	0.00409618	720.000000	0.00408277	720.000000	0.00416338	720.000000	7.73204e-07	
740.000000	0.00400205	740.000000	0.00412989	740.000000	0.00406321	740.000000	0.00404975	740.000000	0.00412914	740.000000	7.53812e-07	
760.000000	0.00396804	760.000000	0.00409772	760.000000	0.0040321 	760.000000	0.00401873	760.000000	0.00409698	760.000000	7.35401e-07	
780.000000	0.00393604	780.000000	0.00406747	780.000000	0.00400276	780.000000	0.00398956	780.000000	0.00406675	780.000000	7.17899e-07	
800.000000	0.00390591	800.000000	0.00403899	800.000000	0.00397511	800.000000	0.0039621 	800.000000	0.00403829	800.000000	7.01238e-07	
820.000000	0.00387752	820.000000	0.00401218	820.000000	0.00394923	820.000000	0.00393635	820.000000	0.00401149	820.000000	6.85359e-07	
840.000000	0.00385075	840.000000	0.0039869 	840.000000	0.0039255 	840.000000	0.00391266	840.000000	0.00398623	840.000000	6.70207e-07	
860.000000	0.00382549	860.000000	0.00396306	860.000000	0.00390319	860.000000	0.0038903 	860.000000	0.0039624 	860.000000	6.55733e-07	
880.000000	0.00380165	880.000000	0.00394056	880.000000	0.00388213	880.000000	0.00386918	880.000000	0.00393991	880.000000	6.41893e-07	
900.000000	0.00377914	900.000000	0.00391931	900.000000	0.00386217	900.000000	0.0038492 	900.000000	0.00391868	900.000000	6.28644e-07	
920.000000	0.00375787	920.000000	0.00389923	920.000000	0.0038432 	920.000000	0.0038303 	920.000000	0.00389861	920.000000	6.15949e-07	
940.000000	0.00373778	940.000000	0.00388025	940.000000	0.0038252 	940.000000	0.00381241	940.000000	0.00387964	940.000000	6.03774e-07	
960.000000	0.00371879	960.000000	0.0038623 	960.000000	0.00380812	960.000000	0.00379546	960.000000	0.00386171	960.000000	5.92087e-07	
980.000000	0.00370084	980.000000	0.00384532	980.000000	0.00379193	980.000000	0.00377939	980.000000	0.00384474	980.000000	5.80859e-07	
1000.000000	0.00368387	1000.000000	0.00382926	1000.000000	0.00377659	1000.000000	0.00376415	1000.000000	0.00382869	1000.000000	5.70063e-07	
1020.000000	0.00366782	1020.000000	0.00381405	1020.000000	0.00376208	1020.000000	0.00374968	1020.000000	0.00381349	1020.000000	5.59674e-07	
1040.000000	0.00365266	1040.000000	0.00379966	1040.000000	0.00374835	1040.000000	0.00373595	1040.000000	0.00379911	1040.000000	5.49671e-07	
1060.000000	0.00363832	1060.000000	0.00378604	1060.000000	0.00373535	1060.000000	0.0037229 	1060.000000	0.00378549	1060.000000	5.4003e-07	
1080.000000	0.00362476	1080.000000	0.00377314	1080.000000	0.003723  	1080.000000	0.00371051	1080.000000	0.0037726 	1080.000000	5.30733e-07	
1100.000000	0.00361196	1100.000000	0.00376092	1100.000000	0.00371124	1100.000000	0.00369872	1100.000000	0.0037604 	1100.000000	5.21762e-07	
1120.000000	0.00359986	1120.000000	0.00374936	1120.000000	0.00370001	1120.000000	0.00368751	1120.000000	0.00374885	1120.000000	5.13098e-07	
1140.000000	0.00358843	1140.000000	0.00373841	1140.000000	0.00368929	1140.000000	0.00367685	1140.000000	0.00373791	1140.000000	5.04728e-07	
1160.000000	0.00357765	1160.000000	0.00372805	1160.000000	0.00367906	1160.000000	0.0036667 	1160.000000	0.00372756	1160.000000	4.96635e-07	
1180.000000	0.00356747	1180.000000	0.00371825	1180.000000	0.00366933	1180.000000	0.00365704	1180.000000	0.00371776	1180.000000	4.88807e-07	
1200.000000	0.00355788	1200.000000	0.00370898	1200.000000	0.00366008	1200.000000	0.00364784	1200.000000	0.0037085 	1200.000000	4.81229e-07	
1220.000000	0.00354885	1220.000000	0.00370021	1220.000000	0.00365131	1220.000000	0.00363908	1220.000000	0.00369973	1220.000000	4.73891e-07	
1240.000000	0.00354034	1240.000000	0.00369192	1240.000000	0.00364298	1240.000000	0.00363073	1240.000000	0.00369145	1240.000000	4.66781e-07	
1260.000000	0.00353234	1260.000000	0.00368408	1260.000000	0.00363507	1260.000000	0.00362278	1260.000000	0.00368362	1260.000000	4.59888e-07	
1280.000000	0.00352482	1280.000000	0.00367669	1280.000000	0.00362752	1280.000000	0.0036152 	1280.000000	0.00367623	1280.000000	4.53203e-07	
1300.000000	0.00351777	1300.000000	0.0036697 	1300.000000	0.00362033	1300.000000	0.00360798	1300.000000	0.00366926	1300.000000	4.46715e-07	
1320.000000	0.00351117	1320.000000	0.00366312	1320.000000	0.00361345	1320.000000	0.00360109	1320.000000	0.00366268	1320.000000	4.40417e-07	
1340.000000	0.00350498	1340.000000	0.00365692	1340.000000	0.00360687	1340.000000	0.00359453	1340.000000	0.00365648	1340.000000	4.343e-07 	
1360.000000	0.00349921	1360.000000	0.00365108	1360.000000	0.00360058	1360.000000	0.00358827	1360.000000	0.00365065	1360.000000	4.28356e-07	
1380.000000	0.00349383	1380.000000	0.00364559	1380.000000	0.00359458	1380.000000	0.00358231	1380.000000	0.00364517	1380.000000	4.22578e-07	
1400.000000	0.00348882	1400.000000	0.00364043	1400.000000	0.00358884	1400.000000	0.00357662	1400.000000	0.00364002	1400.000000	4.16959e-07	
1420.000000	0.00348417	1420.000000	0.0036356 	1420.000000	0.00358337	1420.000000	0.0035712 	1420.000000	0.00363518	1420.000000	4.11492e-07	
1440.000000	0.00347988	1440.000000	0.00363107	1440.000000	0.00357814	1440.000000	0.00356604	1440.000000	0.00363066	1440.000000	4.06172e-07	
1460.000000	0.00347591	1460.000000	0.00362683	1460.000000	0.00357316	1460.000000	0.00356111	1460.000000	0.00362643	1460.000000	4.00992e-07	
1480.000000	0.00347227	1480.000000	0.00362288	1480.000000	0.00356842	1480.000000	0.00355642	1480.000000	0.00362248	1480.000000	3.95947e-07	
