*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1440.000000	0.00372328	1440.000000	0.00435895	1440.000000	0.00431994	1440.000000	0.00430179	1440.000000	0.00435844	1440.000000	5.14718e-07
1460.000000	0.00371904	1460.000000	0.00435352	1460.000000	0.00431309	1460.000000	0.00429497	1460.000000	0.00435301	1460.000000	5.08131e-07
1480.000000	0.00371514	1480.000000	0.00434844	1480.000000	0.00430652	1480.000000	0.00428844	1480.000000	0.00434794	1480.000000	5.01716e-07
1500.000000	0.00371157	1500.000000	0.00434369	1500.000000	0.00430022	1500.000000	0.00428221	1500.000000	0.0043432 	1500.000000	4.95466e-07
1520.000000	0.00370833	1520.000000	0.00433927	1520.000000	0.0042942 	1520.000000	0.00427625	1520.000000	0.00433878	1520.000000	4.89374e-07
1540.000000	0.00370539	1540.000000	0.00433516	1540.000000	0.00428844	1540.000000	0.00427055	1540.000000	0.00433468	1540.000000	4.83436e-07
1560.000000	0.00370275	1560.000000	0.00433135	1560.000000	0.00428294	1560.000000	0.00426511	1560.000000	0.00433087	1560.000000	4.77644e-07
1580.000000	0.0037004 	1580.000000	0.00432783	1580.000000	0.0042777 	1580.000000	0.0042599 	1580.000000	0.00432736	1580.000000	4.71994e-07
1600.000000	0.00369832	1600.000000	0.00432458	1600.000000	0.00427269	1600.000000	0.00425493	1600.000000	0.00432412	1600.000000	4.6648e-07
1620.000000	0.00369651	1620.000000	0.00432161	1620.000000	0.00426793	1620.000000	0.00425018	1620.000000	0.00432115	1620.000000	4.61098e-07
1640.000000	0.00369496	1640.000000	0.00431889	1640.000000	0.00426339	1640.000000	0.00424565	1640.000000	0.00431843	1640.000000	4.55842e-07
1660.000000	0.00369366	1660.000000	0.00431642	1660.000000	0.00425906	1660.000000	0.00424131	1660.000000	0.00431597	1660.000000	4.50709e-07
1680.000000	0.0036926 	1680.000000	0.00431418	1680.000000	0.00425493	1680.000000	0.00423717	1680.000000	0.00431374	1680.000000	4.45693e-07
1700.000000	0.00369177	1700.000000	0.00431218	1700.000000	0.00425099	1700.000000	0.00423323	1700.000000	0.00431174	1700.000000	4.40792e-07
1750.000000	0.00369069	1750.000000	0.00430814	1750.000000	0.00424192	1750.000000	0.00422412	1750.000000	0.00430771	1750.000000	4.29011e-07
1800.000000	0.00369091	1800.000000	0.00430538	1800.000000	0.00423383	1800.000000	0.00421605	1800.000000	0.00430497	1800.000000	4.17863e-07
1850.000000	0.00369234	1850.000000	0.0043038 	1850.000000	0.00422663	1850.000000	0.00420889	1850.000000	0.0043034 	1850.000000	4.07296e-07
1900.000000	0.0036949 	1900.000000	0.00430331	1900.000000	0.00422023	1900.000000	0.00420258	1900.000000	0.00430291	1900.000000	3.97267e-07
1950.000000	0.00369851	1950.000000	0.00430382	1950.000000	0.0042146 	1950.000000	0.00419704	1950.000000	0.00430343	1950.000000	3.87735e-07
2000.000000	0.0037031 	2000.000000	0.00430525	2000.000000	0.00420967	2000.000000	0.00419219	2000.000000	0.00430487	2000.000000	3.78664e-07
2100.000000	0.00371496	2100.000000	0.00431064	2100.000000	0.00420173	2100.000000	0.00418436	2100.000000	0.00431028	2100.000000	3.61773e-07
2200.000000	0.00373003	2200.000000	0.00431901	2200.000000	0.00419599	2200.000000	0.00417867	2200.000000	0.00431867	2200.000000	3.46367e-07
2300.000000	0.00374795	2300.000000	0.00432997	2300.000000	0.00419208	2300.000000	0.00417478	2300.000000	0.00432964	2300.000000	3.32257e-07
2400.000000	0.0037684 	2400.000000	0.0043432 	2400.000000	0.0041897 	2400.000000	0.00417241	2400.000000	0.00434288	2400.000000	3.19284e-07
2500.000000	0.00379113	2500.000000	0.00435842	2500.000000	0.0041886 	2500.000000	0.00417134	2500.000000	0.00435811	2500.000000	3.07315e-07
2600.000000	0.0038159 	2600.000000	0.0043754 	2600.000000	0.00418859	2600.000000	0.00417137	2600.000000	0.0043751 	2600.000000	2.96236e-07
2700.000000	0.00384253	2700.000000	0.00439394	2700.000000	0.00418951	2700.000000	0.00417233	2700.000000	0.00439365	2700.000000	2.85951e-07
2800.000000	0.00387085	2800.000000	0.00441388	2800.000000	0.00419124	2800.000000	0.0041741 	2800.000000	0.0044136 	2800.000000	2.76376e-07
2900.000000	0.00390072	2900.000000	0.00443506	2900.000000	0.00419364	2900.000000	0.00417656	2900.000000	0.00443479	2900.000000	2.6744e-07
3000.000000	0.003932  	3000.000000	0.00445737	3000.000000	0.00419663	3000.000000	0.00417961	3000.000000	0.00445711	3000.000000	2.5908e-07
3200.000000	0.00399842	3200.000000	0.00450491	3200.000000	0.00420408	3200.000000	0.00418716	3200.000000	0.00450467	3200.000000	2.43878e-07
3400.000000	0.00406936	3400.000000	0.00455577	3400.000000	0.00421305	3400.000000	0.00419623	3400.000000	0.00455554	3400.000000	2.30408e-07
3600.000000	0.00414427	3600.000000	0.00460938	3600.000000	0.00422317	3600.000000	0.0042064 	3600.000000	0.00460916	3600.000000	2.18388e-07
3800.000000	0.00422268	3800.000000	0.00466529	3800.000000	0.00423413	3800.000000	0.0042174 	3800.000000	0.00466509	3800.000000	2.07592e-07
4000.000000	0.00430422	4000.000000	0.00472314	4000.000000	0.00424569	4000.000000	0.00422898	4000.000000	0.00472295	4000.000000	1.97843e-07
4200.000000	0.0043886 	4200.000000	0.00478264	4200.000000	0.00425767	4200.000000	0.00424097	4200.000000	0.00478245	4200.000000	1.88992e-07
4400.000000	0.00447556	4400.000000	0.00484354	4400.000000	0.00426994	4400.000000	0.00425325	4400.000000	0.00484336	4400.000000	1.80921e-07
4600.000000	0.00456491	4600.000000	0.00490566	4600.000000	0.00428239	4600.000000	0.0042657 	4600.000000	0.00490548	4600.000000	1.73529e-07
4800.000000	0.00465647	4800.000000	0.00496882	4800.000000	0.00429492	4800.000000	0.00427824	4800.000000	0.00496865	4800.000000	1.66734e-07
5000.000000	0.0047501 	5000.000000	0.00503289	5000.000000	0.00430749	5000.000000	0.00429082	5000.000000	0.00503273	5000.000000	1.60466e-07
5250.000000	0.00486984	5250.000000	0.00511409	5250.000000	0.00432317	5250.000000	0.00430651	5250.000000	0.00511394	5250.000000	1.53281e-07
5500.000000	0.00499242	5500.000000	0.00519634	5500.000000	0.00433874	5500.000000	0.00432211	5500.000000	0.00519619	5500.000000	1.46729e-07
6000.000000	0.00524541	6000.000000	0.0053634 	6000.000000	0.00436939	6000.000000	0.00435281	6000.000000	0.00536327	6000.000000	1.35214e-07
6500.000000	0.00550801	6500.000000	0.00553313	6500.000000	0.00439919	6500.000000	0.00438264	6500.000000	0.005533  	6500.000000	1.25418e-07
7000.000000	0.00577945	7000.000000	0.00570484	7000.000000	0.00442799	7000.000000	0.00441148	7000.000000	0.00570472	7000.000000	1.16979e-07
7500.000000	0.00605918	7500.000000	0.00587805	7500.000000	0.00445576	7500.000000	0.00443927	7500.000000	0.00587794	7500.000000	1.09632e-07
8000.000000	0.00634677	8000.000000	0.00605239	8000.000000	0.0044825 	8000.000000	0.00446602	8000.000000	0.00605229	8000.000000	1.03177e-07
8500.000000	0.00664189	8500.000000	0.00622759	8500.000000	0.00450817	8500.000000	0.00449174	8500.000000	0.00622749	8500.000000	9.74577e-08
9000.000000	0.0069443 	9000.000000	0.00640345	9000.000000	0.00453279	9000.000000	0.00451647	9000.000000	0.00640336	9000.000000	9.23553e-08
9500.000000	0.00725378	9500.000000	0.0065798 	9500.000000	0.00455646	9500.000000	0.00454026	9500.000000	0.00657971	9500.000000	8.7774e-08
10000.000000	0.00757017	10000.000000	0.00675652	10000.000000	0.00457926	10000.000000	0.00456315	10000.000000	0.00675643	10000.000000	8.36372e-08
11000.000000	0.00822323	11000.000000	0.00711068	11000.000000	0.00462246	11000.000000	0.00460643	11000.000000	0.00711061	11000.000000	7.64594e-08
12000.000000	0.00890271	12000.000000	0.00746536	12000.000000	0.00466271	12000.000000	0.00464669	12000.000000	0.00746529	12000.000000	7.04439e-08
13000.000000	0.0096081 	13000.000000	0.00782018	13000.000000	0.00470023	13000.000000	0.00468427	13000.000000	0.00782012	13000.000000	6.53275e-08
14000.000000	0.0103391 	14000.000000	0.0081749 	14000.000000	0.00473528	14000.000000	0.00471946	14000.000000	0.00817484	14000.000000	6.09213e-08
15000.000000	0.0110954 	15000.000000	0.00852934	15000.000000	0.00476815	15000.000000	0.00475253	15000.000000	0.00852929	15000.000000	5.70857e-08
16000.000000	0.0118769 	16000.000000	0.0088834 	16000.000000	0.00479912	16000.000000	0.00478368	16000.000000	0.00888335	16000.000000	5.3716e-08
17000.000000	0.0126835 	17000.000000	0.009237  	17000.000000	0.0048284 	17000.000000	0.00481313	17000.000000	0.00923695	17000.000000	5.07314e-08
18000.000000	0.0135151 	18000.000000	0.00959009	18000.000000	0.00485617	18000.000000	0.00484103	18000.000000	0.00959004	18000.000000	4.80689e-08
19000.000000	0.0143719 	19000.000000	0.00994264	19000.000000	0.00488256	19000.000000	0.00486753	19000.000000	0.00994259	19000.000000	4.56787e-08
20000.000000	0.0152537 	20000.000000	0.0102946 	20000.000000	0.00490771	20000.000000	0.00489276	20000.000000	0.0102946 	20000.000000	4.35208e-08
21000.000000	0.0161606 	21000.000000	0.010646  	21000.000000	0.00493165	21000.000000	0.00491683	21000.000000	0.010646  	21000.000000	4.15625e-08
22000.000000	0.0170927 	22000.000000	0.0109969 	22000.000000	0.00495436	22000.000000	0.00493983	22000.000000	0.0109969 	22000.000000	3.97771e-08
23000.000000	0.01805   	23000.000000	0.0113472 	23000.000000	0.00497624	23000.000000	0.00496186	23000.000000	0.0113471 	23000.000000	3.81426e-08
24000.000000	0.0190325 	24000.000000	0.0116969 	24000.000000	0.00499729	24000.000000	0.00498299	24000.000000	0.0116968 	24000.000000	3.66404e-08
25000.000000	0.0200405 	25000.000000	0.012046  	25000.000000	0.00501743	25000.000000	0.00500328	25000.000000	0.012046  	25000.000000	3.5255e-08
26000.000000	0.021074  	26000.000000	0.0123946 	26000.000000	0.00503674	26000.000000	0.0050228 	26000.000000	0.0123945 	26000.000000	3.39731e-08
27000.000000	0.022133  	27000.000000	0.0127426 	27000.000000	0.0050553 	27000.000000	0.00504161	27000.000000	0.0127426 	27000.000000	3.27835e-08
28000.000000	0.0232178 	28000.000000	0.0130901 	28000.000000	0.00507318	28000.000000	0.00505975	28000.000000	0.0130901 	28000.000000	3.16764e-08
29000.000000	0.0243283 	29000.000000	0.0134371 	29000.000000	0.00509044	29000.000000	0.00507727	29000.000000	0.013437  	29000.000000	3.06436e-08
30000.000000	0.0254647 	30000.000000	0.0137835 	30000.000000	0.00510713	30000.000000	0.0050942 	30000.000000	0.0137835 	30000.000000	2.96776e-08
32000.000000	0.0278158 	32000.000000	0.0144749 	32000.000000	0.0051389 	32000.000000	0.00512647	32000.000000	0.0144749 	32000.000000	2.79218e-08
34000.000000	0.0302719 	34000.000000	0.0151644 	34000.000000	0.00516876	34000.000000	0.0051568 	34000.000000	0.0151644 	34000.000000	2.63669e-08
36000.000000	0.0328342 	36000.000000	0.015852  	36000.000000	0.00519682	36000.000000	0.00518541	36000.000000	0.015852  	36000.000000	2.49801e-08
38000.000000	0.0355037 	38000.000000	0.0165379 	38000.000000	0.00522327	38000.000000	0.00521249	38000.000000	0.0165379 	38000.000000	2.37352e-08
40000.000000	0.0382815 	40000.000000	0.0172221 	40000.000000	0.00524829	40000.000000	0.00523818	40000.000000	0.0172221 	40000.000000	2.26115e-08
42000.000000	0.0411686 	42000.000000	0.0179046 	42000.000000	0.00527208	42000.000000	0.00526262	42000.000000	0.0179046 	42000.000000	2.15918e-08
44000.000000	0.0441663 	44000.000000	0.0185856 	44000.000000	0.0052948 	44000.000000	0.00528593	44000.000000	0.0185856 	44000.000000	2.06623e-08
46000.000000	0.0472757 	46000.000000	0.0192651 	46000.000000	0.00531653	46000.000000	0.0053082 	46000.000000	0.0192651 	46000.000000	1.98114e-08
48000.000000	0.0504979 	48000.000000	0.0199432 	48000.000000	0.00533735	48000.000000	0.00532952	48000.000000	0.0199432 	48000.000000	1.90294e-08
50000.000000	0.0538341 	50000.000000	0.0206199 	50000.000000	0.00535724	50000.000000	0.00534996	50000.000000	0.0206199 	50000.000000	1.83083e-08
