*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.160000	0.2609    	0.160000	0.0981891 	0.160000	0.0980944 	0.160000	0.0980944 	0.160000	0.0980214 	0.160000	0.000167689	
0.180000	0.244923  	0.180000	0.0945972 	0.180000	0.0946474 	0.180000	0.0946474 	0.180000	0.0944442 	0.180000	0.000153052	
0.200000	0.231479  	0.200000	0.0910563 	0.200000	0.0912254 	0.200000	0.0912254 	0.200000	0.0909153 	0.200000	0.000140962	
0.250000	0.205949  	0.250000	0.0829692 	0.250000	0.0833459 	0.250000	0.0833459 	0.250000	0.0828509 	0.250000	0.000118218	
0.300000	0.187745  	0.300000	0.0762192 	0.300000	0.0767157 	0.300000	0.0767157 	0.300000	0.076117  	0.300000	0.000102225	
0.350000	0.173767  	0.350000	0.0706731 	0.350000	0.0712365 	0.350000	0.0712365 	0.350000	0.0705828 	0.350000	9.03096e-05	
0.400000	0.162432  	0.400000	0.0660847 	0.400000	0.0666823 	0.400000	0.0666823 	0.400000	0.0660036 	0.400000	8.10586e-05	
0.450000	0.152893  	0.450000	0.0622346 	0.450000	0.0628464 	0.450000	0.0628464 	0.450000	0.0621609 	0.450000	7.36498e-05	
0.500000	0.144659  	0.500000	0.0589539 	0.500000	0.0595671 	0.500000	0.0595671 	0.500000	0.0588863 	0.500000	6.75711e-05	
0.600000	0.130991  	0.600000	0.0536332 	0.600000	0.0542276 	0.600000	0.0542276 	0.600000	0.0535751 	0.600000	5.81641e-05	
0.700000	0.119975  	0.700000	0.0494646 	0.700000	0.0500265 	0.700000	0.0500265 	0.700000	0.0494134 	0.700000	5.11991e-05	
0.800000	0.110838  	0.800000	0.046077  	0.800000	0.0466016 	0.800000	0.0466016 	0.800000	0.0460312 	0.800000	4.58181e-05	
0.900000	0.103107  	0.900000	0.0432481 	0.900000	0.0437346 	0.900000	0.0437346 	0.900000	0.0432066 	0.900000	4.1526e-05	
1.000000	0.0964649 	1.000000	0.0408363 	1.000000	0.041286  	1.000000	0.041286  	1.000000	0.0407983 	1.000000	3.80166e-05	
1.250000	0.0833007 	1.250000	0.0360754 	1.250000	0.036442  	1.250000	0.036442  	1.250000	0.0360439 	1.250000	3.15029e-05	
1.500000	0.0734934 	1.500000	0.032515  	1.500000	0.0328126 	1.500000	0.0328126 	1.500000	0.032488  	1.500000	2.69944e-05	
1.750000	0.0658805 	1.750000	0.0297242 	1.750000	0.0299649 	1.750000	0.0299649 	1.750000	0.0297005 	1.750000	2.36757e-05	
2.000000	0.0597859 	2.000000	0.0274628 	2.000000	0.0276565 	2.000000	0.0276565 	2.000000	0.0274417 	2.000000	2.11238e-05	
2.250000	0.0547882 	2.250000	0.0255848 	2.250000	0.025739  	2.250000	0.025739  	2.250000	0.0255657 	2.250000	1.90962e-05	
2.500000	0.0503904 	2.500000	0.0239945 	2.500000	0.0241156 	2.500000	0.0241156 	2.500000	0.0239771 	2.500000	1.74439e-05	
3.000000	0.0439998 	3.000000	0.0214358 	3.000000	0.0215042 	3.000000	0.0215042 	3.000000	0.0214209 	3.000000	1.49075e-05	
3.500000	0.0391497 	3.500000	0.0194553 	3.500000	0.0194841 	3.500000	0.0194841 	3.500000	0.0194422 	3.500000	1.30467e-05	
4.000000	0.0353325 	4.000000	0.0178681 	4.000000	0.0178665 	4.000000	0.0178665 	4.000000	0.0178565 	4.000000	1.16197e-05	
4.500000	0.0322435 	4.500000	0.0165626 	4.500000	0.016537  	4.500000	0.016537  	4.500000	0.0165521 	4.500000	1.04884e-05	
5.000000	0.0296885 	5.000000	0.0154663 	5.000000	0.0154214 	5.000000	0.0154214 	5.000000	0.0154567 	5.000000	9.56815e-06	
5.500000	0.0275373 	5.500000	0.0145303 	5.500000	0.0144698 	5.500000	0.0144698 	5.500000	0.0145215 	5.500000	8.80409e-06	
6.000000	0.0256993 	6.000000	0.0137202 	6.000000	0.0136469 	6.000000	0.0136469 	6.000000	0.013712  	6.000000	8.15894e-06	
6.500000	0.0241095 	6.500000	0.0130109 	6.500000	0.0129269 	6.500000	0.0129269 	6.500000	0.0130033 	6.500000	7.6065e-06	
7.000000	0.0227197 	7.000000	0.0123839 	7.000000	0.0122909 	7.000000	0.0122909 	7.000000	0.0123768 	7.000000	7.1278e-06	
7.500000	0.0214937 	7.500000	0.0118248 	7.500000	0.0117243 	7.500000	0.0117243 	7.500000	0.0118181 	7.500000	6.70876e-06	
8.000000	0.0204036 	8.000000	0.0113227 	8.000000	0.0112157 	8.000000	0.0112157 	8.000000	0.0113164 	8.000000	6.33871e-06	
8.500000	0.0194276 	8.500000	0.0108689 	8.500000	0.0107564 	8.500000	0.0107564 	8.500000	0.0108628 	8.500000	6.00938e-06	
9.000000	0.0185482 	9.000000	0.0104562 	9.000000	0.010339  	9.000000	0.010339  	9.000000	0.0104505 	9.000000	5.71429e-06	
9.500000	0.0177515 	9.500000	0.0100792 	9.500000	0.00995791	9.500000	0.00995791	9.500000	0.0100738 	9.500000	5.44828e-06	
10.000000	0.0170262 	10.000000	0.00979762	10.000000	0.00960831	10.000000	0.00960831	10.000000	0.00979241	10.000000	5.20718e-06	
11.000000	0.0157538 	11.000000	0.00923826	11.000000	0.00900772	11.000000	0.00900784	11.000000	0.00923347	11.000000	4.78669e-06	
12.000000	0.0146732 	12.000000	0.00873818	12.000000	0.00848935	12.000000	0.00848958	12.000000	0.00873375	12.000000	4.43206e-06	
13.000000	0.0137433 	13.000000	0.00828993	13.000000	0.00803683	13.000000	0.00803698	13.000000	0.0082858 	13.000000	4.12871e-06	
14.000000	0.0129342 	14.000000	0.00788669	14.000000	0.00763777	14.000000	0.00763775	14.000000	0.00788282	14.000000	3.86612e-06	
15.000000	0.0122233 	15.000000	0.00752249	15.000000	0.00728256	15.000000	0.00728258	15.000000	0.00751886	15.000000	3.63645e-06	
16.000000	0.0115935 	16.000000	0.00719223	16.000000	0.00696438	16.000000	0.00696426	16.000000	0.00718879	16.000000	3.43379e-06	
17.000000	0.0110314 	17.000000	0.00689153	17.000000	0.00667759	17.000000	0.0066771 	17.000000	0.00688828	17.000000	3.25357e-06	
18.000000	0.0105265 	18.000000	0.00661673	18.000000	0.00641723	18.000000	0.00641654	18.000000	0.00661363	18.000000	3.0922e-06	
19.000000	0.0100703 	19.000000	0.00636466	19.000000	0.00617958	19.000000	0.00617892	19.000000	0.00636172	19.000000	2.94683e-06	
20.000000	0.00965594	20.000000	0.00613268	20.000000	0.00596187	20.000000	0.00596119	20.000000	0.00612986	20.000000	2.81514e-06	
21.000000	0.00927783	21.000000	0.00591848	21.000000	0.00576146	21.000000	0.00576072	21.000000	0.00591579	21.000000	2.69527e-06	
22.000000	0.00893133	22.000000	0.00572013	22.000000	0.00557628	22.000000	0.00557557	22.000000	0.00571754	22.000000	2.58566e-06	
23.000000	0.00861255	23.000000	0.00553592	23.000000	0.00540485	23.000000	0.00540412	23.000000	0.00553343	23.000000	2.48504e-06	
24.000000	0.00831824	24.000000	0.0053644 	24.000000	0.00524574	24.000000	0.00524474	24.000000	0.00536201	24.000000	2.39232e-06	
25.000000	0.00804563	25.000000	0.0052043 	25.000000	0.0050976 	25.000000	0.00509614	25.000000	0.005202  	25.000000	2.3066e-06	
27.000000	0.00755642	27.000000	0.00491409	27.000000	0.00482893	27.000000	0.00482709	27.000000	0.00491193	27.000000	2.15314e-06	
29.000000	0.00712969	29.000000	0.00465794	29.000000	0.00459163	29.000000	0.00458983	29.000000	0.00465592	29.000000	2.01968e-06	
31.000000	0.00675399	31.000000	0.00443018	31.000000	0.00437552	31.000000	0.00437369	31.000000	0.00442828	31.000000	1.90251e-06	
33.000000	0.00642053	33.000000	0.00422629	33.000000	0.00417716	33.000000	0.00417544	33.000000	0.00422449	33.000000	1.79878e-06	
35.000000	0.00612244	35.000000	0.00404269	35.000000	0.00399859	35.000000	0.00399706	35.000000	0.00404098	35.000000	1.70625e-06	
38.000000	0.00573001	38.000000	0.00379909	38.000000	0.00376252	38.000000	0.00376046	38.000000	0.00379751	38.000000	1.58476e-06	
41.000000	0.00539103	41.000000	0.00358702	41.000000	0.00355656	41.000000	0.00355443	41.000000	0.00358554	41.000000	1.48011e-06	
44.000000	0.0050951 	44.000000	0.00340066	44.000000	0.00337519	44.000000	0.00337325	44.000000	0.00339927	44.000000	1.38899e-06	
47.000000	0.00483435	47.000000	0.00323556	47.000000	0.00321442	47.000000	0.00321257	47.000000	0.00323426	47.000000	1.3089e-06	
50.000000	0.00460275	50.000000	0.00308825	50.000000	0.00307076	50.000000	0.00306902	50.000000	0.00308702	50.000000	1.23792e-06	
55.000000	0.00426915	55.000000	0.00287502	55.000000	0.00286246	55.000000	0.00286086	55.000000	0.00287388	55.000000	1.13596e-06	
60.000000	0.00398749	60.000000	0.00269409	60.000000	0.00268538	60.000000	0.0026838 	60.000000	0.00269304	60.000000	1.05015e-06	
65.000000	0.00374629	65.000000	0.00253857	65.000000	0.00253311	65.000000	0.00253124	65.000000	0.00253759	65.000000	9.76883e-07	
70.000000	0.00353726	70.000000	0.0024034 	70.000000	0.00240003	70.000000	0.00239833	70.000000	0.00240249	70.000000	9.13568e-07	
75.000000	0.00335425	75.000000	0.00228481	75.000000	0.00228304	75.000000	0.00228143	75.000000	0.00228395	75.000000	8.58279e-07	
80.000000	0.00319258	80.000000	0.00217988	80.000000	0.0021793 	80.000000	0.00217779	80.000000	0.00217907	80.000000	8.09561e-07	
85.000000	0.00304865	85.000000	0.00208636	85.000000	0.00208665	85.000000	0.00208522	85.000000	0.00208559	85.000000	7.66293e-07	
90.000000	0.00291963	90.000000	0.00200247	90.000000	0.00200339	90.000000	0.00200202	90.000000	0.00200174	90.000000	7.27598e-07	
95.000000	0.00280327	95.000000	0.00192678	95.000000	0.00192845	95.000000	0.00192681	95.000000	0.00192609	95.000000	6.92777e-07	
100.000000	0.00269774	100.000000	0.00185813	100.000000	0.00186005	100.000000	0.00185849	100.000000	0.00185747	100.000000	6.6127e-07	
105.000000	0.00260158	105.000000	0.00179558	105.000000	0.00179763	105.000000	0.00179613	105.000000	0.00179495	105.000000	6.32617e-07	
110.000000	0.00251356	110.000000	0.00173834	110.000000	0.00174043	110.000000	0.00173899	110.000000	0.00173773	110.000000	6.06443e-07	
115.000000	0.00243265	115.000000	0.00168575	115.000000	0.0016878 	115.000000	0.00168642	115.000000	0.00168517	115.000000	5.82435e-07	
120.000000	0.00235802	120.000000	0.00163728	120.000000	0.00163922	120.000000	0.00163789	120.000000	0.00163672	120.000000	5.60332e-07	
125.000000	0.00228894	125.000000	0.00159244	125.000000	0.00159425	125.000000	0.00159295	125.000000	0.0015919 	125.000000	5.39912e-07	
130.000000	0.0022248 	130.000000	0.00155084	130.000000	0.00155247	130.000000	0.00155122	130.000000	0.00155032	130.000000	5.20988e-07	
135.000000	0.00216507	135.000000	0.00151214	135.000000	0.00151354	135.000000	0.00151235	135.000000	0.00151164	135.000000	5.03399e-07	
140.000000	0.00210931	140.000000	0.00147605	140.000000	0.00147735	140.000000	0.00147607	140.000000	0.00147556	140.000000	4.87006e-07	
145.000000	0.00205711	145.000000	0.0014423 	145.000000	0.00144351	145.000000	0.00144212	145.000000	0.00144183	145.000000	4.7169e-07	
150.000000	0.00200815	150.000000	0.00141069	150.000000	0.00141163	150.000000	0.00141029	150.000000	0.00141023	150.000000	4.57346e-07	
155.000000	0.0019392 	155.000000	0.001381  	155.000000	0.00138167	155.000000	0.00138037	155.000000	0.00138055	155.000000	4.43885e-07	
160.000000	0.00189879	160.000000	0.00135307	160.000000	0.00135348	160.000000	0.00135221	160.000000	0.00135264	160.000000	4.31224e-07	
165.000000	0.00186069	165.000000	0.00132674	165.000000	0.00132689	165.000000	0.00132565	165.000000	0.00132632	165.000000	4.19295e-07	
170.000000	0.00182469	170.000000	0.00130189	170.000000	0.00130178	170.000000	0.00130056	170.000000	0.00130148	170.000000	4.08035e-07	
175.000000	0.00179063	175.000000	0.00127838	175.000000	0.00127801	175.000000	0.00127683	175.000000	0.00127799	175.000000	3.97388e-07	
180.000000	0.00175835	180.000000	0.00125612	180.000000	0.00125549	180.000000	0.00125434	180.000000	0.00125573	180.000000	3.87305e-07	
185.000000	0.00172771	185.000000	0.00123501	185.000000	0.00123413	185.000000	0.00123299	185.000000	0.00123463	185.000000	3.77741e-07	
190.000000	0.00169859	190.000000	0.00121495	190.000000	0.00121384	190.000000	0.00121272	190.000000	0.00121458	190.000000	3.68657e-07	
195.000000	0.00167089	195.000000	0.00119588	195.000000	0.00119451	195.000000	0.00119343	195.000000	0.00119552	195.000000	3.60018e-07	
200.000000	0.00164449	200.000000	0.00117772	200.000000	0.00117611	200.000000	0.00117506	200.000000	0.00117737	200.000000	3.5179e-07	
210.000000	0.00159525	210.000000	0.00114389	210.000000	0.001142  	210.000000	0.00114082	210.000000	0.00114355	210.000000	3.36456e-07	
220.000000	0.00155025	220.000000	0.00111301	220.000000	0.00111073	220.000000	0.00110956	220.000000	0.00111269	220.000000	3.22454e-07	
230.000000	0.00150896	230.000000	0.00108472	230.000000	0.00108204	230.000000	0.00108091	230.000000	0.00108441	230.000000	3.09614e-07	
240.000000	0.00147093	240.000000	0.0010587 	240.000000	0.00105566	240.000000	0.00105457	240.000000	0.0010584 	240.000000	2.97795e-07	
250.000000	0.0014358 	250.000000	0.00103469	250.000000	0.00103133	250.000000	0.00103026	250.000000	0.0010344 	250.000000	2.8688e-07	
260.000000	0.00140323	260.000000	0.00101247	260.000000	0.00100881	260.000000	0.00100777	260.000000	0.0010122 	260.000000	2.76767e-07	
270.000000	0.00137297	270.000000	0.000991854	270.000000	0.00098792	270.000000	0.000986908	270.000000	0.000991586	270.000000	2.6737e-07	
280.000000	0.00134477	280.000000	0.000972669	280.000000	0.000968487	280.000000	0.0009675 	280.000000	0.000972411	280.000000	2.58614e-07	
290.000000	0.00131842	290.000000	0.000954776	290.000000	0.000950355	290.000000	0.000949407	290.000000	0.000954525	290.000000	2.50435e-07	
300.000000	0.00129376	300.000000	0.000938049	300.000000	0.000933497	300.000000	0.000932502	300.000000	0.000937807	300.000000	2.42777e-07	
310.000000	0.00127063	310.000000	0.000922381	310.000000	0.000917737	310.000000	0.000916676	310.000000	0.000922146	310.000000	2.35591e-07	
320.000000	0.00124889	320.000000	0.000907676	320.000000	0.00090287	320.000000	0.000901831	320.000000	0.000907447	320.000000	2.28834e-07	
330.000000	0.00122842	330.000000	0.000893849	330.000000	0.000888892	330.000000	0.000887883	330.000000	0.000893626	330.000000	2.22469e-07	
340.000000	0.00120911	340.000000	0.000880825	340.000000	0.000875751	340.000000	0.000874756	340.000000	0.000880609	340.000000	2.16462e-07	
350.000000	0.00119087	350.000000	0.000868539	350.000000	0.000863359	350.000000	0.000862382	350.000000	0.000868328	350.000000	2.10783e-07	
360.000000	0.00117362	360.000000	0.000856931	360.000000	0.000851661	360.000000	0.000850701	360.000000	0.000856726	360.000000	2.05405e-07	
370.000000	0.00115727	370.000000	0.000845948	370.000000	0.000840603	370.000000	0.000839659	370.000000	0.000845748	370.000000	2.00306e-07	
380.000000	0.00114176	380.000000	0.000835542	380.000000	0.000830137	380.000000	0.000829207	380.000000	0.000835347	380.000000	1.95463e-07	
390.000000	0.00112702	390.000000	0.000825671	390.000000	0.000820217	390.000000	0.000819302	390.000000	0.000825481	390.000000	1.90858e-07	
400.000000	0.00111301	400.000000	0.000816296	400.000000	0.000810805	400.000000	0.000809903	400.000000	0.00081611	400.000000	1.86473e-07	
410.000000	0.00109968	410.000000	0.000807382	410.000000	0.000801866	410.000000	0.000800976	410.000000	0.0008072 	410.000000	1.82292e-07	
420.000000	0.00108697	420.000000	0.000798896	420.000000	0.000793368	420.000000	0.000792488	420.000000	0.000798718	420.000000	1.78302e-07	
430.000000	0.00107484	430.000000	0.000790811	430.000000	0.000785276	430.000000	0.000784409	430.000000	0.000790637	430.000000	1.7449e-07	
440.000000	0.00106326	440.000000	0.0007831 	440.000000	0.000777558	440.000000	0.000776712	440.000000	0.000782929	440.000000	1.70843e-07	
450.000000	0.00105219	450.000000	0.000775738	450.000000	0.00077021	450.000000	0.000769373	450.000000	0.00077557	450.000000	1.67351e-07	
460.000000	0.0010416 	460.000000	0.000768703	460.000000	0.00076323	460.000000	0.000762368	460.000000	0.000768539	460.000000	1.64005e-07	
470.000000	0.00103147	470.000000	0.000761976	470.000000	0.00075658	470.000000	0.000755678	470.000000	0.000761815	470.000000	1.60795e-07	
480.000000	0.00102176	480.000000	0.000755538	480.000000	0.000750224	480.000000	0.0007493 	480.000000	0.00075538	480.000000	1.57712e-07	
490.000000	0.00101244	490.000000	0.000749371	490.000000	0.00074413	490.000000	0.000743212	490.000000	0.000749217	490.000000	1.54751e-07	
500.000000	0.00100351	500.000000	0.000743461	500.000000	0.000738283	500.000000	0.000737383	500.000000	0.000743309	500.000000	1.51902e-07	
520.000000	0.000986687	520.000000	0.00073235	520.000000	0.000727321	520.000000	0.000726442	520.000000	0.000732204	520.000000	1.4652e-07	
540.000000	0.000971141	540.000000	0.000722102	540.000000	0.000717235	540.000000	0.00071637	540.000000	0.00072196	540.000000	1.4152e-07	
560.000000	0.000956739	560.000000	0.000712626	560.000000	0.000707926	560.000000	0.000707076	560.000000	0.000712489	560.000000	1.36862e-07	
580.000000	0.00094337	580.000000	0.000703845	580.000000	0.000699318	580.000000	0.000698482	580.000000	0.000703713	580.000000	1.32512e-07	
600.000000	0.000930935	600.000000	0.000695693	600.000000	0.000691341	600.000000	0.000690519	600.000000	0.000695564	600.000000	1.2844e-07	
620.000000	0.000919349	620.000000	0.000688109	620.000000	0.000683938	620.000000	0.000683128	620.000000	0.000687984	620.000000	1.2462e-07	
640.000000	0.000908536	640.000000	0.000681042	640.000000	0.000677055	640.000000	0.000676254	640.000000	0.000680921	640.000000	1.21028e-07	
660.000000	0.00089843	660.000000	0.000674447	660.000000	0.000670639	660.000000	0.000669852	660.000000	0.000674329	660.000000	1.17645e-07	
680.000000	0.000888971	680.000000	0.000668282	680.000000	0.000664649	680.000000	0.00066388	680.000000	0.000668168	680.000000	1.14453e-07	
700.000000	0.000880107	700.000000	0.000662513	700.000000	0.000659078	700.000000	0.000658303	700.000000	0.000662401	700.000000	1.11436e-07	
720.000000	0.000871791	720.000000	0.000657106	720.000000	0.000653896	720.000000	0.000653086	720.000000	0.000656998	720.000000	1.08579e-07	
740.000000	0.00086398	740.000000	0.000652034	740.000000	0.000649038	740.000000	0.000648202	740.000000	0.000651929	740.000000	1.05871e-07	
760.000000	0.000856638	760.000000	0.000647271	760.000000	0.000644457	760.000000	0.000643623	760.000000	0.000647168	760.000000	1.03299e-07	
780.000000	0.00084973	780.000000	0.000642794	780.000000	0.000640146	780.000000	0.000639326	780.000000	0.000642693	780.000000	1.00853e-07	
800.000000	0.000843225	800.000000	0.000638581	800.000000	0.000636098	800.000000	0.00063529	800.000000	0.000638482	800.000000	9.85251e-08	
820.000000	0.000837096	820.000000	0.000634614	820.000000	0.000632297	820.000000	0.000631496	820.000000	0.000634518	820.000000	9.63058e-08	
840.000000	0.000831316	840.000000	0.000630876	840.000000	0.000628722	840.000000	0.000627926	840.000000	0.000630782	840.000000	9.4188e-08	
860.000000	0.000825864	860.000000	0.000627351	860.000000	0.000625354	860.000000	0.000624564	860.000000	0.000627259	860.000000	9.21646e-08	
880.000000	0.000820717	880.000000	0.000624025	880.000000	0.000622179	880.000000	0.000621396	880.000000	0.000623935	880.000000	9.02294e-08	
900.000000	0.000815858	900.000000	0.000620886	900.000000	0.000619185	900.000000	0.000618409	900.000000	0.000620797	900.000000	8.83767e-08	
920.000000	0.000811267	920.000000	0.000617921	920.000000	0.000616361	920.000000	0.00061559	920.000000	0.000617834	920.000000	8.66013e-08	
940.000000	0.000806929	940.000000	0.000615119	940.000000	0.000613695	940.000000	0.000612929	940.000000	0.000615034	940.000000	8.48984e-08	
960.000000	0.000802829	960.000000	0.00061247	960.000000	0.000611176	960.000000	0.000610416	960.000000	0.000612387	960.000000	8.32635e-08	
980.000000	0.000798954	980.000000	0.000609966	980.000000	0.000608796	980.000000	0.00060804	980.000000	0.000609885	980.000000	8.16927e-08	
1000.000000	0.00079529	1000.000000	0.000607598	1000.000000	0.000606545	1000.000000	0.000605795	1000.000000	0.000607518	1000.000000	8.01822e-08	
1020.000000	0.000791826	1020.000000	0.000605358	1020.000000	0.000604416	1020.000000	0.00060367	1020.000000	0.000605279	1020.000000	7.87285e-08	
1040.000000	0.000788552	1040.000000	0.000603238	1040.000000	0.000602401	1040.000000	0.00060166	1040.000000	0.000603161	1040.000000	7.73284e-08	
1060.000000	0.000785456	1060.000000	0.000601233	1060.000000	0.000600495	1060.000000	0.000599758	1060.000000	0.000601157	1060.000000	7.59791e-08	
1080.000000	0.00078253	1080.000000	0.000599336	1080.000000	0.000598689	1080.000000	0.000597957	1080.000000	0.000599261	1080.000000	7.46777e-08	
1100.000000	0.000779765	1100.000000	0.000597541	1100.000000	0.00059698	1100.000000	0.000596251	1100.000000	0.000597467	1100.000000	7.34218e-08	
1120.000000	0.000777153	1120.000000	0.000595842	1120.000000	0.000595362	1120.000000	0.000594636	1120.000000	0.00059577	1120.000000	7.22089e-08	
1140.000000	0.000774687	1140.000000	0.000594236	1140.000000	0.000593829	1140.000000	0.000593106	1140.000000	0.000594165	1140.000000	7.10368e-08	
1160.000000	0.000772359	1160.000000	0.000592717	1160.000000	0.000592376	1160.000000	0.000591656	1160.000000	0.000592647	1160.000000	6.99036e-08	
1180.000000	0.000770162	1180.000000	0.00059128	1180.000000	0.000590999	1180.000000	0.000590282	1180.000000	0.000591211	1180.000000	6.88072e-08	
1200.000000	0.000768092	1200.000000	0.000589923	1200.000000	0.000589692	1200.000000	0.00058898	1200.000000	0.000589855	1200.000000	6.77459e-08	
1220.000000	0.000766141	1220.000000	0.00058864	1220.000000	0.000588453	1220.000000	0.000587746	1220.000000	0.000588573	1220.000000	6.6718e-08	
1240.000000	0.000764305	1240.000000	0.000587429	1240.000000	0.000587278	1240.000000	0.000586577	1240.000000	0.000587363	1240.000000	6.5722e-08	
1260.000000	0.000762577	1260.000000	0.000586285	1260.000000	0.000586165	1260.000000	0.000585469	1260.000000	0.000586221	1260.000000	6.47563e-08	
1280.000000	0.000760955	1280.000000	0.000585207	1280.000000	0.000585112	1280.000000	0.00058442	1280.000000	0.000585143	1280.000000	6.38195e-08	
1300.000000	0.000759433	1300.000000	0.000584191	1300.000000	0.000584118	1300.000000	0.000583425	1300.000000	0.000584128	1300.000000	6.29105e-08	
1320.000000	0.000758006	1320.000000	0.000583234	1320.000000	0.00058318	1320.000000	0.000582484	1320.000000	0.000583172	1320.000000	6.20279e-08	
1340.000000	0.000756672	1340.000000	0.000582334	1340.000000	0.000582296	1340.000000	0.000581592	1340.000000	0.000582272	1340.000000	6.11706e-08	
1360.000000	0.000755425	1360.000000	0.000581487	1360.000000	0.000581461	1360.000000	0.000580747	1360.000000	0.000581427	1360.000000	6.03376e-08	
1380.000000	0.000754263	1380.000000	0.000580693	1380.000000	0.000580672	1380.000000	0.000579948	1380.000000	0.000580634	1380.000000	5.95277e-08	
1400.000000	0.000753182	1400.000000	0.000579949	1400.000000	0.000579925	1400.000000	0.000579192	1400.000000	0.00057989	1400.000000	5.874e-08 	
1420.000000	0.000752179	1420.000000	0.000579252	1420.000000	0.000579218	1420.000000	0.000578477	1420.000000	0.000579194	1420.000000	5.79737e-08	
1440.000000	0.000751252	1440.000000	0.0005786 	1440.000000	0.000578549	1440.000000	0.000577802	1440.000000	0.000578543	1440.000000	5.72278e-08	
1460.000000	0.000750396	1460.000000	0.000577993	1460.000000	0.000577913	1460.000000	0.000577163	1460.000000	0.000577936	1460.000000	5.65015e-08	
1480.000000	0.00074961	1480.000000	0.000577427	1480.000000	0.000577311	1480.000000	0.00057656	1480.000000	0.000577372	1480.000000	5.57941e-08	
1500.000000	0.00074889	1500.000000	0.000576902	1500.000000	0.000576741	1500.000000	0.000575991	1500.000000	0.000576847	1500.000000	5.51048e-08	
