Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
5.000000	1.75723   	5.000000	0.906802  	5.000000	0.903283  	5.000000	0.903283  	5.000000	0.906242  	5.000000	0.000560349	
5.500000	1.64399   	5.500000	0.861494  	5.500000	0.857568  	5.500000	0.857568  	5.500000	0.860978  	5.500000	0.000516178	
6.000000	1.54531   	6.000000	0.82114   	6.000000	0.816689  	6.000000	0.816689  	6.000000	0.820661  	6.000000	0.000478828	
6.500000	1.45852   	6.500000	0.784907  	6.500000	0.779913  	6.500000	0.779913  	6.500000	0.784461  	6.500000	0.000446806	
7.000000	1.38158   	7.000000	0.752157  	7.000000	0.746643  	7.000000	0.746643  	7.000000	0.751738  	7.000000	0.000419027	
7.500000	1.31289   	7.500000	0.722383  	7.500000	0.716394  	7.500000	0.716394  	7.500000	0.721989  	7.500000	0.000394686	
8.000000	1.25116   	8.000000	0.69518   	8.000000	0.688765  	8.000000	0.688765  	8.000000	0.694807  	8.000000	0.00037317	
8.500000	1.19537   	8.500000	0.670215  	8.500000	0.663423  	8.500000	0.663423  	8.500000	0.669861  	8.500000	0.000354005	
9.000000	1.1447    	9.000000	0.647213  	9.000000	0.640088  	9.000000	0.640088  	9.000000	0.646876  	9.000000	0.000336819	
9.500000	1.09846   	9.500000	0.625943  	9.500000	0.618526  	9.500000	0.618526  	9.500000	0.625621  	9.500000	0.000321315	
10.000000	1.05609   	10.000000	0.610226  	10.000000	0.598537  	10.000000	0.598537  	10.000000	0.609918  	10.000000	0.000307253	
11.000000	0.981138  	11.000000	0.578175  	11.000000	0.564766  	11.000000	0.565842  	11.000000	0.577892  	11.000000	0.000282706	
12.000000	0.916871  	12.000000	0.548967  	12.000000	0.534994  	12.000000	0.536806  	12.000000	0.548705  	12.000000	0.00026198	
13.000000	0.861129  	13.000000	0.522394  	13.000000	0.508559  	13.000000	0.510867  	13.000000	0.522149  	13.000000	0.000244233	
14.000000	0.8123    	14.000000	0.498206  	14.000000	0.484922  	14.000000	0.487555  	14.000000	0.497977  	14.000000	0.000228855	
15.000000	0.769156  	15.000000	0.476151  	15.000000	0.463651  	15.000000	0.46649   	15.000000	0.475935  	15.000000	0.000215395	
16.000000	0.730746  	16.000000	0.455994  	16.000000	0.444398  	16.000000	0.447361  	16.000000	0.455791  	16.000000	0.000203509	
17.000000	0.69632   	17.000000	0.437524  	17.000000	0.426887  	17.000000	0.429914  	17.000000	0.437331  	17.000000	0.000192931	
18.000000	0.665281  	18.000000	0.420553  	18.000000	0.410897  	18.000000	0.413934  	18.000000	0.42037   	18.000000	0.000183453	
19.000000	0.637145  	19.000000	0.404916  	19.000000	0.396232  	19.000000	0.399242  	19.000000	0.404741  	19.000000	0.000174909	
20.000000	0.611517  	20.000000	0.390468  	20.000000	0.382718  	20.000000	0.385687  	20.000000	0.390301  	20.000000	0.000167166	
21.000000	0.588071  	21.000000	0.377085  	21.000000	0.370153  	21.000000	0.373073  	21.000000	0.376925  	21.000000	0.000160113	
22.000000	0.566537  	22.000000	0.364657  	22.000000	0.358497  	22.000000	0.361356  	22.000000	0.364503  	22.000000	0.000153661	
23.000000	0.546685  	23.000000	0.353087  	23.000000	0.347736  	23.000000	0.35052   	23.000000	0.352939  	23.000000	0.000147735	
24.000000	0.528323  	24.000000	0.342291  	24.000000	0.337719  	24.000000	0.340408  	24.000000	0.342149  	24.000000	0.000142273	
25.000000	0.511287  	25.000000	0.332196  	25.000000	0.32837   	25.000000	0.330951  	25.000000	0.332058  	25.000000	0.00013722	
27.000000	0.480647  	27.000000	0.313854  	27.000000	0.311397  	27.000000	0.313756  	27.000000	0.313725  	27.000000	0.000128169	
29.000000	0.453854  	29.000000	0.297625  	29.000000	0.296376  	29.000000	0.298526  	29.000000	0.297505  	29.000000	0.000120292	
31.000000	0.430215  	31.000000	0.283167  	31.000000	0.282502  	31.000000	0.284365  	31.000000	0.283053  	31.000000	0.000113372	
33.000000	0.409196  	33.000000	0.270204  	33.000000	0.269623  	33.000000	0.271174  	33.000000	0.270097  	33.000000	0.000107241	
35.000000	0.390377  	35.000000	0.258517  	35.000000	0.258053  	35.000000	0.259332  	35.000000	0.258415  	35.000000	0.00010177	
38.000000	0.365563  	38.000000	0.242994  	38.000000	0.242744  	38.000000	0.243669  	38.000000	0.2429    	38.000000	9.45806e-05	
41.000000	0.344094  	41.000000	0.229465  	41.000000	0.229396  	41.000000	0.230067  	41.000000	0.229377  	41.000000	8.83841e-05	
44.000000	0.325326  	44.000000	0.217568  	44.000000	0.217665  	44.000000	0.218135  	44.000000	0.217485  	44.000000	8.29849e-05	
47.000000	0.308772  	47.000000	0.207022  	47.000000	0.207284  	47.000000	0.207576  	47.000000	0.206944  	47.000000	7.82363e-05	
50.000000	0.294054  	50.000000	0.197608  	50.000000	0.197998  	50.000000	0.198161  	50.000000	0.197534  	50.000000	7.40255e-05	
55.000000	0.272834  	55.000000	0.183976  	55.000000	0.184528  	55.000000	0.184536  	55.000000	0.183908  	55.000000	6.79729e-05	
60.000000	0.254899  	60.000000	0.172405  	60.000000	0.173092  	60.000000	0.172974  	60.000000	0.172342  	60.000000	6.2875e-05	
65.000000	0.239528  	65.000000	0.162457  	65.000000	0.163254  	65.000000	0.16303   	65.000000	0.162398  	65.000000	5.85196e-05	
70.000000	0.226199  	70.000000	0.153809  	70.000000	0.154665  	70.000000	0.15438   	70.000000	0.153755  	70.000000	5.47532e-05	
75.000000	0.214523  	75.000000	0.146221  	75.000000	0.147135  	75.000000	0.146784  	75.000000	0.14617   	75.000000	5.14623e-05	
80.000000	0.204204  	80.000000	0.139507  	80.000000	0.140443  	80.000000	0.140056  	80.000000	0.139458  	80.000000	4.85611e-05	
85.000000	0.195014  	85.000000	0.133523  	85.000000	0.134469  	85.000000	0.134054  	85.000000	0.133477  	85.000000	4.59832e-05	
90.000000	0.186774  	90.000000	0.128154  	90.000000	0.129103  	90.000000	0.128664  	90.000000	0.128111  	90.000000	4.36767e-05	
95.000000	0.17934   	95.000000	0.123311  	95.000000	0.124255  	95.000000	0.123795  	95.000000	0.123269  	95.000000	4.16003e-05	
100.000000	0.172598  	100.000000	0.118918  	100.000000	0.119853  	100.000000	0.119375  	100.000000	0.118878  	100.000000	3.97206e-05	
105.000000	0.166452  	105.000000	0.114914  	105.000000	0.115837  	105.000000	0.115344  	105.000000	0.114876  	105.000000	3.80107e-05	
110.000000	0.160826  	110.000000	0.111251  	110.000000	0.112157  	110.000000	0.111652  	110.000000	0.111215  	110.000000	3.64482e-05	
115.000000	0.155654  	115.000000	0.107886  	115.000000	0.108773  	115.000000	0.108257  	115.000000	0.107851  	115.000000	3.50145e-05	
120.000000	0.150882  	120.000000	0.104783  	120.000000	0.105652  	120.000000	0.105124  	120.000000	0.10475   	120.000000	3.36941e-05	
125.000000	0.146465  	125.000000	0.101914  	125.000000	0.102758  	125.000000	0.102224  	125.000000	0.101881  	125.000000	3.24739e-05	
130.000000	0.142364  	130.000000	0.0992516 	130.000000	0.10006   	130.000000	0.0995325 	130.000000	0.0992203 	130.000000	3.13428e-05	
135.000000	0.138544  	135.000000	0.096775  	135.000000	0.0975595 	135.000000	0.0970266 	135.000000	0.0967447 	135.000000	3.02911e-05	
140.000000	0.134978  	140.000000	0.0944652 	140.000000	0.0952305 	140.000000	0.094688  	140.000000	0.0944359 	140.000000	2.93108e-05	
145.000000	0.131639  	145.000000	0.0923056 	145.000000	0.093045  	145.000000	0.0925003 	145.000000	0.0922772 	145.000000	2.83946e-05	
150.000000	0.128507  	150.000000	0.0902821 	150.000000	0.0909881 	150.000000	0.0904493 	150.000000	0.0902546 	150.000000	2.75364e-05	
155.000000	0.124097  	155.000000	0.0883821 	155.000000	0.0890643 	155.000000	0.0885227 	155.000000	0.0883554 	155.000000	2.67308e-05	
160.000000	0.121512  	160.000000	0.0865946 	160.000000	0.087254  	160.000000	0.0867093 	160.000000	0.0865687 	160.000000	2.5973e-05	
165.000000	0.119074  	165.000000	0.0849099 	165.000000	0.0855386 	165.000000	0.0849996 	165.000000	0.0848846 	165.000000	2.52588e-05	
170.000000	0.116771  	170.000000	0.0833193 	170.000000	0.0839239 	170.000000	0.0833847 	170.000000	0.0832947 	170.000000	2.45845e-05	
175.000000	0.114592  	175.000000	0.081815  	175.000000	0.0824004 	175.000000	0.0818572 	175.000000	0.0817911 	175.000000	2.39468e-05	
180.000000	0.112527  	180.000000	0.0803904 	180.000000	0.0809508 	180.000000	0.08041   	180.000000	0.080367  	180.000000	2.33427e-05	
185.000000	0.110567  	185.000000	0.0790391 	185.000000	0.0795716 	185.000000	0.0790371 	185.000000	0.0790163 	185.000000	2.27697e-05	
190.000000	0.108704  	190.000000	0.0777557 	190.000000	0.0782624 	190.000000	0.0777329 	190.000000	0.0777334 	190.000000	2.22253e-05	
195.000000	0.106931  	195.000000	0.0765351 	195.000000	0.0770218 	195.000000	0.0764924 	195.000000	0.0765134 	195.000000	2.17075e-05	
200.000000	0.105242  	200.000000	0.0753729 	200.000000	0.0758435 	200.000000	0.075311  	200.000000	0.0753517 	200.000000	2.12142e-05	
210.000000	0.102092  	210.000000	0.0732076 	210.000000	0.0736377 	210.000000	0.0731098 	210.000000	0.0731873 	210.000000	2.02948e-05	
220.000000	0.0992127 	220.000000	0.0712314 	220.000000	0.0716197 	220.000000	0.0711007 	220.000000	0.071212  	220.000000	1.94549e-05	
230.000000	0.0965706 	230.000000	0.0694207 	230.000000	0.0697813 	230.000000	0.0692598 	230.000000	0.069402  	230.000000	1.86846e-05	
240.000000	0.0941373 	240.000000	0.0677555 	240.000000	0.0680852 	240.000000	0.0675671 	240.000000	0.0677375 	240.000000	1.79753e-05	
250.000000	0.0918889 	250.000000	0.0662191 	250.000000	0.0665171 	250.000000	0.0660058 	250.000000	0.0662018 	250.000000	1.73201e-05	
260.000000	0.0898051 	260.000000	0.0647972 	260.000000	0.0650663 	260.000000	0.0645613 	260.000000	0.0647805 	260.000000	1.67129e-05	
270.000000	0.0878684 	270.000000	0.0634777 	270.000000	0.0637227 	270.000000	0.0632214 	270.000000	0.0634615 	270.000000	1.61485e-05	
280.000000	0.0860637 	280.000000	0.0622499 	280.000000	0.0624789 	280.000000	0.0619752 	280.000000	0.0622343 	280.000000	1.56225e-05	
290.000000	0.084378  	290.000000	0.0611048 	290.000000	0.0613132 	290.000000	0.0608135 	290.000000	0.0610896 	290.000000	1.51311e-05	
300.000000	0.0827999 	300.000000	0.0600343 	300.000000	0.0602223 	300.000000	0.0597282 	300.000000	0.0600196 	300.000000	1.46708e-05	
310.000000	0.0813196 	310.000000	0.0590316 	310.000000	0.0592023 	310.000000	0.0587124 	310.000000	0.0590173 	310.000000	1.42389e-05	
320.000000	0.0799283 	320.000000	0.0580904 	320.000000	0.0582454 	320.000000	0.0577596 	320.000000	0.0580766 	320.000000	1.38327e-05	
330.000000	0.0786182 	330.000000	0.0572055 	330.000000	0.0573452 	330.000000	0.0568645 	330.000000	0.0571921 	330.000000	1.34499e-05	
340.000000	0.0773826 	340.000000	0.056372  	340.000000	0.0565001 	340.000000	0.056022  	340.000000	0.056359  	340.000000	1.30887e-05	
350.000000	0.0762153 	350.000000	0.0555858 	350.000000	0.0557075 	350.000000	0.055228  	350.000000	0.055573  	350.000000	1.27471e-05	
360.000000	0.0751109 	360.000000	0.0548429 	360.000000	0.0549575 	360.000000	0.0544785 	360.000000	0.0548304 	360.000000	1.24235e-05	
370.000000	0.0740646 	370.000000	0.05414   	370.000000	0.054245  	370.000000	0.0537701 	370.000000	0.0541279 	370.000000	1.21167e-05	
380.000000	0.073072  	380.000000	0.053474  	380.000000	0.0535707 	380.000000	0.0530995 	380.000000	0.0534622 	380.000000	1.18253e-05	
390.000000	0.0721292 	390.000000	0.0528423 	390.000000	0.0529323 	390.000000	0.0524641 	390.000000	0.0528308 	390.000000	1.15481e-05	
400.000000	0.0712326 	400.000000	0.0522423 	400.000000	0.0523264 	400.000000	0.0518612 	400.000000	0.052231  	400.000000	1.12841e-05	
410.000000	0.0703791 	410.000000	0.0516718 	410.000000	0.0517508 	410.000000	0.0512886 	410.000000	0.0516608 	410.000000	1.10324e-05	
420.000000	0.0695655 	420.000000	0.0511288 	420.000000	0.0512035 	420.000000	0.0507442 	420.000000	0.051118  	420.000000	1.07921e-05	
430.000000	0.0687894 	430.000000	0.0506113 	430.000000	0.0506827 	430.000000	0.050226  	430.000000	0.0506007 	430.000000	1.05625e-05	
440.000000	0.0680483 	440.000000	0.0501178 	440.000000	0.0501867 	440.000000	0.0497324 	440.000000	0.0501074 	440.000000	1.03429e-05	
450.000000	0.06734   	450.000000	0.0496466 	450.000000	0.0497134 	450.000000	0.0492617 	450.000000	0.0496365 	450.000000	1.01326e-05	
460.000000	0.0666624 	460.000000	0.0491964 	460.000000	0.0492613 	460.000000	0.0488125 	460.000000	0.0491865 	460.000000	9.93095e-06	
470.000000	0.0660138 	470.000000	0.0487659 	470.000000	0.0488297 	470.000000	0.0483834 	470.000000	0.0487562 	470.000000	9.73752e-06	
480.000000	0.0653922 	480.000000	0.0483539 	480.000000	0.0484198 	480.000000	0.0479744 	480.000000	0.0483443 	480.000000	9.55179e-06	
490.000000	0.0647963 	490.000000	0.0479592 	490.000000	0.0480302 	490.000000	0.0475841 	490.000000	0.0479499 	490.000000	9.3733e-06	
500.000000	0.0642244 	500.000000	0.047581  	500.000000	0.0476569 	500.000000	0.0472103 	500.000000	0.0475718 	500.000000	9.20162e-06	
520.000000	0.0631479 	520.000000	0.0468699 	520.000000	0.046952  	520.000000	0.0465088 	520.000000	0.046861  	520.000000	8.87718e-06	
540.000000	0.0621529 	540.000000	0.046214  	540.000000	0.0463019 	540.000000	0.045863  	540.000000	0.0462054 	540.000000	8.57569e-06	
560.000000	0.0612312 	560.000000	0.0456076 	560.000000	0.0457027 	560.000000	0.0452672 	560.000000	0.0455993 	560.000000	8.29479e-06	
580.000000	0.0603756 	580.000000	0.0450457 	580.000000	0.0451485 	580.000000	0.0447163 	580.000000	0.0450376 	580.000000	8.0324e-06	
600.000000	0.0595798 	600.000000	0.0445239 	600.000000	0.0446349 	600.000000	0.0442058 	600.000000	0.0445161 	600.000000	7.78673e-06	
620.000000	0.0588383 	620.000000	0.0440386 	620.000000	0.0441581 	620.000000	0.0437319 	620.000000	0.044031  	620.000000	7.5562e-06	
640.000000	0.0581463 	640.000000	0.0435863 	640.000000	0.0437147 	640.000000	0.0432913 	640.000000	0.0435789 	640.000000	7.33945e-06	
660.000000	0.0574995 	660.000000	0.0431642 	660.000000	0.0433017 	660.000000	0.042881  	660.000000	0.0431571 	660.000000	7.13526e-06	
680.000000	0.0568941 	680.000000	0.0427697 	680.000000	0.0429165 	680.000000	0.0424982 	680.000000	0.0427627 	680.000000	6.94255e-06	
700.000000	0.0563268 	700.000000	0.0424004 	700.000000	0.0425567 	700.000000	0.0421407 	700.000000	0.0423937 	700.000000	6.76037e-06	
720.000000	0.0557946 	720.000000	0.0420544 	720.000000	0.0422201 	720.000000	0.0418064 	720.000000	0.0420479 	720.000000	6.58786e-06	
740.000000	0.0552947 	740.000000	0.0417298 	740.000000	0.041905  	740.000000	0.0414933 	740.000000	0.0417234 	740.000000	6.42428e-06	
760.000000	0.0548248 	760.000000	0.041425  	760.000000	0.0416095 	760.000000	0.0411998 	760.000000	0.0414187 	760.000000	6.26893e-06	
780.000000	0.0543827 	780.000000	0.0411385 	780.000000	0.0413322 	780.000000	0.0409245 	780.000000	0.0411323 	780.000000	6.12119e-06	
800.000000	0.0539664 	800.000000	0.0408688 	800.000000	0.0410718 	800.000000	0.0406658 	800.000000	0.0408629 	800.000000	5.98053e-06	
820.000000	0.0535741 	820.000000	0.040615  	820.000000	0.0408269 	820.000000	0.0404226 	820.000000	0.0406091 	820.000000	5.84642e-06	
840.000000	0.0532042 	840.000000	0.0403758 	840.000000	0.0405965 	840.000000	0.0401938 	840.000000	0.04037   	840.000000	5.71843e-06	
860.000000	0.0528553 	860.000000	0.0401502 	860.000000	0.0403794 	860.000000	0.0399784 	860.000000	0.0401446 	860.000000	5.59613e-06	
880.000000	0.0525259 	880.000000	0.0399373 	880.000000	0.0401749 	880.000000	0.0397754 	880.000000	0.0399319 	880.000000	5.47915e-06	
900.000000	0.0522149 	900.000000	0.0397364 	900.000000	0.0399821 	900.000000	0.039584  	900.000000	0.039731  	900.000000	5.36715e-06	
920.000000	0.0519211 	920.000000	0.0395466 	920.000000	0.0398001 	920.000000	0.0394033 	920.000000	0.0395414 	920.000000	5.25981e-06	
940.000000	0.0516435 	940.000000	0.0393673 	940.000000	0.0396282 	940.000000	0.0392328 	940.000000	0.0393622 	940.000000	5.15683e-06	
960.000000	0.0513811 	960.000000	0.0391978 	960.000000	0.0394659 	960.000000	0.0390717 	960.000000	0.0391928 	960.000000	5.05797e-06	
980.000000	0.0511331 	980.000000	0.0390376 	980.000000	0.0393124 	980.000000	0.0389195 	980.000000	0.0390326 	980.000000	4.96296e-06	
1000.000000	0.0508986 	1000.000000	0.038886  	1000.000000	0.0391674 	1000.000000	0.0387756 	1000.000000	0.0388811 	1000.000000	4.8716e-06	
1020.000000	0.0506769 	1020.000000	0.0387426 	1020.000000	0.0390301 	1020.000000	0.0386394 	1020.000000	0.0387379 	1020.000000	4.78366e-06	
1040.000000	0.0504673 	1040.000000	0.038607  	1040.000000	0.0389002 	1040.000000	0.0385106 	1040.000000	0.0386023 	1040.000000	4.69896e-06	
1060.000000	0.0502692 	1060.000000	0.0384787 	1060.000000	0.0387773 	1060.000000	0.0383887 	1060.000000	0.0384741 	1060.000000	4.61732e-06	
1080.000000	0.0500819 	1080.000000	0.0383573 	1080.000000	0.0386609 	1080.000000	0.0382733 	1080.000000	0.0383527 	1080.000000	4.53858e-06	
1100.000000	0.049905  	1100.000000	0.0382424 	1100.000000	0.0385506 	1100.000000	0.038164  	1100.000000	0.0382379 	1100.000000	4.46257e-06	
1120.000000	0.0497378 	1120.000000	0.0381337 	1120.000000	0.0384462 	1120.000000	0.0380605 	1120.000000	0.0381293 	1120.000000	4.38917e-06	
1140.000000	0.04958   	1140.000000	0.0380309 	1140.000000	0.0383472 	1140.000000	0.0379624 	1140.000000	0.0380266 	1140.000000	4.31823e-06	
1160.000000	0.049431  	1160.000000	0.0379336 	1160.000000	0.0382535 	1160.000000	0.0378695 	1160.000000	0.0379294 	1160.000000	4.24964e-06	
1180.000000	0.0492904 	1180.000000	0.0378417 	1180.000000	0.0381646 	1180.000000	0.0377815 	1180.000000	0.0378375 	1180.000000	4.18327e-06	
1200.000000	0.0491579 	1200.000000	0.0377548 	1200.000000	0.0380804 	1200.000000	0.037698  	1200.000000	0.0377507 	1200.000000	4.11902e-06	
1220.000000	0.049033  	1220.000000	0.0376727 	1220.000000	0.0380005 	1220.000000	0.037619  	1220.000000	0.0376687 	1220.000000	4.05679e-06	
1240.000000	0.0489155 	1240.000000	0.0375952 	1240.000000	0.0379248 	1240.000000	0.0375441 	1240.000000	0.0375912 	1240.000000	3.99648e-06	
1260.000000	0.048805  	1260.000000	0.0375221 	1260.000000	0.0378531 	1260.000000	0.0374731 	1260.000000	0.0375181 	1260.000000	3.938e-06 	
1280.000000	0.0487011 	1280.000000	0.0374531 	1280.000000	0.0377852 	1280.000000	0.0374058 	1280.000000	0.0374492 	1280.000000	3.88128e-06	
1300.000000	0.0486037 	1300.000000	0.037388  	1300.000000	0.0377208 	1300.000000	0.0373421 	1300.000000	0.0373842 	1300.000000	3.82622e-06	
1320.000000	0.0485124 	1320.000000	0.0373268 	1320.000000	0.0376598 	1320.000000	0.0372817 	1320.000000	0.037323  	1320.000000	3.77277e-06	
1340.000000	0.048427  	1340.000000	0.0372692 	1340.000000	0.037602  	1340.000000	0.0372246 	1340.000000	0.0372654 	1340.000000	3.72084e-06	
1360.000000	0.0483472 	1360.000000	0.037215  	1360.000000	0.0375472 	1360.000000	0.0371705 	1360.000000	0.0372113 	1360.000000	3.67038e-06	
1380.000000	0.0482728 	1380.000000	0.0371642 	1380.000000	0.0374954 	1380.000000	0.0371192 	1380.000000	0.0371606 	1380.000000	3.62132e-06	
1400.000000	0.0482037 	1400.000000	0.0371165 	1400.000000	0.0374464 	1400.000000	0.0370708 	1400.000000	0.037113  	1400.000000	3.5736e-06	
1420.000000	0.0481395 	1420.000000	0.0370719 	1420.000000	0.0374    	1420.000000	0.037025  	1420.000000	0.0370684 	1420.000000	3.52717e-06	
1440.000000	0.0480801 	1440.000000	0.0370302 	1440.000000	0.0373561 	1440.000000	0.0369816 	1440.000000	0.0370268 	1440.000000	3.48198e-06	
1460.000000	0.0480253 	1460.000000	0.0369914 	1460.000000	0.0373147 	1460.000000	0.0369407 	1460.000000	0.0369879 	1460.000000	3.43797e-06	
