Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.200000	1.56672   	0.200000	1.68936   	0.200000	1.79236   	0.200000	1.79236   	0.200000	1.68095   	0.200000	0.00840699	
0.250000	1.6086    	0.250000	1.7689    	0.250000	1.86354   	0.250000	1.86354   	0.250000	1.7619    	0.250000	0.00699958	
0.300000	1.64589   	0.300000	1.81365   	0.300000	1.89391   	0.300000	1.89391   	0.300000	1.80764   	0.300000	0.00601953	
0.350000	1.68618   	0.350000	1.85111   	0.350000	1.90256   	0.350000	1.90256   	0.350000	1.84581   	0.350000	0.00529479	
0.400000	1.7201    	0.400000	1.88104   	0.400000	1.91268   	0.400000	1.91268   	0.400000	1.8763    	0.400000	0.00473542	
0.450000	1.74368   	0.450000	1.90189   	0.450000	1.92811   	0.450000	1.92811   	0.450000	1.8976    	0.450000	0.0042896 	
0.500000	1.75872   	0.500000	1.91682   	0.500000	1.93411   	0.500000	1.93411   	0.500000	1.91289   	0.500000	0.00392532	
0.600000	1.71752   	0.600000	1.89477   	0.600000	1.92916   	0.600000	1.92916   	0.600000	1.8914    	0.600000	0.00336438	
0.700000	1.65962   	0.700000	1.86653   	0.700000	1.91138   	0.700000	1.91138   	0.700000	1.86358   	0.700000	0.00295135	
0.800000	1.65282   	0.800000	1.83205   	0.800000	1.87639   	0.800000	1.87639   	0.800000	1.82942   	0.800000	0.00263367	
0.900000	1.63709   	0.900000	1.79263   	0.900000	1.83962   	0.900000	1.83962   	0.900000	1.79024   	0.900000	0.00238121	
1.000000	1.61836   	1.000000	1.75328   	1.000000	1.80287   	1.000000	1.80287   	1.000000	1.75111   	1.000000	0.00217543	
1.250000	1.55391   	1.250000	1.69226   	1.250000	1.71242   	1.250000	1.71242   	1.250000	1.69046   	1.250000	0.00179514	
1.500000	1.47239   	1.500000	1.61588   	1.500000	1.6159    	1.500000	1.6159    	1.500000	1.61435   	1.500000	0.00153326	
1.750000	1.39321   	1.750000	1.54258   	1.750000	1.53192   	1.750000	1.53192   	1.750000	1.54124   	1.750000	0.00134126	
2.000000	1.31791   	2.000000	1.47284   	2.000000	1.45714   	2.000000	1.45714   	2.000000	1.47164   	2.000000	0.0011941 	
2.250000	1.2513    	2.250000	1.40062   	2.250000	1.38972   	2.250000	1.38972   	2.250000	1.39955   	2.250000	0.00107749	
2.500000	1.23796   	2.500000	1.33373   	2.500000	1.32845   	2.500000	1.32845   	2.500000	1.33275   	2.500000	0.000982677	
3.000000	1.12233   	3.000000	1.21634   	3.000000	1.22105   	3.000000	1.22105   	3.000000	1.2155    	3.000000	0.000837553	
3.500000	1.02688   	3.500000	1.11894   	3.500000	1.12991   	3.500000	1.12991   	3.500000	1.11821   	3.500000	0.000731422	
4.000000	0.946951  	4.000000	1.03557   	4.000000	1.0516    	4.000000	1.0516    	4.000000	1.03492   	4.000000	0.000650241	
4.500000	0.879108  	4.500000	0.96441   	4.500000	0.983607  	4.500000	0.983607  	4.500000	0.963824  	4.500000	0.000586027	
5.000000	0.820815  	5.000000	0.90291   	5.000000	0.924021  	5.000000	0.924021  	5.000000	0.902376  	5.000000	0.000533892	
5.500000	0.770189  	5.500000	0.849939  	5.500000	0.871382  	5.500000	0.871382  	5.500000	0.849448  	5.500000	0.000490676	
6.000000	0.725804  	6.000000	0.803139  	6.000000	0.824543  	6.000000	0.824543  	6.000000	0.802685  	6.000000	0.000454238	
6.500000	0.686563  	6.500000	0.761422  	6.500000	0.782595  	6.500000	0.782595  	6.500000	0.760999  	6.500000	0.000423076	
7.000000	0.651615  	7.000000	0.723988  	7.000000	0.744808  	7.000000	0.744808  	7.000000	0.723591  	7.000000	0.000396106	
7.500000	0.620283  	7.500000	0.690214  	7.500000	0.710591  	7.500000	0.710591  	7.500000	0.689841  	7.500000	0.000372523	
8.000000	0.592029  	8.000000	0.659573  	8.000000	0.67946   	8.000000	0.67946   	8.000000	0.659221  	8.000000	0.000351717	
8.500000	0.566413  	8.500000	0.631638  	8.500000	0.651012  	8.500000	0.651012  	8.500000	0.631305  	8.500000	0.000333217	
9.000000	0.54308   	9.000000	0.606058  	9.000000	0.624915  	9.000000	0.624915  	9.000000	0.605741  	9.000000	0.000316654	
9.500000	0.521732  	9.500000	0.582543  	9.500000	0.600886  	9.500000	0.600886  	9.500000	0.582241  	9.500000	0.000301735	
10.000000	0.502123  	10.000000	0.57801   	10.000000	0.578689  	10.000000	0.578689  	10.000000	0.577722  	10.000000	0.000288223	
11.000000	0.467327  	11.000000	0.539307  	11.000000	0.53831   	11.000000	0.539276  	11.000000	0.539043  	11.000000	0.00026468	
12.000000	0.437382  	12.000000	0.505655  	12.000000	0.503387  	12.000000	0.505022  	12.000000	0.50541   	12.000000	0.00024485	
13.000000	0.411327  	13.000000	0.47613   	13.000000	0.472905  	13.000000	0.474998  	13.000000	0.475902  	13.000000	0.000227905	
14.000000	0.388441  	14.000000	0.45002   	14.000000	0.446074  	14.000000	0.44848   	14.000000	0.449807  	14.000000	0.000213251	
15.000000	0.368171  	15.000000	0.426768  	15.000000	0.422279  	15.000000	0.424903  	15.000000	0.426568  	15.000000	0.000200446	
16.000000	0.350088  	16.000000	0.40593   	16.000000	0.401059  	16.000000	0.403815  	16.000000	0.405741  	16.000000	0.000189156	
17.000000	0.33385   	17.000000	0.38715   	17.000000	0.38203   	17.000000	0.384852  	17.000000	0.386971  	17.000000	0.000179124	
18.000000	0.319185  	18.000000	0.370136  	18.000000	0.364867  	18.000000	0.367718  	18.000000	0.369966  	18.000000	0.000170148	
19.000000	0.305872  	19.000000	0.354653  	19.000000	0.349311  	19.000000	0.352169  	19.000000	0.354491  	19.000000	0.000162066	
20.000000	0.293729  	20.000000	0.340501  	20.000000	0.335159  	20.000000	0.338004  	20.000000	0.340346  	20.000000	0.00015475	
21.000000	0.282607  	21.000000	0.327517  	21.000000	0.32224   	21.000000	0.325052  	21.000000	0.327369  	21.000000	0.000148094	
22.000000	0.27238   	22.000000	0.315561  	22.000000	0.310407  	22.000000	0.313171  	22.000000	0.315419  	22.000000	0.000142011	
23.000000	0.262942  	23.000000	0.304516  	23.000000	0.299538  	23.000000	0.302241  	23.000000	0.304379  	23.000000	0.00013643	
24.000000	0.254204  	24.000000	0.294281  	24.000000	0.289523  	24.000000	0.292156  	24.000000	0.29415   	24.000000	0.00013129	
25.000000	0.24609   	25.000000	0.28477   	25.000000	0.280272  	25.000000	0.282829  	25.000000	0.284644  	25.000000	0.00012654	
27.000000	0.231481  	27.000000	0.267633  	27.000000	0.263755  	27.000000	0.266147  	27.000000	0.267515  	27.000000	0.000118041	
29.000000	0.218688  	29.000000	0.252619  	29.000000	0.249471  	29.000000	0.251691  	29.000000	0.252508  	29.000000	0.000110657	
31.000000	0.207388  	31.000000	0.239354  	31.000000	0.236806  	31.000000	0.238758  	31.000000	0.239249  	31.000000	0.000104178	
33.000000	0.19733   	33.000000	0.227548  	33.000000	0.225354  	33.000000	0.226994  	33.000000	0.227449  	33.000000	9.84459e-05	
35.000000	0.188316  	35.000000	0.216971  	35.000000	0.215072  	35.000000	0.216462  	35.000000	0.216878  	35.000000	9.33364e-05	
38.000000	0.17642   	38.000000	0.203021  	38.000000	0.201505  	38.000000	0.202575  	38.000000	0.202935  	38.000000	8.66321e-05	
41.000000	0.166116  	41.000000	0.190952  	41.000000	0.189737  	41.000000	0.190564  	41.000000	0.190871  	41.000000	8.0862e-05	
44.000000	0.157101  	44.000000	0.180404  	44.000000	0.179441  	44.000000	0.180067  	44.000000	0.180328  	44.000000	7.58414e-05	
47.000000	0.149144  	47.000000	0.171106  	47.000000	0.17034   	47.000000	0.170813  	47.000000	0.171034  	47.000000	7.14312e-05	
50.000000	0.142065  	50.000000	0.162846  	50.000000	0.162244  	50.000000	0.16259   	50.000000	0.162778  	50.000000	6.75252e-05	
55.000000	0.131851  	55.000000	0.15095   	55.000000	0.15055   	55.000000	0.150742  	55.000000	0.150888  	55.000000	6.19185e-05	
60.000000	0.123211  	60.000000	0.140914  	60.000000	0.140684  	60.000000	0.140739  	60.000000	0.140856  	60.000000	5.72038e-05	
65.000000	0.115803  	65.000000	0.132329  	65.000000	0.132214  	65.000000	0.132176  	65.000000	0.132275  	65.000000	5.31815e-05	
70.000000	0.109375  	70.000000	0.124899  	70.000000	0.124861  	70.000000	0.124759  	70.000000	0.124849  	70.000000	4.97078e-05	
75.000000	0.103742  	75.000000	0.118404  	75.000000	0.118435  	75.000000	0.118271  	75.000000	0.118357  	75.000000	4.66763e-05	
80.000000	0.0987619 	80.000000	0.112676  	80.000000	0.11275   	80.000000	0.112545  	80.000000	0.112632  	80.000000	4.40066e-05	
85.000000	0.0943254 	85.000000	0.107586  	85.000000	0.107691  	85.000000	0.107453  	85.000000	0.107545  	85.000000	4.1637e-05	
90.000000	0.0903464 	90.000000	0.103032  	90.000000	0.103161  	90.000000	0.102895  	90.000000	0.102992  	90.000000	3.95187e-05	
95.000000	0.086756  	95.000000	0.0989326 	95.000000	0.0990801 	95.000000	0.0987887 	95.000000	0.098895  	95.000000	3.76135e-05	
100.000000	0.0834988 	100.000000	0.0952224 	100.000000	0.0953834 	100.000000	0.0950706 	100.000000	0.0951865 	100.000000	3.58903e-05	
105.000000	0.0805294 	105.000000	0.0918481 	105.000000	0.0920199 	105.000000	0.0916875 	105.000000	0.0918138 	105.000000	3.43239e-05	
110.000000	0.0778105 	110.000000	0.0887657 	110.000000	0.0889349 	110.000000	0.0885956 	110.000000	0.0887328 	110.000000	3.28935e-05	
115.000000	0.0753109 	115.000000	0.0859385 	115.000000	0.0861102 	115.000000	0.0857587 	115.000000	0.0859069 	115.000000	3.1582e-05	
120.000000	0.0730046 	120.000000	0.0833358 	120.000000	0.0835083 	120.000000	0.0831461 	120.000000	0.0833054 	120.000000	3.03749e-05	
125.000000	0.0708693 	125.000000	0.0809318 	125.000000	0.0810962 	125.000000	0.0807322 	125.000000	0.0809025 	125.000000	2.92602e-05	
130.000000	0.0688864 	130.000000	0.0787043 	130.000000	0.0788627 	130.000000	0.078495  	130.000000	0.0786761 	130.000000	2.82274e-05	
135.000000	0.0670396 	135.000000	0.0766344 	135.000000	0.0767934 	135.000000	0.0764156 	135.000000	0.0766072 	135.000000	2.72678e-05	
140.000000	0.065315  	140.000000	0.074706  	140.000000	0.0748613 	140.000000	0.074478  	140.000000	0.0746796 	140.000000	2.63736e-05	
145.000000	0.0637007 	145.000000	0.0729048 	145.000000	0.073052  	145.000000	0.0726679 	145.000000	0.0728793 	145.000000	2.55385e-05	
150.000000	0.0621861 	150.000000	0.0712187 	150.000000	0.0713589 	150.000000	0.0709732 	150.000000	0.0711939 	150.000000	2.47566e-05	
155.000000	0.0600525 	155.000000	0.0696368 	155.000000	0.0697703 	155.000000	0.0693832 	155.000000	0.0696128 	155.000000	2.40229e-05	
160.000000	0.0588024 	160.000000	0.0681498 	160.000000	0.0682766 	160.000000	0.0678884 	160.000000	0.0681264 	160.000000	2.33331e-05	
165.000000	0.0576233 	165.000000	0.0667493 	165.000000	0.0668696 	165.000000	0.0664805 	165.000000	0.0667266 	165.000000	2.26833e-05	
170.000000	0.0565095 	170.000000	0.0654279 	170.000000	0.065542  	170.000000	0.0651522 	170.000000	0.0654059 	170.000000	2.20701e-05	
175.000000	0.0554555 	175.000000	0.0641792 	175.000000	0.0642873 	175.000000	0.0638969 	175.000000	0.0641577 	175.000000	2.14903e-05	
180.000000	0.0544565 	180.000000	0.0629973 	180.000000	0.0630997 	180.000000	0.0627088 	180.000000	0.0629763 	180.000000	2.09414e-05	
185.000000	0.0535084 	185.000000	0.0618769 	185.000000	0.0619738 	185.000000	0.0615826 	185.000000	0.0618565 	185.000000	2.04209e-05	
190.000000	0.0526073 	190.000000	0.0608133 	190.000000	0.0609049 	190.000000	0.0605137 	190.000000	0.0607934 	190.000000	1.99266e-05	
195.000000	0.0517497 	195.000000	0.0598024 	195.000000	0.0598896 	195.000000	0.0594977 	195.000000	0.059783  	195.000000	1.94565e-05	
200.000000	0.0509325 	200.000000	0.0588403 	200.000000	0.0589232 	200.000000	0.0585309 	200.000000	0.0588213 	200.000000	1.9009e-05	
210.000000	0.0494084 	210.000000	0.0570491 	210.000000	0.0571172 	210.000000	0.0567312 	210.000000	0.0570309 	210.000000	1.81751e-05	
220.000000	0.0480153 	220.000000	0.0554156 	220.000000	0.0554752 	220.000000	0.0550906 	220.000000	0.0553982 	220.000000	1.74139e-05	
230.000000	0.046737  	230.000000	0.0539201 	230.000000	0.0539736 	230.000000	0.0535891 	230.000000	0.0539034 	230.000000	1.67161e-05	
240.000000	0.0455596 	240.000000	0.0525457 	240.000000	0.0525945 	240.000000	0.0522097 	240.000000	0.0525296 	240.000000	1.6074e-05	
250.000000	0.0444717 	250.000000	0.0512784 	250.000000	0.0513191 	250.000000	0.0509385 	250.000000	0.0512629 	250.000000	1.54812e-05	
260.000000	0.0434634 	260.000000	0.0501063 	260.000000	0.0501398 	260.000000	0.0497633 	260.000000	0.0500913 	260.000000	1.4932e-05	
270.000000	0.0425263 	270.000000	0.049019  	270.000000	0.0490508 	270.000000	0.0486737 	270.000000	0.0490046 	270.000000	1.44219e-05	
280.000000	0.041653  	280.000000	0.0480079 	280.000000	0.0480373 	280.000000	0.047661  	280.000000	0.0479939 	280.000000	1.39467e-05	
290.000000	0.0408373 	290.000000	0.0470652 	290.000000	0.0470889 	290.000000	0.0467174 	290.000000	0.0470516 	290.000000	1.35029e-05	
300.000000	0.0400737 	300.000000	0.0461843 	300.000000	0.0462057 	300.000000	0.0458362 	300.000000	0.0461712 	300.000000	1.30875e-05	
310.000000	0.0393573 	310.000000	0.0453594 	310.000000	0.0453802 	310.000000	0.0450116 	310.000000	0.0453467 	310.000000	1.26978e-05	
320.000000	0.038684  	320.000000	0.0445855 	320.000000	0.0446026 	320.000000	0.0442384 	320.000000	0.0445732 	320.000000	1.23315e-05	
330.000000	0.03805   	330.000000	0.043858  	330.000000	0.043874  	330.000000	0.0435121 	330.000000	0.043846  	330.000000	1.19864e-05	
340.000000	0.037452  	340.000000	0.043173  	340.000000	0.0431907 	340.000000	0.0428286 	340.000000	0.0431614 	340.000000	1.16608e-05	
350.000000	0.0368871 	350.000000	0.042527  	350.000000	0.0425464 	350.000000	0.0421844 	350.000000	0.0425156 	350.000000	1.13531e-05	
360.000000	0.0363527 	360.000000	0.0419167 	360.000000	0.0419359 	360.000000	0.0415763 	360.000000	0.0419056 	360.000000	1.10617e-05	
370.000000	0.0358464 	370.000000	0.0413394 	370.000000	0.0413544 	370.000000	0.0409984 	370.000000	0.0413286 	370.000000	1.07855e-05	
380.000000	0.035366  	380.000000	0.0407925 	380.000000	0.0408061 	380.000000	0.0404513 	380.000000	0.040782  	380.000000	1.05232e-05	
390.000000	0.0349097 	390.000000	0.0402738 	390.000000	0.0402872 	390.000000	0.0399328 	390.000000	0.0402636 	390.000000	1.02738e-05	
400.000000	0.0344758 	400.000000	0.0397813 	400.000000	0.0397927 	400.000000	0.0394406 	400.000000	0.0397712 	400.000000	1.00364e-05	
410.000000	0.0340627 	410.000000	0.039313  	410.000000	0.039322  	410.000000	0.0389731 	410.000000	0.0393032 	410.000000	9.8101e-06	
420.000000	0.033669  	420.000000	0.0388673 	420.000000	0.0388755 	420.000000	0.0385283 	420.000000	0.0388577 	420.000000	9.59414e-06	
430.000000	0.0332934 	430.000000	0.0384426 	430.000000	0.0384511 	430.000000	0.0381049 	430.000000	0.0384333 	430.000000	9.38782e-06	
440.000000	0.0329347 	440.000000	0.0380377 	440.000000	0.0380463 	440.000000	0.0377013 	440.000000	0.0380285 	440.000000	9.1905e-06	
450.000000	0.0325919 	450.000000	0.0376511 	450.000000	0.0376594 	450.000000	0.0373162 	450.000000	0.0376421 	450.000000	9.00159e-06	
460.000000	0.032264  	460.000000	0.0372817 	460.000000	0.0372893 	460.000000	0.0369486 	460.000000	0.0372729 	460.000000	8.82057e-06	
470.000000	0.0319501 	470.000000	0.0369285 	470.000000	0.0369356 	470.000000	0.0365972 	470.000000	0.0369198 	470.000000	8.64695e-06	
480.000000	0.0316493 	480.000000	0.0365904 	480.000000	0.0365983 	480.000000	0.0362612 	480.000000	0.0365819 	480.000000	8.48027e-06	
490.000000	0.0313608 	490.000000	0.0362666 	490.000000	0.0362764 	490.000000	0.0359395 	490.000000	0.0362583 	490.000000	8.32012e-06	
500.000000	0.0310841 	500.000000	0.0359563 	500.000000	0.0359678 	500.000000	0.0356314 	500.000000	0.0359481 	500.000000	8.16612e-06	
520.000000	0.0305631 	520.000000	0.0353729 	520.000000	0.0353853 	520.000000	0.0350526 	520.000000	0.035365  	520.000000	7.87519e-06	
540.000000	0.0300815 	540.000000	0.0348348 	540.000000	0.03485   	540.000000	0.0345193 	540.000000	0.0348272 	540.000000	7.60497e-06	
560.000000	0.0296354 	560.000000	0.0343372 	560.000000	0.0343567 	560.000000	0.0340267 	560.000000	0.0343298 	560.000000	7.3533e-06	
580.000000	0.0292213 	580.000000	0.033876  	580.000000	0.0338975 	580.000000	0.0335706 	580.000000	0.0338689 	580.000000	7.11831e-06	
600.000000	0.0288362 	600.000000	0.0334478 	600.000000	0.0334707 	600.000000	0.0331473 	600.000000	0.0334409 	600.000000	6.89837e-06	
620.000000	0.0284773 	620.000000	0.0330493 	620.000000	0.0330748 	620.000000	0.0327538 	620.000000	0.0330426 	620.000000	6.69208e-06	
640.000000	0.0281424 	640.000000	0.032678  	640.000000	0.0327078 	640.000000	0.0323873 	640.000000	0.0326715 	640.000000	6.49818e-06	
660.000000	0.0278293 	660.000000	0.0323313 	660.000000	0.0323648 	660.000000	0.0320453 	660.000000	0.032325  	660.000000	6.31558e-06	
680.000000	0.0275364 	680.000000	0.0320071 	680.000000	0.0320427 	680.000000	0.0317256 	680.000000	0.032001  	680.000000	6.1433e-06	
700.000000	0.0272618 	700.000000	0.0317037 	700.000000	0.0317416 	700.000000	0.0314264 	700.000000	0.0316977 	700.000000	5.98049e-06	
720.000000	0.0270042 	720.000000	0.0314192 	720.000000	0.0314607 	720.000000	0.031146  	720.000000	0.0314134 	720.000000	5.82637e-06	
740.000000	0.0267623 	740.000000	0.0311522 	740.000000	0.031197  	740.000000	0.0308828 	740.000000	0.0311465 	740.000000	5.68027e-06	
760.000000	0.0265349 	760.000000	0.0309014 	760.000000	0.0309482 	760.000000	0.0306354 	760.000000	0.0308958 	760.000000	5.54156e-06	
780.000000	0.0263209 	780.000000	0.0306655 	780.000000	0.0307133 	780.000000	0.0304027 	780.000000	0.0306601 	780.000000	5.40969e-06	
800.000000	0.0261194 	800.000000	0.0304434 	800.000000	0.030492  	800.000000	0.0301835 	800.000000	0.0304381 	800.000000	5.28416e-06	
820.000000	0.0259295 	820.000000	0.0302342 	820.000000	0.0302836 	820.000000	0.0299768 	820.000000	0.030229  	820.000000	5.16452e-06	
840.000000	0.0257505 	840.000000	0.0300369 	840.000000	0.0300875 	840.000000	0.0297817 	840.000000	0.0300319 	840.000000	5.05037e-06	
860.000000	0.0255816 	860.000000	0.0298508 	860.000000	0.0299029 	860.000000	0.0295975 	860.000000	0.0298459 	860.000000	4.94131e-06	
880.000000	0.0254222 	880.000000	0.0296751 	880.000000	0.0297284 	880.000000	0.0294232 	880.000000	0.0296703 	880.000000	4.83703e-06	
900.000000	0.0252717 	900.000000	0.0295091 	900.000000	0.029563  	900.000000	0.0292583 	900.000000	0.0295044 	900.000000	4.73721e-06	
920.000000	0.0251295 	920.000000	0.0293522 	920.000000	0.0294057 	920.000000	0.0291022 	920.000000	0.0293475 	920.000000	4.64156e-06	
940.000000	0.0249951 	940.000000	0.0292038 	940.000000	0.0292564 	940.000000	0.0289542 	940.000000	0.0291993 	940.000000	4.54982e-06	
960.000000	0.0248681 	960.000000	0.0290635 	960.000000	0.0291146 	960.000000	0.0288139 	960.000000	0.029059  	960.000000	4.46177e-06	
980.000000	0.0247481 	980.000000	0.0289306 	980.000000	0.02898   	980.000000	0.0286807 	980.000000	0.0289262 	980.000000	4.37717e-06	
1000.000000	0.0246346 	1000.000000	0.0288049 	1000.000000	0.0288524 	1000.000000	0.0285543 	1000.000000	0.0288006 	1000.000000	4.29583e-06	
1020.000000	0.0245273 	1020.000000	0.0286858 	1020.000000	0.0287314 	1020.000000	0.0284342 	1020.000000	0.0286816 	1020.000000	4.21755e-06	
1040.000000	0.0244259 	1040.000000	0.0285731 	1040.000000	0.0286166 	1040.000000	0.0283199 	1040.000000	0.0285689 	1040.000000	4.14218e-06	
1060.000000	0.02433   	1060.000000	0.0284662 	1060.000000	0.0285078 	1060.000000	0.0282113 	1060.000000	0.0284622 	1060.000000	4.06954e-06	
1080.000000	0.0242393 	1080.000000	0.0283651 	1080.000000	0.0284043 	1080.000000	0.028108  	1080.000000	0.0283611 	1080.000000	3.99949e-06	
1100.000000	0.0241537 	1100.000000	0.0282692 	1100.000000	0.0283057 	1100.000000	0.0280096 	1100.000000	0.0282653 	1100.000000	3.93189e-06	
1120.000000	0.0240728 	1120.000000	0.0281784 	1120.000000	0.0282115 	1120.000000	0.0279158 	1120.000000	0.0281746 	1120.000000	3.86662e-06	
1140.000000	0.0239964 	1140.000000	0.0280924 	1140.000000	0.0281215 	1140.000000	0.0278265 	1140.000000	0.0280886 	1140.000000	3.80355e-06	
1160.000000	0.0239243 	1160.000000	0.0280109 	1160.000000	0.0280356 	1160.000000	0.0277414 	1160.000000	0.0280072 	1160.000000	3.74257e-06	
1180.000000	0.0238562 	1180.000000	0.0279338 	1180.000000	0.0279535 	1180.000000	0.0276603 	1180.000000	0.0279301 	1180.000000	3.68359e-06	
1200.000000	0.0237921 	1200.000000	0.0278608 	1200.000000	0.0278752 	1200.000000	0.0275829 	1200.000000	0.0278571 	1200.000000	3.62649e-06	
1220.000000	0.0237317 	1220.000000	0.0277916 	1220.000000	0.0278005 	1220.000000	0.027509  	1220.000000	0.0277881 	1220.000000	3.5712e-06	
1240.000000	0.0236748 	1240.000000	0.0277262 	1240.000000	0.0277292 	1240.000000	0.0274385 	1240.000000	0.0277227 	1240.000000	3.51763e-06	
1260.000000	0.0236213 	1260.000000	0.0276644 	1260.000000	0.0276613 	1260.000000	0.0273713 	1260.000000	0.0276609 	1260.000000	3.46569e-06	
1280.000000	0.023571  	1280.000000	0.0276059 	1280.000000	0.0275964 	1280.000000	0.027307  	1280.000000	0.0276025 	1280.000000	3.41531e-06	
1300.000000	0.0235239 	1300.000000	0.0275506 	1300.000000	0.0275345 	1300.000000	0.0272457 	1300.000000	0.0275473 	1300.000000	3.36643e-06	
1320.000000	0.0234797 	1320.000000	0.0274985 	1320.000000	0.0274754 	1320.000000	0.0271871 	1320.000000	0.0274952 	1320.000000	3.31898e-06	
1340.000000	0.0234384 	1340.000000	0.0274493 	1340.000000	0.027419  	1340.000000	0.0271311 	1340.000000	0.027446  	1340.000000	3.27288e-06	
1360.000000	0.0233997 	1360.000000	0.0274029 	1360.000000	0.0273652 	1360.000000	0.0270776 	1360.000000	0.0273997 	1360.000000	3.2281e-06	
1380.000000	0.0233638 	1380.000000	0.0273592 	1380.000000	0.0273138 	1380.000000	0.0270265 	1380.000000	0.027356  	1380.000000	3.18456e-06	
1400.000000	0.0233303 	1400.000000	0.0273181 	1400.000000	0.0272647 	1400.000000	0.0269777 	1400.000000	0.027315  	1400.000000	3.14222e-06	
1420.000000	0.0232992 	1420.000000	0.0272795 	1420.000000	0.0272178 	1420.000000	0.026931  	1420.000000	0.0272764 	1420.000000	3.10103e-06	
1440.000000	0.0232705 	1440.000000	0.0272433 	1440.000000	0.0271729 	1440.000000	0.0268863 	1440.000000	0.0272402 	1440.000000	3.06094e-06	
1460.000000	0.023244  	1460.000000	0.0272093 	1460.000000	0.0271299 	1460.000000	0.0268437 	1460.000000	0.0272063 	1460.000000	3.02191e-06	
