Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.300000	2.21322   	0.300000	1.69964   	0.300000	1.72082   	0.300000	1.72082   	0.300000	1.69429   	0.300000	0.00534951	
0.350000	2.23068   	0.350000	1.7095    	0.350000	1.71622   	0.350000	1.71622   	0.350000	1.70479   	0.350000	0.00471263	
0.400000	2.24086   	0.400000	1.71255   	0.400000	1.70988   	0.400000	1.70988   	0.400000	1.70832   	0.400000	0.00422006	
0.450000	2.2526    	0.450000	1.71758   	0.450000	1.70823   	0.450000	1.70823   	0.450000	1.71375   	0.450000	0.00382684	
0.500000	2.2553    	0.500000	1.71676   	0.500000	1.71318   	0.500000	1.71318   	0.500000	1.71326   	0.500000	0.00350508	
0.600000	2.17433   	0.600000	1.70966   	0.600000	1.70954   	0.600000	1.70954   	0.600000	1.70665   	0.600000	0.00300875	
0.700000	2.07594   	0.700000	1.69219   	0.700000	1.69319   	0.700000	1.69319   	0.700000	1.68954   	0.700000	0.0026426 	
0.800000	2.05043   	0.800000	1.67016   	0.800000	1.66436   	0.800000	1.66436   	0.800000	1.6678    	0.800000	0.00236053	
0.900000	2.01605   	0.900000	1.64273   	0.900000	1.63301   	0.900000	1.63301   	0.900000	1.6406    	0.900000	0.00213609	
1.000000	1.97642   	1.000000	1.61224   	1.000000	1.60041   	1.000000	1.60041   	1.000000	1.61029   	1.000000	0.00195294	
1.250000	1.86334   	1.250000	1.53108   	1.250000	1.51814   	1.250000	1.51814   	1.250000	1.52947   	1.250000	0.00161396	
1.500000	1.75032   	1.500000	1.45079   	1.500000	1.43153   	1.500000	1.43153   	1.500000	1.44941   	1.500000	0.00138011	
1.750000	1.64414   	1.750000	1.37541   	1.750000	1.35523   	1.750000	1.35523   	1.750000	1.3742    	1.750000	0.00120842	
2.000000	1.54307   	2.000000	1.30285   	2.000000	1.28712   	2.000000	1.28712   	2.000000	1.30178   	2.000000	0.00107667	
2.250000	1.45493   	2.250000	1.23768   	2.250000	1.22581   	2.250000	1.22581   	2.250000	1.23671   	2.250000	0.000972173	
2.500000	1.4016    	2.500000	1.17907   	2.500000	1.17031   	2.500000	1.17031   	2.500000	1.17818   	2.500000	0.00088714	
3.000000	1.26035   	3.000000	1.07446   	3.000000	1.07368   	3.000000	1.07368   	3.000000	1.0737    	3.000000	0.000756854	
3.500000	1.1459    	3.500000	0.988608  	3.500000	0.99246   	3.500000	0.99246   	3.500000	0.987946  	3.500000	0.000661465	
4.000000	1.05138   	4.000000	0.917513  	4.000000	0.923273  	4.000000	0.923273  	4.000000	0.916924  	4.000000	0.000588434	
4.500000	0.972011  	4.500000	0.857257  	4.500000	0.863644  	4.500000	0.863644  	4.500000	0.856726  	4.500000	0.000530619	
5.000000	0.904411  	5.000000	0.805216  	5.000000	0.811721  	5.000000	0.811721  	5.000000	0.804732  	5.000000	0.00048365	
5.500000	0.846125  	5.500000	0.759804  	5.500000	0.766096  	5.500000	0.766096  	5.500000	0.75936   	5.500000	0.000444692	
6.000000	0.795336  	6.000000	0.719782  	6.000000	0.725678  	6.000000	0.725678  	6.000000	0.71937   	6.000000	0.000411827	
6.500000	0.75067   	6.500000	0.684185  	6.500000	0.689615  	6.500000	0.689615  	6.500000	0.683801  	6.500000	0.000383708	
7.000000	0.711072  	7.000000	0.65228   	7.000000	0.657229  	7.000000	0.657229  	7.000000	0.651921  	7.000000	0.000359361	
7.500000	0.675715  	7.500000	0.623498  	7.500000	0.627977  	7.500000	0.627977  	7.500000	0.62316   	7.500000	0.000338063	
8.000000	0.643943  	8.000000	0.597383  	8.000000	0.601418  	8.000000	0.601418  	8.000000	0.597064  	8.000000	0.000319267	
8.500000	0.615232  	8.500000	0.57357   	8.500000	0.57719   	8.500000	0.57719   	8.500000	0.573267  	8.500000	0.000302548	
9.000000	0.589153  	9.000000	0.551757  	9.000000	0.554994  	9.000000	0.554994  	9.000000	0.551469  	9.000000	0.000287576	
9.500000	0.565355  	9.500000	0.531695  	9.500000	0.534579  	9.500000	0.534579  	9.500000	0.531421  	9.500000	0.000274086	
10.000000	0.543548  	10.000000	0.515488  	10.000000	0.515737  	10.000000	0.515737  	10.000000	0.515226  	10.000000	0.000261865	
11.000000	0.504971  	11.000000	0.481976  	11.000000	0.48126   	11.000000	0.481924  	11.000000	0.481735  	11.000000	0.000240564	
12.000000	0.471894  	12.000000	0.452677  	12.000000	0.451288  	12.000000	0.452406  	12.000000	0.452454  	12.000000	0.000222613	
13.000000	0.443205  	13.000000	0.426866  	13.000000	0.42498   	13.000000	0.426405  	13.000000	0.426659  	13.000000	0.000207269	
14.000000	0.418073  	14.000000	0.403968  	14.000000	0.401693  	14.000000	0.403318  	14.000000	0.403774  	14.000000	0.000193995	
15.000000	0.395868  	15.000000	0.383524  	15.000000	0.380924  	15.000000	0.382676  	15.000000	0.383341  	15.000000	0.000182391	
16.000000	0.376099  	16.000000	0.365165  	16.000000	0.362275  	16.000000	0.364104  	16.000000	0.364992  	16.000000	0.000172158	
17.000000	0.358381  	17.000000	0.34859   	17.000000	0.345432  	17.000000	0.3473    	17.000000	0.348427  	17.000000	0.000163062	
18.000000	0.342406  	18.000000	0.333553  	18.000000	0.330147  	18.000000	0.332021  	18.000000	0.333398  	18.000000	0.000154921	
19.000000	0.327925  	19.000000	0.31985   	19.000000	0.316207  	19.000000	0.318065  	19.000000	0.319703  	19.000000	0.00014759	
20.000000	0.314735  	20.000000	0.307313  	20.000000	0.303433  	20.000000	0.305265  	20.000000	0.307172  	20.000000	0.000140952	
21.000000	0.302668  	21.000000	0.295798  	21.000000	0.29168   	21.000000	0.293481  	21.000000	0.295663  	21.000000	0.000134912	
22.000000	0.291584  	22.000000	0.285186  	22.000000	0.280832  	22.000000	0.282597  	22.000000	0.285057  	22.000000	0.000129391	
23.000000	0.281367  	23.000000	0.275375  	23.000000	0.270793  	23.000000	0.272511  	23.000000	0.275251  	23.000000	0.000124324	
24.000000	0.271916  	24.000000	0.266277  	24.000000	0.261479  	24.000000	0.263139  	24.000000	0.266157  	24.000000	0.000119657	
25.000000	0.263148  	25.000000	0.257816  	25.000000	0.252814  	25.000000	0.254407  	25.000000	0.257701  	25.000000	0.000115342	
27.000000	0.247379  	27.000000	0.242557  	27.000000	0.23716   	27.000000	0.238616  	27.000000	0.242449  	27.000000	0.000107623	
29.000000	0.233589  	29.000000	0.229172  	29.000000	0.223396  	29.000000	0.224722  	29.000000	0.229071  	29.000000	0.000100913	
31.000000	0.221423  	31.000000	0.217334  	31.000000	0.211643  	31.000000	0.212793  	31.000000	0.217239  	31.000000	9.50242e-05	
33.000000	0.210604  	33.000000	0.206789  	33.000000	0.201576  	33.000000	0.202533  	33.000000	0.206699  	33.000000	8.98129e-05	
35.000000	0.200919  	35.000000	0.197333  	35.000000	0.19255   	35.000000	0.193339  	35.000000	0.197248  	35.000000	8.51668e-05	
38.000000	0.188147  	38.000000	0.184848  	38.000000	0.180631  	38.000000	0.181202  	38.000000	0.184769  	38.000000	7.90688e-05	
41.000000	0.177098  	41.000000	0.174034  	41.000000	0.170275  	41.000000	0.170689  	41.000000	0.17396   	41.000000	7.38191e-05	
44.000000	0.167439  	44.000000	0.164573  	44.000000	0.161199  	44.000000	0.16149   	44.000000	0.164503  	44.000000	6.925e-05 	
47.000000	0.158918  	47.000000	0.156224  	47.000000	0.153187  	47.000000	0.153368  	47.000000	0.156159  	47.000000	6.52355e-05	
50.000000	0.151343  	50.000000	0.148801  	50.000000	0.146041  	50.000000	0.146141  	50.000000	0.148739  	50.000000	6.16791e-05	
55.000000	0.140422  	55.000000	0.138098  	55.000000	0.135708  	55.000000	0.135713  	55.000000	0.138042  	55.000000	5.6573e-05	
60.000000	0.131191  	60.000000	0.129057  	60.000000	0.126965  	60.000000	0.126893  	60.000000	0.129005  	60.000000	5.22778e-05	
65.000000	0.12328   	65.000000	0.121314  	65.000000	0.119467  	65.000000	0.119329  	65.000000	0.121265  	65.000000	4.86125e-05	
70.000000	0.11642   	70.000000	0.114606  	70.000000	0.112943  	70.000000	0.112768  	70.000000	0.114561  	70.000000	4.54462e-05	
75.000000	0.11041   	75.000000	0.108737  	75.000000	0.107237  	75.000000	0.10702   	75.000000	0.108694  	75.000000	4.26824e-05	
80.000000	0.105099  	80.000000	0.103557  	80.000000	0.10218   	80.000000	0.101941  	80.000000	0.103517  	80.000000	4.0248e-05	
85.000000	0.10037   	85.000000	0.0989499 	85.000000	0.0976749 	85.000000	0.0974186 	85.000000	0.0989118 	85.000000	3.80867e-05	
90.000000	0.0961285 	90.000000	0.0948251 	90.000000	0.0936365 	90.000000	0.0933654 	90.000000	0.0947889 	90.000000	3.61544e-05	
95.000000	0.0923025 	95.000000	0.0911098 	95.000000	0.0899948 	95.000000	0.089711  	95.000000	0.0910754 	95.000000	3.44161e-05	
100.000000	0.0888323 	100.000000	0.0877453 	100.000000	0.0866935 	100.000000	0.0863988 	100.000000	0.0877125 	100.000000	3.28436e-05	
105.000000	0.0856693 	105.000000	0.0846838 	105.000000	0.0836863 	105.000000	0.0833824 	105.000000	0.0846524 	105.000000	3.14139e-05	
110.000000	0.0827735 	110.000000	0.0818858 	110.000000	0.0809355 	110.000000	0.0806233 	110.000000	0.0818557 	110.000000	3.01083e-05	
115.000000	0.0801117 	115.000000	0.0793183 	115.000000	0.0784087 	115.000000	0.0780899 	115.000000	0.0792894 	115.000000	2.8911e-05	
120.000000	0.0776559 	120.000000	0.0769537 	120.000000	0.0760813 	120.000000	0.0757552 	120.000000	0.0769259 	120.000000	2.78089e-05	
125.000000	0.0753826 	125.000000	0.0747688 	125.000000	0.0739257 	125.000000	0.0735966 	125.000000	0.074742  	125.000000	2.6791e-05	
130.000000	0.0732716 	130.000000	0.0727436 	130.000000	0.0719205 	130.000000	0.0715947 	130.000000	0.0727178 	130.000000	2.58478e-05	
135.000000	0.0713057 	135.000000	0.0708612 	135.000000	0.0700619 	135.000000	0.0697331 	135.000000	0.0708362 	135.000000	2.49713e-05	
140.000000	0.0694701 	140.000000	0.0691068 	140.000000	0.0683321 	140.000000	0.0679973 	140.000000	0.0690826 	140.000000	2.41545e-05	
145.000000	0.067752  	145.000000	0.0674677 	145.000000	0.0667112 	145.000000	0.066375  	145.000000	0.0674443 	145.000000	2.33916e-05	
150.000000	0.06614   	150.000000	0.0659329 	150.000000	0.0651879 	150.000000	0.0648554 	150.000000	0.0659102 	150.000000	2.26772e-05	
155.000000	0.0638699 	155.000000	0.0644926 	155.000000	0.0637632 	155.000000	0.063429  	155.000000	0.0644706 	155.000000	2.20068e-05	
160.000000	0.0625395 	160.000000	0.0631385 	160.000000	0.0624236 	160.000000	0.0620874 	160.000000	0.0631171 	160.000000	2.13765e-05	
165.000000	0.0612849 	165.000000	0.0618628 	165.000000	0.061156  	165.000000	0.0608234 	165.000000	0.061842  	165.000000	2.07826e-05	
170.000000	0.0600996 	170.000000	0.060659  	170.000000	0.0599631 	170.000000	0.0596303 	170.000000	0.0606388 	170.000000	2.02222e-05	
175.000000	0.0589781 	175.000000	0.0595212 	175.000000	0.0588377 	175.000000	0.0585024 	175.000000	0.0595015 	175.000000	1.96923e-05	
180.000000	0.0579152 	180.000000	0.058444  	180.000000	0.0577683 	180.000000	0.0574345 	180.000000	0.0584248 	180.000000	1.91905e-05	
185.000000	0.0569065 	185.000000	0.0574227 	185.000000	0.0567518 	185.000000	0.056422  	185.000000	0.057404  	185.000000	1.87147e-05	
190.000000	0.0559477 	190.000000	0.0564531 	190.000000	0.0557873 	190.000000	0.0554606 	190.000000	0.0564348 	190.000000	1.82628e-05	
195.000000	0.0550353 	195.000000	0.0555313 	195.000000	0.0548733 	195.000000	0.0545465 	195.000000	0.0555135 	195.000000	1.7833e-05	
200.000000	0.054166  	200.000000	0.0546539 	200.000000	0.0540051 	200.000000	0.0536765 	200.000000	0.0546365 	200.000000	1.74238e-05	
210.000000	0.0525446 	210.000000	0.0530201 	210.000000	0.0523822 	210.000000	0.0520564 	210.000000	0.0530034 	210.000000	1.66612e-05	
220.000000	0.0510626 	220.000000	0.0515298 	220.000000	0.0508992 	220.000000	0.0505789 	220.000000	0.0515139 	220.000000	1.5965e-05	
230.000000	0.0497028 	230.000000	0.0501651 	230.000000	0.0495478 	230.000000	0.0492259 	230.000000	0.0501498 	230.000000	1.53268e-05	
240.000000	0.0484504 	240.000000	0.0489107 	240.000000	0.0483024 	240.000000	0.0479827 	240.000000	0.0488959 	240.000000	1.47394e-05	
250.000000	0.0472933 	250.000000	0.0477538 	250.000000	0.0471521 	250.000000	0.0468365 	250.000000	0.0477396 	250.000000	1.41971e-05	
260.000000	0.0462208 	260.000000	0.0466837 	260.000000	0.0460882 	260.000000	0.0457766 	260.000000	0.04667   	260.000000	1.36946e-05	
270.000000	0.045224  	270.000000	0.0456909 	270.000000	0.0451031 	270.000000	0.0447937 	270.000000	0.0456776 	270.000000	1.32278e-05	
280.000000	0.0442951 	280.000000	0.0447674 	280.000000	0.0441908 	280.000000	0.0438799 	280.000000	0.0447547 	280.000000	1.2793e-05	
290.000000	0.0434275 	290.000000	0.0439064 	290.000000	0.0433368 	290.000000	0.0430283 	290.000000	0.0438941 	290.000000	1.23868e-05	
300.000000	0.0426154 	300.000000	0.0431018 	300.000000	0.0425379 	300.000000	0.0422329 	300.000000	0.0430898 	300.000000	1.20066e-05	
310.000000	0.0418535 	310.000000	0.0423483 	310.000000	0.0417909 	310.000000	0.0414885 	310.000000	0.0423367 	310.000000	1.16499e-05	
320.000000	0.0411374 	320.000000	0.0416413 	320.000000	0.0410903 	320.000000	0.0407904 	320.000000	0.04163   	320.000000	1.13145e-05	
330.000000	0.0404631 	330.000000	0.0409766 	330.000000	0.0404313 	330.000000	0.0401346 	330.000000	0.0409656 	330.000000	1.09986e-05	
340.000000	0.0398271 	340.000000	0.0403507 	340.000000	0.0398125 	340.000000	0.0395175 	340.000000	0.04034   	340.000000	1.07005e-05	
350.000000	0.0392264 	350.000000	0.0397604 	350.000000	0.0392317 	350.000000	0.0389357 	350.000000	0.03975   	350.000000	1.04187e-05	
360.000000	0.038658  	360.000000	0.0392027 	360.000000	0.0386822 	360.000000	0.0383866 	360.000000	0.0391926 	360.000000	1.01519e-05	
370.000000	0.0381195 	370.000000	0.0386752 	370.000000	0.0381606 	370.000000	0.0378675 	370.000000	0.0386653 	370.000000	9.89895e-06	
380.000000	0.0376086 	380.000000	0.0381754 	380.000000	0.0376669 	380.000000	0.0373761 	380.000000	0.0381657 	380.000000	9.65874e-06	
390.000000	0.0371234 	390.000000	0.0377014 	390.000000	0.0371993 	390.000000	0.0369104 	390.000000	0.037692  	390.000000	9.43034e-06	
400.000000	0.0366619 	400.000000	0.0372512 	400.000000	0.0367555 	400.000000	0.0364684 	400.000000	0.037242  	400.000000	9.21288e-06	
410.000000	0.0362226 	410.000000	0.0368233 	410.000000	0.0363338 	410.000000	0.0360485 	410.000000	0.0368143 	410.000000	9.00559e-06	
420.000000	0.0358039 	420.000000	0.0364159 	420.000000	0.0359327 	420.000000	0.0356492 	420.000000	0.0364071 	420.000000	8.80776e-06	
430.000000	0.0354044 	430.000000	0.0360278 	430.000000	0.0355509 	430.000000	0.035269  	430.000000	0.0360192 	430.000000	8.61875e-06	
440.000000	0.035023  	440.000000	0.0356577 	440.000000	0.0351871 	440.000000	0.0349067 	440.000000	0.0356493 	440.000000	8.43797e-06	
450.000000	0.0346585 	450.000000	0.0353044 	450.000000	0.0348399 	450.000000	0.0345611 	450.000000	0.0352961 	450.000000	8.2649e-06	
460.000000	0.0343097 	460.000000	0.0349668 	460.000000	0.0345082 	460.000000	0.0342312 	460.000000	0.0349587 	460.000000	8.09904e-06	
470.000000	0.0339759 	470.000000	0.034644  	470.000000	0.0341913 	470.000000	0.0339159 	470.000000	0.0346361 	470.000000	7.93995e-06	
480.000000	0.033656  	480.000000	0.0343351 	480.000000	0.0338893 	480.000000	0.0336144 	480.000000	0.0343273 	480.000000	7.78722e-06	
490.000000	0.0333492 	490.000000	0.0340392 	490.000000	0.0336012 	490.000000	0.0333259 	490.000000	0.0340315 	490.000000	7.64046e-06	
500.000000	0.0330549 	500.000000	0.0337556 	500.000000	0.0333251 	500.000000	0.0330495 	500.000000	0.0337481 	500.000000	7.49933e-06	
520.000000	0.0325009 	520.000000	0.0332225 	520.000000	0.0328041 	520.000000	0.0325305 	520.000000	0.0332152 	520.000000	7.2327e-06	
540.000000	0.0319888 	540.000000	0.0327308 	540.000000	0.0323234 	540.000000	0.0320525 	540.000000	0.0327238 	540.000000	6.98503e-06	
560.000000	0.0315144 	560.000000	0.0322761 	560.000000	0.0318799 	560.000000	0.0316111 	560.000000	0.0322694 	560.000000	6.75434e-06	
580.000000	0.031074  	580.000000	0.0318548 	580.000000	0.0314693 	580.000000	0.0312026 	580.000000	0.0318483 	580.000000	6.53892e-06	
600.000000	0.0306644 	600.000000	0.0314637 	600.000000	0.0310885 	600.000000	0.0308237 	600.000000	0.0314573 	600.000000	6.3373e-06	
620.000000	0.0302828 	620.000000	0.0310997 	620.000000	0.0307345 	620.000000	0.0304715 	620.000000	0.0310936 	620.000000	6.14816e-06	
640.000000	0.0299266 	640.000000	0.0307606 	640.000000	0.030405  	640.000000	0.0301437 	640.000000	0.0307546 	640.000000	5.97037e-06	
660.000000	0.0295937 	660.000000	0.0304441 	660.000000	0.0300976 	660.000000	0.0298379 	660.000000	0.0304383 	660.000000	5.80293e-06	
680.000000	0.0292822 	680.000000	0.0301482 	680.000000	0.0298104 	680.000000	0.0295522 	680.000000	0.0301425 	680.000000	5.64495e-06	
700.000000	0.0289902 	700.000000	0.0298712 	700.000000	0.0295417 	700.000000	0.029285  	700.000000	0.0298657 	700.000000	5.49564e-06	
720.000000	0.0287163 	720.000000	0.0296116 	720.000000	0.02929   	720.000000	0.0290346 	720.000000	0.0296062 	720.000000	5.35429e-06	
740.000000	0.028459  	740.000000	0.029368  	740.000000	0.0290538 	740.000000	0.0287997 	740.000000	0.0293628 	740.000000	5.22028e-06	
760.000000	0.0282172 	760.000000	0.0291392 	760.000000	0.0288319 	760.000000	0.028579  	760.000000	0.0291341 	760.000000	5.09305e-06	
780.000000	0.0279896 	780.000000	0.0289241 	780.000000	0.0286232 	780.000000	0.0283715 	780.000000	0.0289191 	780.000000	4.97209e-06	
800.000000	0.0277753 	800.000000	0.0287216 	800.000000	0.0284267 	800.000000	0.0281762 	800.000000	0.0287168 	800.000000	4.85694e-06	
820.000000	0.0275734 	820.000000	0.0285309 	820.000000	0.0282425 	820.000000	0.027993  	820.000000	0.0285262 	820.000000	4.74718e-06	
840.000000	0.0273831 	840.000000	0.0283512 	840.000000	0.028073  	840.000000	0.0278245 	840.000000	0.0283465 	840.000000	4.64245e-06	
860.000000	0.0272035 	860.000000	0.0281816 	860.000000	0.0279129 	860.000000	0.0276654 	860.000000	0.0281771 	860.000000	4.54239e-06	
880.000000	0.0270339 	880.000000	0.0280216 	880.000000	0.0277617 	880.000000	0.0275152 	880.000000	0.0280172 	880.000000	4.44671e-06	
900.000000	0.0268739 	900.000000	0.0278705 	900.000000	0.0276188 	900.000000	0.0273731 	900.000000	0.0278661 	900.000000	4.35511e-06	
920.000000	0.0267227 	920.000000	0.0277277 	920.000000	0.0274835 	920.000000	0.0272387 	920.000000	0.0277235 	920.000000	4.26734e-06	
940.000000	0.0265798 	940.000000	0.0275928 	940.000000	0.0273554 	940.000000	0.0271114 	940.000000	0.0275886 	940.000000	4.18316e-06	
960.000000	0.0264447 	960.000000	0.0274651 	960.000000	0.0272341 	960.000000	0.0269908 	960.000000	0.027461  	960.000000	4.10236e-06	
980.000000	0.0263171 	980.000000	0.0273444 	980.000000	0.027119  	980.000000	0.0268765 	980.000000	0.0273404 	980.000000	4.02472e-06	
1000.000000	0.0261964 	1000.000000	0.0272302 	1000.000000	0.0270099 	1000.000000	0.0267681 	1000.000000	0.0272262 	1000.000000	3.95006e-06	
1020.000000	0.0260823 	1020.000000	0.027122  	1020.000000	0.0269063 	1020.000000	0.0266652 	1020.000000	0.0271182 	1020.000000	3.87822e-06	
1040.000000	0.0259744 	1040.000000	0.0270197 	1040.000000	0.0268079 	1040.000000	0.0265675 	1040.000000	0.0270159 	1040.000000	3.80904e-06	
1060.000000	0.0258725 	1060.000000	0.0269228 	1060.000000	0.0267145 	1060.000000	0.0264747 	1060.000000	0.0269191 	1060.000000	3.74237e-06	
1080.000000	0.0257761 	1080.000000	0.0268311 	1080.000000	0.0266257 	1080.000000	0.0263865 	1080.000000	0.0268274 	1080.000000	3.67807e-06	
1100.000000	0.025685  	1100.000000	0.0267442 	1100.000000	0.0265413 	1100.000000	0.0263027 	1100.000000	0.0267406 	1100.000000	3.61602e-06	
1120.000000	0.025599  	1120.000000	0.026662  	1120.000000	0.026461  	1120.000000	0.0262229 	1120.000000	0.0266585 	1120.000000	3.5561e-06	
1140.000000	0.0255177 	1140.000000	0.0265842 	1140.000000	0.0263846 	1140.000000	0.0261471 	1140.000000	0.0265807 	1140.000000	3.4982e-06	
1160.000000	0.0254411 	1160.000000	0.0265105 	1160.000000	0.0263118 	1160.000000	0.0260749 	1160.000000	0.0265071 	1160.000000	3.44222e-06	
1180.000000	0.0253687 	1180.000000	0.0264408 	1180.000000	0.0262426 	1180.000000	0.0260062 	1180.000000	0.0264374 	1180.000000	3.38806e-06	
1200.000000	0.0253005 	1200.000000	0.0263749 	1200.000000	0.0261767 	1200.000000	0.0259407 	1200.000000	0.0263715 	1200.000000	3.33565e-06	
1220.000000	0.0252362 	1220.000000	0.0263125 	1220.000000	0.0261139 	1220.000000	0.0258784 	1220.000000	0.0263092 	1220.000000	3.28488e-06	
1240.000000	0.0251757 	1240.000000	0.0262535 	1240.000000	0.026054  	1240.000000	0.025819  	1240.000000	0.0262503 	1240.000000	3.23569e-06	
1260.000000	0.0251189 	1260.000000	0.0261978 	1260.000000	0.025997  	1260.000000	0.0257625 	1260.000000	0.0261946 	1260.000000	3.188e-06 	
1280.000000	0.0250654 	1280.000000	0.0261452 	1280.000000	0.0259427 	1280.000000	0.0257086 	1280.000000	0.0261421 	1280.000000	3.14175e-06	
1300.000000	0.0250153 	1300.000000	0.0260956 	1300.000000	0.0258909 	1300.000000	0.0256572 	1300.000000	0.0260925 	1300.000000	3.09686e-06	
1320.000000	0.0249683 	1320.000000	0.0260488 	1320.000000	0.0258415 	1320.000000	0.0256082 	1320.000000	0.0260457 	1320.000000	3.05328e-06	
1340.000000	0.0249243 	1340.000000	0.0260047 	1340.000000	0.0257945 	1340.000000	0.0255615 	1340.000000	0.0260017 	1340.000000	3.01095e-06	
1360.000000	0.0248833 	1360.000000	0.0259632 	1360.000000	0.0257496 	1360.000000	0.025517  	1360.000000	0.0259602 	1360.000000	2.96983e-06	
1380.000000	0.024845  	1380.000000	0.0259241 	1380.000000	0.0257068 	1380.000000	0.0254746 	1380.000000	0.0259212 	1380.000000	2.92984e-06	
1400.000000	0.0248094 	1400.000000	0.0258875 	1400.000000	0.025666  	1400.000000	0.0254342 	1400.000000	0.0258846 	1400.000000	2.89096e-06	
1420.000000	0.0247764 	1420.000000	0.0258531 	1420.000000	0.0256271 	1420.000000	0.0253956 	1420.000000	0.0258502 	1420.000000	2.85313e-06	
1440.000000	0.0247458 	1440.000000	0.0258208 	1440.000000	0.02559   	1440.000000	0.0253589 	1440.000000	0.025818  	1440.000000	2.81631e-06	
1460.000000	0.0247176 	1460.000000	0.0257907 	1460.000000	0.0255546 	1460.000000	0.0253238 	1460.000000	0.0257879 	1460.000000	2.78046e-06	
