*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1300.000000	0.013007  	1300.000000	0.00911024	1300.000000	0.00899373	1300.000000	0.00896951	1300.000000	0.00910931	1300.000000	9.35941e-07	
1320.000000	0.0129826 	1320.000000	0.00909582	1320.000000	0.00897973	1320.000000	0.00895563	1320.000000	0.0090949 	1320.000000	9.22886e-07	
1340.000000	0.0129597 	1340.000000	0.00908225	1340.000000	0.0089665 	1340.000000	0.0089425 	1340.000000	0.00908134	1340.000000	9.10204e-07	
1360.000000	0.0129384 	1360.000000	0.00906949	1360.000000	0.008954  	1360.000000	0.00893008	1360.000000	0.00906859	1360.000000	8.97879e-07	
1380.000000	0.0129185 	1380.000000	0.0090575 	1380.000000	0.00894219	1380.000000	0.00891834	1380.000000	0.00905662	1380.000000	8.85896e-07	
1400.000000	0.0129    	1400.000000	0.00904626	1400.000000	0.00893102	1400.000000	0.00890724	1400.000000	0.00904539	1400.000000	8.7424e-07	
1420.000000	0.0128828 	1420.000000	0.00903574	1420.000000	0.00892047	1420.000000	0.00889676	1420.000000	0.00903488	1420.000000	8.62899e-07	
1440.000000	0.0128669 	1440.000000	0.0090259 	1440.000000	0.00891049	1440.000000	0.00888686	1440.000000	0.00902505	1440.000000	8.5186e-07	
1460.000000	0.0128522 	1460.000000	0.00901671	1460.000000	0.00890106	1460.000000	0.00887753	1460.000000	0.00901587	1460.000000	8.4111e-07	
1480.000000	0.0128388 	1480.000000	0.00900816	1480.000000	0.00889216	1480.000000	0.00886873	1480.000000	0.00900733	1480.000000	8.30638e-07	
1500.000000	0.0128264 	1500.000000	0.00900021	1500.000000	0.00888377	1500.000000	0.00886044	1500.000000	0.00899939	1500.000000	8.20434e-07	
1520.000000	0.0128152 	1520.000000	0.00899285	1520.000000	0.00887588	1520.000000	0.00885264	1520.000000	0.00899204	1520.000000	8.10487e-07	
1540.000000	0.0128051 	1540.000000	0.00898604	1540.000000	0.00886847	1540.000000	0.0088453 	1540.000000	0.00898524	1540.000000	8.00787e-07	
1560.000000	0.012796  	1560.000000	0.00897977	1560.000000	0.00886153	1560.000000	0.00883841	1560.000000	0.00897898	1560.000000	7.91326e-07	
1580.000000	0.0127878 	1580.000000	0.00897403	1580.000000	0.00885503	1580.000000	0.00883194	1580.000000	0.00897324	1580.000000	7.82094e-07	
1600.000000	0.0127806 	1600.000000	0.00896878	1600.000000	0.00884898	1600.000000	0.00882588	1600.000000	0.008968  	1600.000000	7.73083e-07	
1620.000000	0.0127744 	1620.000000	0.00896401	1620.000000	0.00884334	1620.000000	0.00882021	1620.000000	0.00896324	1620.000000	7.64285e-07	
1640.000000	0.012769  	1640.000000	0.0089597 	1640.000000	0.0088381 	1640.000000	0.00881492	1640.000000	0.00895895	1640.000000	7.55692e-07	
1660.000000	0.0127645 	1660.000000	0.00895585	1660.000000	0.00883323	1660.000000	0.00880998	1660.000000	0.0089551 	1660.000000	7.47298e-07	
1680.000000	0.0127609 	1680.000000	0.00895242	1680.000000	0.00882872	1680.000000	0.00880538	1680.000000	0.00895168	1680.000000	7.39096e-07	
1700.000000	0.012758  	1700.000000	0.00894941	1700.000000	0.00882453	1700.000000	0.00880112	1700.000000	0.00894868	1700.000000	7.31078e-07	
1750.000000	0.0127543 	1750.000000	0.00894361	1750.000000	0.00881539	1750.000000	0.0087918 	1750.000000	0.0089429 	1750.000000	7.11802e-07	
1800.000000	0.012755  	1800.000000	0.00894012	1800.000000	0.00880795	1800.000000	0.00878426	1800.000000	0.00893943	1800.000000	6.93553e-07	
1850.000000	0.01276   	1850.000000	0.00893875	1850.000000	0.00880199	1850.000000	0.00877832	1850.000000	0.00893807	1850.000000	6.7625e-07	
1900.000000	0.0127688 	1900.000000	0.00893933	1900.000000	0.00879741	1900.000000	0.00877383	1900.000000	0.00893867	1900.000000	6.5982e-07	
1950.000000	0.0127813 	1950.000000	0.00894172	1950.000000	0.00879411	1950.000000	0.00877066	1950.000000	0.00894108	1950.000000	6.44198e-07	
2000.000000	0.0127972 	2000.000000	0.00894578	2000.000000	0.00879199	2000.000000	0.00876867	2000.000000	0.00894515	2000.000000	6.29325e-07	
2100.000000	0.0128381 	2100.000000	0.00895844	2100.000000	0.00879095	2100.000000	0.00876785	2100.000000	0.00895784	2100.000000	6.01618e-07	
2200.000000	0.0128902 	2200.000000	0.00897646	2200.000000	0.00879356	2200.000000	0.00877061	2200.000000	0.00897588	2200.000000	5.7633e-07	
2300.000000	0.0129522 	2300.000000	0.00899914	2300.000000	0.00879917	2300.000000	0.00877634	2300.000000	0.00899859	2300.000000	5.53153e-07	
2400.000000	0.0130228 	2400.000000	0.00902591	2400.000000	0.00880725	2400.000000	0.00878455	2400.000000	0.00902538	2400.000000	5.31831e-07	
2500.000000	0.0131014 	2500.000000	0.00905626	2500.000000	0.00881737	2500.000000	0.00879481	2500.000000	0.00905575	2500.000000	5.12147e-07	
2600.000000	0.013187  	2600.000000	0.00908978	2600.000000	0.00882922	2600.000000	0.0088068 	2600.000000	0.00908929	2600.000000	4.93917e-07	
2700.000000	0.013279  	2700.000000	0.00912612	2700.000000	0.00884255	2700.000000	0.00882022	2700.000000	0.00912564	2700.000000	4.76984e-07	
2800.000000	0.0133769 	2800.000000	0.00916496	2800.000000	0.00885711	2800.000000	0.00883485	2800.000000	0.0091645 	2800.000000	4.61213e-07	
2900.000000	0.0134801 	2900.000000	0.00920605	2900.000000	0.00887271	2900.000000	0.00885046	2900.000000	0.00920561	2900.000000	4.46487e-07	
3000.000000	0.0135882 	3000.000000	0.00924916	3000.000000	0.00888918	3000.000000	0.00886691	3000.000000	0.00924873	3000.000000	4.32704e-07	
3200.000000	0.0138177 	3200.000000	0.00934066	3200.000000	0.00892412	3200.000000	0.00890174	3200.000000	0.00934025	3200.000000	4.07622e-07	
3400.000000	0.0140629 	3400.000000	0.00943813	3400.000000	0.0089609 	3400.000000	0.00893841	3400.000000	0.00943774	3400.000000	3.8538e-07	
3600.000000	0.0143218 	3600.000000	0.00954054	3600.000000	0.00899883	3600.000000	0.00897626	3600.000000	0.00954018	3600.000000	3.65515e-07	
3800.000000	0.0145927 	3800.000000	0.00964709	3800.000000	0.00903739	3800.000000	0.00901481	3800.000000	0.00964675	3800.000000	3.47662e-07	
4000.000000	0.0148745 	4000.000000	0.00975713	4000.000000	0.00907624	4000.000000	0.00905369	4000.000000	0.0097568 	4000.000000	3.31527e-07	
4200.000000	0.0151661 	4200.000000	0.00987012	4200.000000	0.00911513	4200.000000	0.00909263	4200.000000	0.00986981	4200.000000	3.16871e-07	
4400.000000	0.0154666 	4400.000000	0.00998565	4400.000000	0.00915386	4400.000000	0.00913143	4400.000000	0.00998534	4400.000000	3.03497e-07	
4600.000000	0.0157754 	4600.000000	0.0101033 	4600.000000	0.00919231	4600.000000	0.00916993	4600.000000	0.0101031 	4600.000000	2.91242e-07	
4800.000000	0.0160918 	4800.000000	0.0102229 	4800.000000	0.00923036	4800.000000	0.00920804	4800.000000	0.0102226 	4800.000000	2.79969e-07	
5000.000000	0.0164154 	5000.000000	0.0103441 	5000.000000	0.00926793	5000.000000	0.00924567	5000.000000	0.0103439 	5000.000000	2.69565e-07	
5250.000000	0.0168292 	5250.000000	0.0104976 	5250.000000	0.00931415	5250.000000	0.00929194	5250.000000	0.0104974 	5250.000000	2.57633e-07	
5500.000000	0.0172528 	5500.000000	0.010653  	5500.000000	0.00935945	5500.000000	0.0093373 	5500.000000	0.0106527 	5500.000000	2.46746e-07	
6000.000000	0.0181271 	6000.000000	0.0109683 	6000.000000	0.00944718	6000.000000	0.00942509	6000.000000	0.0109681 	6000.000000	2.27595e-07	
6500.000000	0.0190346 	6500.000000	0.0112884 	6500.000000	0.00953095	6500.000000	0.00950891	6500.000000	0.0112882 	6500.000000	2.11286e-07	
7000.000000	0.0199726 	7000.000000	0.011612  	7000.000000	0.00961082	7000.000000	0.00958883	7000.000000	0.0116118 	7000.000000	1.97225e-07	
7500.000000	0.0209393 	7500.000000	0.0119383 	7500.000000	0.00968693	7500.000000	0.00966498	7500.000000	0.0119381 	7500.000000	1.84972e-07	
8000.000000	0.0219332 	8000.000000	0.0122666 	8000.000000	0.00975958	8000.000000	0.00973757	8000.000000	0.0122664 	8000.000000	1.74196e-07	
8500.000000	0.022953  	8500.000000	0.0125964 	8500.000000	0.00982867	8500.000000	0.00980683	8500.000000	0.0125962 	8500.000000	1.64643e-07	
9000.000000	0.0239981 	9000.000000	0.0129273 	9000.000000	0.00989438	9000.000000	0.00987296	9000.000000	0.0129271 	9000.000000	1.56115e-07	
9500.000000	0.0250676 	9500.000000	0.0132591 	9500.000000	0.00995728	9500.000000	0.00993618	9500.000000	0.0132589 	9500.000000	1.48452e-07	
10000.000000	0.026161  	10000.000000	0.0135915 	10000.000000	0.0100177 	10000.000000	0.0099967 	10000.000000	0.0135913 	10000.000000	1.41529e-07	
11000.000000	0.0284178 	11000.000000	0.0142575 	11000.000000	0.0101314 	11000.000000	0.0101103 	11000.000000	0.0142573 	11000.000000	1.29506e-07	
12000.000000	0.030766  	12000.000000	0.0149243 	12000.000000	0.0102363 	12000.000000	0.0102152 	12000.000000	0.0149242 	12000.000000	1.19419e-07	
13000.000000	0.0332037 	13000.000000	0.0155912 	13000.000000	0.0103333 	13000.000000	0.0103123 	13000.000000	0.0155911 	13000.000000	1.10832e-07	
14000.000000	0.0357297 	14000.000000	0.0162579 	14000.000000	0.0104236 	14000.000000	0.0104028 	14000.000000	0.0162578 	14000.000000	1.03431e-07	
15000.000000	0.0383433 	15000.000000	0.0169239 	15000.000000	0.0105078 	15000.000000	0.0104873 	15000.000000	0.0169238 	15000.000000	9.69831e-08	
16000.000000	0.041044  	16000.000000	0.0175892 	16000.000000	0.0105868 	16000.000000	0.0105666 	16000.000000	0.0175891 	16000.000000	9.13143e-08	
17000.000000	0.0438315 	17000.000000	0.0182536 	17000.000000	0.0106611 	17000.000000	0.0106412 	17000.000000	0.0182535 	17000.000000	8.62899e-08	
18000.000000	0.0467056 	18000.000000	0.0189169 	18000.000000	0.0107314 	18000.000000	0.0107116 	18000.000000	0.0189168 	18000.000000	8.18051e-08	
19000.000000	0.0496663 	19000.000000	0.0195792 	19000.000000	0.0107979 	19000.000000	0.0107782 	19000.000000	0.0195791 	19000.000000	7.77765e-08	
20000.000000	0.0527136 	20000.000000	0.0202404 	20000.000000	0.010861  	20000.000000	0.0108414 	20000.000000	0.0202403 	20000.000000	7.41373e-08	
21000.000000	0.0558477 	21000.000000	0.0209005 	21000.000000	0.0109211 	21000.000000	0.0109015 	21000.000000	0.0209005 	21000.000000	7.0833e-08	
22000.000000	0.0590688 	22000.000000	0.0215595 	22000.000000	0.0109783 	22000.000000	0.0109587 	22000.000000	0.0215595 	22000.000000	6.78191e-08	
23000.000000	0.062377  	23000.000000	0.0222174 	23000.000000	0.0110324 	23000.000000	0.0110133 	23000.000000	0.0222174 	23000.000000	6.50586e-08	
24000.000000	0.0657726 	24000.000000	0.0228743 	24000.000000	0.0110841 	24000.000000	0.0110656 	24000.000000	0.0228742 	24000.000000	6.25204e-08	
25000.000000	0.069256  	25000.000000	0.02353   	25000.000000	0.0111342 	25000.000000	0.0111157 	25000.000000	0.0235299 	25000.000000	6.01785e-08	
26000.000000	0.0728274 	26000.000000	0.0241847 	26000.000000	0.0111822 	26000.000000	0.0111637 	26000.000000	0.0241846 	26000.000000	5.80108e-08	
27000.000000	0.0764873 	27000.000000	0.0248383 	27000.000000	0.011228  	27000.000000	0.0112099 	27000.000000	0.0248383 	27000.000000	5.59982e-08	
28000.000000	0.0802359 	28000.000000	0.025491  	28000.000000	0.0112719 	28000.000000	0.0112544 	28000.000000	0.0254909 	28000.000000	5.41247e-08	
29000.000000	0.0840736 	29000.000000	0.0261426 	29000.000000	0.0113143 	29000.000000	0.0112972 	29000.000000	0.0261426 	29000.000000	5.23761e-08	
30000.000000	0.0880009 	30000.000000	0.0267933 	30000.000000	0.0113553 	30000.000000	0.0113385 	30000.000000	0.0267932 	30000.000000	5.07402e-08	
32000.000000	0.0961257 	32000.000000	0.0280917 	32000.000000	0.0114331 	32000.000000	0.0114169 	32000.000000	0.0280917 	32000.000000	4.77652e-08	
34000.000000	0.104614  	34000.000000	0.0293865 	34000.000000	0.0115057 	34000.000000	0.0114903 	34000.000000	0.0293865 	34000.000000	4.51291e-08	
36000.000000	0.113469  	36000.000000	0.0306778 	36000.000000	0.0115739 	36000.000000	0.0115594 	36000.000000	0.0306778 	36000.000000	4.27764e-08	
38000.000000	0.122694  	38000.000000	0.0319658 	38000.000000	0.0116382 	38000.000000	0.0116244 	38000.000000	0.0319658 	38000.000000	4.06635e-08	
40000.000000	0.132293  	40000.000000	0.0332506 	40000.000000	0.011699  	40000.000000	0.011686  	40000.000000	0.0332505 	40000.000000	3.87551e-08	
42000.000000	0.142271  	42000.000000	0.0345323 	42000.000000	0.0117566 	42000.000000	0.0117444 	42000.000000	0.0345323 	42000.000000	3.70227e-08	
44000.000000	0.15263   	44000.000000	0.0358111 	44000.000000	0.0118113 	44000.000000	0.0117999 	44000.000000	0.0358111 	44000.000000	3.54427e-08	
46000.000000	0.163375  	46000.000000	0.0370871 	46000.000000	0.0118632 	46000.000000	0.0118527 	46000.000000	0.037087  	46000.000000	3.39958e-08	
48000.000000	0.174511  	48000.000000	0.0383604 	48000.000000	0.0119127 	48000.000000	0.0119032 	48000.000000	0.0383603 	48000.000000	3.26656e-08	
50000.000000	0.18604   	50000.000000	0.0396311 	50000.000000	0.0119599 	50000.000000	0.0119515 	50000.000000	0.039631  	50000.000000	3.14384e-08	
