Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.200000	5.0579    	0.200000	1.74894   	0.200000	1.83411   	0.200000	1.83411   	0.200000	1.73702   	0.200000	0.0119194 	
0.250000	5.19312   	0.250000	1.84908   	0.250000	1.92335   	0.250000	1.92335   	0.250000	1.839     	0.250000	0.0100804 	
0.300000	5.31352   	0.300000	1.91532   	0.300000	1.98149   	0.300000	1.98149   	0.300000	1.90654   	0.300000	0.00877129	
0.350000	5.44358   	0.350000	1.97101   	0.350000	2.02242   	0.350000	2.02242   	0.350000	1.96323   	0.350000	0.00778709	
0.400000	5.55309   	0.400000	2.01998   	0.400000	2.06223   	0.400000	2.06223   	0.400000	2.01296   	0.400000	0.00701748	
0.450000	5.62919   	0.450000	2.05612   	0.450000	2.11456   	0.450000	2.11456   	0.450000	2.04972   	0.450000	0.00639753	
0.500000	5.67777   	0.500000	2.08295   	0.500000	2.15451   	0.500000	2.15451   	0.500000	2.07706   	0.500000	0.0058864 	
0.600000	5.54475   	0.600000	2.12493   	0.600000	2.20761   	0.600000	2.20761   	0.600000	2.11984   	0.600000	0.00509082	
0.700000	5.35784   	0.700000	2.15345   	0.700000	2.23566   	0.700000	2.23566   	0.700000	2.14895   	0.700000	0.00449798	
0.800000	5.33588   	0.800000	2.16614   	0.800000	2.23437   	0.800000	2.23437   	0.800000	2.16211   	0.800000	0.00403762	
0.900000	5.28509   	0.900000	2.16769   	0.900000	2.2225    	0.900000	2.2225    	0.900000	2.16402   	0.900000	0.00366888	
1.000000	5.22464   	1.000000	2.16485   	1.000000	2.20526   	1.000000	2.20526   	1.000000	2.16148   	1.000000	0.0033663 	
1.250000	5.01655   	1.250000	2.13777   	1.250000	2.14804   	1.250000	2.14804   	1.250000	2.13497   	1.250000	0.00280201	
1.500000	4.75338   	1.500000	2.07601   	1.500000	2.0651    	1.500000	2.0651    	1.500000	2.0736    	1.500000	0.0024092 	
1.750000	4.49776   	1.750000	2.00908   	1.750000	1.98893   	1.750000	1.98893   	1.750000	2.00696   	1.750000	0.0021188 	
2.000000	4.25468   	2.000000	1.93958   	2.000000	1.91811   	2.000000	1.91811   	2.000000	1.93769   	2.000000	0.0018947 	
2.250000	4.03964   	2.250000	1.87347   	2.250000	1.85196   	2.250000	1.85196   	2.250000	1.87176   	2.250000	0.00171613	
2.500000	3.99658   	2.500000	1.8094    	2.500000	1.79009   	2.500000	1.79009   	2.500000	1.80783   	2.500000	0.00157025	
3.000000	3.62326   	3.000000	1.69162   	3.000000	1.67783   	3.000000	1.67783   	3.000000	1.69028   	3.000000	0.00134564	
3.500000	3.31512   	3.500000	1.59022   	3.500000	1.57904   	3.500000	1.57904   	3.500000	1.58904   	3.500000	0.00118029	
4.000000	3.05709   	4.000000	1.50018   	4.000000	1.49168   	4.000000	1.49168   	4.000000	1.49913   	4.000000	0.00105313	
4.500000	2.83806   	4.500000	1.42138   	4.500000	1.41402   	4.500000	1.41402   	4.500000	1.42043   	4.500000	0.00095209	
5.000000	2.64988   	5.000000	1.35179   	5.000000	1.3446    	5.000000	1.3446    	5.000000	1.35092   	5.000000	0.000869744	
5.500000	2.48644   	5.500000	1.28969   	5.500000	1.28219   	5.500000	1.28219   	5.500000	1.28889   	5.500000	0.000801254	
6.000000	2.34315   	6.000000	1.23382   	6.000000	1.2258    	6.000000	1.2258    	6.000000	1.23307   	6.000000	0.000743335	
6.500000	2.21646   	6.500000	1.18317   	6.500000	1.1746    	6.500000	1.1746    	6.500000	1.18248   	6.500000	0.000693672	
7.000000	2.10364   	7.000000	1.13702   	7.000000	1.1279    	7.000000	1.1279    	7.000000	1.13637   	7.000000	0.000650586	
7.500000	2.00249   	7.500000	1.09479   	7.500000	1.08513   	7.500000	1.08513   	7.500000	1.09418   	7.500000	0.000612829	
8.000000	1.91127   	8.000000	1.05599   	8.000000	1.04579   	8.000000	1.04579   	8.000000	1.05541   	8.000000	0.000579452	
8.500000	1.82858   	8.500000	1.02019   	8.500000	1.0095    	8.500000	1.0095    	8.500000	1.01964   	8.500000	0.00054972	
9.000000	1.75325   	9.000000	0.987029  	9.000000	0.975893  	9.000000	0.975893  	9.000000	0.986506  	9.000000	0.000523057	
9.500000	1.68433   	9.500000	0.956226  	9.500000	0.944684  	9.500000	0.944684  	9.500000	0.955727  	9.500000	0.000499001	
10.000000	1.62103   	10.000000	0.933671  	10.000000	0.915619  	10.000000	0.915619  	10.000000	0.933194  	10.000000	0.000477182	
11.000000	1.50869   	11.000000	0.887048  	11.000000	0.866493  	11.000000	0.868984  	11.000000	0.886609  	11.000000	0.000439091	
12.000000	1.41202   	12.000000	0.844169  	12.000000	0.822841  	12.000000	0.827058  	12.000000	0.843762  	12.000000	0.000406926	
13.000000	1.32791   	13.000000	0.804868  	13.000000	0.783828  	13.000000	0.789225  	13.000000	0.804489  	13.000000	0.000379383	
14.000000	1.25402   	14.000000	0.768873  	14.000000	0.748724  	14.000000	0.754929  	14.000000	0.768517  	14.000000	0.000355515	
15.000000	1.18859   	15.000000	0.73588   	15.000000	0.716944  	15.000000	0.72371   	15.000000	0.735546  	15.000000	0.000334622	
16.000000	1.13021   	16.000000	0.705593  	16.000000	0.688071  	16.000000	0.695178  	16.000000	0.705277  	16.000000	0.00031617	
17.000000	1.07778   	17.000000	0.677732  	17.000000	0.661733  	17.000000	0.669008  	17.000000	0.677432  	17.000000	0.000299748	
18.000000	1.03044   	18.000000	0.652046  	18.000000	0.63757   	18.000000	0.644921  	18.000000	0.651761  	18.000000	0.000285034	
19.000000	0.987461  	19.000000	0.628308  	19.000000	0.615309  	19.000000	0.622679  	19.000000	0.628037  	19.000000	0.000271769	
20.000000	0.94826   	20.000000	0.60632   	20.000000	0.594744  	20.000000	0.602079  	20.000000	0.606061  	20.000000	0.000259746	
21.000000	0.912353  	21.000000	0.585905  	21.000000	0.575562  	21.000000	0.582814  	21.000000	0.585656  	21.000000	0.000248796	
22.000000	0.879336  	22.000000	0.566906  	22.000000	0.557737  	22.000000	0.564865  	22.000000	0.566667  	22.000000	0.000238777	
23.000000	0.848867  	23.000000	0.549187  	23.000000	0.541277  	23.000000	0.548247  	23.000000	0.548957  	23.000000	0.000229576	
24.000000	0.820659  	24.000000	0.532626  	24.000000	0.525914  	24.000000	0.532704  	24.000000	0.532405  	24.000000	0.000221092	
25.000000	0.794465  	25.000000	0.517117  	25.000000	0.511542  	25.000000	0.518135  	25.000000	0.516904  	25.000000	0.000213245	
27.000000	0.747301  	27.000000	0.488884  	27.000000	0.485408  	27.000000	0.491575  	27.000000	0.488684  	27.000000	0.000199189	
29.000000	0.706001  	29.000000	0.463848  	29.000000	0.46225   	29.000000	0.467975  	29.000000	0.463661  	29.000000	0.000186956	
31.000000	0.66952   	31.000000	0.441502  	31.000000	0.440816  	31.000000	0.44585   	31.000000	0.441326  	31.000000	0.000176208	
33.000000	0.637049  	33.000000	0.421437  	33.000000	0.420881  	33.000000	0.425111  	33.000000	0.42127   	33.000000	0.000166685	
35.000000	0.60795   	35.000000	0.403323  	35.000000	0.402911  	35.000000	0.406493  	35.000000	0.403165  	35.000000	0.000158186	
38.000000	0.569543  	38.000000	0.379232  	38.000000	0.379108  	38.000000	0.381867  	38.000000	0.379085  	38.000000	0.000147019	
41.000000	0.536281  	41.000000	0.358209  	41.000000	0.358352  	41.000000	0.360485  	41.000000	0.358072  	41.000000	0.000137393	
44.000000	0.507178  	44.000000	0.339703  	44.000000	0.340115  	44.000000	0.34173   	44.000000	0.339574  	44.000000	0.000129005	
47.000000	0.481488  	47.000000	0.323285  	47.000000	0.323918  	47.000000	0.325137  	47.000000	0.323163  	47.000000	0.000121627	
50.000000	0.458634  	50.000000	0.30862   	50.000000	0.309453  	50.000000	0.310343  	50.000000	0.308505  	50.000000	0.000115085	
55.000000	0.425659  	55.000000	0.28737   	55.000000	0.288446  	55.000000	0.288942  	55.000000	0.287264  	55.000000	0.00010568	
60.000000	0.397769  	60.000000	0.269321  	60.000000	0.270645  	60.000000	0.270786  	60.000000	0.269223  	60.000000	9.77588e-05	
65.000000	0.373851  	65.000000	0.253797  	65.000000	0.255277  	65.000000	0.255177  	65.000000	0.253706  	65.000000	9.09906e-05	
70.000000	0.3531    	70.000000	0.240299  	70.000000	0.241866  	70.000000	0.241604  	70.000000	0.240214  	70.000000	8.51375e-05	
75.000000	0.334915  	75.000000	0.228451  	75.000000	0.23011   	75.000000	0.229687  	75.000000	0.228371  	75.000000	8.00232e-05	
80.000000	0.318838  	80.000000	0.217966  	80.000000	0.219664  	80.000000	0.219136  	80.000000	0.21789   	80.000000	7.55142e-05	
85.000000	0.304515  	85.000000	0.208619  	85.000000	0.210338  	85.000000	0.209724  	85.000000	0.208548  	85.000000	7.15075e-05	
90.000000	0.291669  	90.000000	0.200234  	90.000000	0.201961  	90.000000	0.201273  	90.000000	0.200166  	90.000000	6.79226e-05	
95.000000	0.280078  	95.000000	0.192668  	95.000000	0.194394  	95.000000	0.193643  	95.000000	0.192603  	95.000000	6.46951e-05	
100.000000	0.269563  	100.000000	0.185805  	100.000000	0.187523  	100.000000	0.186716  	100.000000	0.185743  	100.000000	6.17734e-05	
105.000000	0.259977  	105.000000	0.179551  	105.000000	0.181257  	105.000000	0.180399  	105.000000	0.179492  	105.000000	5.91155e-05	
110.000000	0.251199  	110.000000	0.173828  	110.000000	0.175489  	110.000000	0.174615  	110.000000	0.173771  	110.000000	5.66866e-05	
115.000000	0.24313   	115.000000	0.16857   	115.000000	0.170203  	115.000000	0.169296  	115.000000	0.168516  	115.000000	5.44579e-05	
120.000000	0.235684  	120.000000	0.163723  	120.000000	0.165324  	120.000000	0.16439   	120.000000	0.16367   	120.000000	5.24053e-05	
125.000000	0.228791  	125.000000	0.159239  	125.000000	0.160788  	125.000000	0.159849  	125.000000	0.159189  	125.000000	5.05084e-05	
130.000000	0.222389  	130.000000	0.15508   	130.000000	0.156582  	130.000000	0.155634  	130.000000	0.155031  	130.000000	4.87499e-05	
135.000000	0.216427  	135.000000	0.15121   	135.000000	0.152684  	135.000000	0.15171   	135.000000	0.151163  	135.000000	4.7115e-05	
140.000000	0.21086   	140.000000	0.147601  	140.000000	0.149037  	140.000000	0.148048  	140.000000	0.147556  	140.000000	4.55909e-05	
145.000000	0.205648  	145.000000	0.144227  	145.000000	0.145614  	145.000000	0.144623  	145.000000	0.144183  	145.000000	4.41665e-05	
150.000000	0.200758  	150.000000	0.141065  	150.000000	0.142408  	150.000000	0.141413  	150.000000	0.141023  	150.000000	4.28323e-05	
155.000000	0.19387   	155.000000	0.138097  	155.000000	0.139395  	155.000000	0.138397  	155.000000	0.138055  	155.000000	4.15797e-05	
160.000000	0.189834  	160.000000	0.135304  	160.000000	0.13656   	160.000000	0.135559  	160.000000	0.135263  	160.000000	4.04015e-05	
165.000000	0.186028  	165.000000	0.132671  	165.000000	0.133886  	165.000000	0.132883  	165.000000	0.132632  	165.000000	3.9291e-05	
170.000000	0.182432  	170.000000	0.130186  	170.000000	0.131361  	170.000000	0.130355  	170.000000	0.130148  	170.000000	3.82426e-05	
175.000000	0.179029  	175.000000	0.127836  	175.000000	0.128972  	175.000000	0.127965  	175.000000	0.127799  	175.000000	3.72511e-05	
180.000000	0.175804  	180.000000	0.12561   	180.000000	0.126708  	180.000000	0.1257    	180.000000	0.125573  	180.000000	3.63119e-05	
185.000000	0.172744  	185.000000	0.123498  	185.000000	0.124561  	185.000000	0.123552  	185.000000	0.123463  	185.000000	3.54209e-05	
190.000000	0.169834  	190.000000	0.121493  	190.000000	0.12252   	190.000000	0.121511  	190.000000	0.121458  	190.000000	3.45744e-05	
195.000000	0.167066  	195.000000	0.119586  	195.000000	0.120581  	195.000000	0.11957   	195.000000	0.119552  	195.000000	3.37692e-05	
200.000000	0.164428  	200.000000	0.11777   	200.000000	0.118734  	200.000000	0.117722  	200.000000	0.117737  	200.000000	3.30022e-05	
210.000000	0.159507  	210.000000	0.114387  	210.000000	0.115273  	210.000000	0.114278  	210.000000	0.114355  	210.000000	3.15725e-05	
220.000000	0.15501   	220.000000	0.111299  	220.000000	0.112127  	220.000000	0.111135  	220.000000	0.111269  	220.000000	3.02665e-05	
230.000000	0.150883  	230.000000	0.10847   	230.000000	0.109247  	230.000000	0.108255  	230.000000	0.108441  	230.000000	2.90685e-05	
240.000000	0.147082  	240.000000	0.105868  	240.000000	0.1066    	240.000000	0.105607  	240.000000	0.10584   	240.000000	2.79656e-05	
250.000000	0.14357   	250.000000	0.103467  	250.000000	0.104147  	250.000000	0.103165  	250.000000	0.10344   	250.000000	2.69466e-05	
260.000000	0.140315  	260.000000	0.101246  	260.000000	0.101877  	260.000000	0.100906  	260.000000	0.10122   	260.000000	2.60023e-05	
270.000000	0.13729   	270.000000	0.0991838 	270.000000	0.0997824 	270.000000	0.0988101 	270.000000	0.0991586 	270.000000	2.51246e-05	
280.000000	0.13447   	280.000000	0.0972654 	280.000000	0.0978316 	280.000000	0.0968611 	280.000000	0.0972411 	280.000000	2.43065e-05	
290.000000	0.131837  	290.000000	0.0954761 	290.000000	0.0960022 	290.000000	0.0950443 	290.000000	0.0954525 	290.000000	2.35422e-05	
300.000000	0.129372  	300.000000	0.0938035 	300.000000	0.0942998 	300.000000	0.0933472 	300.000000	0.0937807 	300.000000	2.28265e-05	
310.000000	0.127059  	310.000000	0.0922367 	310.000000	0.0927089 	310.000000	0.0917585 	310.000000	0.0922146 	310.000000	2.21547e-05	
320.000000	0.124885  	320.000000	0.0907662 	320.000000	0.0912078 	320.000000	0.0902686 	320.000000	0.0907447 	320.000000	2.15229e-05	
330.000000	0.122839  	330.000000	0.0893835 	330.000000	0.0898022 	330.000000	0.0888688 	330.000000	0.0893626 	330.000000	2.09276e-05	
340.000000	0.120908  	340.000000	0.0880812 	340.000000	0.0884854 	340.000000	0.0875515 	340.000000	0.0880609 	340.000000	2.03657e-05	
350.000000	0.119084  	350.000000	0.0868527 	350.000000	0.0872435 	350.000000	0.0863099 	350.000000	0.0868328 	350.000000	1.98344e-05	
360.000000	0.117359  	360.000000	0.0856919 	360.000000	0.0860652 	360.000000	0.085138  	360.000000	0.0856726 	360.000000	1.93312e-05	
370.000000	0.115724  	370.000000	0.0845936 	370.000000	0.0849483 	370.000000	0.0840302 	370.000000	0.0845748 	370.000000	1.88539e-05	
380.000000	0.114174  	380.000000	0.0835531 	380.000000	0.0838968 	380.000000	0.0829818 	380.000000	0.0835347 	380.000000	1.84006e-05	
390.000000	0.112701  	390.000000	0.082566  	390.000000	0.0829023 	390.000000	0.0819883 	390.000000	0.0825481 	390.000000	1.79695e-05	
400.000000	0.1113    	400.000000	0.0816285 	400.000000	0.0819535 	400.000000	0.0810457 	400.000000	0.081611  	400.000000	1.75589e-05	
410.000000	0.109966  	410.000000	0.0807371 	410.000000	0.0810504 	410.000000	0.0801504 	410.000000	0.08072   	410.000000	1.71674e-05	
420.000000	0.108695  	420.000000	0.0798886 	420.000000	0.0801946 	420.000000	0.0792992 	420.000000	0.0798718 	420.000000	1.67936e-05	
430.000000	0.107483  	430.000000	0.0790801 	430.000000	0.0793819 	430.000000	0.078489  	430.000000	0.0790637 	430.000000	1.64365e-05	
440.000000	0.106325  	440.000000	0.078309  	440.000000	0.078607  	440.000000	0.0777172 	440.000000	0.0782929 	440.000000	1.60948e-05	
450.000000	0.105218  	450.000000	0.0775728 	450.000000	0.0778664 	450.000000	0.0769813 	450.000000	0.077557  	450.000000	1.57677e-05	
460.000000	0.104159  	460.000000	0.0768694 	460.000000	0.0771578 	460.000000	0.076279  	460.000000	0.0768539 	460.000000	1.5454e-05	
470.000000	0.103146  	470.000000	0.0761967 	470.000000	0.0764809 	470.000000	0.0756083 	470.000000	0.0761815 	470.000000	1.51532e-05	
480.000000	0.102175  	480.000000	0.0755529 	480.000000	0.0758381 	480.000000	0.0749688 	480.000000	0.075538  	480.000000	1.48643e-05	
490.000000	0.101244  	490.000000	0.0749363 	490.000000	0.0752273 	490.000000	0.0743586 	490.000000	0.0749217 	490.000000	1.45866e-05	
500.000000	0.10035   	500.000000	0.0743452 	500.000000	0.0746419 	500.000000	0.0737743 	500.000000	0.0743309 	500.000000	1.43195e-05	
520.000000	0.0986682 	520.000000	0.0732342 	520.000000	0.0735355 	520.000000	0.0726775 	520.000000	0.0732204 	520.000000	1.38148e-05	
540.000000	0.0971136 	540.000000	0.0722094 	540.000000	0.0725208 	540.000000	0.071668  	540.000000	0.072196  	540.000000	1.33458e-05	
560.000000	0.0956735 	560.000000	0.0712618 	560.000000	0.0715875 	560.000000	0.0707365 	560.000000	0.0712489 	560.000000	1.29088e-05	
580.000000	0.0943366 	580.000000	0.0703838 	580.000000	0.0707184 	580.000000	0.0698753 	580.000000	0.0703713 	580.000000	1.25006e-05	
600.000000	0.0930932 	600.000000	0.0695686 	600.000000	0.0699111 	600.000000	0.0690773 	600.000000	0.0695564 	600.000000	1.21184e-05	
620.000000	0.0919346 	620.000000	0.0688102 	620.000000	0.0691643 	620.000000	0.0683365 	620.000000	0.0687984 	620.000000	1.17598e-05	
640.000000	0.0908534 	640.000000	0.0681035 	640.000000	0.0684742 	640.000000	0.0676478 	640.000000	0.0680921 	640.000000	1.14226e-05	
660.000000	0.0898428 	660.000000	0.067444  	660.000000	0.0678304 	660.000000	0.0670063 	660.000000	0.0674329 	660.000000	1.11049e-05	
680.000000	0.0888969 	680.000000	0.0668276 	680.000000	0.0672257 	680.000000	0.066408  	680.000000	0.0668168 	680.000000	1.08051e-05	
700.000000	0.0880105 	700.000000	0.0662506 	700.000000	0.0666619 	700.000000	0.0658491 	700.000000	0.0662401 	700.000000	1.05216e-05	
720.000000	0.0871789 	720.000000	0.06571   	720.000000	0.0661381 	720.000000	0.0653265 	720.000000	0.0656998 	720.000000	1.02533e-05	
740.000000	0.0863979 	740.000000	0.0652028 	740.000000	0.0656475 	740.000000	0.0648371 	740.000000	0.0651929 	740.000000	9.99874e-06	
760.000000	0.0856637 	760.000000	0.0647265 	760.000000	0.0651849 	760.000000	0.0643784 	760.000000	0.0647168 	760.000000	9.75703e-06	
780.000000	0.0849729 	780.000000	0.0642788 	780.000000	0.064749  	780.000000	0.063948  	780.000000	0.0642693 	780.000000	9.52718e-06	
800.000000	0.0843224 	800.000000	0.0638575 	800.000000	0.0643393 	800.000000	0.0635437 	800.000000	0.0638482 	800.000000	9.30832e-06	
820.000000	0.0837095 	820.000000	0.0634609 	820.000000	0.0639548 	820.000000	0.0631636 	820.000000	0.0634518 	820.000000	9.09967e-06	
840.000000	0.0831316 	840.000000	0.0630871 	840.000000	0.0635945 	840.000000	0.0628059 	840.000000	0.0630782 	840.000000	8.90052e-06	
860.000000	0.0825863 	860.000000	0.0627346 	860.000000	0.0632568 	860.000000	0.0624692 	860.000000	0.0627259 	860.000000	8.71023e-06	
880.000000	0.0820717 	880.000000	0.062402  	880.000000	0.0629389 	880.000000	0.0621518 	880.000000	0.0623935 	880.000000	8.52822e-06	
900.000000	0.0815857 	900.000000	0.0620881 	900.000000	0.0626382 	900.000000	0.0618526 	900.000000	0.0620797 	900.000000	8.35394e-06	
920.000000	0.0811266 	920.000000	0.0617916 	920.000000	0.062353  	920.000000	0.0615703 	920.000000	0.0617834 	920.000000	8.18692e-06	
940.000000	0.0806929 	940.000000	0.0615114 	940.000000	0.0620829 	940.000000	0.0613037 	940.000000	0.0615034 	940.000000	8.02669e-06	
960.000000	0.0802829 	960.000000	0.0612466 	960.000000	0.0618273 	960.000000	0.0610519 	960.000000	0.0612387 	960.000000	7.87286e-06	
980.000000	0.0798954 	980.000000	0.0609962 	980.000000	0.0615858 	980.000000	0.060814  	980.000000	0.0609885 	980.000000	7.72503e-06	
1000.000000	0.079529  	1000.000000	0.0607594 	1000.000000	0.0613577 	1000.000000	0.060589  	1000.000000	0.0607518 	1000.000000	7.58286e-06	
1020.000000	0.0791826 	1020.000000	0.0605354 	1020.000000	0.0611427 	1020.000000	0.0603763 	1020.000000	0.0605279 	1020.000000	7.44603e-06	
1040.000000	0.0788551 	1040.000000	0.0603234 	1040.000000	0.0609401 	1040.000000	0.0601749 	1040.000000	0.0603161 	1040.000000	7.31423e-06	
1060.000000	0.0785456 	1060.000000	0.0601229 	1060.000000	0.060749  	1060.000000	0.0599844 	1060.000000	0.0601157 	1060.000000	7.1872e-06	
1080.000000	0.078253  	1080.000000	0.0599332 	1080.000000	0.0605682 	1080.000000	0.059804  	1080.000000	0.0599261 	1080.000000	7.06467e-06	
1100.000000	0.0779765 	1100.000000	0.0597537 	1100.000000	0.0603968 	1100.000000	0.0596331 	1100.000000	0.0597467 	1100.000000	6.9464e-06	
1120.000000	0.0777153 	1120.000000	0.0595839 	1120.000000	0.0602339 	1120.000000	0.0594713 	1120.000000	0.059577  	1120.000000	6.83218e-06	
1140.000000	0.0774687 	1140.000000	0.0594232 	1140.000000	0.0600788 	1140.000000	0.059318  	1140.000000	0.0594165 	1140.000000	6.72179e-06	
1160.000000	0.0772359 	1160.000000	0.0592713 	1160.000000	0.0599315 	1160.000000	0.0591728 	1160.000000	0.0592647 	1160.000000	6.61505e-06	
1180.000000	0.0770162 	1180.000000	0.0591277 	1180.000000	0.0597915 	1180.000000	0.0590352 	1180.000000	0.0591211 	1180.000000	6.51177e-06	
1200.000000	0.0768092 	1200.000000	0.0589919 	1200.000000	0.0596588 	1200.000000	0.0589048 	1200.000000	0.0589855 	1200.000000	6.41179e-06	
1220.000000	0.0766141 	1220.000000	0.0588636 	1220.000000	0.059533  	1220.000000	0.0587812 	1220.000000	0.0588573 	1220.000000	6.31495e-06	
1240.000000	0.0764304 	1240.000000	0.0587425 	1240.000000	0.0594138 	1240.000000	0.0586641 	1240.000000	0.0587363 	1240.000000	6.2211e-06	
1260.000000	0.0762577 	1260.000000	0.0586282 	1260.000000	0.059301  	1260.000000	0.0585531 	1260.000000	0.0586221 	1260.000000	6.13011e-06	
1280.000000	0.0760955 	1280.000000	0.0585204 	1280.000000	0.0591942 	1280.000000	0.058448  	1280.000000	0.0585143 	1280.000000	6.04183e-06	
1300.000000	0.0759433 	1300.000000	0.0584188 	1300.000000	0.0590931 	1300.000000	0.0583483 	1300.000000	0.0584128 	1300.000000	5.95616e-06	
1320.000000	0.0758006 	1320.000000	0.0583231 	1320.000000	0.0589976 	1320.000000	0.058254  	1320.000000	0.0583172 	1320.000000	5.87298e-06	
1340.000000	0.0756671 	1340.000000	0.058233  	1340.000000	0.0589072 	1340.000000	0.0581647 	1340.000000	0.0582272 	1340.000000	5.79217e-06	
1360.000000	0.0755425 	1360.000000	0.0581484 	1360.000000	0.0588218 	1360.000000	0.0580801 	1360.000000	0.0581427 	1360.000000	5.71364e-06	
1380.000000	0.0754263 	1380.000000	0.058069  	1380.000000	0.058741  	1380.000000	0.058     	1380.000000	0.0580634 	1380.000000	5.63729e-06	
1400.000000	0.0753182 	1400.000000	0.0579945 	1400.000000	0.0586646 	1400.000000	0.0579243 	1400.000000	0.057989  	1400.000000	5.56303e-06	
1420.000000	0.0752179 	1420.000000	0.0579249 	1420.000000	0.0585923 	1420.000000	0.0578526 	1420.000000	0.0579194 	1420.000000	5.49078e-06	
1440.000000	0.0751252 	1440.000000	0.0578597 	1440.000000	0.0585239 	1440.000000	0.0577849 	1440.000000	0.0578543 	1440.000000	5.42045e-06	
1460.000000	0.0750396 	1460.000000	0.057799  	1460.000000	0.0584592 	1460.000000	0.057721  	1460.000000	0.0577936 	1460.000000	5.35196e-06	
1480.000000	0.074961  	1480.000000	0.0577424 	1480.000000	0.058398  	1480.000000	0.0576606 	1480.000000	0.0577372 	1480.000000	5.28525e-06	
1500.000000	0.074889  	1500.000000	0.0576899 	1500.000000	0.0583402 	1500.000000	0.0576036 	1500.000000	0.0576847 	1500.000000	5.22024e-06	
