*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
29.000000	0.0641571 	29.000000	0.0419216 	29.000000	0.0415041 	29.000000	0.0415091 	29.000000	0.0419044 	29.000000	1.72119e-05	
31.000000	0.060778  	31.000000	0.0398714 	31.000000	0.0395492 	31.000000	0.0395478 	31.000000	0.0398552 	31.000000	1.62196e-05	
33.000000	0.0577785 	33.000000	0.0380363 	33.000000	0.037749  	33.000000	0.0377418 	33.000000	0.0380209 	33.000000	1.53407e-05	
35.000000	0.055097  	35.000000	0.0363837 	35.000000	0.0361302 	35.000000	0.0361181 	35.000000	0.0363692 	35.000000	1.45564e-05	
38.000000	0.0515664 	38.000000	0.0341913 	38.000000	0.0339849 	38.000000	0.0339666 	38.000000	0.0341778 	38.000000	1.35261e-05	
41.000000	0.0485166 	41.000000	0.0322826 	41.000000	0.0321183 	41.000000	0.0320949 	41.000000	0.03227   	41.000000	1.26382e-05	
44.000000	0.0458538 	44.000000	0.0306054 	44.000000	0.0304777 	44.000000	0.0304503 	44.000000	0.0305935 	44.000000	1.18647e-05	
47.000000	0.0435075 	47.000000	0.0291195 	47.000000	0.0290244 	47.000000	0.0289928 	47.000000	0.0291084 	47.000000	1.11845e-05	
50.000000	0.0414235 	50.000000	0.0277937 	50.000000	0.0277228 	50.000000	0.0276915 	50.000000	0.0277832 	50.000000	1.05814e-05	
55.000000	0.0384215 	55.000000	0.0258747 	55.000000	0.0258386 	55.000000	0.0258056 	55.000000	0.0258649 	55.000000	9.71466e-06	
60.000000	0.0358868 	60.000000	0.0242463 	60.000000	0.0242382 	60.000000	0.0242028 	60.000000	0.0242373 	60.000000	8.98477e-06	
65.000000	0.0337162 	65.000000	0.0228467 	65.000000	0.0228569 	65.000000	0.0228224 	65.000000	0.0228383 	65.000000	8.36128e-06	
70.000000	0.0318351 	70.000000	0.0216302 	70.000000	0.0216583 	70.000000	0.0216204 	70.000000	0.0216224 	70.000000	7.82221e-06	
75.000000	0.030188  	75.000000	0.0205629 	75.000000	0.0205997 	75.000000	0.0205638 	75.000000	0.0205555 	75.000000	7.35127e-06	
80.000000	0.028733  	80.000000	0.0196185 	80.000000	0.0196646 	80.000000	0.0196271 	80.000000	0.0196116 	80.000000	6.93613e-06	
85.000000	0.0274377 	85.000000	0.0187769 	85.000000	0.0188265 	85.000000	0.0187909 	85.000000	0.0187703 	85.000000	6.56731e-06	
90.000000	0.0262766 	90.000000	0.0180219 	90.000000	0.0180764 	90.000000	0.0180395 	90.000000	0.0180157 	90.000000	6.23735e-06	
95.000000	0.0252293 	95.000000	0.0173407 	95.000000	0.0173956 	95.000000	0.0173604 	95.000000	0.0173348 	95.000000	5.94033e-06	
100.000000	0.0242796 	100.000000	0.0167229 	100.000000	0.01678   	100.000000	0.0167436 	100.000000	0.0167172 	100.000000	5.67149e-06	
105.000000	0.0234142 	105.000000	0.01616   	105.000000	0.0162157 	105.000000	0.0161808 	105.000000	0.0161545 	105.000000	5.42695e-06	
110.000000	0.022622  	110.000000	0.0156448 	110.000000	0.0157007 	110.000000	0.015665  	110.000000	0.0156396 	110.000000	5.2035e-06	
115.000000	0.0218939 	115.000000	0.0151716 	115.000000	0.0152256 	115.000000	0.0151907 	115.000000	0.0151666 	115.000000	4.9985e-06	
120.000000	0.0212222 	120.000000	0.0147352 	120.000000	0.0147874 	120.000000	0.0147529 	120.000000	0.0147304 	120.000000	4.80971e-06	
125.000000	0.0206005 	125.000000	0.0143317 	125.000000	0.0143826 	125.000000	0.0143475 	125.000000	0.0143271 	125.000000	4.63526e-06	
130.000000	0.0200232 	130.000000	0.0139573 	130.000000	0.0140049 	130.000000	0.013971  	130.000000	0.0139529 	130.000000	4.47356e-06	
135.000000	0.0194857 	135.000000	0.0136091 	135.000000	0.013653  	135.000000	0.0136205 	135.000000	0.0136047 	135.000000	4.32323e-06	
140.000000	0.0189838 	140.000000	0.0132842 	140.000000	0.0133261 	140.000000	0.0132933 	140.000000	0.01328   	140.000000	4.1831e-06	
145.000000	0.018514  	145.000000	0.0129805 	145.000000	0.0130203 	145.000000	0.0129872 	145.000000	0.0129765 	145.000000	4.05215e-06	
150.000000	0.0180733 	150.000000	0.012696  	150.000000	0.0127321 	150.000000	0.0127001 	150.000000	0.0126921 	150.000000	3.9295e-06	
155.000000	0.0174528 	155.000000	0.0124288 	155.000000	0.0124626 	155.000000	0.0124304 	155.000000	0.012425  	155.000000	3.81436e-06	
160.000000	0.0170891 	160.000000	0.0121774 	160.000000	0.012209  	160.000000	0.0121765 	160.000000	0.0121737 	160.000000	3.70606e-06	
165.000000	0.0167462 	165.000000	0.0119405 	165.000000	0.0119687 	165.000000	0.0119371 	165.000000	0.0119369 	165.000000	3.604e-06 	
170.000000	0.0164222 	170.000000	0.0117168 	170.000000	0.0117424 	170.000000	0.0117109 	170.000000	0.0117133 	170.000000	3.50765e-06	
175.000000	0.0161156 	175.000000	0.0115053 	175.000000	0.011529  	175.000000	0.011497  	175.000000	0.0115019 	175.000000	3.41653e-06	
180.000000	0.0158251 	180.000000	0.0113049 	180.000000	0.0113258 	180.000000	0.0112943 	180.000000	0.0113016 	180.000000	3.33022e-06	
185.000000	0.0155494 	185.000000	0.0111149 	185.000000	0.0111325 	185.000000	0.0111019 	185.000000	0.0111117 	185.000000	3.24836e-06	
190.000000	0.0152873 	190.000000	0.0109344 	190.000000	0.010949  	190.000000	0.0109191 	190.000000	0.0109313 	190.000000	3.17058e-06	
195.000000	0.015038  	195.000000	0.0107628 	195.000000	0.0107752 	195.000000	0.0107453 	195.000000	0.0107597 	195.000000	3.0966e-06	
200.000000	0.0148004 	200.000000	0.0105994 	200.000000	0.01061   	200.000000	0.0105797 	200.000000	0.0105963 	200.000000	3.02614e-06	
210.000000	0.0143573 	210.000000	0.0102949 	210.000000	0.0103006 	210.000000	0.0102712 	210.000000	0.010292  	210.000000	2.8948e-06	
220.000000	0.0139523 	220.000000	0.010017  	220.000000	0.0100192 	220.000000	0.00998953	220.000000	0.0100142 	220.000000	2.77484e-06	
230.000000	0.0135806 	230.000000	0.00976232	230.000000	0.00976058	230.000000	0.00973141	230.000000	0.00975965	230.000000	2.66481e-06	
240.000000	0.0132384 	240.000000	0.00952815	240.000000	0.00952203	240.000000	0.00949405	240.000000	0.00952559	240.000000	2.56352e-06	
250.000000	0.0129222 	250.000000	0.00931209	250.000000	0.00930321	250.000000	0.00927507	250.000000	0.00930962	250.000000	2.46995e-06	
260.000000	0.0126291 	260.000000	0.00911214	260.000000	0.00910049	260.000000	0.00907246	260.000000	0.00910976	260.000000	2.38324e-06	
270.000000	0.0123567 	270.000000	0.00892658	270.000000	0.0089119 	270.000000	0.00888449	270.000000	0.00892428	270.000000	2.30265e-06	
280.000000	0.0121029 	280.000000	0.00875392	280.000000	0.00873748	280.000000	0.00870966	280.000000	0.0087517 	280.000000	2.22755e-06	
290.000000	0.0118658 	290.000000	0.00859289	290.000000	0.00857403	290.000000	0.00854667	290.000000	0.00859073	290.000000	2.15738e-06	
300.000000	0.0116439 	300.000000	0.00844235	300.000000	0.00842089	300.000000	0.00839439	300.000000	0.00844026	300.000000	2.09168e-06	
310.000000	0.0114357 	310.000000	0.00830134	310.000000	0.00827802	310.000000	0.00825184	310.000000	0.00829931	310.000000	2.03002e-06	
320.000000	0.01124   	320.000000	0.00816899	320.000000	0.00814463	320.000000	0.00811813	320.000000	0.00816702	320.000000	1.97203e-06	
330.000000	0.0110558 	330.000000	0.00804455	330.000000	0.00801885	330.000000	0.0079925 	330.000000	0.00804263	330.000000	1.91739e-06	
340.000000	0.010882  	340.000000	0.00792734	340.000000	0.00789996	340.000000	0.00787427	340.000000	0.00792548	340.000000	1.86582e-06	
350.000000	0.0107178 	350.000000	0.00781677	350.000000	0.00778794	350.000000	0.00776282	350.000000	0.00781495	350.000000	1.81706e-06	
360.000000	0.0105625 	360.000000	0.0077123 	360.000000	0.00768273	360.000000	0.00765761	360.000000	0.00771053	360.000000	1.77089e-06	
370.000000	0.0104154 	370.000000	0.00761346	370.000000	0.00758355	370.000000	0.00755816	370.000000	0.00761173	370.000000	1.72709e-06	
380.000000	0.0102758 	380.000000	0.00751981	380.000000	0.00748915	380.000000	0.00746403	380.000000	0.00751812	380.000000	1.6855e-06	
390.000000	0.0101432 	390.000000	0.00743097	390.000000	0.00739952	390.000000	0.00737483	390.000000	0.00742933	390.000000	1.64594e-06	
400.000000	0.0100171 	400.000000	0.0073466 	400.000000	0.00731496	400.000000	0.00729019	400.000000	0.00734499	400.000000	1.60827e-06	
410.000000	0.00989709	410.000000	0.00726637	410.000000	0.00723478	410.000000	0.0072098 	410.000000	0.0072648 	410.000000	1.57235e-06	
420.000000	0.00978269	420.000000	0.00719   	420.000000	0.00715817	420.000000	0.00713336	420.000000	0.00718846	420.000000	1.53807e-06	
430.000000	0.00967355	430.000000	0.00711723	430.000000	0.00708498	430.000000	0.0070606 	430.000000	0.00711573	430.000000	1.5053e-06	
440.000000	0.00956933	440.000000	0.00704783	440.000000	0.00701522	440.000000	0.00699129	440.000000	0.00704636	440.000000	1.47396e-06	
450.000000	0.00946972	450.000000	0.00698158	450.000000	0.00694887	450.000000	0.00692519	450.000000	0.00698013	450.000000	1.44395e-06	
460.000000	0.00937443	460.000000	0.00691827	460.000000	0.00688583	460.000000	0.00686212	460.000000	0.00691685	460.000000	1.41519e-06	
470.000000	0.0092832 	470.000000	0.00685773	470.000000	0.00682576	470.000000	0.00680187	470.000000	0.00685634	470.000000	1.38759e-06	
480.000000	0.0091958 	480.000000	0.00679978	480.000000	0.00676836	480.000000	0.00674443	480.000000	0.00679842	480.000000	1.36109e-06	
490.000000	0.00911199	490.000000	0.00674429	490.000000	0.00671334	490.000000	0.00668962	490.000000	0.00674295	490.000000	1.33563e-06	
500.000000	0.00903158	500.000000	0.00669109	500.000000	0.00666052	500.000000	0.00663713	500.000000	0.00668978	500.000000	1.31113e-06	
520.000000	0.00888019	520.000000	0.0065911 	520.000000	0.0065614 	520.000000	0.00653861	520.000000	0.00658983	520.000000	1.26485e-06	
540.000000	0.00874027	540.000000	0.00649886	540.000000	0.00647076	540.000000	0.00644791	540.000000	0.00649764	540.000000	1.22184e-06	
560.000000	0.00861065	560.000000	0.00641358	560.000000	0.00638719	560.000000	0.00636423	560.000000	0.0064124 	560.000000	1.18177e-06	
580.000000	0.00849033	580.000000	0.00633456	580.000000	0.00630937	580.000000	0.00628685	580.000000	0.00633342	580.000000	1.14435e-06	
600.000000	0.00837842	600.000000	0.00626119	600.000000	0.00623762	600.000000	0.00621515	600.000000	0.00626008	600.000000	1.1093e-06	
620.000000	0.00827414	620.000000	0.00619294	620.000000	0.00617126	620.000000	0.00614859	620.000000	0.00619186	620.000000	1.07643e-06	
640.000000	0.00817683	640.000000	0.00612934	640.000000	0.00610917	640.000000	0.0060867 	640.000000	0.00612829	640.000000	1.04551e-06	
660.000000	0.00808587	660.000000	0.00606998	660.000000	0.0060511 	660.000000	0.00602906	660.000000	0.00606896	660.000000	1.01639e-06	
680.000000	0.00800074	680.000000	0.0060145 	680.000000	0.00599698	680.000000	0.00597529	680.000000	0.00601351	680.000000	9.8891e-07	
700.000000	0.00792096	700.000000	0.00596257	700.000000	0.00594665	700.000000	0.00592507	700.000000	0.00596161	700.000000	9.62931e-07	
720.000000	0.00784612	720.000000	0.00591392	720.000000	0.00589983	720.000000	0.00587811	720.000000	0.00591298	720.000000	9.38332e-07	
740.000000	0.00777582	740.000000	0.00586827	740.000000	0.00585594	740.000000	0.00583413	740.000000	0.00586736	740.000000	9.15006e-07	
760.000000	0.00770974	760.000000	0.0058254 	760.000000	0.00581456	760.000000	0.0057929 	760.000000	0.00582451	760.000000	8.92854e-07	
780.000000	0.00764757	780.000000	0.00578511	780.000000	0.00577559	780.000000	0.00575422	780.000000	0.00578423	780.000000	8.7179e-07	
800.000000	0.00758903	800.000000	0.00574719	800.000000	0.00573896	800.000000	0.00571788	800.000000	0.00574634	800.000000	8.51734e-07	
820.000000	0.00753386	820.000000	0.00571149	820.000000	0.00570458	820.000000	0.00568372	820.000000	0.00571066	820.000000	8.32614e-07	
840.000000	0.00748185	840.000000	0.00567785	840.000000	0.00567238	840.000000	0.00565158	840.000000	0.00567704	840.000000	8.14366e-07	
860.000000	0.00743277	860.000000	0.00564613	860.000000	0.00564219	860.000000	0.00562131	860.000000	0.00564533	860.000000	7.96931e-07	
880.000000	0.00738646	880.000000	0.0056162 	880.000000	0.00561378	880.000000	0.00559279	880.000000	0.00561542	880.000000	7.80254e-07	
900.000000	0.00734272	900.000000	0.00558794	900.000000	0.0055869 	900.000000	0.00556589	900.000000	0.00558718	900.000000	7.64287e-07	
920.000000	0.0073014 	920.000000	0.00556125	920.000000	0.00556142	920.000000	0.00554052	920.000000	0.00556051	920.000000	7.48984e-07	
940.000000	0.00726236	940.000000	0.00553604	940.000000	0.00553728	940.000000	0.00551656	940.000000	0.0055353 	940.000000	7.34305e-07	
960.000000	0.00722546	960.000000	0.0055122 	960.000000	0.00551444	960.000000	0.00549393	960.000000	0.00551148	960.000000	7.20212e-07	
980.000000	0.00719059	980.000000	0.00548967	980.000000	0.00549286	980.000000	0.00547254	980.000000	0.00548896	980.000000	7.0667e-07	
1000.000000	0.00715761	1000.000000	0.00546835	1000.000000	0.00547248	1000.000000	0.00545232	1000.000000	0.00546766	1000.000000	6.93646e-07	
1020.000000	0.00712644	1020.000000	0.00544819	1020.000000	0.00545328	1020.000000	0.0054332 	1020.000000	0.00544751	1020.000000	6.81112e-07	
1040.000000	0.00709697	1040.000000	0.00542912	1040.000000	0.00543519	1040.000000	0.0054151 	1040.000000	0.00542845	1040.000000	6.69039e-07	
1060.000000	0.00706911	1060.000000	0.00541107	1060.000000	0.00541814	1060.000000	0.00539798	1060.000000	0.00541042	1060.000000	6.57403e-07	
1080.000000	0.00704277	1080.000000	0.005394  	1080.000000	0.005402  	1080.000000	0.00538176	1080.000000	0.00539335	1080.000000	6.4618e-07	
1100.000000	0.00701789	1100.000000	0.00537784	1100.000000	0.00538669	1100.000000	0.00536641	1100.000000	0.00537721	1100.000000	6.35347e-07	
1120.000000	0.00699438	1120.000000	0.00536256	1120.000000	0.00537212	1120.000000	0.00535186	1120.000000	0.00536193	1120.000000	6.24886e-07	
1140.000000	0.00697218	1140.000000	0.0053481 	1140.000000	0.00535824	1140.000000	0.00533808	1140.000000	0.00534748	1140.000000	6.14776e-07	
1160.000000	0.00695123	1160.000000	0.00533443	1160.000000	0.00534506	1160.000000	0.00532503	1160.000000	0.00533382	1160.000000	6.05e-07  	
1180.000000	0.00693146	1180.000000	0.0053215 	1180.000000	0.00533258	1180.000000	0.00531266	1180.000000	0.0053209 	1180.000000	5.95541e-07	
1200.000000	0.00691283	1200.000000	0.00530928	1200.000000	0.00532078	1200.000000	0.00530094	1200.000000	0.00530869	1200.000000	5.86385e-07	
1220.000000	0.00689527	1220.000000	0.00529774	1220.000000	0.00530966	1220.000000	0.00528983	1220.000000	0.00529716	1220.000000	5.77517e-07	
1240.000000	0.00687874	1240.000000	0.00528683	1240.000000	0.00529916	1240.000000	0.00527931	1240.000000	0.00528627	1240.000000	5.68922e-07	
1260.000000	0.0068632 	1260.000000	0.00527655	1260.000000	0.00528924	1260.000000	0.00526933	1260.000000	0.00527599	1260.000000	5.60589e-07	
1280.000000	0.0068486 	1280.000000	0.00526684	1280.000000	0.00527985	1280.000000	0.00525988	1280.000000	0.00526629	1280.000000	5.52506e-07	
1300.000000	0.00683489	1300.000000	0.0052577 	1300.000000	0.00527094	1300.000000	0.00525093	1300.000000	0.00525715	1300.000000	5.44661e-07	
1320.000000	0.00682206	1320.000000	0.00524908	1320.000000	0.00526247	1320.000000	0.00524245	1320.000000	0.00524855	1320.000000	5.37044e-07	
1340.000000	0.00681004	1340.000000	0.00524098	1340.000000	0.00525442	1340.000000	0.00523442	1340.000000	0.00524045	1340.000000	5.29645e-07	
1360.000000	0.00679882	1360.000000	0.00523337	1360.000000	0.00524677	1360.000000	0.00522682	1360.000000	0.00523284	1360.000000	5.22455e-07	
1380.000000	0.00678837	1380.000000	0.00522622	1380.000000	0.0052395 	1380.000000	0.00521962	1380.000000	0.0052257 	1380.000000	5.15464e-07	
1400.000000	0.00677864	1400.000000	0.00521952	1400.000000	0.00523261	1400.000000	0.00521282	1400.000000	0.00521901	1400.000000	5.08665e-07	
1420.000000	0.00676961	1420.000000	0.00521324	1420.000000	0.00522608	1420.000000	0.00520638	1420.000000	0.00521274	1420.000000	5.02049e-07	
1440.000000	0.00676126	1440.000000	0.00520738	1440.000000	0.00521991	1440.000000	0.0052003 	1440.000000	0.00520689	1440.000000	4.9561e-07	
1460.000000	0.00675356	1460.000000	0.00520192	1460.000000	0.00521407	1460.000000	0.00519455	1460.000000	0.00520143	1460.000000	4.8934e-07	
1480.000000	0.00674649	1480.000000	0.00519683	1480.000000	0.00520856	1480.000000	0.00518912	1480.000000	0.00519634	1480.000000	4.83232e-07	
