*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1520.000000	0.590323  	1520.000000	0.553583  	1520.000000	0.553326  	1520.000000	0.539419  	1520.000000	0.553527  	1520.000000	5.61083e-05
1540.000000	0.589856  	1540.000000	0.553125  	1540.000000	0.552684  	1540.000000	0.53879   	1540.000000	0.553069  	1540.000000	5.54347e-05
1560.000000	0.589436  	1560.000000	0.552702  	1560.000000	0.55207   	1560.000000	0.538191  	1560.000000	0.552647  	1560.000000	5.47778e-05
1580.000000	0.589061  	1580.000000	0.552313  	1580.000000	0.551485  	1580.000000	0.537622  	1580.000000	0.552259  	1580.000000	5.41368e-05
1600.000000	0.58873   	1600.000000	0.551957  	1600.000000	0.550926  	1600.000000	0.53708   	1600.000000	0.551904  	1600.000000	5.35111e-05
1620.000000	0.588442  	1620.000000	0.551633  	1620.000000	0.550393  	1620.000000	0.536565  	1620.000000	0.55158   	1620.000000	5.29003e-05
1640.000000	0.588196  	1640.000000	0.551339  	1640.000000	0.549884  	1640.000000	0.536075  	1640.000000	0.551287  	1640.000000	5.23037e-05
1660.000000	0.587989  	1660.000000	0.551075  	1660.000000	0.5494    	1660.000000	0.535609  	1660.000000	0.551023  	1660.000000	5.1721e-05
1680.000000	0.58782   	1680.000000	0.550839  	1680.000000	0.548938  	1680.000000	0.535167  	1680.000000	0.550787  	1680.000000	5.11516e-05
1700.000000	0.587689  	1700.000000	0.55063   	1700.000000	0.5485    	1700.000000	0.534748  	1700.000000	0.550579  	1700.000000	5.0595e-05
1750.000000	0.587516  	1750.000000	0.550222  	1750.000000	0.547499  	1750.000000	0.533792  	1750.000000	0.550173  	1750.000000	4.9257e-05
1800.000000	0.587551  	1800.000000	0.549965  	1800.000000	0.546627  	1800.000000	0.532958  	1800.000000	0.549917  	1800.000000	4.79904e-05
1850.000000	0.58778   	1850.000000	0.549848  	1850.000000	0.545874  	1850.000000	0.532234  	1850.000000	0.549801  	1850.000000	4.67896e-05
1900.000000	0.588188  	1900.000000	0.549859  	1900.000000	0.545226  	1900.000000	0.53161   	1900.000000	0.549814  	1900.000000	4.56495e-05
1950.000000	0.588763  	1950.000000	0.549989  	1950.000000	0.544674  	1950.000000	0.531078  	1950.000000	0.549944  	1950.000000	4.45655e-05
2000.000000	0.589493  	2000.000000	0.550229  	2000.000000	0.544206  	2000.000000	0.530628  	2000.000000	0.550185  	2000.000000	4.35336e-05
2100.000000	0.591381  	2100.000000	0.551006  	2100.000000	0.543491  	2100.000000	0.529948  	2100.000000	0.550964  	2100.000000	4.16114e-05
2200.000000	0.59378   	2200.000000	0.552136  	2200.000000	0.543029  	2200.000000	0.529521  	2200.000000	0.552096  	2200.000000	3.98574e-05
2300.000000	0.596633  	2300.000000	0.553572  	2300.000000	0.542782  	2300.000000	0.529306  	2300.000000	0.553533  	2300.000000	3.825e-05
2400.000000	0.599889  	2400.000000	0.555276  	2400.000000	0.542717  	2400.000000	0.529268  	2400.000000	0.555239  	2400.000000	3.67714e-05
2500.000000	0.603507  	2500.000000	0.557216  	2500.000000	0.542807  	2500.000000	0.529381  	2500.000000	0.55718   	2500.000000	3.54066e-05
2600.000000	0.607451  	2600.000000	0.559364  	2600.000000	0.543026  	2600.000000	0.52962   	2600.000000	0.559329  	2600.000000	3.41428e-05
2700.000000	0.61169   	2700.000000	0.561697  	2700.000000	0.543353  	2700.000000	0.529967  	2700.000000	0.561664  	2700.000000	3.2969e-05
2800.000000	0.616198  	2800.000000	0.564194  	2800.000000	0.54377   	2800.000000	0.530406  	2800.000000	0.564162  	2800.000000	3.18759e-05
2900.000000	0.620952  	2900.000000	0.56684   	2900.000000	0.544265  	2900.000000	0.530923  	2900.000000	0.566809  	2900.000000	3.08553e-05
3000.000000	0.625933  	3000.000000	0.569617  	3000.000000	0.544825  	3000.000000	0.531505  	3000.000000	0.569588  	3000.000000	2.99002e-05
3200.000000	0.636505  	3200.000000	0.57552   	3200.000000	0.546106  	3200.000000	0.532831  	3200.000000	0.575491  	3200.000000	2.81625e-05
3400.000000	0.647799  	3400.000000	0.581814  	3400.000000	0.547554  	3400.000000	0.53432   	3400.000000	0.581788  	3400.000000	2.66217e-05
3600.000000	0.659723  	3600.000000	0.588434  	3600.000000	0.549126  	3600.000000	0.535925  	3600.000000	0.588409  	3600.000000	2.52458e-05
3800.000000	0.672205  	3800.000000	0.595325  	3800.000000	0.550787  	3800.000000	0.537611  	3800.000000	0.595301  	3800.000000	2.40095e-05
4000.000000	0.685186  	4000.000000	0.602445  	4000.000000	0.552508  	4000.000000	0.539353  	4000.000000	0.602422  	4000.000000	2.28923e-05
4200.000000	0.698618  	4200.000000	0.60976   	4200.000000	0.554267  	4200.000000	0.54113   	4200.000000	0.609738  	4200.000000	2.18776e-05
4400.000000	0.712462  	4400.000000	0.61724   	4400.000000	0.556048  	4400.000000	0.542926  	4400.000000	0.617219  	4400.000000	2.09519e-05
4600.000000	0.726685  	4600.000000	0.624864  	4600.000000	0.557837  	4600.000000	0.54473   	4600.000000	0.624844  	4600.000000	2.01037e-05
4800.000000	0.741261  	4800.000000	0.632611  	4800.000000	0.559625  	4800.000000	0.546534  	4800.000000	0.632591  	4800.000000	1.93236e-05
5000.000000	0.756165  	5000.000000	0.640465  	5000.000000	0.561405  	5000.000000	0.54833   	5000.000000	0.640446  	5000.000000	1.86037e-05
5250.000000	0.775227  	5250.000000	0.650413  	5250.000000	0.563612  	5250.000000	0.550556  	5250.000000	0.650395  	5250.000000	1.77782e-05
5500.000000	0.79474   	5500.000000	0.660485  	5500.000000	0.565791  	5500.000000	0.552754  	5500.000000	0.660468  	5500.000000	1.7025e-05
6000.000000	0.835013  	6000.000000	0.680931  	6000.000000	0.570048  	6000.000000	0.557048  	6000.000000	0.680915  	6000.000000	1.57005e-05
6500.000000	0.876816  	6500.000000	0.701689  	6500.000000	0.574155  	6500.000000	0.561186  	6500.000000	0.701674  	6500.000000	1.45727e-05
7000.000000	0.920027  	7000.000000	0.722679  	7000.000000	0.578102  	7000.000000	0.56516   	7000.000000	0.722666  	7000.000000	1.36006e-05
7500.000000	0.964557  	7500.000000	0.743845  	7500.000000	0.581875  	7500.000000	0.568968  	7500.000000	0.743832  	7500.000000	1.27536e-05
8000.000000	1.01034   	8000.000000	0.765142  	8000.000000	0.585507  	8000.000000	0.572615  	8000.000000	0.76513   	8000.000000	1.20089e-05
8500.000000	1.05732   	8500.000000	0.78654   	8500.000000	0.588978  	8500.000000	0.576107  	8500.000000	0.786529  	8500.000000	1.13488e-05
9000.000000	1.10546   	9000.000000	0.808013  	9000.000000	0.592287  	9000.000000	0.579453  	9000.000000	0.808002  	9000.000000	1.07596e-05
9500.000000	1.15472   	9500.000000	0.829542  	9500.000000	0.595457  	9500.000000	0.582659  	9500.000000	0.829532  	9500.000000	1.02303e-05
10000.000000	1.20509   	10000.000000	0.851114  	10000.000000	0.598505  	10000.000000	0.585736  	10000.000000	0.851104  	10000.000000	9.75207e-06
11000.000000	1.30905   	11000.000000	0.894337  	11000.000000	0.604252  	11000.000000	0.591529  	11000.000000	0.894328  	11000.000000	8.92179e-06
12000.000000	1.41722   	12000.000000	0.937616  	12000.000000	0.609569  	12000.000000	0.596891  	12000.000000	0.937608  	12000.000000	8.22541e-06
13000.000000	1.52951   	13000.000000	0.980905  	13000.000000	0.61449   	13000.000000	0.601873  	13000.000000	0.980898  	13000.000000	7.63268e-06
14000.000000	1.64587   	14000.000000	1.02418   	14000.000000	0.619059  	14000.000000	0.60652   	14000.000000	1.02417   	14000.000000	7.12187e-06
15000.000000	1.76626   	15000.000000	1.06741   	15000.000000	0.623321  	15000.000000	0.610871  	15000.000000	1.0674    	15000.000000	6.67695e-06
16000.000000	1.89067   	16000.000000	1.1106    	16000.000000	0.627315  	16000.000000	0.614956  	16000.000000	1.11059   	16000.000000	6.28584e-06
17000.000000	2.01907   	17000.000000	1.15372   	17000.000000	0.631074  	17000.000000	0.618805  	17000.000000	1.15372   	17000.000000	5.93925e-06
18000.000000	2.15147   	18000.000000	1.19678   	18000.000000	0.634626  	18000.000000	0.622441  	18000.000000	1.19678   	18000.000000	5.62991e-06
19000.000000	2.28785   	19000.000000	1.23978   	19000.000000	0.63799   	19000.000000	0.625886  	19000.000000	1.23977   	19000.000000	5.35209e-06
20000.000000	2.42822   	20000.000000	1.2827    	20000.000000	0.641187  	20000.000000	0.629156  	20000.000000	1.2827    	20000.000000	5.10114e-06
21000.000000	2.57259   	21000.000000	1.32555   	21000.000000	0.64422   	21000.000000	0.632267  	21000.000000	1.32555   	21000.000000	4.87332e-06
22000.000000	2.72097   	22000.000000	1.36834   	22000.000000	0.647081  	22000.000000	0.635234  	22000.000000	1.36833   	22000.000000	4.66554e-06
23000.000000	2.87336   	23000.000000	1.41105   	23000.000000	0.6498    	23000.000000	0.638068  	23000.000000	1.41104   	23000.000000	4.47524e-06
24000.000000	3.02978   	24000.000000	1.45369   	24000.000000	0.652406  	24000.000000	0.640781  	24000.000000	1.45368   	24000.000000	4.30029e-06
25000.000000	3.19024   	25000.000000	1.49626   	25000.000000	0.654914  	25000.000000	0.643381  	25000.000000	1.49625   	25000.000000	4.13889e-06
26000.000000	3.35475   	26000.000000	1.53876   	26000.000000	0.657308  	26000.000000	0.645877  	26000.000000	1.53876   	26000.000000	3.9895e-06
27000.000000	3.52334   	27000.000000	1.58119   	27000.000000	0.659583  	27000.000000	0.648277  	27000.000000	1.58119   	27000.000000	3.85082e-06
28000.000000	3.69602   	28000.000000	1.62356   	28000.000000	0.661759  	28000.000000	0.650587  	28000.000000	1.62356   	28000.000000	3.72172e-06
29000.000000	3.8728    	29000.000000	1.66587   	29000.000000	0.663849  	29000.000000	0.652814  	29000.000000	1.66586   	29000.000000	3.60125e-06
30000.000000	4.05371   	30000.000000	1.70811   	30000.000000	0.665864  	30000.000000	0.654962  	30000.000000	1.70811   	30000.000000	3.48855e-06
32000.000000	4.42797   	32000.000000	1.79241   	32000.000000	0.669689  	32000.000000	0.659046  	32000.000000	1.7924    	32000.000000	3.28361e-06
34000.000000	4.81897   	34000.000000	1.87647   	34000.000000	0.673262  	34000.000000	0.662872  	34000.000000	1.87646   	34000.000000	3.10204e-06
36000.000000	5.22686   	36000.000000	1.9603    	36000.000000	0.676581  	36000.000000	0.66647   	36000.000000	1.9603    	36000.000000	2.94002e-06
38000.000000	5.65181   	38000.000000	2.04392   	38000.000000	0.67966   	38000.000000	0.669865  	38000.000000	2.04392   	38000.000000	2.79452e-06
40000.000000	6.094     	40000.000000	2.12733   	40000.000000	0.682534  	40000.000000	0.673077  	40000.000000	2.12733   	40000.000000	2.66312e-06
42000.000000	6.55361   	42000.000000	2.21054   	42000.000000	0.685241  	42000.000000	0.676124  	42000.000000	2.21054   	42000.000000	2.54385e-06
44000.000000	7.03081   	44000.000000	2.29357   	44000.000000	0.687807  	44000.000000	0.679023  	44000.000000	2.29356   	44000.000000	2.43509e-06
46000.000000	7.52579   	46000.000000	2.37641   	46000.000000	0.690252  	46000.000000	0.681785  	46000.000000	2.3764    	46000.000000	2.33549e-06
48000.000000	8.03873   	48000.000000	2.45907   	48000.000000	0.692581  	48000.000000	0.684423  	48000.000000	2.45907   	48000.000000	2.24394e-06
50000.000000	8.56982   	50000.000000	2.54157   	50000.000000	0.694776  	50000.000000	0.686947  	50000.000000	2.54157   	50000.000000	2.15948e-06
