Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.400000	1.34865   	0.400000	1.47545   	0.400000	1.4862    	0.400000	1.4862    	0.400000	1.47233   	0.400000	0.00311298	
0.450000	1.35572   	0.450000	1.47921   	0.450000	1.47304   	0.450000	1.47304   	0.450000	1.47639   	0.450000	0.00281852	
0.500000	1.35734   	0.500000	1.47979   	0.500000	1.46557   	0.500000	1.46557   	0.500000	1.47721   	0.500000	0.00257806	
0.600000	1.30861   	0.600000	1.44409   	0.600000	1.44195   	0.600000	1.44195   	0.600000	1.44188   	0.600000	0.00220808	
0.700000	1.24939   	0.700000	1.40545   	0.700000	1.41232   	0.700000	1.41232   	0.700000	1.40352   	0.700000	0.0019359 	
0.800000	1.23404   	0.800000	1.36815   	0.800000	1.3764    	0.800000	1.3764    	0.800000	1.36643   	0.800000	0.00172671	
0.900000	1.21335   	0.900000	1.32892   	0.900000	1.34147   	0.900000	1.34147   	0.900000	1.32736   	0.900000	0.00156056	
1.000000	1.18949   	1.000000	1.28897   	1.000000	1.30771   	1.000000	1.30771   	1.000000	1.28754   	1.000000	0.0014252 	
1.250000	1.12144   	1.250000	1.22137   	1.250000	1.22858   	1.250000	1.22858   	1.250000	1.2202    	1.250000	0.00117523	
1.500000	1.05342   	1.500000	1.15624   	1.500000	1.15061   	1.500000	1.15061   	1.500000	1.15523   	1.500000	0.00100324	
1.750000	0.989517  	1.750000	1.0958    	1.750000	1.08334   	1.750000	1.08334   	1.750000	1.09492   	1.750000	0.000877223	
2.000000	0.928689  	2.000000	1.03804   	2.000000	1.02403   	2.000000	1.02403   	2.000000	1.03726   	2.000000	0.000780687	
2.250000	0.875638  	2.250000	0.980285  	2.250000	0.971069  	2.250000	0.971069  	2.250000	0.979581  	2.250000	0.000704228	
2.500000	0.843546  	2.500000	0.928578  	2.500000	0.923396  	2.500000	0.923396  	2.500000	0.927936  	2.500000	0.000642084	
3.000000	0.758533  	3.000000	0.837217  	3.000000	0.840934  	3.000000	0.840934  	3.000000	0.83667   	3.000000	0.00054701	
3.500000	0.689653  	3.500000	0.762759  	3.500000	0.772095  	3.500000	0.772095  	3.500000	0.762282  	3.500000	0.000477518	
4.000000	0.632766  	4.000000	0.701441  	4.000000	0.713794  	4.000000	0.713794  	4.000000	0.701017  	4.000000	0.000424386	
4.500000	0.584999  	4.500000	0.649786  	4.500000	0.663809  	4.500000	0.663809  	4.500000	0.649404  	4.500000	0.000382374	
5.000000	0.544314  	5.000000	0.605457  	5.000000	0.620496  	5.000000	0.620496  	5.000000	0.605108  	5.000000	0.000348276	
5.500000	0.509235  	5.500000	0.567566  	5.500000	0.582609  	5.500000	0.582609  	5.500000	0.567246  	5.500000	0.000320019	
6.000000	0.478668  	6.000000	0.534368  	6.000000	0.549194  	6.000000	0.549194  	6.000000	0.534071  	6.000000	0.0002962 	
6.500000	0.451786  	6.500000	0.505008  	6.500000	0.519502  	6.500000	0.519502  	6.500000	0.504732  	6.500000	0.000275835	
7.000000	0.427954  	7.000000	0.478838  	7.000000	0.492944  	7.000000	0.492944  	7.000000	0.478579  	7.000000	0.000258212	
7.500000	0.406675  	7.500000	0.455352  	7.500000	0.469048  	7.500000	0.469048  	7.500000	0.455109  	7.500000	0.000242805	
8.000000	0.387553  	8.000000	0.434149  	8.000000	0.447431  	8.000000	0.447431  	8.000000	0.43392   	8.000000	0.000229215	
8.500000	0.370273  	8.500000	0.414907  	8.500000	0.42778   	8.500000	0.42778   	8.500000	0.41469   	8.500000	0.000217132	
9.000000	0.354578  	9.000000	0.397362  	9.000000	0.409839  	9.000000	0.409839  	9.000000	0.397156  	9.000000	0.000206317	
9.500000	0.340255  	9.500000	0.381297  	9.500000	0.393391  	9.500000	0.393391  	9.500000	0.3811    	9.500000	0.000196576	
10.000000	0.327131  	10.000000	0.377745  	10.000000	0.378258  	10.000000	0.378258  	10.000000	0.377557  	10.000000	0.000187755	
11.000000	0.303914  	11.000000	0.351499  	11.000000	0.350972  	11.000000	0.35139   	11.000000	0.351326  	11.000000	0.000172389	
12.000000	0.284006  	12.000000	0.328815  	12.000000	0.327502  	12.000000	0.328204  	12.000000	0.328656  	12.000000	0.000159448	
13.000000	0.26674   	13.000000	0.309019  	13.000000	0.307111  	13.000000	0.308006  	13.000000	0.30887   	13.000000	0.000148392	
14.000000	0.251615  	14.000000	0.291592  	14.000000	0.289241  	14.000000	0.290262  	14.000000	0.291453  	14.000000	0.000138832	
15.000000	0.238251  	15.000000	0.276135  	15.000000	0.273458  	15.000000	0.274558  	15.000000	0.276005  	15.000000	0.000130481	
16.000000	0.226353  	16.000000	0.262332  	16.000000	0.259422  	16.000000	0.260571  	16.000000	0.262208  	16.000000	0.000123118	
17.000000	0.215689  	17.000000	0.24993   	17.000000	0.246865  	17.000000	0.248038  	17.000000	0.249813  	17.000000	0.000116576	
18.000000	0.206075  	18.000000	0.238727  	18.000000	0.235574  	18.000000	0.236751  	18.000000	0.238616  	18.000000	0.000110724	
19.000000	0.197359  	19.000000	0.228556  	19.000000	0.225371  	19.000000	0.226538  	19.000000	0.228451  	19.000000	0.000105455	
20.000000	0.189421  	20.000000	0.219281  	20.000000	0.216107  	20.000000	0.217258  	20.000000	0.21918   	20.000000	0.000100686	
21.000000	0.182159  	21.000000	0.210788  	21.000000	0.20766   	21.000000	0.208792  	21.000000	0.210691  	21.000000	9.63481e-05	
22.000000	0.175488  	22.000000	0.202981  	22.000000	0.199934  	22.000000	0.201043  	22.000000	0.202889  	22.000000	9.2384e-05	
23.000000	0.169339  	23.000000	0.195781  	23.000000	0.192847  	23.000000	0.193926  	23.000000	0.195692  	23.000000	8.8747e-05	
24.000000	0.163651  	24.000000	0.189119  	24.000000	0.186329  	24.000000	0.187372  	24.000000	0.189034  	24.000000	8.53976e-05	
25.000000	0.158374  	25.000000	0.182936  	25.000000	0.180318  	25.000000	0.181319  	25.000000	0.182854  	25.000000	8.23025e-05	
27.000000	0.148883  	27.000000	0.171816  	27.000000	0.169599  	27.000000	0.170514  	27.000000	0.171739  	27.000000	7.6766e-05	
29.000000	0.140584  	29.000000	0.162092  	29.000000	0.16034   	29.000000	0.161173  	29.000000	0.16202   	29.000000	7.19559e-05	
31.000000	0.133262  	31.000000	0.153515  	31.000000	0.152125  	31.000000	0.152847  	31.000000	0.153447  	31.000000	6.77362e-05	
33.000000	0.126751  	33.000000	0.145892  	33.000000	0.144694  	33.000000	0.145296  	33.000000	0.145828  	33.000000	6.40031e-05	
35.000000	0.120922  	35.000000	0.139072  	35.000000	0.138043  	35.000000	0.138539  	35.000000	0.139011  	35.000000	6.06761e-05	
38.000000	0.113235  	38.000000	0.130087  	38.000000	0.129278  	38.000000	0.129636  	38.000000	0.130031  	38.000000	5.6311e-05	
41.000000	0.106585  	41.000000	0.122322  	41.000000	0.12168   	41.000000	0.12194   	41.000000	0.12227   	41.000000	5.25548e-05	
44.000000	0.100772  	44.000000	0.115543  	44.000000	0.115036  	44.000000	0.115218  	44.000000	0.115494  	44.000000	4.92868e-05	
47.000000	0.095644  	47.000000	0.109572  	47.000000	0.10918   	47.000000	0.109293  	47.000000	0.109525  	47.000000	4.64165e-05	
50.000000	0.0910851 	50.000000	0.10427   	50.000000	0.103967  	50.000000	0.10403   	50.000000	0.104226  	50.000000	4.38747e-05	
55.000000	0.084512  	55.000000	0.0966395 	55.000000	0.0964448 	55.000000	0.0964478 	55.000000	0.0965993 	55.000000	4.02265e-05	
60.000000	0.0789565 	60.000000	0.0902056 	60.000000	0.0900934 	60.000000	0.0900476 	60.000000	0.0901684 	60.000000	3.71592e-05	
65.000000	0.0741953 	65.000000	0.0847044 	65.000000	0.0846565 	65.000000	0.0845695 	65.000000	0.0846698 	65.000000	3.45427e-05	
70.000000	0.0700665 	70.000000	0.0799449 	70.000000	0.0799354 	70.000000	0.0798252 	70.000000	0.0799127 	70.000000	3.22834e-05	
75.000000	0.0664497 	75.000000	0.0757853 	75.000000	0.0758108 	75.000000	0.0756748 	75.000000	0.0757549 	75.000000	3.03118e-05	
80.000000	0.0632534 	80.000000	0.0721176 	80.000000	0.0721621 	80.000000	0.072012  	80.000000	0.072089  	80.000000	2.85758e-05	
85.000000	0.0604068 	85.000000	0.0688586 	85.000000	0.0689159 	85.000000	0.0687549 	85.000000	0.0688316 	85.000000	2.7035e-05	
90.000000	0.0578543 	90.000000	0.0659431 	90.000000	0.0660091 	90.000000	0.0658388 	90.000000	0.0659174 	90.000000	2.56578e-05	
95.000000	0.0555517 	95.000000	0.0633188 	95.000000	0.0633906 	95.000000	0.0632123 	95.000000	0.0632944 	95.000000	2.44192e-05	
100.000000	0.0534632 	100.000000	0.0609438 	100.000000	0.061019  	100.000000	0.0608338 	100.000000	0.0609205 	100.000000	2.3299e-05	
105.000000	0.0515595 	105.000000	0.058784  	105.000000	0.0588606 	105.000000	0.0586696 	105.000000	0.0587617 	105.000000	2.22809e-05	
110.000000	0.0498167 	110.000000	0.0568109 	110.000000	0.0568879 	110.000000	0.0566917 	110.000000	0.0567896 	110.000000	2.13512e-05	
115.000000	0.0482147 	115.000000	0.0550014 	115.000000	0.0550772 	115.000000	0.0548769 	115.000000	0.0549809 	115.000000	2.04988e-05	
120.000000	0.0467368 	120.000000	0.0533355 	120.000000	0.0534104 	120.000000	0.0532055 	120.000000	0.0533158 	120.000000	1.97144e-05	
125.000000	0.0453686 	125.000000	0.0517968 	125.000000	0.051868  	125.000000	0.0516613 	125.000000	0.0517779 	125.000000	1.89899e-05	
130.000000	0.0440981 	130.000000	0.0503712 	130.000000	0.0504346 	130.000000	0.05023   	130.000000	0.0503529 	130.000000	1.83188e-05	
135.000000	0.0429149 	135.000000	0.0490464 	135.000000	0.0491063 	135.000000	0.0488997 	135.000000	0.0490287 	135.000000	1.76953e-05	
140.000000	0.0418102 	140.000000	0.0478122 	140.000000	0.0478704 	140.000000	0.04766   	140.000000	0.0477951 	140.000000	1.71143e-05	
145.000000	0.0407761 	145.000000	0.0466594 	145.000000	0.0467132 	145.000000	0.046502  	145.000000	0.0466428 	145.000000	1.65717e-05	
150.000000	0.039806  	150.000000	0.0455802 	150.000000	0.0456267 	150.000000	0.0454178 	150.000000	0.0455642 	150.000000	1.60637e-05	
155.000000	0.0384397 	155.000000	0.0445678 	155.000000	0.0446105 	155.000000	0.0444005 	155.000000	0.0445522 	155.000000	1.55871e-05	
160.000000	0.037639  	160.000000	0.0436161 	160.000000	0.0436553 	160.000000	0.0434441 	160.000000	0.043601  	160.000000	1.5139e-05	
165.000000	0.0368839 	165.000000	0.0427198 	165.000000	0.0427523 	165.000000	0.0425433 	165.000000	0.042705  	165.000000	1.47169e-05	
170.000000	0.0361706 	170.000000	0.0418741 	170.000000	0.0419025 	170.000000	0.0416935 	170.000000	0.0418598 	170.000000	1.43185e-05	
175.000000	0.0354956 	175.000000	0.0410749 	175.000000	0.041101  	175.000000	0.0408903 	175.000000	0.041061  	175.000000	1.3942e-05	
180.000000	0.0348559 	180.000000	0.0403185 	180.000000	0.0403398 	180.000000	0.0401301 	180.000000	0.0403049 	180.000000	1.35854e-05	
185.000000	0.0342488 	185.000000	0.0396014 	185.000000	0.0396168 	185.000000	0.0394096 	185.000000	0.0395882 	185.000000	1.32474e-05	
190.000000	0.0336718 	190.000000	0.0389207 	190.000000	0.0389309 	190.000000	0.0387256 	190.000000	0.0389078 	190.000000	1.29263e-05	
195.000000	0.0331227 	195.000000	0.0382737 	195.000000	0.0382808 	195.000000	0.0380755 	195.000000	0.0382611 	195.000000	1.2621e-05	
200.000000	0.0325995 	200.000000	0.037658  	200.000000	0.0376634 	200.000000	0.0374569 	200.000000	0.0376457 	200.000000	1.23304e-05	
210.000000	0.0316236 	210.000000	0.0365116 	210.000000	0.0365101 	210.000000	0.0363054 	210.000000	0.0364998 	210.000000	1.17889e-05	
220.000000	0.0307317 	220.000000	0.0354662 	220.000000	0.0354569 	220.000000	0.0352557 	220.000000	0.0354549 	220.000000	1.12945e-05	
230.000000	0.0299133 	230.000000	0.034509  	230.000000	0.0344971 	230.000000	0.0342949 	230.000000	0.0344981 	230.000000	1.08414e-05	
240.000000	0.0291596 	240.000000	0.0336294 	240.000000	0.0336132 	240.000000	0.0334123 	240.000000	0.033619  	240.000000	1.04246e-05	
250.000000	0.0284632 	250.000000	0.0328183 	250.000000	0.0327971 	250.000000	0.0325989 	250.000000	0.0328083 	250.000000	1.00397e-05	
260.000000	0.0278177 	260.000000	0.0320681 	260.000000	0.0320426 	260.000000	0.0318468 	260.000000	0.0320584 	260.000000	9.68315e-06	
270.000000	0.0272178 	270.000000	0.0313723 	270.000000	0.0313441 	270.000000	0.0311497 	270.000000	0.0313629 	270.000000	9.35197e-06	
280.000000	0.0266587 	280.000000	0.0307251 	280.000000	0.030697  	280.000000	0.0305016 	280.000000	0.0307161 	280.000000	9.04349e-06	
290.000000	0.0261366 	290.000000	0.0301218 	290.000000	0.0300916 	290.000000	0.0298978 	290.000000	0.0301131 	290.000000	8.75542e-06	
300.000000	0.0256478 	300.000000	0.029558  	300.000000	0.0295256 	300.000000	0.029334  	300.000000	0.0295496 	300.000000	8.48577e-06	
310.000000	0.0251892 	310.000000	0.0290301 	310.000000	0.0289963 	310.000000	0.0288063 	310.000000	0.0290219 	310.000000	8.23282e-06	
320.000000	0.0247583 	320.000000	0.0285348 	320.000000	0.0284999 	320.000000	0.0283115 	320.000000	0.0285268 	320.000000	7.99503e-06	
330.000000	0.0243525 	330.000000	0.0280692 	330.000000	0.0280331 	330.000000	0.0278467 	330.000000	0.0280615 	330.000000	7.77108e-06	
340.000000	0.0239697 	340.000000	0.0276308 	340.000000	0.0275947 	340.000000	0.0274093 	340.000000	0.0276233 	340.000000	7.55976e-06	
350.000000	0.0236081 	350.000000	0.0272173 	350.000000	0.027183  	350.000000	0.0269971 	350.000000	0.02721   	350.000000	7.36004e-06	
360.000000	0.0232661 	360.000000	0.0268268 	360.000000	0.0267937 	360.000000	0.026608  	360.000000	0.0268196 	360.000000	7.17097e-06	
370.000000	0.022942  	370.000000	0.0264573 	370.000000	0.0264223 	370.000000	0.0262382 	370.000000	0.0264503 	370.000000	6.99171e-06	
380.000000	0.0226345 	380.000000	0.0261073 	380.000000	0.0260708 	380.000000	0.0258881 	380.000000	0.0261005 	380.000000	6.8215e-06	
390.000000	0.0223425 	390.000000	0.0257753 	390.000000	0.0257378 	390.000000	0.0255563 	390.000000	0.0257687 	390.000000	6.65968e-06	
400.000000	0.0220647 	400.000000	0.0254601 	400.000000	0.0254217 	400.000000	0.0252413 	400.000000	0.0254536 	400.000000	6.50562e-06	
410.000000	0.0218003 	410.000000	0.0251604 	410.000000	0.0251213 	410.000000	0.0249421 	410.000000	0.025154  	410.000000	6.35878e-06	
420.000000	0.0215483 	420.000000	0.0248751 	420.000000	0.0248356 	420.000000	0.0246575 	420.000000	0.0248689 	420.000000	6.21865e-06	
430.000000	0.021308  	430.000000	0.0246034 	430.000000	0.0245636 	430.000000	0.0243865 	430.000000	0.0245973 	430.000000	6.08478e-06	
440.000000	0.0210784 	440.000000	0.0243442 	440.000000	0.0243044 	440.000000	0.0241282 	440.000000	0.0243382 	440.000000	5.95675e-06	
450.000000	0.020859  	450.000000	0.0240967 	450.000000	0.024057  	450.000000	0.0238819 	450.000000	0.0240909 	450.000000	5.83419e-06	
460.000000	0.0206491 	460.000000	0.0238603 	460.000000	0.0238206 	460.000000	0.0236466 	460.000000	0.0238546 	460.000000	5.71675e-06	
470.000000	0.0204482 	470.000000	0.0236343 	470.000000	0.0235948 	470.000000	0.0234218 	470.000000	0.0236287 	470.000000	5.6041e-06	
480.000000	0.0202556 	480.000000	0.0234179 	480.000000	0.0233794 	480.000000	0.0232067 	480.000000	0.0234124 	480.000000	5.49597e-06	
490.000000	0.020071  	490.000000	0.0232107 	490.000000	0.0231738 	490.000000	0.0230009 	490.000000	0.0232053 	490.000000	5.39207e-06	
500.000000	0.0198939 	500.000000	0.0230121 	500.000000	0.0229768 	500.000000	0.0228037 	500.000000	0.0230068 	500.000000	5.29217e-06	
520.000000	0.0195604 	520.000000	0.0226387 	520.000000	0.0226052 	520.000000	0.0224333 	520.000000	0.0226336 	520.000000	5.10344e-06	
540.000000	0.0192522 	540.000000	0.0222943 	540.000000	0.0222622 	540.000000	0.022092  	540.000000	0.0222894 	540.000000	4.92816e-06	
560.000000	0.0189667 	560.000000	0.0219759 	560.000000	0.0219456 	560.000000	0.0217767 	560.000000	0.0219711 	560.000000	4.76491e-06	
580.000000	0.0187017 	580.000000	0.0216807 	580.000000	0.0216525 	580.000000	0.0214849 	580.000000	0.0216761 	580.000000	4.61249e-06	
600.000000	0.0184552 	600.000000	0.0214066 	600.000000	0.0213804 	600.000000	0.021214  	600.000000	0.0214022 	600.000000	4.46984e-06	
620.000000	0.0182255 	620.000000	0.0211516 	620.000000	0.0211274 	620.000000	0.0209622 	620.000000	0.0211473 	620.000000	4.33604e-06	
640.000000	0.0180112 	640.000000	0.0209139 	640.000000	0.0208918 	640.000000	0.0207276 	640.000000	0.0209097 	640.000000	4.21028e-06	
660.000000	0.0178108 	660.000000	0.0206921 	660.000000	0.0206719 	660.000000	0.0205087 	660.000000	0.020688  	660.000000	4.09186e-06	
680.000000	0.0176233 	680.000000	0.0204846 	680.000000	0.0204664 	680.000000	0.0203042 	680.000000	0.0204806 	680.000000	3.98013e-06	
700.000000	0.0174476 	700.000000	0.0202904 	700.000000	0.020274  	700.000000	0.0201127 	700.000000	0.0202865 	700.000000	3.87455e-06	
720.000000	0.0172827 	720.000000	0.0201083 	720.000000	0.0200937 	720.000000	0.0199332 	720.000000	0.0201046 	720.000000	3.77461e-06	
740.000000	0.0171279 	740.000000	0.0199375 	740.000000	0.0199244 	740.000000	0.0197648 	740.000000	0.0199338 	740.000000	3.67987e-06	
760.000000	0.0169823 	760.000000	0.0197769 	760.000000	0.0197654 	760.000000	0.0196065 	760.000000	0.0197733 	760.000000	3.58992e-06	
780.000000	0.0168454 	780.000000	0.019626  	780.000000	0.0196157 	780.000000	0.0194576 	780.000000	0.0196224 	780.000000	3.50442e-06	
800.000000	0.0167164 	800.000000	0.0194838 	800.000000	0.0194747 	800.000000	0.0193173 	800.000000	0.0194804 	800.000000	3.42302e-06	
820.000000	0.0165949 	820.000000	0.0193499 	820.000000	0.0193418 	820.000000	0.019185  	820.000000	0.0193466 	820.000000	3.34545e-06	
840.000000	0.0164803 	840.000000	0.0192237 	840.000000	0.0192163 	840.000000	0.0190602 	840.000000	0.0192204 	840.000000	3.27143e-06	
860.000000	0.0163722 	860.000000	0.0191046 	860.000000	0.0190977 	860.000000	0.0189422 	860.000000	0.0191014 	860.000000	3.20073e-06	
880.000000	0.0162702 	880.000000	0.0189921 	880.000000	0.0189857 	880.000000	0.0188307 	880.000000	0.018989  	880.000000	3.13312e-06	
900.000000	0.0161739 	900.000000	0.0188859 	900.000000	0.0188796 	900.000000	0.0187252 	900.000000	0.0188828 	900.000000	3.0684e-06	
920.000000	0.0160829 	920.000000	0.0187854 	920.000000	0.0187791 	920.000000	0.0186253 	920.000000	0.0187824 	920.000000	3.00639e-06	
940.000000	0.0159969 	940.000000	0.0186905 	940.000000	0.0186839 	940.000000	0.0185306 	940.000000	0.0186875 	940.000000	2.94692e-06	
960.000000	0.0159156 	960.000000	0.0186006 	960.000000	0.0185936 	960.000000	0.0184408 	960.000000	0.0185978 	960.000000	2.88983e-06	
980.000000	0.0158388 	980.000000	0.0185156 	980.000000	0.0185079 	980.000000	0.0183556 	980.000000	0.0185128 	980.000000	2.83499e-06	
1000.000000	0.0157661 	1000.000000	0.0184352 	1000.000000	0.0184266 	1000.000000	0.0182746 	1000.000000	0.0184324 	1000.000000	2.78226e-06	
1020.000000	0.0156975 	1020.000000	0.018359  	1020.000000	0.0183492 	1020.000000	0.0181978 	1020.000000	0.0183562 	1020.000000	2.73152e-06	
1040.000000	0.0156326 	1040.000000	0.0182868 	1040.000000	0.0182757 	1040.000000	0.0181247 	1040.000000	0.0182841 	1040.000000	2.68265e-06	
1060.000000	0.0155712 	1060.000000	0.0182184 	1060.000000	0.0182058 	1060.000000	0.0180552 	1060.000000	0.0182158 	1060.000000	2.63557e-06	
1080.000000	0.0155132 	1080.000000	0.0181537 	1080.000000	0.0181393 	1080.000000	0.017989  	1080.000000	0.0181511 	1080.000000	2.59016e-06	
1100.000000	0.0154584 	1100.000000	0.0180923 	1100.000000	0.0180759 	1100.000000	0.017926  	1100.000000	0.0180898 	1100.000000	2.54635e-06	
1120.000000	0.0154066 	1120.000000	0.0180342 	1120.000000	0.0180156 	1120.000000	0.0178661 	1120.000000	0.0180317 	1120.000000	2.50404e-06	
1140.000000	0.0153577 	1140.000000	0.0179792 	1140.000000	0.0179581 	1140.000000	0.0178089 	1140.000000	0.0179767 	1140.000000	2.46316e-06	
1160.000000	0.0153115 	1160.000000	0.017927  	1160.000000	0.0179033 	1160.000000	0.0177544 	1160.000000	0.0179246 	1160.000000	2.42363e-06	
1180.000000	0.015268  	1180.000000	0.0178777 	1180.000000	0.0178511 	1180.000000	0.0177025 	1180.000000	0.0178753 	1180.000000	2.3854e-06	
1200.000000	0.015227  	1200.000000	0.0178309 	1200.000000	0.0178012 	1200.000000	0.017653  	1200.000000	0.0178286 	1200.000000	2.34839e-06	
1220.000000	0.0151883 	1220.000000	0.0177867 	1220.000000	0.0177536 	1220.000000	0.0176057 	1220.000000	0.0177844 	1220.000000	2.31256e-06	
1240.000000	0.0151519 	1240.000000	0.0177448 	1240.000000	0.0177083 	1240.000000	0.0175606 	1240.000000	0.0177425 	1240.000000	2.27783e-06	
1260.000000	0.0151176 	1260.000000	0.0177052 	1260.000000	0.0176649 	1260.000000	0.0175175 	1260.000000	0.017703  	1260.000000	2.24417e-06	
1280.000000	0.0150855 	1280.000000	0.0176678 	1280.000000	0.0176235 	1280.000000	0.0174764 	1280.000000	0.0176656 	1280.000000	2.21153e-06	
1300.000000	0.0150553 	1300.000000	0.0176324 	1300.000000	0.017584  	1300.000000	0.0174372 	1300.000000	0.0176303 	1300.000000	2.17984e-06	
1320.000000	0.015027  	1320.000000	0.0175991 	1320.000000	0.0175463 	1320.000000	0.0173997 	1320.000000	0.0175969 	1320.000000	2.14909e-06	
1340.000000	0.0150006 	1340.000000	0.0175676 	1340.000000	0.0175102 	1340.000000	0.0173639 	1340.000000	0.0175654 	1340.000000	2.11922e-06	
1360.000000	0.0149758 	1360.000000	0.0175379 	1360.000000	0.0174757 	1360.000000	0.0173296 	1360.000000	0.0175358 	1360.000000	2.09019e-06	
1380.000000	0.0149528 	1380.000000	0.0175099 	1380.000000	0.0174428 	1380.000000	0.0172969 	1380.000000	0.0175079 	1380.000000	2.06198e-06	
1400.000000	0.0149314 	1400.000000	0.0174836 	1400.000000	0.0174113 	1400.000000	0.0172657 	1400.000000	0.0174816 	1400.000000	2.03454e-06	
1420.000000	0.0149115 	1420.000000	0.0174589 	1420.000000	0.0173812 	1420.000000	0.0172358 	1420.000000	0.0174569 	1420.000000	2.00785e-06	
1440.000000	0.0148931 	1440.000000	0.0174357 	1440.000000	0.0173524 	1440.000000	0.0172072 	1440.000000	0.0174337 	1440.000000	1.98187e-06	
