*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
16.000000	0.0536619 	16.000000	0.0518479 	16.000000	0.0514652 	16.000000	0.0514919 	16.000000	0.0518224 	16.000000	2.5439e-05	
17.000000	0.0510655 	17.000000	0.0494248 	17.000000	0.049005  	17.000000	0.0490311 	17.000000	0.0494008 	17.000000	2.40876e-05	
18.000000	0.0487324 	18.000000	0.0472376 	18.000000	0.0467835 	18.000000	0.046808  	18.000000	0.0472147 	18.000000	2.28785e-05	
19.000000	0.0466237 	19.000000	0.0452528 	19.000000	0.044766  	19.000000	0.0447884 	19.000000	0.045231  	19.000000	2.179e-05 	
20.000000	0.044708  	20.000000	0.0434433 	20.000000	0.042923  	20.000000	0.0429445 	20.000000	0.0434225 	20.000000	2.08048e-05	
21.000000	0.0429595 	21.000000	0.0417866 	21.000000	0.0412329 	21.000000	0.0412537 	21.000000	0.0417667 	21.000000	1.99086e-05	
22.000000	0.0413569 	22.000000	0.0402638 	22.000000	0.0396789 	22.000000	0.0396971 	22.000000	0.0402447 	22.000000	1.90896e-05	
23.000000	0.0398823 	23.000000	0.0388591 	23.000000	0.0382442 	23.000000	0.0382588 	23.000000	0.0388407 	23.000000	1.83382e-05	
24.000000	0.0385207 	24.000000	0.037559  	24.000000	0.0369136 	24.000000	0.0369254 	24.000000	0.0375414 	24.000000	1.76462e-05	
25.000000	0.0372593 	25.000000	0.0363522 	25.000000	0.0356754 	25.000000	0.0356857 	25.000000	0.0363352 	25.000000	1.70067e-05	
27.000000	0.0349954 	27.000000	0.0341804 	27.000000	0.0334425 	27.000000	0.0334496 	27.000000	0.0341646 	27.000000	1.58629e-05	
29.000000	0.0330203 	29.000000	0.0322799 	29.000000	0.0314845 	29.000000	0.0314876 	29.000000	0.032265  	29.000000	1.48691e-05	
31.000000	0.0312811 	31.000000	0.0306021 	31.000000	0.0298147 	31.000000	0.0298138 	31.000000	0.0305881 	31.000000	1.39972e-05	
33.000000	0.0297374 	33.000000	0.0291096 	33.000000	0.0283865 	33.000000	0.0283821 	33.000000	0.0290964 	33.000000	1.32259e-05	
35.000000	0.0283572 	35.000000	0.0277729 	35.000000	0.0271063 	35.000000	0.0270988 	35.000000	0.0277604 	35.000000	1.25385e-05	
38.000000	0.0265401 	38.000000	0.0260099 	38.000000	0.0254156 	38.000000	0.0254043 	38.000000	0.0259983 	38.000000	1.16366e-05	
41.000000	0.0249704 	41.000000	0.0244844 	41.000000	0.0239505 	41.000000	0.0239361 	41.000000	0.0244735 	41.000000	1.08605e-05	
44.000000	0.0236    	44.000000	0.0231508 	44.000000	0.0226676 	44.000000	0.0226507 	44.000000	0.0231406 	44.000000	1.01853e-05	
47.000000	0.0223924 	47.000000	0.0219746 	47.000000	0.0215351 	47.000000	0.0215155 	47.000000	0.021965  	47.000000	9.59221e-06	
50.000000	0.0213198 	50.000000	0.0209292 	50.000000	0.0205246 	50.000000	0.0205052 	50.000000	0.0209201 	50.000000	9.06699e-06	
55.000000	0.0197747 	55.000000	0.0194226 	55.000000	0.019067  	55.000000	0.0190466 	55.000000	0.0194143 	55.000000	8.31317e-06	
60.000000	0.0184702 	60.000000	0.0181502 	60.000000	0.0178342 	60.000000	0.0178123 	60.000000	0.0181426 	60.000000	7.67937e-06	
65.000000	0.017353  	65.000000	0.0170609 	65.000000	0.0167747 	65.000000	0.0167534 	65.000000	0.0170538 	65.000000	7.13871e-06	
70.000000	0.0163848 	70.000000	0.0161173 	70.000000	0.0158579 	70.000000	0.0158346 	70.000000	0.0161106 	70.000000	6.67185e-06	
75.000000	0.0155371 	75.000000	0.0152917 	75.000000	0.0150515 	75.000000	0.0150293 	75.000000	0.0152855 	75.000000	6.26446e-06	
80.000000	0.0147883 	80.000000	0.0145631 	80.000000	0.0143407 	80.000000	0.0143176 	80.000000	0.0145572 	80.000000	5.90573e-06	
85.000000	0.0141216 	85.000000	0.0139152 	85.000000	0.0137057 	85.000000	0.0136837 	85.000000	0.0139096 	85.000000	5.58733e-06	
90.000000	0.013524  	90.000000	0.0133351 	90.000000	0.0131383 	90.000000	0.0131155 	90.000000	0.0133298 	90.000000	5.30274e-06	
95.000000	0.012985  	95.000000	0.0128126 	95.000000	0.0126248 	95.000000	0.0126031 	95.000000	0.0128075 	95.000000	5.04679e-06	
100.000000	0.0124962 	100.000000	0.0123394 	100.000000	0.012161  	100.000000	0.0121385 	100.000000	0.0123346 	100.000000	4.81531e-06	
105.000000	0.0120508 	105.000000	0.0119089 	105.000000	0.011737  	105.000000	0.0117154 	105.000000	0.0119043 	105.000000	4.6049e-06	
110.000000	0.011643  	110.000000	0.0115154 	110.000000	0.0113504 	110.000000	0.0113284 	110.000000	0.011511  	110.000000	4.41278e-06	
115.000000	0.0112683 	115.000000	0.0111543 	115.000000	0.0109944 	115.000000	0.0109729 	115.000000	0.0111501 	115.000000	4.23663e-06	
120.000000	0.0109226 	120.000000	0.0108218 	120.000000	0.0106666 	120.000000	0.0106453 	120.000000	0.0108177 	120.000000	4.07453e-06	
125.000000	0.0106026 	125.000000	0.0105145 	125.000000	0.0103641 	125.000000	0.0103424 	125.000000	0.0105106 	125.000000	3.92482e-06	
130.000000	0.0103055 	130.000000	0.0102297 	130.000000	0.0100823 	130.000000	0.0100614 	130.000000	0.0102259 	130.000000	3.78613e-06	
135.000000	0.0100288 	135.000000	0.009965  	135.000000	0.00982015	135.000000	0.0098001 	135.000000	0.00996134	135.000000	3.65727e-06	
140.000000	0.00977054	140.000000	0.00971828	140.000000	0.00957666	140.000000	0.00955645	140.000000	0.00971474	140.000000	3.53722e-06	
145.000000	0.00952876	145.000000	0.00948778	145.000000	0.00934911	145.000000	0.00932871	145.000000	0.00948436	145.000000	3.42508e-06	
150.000000	0.00930195	150.000000	0.00927194	150.000000	0.00913512	150.000000	0.00911536	150.000000	0.00926862	150.000000	3.3201e-06	
155.000000	0.0089826 	155.000000	0.00906941	155.000000	0.00893497	155.000000	0.00891509	155.000000	0.00906618	155.000000	3.2216e-06	
160.000000	0.00879541	160.000000	0.00887897	160.000000	0.00874679	160.000000	0.00872673	160.000000	0.00887584	160.000000	3.129e-06 	
165.000000	0.00861889	165.000000	0.00869958	165.000000	0.00856873	165.000000	0.00854924	165.000000	0.00869653	165.000000	3.04176e-06	
170.000000	0.00845215	170.000000	0.00853029	170.000000	0.00840114	170.000000	0.0083817 	170.000000	0.00852733	170.000000	2.95944e-06	
175.000000	0.00829437	175.000000	0.00837027	175.000000	0.00824305	175.000000	0.00822331	175.000000	0.00836739	175.000000	2.88162e-06	
180.000000	0.00814485	180.000000	0.00821879	180.000000	0.00809282	180.000000	0.00807334	180.000000	0.00821598	180.000000	2.80793e-06	
185.000000	0.00800294	185.000000	0.00807517	185.000000	0.00795002	185.000000	0.00793113	185.000000	0.00807243	185.000000	2.73806e-06	
190.000000	0.00786807	190.000000	0.00793882	190.000000	0.00781453	190.000000	0.0077961 	190.000000	0.00793614	190.000000	2.67172e-06	
195.000000	0.00773972	195.000000	0.00780919	195.000000	0.00768615	195.000000	0.00766773	195.000000	0.00780658	195.000000	2.60863e-06	
200.000000	0.00761743	200.000000	0.00768581	200.000000	0.00756421	200.000000	0.00754553	200.000000	0.00768326	200.000000	2.54856e-06	
210.000000	0.00738937	210.000000	0.00745604	210.000000	0.0073361 	210.000000	0.00731796	210.000000	0.00745361	210.000000	2.43664e-06	
220.000000	0.00718093	220.000000	0.00724647	220.000000	0.00712872	220.000000	0.0071104 	220.000000	0.00724414	220.000000	2.33448e-06	
230.000000	0.00698966	230.000000	0.00705455	230.000000	0.00693834	230.000000	0.00692034	230.000000	0.00705231	230.000000	2.24084e-06	
240.000000	0.00681352	240.000000	0.00687815	240.000000	0.00676295	240.000000	0.00674568	240.000000	0.00687599	240.000000	2.15468e-06	
250.000000	0.00665076	250.000000	0.00671546	250.000000	0.00660201	250.000000	0.00658464	250.000000	0.00671339	250.000000	2.07514e-06	
260.000000	0.00649992	260.000000	0.00656497	260.000000	0.00645302	260.000000	0.00643572	260.000000	0.00656296	260.000000	2.00146e-06	
270.000000	0.00635973	270.000000	0.00642535	270.000000	0.00631454	270.000000	0.00629763	270.000000	0.00642342	270.000000	1.93301e-06	
280.000000	0.0062291 	280.000000	0.00629549	280.000000	0.0061864 	280.000000	0.00616923	280.000000	0.00629362	280.000000	1.86926e-06	
290.000000	0.00610708	290.000000	0.00617441	290.000000	0.00606646	290.000000	0.00604957	290.000000	0.0061726 	290.000000	1.80972e-06	
300.000000	0.00599285	300.000000	0.00606126	300.000000	0.00595416	300.000000	0.00593781	300.000000	0.00605951	300.000000	1.75399e-06	
310.000000	0.0058857 	310.000000	0.0059553 	310.000000	0.00584936	310.000000	0.0058332 	310.000000	0.00595359	310.000000	1.70171e-06	
320.000000	0.005785  	320.000000	0.00585587	320.000000	0.00575146	320.000000	0.0057351 	320.000000	0.00585421	320.000000	1.65256e-06	
330.000000	0.00569017	330.000000	0.0057624 	330.000000	0.0056592 	330.000000	0.00564294	330.000000	0.00576079	330.000000	1.60628e-06	
340.000000	0.00560073	340.000000	0.00567438	340.000000	0.00557207	340.000000	0.00555621	340.000000	0.00567282	340.000000	1.5626e-06	
350.000000	0.00551624	350.000000	0.00559136	350.000000	0.00548996	350.000000	0.00547446	350.000000	0.00558984	350.000000	1.52132e-06	
360.000000	0.00543631	360.000000	0.00551294	360.000000	0.00541278	360.000000	0.00539728	360.000000	0.00551145	360.000000	1.48225e-06	
370.000000	0.00536058	370.000000	0.00543875	370.000000	0.00533999	370.000000	0.00532433	370.000000	0.0054373 	370.000000	1.4452e-06	
380.000000	0.00528874	380.000000	0.00536847	380.000000	0.00527077	380.000000	0.00525527	380.000000	0.00536706	380.000000	1.41002e-06	
390.000000	0.0052205 	390.000000	0.00530181	390.000000	0.00520505	390.000000	0.00518981	390.000000	0.00530043	390.000000	1.37657e-06	
400.000000	0.0051556 	400.000000	0.00523851	400.000000	0.00514298	400.000000	0.00512769	400.000000	0.00523716	400.000000	1.34473e-06	
410.000000	0.00509382	410.000000	0.00517832	410.000000	0.0050841 	410.000000	0.00506868	410.000000	0.00517701	410.000000	1.31438e-06	
420.000000	0.00503494	420.000000	0.00512104	420.000000	0.00502787	420.000000	0.00501256	420.000000	0.00511975	420.000000	1.28542e-06	
430.000000	0.00497877	430.000000	0.00506646	430.000000	0.00497417	430.000000	0.00495912	430.000000	0.0050652 	430.000000	1.25775e-06	
440.000000	0.00492513	440.000000	0.00501441	440.000000	0.00492297	440.000000	0.0049082 	440.000000	0.00501318	440.000000	1.23129e-06	
450.000000	0.00487386	450.000000	0.00496472	450.000000	0.00487424	450.000000	0.00485963	450.000000	0.00496352	450.000000	1.20596e-06	
460.000000	0.00482482	460.000000	0.00491725	460.000000	0.00482789	460.000000	0.00481325	460.000000	0.00491607	460.000000	1.18168e-06	
470.000000	0.00477787	470.000000	0.00487185	470.000000	0.00478368	470.000000	0.00476894	470.000000	0.00487069	470.000000	1.1584e-06	
480.000000	0.00473288	480.000000	0.00482841	480.000000	0.00474133	480.000000	0.00472656	480.000000	0.00482727	480.000000	1.13605e-06	
490.000000	0.00468975	490.000000	0.0047868 	490.000000	0.00470064	490.000000	0.004686  	490.000000	0.00478568	490.000000	1.11458e-06	
500.000000	0.00464836	500.000000	0.00474691	500.000000	0.00466159	500.000000	0.00464715	500.000000	0.00474582	500.000000	1.09393e-06	
520.000000	0.00457044	520.000000	0.00467195	520.000000	0.00458827	520.000000	0.00457421	520.000000	0.00467089	520.000000	1.05492e-06	
540.000000	0.00449843	540.000000	0.0046028 	540.000000	0.00452112	540.000000	0.00450701	540.000000	0.00460178	540.000000	1.01869e-06	
560.000000	0.00443172	560.000000	0.00453887	560.000000	0.00445914	560.000000	0.00444497	560.000000	0.00453788	560.000000	9.84951e-07	
580.000000	0.00436979	580.000000	0.00447962	580.000000	0.00440144	580.000000	0.00438754	580.000000	0.00447867	580.000000	9.53447e-07	
600.000000	0.00431219	600.000000	0.00442461	600.000000	0.00434814	600.000000	0.00433428	600.000000	0.00442369	600.000000	9.23962e-07	
620.000000	0.00425852	620.000000	0.00437343	620.000000	0.00429877	620.000000	0.00428478	620.000000	0.00437254	620.000000	8.96307e-07	
640.000000	0.00420844	640.000000	0.00432574	640.000000	0.00425256	640.000000	0.00423869	640.000000	0.00432487	640.000000	8.70315e-07	
660.000000	0.00416162	660.000000	0.00428122	660.000000	0.00420931	660.000000	0.0041957 	660.000000	0.00428038	660.000000	8.45837e-07	
680.000000	0.00411781	680.000000	0.00423961	680.000000	0.00416893	680.000000	0.00415555	680.000000	0.00423879	680.000000	8.22744e-07	
700.000000	0.00407675	700.000000	0.00420066	700.000000	0.0041313 	700.000000	0.00411798	700.000000	0.00419986	700.000000	8.00921e-07	
720.000000	0.00403823	720.000000	0.00416416	720.000000	0.00409619	720.000000	0.00408278	720.000000	0.00416338	720.000000	7.80264e-07	
740.000000	0.00400205	740.000000	0.0041299 	740.000000	0.00406322	740.000000	0.00404976	740.000000	0.00412914	740.000000	7.60681e-07	
760.000000	0.00396804	760.000000	0.00409773	760.000000	0.00403211	760.000000	0.00401874	760.000000	0.00409698	760.000000	7.4209e-07	
780.000000	0.00393604	780.000000	0.00406747	780.000000	0.00400276	780.000000	0.00398957	780.000000	0.00406675	780.000000	7.24416e-07	
800.000000	0.00390591	800.000000	0.004039  	800.000000	0.00397512	800.000000	0.00396211	800.000000	0.00403829	800.000000	7.07592e-07	
820.000000	0.00387752	820.000000	0.00401218	820.000000	0.00394924	820.000000	0.00393636	820.000000	0.00401149	820.000000	6.91558e-07	
840.000000	0.00385075	840.000000	0.00398691	840.000000	0.00392551	840.000000	0.00391267	840.000000	0.00398623	840.000000	6.76259e-07	
860.000000	0.00382549	860.000000	0.00396307	860.000000	0.00390319	860.000000	0.00389031	860.000000	0.0039624 	860.000000	6.61644e-07	
880.000000	0.00380165	880.000000	0.00394056	880.000000	0.00388214	880.000000	0.00386918	880.000000	0.00393991	880.000000	6.47669e-07	
900.000000	0.00377914	900.000000	0.00391931	900.000000	0.00386217	900.000000	0.00384921	900.000000	0.00391868	900.000000	6.34291e-07	
920.000000	0.00375787	920.000000	0.00389923	920.000000	0.00384321	920.000000	0.00383031	920.000000	0.00389861	920.000000	6.21474e-07	
940.000000	0.00373778	940.000000	0.00388025	940.000000	0.00382521	940.000000	0.00381242	940.000000	0.00387964	940.000000	6.09181e-07	
960.000000	0.00371879	960.000000	0.0038623 	960.000000	0.00380812	960.000000	0.00379547	960.000000	0.00386171	960.000000	5.97381e-07	
980.000000	0.00370084	980.000000	0.00384533	980.000000	0.00379193	980.000000	0.0037794 	980.000000	0.00384474	980.000000	5.86045e-07	
1000.000000	0.00368387	1000.000000	0.00382926	1000.000000	0.0037766 	1000.000000	0.00376415	1000.000000	0.00382869	1000.000000	5.75146e-07	
1020.000000	0.00366782	1020.000000	0.00381406	1020.000000	0.00376208	1020.000000	0.00374969	1020.000000	0.00381349	1020.000000	5.64658e-07	
1040.000000	0.00365266	1040.000000	0.00379966	1040.000000	0.00374835	1040.000000	0.00373596	1040.000000	0.00379911	1040.000000	5.54558e-07	
1060.000000	0.00363832	1060.000000	0.00378604	1060.000000	0.00373535	1060.000000	0.00372291	1060.000000	0.00378549	1060.000000	5.44825e-07	
1080.000000	0.00362476	1080.000000	0.00377314	1080.000000	0.003723  	1080.000000	0.00371051	1080.000000	0.0037726 	1080.000000	5.3544e-07	
1100.000000	0.00361196	1100.000000	0.00376093	1100.000000	0.00371124	1100.000000	0.00369873	1100.000000	0.0037604 	1100.000000	5.26383e-07	
1120.000000	0.00359986	1120.000000	0.00374936	1120.000000	0.00370002	1120.000000	0.00368752	1120.000000	0.00374885	1120.000000	5.17637e-07	
1140.000000	0.00358843	1140.000000	0.00373842	1140.000000	0.00368929	1140.000000	0.00367685	1140.000000	0.00373791	1140.000000	5.09187e-07	
1160.000000	0.00357765	1160.000000	0.00372806	1160.000000	0.00367906	1160.000000	0.0036667 	1160.000000	0.00372756	1160.000000	5.01017e-07	
1180.000000	0.00356747	1180.000000	0.00371826	1180.000000	0.00366933	1180.000000	0.00365704	1180.000000	0.00371776	1180.000000	4.93115e-07	
1200.000000	0.00355788	1200.000000	0.00370898	1200.000000	0.00366009	1200.000000	0.00364784	1200.000000	0.0037085 	1200.000000	4.85465e-07	
1220.000000	0.00354885	1220.000000	0.00370021	1220.000000	0.00365131	1220.000000	0.00363908	1220.000000	0.00369973	1220.000000	4.78058e-07	
1240.000000	0.00354034	1240.000000	0.00369192	1240.000000	0.00364299	1240.000000	0.00363073	1240.000000	0.00369145	1240.000000	4.7088e-07	
1260.000000	0.00353234	1260.000000	0.00368409	1260.000000	0.00363507	1260.000000	0.00362278	1260.000000	0.00368362	1260.000000	4.63922e-07	
1280.000000	0.00352482	1280.000000	0.00367669	1280.000000	0.00362753	1280.000000	0.0036152 	1280.000000	0.00367623	1280.000000	4.57174e-07	
1300.000000	0.00351777	1300.000000	0.00366971	1300.000000	0.00362033	1300.000000	0.00360798	1300.000000	0.00366926	1300.000000	4.50625e-07	
1320.000000	0.00351117	1320.000000	0.00366313	1320.000000	0.00361345	1320.000000	0.0036011 	1320.000000	0.00366268	1320.000000	4.44268e-07	
1340.000000	0.00350498	1340.000000	0.00365692	1340.000000	0.00360688	1340.000000	0.00359453	1340.000000	0.00365648	1340.000000	4.38093e-07	
1360.000000	0.00349921	1360.000000	0.00365108	1360.000000	0.00360059	1360.000000	0.00358828	1360.000000	0.00365065	1360.000000	4.32094e-07	
1380.000000	0.00349383	1380.000000	0.00364559	1380.000000	0.00359458	1380.000000	0.00358231	1380.000000	0.00364517	1380.000000	4.26261e-07	
1400.000000	0.00348882	1400.000000	0.00364044	1400.000000	0.00358884	1400.000000	0.00357663	1400.000000	0.00364002	1400.000000	4.2059e-07	
1420.000000	0.00348417	1420.000000	0.0036356 	1420.000000	0.00358337	1420.000000	0.00357121	1420.000000	0.00363518	1420.000000	4.15072e-07	
1440.000000	0.00347988	1440.000000	0.00363107	1440.000000	0.00357815	1440.000000	0.00356604	1440.000000	0.00363066	1440.000000	4.09702e-07	
1460.000000	0.00347591	1460.000000	0.00362683	1460.000000	0.00357317	1460.000000	0.00356112	1460.000000	0.00362643	1460.000000	4.04474e-07	
1480.000000	0.00347227	1480.000000	0.00362288	1480.000000	0.00356842	1480.000000	0.00355642	1480.000000	0.00362248	1480.000000	3.99382e-07	
1500.000000	0.00346894	1500.000000	0.0036192 	1500.000000	0.0035639 	1500.000000	0.00355195	1500.000000	0.0036188 	1500.000000	3.94421e-07	
