*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
250.000000	0.000444747	250.000000	0.000512803	250.000000	0.000509682	250.000000	0.000509269	250.000000	0.000512629	250.000000	1.73412e-07	
260.000000	0.00043466	260.000000	0.00050108	260.000000	0.000497927	260.000000	0.000497526	260.000000	0.000500913	260.000000	1.67205e-07	
270.000000	0.000425285	270.000000	0.000490207	270.000000	0.000487031	270.000000	0.000486639	270.000000	0.000490046	270.000000	1.61442e-07	
280.000000	0.000416549	280.000000	0.000480095	280.000000	0.000476902	280.000000	0.000476519	280.000000	0.000479939	280.000000	1.56075e-07	
290.000000	0.00040839	290.000000	0.000470668	290.000000	0.000467458	290.000000	0.00046709	290.000000	0.000470516	290.000000	1.51064e-07	
300.000000	0.000400751	300.000000	0.000461858	300.000000	0.00045867	300.000000	0.000458284	300.000000	0.000461712	300.000000	1.46376e-07	
310.000000	0.000393586	310.000000	0.000453609	310.000000	0.000450455	310.000000	0.000450043	310.000000	0.000453467	310.000000	1.41979e-07	
320.000000	0.000386852	320.000000	0.00044587	320.000000	0.000442719	320.000000	0.000442316	320.000000	0.000445732	320.000000	1.37846e-07	
330.000000	0.000380511	330.000000	0.000438594	330.000000	0.000435448	330.000000	0.000435057	330.000000	0.00043846	330.000000	1.33955e-07	
340.000000	0.00037453	340.000000	0.000431744	340.000000	0.000428612	340.000000	0.000428226	340.000000	0.000431614	340.000000	1.30285e-07	
350.000000	0.00036888	350.000000	0.000425283	350.000000	0.000422166	350.000000	0.000421788	350.000000	0.000425156	350.000000	1.26817e-07	
360.000000	0.000363534	360.000000	0.00041918	360.000000	0.000416083	360.000000	0.000415711	360.000000	0.000419056	360.000000	1.23534e-07	
370.000000	0.00035847	370.000000	0.000413406	370.000000	0.000410301	370.000000	0.000409934	370.000000	0.000413286	370.000000	1.20423e-07	
380.000000	0.000353666	380.000000	0.000407937	380.000000	0.000404827	380.000000	0.000404466	380.000000	0.00040782	380.000000	1.17469e-07	
