*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.060000	0.351461  	0.060000	0.10234   	0.060000	0.102105  	0.060000	0.102105  	0.060000	0.102097  	0.060000	0.000243511	
0.070000	0.350747  	0.070000	0.104966  	0.070000	0.10437   	0.070000	0.10437   	0.070000	0.104745  	0.070000	0.000221435	
0.080000	0.344826  	0.080000	0.106322  	0.080000	0.105606  	0.080000	0.105606  	0.080000	0.106118  	0.080000	0.000203504	
0.090000	0.335666  	0.090000	0.106742  	0.090000	0.10603   	0.090000	0.10603   	0.090000	0.106553  	0.090000	0.000188604	
0.100000	0.324759  	0.100000	0.106474  	0.100000	0.105824  	0.100000	0.105824  	0.100000	0.106298  	0.100000	0.000175996	
0.120000	0.301541  	0.120000	0.104565  	0.120000	0.104102  	0.120000	0.104102  	0.120000	0.104409  	0.120000	0.000155752	
0.140000	0.279765  	0.140000	0.101596  	0.140000	0.101329  	0.140000	0.101329  	0.140000	0.101456  	0.140000	0.000140141	
0.160000	0.26086   	0.160000	0.0981491 	0.160000	0.0980544 	0.160000	0.0980544 	0.160000	0.0980214 	0.160000	0.000127685	
0.180000	0.244887  	0.180000	0.0945605 	0.180000	0.0946107 	0.180000	0.0946107 	0.180000	0.0944442 	0.180000	0.000116383	
0.200000	0.231447  	0.200000	0.0910233 	0.200000	0.0911924 	0.200000	0.0911924 	0.200000	0.0909153 	0.200000	0.000107961	
0.250000	0.205923  	0.250000	0.0829427 	0.250000	0.0833195 	0.250000	0.0833195 	0.250000	0.0828509 	0.250000	9.18168e-05	
0.300000	0.187724  	0.300000	0.0761972 	0.300000	0.0766937 	0.300000	0.0766937 	0.300000	0.076117  	0.300000	8.02237e-05	
0.350000	0.173749  	0.350000	0.0706543 	0.350000	0.0712176 	0.350000	0.0712176 	0.350000	0.0705828 	0.350000	7.14516e-05	
0.400000	0.162416  	0.400000	0.0660682 	0.400000	0.0666658 	0.400000	0.0666658 	0.400000	0.0660036 	0.400000	6.45579e-05	
0.450000	0.152879  	0.450000	0.0622199 	0.450000	0.0628317 	0.450000	0.0628317 	0.450000	0.0621609 	0.450000	5.89825e-05	
0.500000	0.144647  	0.500000	0.0589407 	0.500000	0.0595539 	0.500000	0.0595539 	0.500000	0.0588863 	0.500000	5.43705e-05	
0.600000	0.130981  	0.600000	0.0536222 	0.600000	0.0542166 	0.600000	0.0542166 	0.600000	0.0535751 	0.600000	4.71636e-05	
0.700000	0.119966  	0.700000	0.0494552 	0.700000	0.0500171 	0.700000	0.0500171 	0.700000	0.0494134 	0.700000	4.17701e-05	
0.800000	0.11083   	0.800000	0.0460688 	0.800000	0.0465933 	0.800000	0.0465933 	0.800000	0.0460312 	0.800000	3.75677e-05	
0.900000	0.103099  	0.900000	0.0432408 	0.900000	0.0437273 	0.900000	0.0437273 	0.900000	0.0432066 	0.900000	3.41924e-05	
1.000000	0.0964585 	1.000000	0.0408297 	1.000000	0.0412794 	1.000000	0.0412794 	1.000000	0.0407983 	1.000000	3.14163e-05	
1.250000	0.0832956 	1.250000	0.0360701 	1.250000	0.0364367 	1.250000	0.0364367 	1.250000	0.0360439 	1.250000	2.62227e-05	
1.500000	0.0734892 	1.500000	0.0325106 	1.500000	0.0328082 	1.500000	0.0328082 	1.500000	0.032488  	1.500000	2.25942e-05	
1.750000	0.0658768 	1.750000	0.0297204 	1.750000	0.0299612 	1.750000	0.0299612 	1.750000	0.0297005 	1.750000	1.99041e-05	
2.000000	0.0597827 	2.000000	0.0274595 	2.000000	0.0276532 	2.000000	0.0276532 	2.000000	0.0274417 	2.000000	1.78237e-05	
2.250000	0.0547853 	2.250000	0.0255818 	2.250000	0.0257361 	2.250000	0.0257361 	2.250000	0.0255657 	2.250000	1.61628e-05	
2.500000	0.0503904 	2.500000	0.0239919 	2.500000	0.0241129 	2.500000	0.0241129 	2.500000	0.0239771 	2.500000	1.48038e-05	
3.000000	0.0439998 	3.000000	0.0214336 	3.000000	0.021502  	3.000000	0.021502  	3.000000	0.0214209 	3.000000	1.27074e-05	
3.500000	0.0391497 	3.500000	0.0194534 	3.500000	0.0194822 	3.500000	0.0194822 	3.500000	0.0194422 	3.500000	1.11609e-05	
4.000000	0.0353325 	4.000000	0.0178665 	4.000000	0.0178649 	4.000000	0.0178649 	4.000000	0.0178565 	4.000000	9.96959e-06	
4.500000	0.0322435 	4.500000	0.0165611 	4.500000	0.0165355 	4.500000	0.0165355 	4.500000	0.0165521 	4.500000	9.02162e-06	
5.000000	0.0296885 	5.000000	0.015465  	5.000000	0.0154201 	5.000000	0.0154201 	5.000000	0.0154567 	5.000000	8.24809e-06	
5.500000	0.0275373 	5.500000	0.0145291 	5.500000	0.0144686 	5.500000	0.0144686 	5.500000	0.0145215 	5.500000	7.60404e-06	
6.000000	0.0256993 	6.000000	0.0137191 	6.000000	0.0136458 	6.000000	0.0136458 	6.000000	0.013712  	6.000000	7.05889e-06	
6.500000	0.0241095 	6.500000	0.0130099 	6.500000	0.0129259 	6.500000	0.0129259 	6.500000	0.0130033 	6.500000	6.59107e-06	
7.000000	0.0227197 	7.000000	0.012383  	7.000000	0.01229   	7.000000	0.01229   	7.000000	0.0123768 	7.000000	6.1849e-06	
7.500000	0.0214937 	7.500000	0.011824  	7.500000	0.0117234 	7.500000	0.0117234 	7.500000	0.0118181 	7.500000	5.82872e-06	
8.000000	0.0204036 	8.000000	0.0113219 	8.000000	0.0112149 	8.000000	0.0112149 	8.000000	0.0113164 	8.000000	5.51367e-06	
8.500000	0.0194276 	8.500000	0.0108681 	8.500000	0.0107556 	8.500000	0.0107556 	8.500000	0.0108628 	8.500000	5.23288e-06	
9.000000	0.0185482 	9.000000	0.0104555 	9.000000	0.0103383 	9.000000	0.0103383 	9.000000	0.0104505 	9.000000	4.98093e-06	
9.500000	0.0177515 	9.500000	0.0100785 	9.500000	0.00995722	9.500000	0.00995722	9.500000	0.0100738 	9.500000	4.75351e-06	
10.000000	0.0170262 	10.000000	0.00979696	10.000000	0.00960765	10.000000	0.00960765	10.000000	0.00979241	10.000000	4.54715e-06	
11.000000	0.0157538 	11.000000	0.00923766	11.000000	0.00900712	11.000000	0.00900724	11.000000	0.00923347	11.000000	4.18666e-06	
12.000000	0.0146732 	12.000000	0.00873763	12.000000	0.0084888 	12.000000	0.00848903	12.000000	0.00873375	12.000000	3.88203e-06	
13.000000	0.0137433 	13.000000	0.00828942	13.000000	0.00803633	13.000000	0.00803647	13.000000	0.0082858 	13.000000	3.621e-06 	
14.000000	0.0129342 	14.000000	0.00788622	14.000000	0.00763729	14.000000	0.00763728	14.000000	0.00788282	14.000000	3.39467e-06	
15.000000	0.0122233 	15.000000	0.00752205	15.000000	0.00728212	15.000000	0.00728214	15.000000	0.00751886	15.000000	3.19643e-06	
16.000000	0.0115935 	16.000000	0.00719181	16.000000	0.00696397	16.000000	0.00696384	16.000000	0.00718879	16.000000	3.02128e-06	
17.000000	0.0110314 	17.000000	0.00689115	17.000000	0.0066772 	17.000000	0.00667671	17.000000	0.00688828	17.000000	2.86532e-06	
18.000000	0.0105265 	18.000000	0.00661636	18.000000	0.00641686	18.000000	0.00641618	18.000000	0.00661363	18.000000	2.72552e-06	
19.000000	0.0100703 	19.000000	0.00636432	19.000000	0.00617923	19.000000	0.00617857	19.000000	0.00636172	19.000000	2.59944e-06	
20.000000	0.00965594	20.000000	0.00613235	20.000000	0.00596154	20.000000	0.00596086	20.000000	0.00612986	20.000000	2.48513e-06	
21.000000	0.00927783	21.000000	0.00591817	21.000000	0.00576114	21.000000	0.00576041	21.000000	0.00591579	21.000000	2.38097e-06	
22.000000	0.00893133	22.000000	0.00571983	22.000000	0.00557598	22.000000	0.00557527	22.000000	0.00571754	22.000000	2.28565e-06	
23.000000	0.00861255	23.000000	0.00553563	23.000000	0.00540456	23.000000	0.00540384	23.000000	0.00553343	23.000000	2.19807e-06	
24.000000	0.00831824	24.000000	0.00536413	24.000000	0.00524547	24.000000	0.00524446	24.000000	0.00536201	24.000000	2.11731e-06	
25.000000	0.00804563	25.000000	0.00520404	25.000000	0.00509734	25.000000	0.00509588	25.000000	0.005202  	25.000000	2.04258e-06	
27.000000	0.00755642	27.000000	0.00491384	27.000000	0.00482869	27.000000	0.00482684	27.000000	0.00491193	27.000000	1.90868e-06	
29.000000	0.00712969	29.000000	0.00465772	29.000000	0.00459141	29.000000	0.0045896 	29.000000	0.00465592	29.000000	1.79209e-06	
31.000000	0.00675399	31.000000	0.00442997	31.000000	0.0043753 	31.000000	0.00437347	31.000000	0.00442828	31.000000	1.6896e-06	
33.000000	0.00642053	33.000000	0.00422609	33.000000	0.00417696	33.000000	0.00417524	33.000000	0.00422449	33.000000	1.59877e-06	
35.000000	0.00612244	35.000000	0.0040425 	35.000000	0.0039984 	35.000000	0.00399687	35.000000	0.00404098	35.000000	1.51767e-06	
38.000000	0.00573001	38.000000	0.00379892	38.000000	0.00376235	38.000000	0.00376029	38.000000	0.00379751	38.000000	1.41106e-06	
41.000000	0.00539103	41.000000	0.00358686	41.000000	0.0035564 	41.000000	0.00355427	41.000000	0.00358554	41.000000	1.31913e-06	
44.000000	0.0050951 	44.000000	0.00340051	44.000000	0.00337504	44.000000	0.0033731 	44.000000	0.00339927	44.000000	1.23898e-06	
47.000000	0.00483435	47.000000	0.00323542	47.000000	0.00321428	47.000000	0.00321243	47.000000	0.00323426	47.000000	1.16847e-06	
50.000000	0.00460275	50.000000	0.00308812	50.000000	0.00307063	50.000000	0.00306889	50.000000	0.00308702	50.000000	1.10591e-06	
55.000000	0.00426915	55.000000	0.0028749 	55.000000	0.00286234	55.000000	0.00286074	55.000000	0.00287388	55.000000	1.01595e-06	
60.000000	0.00398749	60.000000	0.00269398	60.000000	0.00268527	60.000000	0.00268369	60.000000	0.00269304	60.000000	9.40142e-07	
65.000000	0.00374629	65.000000	0.00253846	65.000000	0.00253301	65.000000	0.00253114	65.000000	0.00253759	65.000000	8.7534e-07	
70.000000	0.00353726	70.000000	0.00240331	70.000000	0.00239993	70.000000	0.00239823	70.000000	0.00240249	70.000000	8.19278e-07	
75.000000	0.00335425	75.000000	0.00228472	75.000000	0.00228295	75.000000	0.00228135	75.000000	0.00228395	75.000000	7.70275e-07	
80.000000	0.00319258	80.000000	0.0021798 	80.000000	0.00217922	80.000000	0.0021777 	80.000000	0.00217907	80.000000	7.27057e-07	
85.000000	0.00304865	85.000000	0.00208628	85.000000	0.00208657	85.000000	0.00208514	85.000000	0.00208559	85.000000	6.88643e-07	
90.000000	0.00291963	90.000000	0.0020024 	90.000000	0.00200332	90.000000	0.00200194	90.000000	0.00200174	90.000000	6.54262e-07	
95.000000	0.00280327	95.000000	0.00192671	95.000000	0.00192838	95.000000	0.00192674	95.000000	0.00192609	95.000000	6.23301e-07	
100.000000	0.00269774	100.000000	0.00185807	100.000000	0.00185999	100.000000	0.00185842	100.000000	0.00185747	100.000000	5.95267e-07	
105.000000	0.00260158	105.000000	0.00179552	105.000000	0.00179756	105.000000	0.00179607	105.000000	0.00179495	105.000000	5.69757e-07	
110.000000	0.00251356	110.000000	0.00173828	110.000000	0.00174037	110.000000	0.00173893	110.000000	0.00173773	110.000000	5.4644e-07	
115.000000	0.00243265	115.000000	0.0016857 	115.000000	0.00168774	115.000000	0.00168636	115.000000	0.00168517	115.000000	5.25042e-07	
120.000000	0.00235802	120.000000	0.00163722	120.000000	0.00163917	120.000000	0.00163783	120.000000	0.00163672	120.000000	5.0533e-07	
125.000000	0.00228894	125.000000	0.00159238	125.000000	0.00159419	125.000000	0.0015929 	125.000000	0.0015919 	125.000000	4.8711e-07	
130.000000	0.0022248 	130.000000	0.00155079	130.000000	0.00155242	130.000000	0.00155117	130.000000	0.00155032	130.000000	4.70217e-07	
135.000000	0.00216507	135.000000	0.00151209	135.000000	0.00151349	135.000000	0.0015123 	135.000000	0.00151164	135.000000	4.54508e-07	
140.000000	0.00210931	140.000000	0.001476  	140.000000	0.0014773 	140.000000	0.00147602	140.000000	0.00147556	140.000000	4.39861e-07	
145.000000	0.00205711	145.000000	0.00144226	145.000000	0.00144347	145.000000	0.00144208	145.000000	0.00144183	145.000000	4.26171e-07	
150.000000	0.00200815	150.000000	0.00141064	150.000000	0.00141159	150.000000	0.00141024	150.000000	0.00141023	150.000000	4.13344e-07	
155.000000	0.0019392 	155.000000	0.00138095	155.000000	0.00138163	155.000000	0.00138033	155.000000	0.00138055	155.000000	4.01302e-07	
160.000000	0.00189879	160.000000	0.00135303	160.000000	0.00135344	160.000000	0.00135217	160.000000	0.00135264	160.000000	3.89973e-07	
165.000000	0.00186069	165.000000	0.0013267 	165.000000	0.00132685	165.000000	0.00132561	165.000000	0.00132632	165.000000	3.79294e-07	
170.000000	0.00182469	170.000000	0.00130185	170.000000	0.00130174	170.000000	0.00130053	170.000000	0.00130148	170.000000	3.6921e-07	
175.000000	0.00179063	175.000000	0.00127835	175.000000	0.00127798	175.000000	0.00127679	175.000000	0.00127799	175.000000	3.59672e-07	
180.000000	0.00175835	180.000000	0.00125609	180.000000	0.00125546	180.000000	0.0012543 	180.000000	0.00125573	180.000000	3.50637e-07	
185.000000	0.00172771	185.000000	0.00123497	185.000000	0.0012341 	185.000000	0.00123296	185.000000	0.00123463	185.000000	3.42064e-07	
190.000000	0.00169859	190.000000	0.00121492	190.000000	0.0012138 	190.000000	0.00121268	190.000000	0.00121458	190.000000	3.33919e-07	
195.000000	0.00167089	195.000000	0.00119585	195.000000	0.00119448	195.000000	0.00119339	195.000000	0.00119552	195.000000	3.2617e-07	
200.000000	0.00164449	200.000000	0.00117769	200.000000	0.00117608	200.000000	0.00117502	200.000000	0.00117737	200.000000	3.18789e-07	
210.000000	0.00159525	210.000000	0.00114386	210.000000	0.00114196	210.000000	0.00114079	210.000000	0.00114355	210.000000	3.05026e-07	
220.000000	0.00155025	220.000000	0.00111298	220.000000	0.0011107 	220.000000	0.00110953	220.000000	0.00111269	220.000000	2.92452e-07	
230.000000	0.00150896	230.000000	0.00108469	230.000000	0.00108201	230.000000	0.00108088	230.000000	0.00108441	230.000000	2.80917e-07	
240.000000	0.00147093	240.000000	0.00105867	240.000000	0.00105564	240.000000	0.00105454	240.000000	0.0010584 	240.000000	2.70294e-07	
250.000000	0.0014358 	250.000000	0.00103466	250.000000	0.0010313 	250.000000	0.00103024	250.000000	0.0010344 	250.000000	2.60479e-07	
260.000000	0.00140323	260.000000	0.00101245	260.000000	0.00100878	260.000000	0.00100775	260.000000	0.0010122 	260.000000	2.51382e-07	
270.000000	0.00137297	270.000000	0.000991829	270.000000	0.000987895	270.000000	0.000986884	270.000000	0.000991586	270.000000	2.42924e-07	
280.000000	0.00134477	280.000000	0.000972646	280.000000	0.000968464	280.000000	0.000967477	280.000000	0.000972411	280.000000	2.35041e-07	
290.000000	0.00131842	290.000000	0.000954753	290.000000	0.000950333	290.000000	0.000949384	290.000000	0.000954525	290.000000	2.27675e-07	
300.000000	0.00129376	300.000000	0.000938027	300.000000	0.000933475	300.000000	0.00093248	300.000000	0.000937807	300.000000	2.20776e-07	
310.000000	0.00127063	310.000000	0.00092236	310.000000	0.000917716	310.000000	0.000916654	310.000000	0.000922146	310.000000	2.143e-07 	
320.000000	0.00124889	320.000000	0.000907655	320.000000	0.000902849	320.000000	0.000901811	320.000000	0.000907447	320.000000	2.08208e-07	
330.000000	0.00122842	330.000000	0.000893829	330.000000	0.000888872	330.000000	0.000887863	330.000000	0.000893626	330.000000	2.02468e-07	
340.000000	0.00120911	340.000000	0.000880806	340.000000	0.000875731	340.000000	0.000874737	340.000000	0.000880609	340.000000	1.97049e-07	
350.000000	0.00119087	350.000000	0.00086852	350.000000	0.00086334	350.000000	0.000862363	350.000000	0.000868328	350.000000	1.91925e-07	
360.000000	0.00117362	360.000000	0.000856913	360.000000	0.000851642	360.000000	0.000850683	360.000000	0.000856726	360.000000	1.87071e-07	
370.000000	0.00115727	370.000000	0.00084593	370.000000	0.000840585	370.000000	0.000839641	370.000000	0.000845748	370.000000	1.82467e-07	
380.000000	0.00114176	380.000000	0.000835525	380.000000	0.000830119	380.000000	0.000829189	380.000000	0.000835347	380.000000	1.78094e-07	
390.000000	0.00112702	390.000000	0.000825655	390.000000	0.0008202 	390.000000	0.000819285	390.000000	0.000825481	390.000000	1.73934e-07	
400.000000	0.00111301	400.000000	0.00081628	400.000000	0.000810788	400.000000	0.000809887	400.000000	0.00081611	400.000000	1.69972e-07	
410.000000	0.00109968	410.000000	0.000807366	410.000000	0.00080185	410.000000	0.00080096	410.000000	0.0008072 	410.000000	1.66194e-07	
420.000000	0.00108697	420.000000	0.000798881	420.000000	0.000793353	420.000000	0.000792473	420.000000	0.000798718	420.000000	1.62587e-07	
430.000000	0.00107484	430.000000	0.000790796	430.000000	0.000785261	430.000000	0.000784394	430.000000	0.000790637	430.000000	1.5914e-07	
440.000000	0.00106326	440.000000	0.000783085	440.000000	0.000777543	440.000000	0.000776697	440.000000	0.000782929	440.000000	1.55842e-07	
450.000000	0.00105219	450.000000	0.000775723	450.000000	0.000770195	450.000000	0.000769358	450.000000	0.00077557	450.000000	1.52684e-07	
460.000000	0.0010416 	460.000000	0.000768689	460.000000	0.000763215	460.000000	0.000762354	460.000000	0.000768539	460.000000	1.49656e-07	
470.000000	0.00103147	470.000000	0.000761962	470.000000	0.000756566	470.000000	0.000755664	470.000000	0.000761815	470.000000	1.46751e-07	
480.000000	0.00102176	480.000000	0.000755524	480.000000	0.00075021	480.000000	0.000749286	480.000000	0.00075538	480.000000	1.43962e-07	
490.000000	0.00101244	490.000000	0.000749358	490.000000	0.000744117	490.000000	0.000743199	490.000000	0.000749217	490.000000	1.41281e-07	
500.000000	0.00100351	500.000000	0.000743448	500.000000	0.00073827	500.000000	0.00073737	500.000000	0.000743309	500.000000	1.38702e-07	
520.000000	0.000986687	520.000000	0.000732337	520.000000	0.000727308	520.000000	0.000726429	520.000000	0.000732204	520.000000	1.33827e-07	
540.000000	0.000971141	540.000000	0.000722089	540.000000	0.000717223	540.000000	0.000716358	540.000000	0.00072196	540.000000	1.29297e-07	
560.000000	0.000956739	560.000000	0.000712614	560.000000	0.000707914	560.000000	0.000707065	560.000000	0.000712489	560.000000	1.25076e-07	
580.000000	0.00094337	580.000000	0.000703834	580.000000	0.000699306	580.000000	0.000698471	580.000000	0.000703713	580.000000	1.21132e-07	
600.000000	0.000930935	600.000000	0.000695682	600.000000	0.00069133	600.000000	0.000690508	600.000000	0.000695564	600.000000	1.1744e-07	
620.000000	0.000919349	620.000000	0.000688098	620.000000	0.000683927	620.000000	0.000683117	620.000000	0.000687984	620.000000	1.13974e-07	
640.000000	0.000908536	640.000000	0.000681032	640.000000	0.000677045	640.000000	0.000676244	640.000000	0.000680921	640.000000	1.10715e-07	
660.000000	0.00089843	660.000000	0.000674437	660.000000	0.000670629	660.000000	0.000669842	660.000000	0.000674329	660.000000	1.07645e-07	
680.000000	0.000888971	680.000000	0.000668272	680.000000	0.000664639	680.000000	0.000663871	680.000000	0.000668168	680.000000	1.04747e-07	
700.000000	0.000880107	700.000000	0.000662503	700.000000	0.000659068	700.000000	0.000658293	700.000000	0.000662401	700.000000	1.02007e-07	
720.000000	0.000871791	720.000000	0.000657097	720.000000	0.000653886	720.000000	0.000653077	720.000000	0.000656998	720.000000	9.9412e-08	
740.000000	0.00086398	740.000000	0.000652025	740.000000	0.000649029	740.000000	0.000648193	740.000000	0.000651929	740.000000	9.69512e-08	
760.000000	0.000856638	760.000000	0.000647263	760.000000	0.000644449	760.000000	0.000643614	760.000000	0.000647168	760.000000	9.46141e-08	
780.000000	0.00084973	780.000000	0.000642785	780.000000	0.000640137	780.000000	0.000639318	780.000000	0.000642693	780.000000	9.23913e-08	
800.000000	0.000843225	800.000000	0.000638573	800.000000	0.00063609	800.000000	0.000635282	800.000000	0.000638482	800.000000	9.02747e-08	
820.000000	0.000837096	820.000000	0.000634606	820.000000	0.000632289	820.000000	0.000631488	820.000000	0.000634518	820.000000	8.82567e-08	
840.000000	0.000831316	840.000000	0.000630868	840.000000	0.000628714	840.000000	0.000627918	840.000000	0.000630782	840.000000	8.63305e-08	
860.000000	0.000825864	860.000000	0.000627343	860.000000	0.000625346	860.000000	0.000624556	860.000000	0.000627259	860.000000	8.44898e-08	
880.000000	0.000820717	880.000000	0.000624018	880.000000	0.000622172	880.000000	0.000621389	880.000000	0.000623935	880.000000	8.2729e-08	
900.000000	0.000815858	900.000000	0.000620878	900.000000	0.000619178	900.000000	0.000618402	900.000000	0.000620797	900.000000	8.1043e-08	
920.000000	0.000811267	920.000000	0.000617913	920.000000	0.000616354	920.000000	0.000615583	920.000000	0.000617834	920.000000	7.94271e-08	
940.000000	0.000806929	940.000000	0.000615112	940.000000	0.000613688	940.000000	0.000612922	940.000000	0.000615034	940.000000	7.78768e-08	
960.000000	0.000802829	960.000000	0.000612463	960.000000	0.000611169	960.000000	0.000610409	960.000000	0.000612387	960.000000	7.63882e-08	
980.000000	0.000798954	980.000000	0.00060996	980.000000	0.000608789	980.000000	0.000608034	980.000000	0.000609885	980.000000	7.49577e-08	
1000.000000	0.00079529	1000.000000	0.000607591	1000.000000	0.000606538	1000.000000	0.000605788	1000.000000	0.000607518	1000.000000	7.35819e-08	
1020.000000	0.000791826	1020.000000	0.000605351	1020.000000	0.000604409	1020.000000	0.000603664	1020.000000	0.000605279	1020.000000	7.22576e-08	
1040.000000	0.000788552	1040.000000	0.000603232	1040.000000	0.000602395	1040.000000	0.000601654	1040.000000	0.000603161	1040.000000	7.0982e-08	
1060.000000	0.000785456	1060.000000	0.000601227	1060.000000	0.000600488	1060.000000	0.000599752	1060.000000	0.000601157	1060.000000	6.97524e-08	
1080.000000	0.00078253	1080.000000	0.00059933	1080.000000	0.000598683	1080.000000	0.000597951	1080.000000	0.000599261	1080.000000	6.85663e-08	
1100.000000	0.000779765	1100.000000	0.000597535	1100.000000	0.000596974	1100.000000	0.000596245	1100.000000	0.000597467	1100.000000	6.74215e-08	
1120.000000	0.000777153	1120.000000	0.000595837	1120.000000	0.000595356	1120.000000	0.00059463	1120.000000	0.00059577	1120.000000	6.63157e-08	
1140.000000	0.000774687	1140.000000	0.00059423	1140.000000	0.000593823	1140.000000	0.0005931 	1140.000000	0.000594165	1140.000000	6.52471e-08	
1160.000000	0.000772359	1160.000000	0.000592711	1160.000000	0.00059237	1160.000000	0.00059165	1160.000000	0.000592647	1160.000000	6.42137e-08	
1180.000000	0.000770162	1180.000000	0.000591275	1180.000000	0.000590993	1180.000000	0.000590276	1180.000000	0.000591211	1180.000000	6.32137e-08	
1200.000000	0.000768092	1200.000000	0.000589917	1200.000000	0.000589687	1200.000000	0.000588974	1200.000000	0.000589855	1200.000000	6.22456e-08	
1220.000000	0.000766141	1220.000000	0.000588634	1220.000000	0.000588447	1220.000000	0.000587741	1220.000000	0.000588573	1220.000000	6.13079e-08	
1240.000000	0.000764305	1240.000000	0.000587423	1240.000000	0.000587272	1240.000000	0.000586572	1240.000000	0.000587363	1240.000000	6.03991e-08	
1260.000000	0.000762577	1260.000000	0.00058628	1260.000000	0.00058616	1260.000000	0.000585464	1260.000000	0.000586221	1260.000000	5.95179e-08	
1280.000000	0.000760955	1280.000000	0.000585202	1280.000000	0.000585107	1280.000000	0.000584415	1280.000000	0.000585143	1280.000000	5.86631e-08	
1300.000000	0.000759433	1300.000000	0.000584186	1300.000000	0.000584113	1300.000000	0.00058342	1300.000000	0.000584128	1300.000000	5.78334e-08	
1320.000000	0.000758006	1320.000000	0.000583229	1320.000000	0.000583175	1320.000000	0.000582479	1320.000000	0.000583172	1320.000000	5.70277e-08	
1340.000000	0.000756672	1340.000000	0.000582329	1340.000000	0.000582291	1340.000000	0.000581587	1340.000000	0.000582272	1340.000000	5.6245e-08	
1360.000000	0.000755425	1360.000000	0.000581483	1360.000000	0.000581456	1360.000000	0.000580743	1360.000000	0.000581427	1360.000000	5.54844e-08	
1380.000000	0.000754263	1380.000000	0.000580688	1380.000000	0.000580667	1380.000000	0.000579944	1380.000000	0.000580634	1380.000000	5.47449e-08	
1400.000000	0.000753182	1400.000000	0.000579944	1400.000000	0.000579921	1400.000000	0.000579188	1400.000000	0.00057989	1400.000000	5.40255e-08	
1420.000000	0.000752179	1420.000000	0.000579247	1420.000000	0.000579214	1420.000000	0.000578473	1420.000000	0.000579194	1420.000000	5.33256e-08	
1440.000000	0.000751252	1440.000000	0.000578596	1440.000000	0.000578544	1440.000000	0.000577797	1440.000000	0.000578543	1440.000000	5.26442e-08	
1460.000000	0.000750396	1460.000000	0.000577988	1460.000000	0.000577909	1460.000000	0.000577159	1460.000000	0.000577936	1460.000000	5.19807e-08	
1480.000000	0.00074961	1480.000000	0.000577423	1480.000000	0.000577307	1480.000000	0.000576556	1480.000000	0.000577372	1480.000000	5.13344e-08	
