*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.800000	2.15825   	0.800000	0.904224  	0.800000	0.828674  	0.800000	0.828674  	0.800000	0.903189  	0.800000	0.00103458
0.900000	2.0753    	0.900000	0.878086  	0.900000	0.808318  	0.900000	0.808318  	0.900000	0.877147  	0.900000	0.000939597
1.000000	1.99377   	1.000000	0.851523  	1.000000	0.788291  	1.000000	0.788291  	1.000000	0.850661  	1.000000	0.000861716
1.250000	1.80326   	1.250000	0.788745  	1.250000	0.738305  	1.250000	0.738305  	1.250000	0.788028  	1.250000	0.000716614
1.500000	1.63646   	1.500000	0.730592  	1.500000	0.692188  	1.500000	0.692188  	1.500000	0.729976  	1.500000	0.000615727
1.750000	1.49149   	1.750000	0.676901  	1.750000	0.652108  	1.750000	0.652108  	1.750000	0.67636   	1.750000	0.000541208
2.000000	1.37152   	2.000000	0.633043  	2.000000	0.61657   	2.000000	0.61657   	2.000000	0.63256   	2.000000	0.000483746
2.250000	1.2722    	2.250000	0.595995  	2.250000	0.584753  	2.250000	0.584753  	2.250000	0.595557  	2.250000	0.000437985
2.500000	1.16633   	2.500000	0.563823  	2.500000	0.556104  	2.500000	0.556104  	2.500000	0.563422  	2.500000	0.000400618
3.000000	1.03444   	3.000000	0.507733  	3.000000	0.506692  	3.000000	0.506692  	3.000000	0.50739   	3.000000	0.000343122
3.500000	0.930712  	3.500000	0.465025  	3.500000	0.46573   	3.500000	0.46573   	3.500000	0.464724  	3.500000	0.000300826
4.000000	0.846941  	4.000000	0.430513  	4.000000	0.431331  	4.000000	0.431331  	4.000000	0.430244  	4.000000	0.000268317
4.500000	0.777818  	4.500000	0.401674  	4.500000	0.402087  	4.500000	0.402087  	4.500000	0.401432  	4.500000	0.000242498
5.000000	0.719769  	5.000000	0.37706   	5.000000	0.376946  	5.000000	0.376946  	5.000000	0.376838  	5.000000	0.000221464
5.500000	0.670298  	5.500000	0.355731  	5.500000	0.355102  	5.500000	0.355102  	5.500000	0.355527  	5.500000	0.000203975
6.000000	0.62761   	6.000000	0.337032  	6.000000	0.335943  	6.000000	0.335943  	6.000000	0.336843  	6.000000	0.00018919
6.500000	0.590382  	6.500000	0.320482  	6.500000	0.318998  	6.500000	0.318998  	6.500000	0.320306  	6.500000	0.000176516
7.000000	0.557615  	7.000000	0.305716  	7.000000	0.303898  	7.000000	0.303898  	7.000000	0.305551  	7.000000	0.000165524
7.500000	0.528542  	7.500000	0.292449  	7.500000	0.290351  	7.500000	0.290351  	7.500000	0.292294  	7.500000	0.000155893
8.000000	0.502562  	8.000000	0.280456  	8.000000	0.278122  	8.000000	0.278122  	8.000000	0.280309  	8.000000	0.00014738
8.500000	0.479199  	8.500000	0.269555  	8.500000	0.267022  	8.500000	0.267022  	8.500000	0.269415  	8.500000	0.000139799
9.000000	0.458072  	9.000000	0.259597  	9.000000	0.256897  	9.000000	0.256897  	9.000000	0.259464  	9.000000	0.000133002
9.500000	0.43887   	9.500000	0.250461  	9.500000	0.24762   	9.500000	0.24762   	9.500000	0.250334  	9.500000	0.00012687
10.000000	0.421336  	10.000000	0.243649  	10.000000	0.239084  	10.000000	0.239084  	10.000000	0.243528  	10.000000	0.00012131
11.000000	0.390463  	11.000000	0.230017  	11.000000	0.224628  	11.000000	0.224797  	11.000000	0.229905  	11.000000	0.000111604
12.000000	0.364135  	12.000000	0.217761  	12.000000	0.212064  	12.000000	0.212342  	12.000000	0.217658  	12.000000	0.00010341
13.000000	0.341404  	13.000000	0.20673   	13.000000	0.201032  	13.000000	0.201379  	13.000000	0.206633  	13.000000	9.63948e-05
14.000000	0.321571  	14.000000	0.196775  	14.000000	0.191256  	14.000000	0.191648  	14.000000	0.196685  	14.000000	9.03173e-05
15.000000	0.304105  	15.000000	0.187763  	15.000000	0.182527  	15.000000	0.182945  	15.000000	0.187678  	15.000000	8.4998e-05
16.000000	0.288602  	16.000000	0.179574  	16.000000	0.17468   	16.000000	0.175111  	16.000000	0.179494  	16.000000	8.03012e-05
17.000000	0.274743  	17.000000	0.172108  	17.000000	0.167582  	17.000000	0.168017  	17.000000	0.172032  	17.000000	7.61218e-05
18.000000	0.262275  	18.000000	0.165277  	18.000000	0.161132  	18.000000	0.161562  	18.000000	0.165204  	18.000000	7.23774e-05
19.000000	0.250997  	19.000000	0.159005  	19.000000	0.155242  	19.000000	0.155658  	19.000000	0.158936  	19.000000	6.90023e-05
20.000000	0.240743  	20.000000	0.153228  	20.000000	0.149833  	20.000000	0.150237  	20.000000	0.153162  	20.000000	6.59436e-05
21.000000	0.231377  	21.000000	0.147891  	21.000000	0.144833  	21.000000	0.145223  	21.000000	0.147827  	21.000000	6.3158e-05
22.000000	0.222787  	22.000000	0.142945  	22.000000	0.140213  	22.000000	0.140583  	22.000000	0.142885  	22.000000	6.06098e-05
23.000000	0.214879  	23.000000	0.138351  	23.000000	0.135946  	23.000000	0.136294  	23.000000	0.138293  	23.000000	5.82695e-05
24.000000	0.207574  	24.000000	0.134071  	24.000000	0.131975  	24.000000	0.132301  	24.000000	0.134015  	24.000000	5.61123e-05
25.000000	0.200803  	25.000000	0.130076  	25.000000	0.128266  	25.000000	0.128576  	25.000000	0.130022  	25.000000	5.41169e-05
27.000000	0.188643  	27.000000	0.12283   	27.000000	0.12155   	27.000000	0.121822  	27.000000	0.12278   	27.000000	5.05433e-05
29.000000	0.178028  	29.000000	0.116433  	29.000000	0.115633  	29.000000	0.115857  	29.000000	0.116385  	29.000000	4.74336e-05
31.000000	0.168676  	31.000000	0.110743  	31.000000	0.110194  	31.000000	0.110367  	31.000000	0.110698  	31.000000	4.47016e-05
33.000000	0.160371  	33.000000	0.105649  	33.000000	0.105159  	33.000000	0.10529   	33.000000	0.105606  	33.000000	4.22815e-05
35.000000	0.152943  	35.000000	0.10106   	35.000000	0.10065   	35.000000	0.10073   	35.000000	0.10102   	35.000000	4.0122e-05
38.000000	0.14316   	38.000000	0.0949725 	38.000000	0.0946643 	38.000000	0.0946927 	38.000000	0.0949352 	38.000000	3.72847e-05
41.000000	0.134705  	41.000000	0.0896718 	41.000000	0.0894547 	41.000000	0.0894452 	41.000000	0.0896369 	41.000000	3.48394e-05
44.000000	0.127322  	44.000000	0.0850136 	44.000000	0.0848655 	44.000000	0.0848381 	44.000000	0.0849809 	44.000000	3.27089e-05
47.000000	0.120814  	47.000000	0.0808867 	47.000000	0.0808062 	47.000000	0.080758  	47.000000	0.0808558 	47.000000	3.08353e-05
50.000000	0.115033  	50.000000	0.0772042 	50.000000	0.0771914 	50.000000	0.0771172 	50.000000	0.077175  	50.000000	2.9174e-05
55.000000	0.106703  	55.000000	0.0718736 	55.000000	0.0719366 	55.000000	0.0718444 	55.000000	0.0718468 	55.000000	2.67863e-05
60.000000	0.0996682 	60.000000	0.0673506 	60.000000	0.0674698 	60.000000	0.0673658 	60.000000	0.0673258 	60.000000	2.47754e-05
65.000000	0.0936431 	65.000000	0.0634627 	65.000000	0.0636326 	65.000000	0.0635112 	65.000000	0.0634397 	65.000000	2.30575e-05
70.000000	0.0884208 	70.000000	0.0600838 	70.000000	0.0602802 	70.000000	0.0601563 	70.000000	0.0600622 	70.000000	2.15721e-05
75.000000	0.0838478 	75.000000	0.057119  	75.000000	0.0573464 	75.000000	0.0572081 	75.000000	0.0570987 	75.000000	2.02743e-05
80.000000	0.0798079 	80.000000	0.0544958 	80.000000	0.0547377 	80.000000	0.0545958 	80.000000	0.0544767 	80.000000	1.91303e-05
85.000000	0.076211  	85.000000	0.0521579 	85.000000	0.0524081 	85.000000	0.0522641 	85.000000	0.0521398 	85.000000	1.81138e-05
90.000000	0.0729865 	90.000000	0.0500608 	90.000000	0.0503151 	90.000000	0.0501695 	90.000000	0.0500436 	90.000000	1.72044e-05
95.000000	0.0700783 	95.000000	0.0481686 	95.000000	0.0484239 	95.000000	0.048277  	95.000000	0.0481522 	95.000000	1.63858e-05
100.000000	0.0674408 	100.000000	0.0464524 	100.000000	0.0467063 	100.000000	0.0465584 	100.000000	0.0464368 	100.000000	1.56448e-05
105.000000	0.0650372 	105.000000	0.0448887 	105.000000	0.0451391 	105.000000	0.0449905 	105.000000	0.0448737 	105.000000	1.49707e-05
110.000000	0.062837  	110.000000	0.0434577 	110.000000	0.0437029 	110.000000	0.043554  	110.000000	0.0434433 	110.000000	1.43547e-05
115.000000	0.0608148 	115.000000	0.0421431 	115.000000	0.0423831 	115.000000	0.0422329 	115.000000	0.0421293 	115.000000	1.37896e-05
120.000000	0.0589492 	120.000000	0.0409312 	120.000000	0.041161  	120.000000	0.0410137 	120.000000	0.0409179 	120.000000	1.32692e-05
125.000000	0.0572224 	125.000000	0.0398102 	125.000000	0.0400279 	125.000000	0.0398851 	125.000000	0.0397974 	125.000000	1.27882e-05
130.000000	0.0556191 	130.000000	0.0387703 	130.000000	0.0389806 	130.000000	0.038837  	130.000000	0.0387579 	130.000000	1.23424e-05
135.000000	0.054126  	135.000000	0.0378029 	135.000000	0.0380052 	135.000000	0.0378613 	135.000000	0.0377909 	135.000000	1.19279e-05
140.000000	0.052732  	140.000000	0.0369006 	140.000000	0.0370944 	140.000000	0.0369505 	140.000000	0.036889  	140.000000	1.15416e-05
145.000000	0.0514272 	145.000000	0.036057  	145.000000	0.0362424 	145.000000	0.0360985 	145.000000	0.0360458 	145.000000	1.11805e-05
150.000000	0.0502032 	150.000000	0.0352665 	150.000000	0.0354434 	150.000000	0.0352996 	150.000000	0.0352557 	150.000000	1.08423e-05
155.000000	0.0484797 	155.000000	0.0345244 	155.000000	0.0346934 	155.000000	0.034549  	155.000000	0.0345138 	155.000000	1.05249e-05
160.000000	0.0474694 	160.000000	0.0338261 	160.000000	0.0339857 	160.000000	0.0338426 	160.000000	0.0338159 	160.000000	1.02262e-05
165.000000	0.0465168 	165.000000	0.033168  	165.000000	0.0333158 	165.000000	0.0331764 	165.000000	0.0331581 	165.000000	9.94482e-06
170.000000	0.0456169 	170.000000	0.0325467 	170.000000	0.0326849 	170.000000	0.0325471 	170.000000	0.032537  	170.000000	9.67912e-06
175.000000	0.0447654 	175.000000	0.0319591 	175.000000	0.03209   	175.000000	0.0319518 	175.000000	0.0319496 	175.000000	9.42785e-06
180.000000	0.0439584 	180.000000	0.0314026 	180.000000	0.0315259 	180.000000	0.0313878 	180.000000	0.0313934 	180.000000	9.18985e-06
185.000000	0.0431926 	185.000000	0.0308747 	185.000000	0.0309907 	185.000000	0.0308527 	185.000000	0.0308657 	185.000000	8.96408e-06
190.000000	0.0424647 	190.000000	0.0303734 	190.000000	0.0304826 	190.000000	0.0303443 	190.000000	0.0303646 	190.000000	8.7496e-06
195.000000	0.041772  	195.000000	0.0298966 	195.000000	0.0299975 	195.000000	0.0298608 	195.000000	0.029888  	195.000000	8.54558e-06
200.000000	0.041112  	200.000000	0.0294426 	200.000000	0.0295341 	200.000000	0.0294002 	200.000000	0.0294343 	200.000000	8.35126e-06
210.000000	0.0398811 	210.000000	0.0285968 	210.000000	0.0286746 	210.000000	0.0285421 	210.000000	0.0285888 	210.000000	7.98903e-06
220.000000	0.0387562 	220.000000	0.0278248 	220.000000	0.027891  	220.000000	0.0277587 	220.000000	0.0278172 	220.000000	7.65816e-06
230.000000	0.0377239 	230.000000	0.0271175 	230.000000	0.0271733 	230.000000	0.0270408 	230.000000	0.0271102 	230.000000	7.35469e-06
240.000000	0.0367732 	240.000000	0.026467  	240.000000	0.0265098 	240.000000	0.0263808 	240.000000	0.02646   	240.000000	7.07531e-06
250.000000	0.0358949 	250.000000	0.0258669 	250.000000	0.0258989 	250.000000	0.0257718 	250.000000	0.0258601 	250.000000	6.81721e-06
260.000000	0.0350808 	260.000000	0.0253115 	260.000000	0.0253357 	260.000000	0.0252085 	260.000000	0.0253049 	260.000000	6.57803e-06
270.000000	0.0343241 	270.000000	0.024796  	270.000000	0.0248126 	270.000000	0.0246858 	270.000000	0.0247897 	270.000000	6.35573e-06
280.000000	0.0336191 	280.000000	0.0243164 	280.000000	0.0243256 	280.000000	0.0241997 	280.000000	0.0243103 	280.000000	6.14856e-06
290.000000	0.0329606 	290.000000	0.0238691 	290.000000	0.0238701 	290.000000	0.0237465 	290.000000	0.0238631 	290.000000	5.95501e-06
300.000000	0.0323441 	300.000000	0.0234509 	300.000000	0.0234453 	300.000000	0.0233232 	300.000000	0.0234452 	300.000000	5.77375e-06
310.000000	0.0317658 	310.000000	0.0230592 	310.000000	0.0230492 	310.000000	0.0229269 	310.000000	0.0230536 	310.000000	5.60365e-06
320.000000	0.0312223 	320.000000	0.0226916 	320.000000	0.0226774 	320.000000	0.0225551 	320.000000	0.0226862 	320.000000	5.44367e-06
330.000000	0.0307105 	330.000000	0.0223459 	330.000000	0.0223262 	330.000000	0.0222059 	330.000000	0.0223407 	330.000000	5.29294e-06
340.000000	0.0302278 	340.000000	0.0220204 	340.000000	0.0219953 	340.000000	0.0218772 	340.000000	0.0220152 	340.000000	5.15067e-06
350.000000	0.0297718 	350.000000	0.0217132 	350.000000	0.0216851 	350.000000	0.0215674 	350.000000	0.0217082 	350.000000	5.01614e-06
360.000000	0.0293404 	360.000000	0.021423  	360.000000	0.021393  	360.000000	0.021275  	360.000000	0.0214181 	360.000000	4.88875e-06
370.000000	0.0289316 	370.000000	0.0211485 	370.000000	0.0211163 	370.000000	0.0209985 	370.000000	0.0211437 	370.000000	4.76792e-06
380.000000	0.0285439 	380.000000	0.0208883 	380.000000	0.0208531 	380.000000	0.0207369 	380.000000	0.0208837 	380.000000	4.65316e-06
390.000000	0.0281756 	390.000000	0.0206416 	390.000000	0.0206033 	390.000000	0.0204889 	390.000000	0.020637  	390.000000	4.54401e-06
400.000000	0.0278254 	400.000000	0.0204072 	400.000000	0.0203673 	400.000000	0.0202536 	400.000000	0.0204027 	400.000000	4.44007e-06
410.000000	0.0274919 	410.000000	0.0201843 	410.000000	0.020144  	410.000000	0.0200302 	410.000000	0.02018   	410.000000	4.34096e-06
420.000000	0.0271741 	420.000000	0.0199722 	420.000000	0.0199317 	420.000000	0.0198177 	420.000000	0.019968  	420.000000	4.24636e-06
430.000000	0.026871  	430.000000	0.0197701 	430.000000	0.0197291 	430.000000	0.0196155 	430.000000	0.0197659 	430.000000	4.15596e-06
440.000000	0.0265815 	440.000000	0.0195773 	440.000000	0.019535  	440.000000	0.0194228 	440.000000	0.0195732 	440.000000	4.06948e-06
450.000000	0.0263048 	450.000000	0.0193932 	450.000000	0.0193498 	450.000000	0.0192391 	450.000000	0.0193893 	450.000000	3.98667e-06
460.000000	0.0260401 	460.000000	0.0192174 	460.000000	0.019174  	460.000000	0.0190638 	460.000000	0.0192135 	460.000000	3.90729e-06
470.000000	0.0257867 	470.000000	0.0190492 	470.000000	0.0190066 	470.000000	0.0188964 	470.000000	0.0190454 	470.000000	3.83114e-06
480.000000	0.0255439 	480.000000	0.0188883 	480.000000	0.0188465 	480.000000	0.0187367 	480.000000	0.0188845 	480.000000	3.75802e-06
490.000000	0.0253111 	490.000000	0.0187341 	490.000000	0.0186929 	490.000000	0.0185844 	490.000000	0.0187304 	490.000000	3.68775e-06
500.000000	0.0250877 	500.000000	0.0185863 	500.000000	0.0185458 	500.000000	0.0184385 	500.000000	0.0185827 	500.000000	3.62016e-06
520.000000	0.0246672 	520.000000	0.0183086 	520.000000	0.0182713 	520.000000	0.0181647 	520.000000	0.0183051 	520.000000	3.49243e-06
540.000000	0.0242785 	540.000000	0.0180524 	540.000000	0.0180196 	540.000000	0.0179126 	540.000000	0.018049  	540.000000	3.37375e-06
560.000000	0.0239185 	560.000000	0.0178155 	560.000000	0.0177863 	560.000000	0.01768   	560.000000	0.0178122 	560.000000	3.26317e-06
580.000000	0.0235842 	580.000000	0.017596  	580.000000	0.0175693 	580.000000	0.017465  	580.000000	0.0175928 	580.000000	3.15988e-06
600.000000	0.0232734 	600.000000	0.0173922 	600.000000	0.0173691 	600.000000	0.0172657 	600.000000	0.0173891 	600.000000	3.06317e-06
620.000000	0.0229837 	620.000000	0.0172026 	620.000000	0.0171842 	620.000000	0.0170808 	620.000000	0.0171996 	620.000000	2.97243e-06
640.000000	0.0227134 	640.000000	0.0170259 	640.000000	0.0170123 	640.000000	0.0169088 	640.000000	0.017023  	640.000000	2.88711e-06
660.000000	0.0224607 	660.000000	0.016861  	660.000000	0.0168515 	660.000000	0.0167486 	660.000000	0.0168582 	660.000000	2.80674e-06
680.000000	0.0222243 	680.000000	0.0167069 	680.000000	0.0167007 	680.000000	0.0165992 	680.000000	0.0167042 	680.000000	2.73089e-06
700.000000	0.0220027 	700.000000	0.0165627 	700.000000	0.0165601 	700.000000	0.0164596 	700.000000	0.01656   	700.000000	2.65918e-06
720.000000	0.0217948 	720.000000	0.0164275 	720.000000	0.0164293 	720.000000	0.0163291 	720.000000	0.0164249 	720.000000	2.59128e-06
740.000000	0.0215995 	740.000000	0.0163007 	740.000000	0.0163072 	740.000000	0.0162069 	740.000000	0.0162982 	740.000000	2.5269e-06
760.000000	0.021416  	760.000000	0.0161817 	760.000000	0.0161927 	760.000000	0.0160923 	760.000000	0.0161792 	760.000000	2.46576e-06
780.000000	0.0212433 	780.000000	0.0160697 	780.000000	0.0160849 	780.000000	0.0159848 	780.000000	0.0160673 	780.000000	2.40761e-06
800.000000	0.0210806 	800.000000	0.0159644 	800.000000	0.0159831 	800.000000	0.0158838 	800.000000	0.0159621 	800.000000	2.35225e-06
820.000000	0.0209274 	820.000000	0.0158652 	820.000000	0.0158871 	820.000000	0.0157889 	820.000000	0.0158629 	820.000000	2.29948e-06
840.000000	0.0207829 	840.000000	0.0157718 	840.000000	0.0157971 	840.000000	0.0156996 	840.000000	0.0157695 	840.000000	2.24911e-06
860.000000	0.0206466 	860.000000	0.0156837 	860.000000	0.0157129 	860.000000	0.0156155 	860.000000	0.0156815 	860.000000	2.20098e-06
880.000000	0.0205179 	880.000000	0.0156005 	880.000000	0.0156337 	880.000000	0.0155362 	880.000000	0.0155984 	880.000000	2.15494e-06
900.000000	0.0203964 	900.000000	0.015522  	900.000000	0.0155586 	900.000000	0.0154615 	900.000000	0.0155199 	900.000000	2.11086e-06
920.000000	0.0202817 	920.000000	0.0154479 	920.000000	0.0154874 	920.000000	0.015391  	920.000000	0.0154458 	920.000000	2.06862e-06
940.000000	0.0201732 	940.000000	0.0153779 	940.000000	0.01542   	940.000000	0.0153244 	940.000000	0.0153758 	940.000000	2.0281e-06
960.000000	0.0200707 	960.000000	0.0153117 	960.000000	0.0153565 	960.000000	0.0152615 	960.000000	0.0153097 	960.000000	1.98919e-06
980.000000	0.0199738 	980.000000	0.0152491 	980.000000	0.0152968 	980.000000	0.0152021 	980.000000	0.0152471 	980.000000	1.95181e-06
1000.000000	0.0198823 	1000.000000	0.0151899 	1000.000000	0.0152406 	1000.000000	0.0151459 	1000.000000	0.0151879 	1000.000000	1.91586e-06
1020.000000	0.0197957 	1020.000000	0.0151339 	1020.000000	0.0151875 	1020.000000	0.0150927 	1020.000000	0.015132  	1020.000000	1.88125e-06
1040.000000	0.0197138 	1040.000000	0.0150809 	1040.000000	0.0151373 	1040.000000	0.0150425 	1040.000000	0.015079  	1040.000000	1.84792e-06
1060.000000	0.0196364 	1060.000000	0.0150307 	1060.000000	0.0150898 	1060.000000	0.0149949 	1060.000000	0.0150289 	1060.000000	1.8158e-06
1080.000000	0.0195633 	1080.000000	0.0149833 	1080.000000	0.0150447 	1080.000000	0.0149498 	1080.000000	0.0149815 	1080.000000	1.78481e-06
1100.000000	0.0194941 	1100.000000	0.0149384 	1100.000000	0.0150018 	1100.000000	0.0149071 	1100.000000	0.0149367 	1100.000000	1.75491e-06
1120.000000	0.0194288 	1120.000000	0.014896  	1120.000000	0.014961  	1120.000000	0.0148667 	1120.000000	0.0148943 	1120.000000	1.72603e-06
1140.000000	0.0193672 	1140.000000	0.0148558 	1140.000000	0.0149222 	1140.000000	0.0148284 	1140.000000	0.0148541 	1140.000000	1.69811e-06
1160.000000	0.019309  	1160.000000	0.0148178 	1160.000000	0.0148854 	1160.000000	0.0147922 	1160.000000	0.0148162 	1160.000000	1.67112e-06
1180.000000	0.0192541 	1180.000000	0.0147819 	1180.000000	0.0148506 	1180.000000	0.0147578 	1180.000000	0.0147803 	1180.000000	1.64501e-06
1200.000000	0.0192023 	1200.000000	0.014748  	1200.000000	0.0148177 	1200.000000	0.0147252 	1200.000000	0.0147464 	1200.000000	1.61973e-06
1220.000000	0.0191535 	1220.000000	0.0147159 	1220.000000	0.0147866 	1220.000000	0.0146944 	1220.000000	0.0147143 	1220.000000	1.59525e-06
1240.000000	0.0191076 	1240.000000	0.0146856 	1240.000000	0.0147573 	1240.000000	0.0146651 	1240.000000	0.0146841 	1240.000000	1.57152e-06
1260.000000	0.0190644 	1260.000000	0.0146571 	1260.000000	0.0147296 	1260.000000	0.0146374 	1260.000000	0.0146555 	1260.000000	1.54851e-06
1280.000000	0.0190239 	1280.000000	0.0146301 	1280.000000	0.0147034 	1280.000000	0.0146111 	1280.000000	0.0146286 	1280.000000	1.52619e-06
1300.000000	0.0189858 	1300.000000	0.0146047 	1300.000000	0.0146785 	1300.000000	0.0145862 	1300.000000	0.0146032 	1300.000000	1.50453e-06
1320.000000	0.0189502 	1320.000000	0.0145808 	1320.000000	0.0146548 	1320.000000	0.0145627 	1320.000000	0.0145793 	1320.000000	1.4835e-06
1340.000000	0.0189168 	1340.000000	0.0145583 	1340.000000	0.0146322 	1340.000000	0.0145404 	1340.000000	0.0145568 	1340.000000	1.46307e-06
1360.000000	0.0188856 	1360.000000	0.0145371 	1360.000000	0.0146107 	1360.000000	0.0145192 	1360.000000	0.0145357 	1360.000000	1.44322e-06
1380.000000	0.0188566 	1380.000000	0.0145173 	1380.000000	0.0145904 	1380.000000	0.0144993 	1380.000000	0.0145158 	1380.000000	1.42392e-06
1400.000000	0.0188296 	1400.000000	0.0144987 	1400.000000	0.0145711 	1400.000000	0.0144803 	1400.000000	0.0144972 	1400.000000	1.40514e-06
1420.000000	0.0188045 	1420.000000	0.0144812 	1420.000000	0.0145529 	1420.000000	0.0144624 	1420.000000	0.0144798 	1420.000000	1.38688e-06
1440.000000	0.0187813 	1440.000000	0.0144649 	1440.000000	0.0145357 	1440.000000	0.0144455 	1440.000000	0.0144636 	1440.000000	1.3691e-06
1460.000000	0.0187599 	1460.000000	0.0144498 	1460.000000	0.0145196 	1460.000000	0.0144296 	1460.000000	0.0144484 	1460.000000	1.35178e-06
1480.000000	0.0187402 	1480.000000	0.0144356 	1480.000000	0.0145043 	1480.000000	0.0144145 	1480.000000	0.0144343 	1480.000000	1.33492e-06
