Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.050000	1.61547   	0.050000	1.18005   	0.050000	1.20121   	0.050000	1.20121   	0.050000	1.15272   	0.050000	0.0273321 	
0.055000	1.70113   	0.055000	1.25657   	0.055000	1.26976   	0.055000	1.26976   	0.055000	1.23109   	0.055000	0.0254815 	
0.060000	1.77658   	0.060000	1.32591   	0.060000	1.33313   	0.060000	1.33313   	0.060000	1.30202   	0.060000	0.0238887 	
0.070000	1.89874   	0.070000	1.4441    	0.070000	1.44496   	0.070000	1.44496   	0.070000	1.42281   	0.070000	0.0212818 	
0.080000	2.02759   	0.080000	1.53787   	0.080000	1.53833   	0.080000	1.53833   	0.080000	1.51864   	0.080000	0.0192323 	
0.090000	2.13589   	0.090000	1.61339   	0.090000	1.61538   	0.090000	1.61538   	0.090000	1.59581   	0.090000	0.0175743 	
0.100000	2.22612   	0.100000	1.67427   	0.100000	1.67839   	0.100000	1.67839   	0.100000	1.65806   	0.100000	0.0162024 	
0.120000	2.31073   	0.120000	1.75986   	0.120000	1.771     	0.120000	1.771     	0.120000	1.74581   	0.120000	0.0140579 	
0.140000	2.36553   	0.140000	1.81439   	0.140000	1.8313    	0.140000	1.8313    	0.140000	1.80194   	0.140000	0.0124525 	
0.160000	2.40683   	0.160000	1.85029   	0.160000	1.8705    	0.160000	1.8705    	0.160000	1.83909   	0.160000	0.0112013 	
0.180000	2.43913   	0.180000	1.86997   	0.180000	1.8962    	0.180000	1.8962    	0.180000	1.85977   	0.180000	0.0101962 	
0.200000	2.47372   	0.200000	1.88488   	0.200000	1.91336   	0.200000	1.91336   	0.200000	1.87551   	0.200000	0.00936933	
0.250000	2.48915   	0.250000	1.91123   	0.250000	1.93661   	0.250000	1.93661   	0.250000	1.90341   	0.250000	0.00782206	
0.300000	2.52592   	0.300000	1.93942   	0.300000	1.94714   	0.300000	1.94714   	0.300000	1.93268   	0.300000	0.00674076	
0.350000	2.56599   	0.350000	1.96634   	0.350000	1.95213   	0.350000	1.95213   	0.350000	1.9604    	0.350000	0.00593895	
0.400000	2.593     	0.400000	1.98195   	0.400000	1.95366   	0.400000	1.95366   	0.400000	1.97663   	0.400000	0.00531874	
0.450000	2.60856   	0.450000	1.98925   	0.450000	1.97264   	0.450000	1.97264   	0.450000	1.98443   	0.450000	0.00482354	
0.500000	2.61971   	0.500000	1.99411   	0.500000	1.98665   	0.500000	1.98665   	0.500000	1.98969   	0.500000	0.00441829	
0.600000	2.53378   	0.600000	1.99238   	0.600000	1.99639   	0.600000	1.99639   	0.600000	1.98859   	0.600000	0.0037931 	
0.700000	2.44289   	0.700000	1.99129   	0.700000	1.98943   	0.700000	1.98943   	0.700000	1.98796   	0.700000	0.0033318 	
0.800000	2.42981   	0.800000	1.97935   	0.800000	1.963     	0.800000	1.963     	0.800000	1.97637   	0.800000	0.0029764 	
0.900000	2.38898   	0.900000	1.94687   	0.900000	1.93209   	0.900000	1.93209   	0.900000	1.94417   	0.900000	0.00269358	
1.000000	2.34219   	1.000000	1.91068   	1.000000	1.89886   	1.000000	1.89886   	1.000000	1.90822   	1.000000	0.00246277	
1.250000	2.20792   	1.250000	1.81388   	1.250000	1.81207   	1.250000	1.81207   	1.250000	1.81185   	1.250000	0.00203554	
1.500000	2.07647   	1.500000	1.72053   	1.500000	1.7156    	1.500000	1.7156    	1.500000	1.71879   	1.500000	0.00174076	
1.750000	1.95416   	1.750000	1.634     	1.750000	1.63005   	1.750000	1.63005   	1.750000	1.63247   	1.750000	0.00152431	
2.000000	1.84319   	2.000000	1.55555   	2.000000	1.55326   	2.000000	1.55326   	2.000000	1.55419   	2.000000	0.0013582 	
2.250000	1.74604   	2.250000	1.48472   	2.250000	1.48376   	2.250000	1.48376   	2.250000	1.4835    	2.250000	0.00122644	
2.500000	1.71893   	2.500000	1.4203    	2.500000	1.4205    	2.500000	1.4205    	2.500000	1.41918   	2.500000	0.00111922	
3.000000	1.5522    	3.000000	1.30752   	3.000000	1.30957   	3.000000	1.30957   	3.000000	1.30656   	3.000000	0.000954922	
3.500000	1.41582   	3.500000	1.21089   	3.500000	1.21549   	3.500000	1.21549   	3.500000	1.21006   	3.500000	0.00083462	
4.000000	1.3024    	4.000000	1.12872   	4.000000	1.13472   	4.000000	1.13472   	4.000000	1.12797   	4.000000	0.000742508	
4.500000	1.20663   	4.500000	1.05811   	4.500000	1.06462   	4.500000	1.06462   	4.500000	1.05744   	4.500000	0.000669584	
5.000000	1.1247    	5.000000	0.996669  	5.000000	1.0032    	5.000000	1.0032    	5.000000	0.996058  	5.000000	0.000610336	
5.500000	1.0538    	5.500000	0.942573  	5.500000	0.948939  	5.500000	0.948939  	5.500000	0.942012  	5.500000	0.000561192	
6.000000	0.991822  	6.000000	0.89431   	6.000000	0.90064   	6.000000	0.90064   	6.000000	0.89379   	6.000000	0.000519733	
6.500000	0.937173  	6.500000	0.851303  	6.500000	0.857358  	6.500000	0.857358  	6.500000	0.850819  	6.500000	0.000484259	
7.000000	0.888609  	7.000000	0.812676  	7.000000	0.81834   	7.000000	0.81834   	7.000000	0.812222  	7.000000	0.000453543	
7.500000	0.845159  	7.500000	0.777752  	7.500000	0.782976  	7.500000	0.782976  	7.500000	0.777325  	7.500000	0.000426673	
8.000000	0.806044  	8.000000	0.745995  	8.000000	0.750767  	8.000000	0.750767  	8.000000	0.745592  	8.000000	0.000402958	
8.500000	0.770639  	8.500000	0.716974  	8.500000	0.721302  	8.500000	0.721302  	8.500000	0.716593  	8.500000	0.000381864	
9.000000	0.738433  	9.000000	0.690337  	9.000000	0.694238  	9.000000	0.694238  	9.000000	0.689974  	9.000000	0.000362973	
9.500000	0.709006  	9.500000	0.66579   	9.500000	0.669288  	9.500000	0.669288  	9.500000	0.665444  	9.500000	0.000345952	
10.000000	0.682008  	10.000000	0.645985  	10.000000	0.64621   	10.000000	0.64621   	10.000000	0.645654  	10.000000	0.000330531	
11.000000	0.634173  	11.000000	0.604791  	11.000000	0.603789  	11.000000	0.60483   	11.000000	0.604487  	11.000000	0.000303653	
12.000000	0.593082  	12.000000	0.568659  	12.000000	0.566806  	12.000000	0.568554  	12.000000	0.568378  	12.000000	0.000281002	
13.000000	0.557386  	13.000000	0.53674   	13.000000	0.534251  	13.000000	0.536486  	13.000000	0.536478  	13.000000	0.000261639	
14.000000	0.526073  	14.000000	0.508355  	14.000000	0.505362  	14.000000	0.507925  	14.000000	0.50811   	14.000000	0.000244888	
15.000000	0.498374  	15.000000	0.482958  	15.000000	0.479549  	15.000000	0.48232   	15.000000	0.482728  	15.000000	0.000230245	
16.000000	0.473687  	16.000000	0.460109  	16.000000	0.456326  	16.000000	0.459229  	16.000000	0.459892  	16.000000	0.000217331	
17.000000	0.451541  	17.000000	0.439447  	17.000000	0.435309  	17.000000	0.438294  	17.000000	0.439241  	17.000000	0.000205851	
18.000000	0.431557  	18.000000	0.420675  	18.000000	0.416208  	18.000000	0.419225  	18.000000	0.42048   	18.000000	0.000195577	
19.000000	0.413428  	19.000000	0.403548  	19.000000	0.398772  	19.000000	0.401778  	19.000000	0.403362  	19.000000	0.000186325	
20.000000	0.396904  	20.000000	0.387859  	20.000000	0.382791  	20.000000	0.385755  	20.000000	0.387681  	20.000000	0.000177947	
21.000000	0.381779  	21.000000	0.373436  	21.000000	0.368082  	21.000000	0.370986  	21.000000	0.373266  	21.000000	0.000170323	
22.000000	0.367878  	22.000000	0.360131  	22.000000	0.35449   	22.000000	0.357328  	22.000000	0.359968  	22.000000	0.000163355	
23.000000	0.355057  	23.000000	0.34782   	23.000000	0.341891  	23.000000	0.34466   	23.000000	0.347663  	23.000000	0.00015696	
24.000000	0.343193  	24.000000	0.336396  	24.000000	0.330185  	24.000000	0.332878  	24.000000	0.336245  	24.000000	0.000151069	
25.000000	0.332181  	25.000000	0.325765  	25.000000	0.319283  	25.000000	0.321892  	25.000000	0.32562   	25.000000	0.000145624	
27.000000	0.312364  	27.000000	0.306576  	27.000000	0.299574  	27.000000	0.302005  	27.000000	0.30644   	27.000000	0.00013588	
29.000000	0.295024  	29.000000	0.289727  	29.000000	0.282226  	29.000000	0.284487  	29.000000	0.2896    	29.000000	0.00012741	
31.000000	0.279716  	31.000000	0.274814  	31.000000	0.267431  	31.000000	0.269416  	31.000000	0.274694  	31.000000	0.000119977	
33.000000	0.266097  	33.000000	0.261519  	33.000000	0.25479   	33.000000	0.256433  	33.000000	0.261406  	33.000000	0.000113399	
35.000000	0.253899  	35.000000	0.249593  	35.000000	0.243422  	35.000000	0.244795  	35.000000	0.249485  	35.000000	0.000107535	
38.000000	0.237807  	38.000000	0.233835  	38.000000	0.228397  	38.000000	0.22943   	38.000000	0.233735  	38.000000	9.98369e-05	
41.000000	0.223878  	41.000000	0.220179  	41.000000	0.215341  	41.000000	0.216119  	41.000000	0.220085  	41.000000	9.32099e-05	
44.000000	0.211696  	44.000000	0.208226  	44.000000	0.203899  	44.000000	0.204469  	44.000000	0.208139  	44.000000	8.74419e-05	
47.000000	0.200947  	47.000000	0.197676  	47.000000	0.19377   	47.000000	0.194183  	47.000000	0.197593  	47.000000	8.2374e-05	
50.000000	0.191388  	50.000000	0.188292  	50.000000	0.184741  	50.000000	0.18503   	50.000000	0.188214  	50.000000	7.78844e-05	
55.000000	0.1776    	55.000000	0.174759  	55.000000	0.171708  	55.000000	0.171823  	55.000000	0.174687  	55.000000	7.14381e-05	
60.000000	0.165943  	60.000000	0.163323  	60.000000	0.160671  	60.000000	0.160651  	60.000000	0.163257  	60.000000	6.60155e-05	
65.000000	0.155949  	65.000000	0.153529  	65.000000	0.151188  	65.000000	0.151072  	65.000000	0.153468  	65.000000	6.1388e-05	
70.000000	0.147281  	70.000000	0.145043  	70.000000	0.142959  	70.000000	0.142762  	70.000000	0.144985  	70.000000	5.73905e-05	
75.000000	0.139687  	75.000000	0.137616  	75.000000	0.135737  	75.000000	0.135483  	75.000000	0.137562  	75.000000	5.39011e-05	
80.000000	0.132974  	80.000000	0.131061  	80.000000	0.129333  	80.000000	0.12905   	80.000000	0.13101   	80.000000	5.08275e-05	
85.000000	0.126995  	85.000000	0.125231  	85.000000	0.123648  	85.000000	0.123323  	85.000000	0.125183  	85.000000	4.80986e-05	
90.000000	0.121632  	90.000000	0.120012  	90.000000	0.118551  	90.000000	0.118191  	90.000000	0.119966  	90.000000	4.56588e-05	
95.000000	0.116795  	95.000000	0.11531   	95.000000	0.113938  	95.000000	0.113563  	95.000000	0.115266  	95.000000	4.3464e-05	
100.000000	0.112406  	100.000000	0.111052  	100.000000	0.109757  	100.000000	0.109369  	100.000000	0.11101   	100.000000	4.14785e-05	
105.000000	0.108406  	105.000000	0.107177  	105.000000	0.105962  	105.000000	0.105549  	105.000000	0.107138  	105.000000	3.96733e-05	
110.000000	0.104744  	110.000000	0.103636  	110.000000	0.10248   	110.000000	0.102056  	110.000000	0.103598  	110.000000	3.80248e-05	
115.000000	0.101377  	115.000000	0.100387  	115.000000	0.0992791 	115.000000	0.0988479 	115.000000	0.10035   	115.000000	3.65129e-05	
120.000000	0.0982708 	120.000000	0.0973943 	120.000000	0.0963303 	120.000000	0.0958918 	120.000000	0.0973592 	120.000000	3.51213e-05	
125.000000	0.0953951 	125.000000	0.094629  	125.000000	0.0936029 	125.000000	0.0931587 	125.000000	0.0945952 	125.000000	3.3836e-05	
130.000000	0.0927247 	130.000000	0.092066  	130.000000	0.0910735 	130.000000	0.0906241 	130.000000	0.0920333 	130.000000	3.2645e-05	
135.000000	0.0902377 	135.000000	0.0896835 	135.000000	0.088721  	135.000000	0.088267  	135.000000	0.089652  	135.000000	3.15382e-05	
140.000000	0.0879155 	140.000000	0.0874631 	140.000000	0.0865268 	140.000000	0.0860694 	140.000000	0.0874326 	140.000000	3.05069e-05	
145.000000	0.0857418 	145.000000	0.0853887 	145.000000	0.0844768 	145.000000	0.0840155 	145.000000	0.0853591 	145.000000	2.95435e-05	
150.000000	0.0837023 	150.000000	0.0834462 	150.000000	0.0825565 	150.000000	0.0820916 	150.000000	0.0834176 	150.000000	2.86414e-05	
155.000000	0.08083   	155.000000	0.0816234 	155.000000	0.0807471 	155.000000	0.0802857 	155.000000	0.0815956 	155.000000	2.77949e-05	
160.000000	0.0791467 	160.000000	0.0799095 	160.000000	0.0790447 	160.000000	0.0785873 	160.000000	0.0798825 	160.000000	2.69989e-05	
165.000000	0.0775593 	165.000000	0.078295  	165.000000	0.0774467 	165.000000	0.076987  	165.000000	0.0782688 	165.000000	2.6249e-05	
170.000000	0.0760596 	170.000000	0.0767715 	170.000000	0.0759393 	170.000000	0.0754766 	170.000000	0.076746  	170.000000	2.55412e-05	
175.000000	0.0746406 	175.000000	0.0753314 	175.000000	0.0745126 	175.000000	0.0740488 	175.000000	0.0753065 	175.000000	2.48721e-05	
180.000000	0.0732957 	180.000000	0.0739681 	180.000000	0.0731604 	180.000000	0.0726968 	180.000000	0.0739438 	180.000000	2.42385e-05	
185.000000	0.0720192 	185.000000	0.0726755 	185.000000	0.0718766 	185.000000	0.071415  	185.000000	0.0726519 	185.000000	2.36376e-05	
190.000000	0.0708061 	190.000000	0.0714484 	190.000000	0.0706571 	190.000000	0.0701979 	190.000000	0.0714253 	190.000000	2.30669e-05	
195.000000	0.0696516 	195.000000	0.0702818 	195.000000	0.0695002 	195.000000	0.0690408 	195.000000	0.0702592 	195.000000	2.25242e-05	
200.000000	0.0685515 	200.000000	0.0691713 	200.000000	0.0684003 	200.000000	0.0679394 	200.000000	0.0691493 	200.000000	2.20074e-05	
210.000000	0.0664998 	210.000000	0.0671035 	210.000000	0.0663429 	210.000000	0.0658885 	210.000000	0.0670825 	210.000000	2.10444e-05	
220.000000	0.0646245 	220.000000	0.0652174 	220.000000	0.0644729 	220.000000	0.064018  	220.000000	0.0651973 	220.000000	2.01652e-05	
230.000000	0.0629037 	230.000000	0.0634902 	230.000000	0.0627545 	230.000000	0.0623054 	230.000000	0.0634708 	230.000000	1.93592e-05	
240.000000	0.0613189 	240.000000	0.0619025 	240.000000	0.0611802 	240.000000	0.0607316 	240.000000	0.0618839 	240.000000	1.86175e-05	
250.000000	0.0598545 	250.000000	0.0604384 	250.000000	0.0597257 	250.000000	0.0592807 	250.000000	0.0604205 	250.000000	1.79325e-05	
260.000000	0.0584972 	260.000000	0.059084  	260.000000	0.0583807 	260.000000	0.057939  	260.000000	0.0590667 	260.000000	1.7298e-05	
270.000000	0.0572358 	270.000000	0.0578275 	270.000000	0.0571364 	270.000000	0.0566948 	270.000000	0.0578108 	270.000000	1.67085e-05	
280.000000	0.0560603 	280.000000	0.0566588 	280.000000	0.055974  	280.000000	0.0555381 	280.000000	0.0566426 	280.000000	1.61593e-05	
290.000000	0.0549624 	290.000000	0.0555691 	290.000000	0.054896  	290.000000	0.0544601 	290.000000	0.0555534 	290.000000	1.56463e-05	
300.000000	0.0539345 	300.000000	0.0545507 	300.000000	0.0538875 	300.000000	0.0534533 	300.000000	0.0545356 	300.000000	1.51661e-05	
310.000000	0.0529703 	310.000000	0.0535971 	310.000000	0.0529395 	310.000000	0.052511  	310.000000	0.0535823 	310.000000	1.47156e-05	
320.000000	0.052064  	320.000000	0.0527022 	320.000000	0.0520512 	320.000000	0.0516274 	320.000000	0.0526879 	320.000000	1.42921e-05	
330.000000	0.0512107 	330.000000	0.051861  	330.000000	0.0512204 	330.000000	0.0507972 	330.000000	0.0518471 	330.000000	1.38931e-05	
340.000000	0.0504059 	340.000000	0.0510689 	340.000000	0.0504391 	340.000000	0.050016  	340.000000	0.0510553 	340.000000	1.35166e-05	
350.000000	0.0496456 	350.000000	0.0503217 	350.000000	0.0496993 	350.000000	0.0492797 	350.000000	0.0503085 	350.000000	1.31607e-05	
360.000000	0.0489262 	360.000000	0.0496159 	360.000000	0.0489996 	360.000000	0.0485846 	360.000000	0.0496031 	360.000000	1.28238e-05	
370.000000	0.0482447 	370.000000	0.0489482 	370.000000	0.0483391 	370.000000	0.0479275 	370.000000	0.0489357 	370.000000	1.25043e-05	
380.000000	0.0475982 	380.000000	0.0483157 	380.000000	0.0477166 	380.000000	0.0473055 	380.000000	0.0483035 	380.000000	1.22009e-05	
390.000000	0.0469841 	390.000000	0.0477158 	390.000000	0.0471272 	390.000000	0.046716  	390.000000	0.0477039 	390.000000	1.19124e-05	
400.000000	0.0464    	400.000000	0.0471461 	400.000000	0.0465657 	400.000000	0.0461566 	400.000000	0.0471344 	400.000000	1.16378e-05	
410.000000	0.045844  	410.000000	0.0466044 	410.000000	0.0460307 	410.000000	0.0456251 	410.000000	0.0465931 	410.000000	1.1376e-05	
420.000000	0.0453141 	420.000000	0.0460889 	420.000000	0.0455217 	420.000000	0.0451197 	420.000000	0.0460778 	420.000000	1.11261e-05	
430.000000	0.0448086 	430.000000	0.0455977 	430.000000	0.0450382 	430.000000	0.0446385 	430.000000	0.0455868 	430.000000	1.08874e-05	
440.000000	0.0443259 	440.000000	0.0451293 	440.000000	0.0445794 	440.000000	0.0441799 	440.000000	0.0451186 	440.000000	1.0659e-05	
450.000000	0.0438645 	450.000000	0.0446821 	450.000000	0.0441421 	450.000000	0.0437424 	450.000000	0.0446716 	450.000000	1.04405e-05	
460.000000	0.0434231 	460.000000	0.0442548 	460.000000	0.0437231 	460.000000	0.0433248 	460.000000	0.0442446 	460.000000	1.0231e-05	
470.000000	0.0430006 	470.000000	0.0438463 	470.000000	0.0433215 	470.000000	0.0429258 	470.000000	0.0438363 	470.000000	1.003e-05 	
480.000000	0.0425957 	480.000000	0.0434553 	480.000000	0.0429373 	480.000000	0.0425441 	480.000000	0.0434454 	480.000000	9.83713e-06	
490.000000	0.0422076 	490.000000	0.0430808 	490.000000	0.04257   	490.000000	0.0421789 	490.000000	0.0430711 	490.000000	9.65177e-06	
500.000000	0.0418351 	500.000000	0.0427219 	500.000000	0.0422181 	500.000000	0.0418291 	500.000000	0.0427124 	500.000000	9.47351e-06	
520.000000	0.0411338 	520.000000	0.0420472 	520.000000	0.0415568 	520.000000	0.0411722 	520.000000	0.042038  	520.000000	9.13675e-06	
540.000000	0.0404857 	540.000000	0.0414248 	540.000000	0.0409504 	540.000000	0.0405672 	540.000000	0.041416  	540.000000	8.82392e-06	
560.000000	0.0398854 	560.000000	0.0408495 	560.000000	0.0403914 	560.000000	0.0400085 	560.000000	0.0408409 	560.000000	8.53255e-06	
580.000000	0.039328  	580.000000	0.0403163 	580.000000	0.039871  	580.000000	0.0394914 	580.000000	0.040308  	580.000000	8.26046e-06	
600.000000	0.0388096 	600.000000	0.0398212 	600.000000	0.039388  	600.000000	0.0390118 	600.000000	0.0398132 	600.000000	8.00578e-06	
620.000000	0.0383266 	620.000000	0.0393606 	620.000000	0.0389395 	620.000000	0.0385661 	620.000000	0.0393528 	620.000000	7.76688e-06	
640.000000	0.0378759 	640.000000	0.0389314 	640.000000	0.0385213 	640.000000	0.0381511 	640.000000	0.0389238 	640.000000	7.54232e-06	
660.000000	0.0374546 	660.000000	0.0385307 	660.000000	0.0381324 	660.000000	0.037764  	660.000000	0.0385234 	660.000000	7.33083e-06	
680.000000	0.0370602 	680.000000	0.0381562 	680.000000	0.0377708 	680.000000	0.0374025 	680.000000	0.0381491 	680.000000	7.13128e-06	
700.000000	0.0366907 	700.000000	0.0378057 	700.000000	0.0374321 	700.000000	0.0370642 	700.000000	0.0377987 	700.000000	6.94268e-06	
720.000000	0.036344  	720.000000	0.0374771 	720.000000	0.0371131 	720.000000	0.0367473 	720.000000	0.0374704 	720.000000	6.76414e-06	
740.000000	0.0360184 	740.000000	0.0371689 	740.000000	0.0368133 	740.000000	0.03645   	740.000000	0.0371623 	740.000000	6.59488e-06	
760.000000	0.0357123 	760.000000	0.0368793 	760.000000	0.0365319 	760.000000	0.0361707 	760.000000	0.0368729 	760.000000	6.43417e-06	
780.000000	0.0354243 	780.000000	0.036607  	780.000000	0.0362675 	780.000000	0.0359081 	780.000000	0.0366007 	780.000000	6.28137e-06	
800.000000	0.0351532 	800.000000	0.0363508 	800.000000	0.0360185 	800.000000	0.0356608 	800.000000	0.0363446 	800.000000	6.13592e-06	
820.000000	0.0348976 	820.000000	0.0361094 	820.000000	0.035785  	820.000000	0.035429  	820.000000	0.0361034 	820.000000	5.99728e-06	
840.000000	0.0346567 	840.000000	0.035882  	840.000000	0.0355699 	840.000000	0.0352157 	840.000000	0.0358761 	840.000000	5.86499e-06	
860.000000	0.0344294 	860.000000	0.0356674 	860.000000	0.0353667 	860.000000	0.0350144 	860.000000	0.0356616 	860.000000	5.7386e-06	
880.000000	0.0342148 	880.000000	0.0354649 	880.000000	0.035175  	880.000000	0.0348242 	880.000000	0.0354592 	880.000000	5.61774e-06	
900.000000	0.0340122 	900.000000	0.0352736 	900.000000	0.0349944 	900.000000	0.0346443 	900.000000	0.0352681 	900.000000	5.50204e-06	
920.000000	0.0338209 	920.000000	0.0350929 	920.000000	0.0348242 	920.000000	0.0344742 	920.000000	0.0350875 	920.000000	5.39117e-06	
940.000000	0.03364   	940.000000	0.0349221 	940.000000	0.0346631 	940.000000	0.0343131 	940.000000	0.0349168 	940.000000	5.28484e-06	
960.000000	0.0334691 	960.000000	0.0347605 	960.000000	0.0345102 	960.000000	0.0341605 	960.000000	0.0347554 	960.000000	5.18276e-06	
980.000000	0.0333076 	980.000000	0.0346077 	980.000000	0.0343646 	980.000000	0.0340158 	980.000000	0.0346027 	980.000000	5.08469e-06	
1000.000000	0.0331548 	1000.000000	0.0344632 	1000.000000	0.0342262 	1000.000000	0.0338786 	1000.000000	0.0344582 	1000.000000	4.99039e-06	
1020.000000	0.0330104 	1020.000000	0.0343263 	1020.000000	0.0340946 	1020.000000	0.0337483 	1020.000000	0.0343214 	1020.000000	4.89964e-06	
1040.000000	0.0328739 	1040.000000	0.0341968 	1040.000000	0.0339697 	1040.000000	0.0336247 	1040.000000	0.034192  	1040.000000	4.81225e-06	
1060.000000	0.0327448 	1060.000000	0.0340742 	1060.000000	0.0338512 	1060.000000	0.0335072 	1060.000000	0.0340695 	1060.000000	4.72803e-06	
1080.000000	0.0326229 	1080.000000	0.0339581 	1080.000000	0.0337386 	1080.000000	0.0333956 	1080.000000	0.0339534 	1080.000000	4.6468e-06	
1100.000000	0.0325076 	1100.000000	0.0338482 	1100.000000	0.0336315 	1100.000000	0.0332895 	1100.000000	0.0338436 	1100.000000	4.56842e-06	
1120.000000	0.0323987 	1120.000000	0.0337441 	1120.000000	0.0335297 	1120.000000	0.0331886 	1120.000000	0.0337396 	1120.000000	4.49273e-06	
1140.000000	0.0322959 	1140.000000	0.0336456 	1140.000000	0.0334328 	1140.000000	0.0330926 	1140.000000	0.0336412 	1140.000000	4.41959e-06	
1160.000000	0.0321988 	1160.000000	0.0335524 	1160.000000	0.0333406 	1160.000000	0.0330012 	1160.000000	0.033548  	1160.000000	4.34887e-06	
1180.000000	0.0321073 	1180.000000	0.0334641 	1180.000000	0.0332528 	1180.000000	0.0329142 	1180.000000	0.0334599 	1180.000000	4.28047e-06	
1200.000000	0.0320209 	1200.000000	0.0333807 	1200.000000	0.0331691 	1200.000000	0.0328314 	1200.000000	0.0333765 	1200.000000	4.21425e-06	
1220.000000	0.0319396 	1220.000000	0.0333017 	1220.000000	0.0330895 	1220.000000	0.0327525 	1220.000000	0.0332976 	1220.000000	4.15012e-06	
1240.000000	0.0318631 	1240.000000	0.0332271 	1240.000000	0.0330136 	1240.000000	0.0326774 	1240.000000	0.033223  	1240.000000	4.08798e-06	
1260.000000	0.0317911 	1260.000000	0.0331566 	1260.000000	0.0329413 	1260.000000	0.0326058 	1260.000000	0.0331526 	1260.000000	4.02774e-06	
1280.000000	0.0317234 	1280.000000	0.0330901 	1280.000000	0.0328724 	1280.000000	0.0325375 	1280.000000	0.0330861 	1280.000000	3.96931e-06	
1300.000000	0.03166   	1300.000000	0.0330272 	1300.000000	0.0328067 	1300.000000	0.0324725 	1300.000000	0.0330233 	1300.000000	3.91261e-06	
1320.000000	0.0316005 	1320.000000	0.032968  	1320.000000	0.032744  	1320.000000	0.0324105 	1320.000000	0.0329641 	1320.000000	3.85756e-06	
1340.000000	0.0315448 	1340.000000	0.0329122 	1340.000000	0.0326842 	1340.000000	0.0323515 	1340.000000	0.0329084 	1340.000000	3.80409e-06	
1360.000000	0.0314929 	1360.000000	0.0328596 	1360.000000	0.0326272 	1360.000000	0.0322951 	1360.000000	0.0328559 	1360.000000	3.75213e-06	
1380.000000	0.0314444 	1380.000000	0.0328102 	1380.000000	0.0325729 	1380.000000	0.0322414 	1380.000000	0.0328065 	1380.000000	3.70162e-06	
1400.000000	0.0313994 	1400.000000	0.0327638 	1400.000000	0.0325211 	1400.000000	0.0321902 	1400.000000	0.0327601 	1400.000000	3.6525e-06	
1420.000000	0.0313576 	1420.000000	0.0327203 	1420.000000	0.0324718 	1420.000000	0.0321415 	1420.000000	0.0327167 	1420.000000	3.60471e-06	
1440.000000	0.0313189 	1440.000000	0.0326795 	1440.000000	0.0324249 	1440.000000	0.0320949 	1440.000000	0.0326759 	1440.000000	3.5582e-06	
1460.000000	0.0312832 	1460.000000	0.0326414 	1460.000000	0.0323801 	1460.000000	0.0320506 	1460.000000	0.0326379 	1460.000000	3.51292e-06	
