*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.300000	1.26109   	0.300000	0.428387  	0.300000	0.430181  	0.300000	0.430181  	0.300000	0.427729  	0.300000	0.000658555	
0.350000	1.2014    	0.350000	0.413057  	0.350000	0.414933  	0.350000	0.414933  	0.350000	0.412473  	0.350000	0.000584084	
0.400000	1.14674   	0.400000	0.397236  	0.400000	0.398807  	0.400000	0.398807  	0.400000	0.39671   	0.400000	0.000525936	
0.450000	1.09597   	0.450000	0.381849  	0.450000	0.382958  	0.450000	0.382958  	0.450000	0.38137   	0.450000	0.000479152	
0.500000	1.04867   	0.500000	0.367301  	0.500000	0.367922  	0.500000	0.367922  	0.500000	0.36686   	0.500000	0.000440619	
0.600000	0.963681  	0.600000	0.341168  	0.600000	0.340971  	0.600000	0.340971  	0.600000	0.340787  	0.600000	0.000380711	
0.700000	0.890302  	0.700000	0.318832  	0.700000	0.318111  	0.700000	0.318111  	0.700000	0.318495  	0.700000	0.000336128	
0.800000	0.826951  	0.800000	0.299725  	0.800000	0.298729  	0.800000	0.298729  	0.800000	0.299424  	0.800000	0.000301544	
0.900000	0.772037  	0.900000	0.283251  	0.900000	0.282149  	0.900000	0.282149  	0.900000	0.282977  	0.900000	0.000273865	
1.000000	0.724138  	1.000000	0.2689    	1.000000	0.2678    	1.000000	0.2678    	1.000000	0.268649  	1.000000	0.00025117	
1.250000	0.627749  	1.250000	0.239885  	1.250000	0.239001  	1.250000	0.239001  	1.250000	0.239676  	1.250000	0.000208884	
1.500000	0.554967  	1.500000	0.217638  	1.500000	0.217047  	1.500000	0.217047  	1.500000	0.217458  	1.500000	0.000179481	
1.750000	0.497964  	1.750000	0.199861  	1.750000	0.199537  	1.750000	0.199537  	1.750000	0.199703  	1.750000	0.000157763	
2.000000	0.452023  	2.000000	0.185228  	2.000000	0.185122  	2.000000	0.185122  	2.000000	0.185087  	2.000000	0.000141015	
2.250000	0.414158  	2.250000	0.17292   	2.250000	0.172983  	2.250000	0.172983  	2.250000	0.172792  	2.250000	0.000127677	
2.500000	0.375978  	2.500000	0.162393  	2.500000	0.162587  	2.500000	0.162587  	2.500000	0.162276  	2.500000	0.000116786	
3.000000	0.328172  	3.000000	0.145281  	3.000000	0.145646  	3.000000	0.145646  	3.000000	0.14518   	3.000000	0.000100027	
3.500000	0.291933  	3.500000	0.131923  	3.500000	0.132382  	3.500000	0.132382  	3.500000	0.131836  	3.500000	8.76987e-05	
4.000000	0.263433  	4.000000	0.12118   	4.000000	0.121685  	4.000000	0.121685  	4.000000	0.121102  	4.000000	7.82227e-05	
4.500000	0.24038   	4.500000	0.112335  	4.500000	0.112858  	4.500000	0.112858  	4.500000	0.112264  	4.500000	7.06966e-05	
5.000000	0.221319  	5.000000	0.104912  	5.000000	0.105436  	5.000000	0.105436  	5.000000	0.104847  	5.000000	6.45651e-05	
5.500000	0.205274  	5.500000	0.0985824 	5.500000	0.0990975 	5.500000	0.0990975 	5.500000	0.0985229 	5.500000	5.94671e-05	
6.000000	0.191567  	6.000000	0.0931132 	6.000000	0.0936126 	6.000000	0.0936126 	6.000000	0.093058  	6.000000	5.51571e-05	
6.500000	0.179712  	6.500000	0.0883327 	6.500000	0.0888129 	6.500000	0.0888129 	6.500000	0.0882813 	6.500000	5.14625e-05	
7.000000	0.16935   	7.000000	0.0841129 	7.000000	0.0845717 	7.000000	0.0845717 	7.000000	0.0840646 	7.000000	4.8258e-05	
7.500000	0.160209  	7.500000	0.0803557 	7.500000	0.0807923 	7.500000	0.0807923 	7.500000	0.0803102 	7.500000	4.54503e-05	
8.000000	0.152083  	8.000000	0.0769851 	8.000000	0.0773993 	8.000000	0.0773993 	8.000000	0.0769422 	8.000000	4.29689e-05	
8.500000	0.144806  	8.500000	0.0739413 	8.500000	0.0743332 	8.500000	0.0743332 	8.500000	0.0739006 	8.500000	4.07588e-05	
9.000000	0.138251  	9.000000	0.0711764 	9.000000	0.0715464 	9.000000	0.0715464 	9.000000	0.0711376 	9.000000	3.87772e-05	
9.500000	0.132312  	9.500000	0.0686514 	9.500000	0.0690003 	9.500000	0.0690003 	9.500000	0.0686144 	9.500000	3.69897e-05	
10.000000	0.126906  	10.000000	0.0668096 	10.000000	0.0666632 	10.000000	0.0666632 	10.000000	0.0667743 	10.000000	3.53686e-05	
11.000000	0.117421  	11.000000	0.0632052 	11.000000	0.0626266 	11.000000	0.0626328 	11.000000	0.0631727 	11.000000	3.2539e-05	
12.000000	0.109366  	12.000000	0.0599471 	12.000000	0.0591179 	12.000000	0.0591283 	12.000000	0.0599169 	12.000000	3.01503e-05	
13.000000	0.102435  	13.000000	0.0570019 	13.000000	0.0560346 	13.000000	0.0560461 	13.000000	0.0569738 	13.000000	2.81051e-05	
14.000000	0.0964042 	14.000000	0.0543348 	14.000000	0.0532994 	14.000000	0.0533103 	14.000000	0.0543084 	14.000000	2.63333e-05	
15.000000	0.0911056 	15.000000	0.0519128 	15.000000	0.0508524 	15.000000	0.0508632 	15.000000	0.051888  	15.000000	2.47825e-05	
16.000000	0.0864114 	16.000000	0.0497064 	16.000000	0.048649  	16.000000	0.0486595 	16.000000	0.049683  	16.000000	2.34132e-05	
17.000000	0.0822219 	17.000000	0.0476899 	17.000000	0.0466539 	17.000000	0.046663  	17.000000	0.0476677 	17.000000	2.21947e-05	
18.000000	0.0784584 	18.000000	0.0458409 	18.000000	0.0448377 	18.000000	0.0448446 	18.000000	0.0458198 	18.000000	2.11031e-05	
19.000000	0.075058  	19.000000	0.0441401 	19.000000	0.0431756 	19.000000	0.0431807 	19.000000	0.04412   	19.000000	2.01191e-05	
20.000000	0.0719696 	20.000000	0.0425708 	20.000000	0.0416439 	20.000000	0.0416489 	20.000000	0.0425515 	20.000000	1.92273e-05	
21.000000	0.0691514 	21.000000	0.0411186 	21.000000	0.040232  	21.000000	0.0402375 	21.000000	0.0411001 	21.000000	1.84152e-05	
22.000000	0.0665687 	22.000000	0.039771  	22.000000	0.0389262 	22.000000	0.0389303 	22.000000	0.0397534 	22.000000	1.76723e-05	
23.000000	0.0641928 	23.000000	0.0385174 	23.000000	0.0377144 	23.000000	0.0377156 	23.000000	0.0385004 	23.000000	1.69899e-05	
24.000000	0.0619992 	24.000000	0.0373482 	24.000000	0.036585  	24.000000	0.0365833 	24.000000	0.0373318 	24.000000	1.6361e-05	
25.000000	0.0599673 	25.000000	0.0362553 	25.000000	0.0355293 	25.000000	0.0355249 	25.000000	0.0362395 	25.000000	1.57792e-05	
27.000000	0.056321  	27.000000	0.0342702 	27.000000	0.0336121 	27.000000	0.0336012 	27.000000	0.0342555 	27.000000	1.47373e-05	
29.000000	0.0531404 	29.000000	0.0325143 	29.000000	0.0319097 	29.000000	0.0318961 	29.000000	0.0325005 	29.000000	1.38307e-05	
31.000000	0.0503402 	31.000000	0.0309499 	31.000000	0.0303963 	31.000000	0.030382  	31.000000	0.0309369 	31.000000	1.30341e-05	
33.000000	0.0478548 	33.000000	0.0295472 	33.000000	0.0290517 	33.000000	0.029033  	33.000000	0.0295349 	33.000000	1.23285e-05	
35.000000	0.045633  	35.000000	0.0282822 	35.000000	0.0278374 	35.000000	0.0278196 	35.000000	0.0282705 	35.000000	1.16989e-05	
38.000000	0.042708  	38.000000	0.0266013 	38.000000	0.0262292 	38.000000	0.0262086 	38.000000	0.0265905 	38.000000	1.08717e-05	
41.000000	0.0401815 	41.000000	0.0251356 	41.000000	0.0248247 	41.000000	0.0248036 	41.000000	0.0251254 	41.000000	1.01587e-05	
44.000000	0.0379758 	44.000000	0.0238459 	44.000000	0.0235849 	44.000000	0.0235663 	44.000000	0.0238363 	44.000000	9.5375e-06	
47.000000	0.0360323 	47.000000	0.022702  	47.000000	0.0224886 	47.000000	0.0224674 	47.000000	0.022693  	47.000000	8.9912e-06	
50.000000	0.0343061 	50.000000	0.0216802 	50.000000	0.0215056 	50.000000	0.0214843 	50.000000	0.0216717 	50.000000	8.50683e-06	
55.000000	0.0318197 	55.000000	0.0201996 	55.000000	0.0200793 	55.000000	0.020056  	55.000000	0.0201918 	55.000000	7.81063e-06	
60.000000	0.0297203 	60.000000	0.0189418 	60.000000	0.01886   	60.000000	0.0188386 	60.000000	0.0189345 	60.000000	7.22431e-06	
65.000000	0.0279226 	65.000000	0.0178595 	65.000000	0.0178096 	65.000000	0.0177876 	65.000000	0.0178528 	65.000000	6.72342e-06	
70.000000	0.0263646 	70.000000	0.0169181 	70.000000	0.0168926 	70.000000	0.0168704 	70.000000	0.0169118 	70.000000	6.29031e-06	
75.000000	0.0250005 	75.000000	0.0160915 	75.000000	0.0160829 	75.000000	0.0160624 	75.000000	0.0160856 	75.000000	5.91191e-06	
80.000000	0.0237955 	80.000000	0.0153597 	80.000000	0.0153672 	80.000000	0.0153449 	80.000000	0.0153541 	80.000000	5.57834e-06	
85.000000	0.0227228 	85.000000	0.0147071 	85.000000	0.0147244 	85.000000	0.0147032 	85.000000	0.0147018 	85.000000	5.28195e-06	
90.000000	0.0217611 	90.000000	0.0141215 	90.000000	0.0141461 	90.000000	0.0141258 	90.000000	0.0141164 	90.000000	5.01679e-06	
95.000000	0.0208938 	95.000000	0.0135928 	95.000000	0.013625  	95.000000	0.0136033 	95.000000	0.013588  	95.000000	4.77809e-06	
100.000000	0.0201074 	100.000000	0.0131131 	100.000000	0.0131489 	100.000000	0.0131282 	100.000000	0.0131086 	100.000000	4.56202e-06	
105.000000	0.0193906 	105.000000	0.0126759 	105.000000	0.0127139 	105.000000	0.0126941 	105.000000	0.0126716 	105.000000	4.36547e-06	
110.000000	0.0187345 	110.000000	0.0122757 	110.000000	0.0123148 	110.000000	0.0122959 	110.000000	0.0122715 	110.000000	4.18587e-06	
115.000000	0.0181315 	115.000000	0.0119079 	115.000000	0.0119489 	115.000000	0.0119293 	115.000000	0.0119039 	115.000000	4.02108e-06	
120.000000	0.0175753 	120.000000	0.0115688 	120.000000	0.0116106 	120.000000	0.0115907 	120.000000	0.0115649 	120.000000	3.86933e-06	
125.000000	0.0170604 	125.000000	0.011255  	125.000000	0.0112958 	125.000000	0.0112769 	125.000000	0.0112513 	125.000000	3.72909e-06	
130.000000	0.0165823 	130.000000	0.0109639 	130.000000	0.0110036 	130.000000	0.0109852 	130.000000	0.0109603 	130.000000	3.5991e-06	
135.000000	0.0161371 	135.000000	0.010693  	135.000000	0.0107327 	135.000000	0.0107135 	135.000000	0.0106895 	135.000000	3.47825e-06	
140.000000	0.0157215 	140.000000	0.0104403 	140.000000	0.0104789 	140.000000	0.0104596 	140.000000	0.0104369 	140.000000	3.36559e-06	
145.000000	0.0153325 	145.000000	0.010204  	145.000000	0.0102406 	145.000000	0.010222  	145.000000	0.0102007 	145.000000	3.26031e-06	
150.000000	0.0149675 	150.000000	0.00998255	150.000000	0.0100171 	150.000000	0.00999904	150.000000	0.00997939	150.000000	3.16169e-06	
155.000000	0.0144537 	155.000000	0.00977459	155.000000	0.0098069 	155.000000	0.00978943	155.000000	0.00977152	155.000000	3.06912e-06	
160.000000	0.0141525 	160.000000	0.00957891	160.000000	0.00960933	160.000000	0.00959201	160.000000	0.00957592	160.000000	2.98205e-06	
165.000000	0.0138684 	165.000000	0.00939445	165.000000	0.00942372	165.000000	0.00940575	165.000000	0.00939155	165.000000	2.89998e-06	
170.000000	0.0136001 	170.000000	0.00922028	170.000000	0.00924775	170.000000	0.00922973	170.000000	0.00921746	170.000000	2.82251e-06	
175.000000	0.0133462 	175.000000	0.00905555	175.000000	0.0090806 	175.000000	0.00906312	175.000000	0.0090528 	175.000000	2.74924e-06	
180.000000	0.0131056 	180.000000	0.00889952	180.000000	0.0089223 	180.000000	0.00890519	180.000000	0.00889684	180.000000	2.67984e-06	
185.000000	0.0128773 	185.000000	0.00875151	185.000000	0.00877201	185.000000	0.00875529	185.000000	0.00874889	185.000000	2.61401e-06	
190.000000	0.0126603 	190.000000	0.00861092	190.000000	0.0086291 	190.000000	0.00861282	190.000000	0.00860836	190.000000	2.55147e-06	
195.000000	0.0124538 	195.000000	0.0084772 	195.000000	0.00849361	195.000000	0.00847725	195.000000	0.00847471	195.000000	2.49197e-06	
200.000000	0.012257  	200.000000	0.00834987	200.000000	0.00836494	200.000000	0.00834808	200.000000	0.00834743	200.000000	2.43531e-06	
210.000000	0.01189   	210.000000	0.0081126 	210.000000	0.00812381	210.000000	0.00810725	210.000000	0.00811027	210.000000	2.32969e-06	
220.000000	0.0115546 	220.000000	0.00789603	220.000000	0.00790324	220.000000	0.00788727	220.000000	0.0078938 	220.000000	2.23321e-06	
230.000000	0.0112469 	230.000000	0.00769756	230.000000	0.00770091	230.000000	0.00768556	230.000000	0.00769541	230.000000	2.14472e-06	
240.000000	0.0109634 	240.000000	0.00751502	240.000000	0.00751575	240.000000	0.00749998	240.000000	0.00751296	240.000000	2.06325e-06	
250.000000	0.0107016 	250.000000	0.00734658	250.000000	0.00734449	250.000000	0.00732869	250.000000	0.00734459	250.000000	1.98799e-06	
260.000000	0.0104588 	260.000000	0.00719069	260.000000	0.0071854 	260.000000	0.00717014	260.000000	0.00718877	260.000000	1.91824e-06	
270.000000	0.0102333 	270.000000	0.007046  	270.000000	0.00703783	270.000000	0.00702297	270.000000	0.00704415	270.000000	1.85342e-06	
280.000000	0.0100231 	280.000000	0.00691136	280.000000	0.00690053	280.000000	0.00688604	280.000000	0.00690957	280.000000	1.79301e-06	
290.000000	0.00982673	290.000000	0.00678578	290.000000	0.00677326	290.000000	0.00675834	290.000000	0.00678404	290.000000	1.73657e-06	
300.000000	0.00964293	300.000000	0.00666837	300.000000	0.00665396	300.000000	0.00663898	300.000000	0.00666669	300.000000	1.68371e-06	
310.000000	0.00947052	310.000000	0.00655839	310.000000	0.00654177	310.000000	0.00652721	310.000000	0.00655676	310.000000	1.63411e-06	
320.000000	0.00930848	320.000000	0.00645516	320.000000	0.00643663	320.000000	0.00642235	320.000000	0.00645358	320.000000	1.58746e-06	
330.000000	0.00915589	330.000000	0.00635809	330.000000	0.0063377 	330.000000	0.00632379	330.000000	0.00635655	330.000000	1.54351e-06	
340.000000	0.00901198	340.000000	0.00626667	340.000000	0.00624478	340.000000	0.006231  	340.000000	0.00626516	340.000000	1.50202e-06	
350.000000	0.00887603	350.000000	0.00618041	350.000000	0.00615764	350.000000	0.00614351	350.000000	0.00617895	350.000000	1.46279e-06	
360.000000	0.00874742	360.000000	0.00609891	360.000000	0.00607514	360.000000	0.00606091	360.000000	0.00609748	360.000000	1.42564e-06	
370.000000	0.00862556	370.000000	0.0060218 	370.000000	0.00599674	370.000000	0.0059828 	370.000000	0.00602041	370.000000	1.39041e-06	
380.000000	0.00850996	380.000000	0.00594873	380.000000	0.00592254	380.000000	0.00590885	380.000000	0.00594738	380.000000	1.35694e-06	
390.000000	0.00840016	390.000000	0.00587942	390.000000	0.00585225	390.000000	0.00583875	390.000000	0.0058781 	390.000000	1.32512e-06	
400.000000	0.00829573	400.000000	0.00581359	400.000000	0.00578545	400.000000	0.00577222	400.000000	0.0058123 	400.000000	1.29481e-06	
410.000000	0.00819632	410.000000	0.005751  	410.000000	0.00572211	410.000000	0.00570902	410.000000	0.00574973	410.000000	1.26591e-06	
420.000000	0.00810158	420.000000	0.00569142	420.000000	0.0056622 	420.000000	0.00564891	420.000000	0.00569018	420.000000	1.23832e-06	
430.000000	0.00801119	430.000000	0.00563464	430.000000	0.00560521	430.000000	0.00559169	430.000000	0.00563343	430.000000	1.21196e-06	
440.000000	0.00792488	440.000000	0.00558049	440.000000	0.00555063	440.000000	0.00553716	440.000000	0.0055793 	440.000000	1.18674e-06	
450.000000	0.00784239	450.000000	0.00552879	450.000000	0.0054984 	450.000000	0.00548515	450.000000	0.00552763	450.000000	1.16259e-06	
460.000000	0.00776348	460.000000	0.0054794 	460.000000	0.00544857	460.000000	0.00543551	460.000000	0.00547826	460.000000	1.13945e-06	
470.000000	0.00768793	470.000000	0.00543216	470.000000	0.005401  	470.000000	0.00538808	470.000000	0.00543104	470.000000	1.11724e-06	
480.000000	0.00761554	480.000000	0.00538695	480.000000	0.00535549	480.000000	0.00534273	480.000000	0.00538585	480.000000	1.09592e-06	
490.000000	0.00754614	490.000000	0.00534364	490.000000	0.00531191	490.000000	0.00529934	490.000000	0.00534257	490.000000	1.07542e-06	
500.000000	0.00747954	500.000000	0.00530214	500.000000	0.00527028	500.000000	0.00525779	500.000000	0.00530108	500.000000	1.05571e-06	
520.000000	0.00735417	520.000000	0.00522412	520.000000	0.0051926 	520.000000	0.00517982	520.000000	0.0052231 	520.000000	1.01847e-06	
540.000000	0.00723829	540.000000	0.00515215	540.000000	0.00512087	540.000000	0.00510805	540.000000	0.00515117	540.000000	9.83859e-07	
560.000000	0.00713095	560.000000	0.00508561	560.000000	0.00505435	560.000000	0.00504184	560.000000	0.00508466	560.000000	9.51613e-07	
580.000000	0.00703131	580.000000	0.00502396	580.000000	0.00499294	580.000000	0.00498062	580.000000	0.00502304	580.000000	9.21492e-07	
600.000000	0.00693862	600.000000	0.00496671	600.000000	0.00493597	600.000000	0.0049239 	600.000000	0.00496582	600.000000	8.93291e-07	
620.000000	0.00685227	620.000000	0.00491347	620.000000	0.00488318	620.000000	0.00487125	620.000000	0.0049126 	620.000000	8.6683e-07	
640.000000	0.00677168	640.000000	0.00486385	640.000000	0.00483443	640.000000	0.0048223 	640.000000	0.00486301	640.000000	8.4195e-07	
660.000000	0.00669635	660.000000	0.00481755	660.000000	0.004789  	660.000000	0.00477671	660.000000	0.00481673	660.000000	8.18512e-07	
680.000000	0.00662585	680.000000	0.00477427	680.000000	0.00474634	680.000000	0.00473419	680.000000	0.00477348	680.000000	7.96393e-07	
700.000000	0.00655978	700.000000	0.00473378	700.000000	0.00470642	700.000000	0.00469447	700.000000	0.004733  	700.000000	7.75483e-07	
720.000000	0.0064978 	720.000000	0.00469583	720.000000	0.00466915	720.000000	0.00465733	720.000000	0.00469507	720.000000	7.55684e-07	
740.000000	0.00643958	740.000000	0.00466023	740.000000	0.00463424	740.000000	0.00462255	740.000000	0.00465949	740.000000	7.36908e-07	
760.000000	0.00638486	760.000000	0.0046268 	760.000000	0.00460146	760.000000	0.00458994	760.000000	0.00462608	760.000000	7.19078e-07	
780.000000	0.00633337	780.000000	0.00459538	780.000000	0.00457077	780.000000	0.00455935	780.000000	0.00459468	780.000000	7.02123e-07	
800.000000	0.00628489	800.000000	0.00456582	800.000000	0.00454211	800.000000	0.00453061	800.000000	0.00456514	800.000000	6.85979e-07	
820.000000	0.0062392 	820.000000	0.00453799	820.000000	0.00451525	820.000000	0.00450359	820.000000	0.00453732	820.000000	6.70588e-07	
840.000000	0.00619613	840.000000	0.00451177	840.000000	0.00448991	840.000000	0.00447816	840.000000	0.00451112	840.000000	6.55899e-07	
860.000000	0.00615549	860.000000	0.00448705	860.000000	0.00446591	860.000000	0.00445422	860.000000	0.00448641	860.000000	6.41864e-07	
880.000000	0.00611713	880.000000	0.00446372	880.000000	0.00444321	880.000000	0.00443165	880.000000	0.0044631 	880.000000	6.28439e-07	
900.000000	0.00608091	900.000000	0.00444171	900.000000	0.0044218 	900.000000	0.00441036	900.000000	0.00444109	900.000000	6.15586e-07	
920.000000	0.00604669	920.000000	0.00442092	920.000000	0.00440161	920.000000	0.00439027	920.000000	0.00442031	920.000000	6.03267e-07	
940.000000	0.00601436	940.000000	0.00440128	940.000000	0.00438257	940.000000	0.0043713 	940.000000	0.00440069	940.000000	5.9145e-07	
960.000000	0.0059838 	960.000000	0.00438271	960.000000	0.00436458	960.000000	0.00435338	960.000000	0.00438213	960.000000	5.80105e-07	
980.000000	0.00595492	980.000000	0.00436517	980.000000	0.00434758	980.000000	0.00433643	980.000000	0.0043646 	980.000000	5.69202e-07	
1000.000000	0.00592761	1000.000000	0.00434857	1000.000000	0.00433148	1000.000000	0.00432041	1000.000000	0.00434801	1000.000000	5.58718e-07	
1020.000000	0.00590179	1020.000000	0.00433288	1020.000000	0.00431624	1020.000000	0.00430524	1020.000000	0.00433233	1020.000000	5.48627e-07	
1040.000000	0.00587739	1040.000000	0.00431804	1040.000000	0.00430179	1040.000000	0.00429088	1040.000000	0.0043175 	1040.000000	5.38908e-07	
1060.000000	0.00585431	1060.000000	0.004304  	1060.000000	0.00428811	1060.000000	0.00427729	1060.000000	0.00430347	1060.000000	5.2954e-07	
1080.000000	0.0058325 	1080.000000	0.00429071	1080.000000	0.00427515	1080.000000	0.00426441	1080.000000	0.00429019	1080.000000	5.20504e-07	
1100.000000	0.0058119 	1100.000000	0.00427815	1100.000000	0.00426292	1100.000000	0.00425221	1100.000000	0.00427764	1100.000000	5.11783e-07	
1120.000000	0.00579243	1120.000000	0.00426627	1120.000000	0.00425149	1120.000000	0.00424077	1120.000000	0.00426576	1120.000000	5.0336e-07	
1140.000000	0.00577405	1140.000000	0.00425503	1140.000000	0.00424074	1140.000000	0.00422995	1140.000000	0.00425453	1140.000000	4.95221e-07	
1160.000000	0.00575669	1160.000000	0.0042444 	1160.000000	0.00423057	1160.000000	0.0042197 	1160.000000	0.00424392	1160.000000	4.8735e-07	
1180.000000	0.00574032	1180.000000	0.00423436	1180.000000	0.00422093	1180.000000	0.00420999	1180.000000	0.00423388	1180.000000	4.79735e-07	
1200.000000	0.00572489	1200.000000	0.00422487	1200.000000	0.00421177	1200.000000	0.00420078	1200.000000	0.0042244 	1200.000000	4.72363e-07	
1220.000000	0.00571035	1220.000000	0.00421591	1220.000000	0.00420305	1220.000000	0.00419205	1220.000000	0.00421545	1220.000000	4.65222e-07	
1240.000000	0.00569666	1240.000000	0.00420745	1240.000000	0.00419475	1240.000000	0.00418378	1240.000000	0.004207  	1240.000000	4.58302e-07	
1260.000000	0.00568379	1260.000000	0.00419947	1260.000000	0.00418686	1260.000000	0.00417594	1260.000000	0.00419902	1260.000000	4.51593e-07	
1280.000000	0.0056717 	1280.000000	0.00419195	1280.000000	0.00417937	1280.000000	0.0041685 	1280.000000	0.00419151	1280.000000	4.45085e-07	
1300.000000	0.00566035	1300.000000	0.00418486	1300.000000	0.00417226	1300.000000	0.00416146	1300.000000	0.00418442	1300.000000	4.38768e-07	
1320.000000	0.00564972	1320.000000	0.00417819	1320.000000	0.00416554	1320.000000	0.00415479	1320.000000	0.00417776	1320.000000	4.32635e-07	
1340.000000	0.00563977	1340.000000	0.00417192	1340.000000	0.00415917	1340.000000	0.00414847	1340.000000	0.00417149	1340.000000	4.26678e-07	
1360.000000	0.00563048	1360.000000	0.00416603	1360.000000	0.00415315	1360.000000	0.00414248	1360.000000	0.00416561	1360.000000	4.20888e-07	
1380.000000	0.00562182	1380.000000	0.0041605 	1380.000000	0.00414745	1380.000000	0.00413681	1380.000000	0.00416009	1380.000000	4.15259e-07	
1400.000000	0.00561376	1400.000000	0.00415533	1400.000000	0.00414205	1400.000000	0.00413144	1400.000000	0.00415492	1400.000000	4.09785e-07	
1420.000000	0.00560629	1420.000000	0.00415048	1420.000000	0.00413694	1420.000000	0.00412637	1420.000000	0.00415008	1420.000000	4.04458e-07	
1440.000000	0.00559937	1440.000000	0.00414596	1440.000000	0.0041321 	1440.000000	0.00412156	1440.000000	0.00414556	1440.000000	3.99273e-07	
1460.000000	0.005593  	1460.000000	0.00414175	1460.000000	0.00412752	1460.000000	0.00411702	1460.000000	0.00414135	1460.000000	3.94224e-07	
1480.000000	0.00558714	1480.000000	0.00413783	1480.000000	0.00412316	1480.000000	0.00411271	1480.000000	0.00413744	1480.000000	3.89306e-07	
