*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
7.000000	0.172725  	7.000000	0.194475  	7.000000	0.200483  	7.000000	0.200483  	7.000000	0.194371  	7.000000	0.000104327
7.500000	0.163719  	7.500000	0.184225  	7.500000	0.189979  	7.500000	0.189979  	7.500000	0.184127  	7.500000	9.8078e-05
8.000000	0.155672  	8.000000	0.175053  	8.000000	0.180573  	8.000000	0.180573  	8.000000	0.174961  	8.000000	9.25672e-05
8.500000	0.148435  	8.500000	0.166795  	8.500000	0.172099  	8.500000	0.172099  	8.500000	0.166708  	8.500000	8.76694e-05
9.000000	0.141891  	9.000000	0.15932   	9.000000	0.164423  	9.000000	0.164423  	9.000000	0.159237  	9.000000	8.32863e-05
9.500000	0.135943  	9.500000	0.15252   	9.500000	0.157438  	9.500000	0.157438  	9.500000	0.15244   	9.500000	7.93395e-05
10.000000	0.130511  	10.000000	0.150783  	10.000000	0.151052  	10.000000	0.151052  	10.000000	0.150707  	10.000000	7.57662e-05
11.000000	0.120948  	11.000000	0.139809  	11.000000	0.139663  	11.000000	0.139729  	11.000000	0.13974   	11.000000	6.95433e-05
12.000000	0.112793  	12.000000	0.130413  	12.000000	0.12996   	12.000000	0.130068  	12.000000	0.130349  	12.000000	6.43044e-05
13.000000	0.105752  	13.000000	0.122276  	13.000000	0.121595  	13.000000	0.12173   	13.000000	0.122216  	13.000000	5.98304e-05
14.000000	0.0996084 	14.000000	0.11516   	14.000000	0.114311  	14.000000	0.114463  	14.000000	0.115104  	14.000000	5.5963e-05
15.000000	0.0941984 	15.000000	0.108883  	15.000000	0.107912  	15.000000	0.108074  	15.000000	0.10883   	15.000000	5.25851e-05
16.000000	0.0893962 	16.000000	0.103304  	16.000000	0.102247  	16.000000	0.102414  	16.000000	0.103254  	16.000000	4.96081e-05
17.000000	0.0851032 	17.000000	0.0983113 	17.000000	0.0971992 	17.000000	0.0973682 	17.000000	0.0982643 	17.000000	4.69636e-05
18.000000	0.0812414 	18.000000	0.093817  	18.000000	0.0926754 	18.000000	0.0928421 	18.000000	0.0937724 	18.000000	4.45982e-05
19.000000	0.0777479 	19.000000	0.0897491 	19.000000	0.0885994 	19.000000	0.0887611 	19.000000	0.0897067 	19.000000	4.24693e-05
20.000000	0.0745716 	20.000000	0.0860492 	20.000000	0.0849074 	20.000000	0.085064  	20.000000	0.0860086 	20.000000	4.05427e-05
21.000000	0.0716705 	21.000000	0.0826689 	21.000000	0.0815493 	21.000000	0.0817004 	21.000000	0.0826301 	21.000000	3.87904e-05
22.000000	0.0690098 	22.000000	0.0795682 	22.000000	0.078485  	22.000000	0.0786284 	22.000000	0.079531  	22.000000	3.71894e-05
23.000000	0.0665602 	23.000000	0.0767132 	23.000000	0.0756784 	23.000000	0.0758129 	23.000000	0.0766775 	23.000000	3.57208e-05
24.000000	0.0642972 	24.000000	0.0740757 	24.000000	0.0730976 	24.000000	0.0732243 	24.000000	0.0740413 	24.000000	3.43685e-05
25.000000	0.0621998 	25.000000	0.0716314 	25.000000	0.0707172 	25.000000	0.0708373 	25.000000	0.0715982 	25.000000	3.31191e-05
27.000000	0.0584333 	27.000000	0.0672422 	27.000000	0.0664794 	27.000000	0.0665848 	27.000000	0.0672113 	27.000000	3.08846e-05
29.000000	0.0551452 	29.000000	0.0634116 	29.000000	0.0628289 	29.000000	0.0629158 	29.000000	0.0633827 	29.000000	2.89437e-05
31.000000	0.0522484 	31.000000	0.0600382 	31.000000	0.05959   	31.000000	0.0596571 	31.000000	0.0600109 	31.000000	2.72415e-05
33.000000	0.0496758 	33.000000	0.0570437 	33.000000	0.0566579 	33.000000	0.056709  	33.000000	0.057018  	33.000000	2.57358e-05
35.000000	0.047375  	35.000000	0.054367  	35.000000	0.0540408 	35.000000	0.0540721 	35.000000	0.0543426 	35.000000	2.43942e-05
38.000000	0.0443446 	38.000000	0.0508439 	38.000000	0.0505874 	38.000000	0.0505984 	38.000000	0.0508213 	38.000000	2.26345e-05
41.000000	0.0417258 	41.000000	0.0478022 	41.000000	0.0475998 	41.000000	0.0475961 	41.000000	0.0477811 	41.000000	2.11205e-05
44.000000	0.0394387 	44.000000	0.0451483 	44.000000	0.0449845 	44.000000	0.0449739 	44.000000	0.0451285 	44.000000	1.98036e-05
47.000000	0.037423  	47.000000	0.0428116 	47.000000	0.0426815 	47.000000	0.0426628 	47.000000	0.042793  	47.000000	1.86473e-05
50.000000	0.0356321 	50.000000	0.0407379 	50.000000	0.0406385 	50.000000	0.0406097 	50.000000	0.0407202 	50.000000	1.76234e-05
55.000000	0.0330519 	55.000000	0.0377544 	55.000000	0.037688  	55.000000	0.0376523 	55.000000	0.0377382 	55.000000	1.61542e-05
60.000000	0.0308728 	60.000000	0.0352394 	60.000000	0.0351959 	60.000000	0.0351556 	60.000000	0.0352245 	60.000000	1.49193e-05
65.000000	0.0290065 	65.000000	0.0330895 	65.000000	0.0330655 	65.000000	0.0330184 	65.000000	0.0330757 	65.000000	1.38662e-05
70.000000	0.0273889 	70.000000	0.0312298 	70.000000	0.0312155 	70.000000	0.0311674 	70.000000	0.0312168 	70.000000	1.2957e-05
75.000000	0.0259724 	75.000000	0.0296045 	75.000000	0.0296016 	75.000000	0.029548  	75.000000	0.0295924 	75.000000	1.21638e-05
80.000000	0.024721  	80.000000	0.0281716 	80.000000	0.0281738 	80.000000	0.0281188 	80.000000	0.0281602 	80.000000	1.14655e-05
85.000000	0.0236068 	85.000000	0.0268984 	85.000000	0.0269035 	85.000000	0.0268477 	85.000000	0.0268876 	85.000000	1.08458e-05
90.000000	0.022608  	90.000000	0.0257594 	90.000000	0.0257661 	90.000000	0.0257097 	90.000000	0.0257492 	90.000000	1.0292e-05
95.000000	0.0217072 	95.000000	0.0247343 	95.000000	0.0247415 	95.000000	0.0246846 	95.000000	0.0247245 	95.000000	9.79395e-06
100.000000	0.0208902 	100.000000	0.0238065 	100.000000	0.0238136 	100.000000	0.0237563 	100.000000	0.0237972 	100.000000	9.34361e-06
105.000000	0.0201457 	105.000000	0.0229628 	105.000000	0.0229692 	105.000000	0.0229116 	105.000000	0.0229538 	105.000000	8.93434e-06
110.000000	0.0194641 	110.000000	0.022192  	110.000000	0.0221973 	110.000000	0.0221395 	110.000000	0.0221835 	110.000000	8.56069e-06
115.000000	0.0188377 	115.000000	0.0214851 	115.000000	0.0214893 	115.000000	0.0214311 	115.000000	0.0214769 	115.000000	8.21815e-06
120.000000	0.0182599 	120.000000	0.0208344 	120.000000	0.0208358 	120.000000	0.0207787 	120.000000	0.0208265 	120.000000	7.90294e-06
125.000000	0.017725  	125.000000	0.0202333 	125.000000	0.0202312 	125.000000	0.0201758 	125.000000	0.0202257 	125.000000	7.61188e-06
130.000000	0.0172283 	130.000000	0.0196764 	130.000000	0.0196728 	130.000000	0.0196171 	130.000000	0.0196691 	130.000000	7.34227e-06
135.000000	0.0167659 	135.000000	0.0191589 	135.000000	0.0191535 	135.000000	0.0190977 	135.000000	0.0191519 	135.000000	7.09179e-06
140.000000	0.0163341 	140.000000	0.0186768 	140.000000	0.0186696 	140.000000	0.0186138 	140.000000	0.0186699 	140.000000	6.85844e-06
145.000000	0.0159299 	145.000000	0.0182265 	145.000000	0.0182174 	145.000000	0.0181616 	145.000000	0.0182199 	145.000000	6.64052e-06
150.000000	0.0155507 	150.000000	0.0178049 	150.000000	0.0177941 	150.000000	0.0177383 	150.000000	0.0177985 	150.000000	6.43651e-06
155.000000	0.0150169 	155.000000	0.0174095 	155.000000	0.0173971 	155.000000	0.0173411 	155.000000	0.0174032 	155.000000	6.24512e-06
160.000000	0.0147039 	160.000000	0.0170377 	160.000000	0.0170233 	160.000000	0.0169677 	160.000000	0.0170316 	160.000000	6.06518e-06
165.000000	0.0144089 	165.000000	0.0166876 	165.000000	0.0166701 	165.000000	0.016616  	165.000000	0.0166817 	165.000000	5.8957e-06
170.000000	0.0141301 	170.000000	0.0163572 	170.000000	0.0163376 	170.000000	0.0162842 	170.000000	0.0163515 	170.000000	5.73577e-06
175.000000	0.0138664 	175.000000	0.016045  	175.000000	0.0160242 	175.000000	0.0159706 	175.000000	0.0160394 	175.000000	5.58461e-06
180.000000	0.0136164 	180.000000	0.0157495 	180.000000	0.0157273 	180.000000	0.0156738 	180.000000	0.0157441 	180.000000	5.44149e-06
185.000000	0.0133792 	185.000000	0.0154694 	185.000000	0.015446  	185.000000	0.0153924 	185.000000	0.0154641 	185.000000	5.30579e-06
190.000000	0.0131537 	190.000000	0.0152035 	190.000000	0.015179  	190.000000	0.0151254 	190.000000	0.0151984 	190.000000	5.17693e-06
195.000000	0.0129391 	195.000000	0.0149508 	195.000000	0.0149245 	195.000000	0.0148715 	195.000000	0.0149457 	195.000000	5.05441e-06
200.000000	0.0127347 	200.000000	0.0147103 	200.000000	0.0146819 	200.000000	0.01463   	200.000000	0.0147053 	200.000000	4.93777e-06
210.000000	0.0123534 	210.000000	0.0142625 	210.000000	0.0142317 	210.000000	0.0141803 	210.000000	0.0142577 	210.000000	4.72046e-06
220.000000	0.012005  	220.000000	0.0138541 	220.000000	0.0138217 	220.000000	0.0137704 	220.000000	0.0138496 	220.000000	4.52212e-06
230.000000	0.0116852 	230.000000	0.0134802 	230.000000	0.0134466 	230.000000	0.0133952 	230.000000	0.0134758 	230.000000	4.34034e-06
240.000000	0.0113907 	240.000000	0.0131366 	240.000000	0.0131006 	240.000000	0.0130506 	240.000000	0.0131324 	240.000000	4.1731e-06
250.000000	0.0111186 	250.000000	0.0128197 	250.000000	0.0127822 	250.000000	0.0127329 	250.000000	0.0128157 	250.000000	4.01871e-06
260.000000	0.0108665 	260.000000	0.0125267 	260.000000	0.0124886 	260.000000	0.0124392 	260.000000	0.0125228 	260.000000	3.87572e-06
270.000000	0.0106321 	270.000000	0.0122549 	270.000000	0.0122161 	270.000000	0.012167  	270.000000	0.0122511 	270.000000	3.7429e-06
280.000000	0.0104137 	280.000000	0.0120021 	280.000000	0.0119627 	280.000000	0.0119139 	280.000000	0.0119985 	280.000000	3.61919e-06
290.000000	0.0102097 	290.000000	0.0117664 	290.000000	0.011726  	290.000000	0.0116781 	290.000000	0.0117629 	290.000000	3.50368e-06
300.000000	0.0100188 	300.000000	0.0115462 	300.000000	0.0115052 	300.000000	0.0114579 	300.000000	0.0115428 	300.000000	3.39556e-06
310.000000	0.00983965	310.000000	0.01134   	310.000000	0.0112992 	310.000000	0.0112518 	310.000000	0.0113367 	310.000000	3.29414e-06
320.000000	0.00967129	320.000000	0.0111465 	320.000000	0.011106  	320.000000	0.0110586 	320.000000	0.0111433 	320.000000	3.19882e-06
330.000000	0.00951276	330.000000	0.0109646 	330.000000	0.0109237 	330.000000	0.010877  	330.000000	0.0109615 	330.000000	3.10904e-06
340.000000	0.00936324	340.000000	0.0107934 	340.000000	0.010752  	340.000000	0.0107062 	340.000000	0.0107903 	340.000000	3.02433e-06
350.000000	0.00922199	350.000000	0.0106318 	350.000000	0.0105909 	350.000000	0.0105452 	350.000000	0.0106289 	350.000000	2.94428e-06
360.000000	0.00908836	360.000000	0.0104793 	360.000000	0.010439  	360.000000	0.0103933 	360.000000	0.0104764 	360.000000	2.8685e-06
370.000000	0.00896175	370.000000	0.0103349 	370.000000	0.0102945 	370.000000	0.0102488 	370.000000	0.0103321 	370.000000	2.79666e-06
380.000000	0.00884165	380.000000	0.0101982 	380.000000	0.0101572 	380.000000	0.0101121 	380.000000	0.0101955 	380.000000	2.72844e-06
390.000000	0.00872757	390.000000	0.0100686 	390.000000	0.0100269 	390.000000	0.00998251	390.000000	0.0100659 	390.000000	2.6636e-06
400.000000	0.00861908	400.000000	0.00994541	400.000000	0.00990358	400.000000	0.00985951	400.000000	0.00994281	400.000000	2.60186e-06
410.000000	0.00851579	410.000000	0.00982834	410.000000	0.00978678	410.000000	0.00974265	410.000000	0.0098258 	410.000000	2.54302e-06
420.000000	0.00841735	420.000000	0.00971691	420.000000	0.0096757 	420.000000	0.00963149	420.000000	0.00971442	420.000000	2.48688e-06
430.000000	0.00832344	430.000000	0.00961075	430.000000	0.0095697 	430.000000	0.00952565	430.000000	0.00960831	430.000000	2.43324e-06
440.000000	0.00823377	440.000000	0.0095095 	440.000000	0.00946828	440.000000	0.00942478	440.000000	0.00950712	440.000000	2.38195e-06
450.000000	0.00814806	450.000000	0.00941285	450.000000	0.00937147	450.000000	0.00932855	450.000000	0.00941051	450.000000	2.33285e-06
460.000000	0.00806607	460.000000	0.0093205 	460.000000	0.00927939	460.000000	0.00923666	460.000000	0.00931821	460.000000	2.28581e-06
470.000000	0.00798758	470.000000	0.00923219	470.000000	0.00919159	470.000000	0.00914885	470.000000	0.00922995	470.000000	2.24068e-06
480.000000	0.00791237	480.000000	0.00914768	480.000000	0.00910742	480.000000	0.00906486	480.000000	0.00914548	480.000000	2.19737e-06
490.000000	0.00784026	490.000000	0.00906673	490.000000	0.00902654	490.000000	0.00898446	490.000000	0.00906458	490.000000	2.15575e-06
500.000000	0.00777107	500.000000	0.00898915	500.000000	0.00894905	500.000000	0.00890744	500.000000	0.00898703	500.000000	2.11574e-06
520.000000	0.00764081	520.000000	0.0088433 	520.000000	0.00880414	520.000000	0.00876278	520.000000	0.00884126	520.000000	2.04015e-06
540.000000	0.00752042	540.000000	0.00870876	540.000000	0.00867096	540.000000	0.00862949	540.000000	0.00870679	540.000000	1.96995e-06
560.000000	0.00740889	560.000000	0.00858436	560.000000	0.00854755	560.000000	0.00850635	560.000000	0.00858246	560.000000	1.90458e-06
580.000000	0.00730536	580.000000	0.00846907	580.000000	0.00843281	580.000000	0.00839234	580.000000	0.00846723	580.000000	1.84355e-06
600.000000	0.00720907	600.000000	0.00836201	600.000000	0.00832664	600.000000	0.00828656	600.000000	0.00836022	600.000000	1.78643e-06
620.000000	0.00711935	620.000000	0.00826239	620.000000	0.00822831	620.000000	0.0081882 	620.000000	0.00826066	620.000000	1.73287e-06
640.000000	0.00703561	640.000000	0.00816955	640.000000	0.00813673	640.000000	0.00809658	640.000000	0.00816787	640.000000	1.68252e-06
660.000000	0.00695735	660.000000	0.00808287	660.000000	0.00805101	660.000000	0.00801109	660.000000	0.00808124	660.000000	1.63511e-06
680.000000	0.0068841 	680.000000	0.00800184	680.000000	0.00797057	680.000000	0.0079312 	680.000000	0.00800025	680.000000	1.59039e-06
700.000000	0.00681546	700.000000	0.00792597	700.000000	0.00789536	700.000000	0.00785641	700.000000	0.00792442	700.000000	1.54813e-06
720.000000	0.00675106	720.000000	0.00785485	720.000000	0.00782515	720.000000	0.00778631	720.000000	0.00785334	720.000000	1.50813e-06
740.000000	0.00669058	740.000000	0.00778811	740.000000	0.00775941	740.000000	0.00772052	740.000000	0.00778664	740.000000	1.47021e-06
760.000000	0.00663372	760.000000	0.0077254 	760.000000	0.00769762	760.000000	0.00765869	760.000000	0.00772396	760.000000	1.43421e-06
780.000000	0.00658023	780.000000	0.00766642	780.000000	0.00763934	780.000000	0.00760052	780.000000	0.00766502	780.000000	1.39999e-06
800.000000	0.00652985	800.000000	0.0076109 	800.000000	0.00758421	800.000000	0.00754572	800.000000	0.00760953	800.000000	1.36742e-06
820.000000	0.00648239	820.000000	0.0075586 	820.000000	0.00753214	820.000000	0.00749406	820.000000	0.00755726	820.000000	1.33638e-06
840.000000	0.00643763	840.000000	0.00750928	840.000000	0.00748312	840.000000	0.0074453 	840.000000	0.00750797	840.000000	1.30676e-06
860.000000	0.00639541	860.000000	0.00746275	860.000000	0.00743702	860.000000	0.00739924	860.000000	0.00746147	860.000000	1.27847e-06
880.000000	0.00635555	880.000000	0.00741882	880.000000	0.00739347	880.000000	0.00735568	880.000000	0.00741757	880.000000	1.25142e-06
900.000000	0.00631792	900.000000	0.00737731	900.000000	0.00735214	900.000000	0.00731447	900.000000	0.00737609	900.000000	1.22553e-06
920.000000	0.00628237	920.000000	0.00733809	920.000000	0.00731284	920.000000	0.00727544	920.000000	0.00733689	920.000000	1.20072e-06
940.000000	0.00624878	940.000000	0.00730099	940.000000	0.00727554	940.000000	0.00723845	940.000000	0.00729982	940.000000	1.17693e-06
960.000000	0.00621703	960.000000	0.0072659 	960.000000	0.00724022	960.000000	0.00720338	960.000000	0.00726475	960.000000	1.15409e-06
980.000000	0.00618702	980.000000	0.00723269	980.000000	0.00720682	980.000000	0.00717009	980.000000	0.00723156	980.000000	1.13215e-06
1000.000000	0.00615865	1000.000000	0.00720126	1000.000000	0.00717519	1000.000000	0.00713848	1000.000000	0.00720014	1000.000000	1.11106e-06
1020.000000	0.00613183	1020.000000	0.00717149	1020.000000	0.00714519	1020.000000	0.00710845	1020.000000	0.0071704 	1020.000000	1.09077e-06
1040.000000	0.00610647	1040.000000	0.0071433 	1040.000000	0.00711668	1040.000000	0.0070799 	1040.000000	0.00714223	1040.000000	1.07122e-06
1060.000000	0.0060825 	1060.000000	0.0071166 	1060.000000	0.00708954	1060.000000	0.00705275	1060.000000	0.00711554	1060.000000	1.05239e-06
1080.000000	0.00605984	1080.000000	0.0070913 	1080.000000	0.00706369	1080.000000	0.00702691	1080.000000	0.00709027	1080.000000	1.03423e-06
1100.000000	0.00603843	1100.000000	0.00706734	1100.000000	0.00703902	1100.000000	0.00700231	1100.000000	0.00706632	1100.000000	1.0167e-06
1120.000000	0.0060182 	1120.000000	0.00704464	1120.000000	0.00701546	1120.000000	0.00697889	1120.000000	0.00704364	1120.000000	9.99784e-07
1140.000000	0.0059991 	1140.000000	0.00702314	1140.000000	0.00699294	1140.000000	0.00695657	1140.000000	0.00702215	1140.000000	9.83435e-07
1160.000000	0.00598107	1160.000000	0.00700277	1160.000000	0.00697146	1160.000000	0.00693529	1160.000000	0.0070018 	1160.000000	9.6763e-07
1180.000000	0.00596406	1180.000000	0.00698348	1180.000000	0.00695099	1180.000000	0.006915  	1180.000000	0.00698253	1180.000000	9.52341e-07
1200.000000	0.00594803	1200.000000	0.00696522	1200.000000	0.00693151	1200.000000	0.00689565	1200.000000	0.00696428	1200.000000	9.37544e-07
1220.000000	0.00593292	1220.000000	0.00694794	1220.000000	0.00691298	1220.000000	0.00687719	1220.000000	0.00694701	1220.000000	9.23214e-07
1240.000000	0.0059187 	1240.000000	0.00693159	1240.000000	0.00689535	1240.000000	0.00685958	1240.000000	0.00693068	1240.000000	9.0933e-07
1260.000000	0.00590533	1260.000000	0.00691612	1260.000000	0.00687853	1260.000000	0.00684276	1260.000000	0.00691522	1260.000000	8.9587e-07
1280.000000	0.00589276	1280.000000	0.0069015 	1280.000000	0.00686248	1280.000000	0.0068267 	1280.000000	0.00690062	1280.000000	8.82817e-07
1300.000000	0.00588097	1300.000000	0.00688769	1300.000000	0.00684713	1300.000000	0.00681137	1300.000000	0.00688682	1300.000000	8.7015e-07
1320.000000	0.00586993	1320.000000	0.00687465	1320.000000	0.00683242	1320.000000	0.00679672	1320.000000	0.00687379	1320.000000	8.57853e-07
1340.000000	0.00585959	1340.000000	0.00686235	1340.000000	0.00681833	1340.000000	0.00678273	1340.000000	0.0068615 	1340.000000	8.45911e-07
1360.000000	0.00584994	1360.000000	0.00685075	1360.000000	0.00680483	1360.000000	0.00676936	1360.000000	0.00684992	1360.000000	8.34307e-07
1380.000000	0.00584094	1380.000000	0.00683983	1380.000000	0.00679191	1380.000000	0.00675658	1380.000000	0.00683901	1380.000000	8.23027e-07
1400.000000	0.00583257	1400.000000	0.00682956	1400.000000	0.00677957	1400.000000	0.00674437	1400.000000	0.00682875	1400.000000	8.12059e-07
1420.000000	0.0058248 	1420.000000	0.00681991	1420.000000	0.00676777	1420.000000	0.0067327 	1420.000000	0.00681911	1420.000000	8.01388e-07
1440.000000	0.00581762	1440.000000	0.00681085	1440.000000	0.00675651	1440.000000	0.00672155	1440.000000	0.00681006	1440.000000	7.91003e-07
1460.000000	0.00581099	1460.000000	0.00680236	1460.000000	0.00674578	1460.000000	0.00671088	1460.000000	0.00680158	1460.000000	7.80892e-07
1480.000000	0.0058049 	1480.000000	0.00679442	1480.000000	0.00673554	1480.000000	0.00670069	1480.000000	0.00679365	1480.000000	7.71045e-07
1500.000000	0.00579933	1500.000000	0.00678701	1500.000000	0.00672577	1500.000000	0.00669095	1500.000000	0.00678625	1500.000000	7.61451e-07
1520.000000	0.00579426	1520.000000	0.0067801 	1520.000000	0.00671644	1520.000000	0.00668164	1520.000000	0.00677935	1520.000000	7.52101e-07
