*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
8.500000	0.158805  	8.500000	0.14845   	8.500000	0.149586  	8.500000	0.149586  	8.500000	0.148373  	8.500000	7.70682e-05	
9.000000	0.151728  	9.000000	0.142322  	9.000000	0.143315  	9.000000	0.143315  	9.000000	0.142249  	9.000000	7.32457e-05	
9.500000	0.145304  	9.500000	0.136739  	9.500000	0.137607  	9.500000	0.137607  	9.500000	0.136669  	9.500000	6.9802e-05	
10.000000	0.139445  	10.000000	0.132221  	10.000000	0.132387  	10.000000	0.132387  	10.000000	0.132155  	10.000000	6.66827e-05	
11.000000	0.129142  	11.000000	0.123079  	11.000000	0.122967  	11.000000	0.123009  	11.000000	0.123018  	11.000000	6.12469e-05	
12.000000	0.12037   	12.000000	0.11519   	12.000000	0.114892  	12.000000	0.114961  	12.000000	0.115133  	12.000000	5.66671e-05	
13.000000	0.112806  	13.000000	0.108314  	13.000000	0.107885  	13.000000	0.10797   	13.000000	0.108261  	13.000000	5.27531e-05	
14.000000	0.106214  	14.000000	0.102268  	14.000000	0.101739  	14.000000	0.101834  	14.000000	0.102218  	14.000000	4.93676e-05	
15.000000	0.100414  	15.000000	0.0969087 	15.000000	0.0962991 	15.000000	0.0963988 	15.000000	0.0968623 	15.000000	4.64089e-05	
16.000000	0.0952702 	16.000000	0.0921258 	16.000000	0.091447  	16.000000	0.0915477 	16.000000	0.092082  	16.000000	4.37999e-05	
17.000000	0.0906748 	17.000000	0.0878302 	17.000000	0.0870895 	17.000000	0.087188  	17.000000	0.0877887 	17.000000	4.14812e-05	
18.000000	0.0865434 	18.000000	0.0839505 	18.000000	0.083151  	18.000000	0.0832459 	18.000000	0.0839111 	18.000000	3.94062e-05	
19.000000	0.0828081 	19.000000	0.0804284 	19.000000	0.0795704 	19.000000	0.0796624 	19.000000	0.0803909 	19.000000	3.75378e-05	
20.000000	0.0794134 	20.000000	0.0772163 	20.000000	0.0762987 	20.000000	0.0763892 	20.000000	0.0771805 	20.000000	3.58463e-05	
21.000000	0.0763141 	21.000000	0.0742746 	21.000000	0.0732983 	21.000000	0.0733863 	21.000000	0.0742403 	21.000000	3.43073e-05	
22.000000	0.0734726 	22.000000	0.07157   	22.000000	0.0705388 	22.000000	0.0706208 	22.000000	0.0715371 	22.000000	3.29007e-05	
23.000000	0.0708575 	23.000000	0.0690748 	23.000000	0.0679911 	23.000000	0.0680649 	23.000000	0.0690432 	23.000000	3.16099e-05	
24.000000	0.0684423 	24.000000	0.0667652 	24.000000	0.065628  	24.000000	0.065695  	24.000000	0.0667348 	24.000000	3.0421e-05	
25.000000	0.0662045 	25.000000	0.064621  	25.000000	0.0634292 	25.000000	0.0634912 	25.000000	0.0645917 	25.000000	2.93222e-05	
27.000000	0.062187  	27.000000	0.0607617 	27.000000	0.0594643 	27.000000	0.0595154 	27.000000	0.0607343 	27.000000	2.73562e-05	
29.000000	0.0586812 	29.000000	0.057384  	29.000000	0.0559876 	29.000000	0.0560261 	29.000000	0.0573583 	29.000000	2.56477e-05	
31.000000	0.0555936 	31.000000	0.0544019 	31.000000	0.0530233 	31.000000	0.0530467 	31.000000	0.0543778 	31.000000	2.41485e-05	
33.000000	0.0528523 	33.000000	0.051749  	33.000000	0.0504869 	33.000000	0.0504961 	33.000000	0.0517262 	33.000000	2.28219e-05	
35.000000	0.0504012 	35.000000	0.049373  	35.000000	0.0482072 	35.000000	0.0482102 	35.000000	0.0493514 	35.000000	2.16393e-05	
38.000000	0.0471736 	38.000000	0.046239  	38.000000	0.0452033 	38.000000	0.0451924 	38.000000	0.0462189 	38.000000	2.00873e-05	
41.000000	0.0443851 	41.000000	0.0435271 	41.000000	0.0425972 	41.000000	0.0425779 	41.000000	0.0435083 	41.000000	1.87515e-05	
44.000000	0.0419502 	44.000000	0.0411563 	44.000000	0.0403132 	44.000000	0.0402895 	44.000000	0.0411387 	44.000000	1.7589e-05	
47.000000	0.0398045 	47.000000	0.0390654 	47.000000	0.0382969 	47.000000	0.0382687 	47.000000	0.0390488 	47.000000	1.65677e-05	
50.000000	0.0378984 	50.000000	0.0372069 	50.000000	0.0365012 	50.000000	0.0364702 	50.000000	0.0371913 	50.000000	1.56631e-05	
55.000000	0.0351527 	55.000000	0.0345286 	55.000000	0.0339154 	55.000000	0.0338742 	55.000000	0.0345142 	55.000000	1.43644e-05	
60.000000	0.0328341 	60.000000	0.0322667 	60.000000	0.0317212 	60.000000	0.0316776 	60.000000	0.0322534 	60.000000	1.32722e-05	
65.000000	0.0308485 	65.000000	0.0303301 	65.000000	0.0298359 	65.000000	0.0297934 	65.000000	0.0303178 	65.000000	1.23403e-05	
70.000000	0.0291276 	70.000000	0.0286527 	70.000000	0.0282038 	70.000000	0.0281585 	70.000000	0.0286411 	70.000000	1.15353e-05	
75.000000	0.0276208 	75.000000	0.027185  	75.000000	0.026773  	75.000000	0.0267259 	75.000000	0.0271742 	75.000000	1.08328e-05	
80.000000	0.0262897 	80.000000	0.0258897 	80.000000	0.0255082 	80.000000	0.0254596 	80.000000	0.0258795 	80.000000	1.02141e-05	
85.000000	0.0251046 	85.000000	0.0247379 	85.000000	0.0243817 	85.000000	0.024332  	85.000000	0.0247282 	85.000000	9.66479e-06	
90.000000	0.0240423 	90.000000	0.0237066 	90.000000	0.0233685 	90.000000	0.0233212 	90.000000	0.0236974 	90.000000	9.17376e-06	
95.000000	0.0230841 	95.000000	0.0227777 	95.000000	0.0224581 	95.000000	0.0224097 	95.000000	0.0227689 	95.000000	8.73207e-06	
100.000000	0.0222153 	100.000000	0.0219365 	100.000000	0.0216326 	100.000000	0.0215835 	100.000000	0.0219282 	100.000000	8.33254e-06	
105.000000	0.0214234 	105.000000	0.0211711 	105.000000	0.0208809 	105.000000	0.0208309 	105.000000	0.0211632 	105.000000	7.96934e-06	
110.000000	0.0206986 	110.000000	0.0204716 	110.000000	0.0201907 	110.000000	0.0201425 	110.000000	0.0204639 	110.000000	7.63766e-06	
115.000000	0.0200324 	115.000000	0.0198297 	115.000000	0.019558  	115.000000	0.0195103 	115.000000	0.0198224 	115.000000	7.33353e-06	
120.000000	0.0194178 	120.000000	0.0192385 	120.000000	0.0189765 	120.000000	0.0189276 	120.000000	0.0192315 	120.000000	7.0536e-06	
125.000000	0.018849  	125.000000	0.0186923 	125.000000	0.0184374 	125.000000	0.0183888 	125.000000	0.0186855 	125.000000	6.79506e-06	
130.000000	0.0183208 	130.000000	0.018186  	130.000000	0.0179361 	130.000000	0.0178892 	130.000000	0.0181794 	130.000000	6.55552e-06	
135.000000	0.017829  	135.000000	0.0177154 	135.000000	0.0174715 	135.000000	0.0174245 	135.000000	0.0177091 	135.000000	6.33293e-06	
140.000000	0.0173698 	140.000000	0.0172768 	140.000000	0.017039  	140.000000	0.0169911 	140.000000	0.0172707 	140.000000	6.12553e-06	
145.000000	0.01694   	145.000000	0.016867  	145.000000	0.0166337 	145.000000	0.0165861 	145.000000	0.0168611 	145.000000	5.93179e-06	
150.000000	0.0165368 	150.000000	0.0164833 	150.000000	0.0162528 	150.000000	0.0162067 	150.000000	0.0164776 	150.000000	5.7504e-06	
155.000000	0.015969  	155.000000	0.0161232 	155.000000	0.0158967 	155.000000	0.0158506 	155.000000	0.0161177 	155.000000	5.5802e-06	
160.000000	0.0156363 	160.000000	0.0157847 	160.000000	0.0155618 	160.000000	0.0155156 	160.000000	0.0157793 	160.000000	5.42016e-06	
165.000000	0.0153225 	165.000000	0.0154658 	165.000000	0.0152449 	165.000000	0.0152    	165.000000	0.0154605 	165.000000	5.26939e-06	
170.000000	0.015026  	170.000000	0.0151648 	170.000000	0.0149464 	170.000000	0.0149021 	170.000000	0.0151597 	170.000000	5.1271e-06	
175.000000	0.0147455 	175.000000	0.0148804 	175.000000	0.0146652 	175.000000	0.0146204 	175.000000	0.0148754 	175.000000	4.99258e-06	
180.000000	0.0144797 	180.000000	0.0146111 	180.000000	0.014399  	180.000000	0.0143537 	180.000000	0.0146062 	180.000000	4.86521e-06	
185.000000	0.0142274 	185.000000	0.0143557 	185.000000	0.0141458 	185.000000	0.0141008 	185.000000	0.014351  	185.000000	4.74442e-06	
190.000000	0.0139877 	190.000000	0.0141133 	190.000000	0.0139046 	190.000000	0.0138607 	190.000000	0.0141087 	190.000000	4.62972e-06	
195.000000	0.0137595 	195.000000	0.0138829 	195.000000	0.013676  	195.000000	0.0136325 	195.000000	0.0138784 	195.000000	4.52063e-06	
200.000000	0.0135421 	200.000000	0.0136635 	200.000000	0.0134589 	200.000000	0.0134152 	200.000000	0.0136591 	200.000000	4.41677e-06	
210.000000	0.0131366 	210.000000	0.0132551 	210.000000	0.013053  	210.000000	0.0130105 	210.000000	0.0132509 	210.000000	4.22324e-06	
220.000000	0.0127661 	220.000000	0.0128825 	220.000000	0.0126839 	220.000000	0.0126414 	220.000000	0.0128785 	220.000000	4.04656e-06	
230.000000	0.0124261 	230.000000	0.0125413 	230.000000	0.0123449 	230.000000	0.0123035 	230.000000	0.0125374 	230.000000	3.88459e-06	
240.000000	0.0121129 	240.000000	0.0122277 	240.000000	0.0120339 	240.000000	0.0119929 	240.000000	0.012224  	240.000000	3.73555e-06	
250.000000	0.0118236 	250.000000	0.0119385 	250.000000	0.0117481 	250.000000	0.0117066 	250.000000	0.0119349 	250.000000	3.59793e-06	
260.000000	0.0115554 	260.000000	0.011671  	260.000000	0.0114827 	260.000000	0.0114418 	260.000000	0.0116675 	260.000000	3.47045e-06	
270.000000	0.0113062 	270.000000	0.0114228 	270.000000	0.0112363 	270.000000	0.0111962 	270.000000	0.0114194 	270.000000	3.35202e-06	
280.000000	0.0110739 	280.000000	0.0111919 	280.000000	0.0110082 	280.000000	0.010968  	280.000000	0.0111887 	280.000000	3.24169e-06	
290.000000	0.010857  	290.000000	0.0109767 	290.000000	0.0107945 	290.000000	0.0107552 	290.000000	0.0109735 	290.000000	3.13865e-06	
300.000000	0.010654  	300.000000	0.0107755 	300.000000	0.0105955 	300.000000	0.0105565 	300.000000	0.0107725 	300.000000	3.0422e-06	
310.000000	0.0104635 	310.000000	0.0105871 	310.000000	0.0104096 	310.000000	0.0103705 	310.000000	0.0105842 	310.000000	2.95171e-06	
320.000000	0.0102844 	320.000000	0.0104104 	320.000000	0.0102342 	320.000000	0.0101961 	320.000000	0.0104075 	320.000000	2.86664e-06	
330.000000	0.0101159 	330.000000	0.0102442 	330.000000	0.0100702 	330.000000	0.0100322 	330.000000	0.0102414 	330.000000	2.78651e-06	
340.000000	0.00995686	340.000000	0.0100877 	340.000000	0.00991606	340.000000	0.00987799	340.000000	0.010085  	340.000000	2.7109e-06	
350.000000	0.00980666	350.000000	0.00994013	350.000000	0.00976995	350.000000	0.00973264	350.000000	0.00993749	350.000000	2.63943e-06	
360.000000	0.00966455	360.000000	0.00980071	360.000000	0.00963241	360.000000	0.00959542	360.000000	0.00979814	360.000000	2.57177e-06	
370.000000	0.00952992	370.000000	0.00966882	370.000000	0.00950287	370.000000	0.00946571	370.000000	0.00966631	370.000000	2.50762e-06	
380.000000	0.0094022 	380.000000	0.00954388	380.000000	0.00937966	380.000000	0.00934292	380.000000	0.00954144	380.000000	2.4467e-06	
390.000000	0.00928088	390.000000	0.00942538	390.000000	0.00926267	390.000000	0.00922654	390.000000	0.00942299	390.000000	2.38878e-06	
400.000000	0.00916551	400.000000	0.00931284	400.000000	0.00915222	400.000000	0.0091161 	400.000000	0.00931051	400.000000	2.33363e-06	
410.000000	0.00905568	410.000000	0.00920585	410.000000	0.00904738	410.000000	0.00901118	410.000000	0.00920357	410.000000	2.28107e-06	
420.000000	0.008951  	420.000000	0.00910401	420.000000	0.00894714	420.000000	0.00891139	420.000000	0.00910178	420.000000	2.2309e-06	
430.000000	0.00885114	430.000000	0.00900699	430.000000	0.00885163	430.000000	0.00881639	430.000000	0.0090048 	430.000000	2.18298e-06	
440.000000	0.00875578	440.000000	0.00891445	440.000000	0.00876107	440.000000	0.00872585	440.000000	0.00891232	440.000000	2.13714e-06	
450.000000	0.00866464	450.000000	0.00882612	450.000000	0.00867482	450.000000	0.00863949	450.000000	0.00882403	450.000000	2.09326e-06	
460.000000	0.00857745	460.000000	0.00874173	460.000000	0.0085921 	460.000000	0.00855704	460.000000	0.00873968	460.000000	2.05121e-06	
470.000000	0.00849398	470.000000	0.00866102	470.000000	0.00851283	470.000000	0.00847825	470.000000	0.00865901	470.000000	2.01087e-06	
480.000000	0.00841401	480.000000	0.00858379	480.000000	0.00843724	480.000000	0.0084029 	480.000000	0.00858182	480.000000	1.97215e-06	
490.000000	0.00833733	490.000000	0.00850982	490.000000	0.00836521	490.000000	0.00833079	490.000000	0.00850788	490.000000	1.93494e-06	
500.000000	0.00826375	500.000000	0.00843891	500.000000	0.0082962 	500.000000	0.00826173	500.000000	0.00843702	500.000000	1.89916e-06	
520.000000	0.00812523	520.000000	0.00830564	520.000000	0.00816582	520.000000	0.00813203	520.000000	0.00830381	520.000000	1.83157e-06	
540.000000	0.0079972 	540.000000	0.00818271	540.000000	0.00804615	540.000000	0.00801257	540.000000	0.00818094	540.000000	1.76879e-06	
560.000000	0.00787861	560.000000	0.00806905	560.000000	0.00793585	560.000000	0.00790226	560.000000	0.00806734	560.000000	1.71031e-06	
580.000000	0.00776851	580.000000	0.00796373	580.000000	0.00783312	580.000000	0.00780016	580.000000	0.00796207	580.000000	1.65571e-06	
600.000000	0.00766612	600.000000	0.00786593	600.000000	0.00773826	600.000000	0.00770546	600.000000	0.00786433	600.000000	1.6046e-06	
620.000000	0.00757071	620.000000	0.00777495	620.000000	0.00765033	620.000000	0.00761746	620.000000	0.0077734 	620.000000	1.55666e-06	
640.000000	0.00748166	640.000000	0.00769017	640.000000	0.00756794	640.000000	0.00753552	640.000000	0.00768866	640.000000	1.5116e-06	
660.000000	0.00739844	660.000000	0.00761103	660.000000	0.00749113	660.000000	0.00745909	660.000000	0.00760956	660.000000	1.46916e-06	
680.000000	0.00732055	680.000000	0.00753706	680.000000	0.00741982	680.000000	0.0073877 	680.000000	0.00753563	680.000000	1.42913e-06	
700.000000	0.00724755	700.000000	0.00746781	700.000000	0.00735299	700.000000	0.00732091	700.000000	0.00746642	700.000000	1.39129e-06	
720.000000	0.00717907	720.000000	0.00740291	720.000000	0.00728999	720.000000	0.00725833	720.000000	0.00740156	720.000000	1.35547e-06	
740.000000	0.00711475	740.000000	0.00734202	740.000000	0.00723097	740.000000	0.00719962	740.000000	0.00734069	740.000000	1.32151e-06	
760.000000	0.00705429	760.000000	0.00728482	760.000000	0.00717586	760.000000	0.00714447	760.000000	0.00728353	760.000000	1.28927e-06	
780.000000	0.0069974 	780.000000	0.00723103	780.000000	0.00712406	780.000000	0.00709261	780.000000	0.00722977	780.000000	1.25862e-06	
800.000000	0.00694384	800.000000	0.00718042	800.000000	0.00707502	800.000000	0.00704379	800.000000	0.00717919	800.000000	1.22944e-06	
820.000000	0.00689336	820.000000	0.00713275	820.000000	0.00702889	820.000000	0.00699801	820.000000	0.00713154	820.000000	1.20163e-06	
840.000000	0.00684577	840.000000	0.00708781	840.000000	0.00698656	840.000000	0.00695589	840.000000	0.00708663	840.000000	1.17509e-06	
860.000000	0.00680087	860.000000	0.00704542	860.000000	0.00694683	860.000000	0.00691614	860.000000	0.00704427	860.000000	1.14974e-06	
880.000000	0.00675849	880.000000	0.00700542	880.000000	0.00690935	880.000000	0.00687858	880.000000	0.00700429	880.000000	1.1255e-06	
900.000000	0.00671847	900.000000	0.00696764	900.000000	0.00687377	900.000000	0.00684307	900.000000	0.00696654	900.000000	1.1023e-06	
920.000000	0.00668067	920.000000	0.00693194	920.000000	0.00683993	920.000000	0.00680947	920.000000	0.00693086	920.000000	1.08006e-06	
940.000000	0.00664494	940.000000	0.0068982 	940.000000	0.00680785	940.000000	0.00677766	940.000000	0.00689714	940.000000	1.05873e-06	
960.000000	0.00661118	960.000000	0.00686629	960.000000	0.00677755	960.000000	0.00674752	960.000000	0.00686526	960.000000	1.03826e-06	
980.000000	0.00657927	980.000000	0.00683611	980.000000	0.00674898	980.000000	0.00671895	980.000000	0.00683509	980.000000	1.01859e-06	
1000.000000	0.0065491 	1000.000000	0.00680755	1000.000000	0.00672195	1000.000000	0.00669185	1000.000000	0.00680655	1000.000000	9.99681e-07	
1020.000000	0.00652058	1020.000000	0.00678052	1020.000000	0.00669626	1020.000000	0.00666614	1020.000000	0.00677954	1020.000000	9.81483e-07	
1040.000000	0.00649361	1040.000000	0.00675494	1040.000000	0.00667176	1040.000000	0.00664172	1040.000000	0.00675397	1040.000000	9.63958e-07	
1060.000000	0.00646812	1060.000000	0.00673072	1060.000000	0.00664838	1060.000000	0.00661852	1060.000000	0.00672977	1060.000000	9.47069e-07	
1080.000000	0.00644402	1080.000000	0.00670778	1080.000000	0.00662613	1080.000000	0.00659648	1080.000000	0.00670685	1080.000000	9.30781e-07	
1100.000000	0.00642126	1100.000000	0.00668607	1100.000000	0.00660501	1100.000000	0.00657553	1100.000000	0.00668516	1100.000000	9.15064e-07	
1120.000000	0.00639975	1120.000000	0.00666552	1120.000000	0.006585  	1120.000000	0.0065556 	1120.000000	0.00666462	1120.000000	8.99886e-07	
1140.000000	0.00637944	1140.000000	0.00664606	1140.000000	0.00656605	1140.000000	0.00653664	1140.000000	0.00664517	1140.000000	8.85221e-07	
1160.000000	0.00636026	1160.000000	0.00662764	1160.000000	0.00654806	1160.000000	0.0065186 	1160.000000	0.00662677	1160.000000	8.71042e-07	
1180.000000	0.00634218	1180.000000	0.00661021	1180.000000	0.00653092	1180.000000	0.00650142	1180.000000	0.00660936	1180.000000	8.57326e-07	
1200.000000	0.00632512	1200.000000	0.00659373	1200.000000	0.00651455	1200.000000	0.00648506	1200.000000	0.00659288	1200.000000	8.44049e-07	
1220.000000	0.00630906	1220.000000	0.00657813	1220.000000	0.0064989 	1220.000000	0.00646949	1220.000000	0.0065773 	1220.000000	8.31192e-07	
1240.000000	0.00629394	1240.000000	0.00656339	1240.000000	0.00648394	1240.000000	0.00645465	1240.000000	0.00656258	1240.000000	8.18733e-07	
1260.000000	0.00627972	1260.000000	0.00654947	1260.000000	0.00646965	1260.000000	0.00644051	1260.000000	0.00654866	1260.000000	8.06655e-07	
1280.000000	0.00626635	1280.000000	0.00653632	1280.000000	0.00645603	1280.000000	0.00642704	1280.000000	0.00653552	1280.000000	7.9494e-07	
1300.000000	0.00625382	1300.000000	0.00652391	1300.000000	0.00644308	1300.000000	0.0064142 	1300.000000	0.00652313	1300.000000	7.83573e-07	
1320.000000	0.00624207	1320.000000	0.00651221	1320.000000	0.00643078	1320.000000	0.00640196	1320.000000	0.00651143	1320.000000	7.72536e-07	
1340.000000	0.00623108	1340.000000	0.00650118	1340.000000	0.0064191 	1340.000000	0.00639029	1340.000000	0.00650042	1340.000000	7.61817e-07	
1360.000000	0.00622082	1360.000000	0.0064908 	1360.000000	0.006408  	1360.000000	0.00637917	1360.000000	0.00649005	1360.000000	7.51401e-07	
1380.000000	0.00621125	1380.000000	0.00648104	1380.000000	0.00639743	1380.000000	0.00636857	1380.000000	0.0064803 	1380.000000	7.41276e-07	
1400.000000	0.00620235	1400.000000	0.00647187	1400.000000	0.00638735	1400.000000	0.00635846	1400.000000	0.00647114	1400.000000	7.31429e-07	
1420.000000	0.00619409	1420.000000	0.00646327	1420.000000	0.00637773	1420.000000	0.00634882	1420.000000	0.00646255	1420.000000	7.21849e-07	
1440.000000	0.00618645	1440.000000	0.00645522	1440.000000	0.00636853	1440.000000	0.00633964	1440.000000	0.00645451	1440.000000	7.12526e-07	
1460.000000	0.0061794 	1460.000000	0.00644769	1460.000000	0.00635972	1460.000000	0.00633088	1460.000000	0.00644698	1460.000000	7.03448e-07	
1480.000000	0.00617293	1480.000000	0.00644066	1480.000000	0.0063513 	1480.000000	0.00632253	1480.000000	0.00643996	1480.000000	6.94606e-07	
