*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1.000000	0.884068  	1.000000	0.429902  	1.000000	0.338788  	1.000000	0.338788  	1.000000	0.42958   	1.000000	0.00032221	
1.250000	0.775923  	1.250000	0.387765  	1.250000	0.311248  	1.250000	0.311248  	1.250000	0.387498  	1.250000	0.000267575	
1.500000	0.673674  	1.500000	0.320422  	1.500000	0.288369  	1.500000	0.288369  	1.500000	0.320193  	1.500000	0.000229657	
1.750000	0.598735  	1.750000	0.280436  	1.750000	0.268568  	1.750000	0.268568  	1.750000	0.280234  	1.750000	0.000201688	
2.000000	0.540789  	2.000000	0.253922  	2.000000	0.251186  	2.000000	0.251186  	2.000000	0.253742  	2.000000	0.000180145	
2.250000	0.495041  	2.250000	0.234445  	2.250000	0.235748  	2.250000	0.235748  	2.250000	0.234282  	2.250000	0.000163005	
2.500000	0.441819  	2.500000	0.219048  	2.500000	0.222004  	2.500000	0.222004  	2.500000	0.218899  	2.500000	0.000149019	
3.000000	0.388211  	3.000000	0.195295  	3.000000	0.198763  	3.000000	0.198763  	3.000000	0.195167  	3.000000	0.000127522	
3.500000	0.3469    	3.500000	0.177166  	3.500000	0.180033  	3.500000	0.180033  	3.500000	0.177054  	3.500000	0.000111724	
4.000000	0.314035  	4.000000	0.162605  	4.000000	0.164727  	4.000000	0.164727  	4.000000	0.162506  	4.000000	9.95923e-05	
4.500000	0.287231  	4.500000	0.15058   	4.500000	0.152042  	4.500000	0.152042  	4.500000	0.15049   	4.500000	8.99644e-05	
5.000000	0.264927  	5.000000	0.140457  	5.000000	0.14138   	5.000000	0.14138   	5.000000	0.140375  	5.000000	8.21256e-05	
5.500000	0.24606   	5.500000	0.13181   	5.500000	0.132304  	5.500000	0.132304  	5.500000	0.131734  	5.500000	7.56116e-05	
6.000000	0.229882  	6.000000	0.12433   	6.000000	0.124485  	6.000000	0.124485  	6.000000	0.12426   	6.000000	7.01074e-05	
6.500000	0.215845  	6.500000	0.11779   	6.500000	0.117677  	6.500000	0.117677  	6.500000	0.117725  	6.500000	6.5391e-05	
7.000000	0.203545  	7.000000	0.11202   	7.000000	0.111693  	7.000000	0.111693  	7.000000	0.111958  	7.000000	6.13018e-05	
7.500000	0.192673  	7.500000	0.106885  	7.500000	0.106387  	7.500000	0.106387  	7.500000	0.106827  	7.500000	5.77204e-05	
8.000000	0.18299   	8.000000	0.102283  	8.000000	0.101646  	8.000000	0.101646  	8.000000	0.102228  	8.000000	5.45561e-05	
8.500000	0.174307  	8.500000	0.0981303 	8.500000	0.0973805 	8.500000	0.0973805 	8.500000	0.0980785 	8.500000	5.17387e-05	
9.000000	0.166474  	9.000000	0.0943621 	9.000000	0.0935201 	9.000000	0.0935201 	9.000000	0.0943129 	9.000000	4.92132e-05	
9.500000	0.159371  	9.500000	0.0909246 	9.500000	0.0900065 	9.500000	0.0900065 	9.500000	0.0908776 	9.500000	4.69357e-05	
10.000000	0.152898  	10.000000	0.0883554 	10.000000	0.0867926 	10.000000	0.0867926 	10.000000	0.0883105 	10.000000	4.48707e-05	
11.000000	0.14153   	11.000000	0.0832681 	11.000000	0.0813304 	11.000000	0.0813507 	11.000000	0.0832269 	11.000000	4.12676e-05	
12.000000	0.131863  	12.000000	0.0787313 	12.000000	0.0766329 	12.000000	0.0766663 	12.000000	0.078693  	12.000000	3.8227e-05	
13.000000	0.123537  	13.000000	0.0746721 	13.000000	0.0725417 	13.000000	0.0725828 	13.000000	0.0746365 	13.000000	3.56247e-05	
14.000000	0.116287  	14.000000	0.0710255 	14.000000	0.0689405 	14.000000	0.0689847 	14.000000	0.0709922 	14.000000	3.33709e-05	
15.000000	0.109913  	15.000000	0.0677355 	15.000000	0.0657414 	15.000000	0.0657856 	15.000000	0.0677041 	15.000000	3.13988e-05	
16.000000	0.104263  	16.000000	0.0647544 	16.000000	0.0628758 	16.000000	0.0629191 	16.000000	0.0647247 	16.000000	2.9658e-05	
17.000000	0.0992183 	17.000000	0.0620418 	17.000000	0.060291  	17.000000	0.0603334 	17.000000	0.0620137 	17.000000	2.81093e-05	
18.000000	0.0946851 	18.000000	0.059564  	18.000000	0.0579473 	18.000000	0.0579869 	18.000000	0.0595372 	18.000000	2.67221e-05	
19.000000	0.090588  	19.000000	0.057292  	19.000000	0.0558102 	19.000000	0.0558464 	19.000000	0.0572666 	19.000000	2.5472e-05	
20.000000	0.0868659 	20.000000	0.0552017 	20.000000	0.0538498 	20.000000	0.0538847 	20.000000	0.0551773 	20.000000	2.43393e-05	
21.000000	0.0834687 	21.000000	0.0532721 	21.000000	0.0520419 	21.000000	0.0520756 	21.000000	0.0532487 	21.000000	2.3308e-05	
22.000000	0.0803549 	22.000000	0.0514854 	22.000000	0.0503744 	22.000000	0.0504039 	22.000000	0.0514631 	22.000000	2.23647e-05	
23.000000	0.0774897 	23.000000	0.0498265 	23.000000	0.0488343 	23.000000	0.0488579 	23.000000	0.049805  	23.000000	2.14985e-05	
24.000000	0.0748442 	24.000000	0.048282  	24.000000	0.0474012 	24.000000	0.0474203 	24.000000	0.0482613 	24.000000	2.07001e-05	
25.000000	0.0723934 	25.000000	0.0468405 	25.000000	0.046063  	25.000000	0.0460797 	25.000000	0.0468205 	25.000000	1.99618e-05	
27.000000	0.0679946 	27.000000	0.0442277 	27.000000	0.04364   	27.000000	0.0436515 	27.000000	0.044209  	27.000000	1.86398e-05	
29.000000	0.0641571 	29.000000	0.0419219 	29.000000	0.0415044 	29.000000	0.0415094 	29.000000	0.0419044 	29.000000	1.74896e-05	
31.000000	0.060778  	31.000000	0.0398717 	31.000000	0.0395495 	31.000000	0.0395481 	31.000000	0.0398552 	31.000000	1.64794e-05	
33.000000	0.0577785 	33.000000	0.0380365 	33.000000	0.0377492 	33.000000	0.037742  	33.000000	0.0380209 	33.000000	1.55848e-05	
35.000000	0.055097  	35.000000	0.0363839 	35.000000	0.0361305 	35.000000	0.0361183 	35.000000	0.0363692 	35.000000	1.47866e-05	
38.000000	0.0515664 	38.000000	0.0341915 	38.000000	0.0339852 	38.000000	0.0339668 	38.000000	0.0341778 	38.000000	1.37381e-05	
41.000000	0.0485166 	41.000000	0.0322828 	41.000000	0.0321185 	41.000000	0.0320951 	41.000000	0.03227   	41.000000	1.28347e-05	
44.000000	0.0458538 	44.000000	0.0306056 	44.000000	0.0304779 	44.000000	0.0304504 	44.000000	0.0305935 	44.000000	1.20478e-05	
47.000000	0.0435075 	47.000000	0.0291197 	47.000000	0.0290246 	47.000000	0.028993  	47.000000	0.0291084 	47.000000	1.13559e-05	
50.000000	0.0414235 	50.000000	0.0277939 	50.000000	0.027723  	50.000000	0.0276916 	50.000000	0.0277832 	50.000000	1.07425e-05	
55.000000	0.0384215 	55.000000	0.0258748 	55.000000	0.0258388 	55.000000	0.0258058 	55.000000	0.0258649 	55.000000	9.8611e-06	
60.000000	0.0358868 	60.000000	0.0242464 	60.000000	0.0242383 	60.000000	0.0242029 	60.000000	0.0242373 	60.000000	9.11901e-06	
65.000000	0.0337162 	65.000000	0.0228468 	65.000000	0.022857  	65.000000	0.0228225 	65.000000	0.0228383 	65.000000	8.4852e-06	
70.000000	0.0318351 	70.000000	0.0216303 	70.000000	0.0216584 	70.000000	0.0216205 	70.000000	0.0216224 	70.000000	7.93728e-06	
75.000000	0.030188  	75.000000	0.020563  	75.000000	0.0205998 	75.000000	0.0205639 	75.000000	0.0205555 	75.000000	7.45866e-06	
80.000000	0.028733  	80.000000	0.0196186 	80.000000	0.0196647 	80.000000	0.0196272 	80.000000	0.0196116 	80.000000	7.03682e-06	
85.000000	0.0274377 	85.000000	0.018777  	85.000000	0.0188266 	85.000000	0.018791  	85.000000	0.0187703 	85.000000	6.66207e-06	
90.000000	0.0262766 	90.000000	0.018022  	90.000000	0.0180765 	90.000000	0.0180395 	90.000000	0.0180157 	90.000000	6.32684e-06	
95.000000	0.0252293 	95.000000	0.0173408 	95.000000	0.0173957 	95.000000	0.0173605 	95.000000	0.0173348 	95.000000	6.02512e-06	
100.000000	0.0242796 	100.000000	0.016723  	100.000000	0.0167801 	100.000000	0.0167437 	100.000000	0.0167172 	100.000000	5.75204e-06	
105.000000	0.0234142 	105.000000	0.01616   	105.000000	0.0162157 	105.000000	0.0161808 	105.000000	0.0161545 	105.000000	5.50366e-06	
110.000000	0.022622  	110.000000	0.0156449 	110.000000	0.0157008 	110.000000	0.0156651 	110.000000	0.0156396 	110.000000	5.27673e-06	
115.000000	0.0218939 	115.000000	0.0151716 	115.000000	0.0152257 	115.000000	0.0151908 	115.000000	0.0151666 	115.000000	5.06854e-06	
120.000000	0.0212222 	120.000000	0.0147353 	120.000000	0.0147874 	120.000000	0.0147529 	120.000000	0.0147304 	120.000000	4.87684e-06	
125.000000	0.0206005 	125.000000	0.0143318 	125.000000	0.0143827 	125.000000	0.0143476 	125.000000	0.0143271 	125.000000	4.6997e-06	
130.000000	0.0200232 	130.000000	0.0139574 	130.000000	0.014005  	130.000000	0.0139711 	130.000000	0.0139529 	130.000000	4.53552e-06	
135.000000	0.0194857 	135.000000	0.0136091 	135.000000	0.0136531 	135.000000	0.0136206 	135.000000	0.0136047 	135.000000	4.3829e-06	
140.000000	0.0189838 	140.000000	0.0132843 	140.000000	0.0133261 	140.000000	0.0132934 	140.000000	0.01328   	140.000000	4.24063e-06	
145.000000	0.018514  	145.000000	0.0129806 	145.000000	0.0130203 	145.000000	0.0129873 	145.000000	0.0129765 	145.000000	4.1077e-06	
150.000000	0.0180733 	150.000000	0.012696  	150.000000	0.0127322 	150.000000	0.0127002 	150.000000	0.0126921 	150.000000	3.98319e-06	
155.000000	0.0174528 	155.000000	0.0124288 	155.000000	0.0124627 	155.000000	0.0124305 	155.000000	0.012425  	155.000000	3.86633e-06	
160.000000	0.0170891 	160.000000	0.0121775 	160.000000	0.0122091 	160.000000	0.0121766 	160.000000	0.0121737 	160.000000	3.7564e-06	
165.000000	0.0167462 	165.000000	0.0119406 	165.000000	0.0119687 	165.000000	0.0119372 	165.000000	0.0119369 	165.000000	3.65282e-06	
170.000000	0.0164222 	170.000000	0.0117169 	170.000000	0.0117425 	170.000000	0.011711  	170.000000	0.0117133 	170.000000	3.55503e-06	
175.000000	0.0161156 	175.000000	0.0115053 	175.000000	0.011529  	175.000000	0.011497  	175.000000	0.0115019 	175.000000	3.46256e-06	
180.000000	0.0158251 	180.000000	0.011305  	180.000000	0.0113259 	180.000000	0.0112943 	180.000000	0.0113016 	180.000000	3.37497e-06	
185.000000	0.0155494 	185.000000	0.011115  	185.000000	0.0111325 	185.000000	0.0111019 	185.000000	0.0111117 	185.000000	3.29189e-06	
190.000000	0.0152873 	190.000000	0.0109345 	190.000000	0.010949  	190.000000	0.0109192 	190.000000	0.0109313 	190.000000	3.21298e-06	
195.000000	0.015038  	195.000000	0.0107628 	195.000000	0.0107752 	195.000000	0.0107453 	195.000000	0.0107597 	195.000000	3.13791e-06	
200.000000	0.0148004 	200.000000	0.0105994 	200.000000	0.0106101 	200.000000	0.0105798 	200.000000	0.0105963 	200.000000	3.06642e-06	
210.000000	0.0143573 	210.000000	0.0102949 	210.000000	0.0103006 	210.000000	0.0102712 	210.000000	0.010292  	210.000000	2.93316e-06	
220.000000	0.0139523 	220.000000	0.010017  	220.000000	0.0100193 	220.000000	0.00998956	220.000000	0.0100142 	220.000000	2.81145e-06	
230.000000	0.0135806 	230.000000	0.00976235	230.000000	0.00976061	230.000000	0.00973144	230.000000	0.00975965	230.000000	2.69983e-06	
240.000000	0.0132384 	240.000000	0.00952818	240.000000	0.00952206	240.000000	0.00949408	240.000000	0.00952559	240.000000	2.59708e-06	
250.000000	0.0129222 	250.000000	0.00931213	250.000000	0.00930324	250.000000	0.0092751 	250.000000	0.00930962	250.000000	2.50217e-06	
260.000000	0.0126291 	260.000000	0.00911217	260.000000	0.00910052	260.000000	0.00907249	260.000000	0.00910976	260.000000	2.41422e-06	
270.000000	0.0123567 	270.000000	0.00892661	270.000000	0.00891193	270.000000	0.00888452	270.000000	0.00892428	270.000000	2.33248e-06	
280.000000	0.0121029 	280.000000	0.00875395	280.000000	0.00873751	280.000000	0.00870969	280.000000	0.0087517 	280.000000	2.25631e-06	
290.000000	0.0118658 	290.000000	0.00859291	290.000000	0.00857406	290.000000	0.0085467 	290.000000	0.00859073	290.000000	2.18516e-06	
300.000000	0.0116439 	300.000000	0.00844238	300.000000	0.00842092	300.000000	0.00839442	300.000000	0.00844026	300.000000	2.11853e-06	
310.000000	0.0114357 	310.000000	0.00830137	310.000000	0.00827804	310.000000	0.00825186	310.000000	0.00829931	310.000000	2.056e-06 	
320.000000	0.01124   	320.000000	0.00816902	320.000000	0.00814466	320.000000	0.00811815	320.000000	0.00816702	320.000000	1.9972e-06	
330.000000	0.0110558 	330.000000	0.00804458	330.000000	0.00801888	330.000000	0.00799253	330.000000	0.00804263	330.000000	1.9418e-06	
340.000000	0.010882  	340.000000	0.00792737	340.000000	0.00789999	340.000000	0.00787429	340.000000	0.00792548	340.000000	1.88951e-06	
350.000000	0.0107178 	350.000000	0.00781679	350.000000	0.00778796	350.000000	0.00776284	350.000000	0.00781495	350.000000	1.84008e-06	
360.000000	0.0105625 	360.000000	0.00771232	360.000000	0.00768275	360.000000	0.00765764	360.000000	0.00771053	360.000000	1.79326e-06	
370.000000	0.0104154 	370.000000	0.00761348	370.000000	0.00758357	370.000000	0.00755819	370.000000	0.00761173	370.000000	1.74886e-06	
380.000000	0.0102758 	380.000000	0.00751983	380.000000	0.00748917	380.000000	0.00746405	380.000000	0.00751812	380.000000	1.7067e-06	
390.000000	0.0101432 	390.000000	0.00743099	390.000000	0.00739954	390.000000	0.00737485	390.000000	0.00742933	390.000000	1.66659e-06	
400.000000	0.0100171 	400.000000	0.00734662	400.000000	0.00731498	400.000000	0.00729021	400.000000	0.00734499	400.000000	1.62841e-06	
410.000000	0.00989709	410.000000	0.00726639	410.000000	0.0072348 	410.000000	0.00720982	410.000000	0.0072648 	410.000000	1.592e-06 	
420.000000	0.00978269	420.000000	0.00719002	420.000000	0.00715818	420.000000	0.00713337	420.000000	0.00718846	420.000000	1.55725e-06	
430.000000	0.00967355	430.000000	0.00711725	430.000000	0.00708499	430.000000	0.00706062	430.000000	0.00711573	430.000000	1.52404e-06	
440.000000	0.00956933	440.000000	0.00704785	440.000000	0.00701524	440.000000	0.00699131	440.000000	0.00704636	440.000000	1.49227e-06	
450.000000	0.00946972	450.000000	0.00698159	450.000000	0.00694889	450.000000	0.00692521	450.000000	0.00698013	450.000000	1.46185e-06	
460.000000	0.00937443	460.000000	0.00691829	460.000000	0.00688585	460.000000	0.00686214	460.000000	0.00691685	460.000000	1.4327e-06	
470.000000	0.0092832 	470.000000	0.00685774	470.000000	0.00682578	470.000000	0.00680189	470.000000	0.00685634	470.000000	1.40473e-06	
480.000000	0.0091958 	480.000000	0.0067998 	480.000000	0.00676838	480.000000	0.00674445	480.000000	0.00679842	480.000000	1.37787e-06	
490.000000	0.00911199	490.000000	0.0067443 	490.000000	0.00671336	490.000000	0.00668964	490.000000	0.00674295	490.000000	1.35206e-06	
500.000000	0.00903158	500.000000	0.00669111	500.000000	0.00666053	500.000000	0.00663715	500.000000	0.00668978	500.000000	1.32724e-06	
520.000000	0.00888019	520.000000	0.00659111	520.000000	0.00656141	520.000000	0.00653862	520.000000	0.00658983	520.000000	1.28034e-06	
540.000000	0.00874027	540.000000	0.00649888	540.000000	0.00647078	540.000000	0.00644793	540.000000	0.00649764	540.000000	1.23676e-06	
560.000000	0.00861065	560.000000	0.0064136 	560.000000	0.00638721	560.000000	0.00636424	560.000000	0.0064124 	560.000000	1.19616e-06	
580.000000	0.00849033	580.000000	0.00633458	580.000000	0.00630938	580.000000	0.00628686	580.000000	0.00633342	580.000000	1.15823e-06	
600.000000	0.00837842	600.000000	0.0062612 	600.000000	0.00623763	600.000000	0.00621516	600.000000	0.00626008	600.000000	1.12273e-06	
620.000000	0.00827414	620.000000	0.00619295	620.000000	0.00617127	620.000000	0.00614861	620.000000	0.00619186	620.000000	1.08942e-06	
640.000000	0.00817683	640.000000	0.00612935	640.000000	0.00610918	640.000000	0.00608671	640.000000	0.00612829	640.000000	1.0581e-06	
660.000000	0.00808587	660.000000	0.00606999	660.000000	0.00605112	660.000000	0.00602907	660.000000	0.00606896	660.000000	1.0286e-06	
680.000000	0.00800074	680.000000	0.00601451	680.000000	0.00599699	680.000000	0.00597531	680.000000	0.00601351	680.000000	1.00076e-06	
700.000000	0.00792096	700.000000	0.00596259	700.000000	0.00594667	700.000000	0.00592508	700.000000	0.00596161	700.000000	9.74437e-07	
720.000000	0.00784612	720.000000	0.00591393	720.000000	0.00589984	720.000000	0.00587812	720.000000	0.00591298	720.000000	9.49519e-07	
740.000000	0.00777582	740.000000	0.00586828	740.000000	0.00585595	740.000000	0.00583414	740.000000	0.00586736	740.000000	9.25891e-07	
760.000000	0.00770974	760.000000	0.00582541	760.000000	0.00581457	760.000000	0.00579291	760.000000	0.00582451	760.000000	9.03453e-07	
780.000000	0.00764757	780.000000	0.00578512	780.000000	0.0057756 	780.000000	0.00575423	780.000000	0.00578423	780.000000	8.82117e-07	
800.000000	0.00758903	800.000000	0.0057472 	800.000000	0.00573897	800.000000	0.00571789	800.000000	0.00574634	800.000000	8.61803e-07	
820.000000	0.00753386	820.000000	0.0057115 	820.000000	0.00570459	820.000000	0.00568373	820.000000	0.00571066	820.000000	8.42437e-07	
840.000000	0.00748185	840.000000	0.00567786	840.000000	0.00567238	840.000000	0.00565159	840.000000	0.00567704	840.000000	8.23955e-07	
860.000000	0.00743277	860.000000	0.00564614	860.000000	0.0056422 	860.000000	0.00562132	860.000000	0.00564533	860.000000	8.06297e-07	
880.000000	0.00738646	880.000000	0.00561621	880.000000	0.00561379	880.000000	0.0055928 	880.000000	0.00561542	880.000000	7.89407e-07	
900.000000	0.00734272	900.000000	0.00558795	900.000000	0.00558691	900.000000	0.0055659 	900.000000	0.00558718	900.000000	7.73236e-07	
920.000000	0.0073014 	920.000000	0.00556126	920.000000	0.00556143	920.000000	0.00554053	920.000000	0.00556051	920.000000	7.57739e-07	
940.000000	0.00726236	940.000000	0.00553605	940.000000	0.00553729	940.000000	0.00551657	940.000000	0.0055353 	940.000000	7.42874e-07	
960.000000	0.00722546	960.000000	0.00551221	960.000000	0.00551445	960.000000	0.00549394	960.000000	0.00551148	960.000000	7.28602e-07	
980.000000	0.00719059	980.000000	0.00548968	980.000000	0.00549287	980.000000	0.00547255	980.000000	0.00548896	980.000000	7.14889e-07	
1000.000000	0.00715761	1000.000000	0.00546836	1000.000000	0.00547249	1000.000000	0.00545233	1000.000000	0.00546766	1000.000000	7.01701e-07	
1020.000000	0.00712644	1020.000000	0.0054482 	1020.000000	0.00545329	1020.000000	0.00543321	1020.000000	0.00544751	1020.000000	6.89009e-07	
1040.000000	0.00709697	1040.000000	0.00542913	1040.000000	0.0054352 	1040.000000	0.00541511	1040.000000	0.00542845	1040.000000	6.76784e-07	
1060.000000	0.00706911	1060.000000	0.00541108	1060.000000	0.00541814	1060.000000	0.00539798	1060.000000	0.00541042	1060.000000	6.65002e-07	
1080.000000	0.00704277	1080.000000	0.005394  	1080.000000	0.00540201	1080.000000	0.00538177	1080.000000	0.00539335	1080.000000	6.53638e-07	
1100.000000	0.00701789	1100.000000	0.00537785	1100.000000	0.0053867 	1100.000000	0.00536641	1100.000000	0.00537721	1100.000000	6.4267e-07	
1120.000000	0.00699438	1120.000000	0.00536256	1120.000000	0.00537212	1120.000000	0.00535187	1120.000000	0.00536193	1120.000000	6.32077e-07	
1140.000000	0.00697218	1140.000000	0.00534811	1140.000000	0.00535825	1140.000000	0.00533809	1140.000000	0.00534748	1140.000000	6.21841e-07	
1160.000000	0.00695123	1160.000000	0.00533443	1160.000000	0.00534507	1160.000000	0.00532504	1160.000000	0.00533382	1160.000000	6.11944e-07	
1180.000000	0.00693146	1180.000000	0.00532151	1180.000000	0.00533258	1180.000000	0.00531267	1180.000000	0.0053209 	1180.000000	6.02368e-07	
1200.000000	0.00691283	1200.000000	0.00530929	1200.000000	0.00532079	1200.000000	0.00530095	1200.000000	0.00530869	1200.000000	5.93098e-07	
1220.000000	0.00689527	1220.000000	0.00529774	1220.000000	0.00530966	1220.000000	0.00528984	1220.000000	0.00529716	1220.000000	5.84119e-07	
1240.000000	0.00687874	1240.000000	0.00528684	1240.000000	0.00529917	1240.000000	0.00527931	1240.000000	0.00528627	1240.000000	5.75418e-07	
1260.000000	0.0068632 	1260.000000	0.00527655	1260.000000	0.00528925	1260.000000	0.00526934	1260.000000	0.00527599	1260.000000	5.66982e-07	
1280.000000	0.0068486 	1280.000000	0.00526685	1280.000000	0.00527986	1280.000000	0.00525989	1280.000000	0.00526629	1280.000000	5.58799e-07	
1300.000000	0.00683489	1300.000000	0.0052577 	1300.000000	0.00527095	1300.000000	0.00525094	1300.000000	0.00525715	1300.000000	5.50857e-07	
1320.000000	0.00682206	1320.000000	0.00524909	1320.000000	0.00526248	1320.000000	0.00524246	1320.000000	0.00524855	1320.000000	5.43146e-07	
1340.000000	0.00681004	1340.000000	0.00524099	1340.000000	0.00525442	1340.000000	0.00523443	1340.000000	0.00524045	1340.000000	5.35656e-07	
1360.000000	0.00679882	1360.000000	0.00523337	1360.000000	0.00524677	1360.000000	0.00522682	1360.000000	0.00523284	1360.000000	5.28377e-07	
1380.000000	0.00678837	1380.000000	0.00522622	1380.000000	0.00523951	1380.000000	0.00521963	1380.000000	0.0052257 	1380.000000	5.21301e-07	
1400.000000	0.00677864	1400.000000	0.00521952	1400.000000	0.00523262	1400.000000	0.00521282	1400.000000	0.00521901	1400.000000	5.14418e-07	
1420.000000	0.00676961	1420.000000	0.00521325	1420.000000	0.00522609	1420.000000	0.00520639	1420.000000	0.00521274	1420.000000	5.07722e-07	
1440.000000	0.00676126	1440.000000	0.00520739	1440.000000	0.00521991	1440.000000	0.0052003 	1440.000000	0.00520689	1440.000000	5.01204e-07	
1460.000000	0.00675356	1460.000000	0.00520192	1460.000000	0.00521408	1460.000000	0.00519455	1460.000000	0.00520143	1460.000000	4.94857e-07	
1480.000000	0.00674649	1480.000000	0.00519683	1480.000000	0.00520857	1480.000000	0.00518913	1480.000000	0.00519634	1480.000000	4.88675e-07	
