*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
3.500000	17.1682   	3.500000	7.67947   	3.500000	7.78383   	3.500000	7.78383   	3.500000	7.67086   	3.500000	0.00860543
4.000000	16.1313   	4.000000	7.43575   	4.000000	7.53326   	4.000000	7.53326   	4.000000	7.42806   	4.000000	0.00768153
4.500000	15.2118   	4.500000	7.20765   	4.500000	7.29544   	4.500000	7.29544   	4.500000	7.20071   	4.500000	0.00694703
5.000000	14.3935   	5.000000	6.99245   	5.000000	7.07087   	5.000000	7.07087   	5.000000	6.9861    	5.000000	0.00634813
5.500000	13.6621   	5.500000	6.78864   	5.500000	6.85931   	5.500000	6.85931   	5.500000	6.78279   	5.500000	0.00584982
6.000000	13.0051   	6.000000	6.59595   	6.000000	6.66015   	6.000000	6.66015   	6.000000	6.59052   	6.000000	0.00542827
6.500000	12.4119   	6.500000	6.41376   	6.500000	6.47263   	6.500000	6.47263   	6.500000	6.40869   	6.500000	0.0050667
7.000000	11.8739   	7.000000	6.24143   	7.000000	6.29595   	7.000000	6.29595   	7.000000	6.23668   	7.000000	0.00475293
7.500000	11.3838   	7.500000	6.07843   	7.500000	6.12931   	7.500000	6.12931   	7.500000	6.07395   	7.500000	0.00447789
8.000000	10.9354   	8.000000	5.92419   	8.000000	5.97195   	8.000000	5.97195   	8.000000	5.91995   	8.000000	0.0042347
8.500000	10.5236   	8.500000	5.77811   	8.500000	5.82317   	8.500000	5.82317   	8.500000	5.77409   	8.500000	0.00401803
9.000000	10.1442   	9.000000	5.63964   	9.000000	5.68232   	9.000000	5.68232   	9.000000	5.63581   	9.000000	0.00382368
9.500000	9.79327   	9.500000	5.50823   	9.500000	5.54878   	9.500000	5.54878   	9.500000	5.50458   	9.500000	0.00364831
10.000000	9.46783   	10.000000	5.43353   	10.000000	5.42202   	10.000000	5.42202   	10.000000	5.43004   	10.000000	0.00348922
11.000000	8.88285   	11.000000	5.24274   	11.000000	5.20376   	11.000000	5.24785   	11.000000	5.23953   	11.000000	0.00321141
12.000000	8.37166   	12.000000	5.05602   	12.000000	5.00294   	12.000000	5.08035   	12.000000	5.05304   	12.000000	0.00297676
13.000000	7.92092   	13.000000	4.87651   	13.000000	4.81775   	13.000000	4.92033   	13.000000	4.87374   	13.000000	0.00277577
14.000000	7.52037   	14.000000	4.70569   	14.000000	4.64645   	14.000000	4.76801   	14.000000	4.70308   	14.000000	0.00260157
15.000000	7.16192   	15.000000	4.54407   	15.000000	4.48743   	15.000000	4.62336   	15.000000	4.54162   	15.000000	0.00244904
16.000000	6.83918   	16.000000	4.39166   	16.000000	4.33943   	16.000000	4.48614   	16.000000	4.38934   	16.000000	0.00231432
17.000000	6.54696   	17.000000	4.24818   	17.000000	4.2014    	17.000000	4.356     	17.000000	4.24598   	17.000000	0.0021944
18.000000	6.28107   	18.000000	4.11319   	18.000000	4.07237   	18.000000	4.23257   	18.000000	4.1111    	18.000000	0.00208692
19.000000	6.03803   	19.000000	3.98619   	19.000000	3.95148   	19.000000	4.11543   	19.000000	3.9842    	19.000000	0.00199002
20.000000	5.81498   	20.000000	3.86666   	20.000000	3.83467   	20.000000	4.00094   	20.000000	3.86476   	20.000000	0.00190218
21.000000	5.6095    	21.000000	3.75408   	21.000000	3.72792   	21.000000	3.89536   	21.000000	3.75226   	21.000000	0.00182217
22.000000	5.41955   	22.000000	3.64795   	22.000000	3.62732   	22.000000	3.79501   	22.000000	3.6462    	22.000000	0.00174895
23.000000	5.24342   	23.000000	3.54779   	23.000000	3.53229   	23.000000	3.69954   	23.000000	3.54611   	23.000000	0.0016817
24.000000	5.07962   	24.000000	3.45317   	24.000000	3.44227   	24.000000	3.60862   	24.000000	3.45155   	24.000000	0.00161969
25.000000	4.92687   	25.000000	3.36367   	25.000000	3.35694   	25.000000	3.52194   	25.000000	3.36211   	25.000000	0.00156233
27.000000	4.65027   	27.000000	3.19861   	27.000000	3.19952   	27.000000	3.36022   	27.000000	3.19715   	27.000000	0.00145956
29.000000	4.40639   	29.000000	3.04994   	29.000000	3.05701   	29.000000	3.21238   	29.000000	3.04857   	29.000000	0.0013701
31.000000	4.18966   	31.000000	2.91544   	31.000000	2.92524   	31.000000	3.068     	31.000000	2.91415   	31.000000	0.00129149
33.000000	3.9957    	33.000000	2.79326   	33.000000	2.80413   	33.000000	2.92939   	33.000000	2.79204   	33.000000	0.00122183
35.000000	3.82105   	35.000000	2.68183   	35.000000	2.69414   	35.000000	2.80435   	35.000000	2.68067   	35.000000	0.00115966
38.000000	3.5893    	38.000000	2.53197   	38.000000	2.54683   	38.000000	2.63812   	38.000000	2.5309    	38.000000	0.00107795
41.000000	3.38746   	41.000000	2.39971   	41.000000	2.41679   	41.000000	2.49304   	41.000000	2.3987    	41.000000	0.0010075
44.000000	3.21      	44.000000	2.28215   	44.000000	2.3008    	44.000000	2.36524   	44.000000	2.2812    	44.000000	0.000946102
47.000000	3.05267   	47.000000	2.177     	47.000000	2.19732   	47.000000	2.25178   	47.000000	2.17611   	47.000000	0.000892093
50.000000	2.91218   	50.000000	2.08241   	50.000000	2.10436   	50.000000	2.15033   	50.000000	2.08157   	50.000000	0.000844194
55.000000	2.70858   	55.000000	1.94427   	55.000000	1.96832   	55.000000	2.00312   	55.000000	1.9435    	55.000000	0.000775328
60.000000	2.53556   	60.000000	1.826     	60.000000	1.8515    	60.000000	1.87786   	60.000000	1.82528   	60.000000	0.000717311
65.000000	2.3866    	65.000000	1.7236    	65.000000	1.75018   	65.000000	1.76993   	65.000000	1.72293   	65.000000	0.000667732
70.000000	2.25692   	70.000000	1.6341    	70.000000	1.66152   	70.000000	1.67593   	70.000000	1.63347   	70.000000	0.00062485
75.000000	2.14294   	75.000000	1.55519   	75.000000	1.58296   	75.000000	1.59329   	75.000000	1.55461   	75.000000	0.000587376
80.000000	2.04192   	80.000000	1.48512   	80.000000	1.51318   	80.000000	1.52006   	80.000000	1.48456   	80.000000	0.000554333
85.000000	1.95173   	85.000000	1.42246   	85.000000	1.45053   	85.000000	1.45469   	85.000000	1.42194   	85.000000	0.000524968
90.000000	1.87067   	90.000000	1.36611   	90.000000	1.39417   	90.000000	1.39597   	90.000000	1.36562   	90.000000	0.00049869
95.000000	1.79741   	95.000000	1.31516   	95.000000	1.34318   	95.000000	1.34292   	95.000000	1.31468   	95.000000	0.000475031
100.000000	1.73084   	100.000000	1.26886   	100.000000	1.29663   	100.000000	1.29476   	100.000000	1.26841   	100.000000	0.000453612
105.000000	1.67006   	105.000000	1.2266    	105.000000	1.25413   	105.000000	1.25083   	105.000000	1.22617   	105.000000	0.000434124
110.000000	1.61435   	110.000000	1.18788   	110.000000	1.21501   	110.000000	1.2106    	110.000000	1.18747   	110.000000	0.000416314
115.000000	1.56307   	115.000000	1.15227   	115.000000	1.17898   	115.000000	1.1736    	115.000000	1.15187   	115.000000	0.000399971
120.000000	1.51571   	120.000000	1.11941   	120.000000	1.14573   	120.000000	1.13947   	120.000000	1.11902   	120.000000	0.000384918
125.000000	1.47182   	125.000000	1.08898   	125.000000	1.11493   	125.000000	1.10788   	125.000000	1.08861   	125.000000	0.000371006
130.000000	1.43103   	130.000000	1.06074   	130.000000	1.08632   	130.000000	1.07856   	130.000000	1.06038   	130.000000	0.000358108
135.000000	1.393     	135.000000	1.03444   	135.000000	1.05954   	135.000000	1.05127   	135.000000	1.0341    	135.000000	0.000346116
140.000000	1.35747   	140.000000	1.00991   	140.000000	1.03461   	140.000000	1.0258    	140.000000	1.00957   	140.000000	0.000334936
145.000000	1.32419   	145.000000	0.986955  	145.000000	1.01133   	145.000000	1.00198   	145.000000	0.98663   	145.000000	0.000324486
150.000000	1.29295   	150.000000	0.965439  	150.000000	0.989387  	150.000000	0.979647  	150.000000	0.965124  	150.000000	0.000314698
155.000000	1.2488    	155.000000	0.945229  	155.000000	0.968665  	155.000000	0.958673  	155.000000	0.944923  	155.000000	0.000305508
160.000000	1.22299   	160.000000	0.926208  	160.000000	0.949178  	160.000000	0.938935  	160.000000	0.925911  	160.000000	0.000296863
165.000000	1.19864   	165.000000	0.908275  	165.000000	0.930881  	165.000000	0.920326  	165.000000	0.907987  	165.000000	0.000288715
170.000000	1.17563   	170.000000	0.89134   	170.000000	0.913529  	170.000000	0.902753  	170.000000	0.891059  	170.000000	0.000281022
175.000000	1.15384   	175.000000	0.87532   	175.000000	0.897075  	175.000000	0.886131  	175.000000	0.875047  	175.000000	0.000273746
180.000000	1.13319   	180.000000	0.860145  	180.000000	0.881563  	180.000000	0.870386  	180.000000	0.859878  	180.000000	0.000266853
185.000000	1.11357   	185.000000	0.845748  	185.000000	0.866842  	185.000000	0.85545   	185.000000	0.845487  	185.000000	0.000260315
190.000000	1.09493   	190.000000	0.832071  	190.000000	0.852787  	190.000000	0.841263  	190.000000	0.831817  	190.000000	0.000254102
195.000000	1.07718   	195.000000	0.819063  	195.000000	0.839404  	195.000000	0.82777   	195.000000	0.818815  	195.000000	0.000248193
200.000000	1.06026   	200.000000	0.806675  	200.000000	0.82667   	200.000000	0.814921  	200.000000	0.806432  	200.000000	0.000242563
210.000000	1.02868   	210.000000	0.78359   	210.000000	0.802931  	210.000000	0.790983  	210.000000	0.783358  	210.000000	0.000232069
220.000000	0.999814  	220.000000	0.762516  	220.000000	0.781271  	220.000000	0.769137  	220.000000	0.762294  	220.000000	0.000222482
230.000000	0.973308  	230.000000	0.743203  	230.000000	0.761306  	230.000000	0.749123  	230.000000	0.742989  	230.000000	0.000213687
240.000000	0.948887  	240.000000	0.72544   	240.000000	0.743017  	240.000000	0.730722  	240.000000	0.725234  	240.000000	0.00020559
250.000000	0.926313  	250.000000	0.709049  	250.000000	0.726106  	250.000000	0.713751  	250.000000	0.708851  	250.000000	0.000198109
260.000000	0.905384  	260.000000	0.693878  	260.000000	0.710434  	260.000000	0.698051  	260.000000	0.693687  	260.000000	0.000191175
270.000000	0.885926  	270.000000	0.679797  	270.000000	0.695941  	270.000000	0.683487  	270.000000	0.679613  	270.000000	0.00018473
280.000000	0.867789  	280.000000	0.666695  	280.000000	0.68242   	280.000000	0.669943  	280.000000	0.666516  	280.000000	0.000178723
290.000000	0.850844  	290.000000	0.654474  	290.000000	0.669795  	290.000000	0.657318  	290.000000	0.654301  	290.000000	0.00017311
300.000000	0.834978  	300.000000	0.643049  	300.000000	0.657995  	300.000000	0.645524  	300.000000	0.642882  	300.000000	0.000167854
310.000000	0.82009   	310.000000	0.632347  	310.000000	0.646948  	310.000000	0.634484  	310.000000	0.632184  	310.000000	0.00016292
320.000000	0.806095  	320.000000	0.622302  	320.000000	0.636585  	320.000000	0.624129  	320.000000	0.622144  	320.000000	0.00015828
330.000000	0.792915  	330.000000	0.612857  	330.000000	0.626846  	330.000000	0.6144    	330.000000	0.612703  	330.000000	0.000153908
340.000000	0.780481  	340.000000	0.60396   	340.000000	0.617677  	340.000000	0.605245  	340.000000	0.603811  	340.000000	0.00014978
350.000000	0.768734  	350.000000	0.595567  	350.000000	0.609032  	350.000000	0.596614  	350.000000	0.595422  	350.000000	0.000145877
360.000000	0.757618  	360.000000	0.587638  	360.000000	0.600878  	360.000000	0.588467  	360.000000	0.587496  	360.000000	0.000142181
370.000000	0.747085  	370.000000	0.580135  	370.000000	0.593163  	370.000000	0.580766  	370.000000	0.579996  	370.000000	0.000138675
380.000000	0.737092  	380.000000	0.573026  	380.000000	0.585821  	380.000000	0.573476  	380.000000	0.572891  	380.000000	0.000135345
390.000000	0.727599  	390.000000	0.566283  	390.000000	0.578851  	390.000000	0.566568  	390.000000	0.566151  	390.000000	0.000132177
400.000000	0.71857   	400.000000	0.559879  	400.000000	0.572266  	400.000000	0.560012  	400.000000	0.55975   	400.000000	0.00012916
410.000000	0.709973  	410.000000	0.553789  	410.000000	0.566032  	410.000000	0.553785  	410.000000	0.553663  	410.000000	0.000126284
420.000000	0.70178   	420.000000	0.547993  	420.000000	0.560106  	420.000000	0.547864  	420.000000	0.547869  	420.000000	0.000123538
430.000000	0.693962  	430.000000	0.54247   	430.000000	0.554446  	430.000000	0.542228  	430.000000	0.542349  	430.000000	0.000120914
440.000000	0.686497  	440.000000	0.537202  	440.000000	0.549026  	440.000000	0.536857  	440.000000	0.537084  	440.000000	0.000118403
450.000000	0.679361  	450.000000	0.532173  	450.000000	0.543852  	450.000000	0.531736  	450.000000	0.532057  	450.000000	0.000115999
460.000000	0.672534  	460.000000	0.527368  	460.000000	0.538938  	460.000000	0.526847  	460.000000	0.527255  	460.000000	0.000113695
470.000000	0.665998  	470.000000	0.522774  	470.000000	0.534259  	470.000000	0.522177  	470.000000	0.522662  	470.000000	0.000111484
480.000000	0.659735  	480.000000	0.518376  	480.000000	0.529769  	480.000000	0.517713  	480.000000	0.518267  	480.000000	0.000109361
490.000000	0.65373   	490.000000	0.514164  	490.000000	0.52545   	490.000000	0.513441  	490.000000	0.514057  	490.000000	0.00010732
500.000000	0.647967  	500.000000	0.510128  	500.000000	0.521316  	500.000000	0.509351  	500.000000	0.510022  	500.000000	0.000105357
520.000000	0.637117  	520.000000	0.50254   	520.000000	0.513607  	520.000000	0.501675  	520.000000	0.502438  	520.000000	0.000101648
540.000000	0.627089  	540.000000	0.495541  	540.000000	0.506495  	540.000000	0.49461   	540.000000	0.495443  	540.000000	9.82012e-05
560.000000	0.617798  	560.000000	0.489071  	560.000000	0.499892  	560.000000	0.488091  	560.000000	0.488976  	560.000000	9.49892e-05
580.000000	0.609173  	580.000000	0.483076  	580.000000	0.49379   	580.000000	0.482064  	580.000000	0.482984  	580.000000	9.19888e-05
600.000000	0.60115   	600.000000	0.477511  	600.000000	0.488171  	600.000000	0.476479  	600.000000	0.477421  	600.000000	8.91794e-05
620.000000	0.593674  	620.000000	0.472334  	620.000000	0.482963  	620.000000	0.471294  	620.000000	0.472247  	620.000000	8.65431e-05
640.000000	0.586696  	640.000000	0.467511  	640.000000	0.478089  	640.000000	0.466473  	640.000000	0.467426  	640.000000	8.40642e-05
660.000000	0.580175  	660.000000	0.46301   	660.000000	0.473535  	660.000000	0.461981  	660.000000	0.462928  	660.000000	8.17288e-05
680.000000	0.57407   	680.000000	0.458803  	680.000000	0.469292  	680.000000	0.457791  	680.000000	0.458724  	680.000000	7.95246e-05
700.000000	0.56835   	700.000000	0.454867  	700.000000	0.465326  	700.000000	0.453876  	700.000000	0.45479   	700.000000	7.74408e-05
720.000000	0.562983  	720.000000	0.451179  	720.000000	0.461613  	720.000000	0.450214  	720.000000	0.451104  	720.000000	7.54675e-05
740.000000	0.557942  	740.000000	0.44772   	740.000000	0.458141  	740.000000	0.446783  	740.000000	0.447647  	740.000000	7.35962e-05
760.000000	0.553203  	760.000000	0.444472  	760.000000	0.454896  	760.000000	0.443566  	760.000000	0.444401  	760.000000	7.1819e-05
780.000000	0.548744  	780.000000	0.44142   	780.000000	0.451853  	780.000000	0.440546  	780.000000	0.44135   	780.000000	7.01289e-05
800.000000	0.544545  	800.000000	0.438548  	800.000000	0.448988  	800.000000	0.437708  	800.000000	0.43848   	800.000000	6.85196e-05
820.000000	0.540589  	820.000000	0.435845  	820.000000	0.446286  	820.000000	0.435039  	820.000000	0.435778  	820.000000	6.69853e-05
840.000000	0.536858  	840.000000	0.433298  	840.000000	0.443738  	840.000000	0.432525  	840.000000	0.433233  	840.000000	6.55208e-05
860.000000	0.533338  	860.000000	0.430897  	860.000000	0.441335  	860.000000	0.430157  	860.000000	0.430833  	860.000000	6.41215e-05
880.000000	0.530016  	880.000000	0.428632  	880.000000	0.439067  	880.000000	0.427923  	880.000000	0.42857   	880.000000	6.27829e-05
900.000000	0.526879  	900.000000	0.426495  	900.000000	0.436927  	900.000000	0.425815  	900.000000	0.426433  	900.000000	6.15013e-05
920.000000	0.523915  	920.000000	0.424476  	920.000000	0.434905  	920.000000	0.423825  	920.000000	0.424416  	920.000000	6.02729e-05
940.000000	0.521115  	940.000000	0.42257   	940.000000	0.432994  	940.000000	0.421944  	940.000000	0.422511  	940.000000	5.90945e-05
960.000000	0.518469  	960.000000	0.420768  	960.000000	0.431187  	960.000000	0.420165  	960.000000	0.42071   	960.000000	5.79631e-05
980.000000	0.515967  	980.000000	0.419066  	980.000000	0.429477  	980.000000	0.418482  	980.000000	0.419009  	980.000000	5.68759e-05
1000.000000	0.513601  	1000.000000	0.417456  	1000.000000	0.427858  	1000.000000	0.41689   	1000.000000	0.4174    	1000.000000	5.58302e-05
1020.000000	0.511365  	1020.000000	0.415933  	1020.000000	0.426324  	1020.000000	0.415381  	1020.000000	0.415879  	1020.000000	5.48238e-05
1040.000000	0.509251  	1040.000000	0.414494  	1040.000000	0.42487   	1040.000000	0.413952  	1040.000000	0.41444   	1040.000000	5.38543e-05
1060.000000	0.507252  	1060.000000	0.413132  	1060.000000	0.423492  	1060.000000	0.412597  	1060.000000	0.413079  	1060.000000	5.29199e-05
1080.000000	0.505363  	1080.000000	0.411844  	1080.000000	0.422184  	1080.000000	0.411312  	1080.000000	0.411792  	1080.000000	5.20186e-05
1100.000000	0.503578  	1100.000000	0.410626  	1100.000000	0.420944  	1100.000000	0.410094  	1100.000000	0.410575  	1100.000000	5.11487e-05
1120.000000	0.501892  	1120.000000	0.409475  	1120.000000	0.419785  	1120.000000	0.408957  	1120.000000	0.409424  	1120.000000	5.03085e-05
1140.000000	0.5003    	1140.000000	0.408386  	1140.000000	0.41869   	1140.000000	0.407882  	1140.000000	0.408336  	1140.000000	4.94964e-05
1160.000000	0.498797  	1160.000000	0.407357  	1160.000000	0.417651  	1160.000000	0.406863  	1160.000000	0.407308  	1160.000000	4.87112e-05
1180.000000	0.497379  	1180.000000	0.406384  	1180.000000	0.416665  	1180.000000	0.405896  	1180.000000	0.406336  	1180.000000	4.79515e-05
1200.000000	0.496042  	1200.000000	0.405466  	1200.000000	0.415729  	1200.000000	0.404978  	1200.000000	0.405418  	1200.000000	4.7216e-05
1220.000000	0.494782  	1220.000000	0.404598  	1220.000000	0.414841  	1220.000000	0.404108  	1220.000000	0.404552  	1220.000000	4.65035e-05
1240.000000	0.493596  	1240.000000	0.40378   	1240.000000	0.413998  	1240.000000	0.403282  	1240.000000	0.403734  	1240.000000	4.58131e-05
1260.000000	0.492481  	1260.000000	0.403008  	1260.000000	0.413198  	1260.000000	0.402498  	1260.000000	0.402963  	1260.000000	4.51436e-05
1280.000000	0.491434  	1280.000000	0.40228   	1280.000000	0.412438  	1280.000000	0.401755  	1280.000000	0.402236  	1280.000000	4.44942e-05
1300.000000	0.490451  	1300.000000	0.401595  	1300.000000	0.411717  	1300.000000	0.401049  	1300.000000	0.401551  	1300.000000	4.38639e-05
1320.000000	0.48953   	1320.000000	0.400951  	1320.000000	0.411032  	1320.000000	0.40038   	1320.000000	0.400907  	1320.000000	4.32519e-05
1340.000000	0.488668  	1340.000000	0.400345  	1340.000000	0.410382  	1340.000000	0.399745  	1340.000000	0.400302  	1340.000000	4.26574e-05
1360.000000	0.487863  	1360.000000	0.399776  	1360.000000	0.409765  	1360.000000	0.399143  	1360.000000	0.399734  	1360.000000	4.20796e-05
1380.000000	0.487113  	1380.000000	0.399243  	1380.000000	0.40918   	1380.000000	0.398572  	1380.000000	0.399201  	1380.000000	4.15178e-05
1400.000000	0.486415  	1400.000000	0.398744  	1400.000000	0.408626  	1400.000000	0.398031  	1400.000000	0.398703  	1400.000000	4.09714e-05
1420.000000	0.485768  	1420.000000	0.398277  	1420.000000	0.4081    	1420.000000	0.397518  	1420.000000	0.398237  	1420.000000	4.04398e-05
1440.000000	0.485169  	1440.000000	0.397842  	1440.000000	0.407602  	1440.000000	0.397032  	1440.000000	0.397802  	1440.000000	3.99223e-05
1460.000000	0.484616  	1460.000000	0.397436  	1460.000000	0.407131  	1460.000000	0.396572  	1460.000000	0.397397  	1460.000000	3.94184e-05
1480.000000	0.484109  	1480.000000	0.397059  	1480.000000	0.406686  	1480.000000	0.396137  	1480.000000	0.39702   	1480.000000	3.89275e-05
1500.000000	0.483644  	1500.000000	0.39671   	1500.000000	0.406264  	1500.000000	0.395725  	1500.000000	0.396672  	1500.000000	3.84491e-05
1520.000000	0.483222  	1520.000000	0.396388  	1520.000000	0.405864  	1520.000000	0.395336  	1520.000000	0.39635   	1520.000000	3.79828e-05
1540.000000	0.482839  	1540.000000	0.396091  	1540.000000	0.405485  	1540.000000	0.394968  	1540.000000	0.396053  	1540.000000	3.75282e-05
1560.000000	0.482495  	1560.000000	0.395819  	1560.000000	0.405127  	1560.000000	0.394621  	1560.000000	0.395782  	1560.000000	3.70846e-05
1580.000000	0.482188  	1580.000000	0.39557   	1580.000000	0.404787  	1580.000000	0.394293  	1580.000000	0.395533  	1580.000000	3.66519e-05
1600.000000	0.481918  	1600.000000	0.395344  	1600.000000	0.404466  	1600.000000	0.393984  	1600.000000	0.395308  	1600.000000	3.62295e-05
1620.000000	0.481682  	1620.000000	0.39514   	1620.000000	0.404161  	1620.000000	0.393694  	1620.000000	0.395104  	1620.000000	3.5817e-05
1640.000000	0.48148   	1640.000000	0.394957  	1640.000000	0.403873  	1640.000000	0.39342   	1640.000000	0.394922  	1640.000000	3.54143e-05
1660.000000	0.481311  	1660.000000	0.394795  	1660.000000	0.403602  	1660.000000	0.393163  	1660.000000	0.39476   	1660.000000	3.50208e-05
1680.000000	0.481173  	1680.000000	0.394652  	1680.000000	0.403346  	1680.000000	0.392922  	1680.000000	0.394617  	1680.000000	3.46363e-05
