*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
21.000000	0.0114955 	21.000000	0.0132343 	21.000000	0.0130593 	21.000000	0.0130604 	21.000000	0.0132279 	21.000000	6.36425e-06	
22.000000	0.0110661 	22.000000	0.0127367 	22.000000	0.0125671 	22.000000	0.012568  	22.000000	0.0127306 	22.000000	6.10093e-06	
23.000000	0.0106712 	23.000000	0.0122787 	23.000000	0.0121166 	23.000000	0.0121169 	23.000000	0.0122729 	23.000000	5.8594e-06	
24.000000	0.0103065 	24.000000	0.0118558 	24.000000	0.0117027 	24.000000	0.0117023 	24.000000	0.0118502 	24.000000	5.63703e-06	
25.000000	0.00996874	25.000000	0.011464  	25.000000	0.0113211 	25.000000	0.0113202 	25.000000	0.0114586 	25.000000	5.4316e-06	
27.000000	0.00936259	27.000000	0.0107608 	27.000000	0.010642  	27.000000	0.0106397 	27.000000	0.0107557 	27.000000	5.06426e-06	
29.000000	0.00883386	29.000000	0.0101472 	29.000000	0.0100557 	29.000000	0.0100528 	29.000000	0.0101425 	29.000000	4.74525e-06	
31.000000	0.00836837	31.000000	0.00960707	31.000000	0.00953548	31.000000	0.00953248	31.000000	0.0096026 	31.000000	4.46552e-06	
33.000000	0.0079552 	33.000000	0.00912768	33.000000	0.00906621	33.000000	0.00906228	33.000000	0.00912346	33.000000	4.21815e-06	
35.000000	0.00758586	35.000000	0.00869922	35.000000	0.00864535	35.000000	0.00864162	35.000000	0.00869522	35.000000	3.99775e-06	
38.000000	0.00709962	38.000000	0.00813536	38.000000	0.0080917 	38.000000	0.00808736	38.000000	0.00813165	38.000000	3.70871e-06	
41.000000	0.00667962	41.000000	0.00764857	41.000000	0.00761264	41.000000	0.00760821	41.000000	0.00764511	41.000000	3.4601e-06	
44.000000	0.00631295	44.000000	0.00722389	44.000000	0.00719355	44.000000	0.00718963	44.000000	0.00722064	44.000000	3.24389e-06	
47.000000	0.00598987	47.000000	0.00684998	47.000000	0.0068251 	47.000000	0.00682065	47.000000	0.00684693	47.000000	3.05406e-06	
50.000000	0.00570292	50.000000	0.00651816	50.000000	0.0064973 	50.000000	0.0064928 	50.000000	0.00651527	50.000000	2.88601e-06	
55.000000	0.00528958	55.000000	0.00604078	55.000000	0.00602535	55.000000	0.00602046	55.000000	0.00603813	55.000000	2.64493e-06	
60.000000	0.00494059	60.000000	0.00563837	60.000000	0.00562614	60.000000	0.00562164	60.000000	0.00563593	60.000000	2.44232e-06	
65.000000	0.00464175	65.000000	0.00529438	65.000000	0.00528482	65.000000	0.0052802 	65.000000	0.00529211	65.000000	2.26957e-06	
70.000000	0.00438276	70.000000	0.00499682	70.000000	0.00498912	70.000000	0.00498443	70.000000	0.0049947 	70.000000	2.12046e-06	
75.000000	0.004156  	75.000000	0.00473677	75.000000	0.00472995	75.000000	0.00472564	75.000000	0.00473478	75.000000	1.99039e-06	
80.000000	0.00395568	80.000000	0.0045075 	80.000000	0.00450191	80.000000	0.00449722	80.000000	0.00450563	80.000000	1.87589e-06	
85.000000	0.00377735	85.000000	0.00430379	85.000000	0.00429851	85.000000	0.00429406	85.000000	0.00430202	85.000000	1.77431e-06	
90.000000	0.00361749	90.000000	0.00412155	90.000000	0.00411641	90.000000	0.00411215	90.000000	0.00411986	90.000000	1.68353e-06	
95.000000	0.00347332	95.000000	0.00395752	95.000000	0.00395284	95.000000	0.00394829	95.000000	0.00395592	95.000000	1.60191e-06	
100.000000	0.00334257	100.000000	0.00380907	100.000000	0.00380425	100.000000	0.00379989	100.000000	0.00380755	100.000000	1.52811e-06	
105.000000	0.00322342	105.000000	0.00367407	105.000000	0.00366902	105.000000	0.00366484	105.000000	0.00367261	105.000000	1.46105e-06	
110.000000	0.00311436	110.000000	0.00355076	110.000000	0.00354538	110.000000	0.00354141	110.000000	0.00354936	110.000000	1.39983e-06	
115.000000	0.00301412	115.000000	0.00343765	115.000000	0.00343226	115.000000	0.00342814	115.000000	0.00343631	115.000000	1.34372e-06	
120.000000	0.00292165	120.000000	0.00333353	120.000000	0.00332802	120.000000	0.00332382	120.000000	0.00333224	120.000000	1.29208e-06	
125.000000	0.00283606	125.000000	0.00323736	125.000000	0.00323141	125.000000	0.00322743	125.000000	0.00323612	125.000000	1.24441e-06	
130.000000	0.00275658	130.000000	0.00314826	130.000000	0.00314195	130.000000	0.00313808	130.000000	0.00314706	130.000000	1.20025e-06	
135.000000	0.00268258	135.000000	0.00306546	135.000000	0.00305908	135.000000	0.00305504	135.000000	0.0030643 	135.000000	1.15923e-06	
140.000000	0.00261348	140.000000	0.00298831	140.000000	0.0029817 	140.000000	0.00297765	140.000000	0.00298719	140.000000	1.12102e-06	
145.000000	0.00254881	145.000000	0.00291626	145.000000	0.00290925	145.000000	0.00290535	145.000000	0.00291518	145.000000	1.08534e-06	
150.000000	0.00248814	150.000000	0.00284881	150.000000	0.00284146	150.000000	0.00283765	150.000000	0.00284776	150.000000	1.05193e-06	
155.000000	0.00240272	155.000000	0.00278553	155.000000	0.00277781	155.000000	0.00277413	155.000000	0.00278451	155.000000	1.0206e-06	
160.000000	0.00235265	160.000000	0.00272605	160.000000	0.00271806	160.000000	0.00271442	160.000000	0.00272506	160.000000	9.91139e-07	
165.000000	0.00230544	165.000000	0.00267003	165.000000	0.00266196	165.000000	0.00265817	165.000000	0.00266907	165.000000	9.63395e-07	
170.000000	0.00226083	170.000000	0.00261717	170.000000	0.0026089 	170.000000	0.0026051 	170.000000	0.00261624	170.000000	9.37216e-07	
175.000000	0.00221863	175.000000	0.00256722	175.000000	0.00255863	175.000000	0.00255495	175.000000	0.00256631	175.000000	9.12472e-07	
180.000000	0.00217863	180.000000	0.00251994	180.000000	0.00251108	180.000000	0.00250748	180.000000	0.00251905	180.000000	8.89047e-07	
185.000000	0.00214068	185.000000	0.00247513	185.000000	0.002466  	185.000000	0.00246248	185.000000	0.00247426	185.000000	8.66837e-07	
190.000000	0.0021046 	190.000000	0.00243258	190.000000	0.00242319	190.000000	0.00241976	190.000000	0.00243174	190.000000	8.45749e-07	
195.000000	0.00207027	195.000000	0.00239215	195.000000	0.00238261	195.000000	0.00237917	195.000000	0.00239132	195.000000	8.25699e-07	
200.000000	0.00203756	200.000000	0.00235366	200.000000	0.00234408	200.000000	0.00234053	200.000000	0.00235285	200.000000	8.06611e-07	
210.000000	0.00197655	210.000000	0.00228201	210.000000	0.0022721 	210.000000	0.00226861	210.000000	0.00228124	210.000000	7.71053e-07	
220.000000	0.0019208 	220.000000	0.00221667	220.000000	0.00220641	220.000000	0.00220305	220.000000	0.00221593	220.000000	7.38602e-07	
230.000000	0.00186964	230.000000	0.00215684	230.000000	0.00214627	230.000000	0.00214304	230.000000	0.00215613	230.000000	7.08862e-07	
240.000000	0.00182252	240.000000	0.00210187	240.000000	0.00209123	240.000000	0.00208791	240.000000	0.00210118	240.000000	6.81503e-07	
250.000000	0.00177899	250.000000	0.00205117	250.000000	0.00204042	250.000000	0.0020371 	250.000000	0.00205052	250.000000	6.56248e-07	
260.000000	0.00173864	260.000000	0.00200429	260.000000	0.00199334	260.000000	0.00199012	260.000000	0.00200365	260.000000	6.3286e-07	
270.000000	0.00170114	270.000000	0.00196079	270.000000	0.0019497 	270.000000	0.00194657	270.000000	0.00196018	270.000000	6.11137e-07	
280.000000	0.0016662 	280.000000	0.00192035	280.000000	0.00190914	280.000000	0.00190609	280.000000	0.00191976	280.000000	5.90905e-07	
290.000000	0.00163356	290.000000	0.00188264	290.000000	0.00187151	290.000000	0.00186837	290.000000	0.00188207	290.000000	5.72015e-07	
300.000000	0.00160301	300.000000	0.0018474 	300.000000	0.0018363 	300.000000	0.00183315	300.000000	0.00184685	300.000000	5.54335e-07	
310.000000	0.00157434	310.000000	0.00181441	310.000000	0.00180324	310.000000	0.00180018	310.000000	0.00181387	310.000000	5.37752e-07	
320.000000	0.00154741	320.000000	0.00178345	320.000000	0.00177228	320.000000	0.00176927	320.000000	0.00178293	320.000000	5.22166e-07	
330.000000	0.00152204	330.000000	0.00175435	330.000000	0.00174316	330.000000	0.00174023	330.000000	0.00175384	330.000000	5.07487e-07	
340.000000	0.00149812	340.000000	0.00172695	340.000000	0.00171581	340.000000	0.00171291	340.000000	0.00172645	340.000000	4.93639e-07	
350.000000	0.00147552	350.000000	0.0017011 	350.000000	0.00169013	350.000000	0.00168715	350.000000	0.00170062	350.000000	4.80552e-07	
360.000000	0.00145414	360.000000	0.00167669	360.000000	0.00166584	360.000000	0.00166285	360.000000	0.00167622	360.000000	4.68164e-07	
370.000000	0.00143388	370.000000	0.0016536 	370.000000	0.00164267	370.000000	0.00163974	370.000000	0.00165314	370.000000	4.5642e-07	
380.000000	0.00141466	380.000000	0.00163173	380.000000	0.00162075	380.000000	0.00161787	380.000000	0.00163128	380.000000	4.45271e-07	
390.000000	0.00139641	390.000000	0.00161098	390.000000	0.00159998	390.000000	0.00159713	390.000000	0.00161054	390.000000	4.34672e-07	
400.000000	0.00137905	400.000000	0.00159127	400.000000	0.00158024	400.000000	0.00157746	400.000000	0.00159085	400.000000	4.24582e-07	
410.000000	0.00136253	410.000000	0.00157254	410.000000	0.00156152	410.000000	0.00155876	410.000000	0.00157213	410.000000	4.14966e-07	
420.000000	0.00134678	420.000000	0.00155471	420.000000	0.00154378	420.000000	0.00154098	420.000000	0.00155431	420.000000	4.0579e-07	
430.000000	0.00133175	430.000000	0.00153773	430.000000	0.0015269 	430.000000	0.00152405	430.000000	0.00153733	430.000000	3.97025e-07	
440.000000	0.0013174 	440.000000	0.00152153	440.000000	0.00151075	440.000000	0.00150791	440.000000	0.00152114	440.000000	3.88643e-07	
450.000000	0.00130369	450.000000	0.00150606	450.000000	0.00149531	450.000000	0.00149252	450.000000	0.00150568	450.000000	3.8062e-07	
460.000000	0.00129057	460.000000	0.00149129	460.000000	0.00148057	460.000000	0.00147782	460.000000	0.00149091	460.000000	3.72932e-07	
470.000000	0.00127801	470.000000	0.00147716	470.000000	0.00146649	470.000000	0.00146377	470.000000	0.00147679	470.000000	3.65559e-07	
480.000000	0.00126598	480.000000	0.00146364	480.000000	0.00145302	480.000000	0.00145033	480.000000	0.00146328	480.000000	3.58482e-07	
490.000000	0.00125444	490.000000	0.00145068	490.000000	0.00144012	490.000000	0.00143747	490.000000	0.00145033	490.000000	3.51683e-07	
500.000000	0.00124337	500.000000	0.00143827	500.000000	0.00142778	500.000000	0.00142515	500.000000	0.00143792	500.000000	3.45145e-07	
520.000000	0.00122253	520.000000	0.00141493	520.000000	0.0014047 	520.000000	0.00140201	520.000000	0.0014146 	520.000000	3.32797e-07	
540.000000	0.00120327	540.000000	0.00139341	540.000000	0.00138338	540.000000	0.00138068	540.000000	0.00139309	540.000000	3.21329e-07	
560.000000	0.00118542	560.000000	0.0013735 	560.000000	0.00136362	560.000000	0.00136099	560.000000	0.00137319	560.000000	3.1065e-07	
580.000000	0.00116886	580.000000	0.00135506	580.000000	0.00134534	580.000000	0.00134275	580.000000	0.00135476	580.000000	3.00681e-07	
600.000000	0.00115345	600.000000	0.00133793	600.000000	0.00132836	600.000000	0.00132582	600.000000	0.00133764	600.000000	2.91352e-07	
620.000000	0.0011391 	620.000000	0.00132199	620.000000	0.0013126 	620.000000	0.00131009	620.000000	0.00132171	620.000000	2.82603e-07	
640.000000	0.0011257 	640.000000	0.00130713	640.000000	0.00129798	640.000000	0.00129543	640.000000	0.00130686	640.000000	2.74381e-07	
660.000000	0.00111318	660.000000	0.00129326	660.000000	0.00128434	660.000000	0.00128175	660.000000	0.001293  	660.000000	2.66639e-07	
680.000000	0.00110146	680.000000	0.0012803 	680.000000	0.00127153	680.000000	0.00126897	680.000000	0.00128004	680.000000	2.59335e-07	
700.000000	0.00109047	700.000000	0.00126816	700.000000	0.00125952	700.000000	0.00125701	700.000000	0.00126791	700.000000	2.52434e-07	
720.000000	0.00108017	720.000000	0.00125678	720.000000	0.00124828	720.000000	0.00124579	720.000000	0.00125654	720.000000	2.45903e-07	
740.000000	0.00107049	740.000000	0.0012461 	740.000000	0.00123773	740.000000	0.00123527	740.000000	0.00124586	740.000000	2.39711e-07	
760.000000	0.0010614 	760.000000	0.00123607	760.000000	0.0012278 	760.000000	0.00122537	760.000000	0.00123583	760.000000	2.33834e-07	
780.000000	0.00105284	780.000000	0.00122663	780.000000	0.00121847	780.000000	0.00121607	780.000000	0.0012264 	780.000000	2.28247e-07	
800.000000	0.00104478	800.000000	0.00121775	800.000000	0.00120972	800.000000	0.0012073 	800.000000	0.00121753	800.000000	2.22929e-07	
820.000000	0.00103718	820.000000	0.00120938	820.000000	0.00120149	820.000000	0.00119904	820.000000	0.00120916	820.000000	2.17862e-07	
840.000000	0.00103002	840.000000	0.00120149	840.000000	0.00119371	840.000000	0.00119123	840.000000	0.00120128	840.000000	2.13027e-07	
860.000000	0.00102327	860.000000	0.00119404	860.000000	0.00118633	860.000000	0.00118387	860.000000	0.00119384	860.000000	2.08409e-07	
880.000000	0.00101689	880.000000	0.00118701	880.000000	0.00117933	880.000000	0.0011769 	880.000000	0.00118681	880.000000	2.03993e-07	
900.000000	0.00101087	900.000000	0.00118037	900.000000	0.00117271	900.000000	0.0011703 	900.000000	0.00118017	900.000000	1.99766e-07	
920.000000	0.00100518	920.000000	0.0011741 	920.000000	0.00116645	920.000000	0.00116406	920.000000	0.0011739 	920.000000	1.95717e-07	
940.000000	0.000999805	940.000000	0.00116816	940.000000	0.00116051	940.000000	0.00115814	940.000000	0.00116797	940.000000	1.91834e-07	
960.000000	0.000994725	960.000000	0.00116255	960.000000	0.00115489	960.000000	0.00115253	960.000000	0.00116236	960.000000	1.88106e-07	
980.000000	0.000989923	980.000000	0.00115723	980.000000	0.00114955	980.000000	0.0011472 	980.000000	0.00115705	980.000000	1.84526e-07	
1000.000000	0.000985384	1000.000000	0.0011522 	1000.000000	0.00114448	1000.000000	0.00114215	1000.000000	0.00115202	1000.000000	1.81083e-07	
1020.000000	0.000981092	1020.000000	0.00114744	1020.000000	0.00113966	1020.000000	0.00113734	1020.000000	0.00114726	1020.000000	1.77771e-07	
1040.000000	0.000977035	1040.000000	0.00114293	1040.000000	0.00113507	1040.000000	0.00113278	1040.000000	0.00114276	1040.000000	1.74582e-07	
1060.000000	0.000973199	1060.000000	0.00113866	1060.000000	0.00113071	1060.000000	0.00112843	1060.000000	0.00113849	1060.000000	1.71508e-07	
1080.000000	0.000969574	1080.000000	0.00113461	1080.000000	0.00112656	1080.000000	0.0011243 	1080.000000	0.00113444	1080.000000	1.68545e-07	
1100.000000	0.000966148	1100.000000	0.00113078	1100.000000	0.00112262	1100.000000	0.00112036	1100.000000	0.00113061	1100.000000	1.65685e-07	
1120.000000	0.000962912	1120.000000	0.00112715	1120.000000	0.00111887	1120.000000	0.00111661	1120.000000	0.00112698	1120.000000	1.62924e-07	
1140.000000	0.000959856	1140.000000	0.0011237 	1140.000000	0.00111531	1140.000000	0.00111304	1140.000000	0.00112354	1140.000000	1.60256e-07	
1160.000000	0.000956971	1160.000000	0.00112045	1160.000000	0.00111193	1160.000000	0.00110964	1160.000000	0.00112029	1160.000000	1.57677e-07	
1180.000000	0.00095425	1180.000000	0.00111736	1180.000000	0.0011087 	1180.000000	0.00110639	1180.000000	0.0011172 	1180.000000	1.55183e-07	
1200.000000	0.000951684	1200.000000	0.00111444	1200.000000	0.00110561	1200.000000	0.0011033 	1200.000000	0.00111429	1200.000000	1.52768e-07	
1220.000000	0.000949267	1220.000000	0.00111167	1220.000000	0.00110266	1220.000000	0.00110035	1220.000000	0.00111152	1220.000000	1.5043e-07	
1240.000000	0.000946992	1240.000000	0.00110906	1240.000000	0.00109984	1240.000000	0.00109753	1240.000000	0.00110891	1240.000000	1.48165e-07	
1260.000000	0.000944852	1260.000000	0.00110658	1260.000000	0.00109713	1260.000000	0.00109484	1260.000000	0.00110644	1260.000000	1.45969e-07	
1280.000000	0.000942842	1280.000000	0.00110424	1280.000000	0.00109455	1280.000000	0.00109227	1280.000000	0.0011041 	1280.000000	1.43839e-07	
1300.000000	0.000940956	1300.000000	0.00110203	1300.000000	0.00109209	1300.000000	0.00108981	1300.000000	0.00110189	1300.000000	1.41773e-07	
1320.000000	0.000939188	1320.000000	0.00109995	1320.000000	0.00108973	1320.000000	0.00108747	1320.000000	0.00109981	1320.000000	1.39767e-07	
1340.000000	0.000937534	1340.000000	0.00109798	1340.000000	0.00108748	1340.000000	0.00108523	1340.000000	0.00109784	1340.000000	1.37819e-07	
1360.000000	0.00093599	1360.000000	0.00109612	1360.000000	0.00108534	1360.000000	0.00108309	1360.000000	0.00109599	1360.000000	1.35926e-07	
1380.000000	0.00093455	1380.000000	0.00109438	1380.000000	0.00108329	1380.000000	0.00108105	1380.000000	0.00109424	1380.000000	1.34086e-07	
1400.000000	0.000933211	1400.000000	0.00109273	1400.000000	0.00108133	1400.000000	0.0010791 	1400.000000	0.0010926 	1400.000000	1.32296e-07	
1420.000000	0.000931969	1420.000000	0.00109119	1420.000000	0.00107945	1420.000000	0.00107723	1420.000000	0.00109106	1420.000000	1.30556e-07	
1440.000000	0.000930819	1440.000000	0.00108974	1440.000000	0.00107766	1440.000000	0.00107544	1440.000000	0.00108961	1440.000000	1.28862e-07	
1460.000000	0.000929759	1460.000000	0.00108838	1460.000000	0.00107595	1460.000000	0.00107374	1460.000000	0.00108825	1460.000000	1.27212e-07	
1480.000000	0.000928785	1480.000000	0.00108711	1480.000000	0.00107431	1480.000000	0.00107211	1480.000000	0.00108698	1480.000000	1.25606e-07	
1500.000000	0.000927893	1500.000000	0.00108592	1500.000000	0.00107274	1500.000000	0.00107055	1500.000000	0.0010858 	1500.000000	1.24041e-07	
