*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
900.000000	0.00671847	900.000000	0.00696766	900.000000	0.00687379	900.000000	0.00684309	900.000000	0.00696654	900.000000	1.12428e-06
920.000000	0.00668067	920.000000	0.00693197	920.000000	0.00683995	920.000000	0.00680949	920.000000	0.00693086	920.000000	1.10157e-06
940.000000	0.00664494	940.000000	0.00689822	940.000000	0.00680787	940.000000	0.00677768	940.000000	0.00689714	940.000000	1.07978e-06
960.000000	0.00661118	960.000000	0.00686632	960.000000	0.00677757	960.000000	0.00674754	960.000000	0.00686526	960.000000	1.05887e-06
980.000000	0.00657927	980.000000	0.00683613	980.000000	0.006749  	980.000000	0.00671897	980.000000	0.00683509	980.000000	1.03879e-06
1000.000000	0.0065491 	1000.000000	0.00680757	1000.000000	0.00672197	1000.000000	0.00669187	1000.000000	0.00680655	1000.000000	1.01947e-06
1020.000000	0.00652058	1020.000000	0.00678054	1020.000000	0.00669628	1020.000000	0.00666615	1020.000000	0.00677954	1020.000000	1.00088e-06
1040.000000	0.00649361	1040.000000	0.00675496	1040.000000	0.00667177	1040.000000	0.00664174	1040.000000	0.00675397	1040.000000	9.82985e-07
1060.000000	0.00646812	1060.000000	0.00673073	1060.000000	0.0066484 	1060.000000	0.00661854	1060.000000	0.00672977	1060.000000	9.65737e-07
1080.000000	0.00644402	1080.000000	0.0067078 	1080.000000	0.00662615	1080.000000	0.0065965 	1080.000000	0.00670685	1080.000000	9.49104e-07
1100.000000	0.00642126	1100.000000	0.00668609	1100.000000	0.00660503	1100.000000	0.00657555	1100.000000	0.00668516	1100.000000	9.33053e-07
1120.000000	0.00639975	1120.000000	0.00666553	1120.000000	0.00658502	1120.000000	0.00655562	1120.000000	0.00666462	1120.000000	9.17554e-07
1140.000000	0.00637944	1140.000000	0.00664608	1140.000000	0.00656607	1140.000000	0.00653666	1140.000000	0.00664517	1140.000000	9.02579e-07
1160.000000	0.00636026	1160.000000	0.00662766	1160.000000	0.00654807	1160.000000	0.00651861	1160.000000	0.00662677	1160.000000	8.88101e-07
1180.000000	0.00634218	1180.000000	0.00661023	1180.000000	0.00653093	1180.000000	0.00650144	1180.000000	0.00660936	1180.000000	8.74096e-07
1200.000000	0.00632512	1200.000000	0.00659374	1200.000000	0.00651457	1200.000000	0.00648508	1200.000000	0.00659288	1200.000000	8.6054e-07
1220.000000	0.00630906	1220.000000	0.00657815	1220.000000	0.00649892	1220.000000	0.0064695 	1220.000000	0.0065773 	1220.000000	8.47412e-07
1240.000000	0.00629394	1240.000000	0.00656341	1240.000000	0.00648395	1240.000000	0.00645466	1240.000000	0.00656258	1240.000000	8.34692e-07
1260.000000	0.00627972	1260.000000	0.00654948	1260.000000	0.00646966	1260.000000	0.00644053	1260.000000	0.00654866	1260.000000	8.2236e-07
1280.000000	0.00626635	1280.000000	0.00653633	1280.000000	0.00645605	1280.000000	0.00642705	1280.000000	0.00653552	1280.000000	8.104e-07
1300.000000	0.00625382	1300.000000	0.00652392	1300.000000	0.0064431 	1300.000000	0.00641421	1300.000000	0.00652313	1300.000000	7.98795e-07
1320.000000	0.00624207	1320.000000	0.00651222	1320.000000	0.0064308 	1320.000000	0.00640197	1320.000000	0.00651143	1320.000000	7.87528e-07
