*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
90.000000	0.00361749	90.000000	0.00412158	90.000000	0.00411644	90.000000	0.00411218	90.000000	0.00411986	90.000000	1.71088e-06	
95.000000	0.00347332	95.000000	0.00395754	95.000000	0.00395287	95.000000	0.00394831	95.000000	0.00395592	95.000000	1.62782e-06	
100.000000	0.00334257	100.000000	0.0038091 	100.000000	0.00380427	100.000000	0.00379991	100.000000	0.00380755	100.000000	1.55272e-06	
105.000000	0.00322342	105.000000	0.0036741 	105.000000	0.00366905	105.000000	0.00366486	105.000000	0.00367261	105.000000	1.48449e-06	
110.000000	0.00311436	110.000000	0.00355078	110.000000	0.0035454 	110.000000	0.00354143	110.000000	0.00354936	110.000000	1.42221e-06	
115.000000	0.00301412	115.000000	0.00343767	115.000000	0.00343228	115.000000	0.00342816	115.000000	0.00343631	115.000000	1.36512e-06	
120.000000	0.00292165	120.000000	0.00333355	120.000000	0.00332804	120.000000	0.00332384	120.000000	0.00333224	120.000000	1.31259e-06	
125.000000	0.00283606	125.000000	0.00323738	125.000000	0.00323143	125.000000	0.00322745	125.000000	0.00323612	125.000000	1.2641e-06	
130.000000	0.00275658	130.000000	0.00314827	130.000000	0.00314197	130.000000	0.0031381 	130.000000	0.00314706	130.000000	1.21918e-06	
135.000000	0.00268258	135.000000	0.00306547	135.000000	0.0030591 	135.000000	0.00305506	135.000000	0.0030643 	135.000000	1.17746e-06	
140.000000	0.00261348	140.000000	0.00298833	140.000000	0.00298172	140.000000	0.00297766	140.000000	0.00298719	140.000000	1.1386e-06	
145.000000	0.00254881	145.000000	0.00291628	145.000000	0.00290927	145.000000	0.00290536	145.000000	0.00291518	145.000000	1.10231e-06	
150.000000	0.00248814	150.000000	0.00284883	150.000000	0.00284148	150.000000	0.00283767	150.000000	0.00284776	150.000000	1.06834e-06	
155.000000	0.00240272	155.000000	0.00278555	155.000000	0.00277783	155.000000	0.00277415	155.000000	0.00278451	155.000000	1.03647e-06	
160.000000	0.00235265	160.000000	0.00272607	160.000000	0.00271808	160.000000	0.00271443	160.000000	0.00272506	160.000000	1.00652e-06	
165.000000	0.00230544	165.000000	0.00267004	165.000000	0.00266197	165.000000	0.00265819	165.000000	0.00266907	165.000000	9.7831e-07	
170.000000	0.00226083	170.000000	0.00261719	170.000000	0.00260891	170.000000	0.00260512	170.000000	0.00261624	170.000000	9.51692e-07	
175.000000	0.00221863	175.000000	0.00256724	175.000000	0.00255864	175.000000	0.00255496	175.000000	0.00256631	175.000000	9.26535e-07	
180.000000	0.00217863	180.000000	0.00251996	180.000000	0.00251109	180.000000	0.00250749	180.000000	0.00251905	180.000000	9.02719e-07	
185.000000	0.00214068	185.000000	0.00247514	185.000000	0.00246601	185.000000	0.00246249	185.000000	0.00247426	185.000000	8.8014e-07	
190.000000	0.0021046 	190.000000	0.0024326 	190.000000	0.0024232 	190.000000	0.00241978	190.000000	0.00243174	190.000000	8.58702e-07	
195.000000	0.00207027	195.000000	0.00239216	195.000000	0.00238262	195.000000	0.00237918	195.000000	0.00239132	195.000000	8.38319e-07	
200.000000	0.00203756	200.000000	0.00235367	200.000000	0.00234409	200.000000	0.00234054	200.000000	0.00235285	200.000000	8.18916e-07	
210.000000	0.00197655	210.000000	0.00228202	210.000000	0.00227211	210.000000	0.00226863	210.000000	0.00228124	210.000000	7.82772e-07	
220.000000	0.0019208 	220.000000	0.00221668	220.000000	0.00220642	220.000000	0.00220306	220.000000	0.00221593	220.000000	7.49788e-07	
230.000000	0.00186964	230.000000	0.00215685	230.000000	0.00214628	230.000000	0.00214305	230.000000	0.00215613	230.000000	7.19562e-07	
240.000000	0.00182252	240.000000	0.00210188	240.000000	0.00209124	240.000000	0.00208792	240.000000	0.00210118	240.000000	6.91757e-07	
250.000000	0.00177899	250.000000	0.00205118	250.000000	0.00204043	250.000000	0.00203711	250.000000	0.00205052	250.000000	6.66092e-07	
260.000000	0.00173864	260.000000	0.0020043 	260.000000	0.00199335	260.000000	0.00199013	260.000000	0.00200365	260.000000	6.42325e-07	
270.000000	0.00170114	270.000000	0.0019608 	270.000000	0.00194971	270.000000	0.00194658	270.000000	0.00196018	270.000000	6.20252e-07	
280.000000	0.0016662 	280.000000	0.00192036	280.000000	0.00190915	280.000000	0.0019061 	280.000000	0.00191976	280.000000	5.99694e-07	
290.000000	0.00163356	290.000000	0.00188265	290.000000	0.00187152	290.000000	0.00186838	290.000000	0.00188207	290.000000	5.80501e-07	
300.000000	0.00160301	300.000000	0.00184741	300.000000	0.00183631	300.000000	0.00183315	300.000000	0.00184685	300.000000	5.62539e-07	
310.000000	0.00157434	310.000000	0.00181441	310.000000	0.00180325	310.000000	0.00180019	310.000000	0.00181387	310.000000	5.45691e-07	
320.000000	0.00154741	320.000000	0.00178346	320.000000	0.00177228	320.000000	0.00176928	320.000000	0.00178293	320.000000	5.29856e-07	
330.000000	0.00152204	330.000000	0.00175436	330.000000	0.00174317	330.000000	0.00174024	330.000000	0.00175384	330.000000	5.14945e-07	
340.000000	0.00149812	340.000000	0.00172696	340.000000	0.00171582	340.000000	0.00171292	340.000000	0.00172645	340.000000	5.00878e-07	
350.000000	0.00147552	350.000000	0.00170111	350.000000	0.00169013	350.000000	0.00168716	350.000000	0.00170062	350.000000	4.87584e-07	
360.000000	0.00145414	360.000000	0.0016767 	360.000000	0.00166585	360.000000	0.00166285	360.000000	0.00167622	360.000000	4.75e-07  	
370.000000	0.00143388	370.000000	0.00165361	370.000000	0.00164268	370.000000	0.00163975	370.000000	0.00165314	370.000000	4.63072e-07	
380.000000	0.00141466	380.000000	0.00163173	380.000000	0.00162076	380.000000	0.00161787	380.000000	0.00163128	380.000000	4.51747e-07	
390.000000	0.00139641	390.000000	0.00161098	390.000000	0.00159998	390.000000	0.00159714	390.000000	0.00161054	390.000000	4.40982e-07	
400.000000	0.00137905	400.000000	0.00159128	400.000000	0.00158025	400.000000	0.00157746	400.000000	0.00159085	400.000000	4.30735e-07	
410.000000	0.00136253	410.000000	0.00157255	410.000000	0.00156152	410.000000	0.00155877	410.000000	0.00157213	410.000000	4.20968e-07	
420.000000	0.00134678	420.000000	0.00155472	420.000000	0.00154378	420.000000	0.00154099	420.000000	0.00155431	420.000000	4.1165e-07	
430.000000	0.00133175	430.000000	0.00153773	430.000000	0.0015269 	430.000000	0.00152406	430.000000	0.00153733	430.000000	4.02748e-07	
440.000000	0.0013174 	440.000000	0.00152153	440.000000	0.00151075	440.000000	0.00150792	440.000000	0.00152114	440.000000	3.94237e-07	
450.000000	0.00130369	450.000000	0.00150607	450.000000	0.00149531	450.000000	0.00149252	450.000000	0.00150568	450.000000	3.86089e-07	
460.000000	0.00129057	460.000000	0.00149129	460.000000	0.00148057	460.000000	0.00147782	460.000000	0.00149091	460.000000	3.78282e-07	
470.000000	0.00127801	470.000000	0.00147716	470.000000	0.0014665 	470.000000	0.00146378	470.000000	0.00147679	470.000000	3.70796e-07	
480.000000	0.00126598	480.000000	0.00146364	480.000000	0.00145302	480.000000	0.00145034	480.000000	0.00146328	480.000000	3.63609e-07	
490.000000	0.00125444	490.000000	0.00145069	490.000000	0.00144012	490.000000	0.00143748	490.000000	0.00145033	490.000000	3.56705e-07	
500.000000	0.00124337	500.000000	0.00143827	500.000000	0.00142778	500.000000	0.00142516	500.000000	0.00143792	500.000000	3.50067e-07	
520.000000	0.00122253	520.000000	0.00141494	520.000000	0.0014047 	520.000000	0.00140201	520.000000	0.0014146 	520.000000	3.37529e-07	
540.000000	0.00120327	540.000000	0.00139341	540.000000	0.00138339	540.000000	0.00138069	540.000000	0.00139309	540.000000	3.25886e-07	
560.000000	0.00118542	560.000000	0.00137351	560.000000	0.00136362	560.000000	0.00136099	560.000000	0.00137319	560.000000	3.15045e-07	
580.000000	0.00116886	580.000000	0.00135506	580.000000	0.00134534	580.000000	0.00134275	580.000000	0.00135476	580.000000	3.04924e-07	
600.000000	0.00115345	600.000000	0.00133793	600.000000	0.00132837	600.000000	0.00132583	600.000000	0.00133764	600.000000	2.95454e-07	
620.000000	0.0011391 	620.000000	0.00132199	620.000000	0.0013126 	620.000000	0.00131009	620.000000	0.00132171	620.000000	2.86572e-07	
640.000000	0.0011257 	640.000000	0.00130714	640.000000	0.00129799	640.000000	0.00129543	640.000000	0.00130686	640.000000	2.78226e-07	
660.000000	0.00111318	660.000000	0.00129327	660.000000	0.00128434	660.000000	0.00128176	660.000000	0.001293  	660.000000	2.70367e-07	
680.000000	0.00110146	680.000000	0.0012803 	680.000000	0.00127153	680.000000	0.00126897	680.000000	0.00128004	680.000000	2.62955e-07	
700.000000	0.00109047	700.000000	0.00126816	700.000000	0.00125953	700.000000	0.00125701	700.000000	0.00126791	700.000000	2.5595e-07	
720.000000	0.00108017	720.000000	0.00125678	720.000000	0.00124828	720.000000	0.0012458 	720.000000	0.00125654	720.000000	2.49321e-07	
740.000000	0.00107049	740.000000	0.0012461 	740.000000	0.00123773	740.000000	0.00123527	740.000000	0.00124586	740.000000	2.43037e-07	
760.000000	0.0010614 	760.000000	0.00123607	760.000000	0.0012278 	760.000000	0.00122538	760.000000	0.00123583	760.000000	2.37072e-07	
780.000000	0.00105284	780.000000	0.00122663	780.000000	0.00121847	780.000000	0.00121607	780.000000	0.0012264 	780.000000	2.31402e-07	
800.000000	0.00104478	800.000000	0.00121775	800.000000	0.00120972	800.000000	0.0012073 	800.000000	0.00121753	800.000000	2.26006e-07	
820.000000	0.00103718	820.000000	0.00120938	820.000000	0.00120149	820.000000	0.00119904	820.000000	0.00120916	820.000000	2.20863e-07	
840.000000	0.00103002	840.000000	0.00120149	840.000000	0.00119371	840.000000	0.00119124	840.000000	0.00120128	840.000000	2.15957e-07	
860.000000	0.00102327	860.000000	0.00119405	860.000000	0.00118633	860.000000	0.00118387	860.000000	0.00119384	860.000000	2.1127e-07	
880.000000	0.00101689	880.000000	0.00118702	880.000000	0.00117933	880.000000	0.0011769 	880.000000	0.00118681	880.000000	2.0679e-07	
900.000000	0.00101087	900.000000	0.00118038	900.000000	0.00117271	900.000000	0.00117031	900.000000	0.00118017	900.000000	2.02501e-07	
920.000000	0.00100518	920.000000	0.0011741 	920.000000	0.00116645	920.000000	0.00116406	920.000000	0.0011739 	920.000000	1.98392e-07	
940.000000	0.000999805	940.000000	0.00116817	940.000000	0.00116052	940.000000	0.00115814	940.000000	0.00116797	940.000000	1.94452e-07	
960.000000	0.000994725	960.000000	0.00116255	960.000000	0.00115489	960.000000	0.00115253	960.000000	0.00116236	960.000000	1.9067e-07	
980.000000	0.000989923	980.000000	0.00115724	980.000000	0.00114955	980.000000	0.00114721	980.000000	0.00115705	980.000000	1.87037e-07	
1000.000000	0.000985384	1000.000000	0.00115221	1000.000000	0.00114448	1000.000000	0.00114215	1000.000000	0.00115202	1000.000000	1.83544e-07	
1020.000000	0.000981092	1020.000000	0.00114744	1020.000000	0.00113966	1020.000000	0.00113735	1020.000000	0.00114726	1020.000000	1.80184e-07	
1040.000000	0.000977035	1040.000000	0.00114293	1040.000000	0.00113507	1040.000000	0.00113278	1040.000000	0.00114276	1040.000000	1.76948e-07	
1060.000000	0.000973199	1060.000000	0.00113866	1060.000000	0.00113071	1060.000000	0.00112843	1060.000000	0.00113849	1060.000000	1.7383e-07	
1080.000000	0.000969574	1080.000000	0.00113461	1080.000000	0.00112656	1080.000000	0.0011243 	1080.000000	0.00113444	1080.000000	1.70823e-07	
1100.000000	0.000966148	1100.000000	0.00113078	1100.000000	0.00112262	1100.000000	0.00112037	1100.000000	0.00113061	1100.000000	1.67922e-07	
1120.000000	0.000962912	1120.000000	0.00112715	1120.000000	0.00111887	1120.000000	0.00111662	1120.000000	0.00112698	1120.000000	1.65121e-07	
1140.000000	0.000959856	1140.000000	0.00112371	1140.000000	0.00111532	1140.000000	0.00111305	1140.000000	0.00112354	1140.000000	1.62415e-07	
1160.000000	0.000956971	1160.000000	0.00112045	1160.000000	0.00111193	1160.000000	0.00110964	1160.000000	0.00112029	1160.000000	1.59799e-07	
1180.000000	0.00095425	1180.000000	0.00111736	1180.000000	0.0011087 	1180.000000	0.0011064 	1180.000000	0.0011172 	1180.000000	1.57268e-07	
1200.000000	0.000951684	1200.000000	0.00111444	1200.000000	0.00110561	1200.000000	0.0011033 	1200.000000	0.00111429	1200.000000	1.54819e-07	
1220.000000	0.000949267	1220.000000	0.00111167	1220.000000	0.00110266	1220.000000	0.00110035	1220.000000	0.00111152	1220.000000	1.52447e-07	
1240.000000	0.000946992	1240.000000	0.00110906	1240.000000	0.00109984	1240.000000	0.00109753	1240.000000	0.00110891	1240.000000	1.5015e-07	
1260.000000	0.000944852	1260.000000	0.00110658	1260.000000	0.00109714	1260.000000	0.00109484	1260.000000	0.00110644	1260.000000	1.47922e-07	
1280.000000	0.000942842	1280.000000	0.00110424	1280.000000	0.00109456	1280.000000	0.00109227	1280.000000	0.0011041 	1280.000000	1.45762e-07	
1300.000000	0.000940956	1300.000000	0.00110203	1300.000000	0.00109209	1300.000000	0.00108982	1300.000000	0.00110189	1300.000000	1.43666e-07	
1320.000000	0.000939188	1320.000000	0.00109995	1320.000000	0.00108973	1320.000000	0.00108747	1320.000000	0.00109981	1320.000000	1.41631e-07	
1340.000000	0.000937534	1340.000000	0.00109798	1340.000000	0.00108749	1340.000000	0.00108523	1340.000000	0.00109784	1340.000000	1.39655e-07	
1360.000000	0.00093599	1360.000000	0.00109612	1360.000000	0.00108534	1360.000000	0.00108309	1360.000000	0.00109599	1360.000000	1.37735e-07	
1380.000000	0.00093455	1380.000000	0.00109438	1380.000000	0.00108329	1380.000000	0.00108105	1380.000000	0.00109424	1380.000000	1.35869e-07	
1400.000000	0.000933211	1400.000000	0.00109273	1400.000000	0.00108133	1400.000000	0.0010791 	1400.000000	0.0010926 	1400.000000	1.34054e-07	
1420.000000	0.000931969	1420.000000	0.00109119	1420.000000	0.00107946	1420.000000	0.00107723	1420.000000	0.00109106	1420.000000	1.32289e-07	
1440.000000	0.000930819	1440.000000	0.00108974	1440.000000	0.00107766	1440.000000	0.00107545	1440.000000	0.00108961	1440.000000	1.30571e-07	
1460.000000	0.000929759	1460.000000	0.00108838	1460.000000	0.00107595	1460.000000	0.00107374	1460.000000	0.00108825	1460.000000	1.28898e-07	
1480.000000	0.000928785	1480.000000	0.00108711	1480.000000	0.00107431	1480.000000	0.00107211	1480.000000	0.00108698	1480.000000	1.27269e-07	
1500.000000	0.000927893	1500.000000	0.00108593	1500.000000	0.00107274	1500.000000	0.00107055	1500.000000	0.0010858 	1500.000000	1.25682e-07	
