Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.200000	3.79546   	0.200000	1.32994   	0.200000	1.33089   	0.200000	1.33089   	0.200000	1.32399   	0.200000	0.00595078	
0.250000	3.79909   	0.250000	1.36672   	0.250000	1.35805   	0.250000	1.35805   	0.250000	1.36169   	0.250000	0.00502759	
0.300000	3.80412   	0.300000	1.38303   	0.300000	1.36974   	0.300000	1.36974   	0.300000	1.37866   	0.300000	0.00437144	
0.350000	3.8351    	0.350000	1.39529   	0.350000	1.37407   	0.350000	1.37407   	0.350000	1.39141   	0.350000	0.00387868	
0.400000	3.89589   	0.400000	1.42702   	0.400000	1.37446   	0.400000	1.37446   	0.400000	1.42353   	0.400000	0.00349369	
0.450000	3.93099   	0.450000	1.44817   	0.450000	1.37646   	0.450000	1.37646   	0.450000	1.44499   	0.450000	0.00318379	
0.500000	3.94784   	0.500000	1.46379   	0.500000	1.38427   	0.500000	1.38427   	0.500000	1.46086   	0.500000	0.00292844	
0.600000	3.78664   	0.600000	1.47337   	0.600000	1.38769   	0.600000	1.38769   	0.600000	1.47083   	0.600000	0.00253125	
0.700000	3.56259   	0.700000	1.45196   	0.700000	1.37892   	0.700000	1.37892   	0.700000	1.44972   	0.700000	0.00223551	
0.800000	3.46882   	0.800000	1.42642   	0.800000	1.36091   	0.800000	1.36091   	0.800000	1.42441   	0.800000	0.002006  	
0.900000	3.36868   	0.900000	1.39782   	0.900000	1.34032   	0.900000	1.34032   	0.900000	1.39599   	0.900000	0.00182225	
1.000000	3.26876   	1.000000	1.36893   	1.000000	1.31822   	1.000000	1.31822   	1.000000	1.36726   	1.000000	0.00167154	
1.250000	3.01988   	1.250000	1.2965    	1.250000	1.25996   	1.250000	1.25996   	1.250000	1.29511   	1.250000	0.00139063	
1.500000	2.79634   	1.500000	1.22887   	1.500000	1.19575   	1.500000	1.19575   	1.500000	1.22767   	1.500000	0.00119521	
1.750000	2.59599   	1.750000	1.16514   	1.750000	1.1385    	1.750000	1.1385    	1.750000	1.16409   	1.750000	0.00105081	
2.000000	2.42127   	2.000000	1.10829   	2.000000	1.08666   	2.000000	1.08666   	2.000000	1.10735   	2.000000	0.00093943	
2.250000	2.27048   	2.250000	1.05677   	2.250000	1.03937   	2.250000	1.03937   	2.250000	1.05592   	2.250000	0.000850706	
2.500000	2.15158   	2.500000	1.00711   	2.500000	0.996073  	2.500000	0.996073  	2.500000	1.00633   	2.500000	0.000778241	
3.000000	1.92622   	3.000000	0.924495  	3.000000	0.919702  	3.000000	0.919702  	3.000000	0.923828  	3.000000	0.000666712	
3.500000	1.74539   	3.500000	0.857265  	3.500000	0.854669  	3.500000	0.854669  	3.500000	0.85668   	3.500000	0.000584641	
4.000000	1.59713   	4.000000	0.800685  	4.000000	0.798765  	4.000000	0.798765  	4.000000	0.800164  	4.000000	0.000521545	
4.500000	1.47333   	4.500000	0.751995  	4.500000	0.750262  	4.500000	0.750262  	4.500000	0.751524  	4.500000	0.000471424	
5.000000	1.36838   	5.000000	0.709868  	5.000000	0.707812  	5.000000	0.707812  	5.000000	0.709438  	5.000000	0.000430585	
5.500000	1.27823   	5.500000	0.672915  	5.500000	0.670356  	5.500000	0.670356  	5.500000	0.672518  	5.500000	0.000396624	
6.000000	1.19993   	6.000000	0.640157  	6.000000	0.637061  	6.000000	0.637061  	6.000000	0.63979   	6.000000	0.000367909	
6.500000	1.13126   	6.500000	0.610873  	6.500000	0.607263  	6.500000	0.607263  	6.500000	0.610529  	6.500000	0.000343292	
7.000000	1.07052   	7.000000	0.584507  	7.000000	0.580431  	7.000000	0.580431  	7.000000	0.584185  	7.000000	0.000321938	
7.500000	1.01641   	7.500000	0.560625  	7.500000	0.556135  	7.500000	0.556135  	7.500000	0.560322  	7.500000	0.000303226	
8.000000	0.967869  	8.000000	0.538876  	8.000000	0.534025  	8.000000	0.534025  	8.000000	0.53859   	8.000000	0.000286688	
8.500000	0.924078  	8.500000	0.518978  	8.500000	0.513812  	8.500000	0.513812  	8.500000	0.518706  	8.500000	0.000271957	
9.000000	0.88436   	9.000000	0.500694  	9.000000	0.495255  	9.000000	0.495255  	9.000000	0.500435  	9.000000	0.000258748	
9.500000	0.848165  	9.500000	0.483829  	9.500000	0.478154  	9.500000	0.478154  	9.500000	0.483582  	9.500000	0.000246832	
10.000000	0.815038  	10.000000	0.471321  	10.000000	0.462339  	10.000000	0.462339  	10.000000	0.471085  	10.000000	0.000236024	
11.000000	0.756528  	11.000000	0.445982  	11.000000	0.435606  	11.000000	0.436252  	11.000000	0.445765  	11.000000	0.000217159	
12.000000	0.706454  	12.000000	0.422996  	12.000000	0.412158  	12.000000	0.413227  	12.000000	0.422795  	12.000000	0.000201231	
13.000000	0.663091  	13.000000	0.402162  	13.000000	0.391403  	13.000000	0.392761  	13.000000	0.401975  	13.000000	0.000187594	
14.000000	0.625157  	14.000000	0.383256  	14.000000	0.372891  	14.000000	0.374446  	14.000000	0.38308   	14.000000	0.000175777	
15.000000	0.591679  	15.000000	0.36606   	15.000000	0.356283  	15.000000	0.357956  	15.000000	0.365895  	15.000000	0.000165435	
16.000000	0.561905  	16.000000	0.350378  	16.000000	0.341293  	16.000000	0.343029  	16.000000	0.350222  	16.000000	0.000156301	
17.000000	0.535244  	17.000000	0.336035  	17.000000	0.32769   	17.000000	0.329449  	17.000000	0.335887  	17.000000	0.000148174	
18.000000	0.511225  	18.000000	0.322876  	18.000000	0.31529   	18.000000	0.31704   	18.000000	0.322735  	18.000000	0.000140892	
19.000000	0.489468  	19.000000	0.310767  	19.000000	0.303931  	19.000000	0.305655  	19.000000	0.310633  	19.000000	0.000134328	
20.000000	0.469664  	20.000000	0.299594  	20.000000	0.293472  	20.000000	0.295169  	20.000000	0.299465  	20.000000	0.000128378	
21.000000	0.451557  	21.000000	0.289254  	21.000000	0.283768  	21.000000	0.285432  	21.000000	0.289131  	21.000000	0.00012296	
22.000000	0.434935  	22.000000	0.27966   	22.000000	0.274792  	22.000000	0.276401  	22.000000	0.279542  	22.000000	0.000118003	
23.000000	0.419619  	23.000000	0.270736  	23.000000	0.266507  	23.000000	0.268051  	23.000000	0.270623  	23.000000	0.000113451	
24.000000	0.405458  	24.000000	0.262415  	24.000000	0.258775  	24.000000	0.260268  	24.000000	0.262306  	24.000000	0.000109254	
25.000000	0.392325  	25.000000	0.254639  	25.000000	0.251543  	25.000000	0.252995  	25.000000	0.254534  	25.000000	0.000105372	
27.000000	0.368719  	27.000000	0.240522  	27.000000	0.238464  	27.000000	0.239786  	27.000000	0.240424  	27.000000	9.84195e-05	
29.000000	0.348089  	29.000000	0.228044  	29.000000	0.226936  	29.000000	0.228102  	29.000000	0.227951  	29.000000	9.2369e-05	
31.000000	0.329897  	31.000000	0.216934  	31.000000	0.216288  	31.000000	0.217278  	31.000000	0.216847  	31.000000	8.70531e-05	
33.000000	0.31373   	33.000000	0.20698   	33.000000	0.206415  	33.000000	0.207222  	33.000000	0.206897  	33.000000	8.23439e-05	
35.000000	0.29926   	35.000000	0.198009  	35.000000	0.197545  	35.000000	0.198194  	35.000000	0.197931  	35.000000	7.81413e-05	
38.000000	0.280189  	38.000000	0.1861    	38.000000	0.185809  	38.000000	0.18625   	38.000000	0.186027  	38.000000	7.26196e-05	
41.000000	0.263697  	41.000000	0.175725  	41.000000	0.175576  	41.000000	0.175876  	41.000000	0.175657  	41.000000	6.78603e-05	
44.000000	0.249285  	44.000000	0.166605  	44.000000	0.166584  	44.000000	0.166773  	44.000000	0.166541  	44.000000	6.37135e-05	
47.000000	0.236577  	47.000000	0.158523  	47.000000	0.158621  	47.000000	0.158717  	47.000000	0.158463  	47.000000	6.00664e-05	
50.000000	0.225281  	50.000000	0.15131   	50.000000	0.151521  	50.000000	0.151531  	50.000000	0.151253  	50.000000	5.68326e-05	
55.000000	0.209     	55.000000	0.140866  	55.000000	0.141204  	55.000000	0.141131  	55.000000	0.140814  	55.000000	5.21843e-05	
60.000000	0.195244  	60.000000	0.132003  	60.000000	0.132461  	60.000000	0.132302  	60.000000	0.131955  	60.000000	4.82693e-05	
65.000000	0.183458  	65.000000	0.124385  	65.000000	0.124909  	65.000000	0.124708  	65.000000	0.12434   	65.000000	4.49246e-05	
70.000000	0.17324   	70.000000	0.117763  	70.000000	0.118341  	70.000000	0.118101  	70.000000	0.117721  	70.000000	4.20324e-05	
75.000000	0.16429   	75.000000	0.111952  	75.000000	0.112568  	75.000000	0.112297  	75.000000	0.111913  	75.000000	3.95054e-05	
80.000000	0.156381  	80.000000	0.106811  	80.000000	0.107453  	80.000000	0.107157  	80.000000	0.106774  	80.000000	3.72776e-05	
85.000000	0.149339  	85.000000	0.102229  	85.000000	0.102887  	85.000000	0.102569  	85.000000	0.102194  	85.000000	3.52981e-05	
90.000000	0.143025  	90.000000	0.0981187 	90.000000	0.0987855 	90.000000	0.0984496 	90.000000	0.0980852 	90.000000	3.35271e-05	
95.000000	0.137329  	95.000000	0.0944101 	95.000000	0.0950641 	95.000000	0.0947282 	95.000000	0.0943782 	95.000000	3.19327e-05	
100.000000	0.132164  	100.000000	0.0910465 	100.000000	0.0916994 	100.000000	0.0913494 	100.000000	0.091016  	100.000000	3.04895e-05	
105.000000	0.127456  	105.000000	0.0879816 	105.000000	0.088631  	105.000000	0.0882674 	105.000000	0.0879524 	105.000000	2.91766e-05	
110.000000	0.123146  	110.000000	0.0851769 	110.000000	0.0858061 	110.000000	0.0854441 	110.000000	0.0851489 	110.000000	2.79769e-05	
115.000000	0.119185  	115.000000	0.0826003 	115.000000	0.0832167 	115.000000	0.0828481 	115.000000	0.0825734 	115.000000	2.68761e-05	
120.000000	0.11553   	120.000000	0.0802249 	120.000000	0.0808266 	120.000000	0.0804527 	120.000000	0.080199  	120.000000	2.58623e-05	
125.000000	0.112147  	125.000000	0.0780278 	125.000000	0.0786043 	125.000000	0.0782353 	125.000000	0.0780029 	125.000000	2.49255e-05	
130.000000	0.109005  	130.000000	0.0759896 	130.000000	0.0765437 	130.000000	0.0761766 	130.000000	0.0759656 	130.000000	2.40571e-05	
135.000000	0.10608   	135.000000	0.0740935 	135.000000	0.0746338 	135.000000	0.07426   	135.000000	0.0740702 	135.000000	2.32497e-05	
140.000000	0.103349  	140.000000	0.072325  	140.000000	0.0728473 	140.000000	0.0724713 	140.000000	0.0723025 	140.000000	2.24971e-05	
145.000000	0.100792  	145.000000	0.0706716 	145.000000	0.0711695 	145.000000	0.070798  	145.000000	0.0706498 	145.000000	2.17937e-05	
150.000000	0.0983934 	150.000000	0.0691223 	150.000000	0.0695977 	150.000000	0.0692293 	150.000000	0.0691012 	150.000000	2.11348e-05	
155.000000	0.0950159 	155.000000	0.0676676 	155.000000	0.0681276 	155.000000	0.0677555 	155.000000	0.0676471 	155.000000	2.05163e-05	
160.000000	0.0930364 	160.000000	0.0662991 	160.000000	0.0667441 	160.000000	0.0663684 	160.000000	0.0662791 	160.000000	1.99345e-05	
165.000000	0.0911696 	165.000000	0.0650092 	165.000000	0.0654335 	165.000000	0.0650604 	165.000000	0.0649898 	165.000000	1.93862e-05	
170.000000	0.0894062 	170.000000	0.0637914 	170.000000	0.0641949 	170.000000	0.0638251 	170.000000	0.0637725 	170.000000	1.88686e-05	
175.000000	0.0877375 	175.000000	0.0626397 	175.000000	0.0630242 	175.000000	0.0626565 	175.000000	0.0626213 	175.000000	1.8379e-05	
180.000000	0.0861561 	180.000000	0.0615489 	180.000000	0.0619147 	180.000000	0.0615493 	180.000000	0.061531  	180.000000	1.79153e-05	
185.000000	0.0846552 	185.000000	0.0605143 	185.000000	0.0608622 	185.000000	0.060499  	185.000000	0.0604969 	185.000000	1.74754e-05	
190.000000	0.0832288 	190.000000	0.0595317 	190.000000	0.0598624 	190.000000	0.0595011 	190.000000	0.0595147 	190.000000	1.70575e-05	
195.000000	0.0818714 	195.000000	0.0585972 	195.000000	0.0589105 	195.000000	0.058552  	195.000000	0.0585806 	195.000000	1.666e-05 	
200.000000	0.0805779 	200.000000	0.0577074 	200.000000	0.0580042 	200.000000	0.0576482 	200.000000	0.0576911 	200.000000	1.62813e-05	
210.000000	0.0781657 	210.000000	0.0560496 	210.000000	0.0563239 	210.000000	0.0559639 	210.000000	0.0560341 	210.000000	1.55755e-05	
220.000000	0.075961  	220.000000	0.0545366 	220.000000	0.0547844 	220.000000	0.0544266 	220.000000	0.0545217 	220.000000	1.49308e-05	
230.000000	0.0739379 	230.000000	0.0531502 	230.000000	0.0533716 	230.000000	0.053018  	230.000000	0.0531359 	230.000000	1.43394e-05	
240.000000	0.0720748 	240.000000	0.0518753 	240.000000	0.052073  	240.000000	0.0517228 	240.000000	0.0518615 	240.000000	1.3795e-05	
250.000000	0.0703533 	250.000000	0.050699  	250.000000	0.0508748 	250.000000	0.0505281 	250.000000	0.0506857 	250.000000	1.3292e-05	
260.000000	0.0687577 	260.000000	0.0496104 	260.000000	0.0497663 	260.000000	0.0494227 	260.000000	0.0495976 	260.000000	1.28259e-05	
270.000000	0.0672748 	270.000000	0.0486001 	270.000000	0.0487378 	270.000000	0.0483973 	270.000000	0.0485877 	270.000000	1.23927e-05	
280.000000	0.065893  	280.000000	0.0476601 	280.000000	0.0477813 	280.000000	0.0474436 	280.000000	0.0476481 	280.000000	1.1989e-05	
290.000000	0.0646023 	290.000000	0.0467834 	290.000000	0.0468896 	290.000000	0.0465546 	290.000000	0.0467717 	290.000000	1.16117e-05	
300.000000	0.0633941 	300.000000	0.0459638 	300.000000	0.0460565 	300.000000	0.0457241 	300.000000	0.0459525 	300.000000	1.12585e-05	
310.000000	0.0622607 	310.000000	0.0451961 	310.000000	0.0452765 	310.000000	0.0449467 	310.000000	0.0451851 	310.000000	1.09269e-05	
320.000000	0.0611954 	320.000000	0.0444755 	320.000000	0.044545  	320.000000	0.0442175 	320.000000	0.0444649 	320.000000	1.06152e-05	
330.000000	0.0601923 	330.000000	0.043798  	330.000000	0.0438577 	330.000000	0.0435324 	330.000000	0.0437877 	330.000000	1.03214e-05	
340.000000	0.0592463 	340.000000	0.0431599 	340.000000	0.0432108 	340.000000	0.0428877 	340.000000	0.0431498 	340.000000	1.00441e-05	
350.000000	0.0583525 	350.000000	0.0425579 	350.000000	0.042601  	350.000000	0.04228   	350.000000	0.0425481 	350.000000	9.78186e-06	
360.000000	0.057507  	360.000000	0.0419891 	360.000000	0.0420254 	360.000000	0.0417064 	360.000000	0.0419796 	360.000000	9.53355e-06	
370.000000	0.0567059 	370.000000	0.0414509 	370.000000	0.0414813 	370.000000	0.0411642 	370.000000	0.0414416 	370.000000	9.29803e-06	
380.000000	0.0559459 	380.000000	0.0409411 	380.000000	0.0409663 	380.000000	0.040651  	380.000000	0.040932  	380.000000	9.07434e-06	
390.000000	0.0552241 	390.000000	0.0404574 	390.000000	0.0404782 	390.000000	0.0401646 	390.000000	0.0404485 	390.000000	8.86158e-06	
400.000000	0.0545376 	400.000000	0.039998  	400.000000	0.0400151 	400.000000	0.0397032 	400.000000	0.0399894 	400.000000	8.65898e-06	
410.000000	0.0538841 	410.000000	0.0395612 	410.000000	0.0395752 	410.000000	0.039265  	410.000000	0.0395528 	410.000000	8.4658e-06	
420.000000	0.0532612 	420.000000	0.0391455 	420.000000	0.039157  	420.000000	0.0388482 	420.000000	0.0391372 	420.000000	8.28139e-06	
430.000000	0.052667  	430.000000	0.0387493 	430.000000	0.0387589 	430.000000	0.0384516 	430.000000	0.0387412 	430.000000	8.10517e-06	
440.000000	0.0520996 	440.000000	0.0383714 	440.000000	0.0383796 	440.000000	0.0380738 	440.000000	0.0383635 	440.000000	7.93659e-06	
450.000000	0.0515573 	450.000000	0.0380107 	450.000000	0.0380179 	450.000000	0.0377136 	450.000000	0.0380029 	450.000000	7.77515e-06	
460.000000	0.0510385 	460.000000	0.037666  	460.000000	0.0376728 	460.000000	0.0373697 	460.000000	0.0376584 	460.000000	7.62042e-06	
470.000000	0.0505418 	470.000000	0.0373364 	470.000000	0.0373431 	470.000000	0.0370413 	470.000000	0.037329  	470.000000	7.47197e-06	
480.000000	0.050066  	480.000000	0.037021  	480.000000	0.0370288 	480.000000	0.0367283 	480.000000	0.0370136 	480.000000	7.32942e-06	
490.000000	0.0496097 	490.000000	0.0367188 	490.000000	0.0367288 	490.000000	0.0364295 	490.000000	0.0367116 	490.000000	7.19243e-06	
500.000000	0.0491719 	500.000000	0.0364292 	500.000000	0.0364415 	500.000000	0.0361434 	500.000000	0.0364221 	500.000000	7.06067e-06	
520.000000	0.0483476 	520.000000	0.0358848 	520.000000	0.0359023 	520.000000	0.0356064 	520.000000	0.035878  	520.000000	6.81166e-06	
540.000000	0.0475859 	540.000000	0.0353826 	540.000000	0.035406  	540.000000	0.0351122 	540.000000	0.035376  	540.000000	6.58028e-06	
560.000000	0.0468802 	560.000000	0.0349183 	560.000000	0.0349479 	560.000000	0.0346561 	560.000000	0.034912  	560.000000	6.3647e-06	
580.000000	0.0462251 	580.000000	0.0344881 	580.000000	0.0345242 	580.000000	0.0342344 	580.000000	0.0344819 	580.000000	6.16332e-06	
600.000000	0.0456158 	600.000000	0.0340886 	600.000000	0.0341322 	600.000000	0.0338436 	600.000000	0.0340827 	600.000000	5.97478e-06	
620.000000	0.0450481 	620.000000	0.033717  	620.000000	0.0337676 	620.000000	0.0334809 	620.000000	0.0337112 	620.000000	5.79786e-06	
640.000000	0.0445183 	640.000000	0.0333708 	640.000000	0.0334263 	640.000000	0.0331437 	640.000000	0.0333651 	640.000000	5.63151e-06	
660.000000	0.044023  	660.000000	0.0330476 	660.000000	0.0331086 	660.000000	0.0328296 	660.000000	0.0330421 	660.000000	5.47481e-06	
680.000000	0.0435596 	680.000000	0.0327455 	680.000000	0.0328141 	680.000000	0.0325366 	680.000000	0.0327402 	680.000000	5.32691e-06	
700.000000	0.0431252 	700.000000	0.0324628 	700.000000	0.0325396 	700.000000	0.0322629 	700.000000	0.0324577 	700.000000	5.1871e-06	
720.000000	0.0427177 	720.000000	0.0321979 	720.000000	0.0322825 	720.000000	0.032007  	720.000000	0.0321929 	720.000000	5.05472e-06	
740.000000	0.042335  	740.000000	0.0319494 	740.000000	0.0320416 	740.000000	0.0317674 	740.000000	0.0319445 	740.000000	4.92918e-06	
760.000000	0.0419753 	760.000000	0.031716  	760.000000	0.0318159 	760.000000	0.0315427 	760.000000	0.0317112 	760.000000	4.80996e-06	
780.000000	0.0416368 	780.000000	0.0314966 	780.000000	0.031604  	780.000000	0.0313319 	780.000000	0.0314919 	780.000000	4.69659e-06	
800.000000	0.041318  	800.000000	0.0312902 	800.000000	0.0314051 	800.000000	0.0311339 	800.000000	0.0312856 	800.000000	4.58864e-06	
820.000000	0.0410177 	820.000000	0.0310959 	820.000000	0.031218  	820.000000	0.0309478 	820.000000	0.0310914 	820.000000	4.48573e-06	
840.000000	0.0407345 	840.000000	0.0309127 	840.000000	0.0310419 	840.000000	0.0307727 	840.000000	0.0309083 	840.000000	4.38751e-06	
860.000000	0.0404673 	860.000000	0.03074   	860.000000	0.0308761 	860.000000	0.0306078 	860.000000	0.0307357 	860.000000	4.29365e-06	
880.000000	0.0402151 	880.000000	0.030577  	880.000000	0.0307199 	880.000000	0.0304523 	880.000000	0.0305728 	880.000000	4.20388e-06	
900.000000	0.039977  	900.000000	0.0304232 	900.000000	0.0305726 	900.000000	0.0303058 	900.000000	0.0304191 	900.000000	4.11793e-06	
920.000000	0.0397521 	920.000000	0.0302779 	920.000000	0.0304335 	920.000000	0.0301675 	920.000000	0.0302739 	920.000000	4.03556e-06	
940.000000	0.0395395 	940.000000	0.0301406 	940.000000	0.0303022 	940.000000	0.030037  	940.000000	0.0301367 	940.000000	3.95654e-06	
960.000000	0.0393386 	960.000000	0.0300108 	960.000000	0.0301782 	960.000000	0.0299137 	960.000000	0.030007  	960.000000	3.88067e-06	
980.000000	0.0391487 	980.000000	0.0298882 	980.000000	0.030061  	980.000000	0.0297972 	980.000000	0.0298843 	980.000000	3.80777e-06	
1000.000000	0.0389692 	1000.000000	0.0297721 	1000.000000	0.0299502 	1000.000000	0.029687  	1000.000000	0.0297684 	1000.000000	3.73765e-06	
1020.000000	0.0387995 	1020.000000	0.0296623 	1020.000000	0.0298454 	1020.000000	0.0295828 	1020.000000	0.0296587 	1020.000000	3.67017e-06	
1040.000000	0.038639  	1040.000000	0.0295585 	1040.000000	0.0297462 	1040.000000	0.0294842 	1040.000000	0.0295549 	1040.000000	3.60518e-06	
1060.000000	0.0384873 	1060.000000	0.0294602 	1060.000000	0.0296522 	1060.000000	0.0293909 	1060.000000	0.0294567 	1060.000000	3.54253e-06	
1080.000000	0.038344  	1080.000000	0.0293673 	1080.000000	0.0295633 	1080.000000	0.0293026 	1080.000000	0.0293638 	1080.000000	3.4821e-06	
1100.000000	0.0382085 	1100.000000	0.0292793 	1100.000000	0.0294791 	1100.000000	0.0292189 	1100.000000	0.0292759 	1100.000000	3.42378e-06	
1120.000000	0.0380805 	1120.000000	0.0291961 	1120.000000	0.0293995 	1120.000000	0.0291396 	1120.000000	0.0291927 	1120.000000	3.36746e-06	
1140.000000	0.0379597 	1140.000000	0.0291174 	1140.000000	0.0293241 	1140.000000	0.0290646 	1140.000000	0.0291141 	1140.000000	3.31302e-06	
1160.000000	0.0378456 	1160.000000	0.029043  	1160.000000	0.0292526 	1160.000000	0.0289934 	1160.000000	0.0290397 	1160.000000	3.26038e-06	
1180.000000	0.037738  	1180.000000	0.0289726 	1180.000000	0.0291847 	1180.000000	0.0289261 	1180.000000	0.0289694 	1180.000000	3.20946e-06	
1200.000000	0.0376365 	1200.000000	0.028906  	1200.000000	0.0291201 	1200.000000	0.0288622 	1200.000000	0.0289029 	1200.000000	3.16016e-06	
1220.000000	0.0375409 	1220.000000	0.0288432 	1220.000000	0.0290587 	1220.000000	0.0288017 	1220.000000	0.0288401 	1220.000000	3.1124e-06	
1240.000000	0.0374509 	1240.000000	0.0287838 	1240.000000	0.0290002 	1240.000000	0.0287443 	1240.000000	0.0287808 	1240.000000	3.06612e-06	
1260.000000	0.0373663 	1260.000000	0.0287278 	1260.000000	0.0289447 	1260.000000	0.02869   	1260.000000	0.0287248 	1260.000000	3.02125e-06	
1280.000000	0.0372868 	1280.000000	0.028675  	1280.000000	0.0288921 	1280.000000	0.0286385 	1280.000000	0.028672  	1280.000000	2.97773e-06	
1300.000000	0.0372122 	1300.000000	0.0286252 	1300.000000	0.0288424 	1300.000000	0.0285897 	1300.000000	0.0286223 	1300.000000	2.93548e-06	
1320.000000	0.0371423 	1320.000000	0.0285783 	1320.000000	0.0287954 	1320.000000	0.0285435 	1320.000000	0.0285754 	1320.000000	2.89446e-06	
1340.000000	0.0370769 	1340.000000	0.0285342 	1340.000000	0.0287511 	1340.000000	0.0284997 	1340.000000	0.0285314 	1340.000000	2.85462e-06	
1360.000000	0.0370158 	1360.000000	0.0284927 	1360.000000	0.0287093 	1360.000000	0.0284583 	1360.000000	0.0284899 	1360.000000	2.8159e-06	
1380.000000	0.0369589 	1380.000000	0.0284538 	1380.000000	0.0286698 	1380.000000	0.0284191 	1380.000000	0.0284511 	1380.000000	2.77825e-06	
1400.000000	0.0369059 	1400.000000	0.0284173 	1400.000000	0.0286324 	1400.000000	0.028382  	1400.000000	0.0284146 	1400.000000	2.74164e-06	
1420.000000	0.0368568 	1420.000000	0.0283832 	1420.000000	0.0285972 	1420.000000	0.028347  	1420.000000	0.0283805 	1420.000000	2.70601e-06	
1440.000000	0.0368113 	1440.000000	0.0283513 	1440.000000	0.0285638 	1440.000000	0.0283138 	1440.000000	0.0283486 	1440.000000	2.67133e-06	
1460.000000	0.0367694 	1460.000000	0.0283215 	1460.000000	0.0285323 	1460.000000	0.0282825 	1460.000000	0.0283189 	1460.000000	2.63756e-06	
