Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.120000	1.89329   	0.120000	1.44527   	0.120000	1.44694   	0.120000	1.44694   	0.120000	1.43661   	0.120000	0.00866166	
0.140000	1.91058   	0.140000	1.46803   	0.140000	1.47837   	0.140000	1.47837   	0.140000	1.46036   	0.140000	0.00766801	
0.160000	1.92239   	0.160000	1.4793    	0.160000	1.4946    	0.160000	1.4946    	0.160000	1.4724    	0.160000	0.00689424	
0.180000	1.93477   	0.180000	1.4846    	0.180000	1.50166   	0.180000	1.50166   	0.180000	1.47833   	0.180000	0.00627306	
0.200000	1.95344   	0.200000	1.4889    	0.200000	1.50332   	0.200000	1.50332   	0.200000	1.48314   	0.200000	0.00576236	
0.250000	1.95531   	0.250000	1.50235   	0.250000	1.49674   	0.250000	1.49674   	0.250000	1.49754   	0.250000	0.00480746	
0.300000	1.9579    	0.300000	1.50498   	0.300000	1.48514   	0.300000	1.48514   	0.300000	1.50084   	0.300000	0.00414074	
0.350000	1.97384   	0.350000	1.51276   	0.350000	1.47262   	0.350000	1.47262   	0.350000	1.50911   	0.350000	0.0036467 	
0.400000	2.00513   	0.400000	1.53373   	0.400000	1.45991   	0.400000	1.45991   	0.400000	1.53046   	0.400000	0.00326475	
0.450000	2.0232    	0.450000	1.54467   	0.450000	1.45295   	0.450000	1.45295   	0.450000	1.54171   	0.450000	0.00295994	
0.500000	2.03187   	0.500000	1.54936   	0.500000	1.45053   	0.500000	1.45053   	0.500000	1.54665   	0.500000	0.00271059	
0.600000	1.9489    	0.600000	1.53634   	0.600000	1.4363    	0.600000	1.4363    	0.600000	1.53401   	0.600000	0.00232609	
0.700000	1.83359   	0.700000	1.49822   	0.700000	1.41221   	0.700000	1.41221   	0.700000	1.49618   	0.700000	0.00204253	
0.800000	1.78532   	0.800000	1.45736   	0.800000	1.38159   	0.800000	1.38159   	0.800000	1.45553   	0.800000	0.00182416	
0.900000	1.73379   	0.900000	1.41541   	0.900000	1.34998   	0.900000	1.34998   	0.900000	1.41376   	0.900000	0.00165045	
1.000000	1.68236   	1.000000	1.37467   	1.000000	1.31819   	1.000000	1.31819   	1.000000	1.37316   	1.000000	0.00150873	
1.250000	1.55427   	1.250000	1.27867   	1.250000	1.24031   	1.250000	1.24031   	1.250000	1.27743   	1.250000	0.00124649	
1.500000	1.43922   	1.500000	1.19399   	1.500000	1.16278   	1.500000	1.16278   	1.500000	1.19292   	1.500000	0.00106565	
1.750000	1.3361    	1.750000	1.11836   	1.750000	1.09548   	1.750000	1.09548   	1.750000	1.11743   	1.750000	0.000932913	
2.000000	1.24617   	2.000000	1.05264   	2.000000	1.03608   	2.000000	1.03608   	2.000000	1.05181   	2.000000	0.000831078	
2.250000	1.16857   	2.250000	0.994456  	2.250000	0.983103  	2.250000	0.983103  	2.250000	0.993705  	2.250000	0.000750323	
2.500000	1.10737   	2.500000	0.940591  	2.500000	0.935504  	2.500000	0.935504  	2.500000	0.939907  	2.500000	0.000684619	
3.000000	0.991386  	3.000000	0.851896  	3.000000	0.853443  	3.000000	0.853443  	3.000000	0.851312  	3.000000	0.000583969	
3.500000	0.898315  	3.500000	0.780969  	3.500000	0.785231  	3.500000	0.785231  	3.500000	0.780459  	3.500000	0.000510294	
4.000000	0.822006  	4.000000	0.722307  	4.000000	0.727665  	4.000000	0.727665  	4.000000	0.721853  	4.000000	0.000453896	
4.500000	0.758293  	4.500000	0.672631  	4.500000	0.678447  	4.500000	0.678447  	4.500000	0.672222  	4.500000	0.000409257	
5.000000	0.704276  	5.000000	0.630178  	5.000000	0.635887  	5.000000	0.635887  	5.000000	0.629805  	5.000000	0.000372996	
5.500000	0.657878  	5.500000	0.593352  	5.500000	0.598713  	5.500000	0.598713  	5.500000	0.593009  	5.500000	0.000342923	
6.000000	0.617578  	6.000000	0.561033  	6.000000	0.565956  	6.000000	0.565956  	6.000000	0.560715  	6.000000	0.000317556	
6.500000	0.582235  	6.500000	0.532398  	6.500000	0.536866  	6.500000	0.536866  	6.500000	0.532102  	6.500000	0.000295854	
7.000000	0.550976  	7.000000	0.506824  	7.000000	0.510851  	7.000000	0.510851  	7.000000	0.506546  	7.000000	0.000277065	
7.500000	0.523123  	7.500000	0.483826  	7.500000	0.48744   	7.500000	0.48744   	7.500000	0.483566  	7.500000	0.000260631	
8.000000	0.498141  	8.000000	0.463023  	8.000000	0.466256  	8.000000	0.466256  	8.000000	0.462777  	8.000000	0.000246127	
8.500000	0.475603  	8.500000	0.444104  	8.500000	0.446988  	8.500000	0.446988  	8.500000	0.44387   	8.500000	0.000233228	
9.000000	0.455161  	9.000000	0.426817  	9.000000	0.429385  	9.000000	0.429385  	9.000000	0.426595  	9.000000	0.000221676	
9.500000	0.436532  	9.500000	0.410955  	9.500000	0.413234  	9.500000	0.413234  	9.500000	0.410743  	9.500000	0.000211269	
10.000000	0.419482  	10.000000	0.398128  	10.000000	0.39836   	10.000000	0.39836   	10.000000	0.397926  	10.000000	0.000201841	
11.000000	0.389369  	11.000000	0.371763  	11.000000	0.371254  	11.000000	0.371652  	11.000000	0.371578  	11.000000	0.00018541	
12.000000	0.363597  	12.000000	0.348792  	12.000000	0.347777  	12.000000	0.348437  	12.000000	0.348621  	12.000000	0.000171564	
13.000000	0.341279  	13.000000	0.328614  	13.000000	0.327222  	13.000000	0.32806   	13.000000	0.328454  	13.000000	0.000159729	
14.000000	0.321755  	14.000000	0.310756  	14.000000	0.309064  	14.000000	0.310024  	14.000000	0.310607  	14.000000	0.000149492	
15.000000	0.304524  	15.000000	0.294846  	15.000000	0.292906  	15.000000	0.293939  	15.000000	0.294705  	15.000000	0.000140544	
16.000000	0.2892    	16.000000	0.280584  	16.000000	0.278428  	16.000000	0.2795    	16.000000	0.280451  	16.000000	0.000132653	
17.000000	0.275478  	17.000000	0.267728  	17.000000	0.265376  	17.000000	0.266462  	17.000000	0.267602  	17.000000	0.000125639	
18.000000	0.263116  	18.000000	0.25608   	18.000000	0.253546  	18.000000	0.254626  	18.000000	0.255961  	18.000000	0.000119362	
19.000000	0.251919  	19.000000	0.24548   	19.000000	0.242768  	19.000000	0.243832  	19.000000	0.245366  	19.000000	0.00011371	
20.000000	0.241726  	20.000000	0.23579   	20.000000	0.232897  	20.000000	0.233944  	20.000000	0.235682  	20.000000	0.000108592	
21.000000	0.232407  	21.000000	0.2269    	21.000000	0.223826  	21.000000	0.224852  	21.000000	0.226796  	21.000000	0.000103935	
22.000000	0.223852  	22.000000	0.218713  	22.000000	0.21547   	22.000000	0.216463  	22.000000	0.218613  	22.000000	9.96789e-05	
23.000000	0.215969  	23.000000	0.211149  	23.000000	0.207742  	23.000000	0.208695  	23.000000	0.211053  	23.000000	9.57728e-05	
24.000000	0.208681  	24.000000	0.204139  	24.000000	0.200562  	24.000000	0.201483  	24.000000	0.204047  	24.000000	9.21748e-05	
25.000000	0.201921  	25.000000	0.197625  	25.000000	0.193872  	25.000000	0.194768  	25.000000	0.197536  	25.000000	8.88493e-05	
27.000000	0.189772  	27.000000	0.185884  	27.000000	0.181819  	27.000000	0.182635  	27.000000	0.185801  	27.000000	8.28988e-05	
29.000000	0.179154  	29.000000	0.175594  	29.000000	0.171251  	29.000000	0.171971  	29.000000	0.175517  	29.000000	7.77271e-05	
31.000000	0.169791  	31.000000	0.1665    	31.000000	0.162219  	31.000000	0.16283   	31.000000	0.166427  	31.000000	7.31886e-05	
33.000000	0.16147   	33.000000	0.158403  	33.000000	0.154482  	33.000000	0.15498   	33.000000	0.158334  	33.000000	6.91723e-05	
35.000000	0.154023  	35.000000	0.151146  	35.000000	0.147545  	35.000000	0.147946  	35.000000	0.15108   	35.000000	6.55917e-05	
38.000000	0.144207  	38.000000	0.141568  	38.000000	0.138389  	38.000000	0.138661  	38.000000	0.141507  	38.000000	6.08925e-05	
41.000000	0.135719  	41.000000	0.133276  	41.000000	0.130435  	41.000000	0.130619  	41.000000	0.133219  	41.000000	5.68472e-05	
44.000000	0.128302  	44.000000	0.126023  	44.000000	0.123466  	44.000000	0.123583  	44.000000	0.12597   	44.000000	5.33265e-05	
47.000000	0.121761  	47.000000	0.119625  	47.000000	0.117311  	47.000000	0.11737   	47.000000	0.119575  	47.000000	5.02333e-05	
50.000000	0.115948  	50.000000	0.113937  	50.000000	0.111836  	50.000000	0.111843  	50.000000	0.11389   	50.000000	4.74932e-05	
55.000000	0.107568  	55.000000	0.105739  	55.000000	0.103911  	55.000000	0.103866  	55.000000	0.105695  	55.000000	4.35592e-05	
60.000000	0.100488  	60.000000	0.0988137 	60.000000	0.0972167 	60.000000	0.0971184 	60.000000	0.0987735 	60.000000	4.02503e-05	
65.000000	0.094422  	65.000000	0.0928841 	65.000000	0.0914568 	65.000000	0.0913323 	65.000000	0.0928467 	65.000000	3.74267e-05	
70.000000	0.0891627 	70.000000	0.0877475 	70.000000	0.0864609 	70.000000	0.0863129 	70.000000	0.0877125 	70.000000	3.49877e-05	
75.000000	0.0845563 	75.000000	0.0832532 	75.000000	0.0820822 	75.000000	0.0819153 	75.000000	0.0832204 	75.000000	3.28588e-05	
80.000000	0.080486  	80.000000	0.0792867 	80.000000	0.078212  	80.000000	0.0780291 	80.000000	0.0792557 	80.000000	3.09837e-05	
85.000000	0.0768615 	85.000000	0.0757592 	85.000000	0.0747653 	85.000000	0.074569  	85.000000	0.0757299 	85.000000	2.9319e-05	
90.000000	0.0736118 	90.000000	0.0726009 	90.000000	0.0716749 	90.000000	0.0714676 	90.000000	0.0725731 	90.000000	2.78308e-05	
95.000000	0.0706805 	95.000000	0.0697563 	95.000000	0.0688787 	95.000000	0.0686713 	95.000000	0.0697298 	95.000000	2.6492e-05	
100.000000	0.0680219 	100.000000	0.0671803 	100.000000	0.0663528 	100.000000	0.0661368 	100.000000	0.067155  	100.000000	2.52809e-05	
105.000000	0.0655988 	105.000000	0.0648363 	105.000000	0.0640529 	105.000000	0.0638284 	105.000000	0.0648121 	105.000000	2.41799e-05	
110.000000	0.0633806 	110.000000	0.062694  	110.000000	0.0619405 	110.000000	0.0617171 	110.000000	0.0626708 	110.000000	2.31744e-05	
115.000000	0.0613417 	115.000000	0.0607282 	115.000000	0.0600057 	115.000000	0.0597783 	115.000000	0.060706  	115.000000	2.22524e-05	
120.000000	0.0594607 	120.000000	0.0589178 	120.000000	0.0582223 	120.000000	0.0579915 	120.000000	0.0588964 	120.000000	2.14037e-05	
125.000000	0.0577195 	125.000000	0.057245  	125.000000	0.0565673 	125.000000	0.0563395 	125.000000	0.0572244 	125.000000	2.06199e-05	
130.000000	0.0561027 	130.000000	0.0556944 	130.000000	0.055034  	130.000000	0.0548075 	130.000000	0.0556746 	130.000000	1.98936e-05	
135.000000	0.0545971 	135.000000	0.0542532 	135.000000	0.0536134 	135.000000	0.0533827 	135.000000	0.054234  	135.000000	1.92187e-05	
140.000000	0.0531913 	140.000000	0.05291   	140.000000	0.0522862 	140.000000	0.0520542 	140.000000	0.0528914 	140.000000	1.85898e-05	
145.000000	0.0518755 	145.000000	0.051655  	145.000000	0.0510418 	145.000000	0.0508126 	145.000000	0.051637  	145.000000	1.80023e-05	
150.000000	0.050641  	150.000000	0.05048   	150.000000	0.0498769 	150.000000	0.0496495 	150.000000	0.0504625 	150.000000	1.74523e-05	
155.000000	0.0489027 	155.000000	0.0493773 	155.000000	0.0487874 	155.000000	0.0485577 	155.000000	0.0493603 	155.000000	1.69361e-05	
160.000000	0.0478838 	160.000000	0.0483405 	160.000000	0.0477628 	160.000000	0.0475309 	160.000000	0.048324  	160.000000	1.64508e-05	
165.000000	0.046923  	165.000000	0.0473638 	165.000000	0.0467937 	165.000000	0.0465634 	165.000000	0.0473478 	165.000000	1.59936e-05	
170.000000	0.0460154 	170.000000	0.0464421 	170.000000	0.0458785 	170.000000	0.0456503 	170.000000	0.0464266 	170.000000	1.5562e-05	
175.000000	0.0451566 	175.000000	0.045571  	175.000000	0.0450139 	175.000000	0.044787  	175.000000	0.0455558 	175.000000	1.51541e-05	
180.000000	0.0443427 	180.000000	0.0447462 	180.000000	0.0441951 	180.000000	0.0439696 	180.000000	0.0447315 	180.000000	1.47678e-05	
185.000000	0.0435702 	185.000000	0.0439643 	185.000000	0.0434187 	185.000000	0.0431945 	185.000000	0.0439499 	185.000000	1.44014e-05	
190.000000	0.0428361 	190.000000	0.0432219 	190.000000	0.0426816 	190.000000	0.0424586 	190.000000	0.0432079 	190.000000	1.40535e-05	
195.000000	0.0421374 	195.000000	0.0425162 	195.000000	0.0419803 	195.000000	0.041759  	195.000000	0.0425025 	195.000000	1.37227e-05	
200.000000	0.0414717 	200.000000	0.0418445 	200.000000	0.0413128 	200.000000	0.0410931 	200.000000	0.0418311 	200.000000	1.34076e-05	
210.000000	0.0402302 	210.000000	0.0405936 	210.000000	0.0400752 	210.000000	0.039853  	210.000000	0.0405808 	210.000000	1.28206e-05	
220.000000	0.0390955 	220.000000	0.0394526 	220.000000	0.0389428 	220.000000	0.0387219 	220.000000	0.0394403 	220.000000	1.22846e-05	
230.000000	0.0380543 	230.000000	0.0384077 	230.000000	0.0379045 	230.000000	0.0376863 	230.000000	0.0383959 	230.000000	1.17933e-05	
240.000000	0.0370953 	240.000000	0.0374473 	240.000000	0.0369508 	240.000000	0.0367347 	240.000000	0.037436  	240.000000	1.13412e-05	
250.000000	0.0362093 	250.000000	0.0365616 	250.000000	0.0360713 	250.000000	0.0358573 	250.000000	0.0365507 	250.000000	1.09237e-05	
260.000000	0.0353881 	260.000000	0.0357422 	260.000000	0.035258  	260.000000	0.0350459 	260.000000	0.0357317 	260.000000	1.05369e-05	
270.000000	0.0346249 	270.000000	0.0349821 	270.000000	0.0345037 	270.000000	0.0342935 	270.000000	0.034972  	270.000000	1.01776e-05	
280.000000	0.0339137 	280.000000	0.0342751 	280.000000	0.0338024 	280.000000	0.033594  	280.000000	0.0342653 	280.000000	9.84286e-06	
290.000000	0.0332494 	290.000000	0.0336159 	290.000000	0.0331489 	290.000000	0.0329421 	290.000000	0.0336064 	290.000000	9.53023e-06	
300.000000	0.0326276 	300.000000	0.0329999 	300.000000	0.0325384 	300.000000	0.0323333 	300.000000	0.0329906 	300.000000	9.23757e-06	
310.000000	0.0320442 	310.000000	0.032423  	310.000000	0.031967  	310.000000	0.0317634 	310.000000	0.032414  	310.000000	8.963e-06 	
320.000000	0.031496  	320.000000	0.0318816 	320.000000	0.0314311 	320.000000	0.031229  	320.000000	0.0318729 	320.000000	8.70487e-06	
330.000000	0.0309797 	330.000000	0.0313728 	330.000000	0.0309277 	330.000000	0.030727  	330.000000	0.0313643 	330.000000	8.46173e-06	
340.000000	0.0304928 	340.000000	0.0308936 	340.000000	0.0304539 	340.000000	0.0302545 	340.000000	0.0308853 	340.000000	8.23229e-06	
350.000000	0.0300328 	350.000000	0.0304416 	350.000000	0.0300073 	350.000000	0.0298092 	350.000000	0.0304336 	350.000000	8.01541e-06	
360.000000	0.0295976 	360.000000	0.0300146 	360.000000	0.0295857 	360.000000	0.0293888 	360.000000	0.0300068 	360.000000	7.81008e-06	
370.000000	0.0291853 	370.000000	0.0296107 	370.000000	0.0291872 	370.000000	0.0289914 	370.000000	0.0296031 	370.000000	7.61539e-06	
380.000000	0.0287942 	380.000000	0.0292281 	380.000000	0.0288099 	380.000000	0.0286152 	380.000000	0.0292207 	380.000000	7.43052e-06	
390.000000	0.0284226 	390.000000	0.0288652 	390.000000	0.0284522 	390.000000	0.0282587 	390.000000	0.0288579 	390.000000	7.25474e-06	
400.000000	0.0280693 	400.000000	0.0285205 	400.000000	0.0281129 	400.000000	0.0279204 	400.000000	0.0285134 	400.000000	7.08738e-06	
410.000000	0.027733  	410.000000	0.0281928 	410.000000	0.0277904 	410.000000	0.0275989 	410.000000	0.0281859 	410.000000	6.92785e-06	
420.000000	0.0274124 	420.000000	0.027881  	420.000000	0.0274838 	420.000000	0.0272932 	420.000000	0.0278742 	420.000000	6.7756e-06	
430.000000	0.0271066 	430.000000	0.0275838 	430.000000	0.0271918 	430.000000	0.0270022 	430.000000	0.0275772 	430.000000	6.63014e-06	
440.000000	0.0268145 	440.000000	0.0273005 	440.000000	0.0269135 	440.000000	0.0267248 	440.000000	0.027294  	440.000000	6.49102e-06	
450.000000	0.0265354 	450.000000	0.0270299 	450.000000	0.0266481 	450.000000	0.0264603 	450.000000	0.0270236 	450.000000	6.35783e-06	
460.000000	0.0262684 	460.000000	0.0267715 	460.000000	0.0263947 	460.000000	0.0262077 	460.000000	0.0267653 	460.000000	6.23019e-06	
470.000000	0.0260128 	470.000000	0.0265243 	470.000000	0.0261526 	470.000000	0.0259663 	470.000000	0.0265182 	470.000000	6.10776e-06	
480.000000	0.0257679 	480.000000	0.0262878 	480.000000	0.025921  	480.000000	0.0257355 	480.000000	0.0262818 	480.000000	5.99023e-06	
490.000000	0.025533  	490.000000	0.0260613 	490.000000	0.0256993 	490.000000	0.0255146 	490.000000	0.0260554 	490.000000	5.87729e-06	
500.000000	0.0253077 	500.000000	0.0258441 	500.000000	0.025487  	500.000000	0.025303  	500.000000	0.0258384 	500.000000	5.76869e-06	
520.000000	0.0248835 	520.000000	0.025436  	520.000000	0.0250883 	520.000000	0.0249057 	520.000000	0.0254304 	520.000000	5.56351e-06	
540.000000	0.0244914 	540.000000	0.0250595 	540.000000	0.0247211 	540.000000	0.0245398 	540.000000	0.0250541 	540.000000	5.37293e-06	
560.000000	0.0241282 	560.000000	0.0247114 	560.000000	0.024382  	560.000000	0.0242019 	560.000000	0.0247062 	560.000000	5.19541e-06	
580.000000	0.0237911 	580.000000	0.0243889 	580.000000	0.024068  	580.000000	0.0238891 	580.000000	0.0243839 	580.000000	5.02965e-06	
600.000000	0.0234775 	600.000000	0.0240894 	600.000000	0.0237771 	600.000000	0.023599  	600.000000	0.0240845 	600.000000	4.8745e-06	
620.000000	0.0231853 	620.000000	0.0238108 	620.000000	0.0235064 	620.000000	0.0233294 	620.000000	0.023806  	620.000000	4.72897e-06	
640.000000	0.0229126 	640.000000	0.0235511 	640.000000	0.0232529 	640.000000	0.0230784 	640.000000	0.0235465 	640.000000	4.59217e-06	
660.000000	0.0226577 	660.000000	0.0233087 	660.000000	0.0230166 	660.000000	0.0228443 	660.000000	0.0233043 	660.000000	4.46333e-06	
680.000000	0.0224192 	680.000000	0.0230822 	680.000000	0.022797  	680.000000	0.0226257 	680.000000	0.0230779 	680.000000	4.34178e-06	
700.000000	0.0221956 	700.000000	0.0228701 	700.000000	0.0225918 	700.000000	0.0224211 	700.000000	0.0228659 	700.000000	4.22689e-06	
720.000000	0.0219859 	720.000000	0.0226714 	720.000000	0.0223994 	720.000000	0.0222294 	720.000000	0.0226673 	720.000000	4.11814e-06	
740.000000	0.0217889 	740.000000	0.0224849 	740.000000	0.0222188 	740.000000	0.0220495 	740.000000	0.0224809 	740.000000	4.01503e-06	
760.000000	0.0216038 	760.000000	0.0223097 	760.000000	0.0220492 	760.000000	0.0218806 	760.000000	0.0223058 	760.000000	3.91714e-06	
780.000000	0.0214295 	780.000000	0.022145  	780.000000	0.0218897 	780.000000	0.0217218 	780.000000	0.0221412 	780.000000	3.82407e-06	
800.000000	0.0212655 	800.000000	0.02199   	800.000000	0.0217395 	800.000000	0.0215722 	800.000000	0.0219863 	800.000000	3.73548e-06	
820.000000	0.0211109 	820.000000	0.021844  	820.000000	0.0215987 	820.000000	0.021432  	820.000000	0.0218404 	820.000000	3.65103e-06	
840.000000	0.0209652 	840.000000	0.0217064 	840.000000	0.0214691 	840.000000	0.021303  	840.000000	0.0217028 	840.000000	3.57045e-06	
860.000000	0.0208277 	860.000000	0.0215766 	860.000000	0.0213468 	860.000000	0.0211812 	860.000000	0.0215731 	860.000000	3.49348e-06	
880.000000	0.0206979 	880.000000	0.0214541 	880.000000	0.0212313 	880.000000	0.0210661 	880.000000	0.0214506 	880.000000	3.41986e-06	
900.000000	0.0205753 	900.000000	0.0213384 	900.000000	0.021122  	900.000000	0.0209574 	900.000000	0.021335  	900.000000	3.34939e-06	
920.000000	0.0204595 	920.000000	0.0212291 	920.000000	0.0210186 	920.000000	0.0208545 	920.000000	0.0212258 	920.000000	3.28187e-06	
940.000000	0.0203501 	940.000000	0.0211257 	940.000000	0.0209207 	940.000000	0.020757  	940.000000	0.0211225 	940.000000	3.2171e-06	
960.000000	0.0202468 	960.000000	0.021028  	960.000000	0.020828  	960.000000	0.0206647 	960.000000	0.0210248 	960.000000	3.15494e-06	
980.000000	0.020149  	980.000000	0.0209356 	980.000000	0.02074   	980.000000	0.0205772 	980.000000	0.0209325 	980.000000	3.09521e-06	
1000.000000	0.0200566 	1000.000000	0.0208481 	1000.000000	0.0206566 	1000.000000	0.0204942 	1000.000000	0.0208451 	1000.000000	3.03777e-06	
1020.000000	0.0199693 	1020.000000	0.0207653 	1020.000000	0.0205775 	1020.000000	0.0204154 	1020.000000	0.0207623 	1020.000000	2.98251e-06	
1040.000000	0.0198867 	1040.000000	0.020687  	1040.000000	0.0205023 	1040.000000	0.0203406 	1040.000000	0.020684  	1040.000000	2.92928e-06	
1060.000000	0.0198086 	1060.000000	0.0206128 	1060.000000	0.0204308 	1060.000000	0.0202696 	1060.000000	0.0206099 	1060.000000	2.87799e-06	
1080.000000	0.0197348 	1080.000000	0.0205426 	1080.000000	0.020363  	1080.000000	0.0202021 	1080.000000	0.0205397 	1080.000000	2.82853e-06	
1100.000000	0.0196651 	1100.000000	0.0204761 	1100.000000	0.0202985 	1100.000000	0.0201379 	1100.000000	0.0204733 	1100.000000	2.78079e-06	
1120.000000	0.0195992 	1120.000000	0.0204131 	1120.000000	0.0202372 	1120.000000	0.0200768 	1120.000000	0.0204104 	1120.000000	2.7347e-06	
1140.000000	0.019537  	1140.000000	0.0203535 	1140.000000	0.0201789 	1140.000000	0.0200188 	1140.000000	0.0203508 	1140.000000	2.69016e-06	
1160.000000	0.0194783 	1160.000000	0.0202971 	1160.000000	0.0201234 	1160.000000	0.0199635 	1160.000000	0.0202945 	1160.000000	2.64709e-06	
1180.000000	0.0194229 	1180.000000	0.0202438 	1180.000000	0.0200705 	1180.000000	0.0199109 	1180.000000	0.0202412 	1180.000000	2.60543e-06	
1200.000000	0.0193707 	1200.000000	0.0201933 	1200.000000	0.02002   	1200.000000	0.0198608 	1200.000000	0.0201907 	1200.000000	2.56511e-06	
1220.000000	0.0193215 	1220.000000	0.0201455 	1220.000000	0.0199717 	1220.000000	0.0198131 	1220.000000	0.020143  	1220.000000	2.52606e-06	
1240.000000	0.0192752 	1240.000000	0.0201004 	1240.000000	0.0199256 	1240.000000	0.0197676 	1240.000000	0.0200979 	1240.000000	2.48822e-06	
1260.000000	0.0192316 	1260.000000	0.0200577 	1260.000000	0.0198815 	1260.000000	0.0197243 	1260.000000	0.0200553 	1260.000000	2.45153e-06	
1280.000000	0.0191907 	1280.000000	0.0200175 	1280.000000	0.0198396 	1280.000000	0.019683  	1280.000000	0.020015  	1280.000000	2.41595e-06	
1300.000000	0.0191523 	1300.000000	0.0199795 	1300.000000	0.0197997 	1300.000000	0.0196437 	1300.000000	0.0199771 	1300.000000	2.38142e-06	
1320.000000	0.0191163 	1320.000000	0.0199436 	1320.000000	0.0197617 	1320.000000	0.0196062 	1320.000000	0.0199413 	1320.000000	2.3479e-06	
1340.000000	0.0190827 	1340.000000	0.0199098 	1340.000000	0.0197256 	1340.000000	0.0195705 	1340.000000	0.0199075 	1340.000000	2.31534e-06	
1360.000000	0.0190512 	1360.000000	0.0198781 	1360.000000	0.0196913 	1360.000000	0.0195364 	1360.000000	0.0198758 	1360.000000	2.2837e-06	
1380.000000	0.0190219 	1380.000000	0.0198482 	1380.000000	0.0196586 	1380.000000	0.0195039 	1380.000000	0.0198459 	1380.000000	2.25295e-06	
1400.000000	0.0189947 	1400.000000	0.0198201 	1400.000000	0.0196275 	1400.000000	0.019473  	1400.000000	0.0198179 	1400.000000	2.22304e-06	
1420.000000	0.0189694 	1420.000000	0.0197938 	1420.000000	0.0195979 	1420.000000	0.0194435 	1420.000000	0.0197916 	1420.000000	2.19394e-06	
1440.000000	0.018946  	1440.000000	0.0197691 	1440.000000	0.0195696 	1440.000000	0.0194153 	1440.000000	0.0197669 	1440.000000	2.16562e-06	
