*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1.750000	0.0658792 	1.750000	0.0297228 	1.750000	0.0299635 	1.750000	0.0299635 	1.750000	0.0297005 	1.750000	2.22934e-05	
2.000000	0.0597848 	2.000000	0.0274616 	2.000000	0.0276553 	2.000000	0.0276553 	2.000000	0.0274417 	2.000000	1.99143e-05	
2.250000	0.0547872 	2.250000	0.0255837 	2.250000	0.025738  	2.250000	0.025738  	2.250000	0.0255657 	2.250000	1.80211e-05	
2.500000	0.0503904 	2.500000	0.0239936 	2.500000	0.0241146 	2.500000	0.0241146 	2.500000	0.0239771 	2.500000	1.64763e-05	
3.000000	0.0439998 	3.000000	0.021435  	3.000000	0.0215034 	3.000000	0.0215034 	3.000000	0.0214209 	3.000000	1.41012e-05	
3.500000	0.0391497 	3.500000	0.0194546 	3.500000	0.0194834 	3.500000	0.0194834 	3.500000	0.0194422 	3.500000	1.23556e-05	
4.000000	0.0353325 	4.000000	0.0178675 	4.000000	0.0178659 	4.000000	0.0178659 	4.000000	0.0178565 	4.000000	1.10149e-05	
4.500000	0.0322435 	4.500000	0.016562  	4.500000	0.0165364 	4.500000	0.0165364 	4.500000	0.0165521 	4.500000	9.95079e-06	
5.000000	0.0296885 	5.000000	0.0154658 	5.000000	0.015421  	5.000000	0.015421  	5.000000	0.0154567 	5.000000	9.08434e-06	
5.500000	0.0275373 	5.500000	0.0145299 	5.500000	0.0144694 	5.500000	0.0144694 	5.500000	0.0145215 	5.500000	8.36427e-06	
6.000000	0.0256993 	6.000000	0.0137198 	6.000000	0.0136465 	6.000000	0.0136465 	6.000000	0.013712  	6.000000	7.75577e-06	
6.500000	0.0241095 	6.500000	0.0130106 	6.500000	0.0129266 	6.500000	0.0129266 	6.500000	0.0130033 	6.500000	7.23434e-06	
7.000000	0.0227197 	7.000000	0.0123835 	7.000000	0.0122906 	7.000000	0.0122906 	7.000000	0.0123768 	7.000000	6.78222e-06	
7.500000	0.0214937 	7.500000	0.0118245 	7.500000	0.011724  	7.500000	0.011724  	7.500000	0.0118181 	7.500000	6.38623e-06	
8.000000	0.0204036 	8.000000	0.0113224 	8.000000	0.0112154 	8.000000	0.0112154 	8.000000	0.0113164 	8.000000	6.03633e-06	
8.500000	0.0194276 	8.500000	0.0108686 	8.500000	0.0107561 	8.500000	0.0107561 	8.500000	0.0108628 	8.500000	5.72479e-06	
9.000000	0.0185482 	9.000000	0.010456  	9.000000	0.0103387 	9.000000	0.0103387 	9.000000	0.0104505 	9.000000	5.44551e-06	
9.500000	0.0177515 	9.500000	0.010079  	9.500000	0.00995766	9.500000	0.00995766	9.500000	0.0100738 	9.500000	5.19365e-06	
10.000000	0.0170262 	10.000000	0.00979738	10.000000	0.00960807	10.000000	0.00960807	10.000000	0.00979241	10.000000	4.96527e-06	
11.000000	0.0157538 	11.000000	0.00923804	11.000000	0.0090075 	11.000000	0.00900762	11.000000	0.00923347	11.000000	4.56677e-06	
12.000000	0.0146732 	12.000000	0.00873798	12.000000	0.00848914	12.000000	0.00848938	12.000000	0.00873375	12.000000	4.23047e-06	
13.000000	0.0137433 	13.000000	0.00828974	13.000000	0.00803665	13.000000	0.00803679	13.000000	0.0082858 	13.000000	3.94263e-06	
14.000000	0.0129342 	14.000000	0.00788652	14.000000	0.00763759	14.000000	0.00763758	14.000000	0.00788282	14.000000	3.69333e-06	
15.000000	0.0122233 	15.000000	0.00752233	15.000000	0.0072824 	15.000000	0.00728242	15.000000	0.00751886	15.000000	3.47518e-06	
16.000000	0.0115935 	16.000000	0.00719207	16.000000	0.00696423	16.000000	0.00696411	16.000000	0.00718879	16.000000	3.2826e-06	
17.000000	0.0110314 	17.000000	0.00689139	17.000000	0.00667745	17.000000	0.00667695	17.000000	0.00688828	17.000000	3.11128e-06	
18.000000	0.0105265 	18.000000	0.00661659	18.000000	0.00641709	18.000000	0.00641641	18.000000	0.00661363	18.000000	2.95781e-06	
19.000000	0.0100703 	19.000000	0.00636454	19.000000	0.00617945	19.000000	0.00617879	19.000000	0.00636172	19.000000	2.81951e-06	
20.000000	0.00965594	20.000000	0.00613256	20.000000	0.00596175	20.000000	0.00596107	20.000000	0.00612986	20.000000	2.69419e-06	
21.000000	0.00927783	21.000000	0.00591837	21.000000	0.00576134	21.000000	0.00576061	21.000000	0.00591579	21.000000	2.58008e-06	
22.000000	0.00893133	22.000000	0.00572002	22.000000	0.00557617	22.000000	0.00557546	22.000000	0.00571754	22.000000	2.47571e-06	
23.000000	0.00861255	23.000000	0.00553581	23.000000	0.00540474	23.000000	0.00540402	23.000000	0.00553343	23.000000	2.37986e-06	
24.000000	0.00831824	24.000000	0.0053643 	24.000000	0.00524564	24.000000	0.00524464	24.000000	0.00536201	24.000000	2.29153e-06	
25.000000	0.00804563	25.000000	0.00520421	25.000000	0.00509751	25.000000	0.00509605	25.000000	0.005202  	25.000000	2.20983e-06	
27.000000	0.00755642	27.000000	0.004914  	27.000000	0.00482884	27.000000	0.004827  	27.000000	0.00491193	27.000000	2.06354e-06	
29.000000	0.00712969	29.000000	0.00465786	29.000000	0.00459155	29.000000	0.00458974	29.000000	0.00465592	29.000000	1.93627e-06	
31.000000	0.00675399	31.000000	0.0044301 	31.000000	0.00437544	31.000000	0.00437361	31.000000	0.00442828	31.000000	1.82448e-06	
33.000000	0.00642053	33.000000	0.00422622	33.000000	0.00417709	33.000000	0.00417537	33.000000	0.00422449	33.000000	1.72547e-06	
35.000000	0.00612244	35.000000	0.00404262	35.000000	0.00399852	35.000000	0.00399699	35.000000	0.00404098	35.000000	1.63713e-06	
38.000000	0.00573001	38.000000	0.00379903	38.000000	0.00376246	38.000000	0.0037604 	38.000000	0.00379751	38.000000	1.5211e-06	
41.000000	0.00539103	41.000000	0.00358696	41.000000	0.0035565 	41.000000	0.00355437	41.000000	0.00358554	41.000000	1.42111e-06	
44.000000	0.0050951 	44.000000	0.0034006 	44.000000	0.00337514	44.000000	0.00337319	44.000000	0.00339927	44.000000	1.33401e-06	
47.000000	0.00483435	47.000000	0.00323551	47.000000	0.00321437	47.000000	0.00321252	47.000000	0.00323426	47.000000	1.25743e-06	
50.000000	0.00460275	50.000000	0.0030882 	50.000000	0.00307071	50.000000	0.00306898	50.000000	0.00308702	50.000000	1.18954e-06	
55.000000	0.00426915	55.000000	0.00287497	55.000000	0.00286241	55.000000	0.00286081	55.000000	0.00287388	55.000000	1.09198e-06	
60.000000	0.00398749	60.000000	0.00269405	60.000000	0.00268534	60.000000	0.00268376	60.000000	0.00269304	60.000000	1.00983e-06	
65.000000	0.00374629	65.000000	0.00253853	65.000000	0.00253307	65.000000	0.0025312 	65.000000	0.00253759	65.000000	9.39667e-07	
70.000000	0.00353726	70.000000	0.00240337	70.000000	0.00239999	70.000000	0.00239829	70.000000	0.00240249	70.000000	8.79011e-07	
75.000000	0.00335425	75.000000	0.00228477	75.000000	0.00228301	75.000000	0.0022814 	75.000000	0.00228395	75.000000	8.26025e-07	
80.000000	0.00319258	80.000000	0.00217985	80.000000	0.00217927	80.000000	0.00217776	80.000000	0.00217907	80.000000	7.79323e-07	
85.000000	0.00304865	85.000000	0.00208633	85.000000	0.00208662	85.000000	0.00208519	85.000000	0.00208559	85.000000	7.37834e-07	
90.000000	0.00291963	90.000000	0.00200244	90.000000	0.00200337	90.000000	0.00200199	90.000000	0.00200174	90.000000	7.0072e-07	
95.000000	0.00280327	95.000000	0.00192675	95.000000	0.00192842	95.000000	0.00192679	95.000000	0.00192609	95.000000	6.67314e-07	
100.000000	0.00269774	100.000000	0.00185811	100.000000	0.00186003	100.000000	0.00185846	100.000000	0.00185747	100.000000	6.37079e-07	
105.000000	0.00260158	105.000000	0.00179556	105.000000	0.0017976 	105.000000	0.00179611	105.000000	0.00179495	105.000000	6.09579e-07	
110.000000	0.00251356	110.000000	0.00173832	110.000000	0.0017404 	110.000000	0.00173896	110.000000	0.00173773	110.000000	5.84452e-07	
115.000000	0.00243265	115.000000	0.00168573	115.000000	0.00168778	115.000000	0.00168639	115.000000	0.00168517	115.000000	5.614e-07 	
120.000000	0.00235802	120.000000	0.00163726	120.000000	0.0016392 	120.000000	0.00163787	120.000000	0.00163672	120.000000	5.40174e-07	
125.000000	0.00228894	125.000000	0.00159242	125.000000	0.00159423	125.000000	0.00159293	125.000000	0.0015919 	125.000000	5.2056e-07	
130.000000	0.0022248 	130.000000	0.00155082	130.000000	0.00155245	130.000000	0.0015512 	130.000000	0.00155032	130.000000	5.0238e-07	
135.000000	0.00216507	135.000000	0.00151212	135.000000	0.00151352	135.000000	0.00151234	135.000000	0.00151164	135.000000	4.8548e-07	
140.000000	0.00210931	140.000000	0.00147603	140.000000	0.00147733	140.000000	0.00147605	140.000000	0.00147556	140.000000	4.69727e-07	
145.000000	0.00205711	145.000000	0.00144229	145.000000	0.00144349	145.000000	0.00144211	145.000000	0.00144183	145.000000	4.55007e-07	
150.000000	0.00200815	150.000000	0.00141067	150.000000	0.00141162	150.000000	0.00141027	150.000000	0.00141023	150.000000	4.41219e-07	
155.000000	0.0019392 	155.000000	0.00138098	155.000000	0.00138165	155.000000	0.00138036	155.000000	0.00138055	155.000000	4.28278e-07	
160.000000	0.00189879	160.000000	0.00135305	160.000000	0.00135347	160.000000	0.0013522 	160.000000	0.00135264	160.000000	4.16105e-07	
165.000000	0.00186069	165.000000	0.00132673	165.000000	0.00132688	165.000000	0.00132564	165.000000	0.00132632	165.000000	4.04635e-07	
170.000000	0.00182469	170.000000	0.00130187	170.000000	0.00130176	170.000000	0.00130055	170.000000	0.00130148	170.000000	3.93805e-07	
175.000000	0.00179063	175.000000	0.00127837	175.000000	0.001278  	175.000000	0.00127681	175.000000	0.00127799	175.000000	3.83565e-07	
180.000000	0.00175835	180.000000	0.00125611	180.000000	0.00125548	180.000000	0.00125432	180.000000	0.00125573	180.000000	3.73866e-07	
185.000000	0.00172771	185.000000	0.00123499	185.000000	0.00123412	185.000000	0.00123298	185.000000	0.00123463	185.000000	3.64665e-07	
190.000000	0.00169859	190.000000	0.00121494	190.000000	0.00121382	190.000000	0.0012127 	190.000000	0.00121458	190.000000	3.55926e-07	
195.000000	0.00167089	195.000000	0.00119587	195.000000	0.0011945 	195.000000	0.00119342	195.000000	0.00119552	195.000000	3.47612e-07	
200.000000	0.00164449	200.000000	0.00117771	200.000000	0.0011761 	200.000000	0.00117504	200.000000	0.00117737	200.000000	3.39695e-07	
210.000000	0.00159525	210.000000	0.00114388	210.000000	0.00114198	210.000000	0.00114081	210.000000	0.00114355	210.000000	3.24937e-07	
220.000000	0.00155025	220.000000	0.001113  	220.000000	0.00111072	220.000000	0.00110955	220.000000	0.00111269	220.000000	3.11458e-07	
230.000000	0.00150896	230.000000	0.00108471	230.000000	0.00108203	230.000000	0.0010809 	230.000000	0.00108441	230.000000	2.99096e-07	
240.000000	0.00147093	240.000000	0.00105869	240.000000	0.00105565	240.000000	0.00105456	240.000000	0.0010584 	240.000000	2.87716e-07	
250.000000	0.0014358 	250.000000	0.00103468	250.000000	0.00103132	250.000000	0.00103025	250.000000	0.0010344 	250.000000	2.77204e-07	
260.000000	0.00140323	260.000000	0.00101246	260.000000	0.0010088 	260.000000	0.00100776	260.000000	0.0010122 	260.000000	2.67463e-07	
270.000000	0.00137297	270.000000	0.000991845	270.000000	0.000987911	270.000000	0.000986899	270.000000	0.000991586	270.000000	2.5841e-07	
280.000000	0.00134477	280.000000	0.000972661	280.000000	0.000968479	280.000000	0.000967492	280.000000	0.000972411	280.000000	2.49974e-07	
290.000000	0.00131842	290.000000	0.000954767	290.000000	0.000950347	290.000000	0.000949399	290.000000	0.000954525	290.000000	2.42093e-07	
300.000000	0.00129376	300.000000	0.000938041	300.000000	0.000933489	300.000000	0.000932494	300.000000	0.000937807	300.000000	2.34713e-07	
310.000000	0.00127063	310.000000	0.000922373	310.000000	0.000917729	310.000000	0.000916668	310.000000	0.000922146	310.000000	2.27787e-07	
320.000000	0.00124889	320.000000	0.000907668	320.000000	0.000902862	320.000000	0.000901824	320.000000	0.000907447	320.000000	2.21275e-07	
330.000000	0.00122842	330.000000	0.000893841	330.000000	0.000888885	330.000000	0.000887876	330.000000	0.000893626	330.000000	2.15139e-07	
340.000000	0.00120911	340.000000	0.000880818	340.000000	0.000875743	340.000000	0.000874749	340.000000	0.000880609	340.000000	2.09347e-07	
350.000000	0.00119087	350.000000	0.000868532	350.000000	0.000863352	350.000000	0.000862375	350.000000	0.000868328	350.000000	2.03871e-07	
360.000000	0.00117362	360.000000	0.000856924	360.000000	0.000851654	360.000000	0.000850694	360.000000	0.000856726	360.000000	1.98686e-07	
370.000000	0.00115727	370.000000	0.000845942	370.000000	0.000840596	370.000000	0.000839652	370.000000	0.000845748	370.000000	1.93768e-07	
380.000000	0.00114176	380.000000	0.000835536	380.000000	0.00083013	380.000000	0.000829201	380.000000	0.000835347	380.000000	1.89097e-07	
390.000000	0.00112702	390.000000	0.000825665	390.000000	0.000820211	390.000000	0.000819295	390.000000	0.000825481	390.000000	1.84655e-07	
400.000000	0.00111301	400.000000	0.00081629	400.000000	0.000810799	400.000000	0.000809897	400.000000	0.00081611	400.000000	1.80425e-07	
410.000000	0.00109968	410.000000	0.000807376	410.000000	0.00080186	410.000000	0.000800971	410.000000	0.0008072 	410.000000	1.76392e-07	
420.000000	0.00108697	420.000000	0.000798891	420.000000	0.000793363	420.000000	0.000792483	420.000000	0.000798718	420.000000	1.72542e-07	
430.000000	0.00107484	430.000000	0.000790805	430.000000	0.000785271	430.000000	0.000784404	430.000000	0.000790637	430.000000	1.68864e-07	
440.000000	0.00106326	440.000000	0.000783094	440.000000	0.000777553	440.000000	0.000776707	440.000000	0.000782929	440.000000	1.65345e-07	
450.000000	0.00105219	450.000000	0.000775732	450.000000	0.000770204	450.000000	0.000769368	450.000000	0.00077557	450.000000	1.61975e-07	
460.000000	0.0010416 	460.000000	0.000768698	460.000000	0.000763224	460.000000	0.000762363	460.000000	0.000768539	460.000000	1.58746e-07	
470.000000	0.00103147	470.000000	0.000761971	470.000000	0.000756575	470.000000	0.000755673	470.000000	0.000761815	470.000000	1.55648e-07	
480.000000	0.00102176	480.000000	0.000755533	480.000000	0.000750219	480.000000	0.000749295	480.000000	0.00075538	480.000000	1.52673e-07	
490.000000	0.00101244	490.000000	0.000749367	490.000000	0.000744125	490.000000	0.000743207	490.000000	0.000749217	490.000000	1.49814e-07	
500.000000	0.00100351	500.000000	0.000743456	500.000000	0.000738278	500.000000	0.000737378	500.000000	0.000743309	500.000000	1.47064e-07	
520.000000	0.000986687	520.000000	0.000732345	520.000000	0.000727316	520.000000	0.000726437	520.000000	0.000732204	520.000000	1.41868e-07	
540.000000	0.000971141	540.000000	0.000722097	540.000000	0.000717231	540.000000	0.000716365	540.000000	0.00072196	540.000000	1.3704e-07	
560.000000	0.000956739	560.000000	0.000712622	560.000000	0.000707921	560.000000	0.000707072	560.000000	0.000712489	560.000000	1.32543e-07	
580.000000	0.00094337	580.000000	0.000703841	580.000000	0.000699314	580.000000	0.000698478	580.000000	0.000703713	580.000000	1.28341e-07	
600.000000	0.000930935	600.000000	0.000695689	600.000000	0.000691337	600.000000	0.000690515	600.000000	0.000695564	600.000000	1.24408e-07	
620.000000	0.000919349	620.000000	0.000688105	620.000000	0.000683934	620.000000	0.000683124	620.000000	0.000687984	620.000000	1.20718e-07	
640.000000	0.000908536	640.000000	0.000681038	640.000000	0.000677051	640.000000	0.00067625	640.000000	0.000680921	640.000000	1.17248e-07	
660.000000	0.00089843	660.000000	0.000674443	660.000000	0.000670635	660.000000	0.000669848	660.000000	0.000674329	660.000000	1.1398e-07	
680.000000	0.000888971	680.000000	0.000668279	680.000000	0.000664646	680.000000	0.000663877	680.000000	0.000668168	680.000000	1.10896e-07	
700.000000	0.000880107	700.000000	0.000662509	700.000000	0.000659074	700.000000	0.000658299	700.000000	0.000662401	700.000000	1.0798e-07	
720.000000	0.000871791	720.000000	0.000657103	720.000000	0.000653892	720.000000	0.000653083	720.000000	0.000656998	720.000000	1.05219e-07	
740.000000	0.00086398	740.000000	0.000652031	740.000000	0.000649035	740.000000	0.000648198	740.000000	0.000651929	740.000000	1.02602e-07	
760.000000	0.000856638	760.000000	0.000647268	760.000000	0.000644454	760.000000	0.000643619	760.000000	0.000647168	760.000000	1.00116e-07	
780.000000	0.00084973	780.000000	0.000642791	780.000000	0.000640143	780.000000	0.000639323	780.000000	0.000642693	780.000000	9.77519e-08	
800.000000	0.000843225	800.000000	0.000638578	800.000000	0.000636095	800.000000	0.000635287	800.000000	0.000638482	800.000000	9.55013e-08	
820.000000	0.000837096	820.000000	0.000634611	820.000000	0.000632294	820.000000	0.000631493	820.000000	0.000634518	820.000000	9.33558e-08	
840.000000	0.000831316	840.000000	0.000630873	840.000000	0.000628719	840.000000	0.000627923	840.000000	0.000630782	840.000000	9.13082e-08	
860.000000	0.000825864	860.000000	0.000627348	860.000000	0.000625351	860.000000	0.000624561	860.000000	0.000627259	860.000000	8.93517e-08	
880.000000	0.000820717	880.000000	0.000624023	880.000000	0.000622176	880.000000	0.000621393	880.000000	0.000623935	880.000000	8.74805e-08	
900.000000	0.000815858	900.000000	0.000620883	900.000000	0.000619183	900.000000	0.000618406	900.000000	0.000620797	900.000000	8.56889e-08	
920.000000	0.000811267	920.000000	0.000617918	920.000000	0.000616358	920.000000	0.000615588	920.000000	0.000617834	920.000000	8.39719e-08	
940.000000	0.000806929	940.000000	0.000615116	940.000000	0.000613692	940.000000	0.000612927	940.000000	0.000615034	940.000000	8.23249e-08	
960.000000	0.000802829	960.000000	0.000612468	960.000000	0.000611173	960.000000	0.000610413	960.000000	0.000612387	960.000000	8.07437e-08	
980.000000	0.000798954	980.000000	0.000609964	980.000000	0.000608793	980.000000	0.000608038	980.000000	0.000609885	980.000000	7.92243e-08	
1000.000000	0.00079529	1000.000000	0.000607596	1000.000000	0.000606542	1000.000000	0.000605792	1000.000000	0.000607518	1000.000000	7.77631e-08	
1020.000000	0.000791826	1020.000000	0.000605355	1020.000000	0.000604414	1020.000000	0.000603668	1020.000000	0.000605279	1020.000000	7.63569e-08	
1040.000000	0.000788552	1040.000000	0.000603236	1040.000000	0.000602399	1040.000000	0.000601658	1040.000000	0.000603161	1040.000000	7.50024e-08	
1060.000000	0.000785456	1060.000000	0.000601231	1060.000000	0.000600492	1060.000000	0.000599756	1060.000000	0.000601157	1060.000000	7.3697e-08	
1080.000000	0.00078253	1080.000000	0.000599334	1080.000000	0.000598687	1080.000000	0.000597955	1080.000000	0.000599261	1080.000000	7.24379e-08	
1100.000000	0.000779765	1100.000000	0.000597539	1100.000000	0.000596978	1100.000000	0.000596249	1100.000000	0.000597467	1100.000000	7.12226e-08	
1120.000000	0.000777153	1120.000000	0.00059584	1120.000000	0.000595359	1120.000000	0.000594634	1120.000000	0.00059577	1120.000000	7.0049e-08	
1140.000000	0.000774687	1140.000000	0.000594234	1140.000000	0.000593827	1140.000000	0.000593104	1140.000000	0.000594165	1140.000000	6.89149e-08	
1160.000000	0.000772359	1160.000000	0.000592715	1160.000000	0.000592374	1160.000000	0.000591654	1160.000000	0.000592647	1160.000000	6.78182e-08	
1180.000000	0.000770162	1180.000000	0.000591278	1180.000000	0.000590996	1180.000000	0.00059028	1180.000000	0.000591211	1180.000000	6.67572e-08	
1200.000000	0.000768092	1200.000000	0.000589921	1200.000000	0.00058969	1200.000000	0.000588978	1200.000000	0.000589855	1200.000000	6.573e-08 	
1220.000000	0.000766141	1220.000000	0.000588638	1220.000000	0.000588451	1220.000000	0.000587744	1220.000000	0.000588573	1220.000000	6.47352e-08	
1240.000000	0.000764305	1240.000000	0.000587427	1240.000000	0.000587276	1240.000000	0.000586575	1240.000000	0.000587363	1240.000000	6.37711e-08	
1260.000000	0.000762577	1260.000000	0.000586283	1260.000000	0.000586163	1260.000000	0.000585467	1260.000000	0.000586221	1260.000000	6.28364e-08	
1280.000000	0.000760955	1280.000000	0.000585205	1280.000000	0.00058511	1280.000000	0.000584418	1280.000000	0.000585143	1280.000000	6.19297e-08	
1300.000000	0.000759433	1300.000000	0.000584189	1300.000000	0.000584116	1300.000000	0.000583424	1300.000000	0.000584128	1300.000000	6.10497e-08	
1320.000000	0.000758006	1320.000000	0.000583232	1320.000000	0.000583178	1320.000000	0.000582482	1320.000000	0.000583172	1320.000000	6.01953e-08	
1340.000000	0.000756672	1340.000000	0.000582332	1340.000000	0.000582294	1340.000000	0.00058159	1340.000000	0.000582272	1340.000000	5.93654e-08	
1360.000000	0.000755425	1360.000000	0.000581486	1360.000000	0.000581459	1360.000000	0.000580746	1360.000000	0.000581427	1360.000000	5.85589e-08	
1380.000000	0.000754263	1380.000000	0.000580691	1380.000000	0.00058067	1380.000000	0.000579947	1380.000000	0.000580634	1380.000000	5.77747e-08	
1400.000000	0.000753182	1400.000000	0.000579947	1400.000000	0.000579924	1400.000000	0.000579191	1400.000000	0.00057989	1400.000000	5.70121e-08	
1420.000000	0.000752179	1420.000000	0.00057925	1420.000000	0.000579217	1420.000000	0.000578476	1420.000000	0.000579194	1420.000000	5.62701e-08	
1440.000000	0.000751252	1440.000000	0.000578599	1440.000000	0.000578547	1440.000000	0.0005778 	1440.000000	0.000578543	1440.000000	5.55479e-08	
1460.000000	0.000750396	1460.000000	0.000577991	1460.000000	0.000577912	1460.000000	0.000577161	1460.000000	0.000577936	1460.000000	5.48446e-08	
1480.000000	0.00074961	1480.000000	0.000577426	1480.000000	0.000577309	1480.000000	0.000576559	1480.000000	0.000577372	1480.000000	5.41596e-08	
1500.000000	0.00074889	1500.000000	0.000576901	1500.000000	0.000576739	1500.000000	0.00057599	1500.000000	0.000576847	1500.000000	5.34921e-08	
