*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.080000	2.35161   	0.080000	2.25371   	0.080000	1.87606   	0.080000	1.87606   	0.080000	0.0202961 	0.080000	0.0198618 	0.080000	0.0268852 	0.080000	0.0364347 	0.080000	0.0229783
0.090000	2.49871   	0.090000	2.39443   	0.090000	2.01646   	0.090000	2.01646   	0.090000	0.0211674 	0.090000	0.0206001 	0.090000	0.0289062 	0.090000	0.0388386 	0.090000	0.0247299
0.100000	2.64258   	0.100000	2.53205   	0.100000	2.15348   	0.100000	2.15348   	0.100000	0.0220109 	0.100000	0.0213109 	0.100000	0.0307874 	0.100000	0.0410459 	0.100000	0.0263632
0.120000	2.92377   	0.120000	2.80104   	0.120000	2.42174   	0.120000	2.42174   	0.120000	0.0236658 	0.120000	0.0226982 	0.120000	0.0343959 	0.120000	0.0452083 	0.120000	0.0295032
0.140000	3.2002    	0.140000	3.06547   	0.140000	2.68693   	0.140000	2.68693   	0.140000	0.0253306 	0.140000	0.0240885 	0.140000	0.0378488 	0.140000	0.049131  	0.140000	0.0325174
0.160000	3.47484   	0.160000	3.32819   	0.160000	2.95244   	0.160000	2.95244   	0.160000	0.0270411 	0.160000	0.025514  	0.160000	0.0411929 	0.160000	0.0528896 	0.160000	0.0354461
0.180000	3.74972   	0.180000	3.59113   	0.180000	3.2202    	0.180000	3.2202    	0.180000	0.0288148 	0.180000	0.0269903 	0.180000	0.0444591 	0.180000	0.0565239 	0.180000	0.0383151
0.200000	4.02547   	0.200000	3.85491   	0.200000	3.49127   	0.200000	3.49127   	0.200000	0.0306586 	0.200000	0.0285238 	0.200000	0.0476106 	0.200000	0.060019  	0.200000	0.0410924
0.250000	4.72133   	0.250000	4.52056   	0.250000	4.18658   	0.250000	4.18658   	0.250000	0.0355748 	0.250000	0.0326057 	0.250000	0.0555442 	0.250000	0.0687275 	0.250000	0.0481121
0.300000	5.4194    	0.300000	5.18833   	0.300000	4.90707   	0.300000	4.90707   	0.300000	0.0408465 	0.300000	0.0369691 	0.300000	0.0633437 	0.300000	0.0772138 	0.300000	0.0550534
0.350000	6.12244   	0.350000	5.86086   	0.350000	5.6483    	0.350000	5.6483    	0.350000	0.0463225 	0.350000	0.0414811 	0.350000	0.070891  	0.350000	0.0853537 	0.350000	0.061805
0.400000	6.83567   	0.400000	6.54313   	0.400000	6.41108   	0.400000	6.41108   	0.400000	0.0519954 	0.400000	0.0461287 	0.400000	0.0784173 	0.400000	0.0934004 	0.400000	0.0685666
0.450000	7.56421   	0.450000	7.24004   	0.450000	7.19678   	0.450000	7.19678   	0.450000	0.0578803 	0.450000	0.0509193 	0.450000	0.085796  	0.450000	0.101249  	0.450000	0.0752249
0.500000	8.31095   	0.500000	7.95436   	0.500000	8.00573   	0.500000	8.00573   	0.500000	0.0639746 	0.500000	0.0558466 	0.500000	0.0931402 	0.500000	0.108982  	0.500000	0.0818754
0.600000	9.85969   	0.600000	9.43588   	0.600000	9.69212   	0.600000	9.69212   	0.600000	0.0767458 	0.600000	0.066063  	0.600000	0.107435  	0.600000	0.123953  	0.600000	0.0948943
0.700000	11.4964   	0.700000	11.0016   	0.700000	11.4682   	0.700000	11.4682   	0.700000	0.0902512 	0.700000	0.0767148 	0.700000	0.121291  	0.700000	0.138297  	0.700000	0.107593
0.800000	13.2186   	0.800000	12.649    	0.800000	13.3324   	0.800000	13.3324   	0.800000	0.104467  	0.800000	0.0877741 	0.800000	0.134681  	0.800000	0.152014  	0.800000	0.119932
0.900000	15.0211   	0.900000	14.3732   	0.900000	15.2839   	0.900000	15.2839   	0.900000	0.119386  	0.900000	0.0992301 	0.900000	0.147555  	0.900000	0.165157  	0.900000	0.131863
1.000000	16.9156   	1.000000	16.1855   	1.000000	17.3243   	1.000000	17.3243   	1.000000	0.135066  	1.000000	0.111122  	1.000000	0.160132  	1.000000	0.177869  	1.000000	0.143565
1.250000	22.0913   	1.250000	21.1365   	1.250000	22.8209   	1.250000	22.8209   	1.250000	0.177773  	1.250000	0.14323   	1.250000	0.190329  	1.250000	0.20818   	1.250000	0.171852
1.500000	28.0062   	1.500000	26.7947   	1.500000	28.8663   	1.500000	28.8663   	1.500000	0.225252  	1.500000	0.180121  	1.500000	0.21972   	1.500000	0.237368  	1.500000	0.199586
1.750000	34.7026   	1.750000	33.2004   	1.750000	35.455    	1.750000	35.455    	1.750000	0.277537  	1.750000	0.221022  	1.750000	0.248833  	1.750000	0.266113  	1.750000	0.227216
2.000000	42.1218   	2.000000	40.2976   	2.000000	42.5862   	2.000000	42.5862   	2.000000	0.334747  	2.000000	0.265366  	2.000000	0.278017  	2.000000	0.294845  	2.000000	0.255043
2.250000	50.2213   	2.250000	48.0454   	2.250000	50.2626   	2.250000	50.2626   	2.250000	0.397045  	2.250000	0.312938  	2.250000	0.293868  	2.250000	0.323923  	2.250000	0.270571
2.500000	58.9696   	2.500000	56.4137   	2.500000	58.487    	2.500000	58.487    	2.500000	0.464568  	2.500000	0.363651  	2.500000	0.309109  	2.500000	0.353623  	2.500000	0.285573
3.000000	77.7118   	3.000000	74.928    	3.000000	76.5828   	3.000000	76.5828   	3.000000	0.615591  	3.000000	0.474313  	3.000000	0.347536  	3.000000	0.400427  	3.000000	0.323101
3.500000	98.6935   	3.500000	95.7181   	3.500000	96.8683   	3.500000	96.8683   	3.500000	0.788088  	3.500000	0.597045  	3.500000	0.396376  	3.500000	0.447958  	3.500000	0.370522
4.000000	121.87    	4.000000	118.707   	4.000000	119.323   	4.000000	119.323   	4.000000	0.981945  	4.000000	0.731483  	4.000000	0.455083  	4.000000	0.505345  	4.000000	0.427342
4.500000	147.2     	4.500000	143.839   	4.500000	143.919   	4.500000	143.919   	4.500000	1.19684   	4.500000	0.877161  	4.500000	0.52301   	4.500000	0.571799  	4.500000	0.492962
5.000000	174.648   	5.000000	171.067   	5.000000	170.622   	5.000000	170.622   	5.000000	1.43235   	5.000000	1.03363   	5.000000	0.599516  	5.000000	0.646552  	5.000000	0.56679
5.500000	204.181   	5.500000	200.349   	5.500000	199.397   	5.500000	199.397   	5.500000	1.68802   	5.500000	1.2005    	5.500000	0.684057  	5.500000	0.728957  	5.500000	0.648324
6.000000	235.768   	6.000000	231.646   	6.000000	230.208   	6.000000	230.208   	6.000000	1.96339   	6.000000	1.3774    	6.000000	0.77616   	6.000000	0.818448  	6.000000	0.737128
6.500000	269.383   	6.500000	264.925   	6.500000	263.022   	6.500000	263.022   	6.500000	2.25803   	6.500000	1.56398   	6.500000	0.875467  	6.500000	0.914597  	6.500000	0.83287
7.000000	304.999   	7.000000	300.153   	7.000000	297.807   	7.000000	297.807   	7.000000	2.57155   	7.000000	1.75995   	7.000000	0.98164   	7.000000	1.017     	7.000000	0.93524
7.500000	342.592   	7.500000	337.298   	7.500000	334.532   	7.500000	334.532   	7.500000	2.90357   	7.500000	1.96505   	7.500000	1.09443   	7.500000	1.12536   	7.500000	1.044
8.000000	382.141   	8.000000	376.334   	8.000000	373.169   	8.000000	373.169   	8.000000	3.25377   	8.000000	2.17902   	8.000000	1.21361   	8.000000	1.23942   	8.000000	1.15896
8.500000	423.625   	8.500000	417.233   	8.500000	413.691   	8.500000	413.691   	8.500000	3.62184   	8.500000	2.40161   	8.500000	1.339     	8.500000	1.35895   	8.500000	1.27993
9.000000	467.024   	9.000000	459.972   	9.000000	456.074   	9.000000	456.074   	9.000000	4.0075    	9.000000	2.63258   	9.000000	1.47044   	9.000000	1.48377   	9.000000	1.40677
9.500000	512.319   	9.500000	504.528   	9.500000	500.294   	9.500000	500.294   	9.500000	4.41052   	9.500000	2.87178   	9.500000	1.60779   	9.500000	1.61372   	9.500000	1.53935
10.000000	559.493   	10.000000	550.873   	10.000000	546.331   	10.000000	546.331   	10.000000	4.83066   	10.000000	3.11912   	10.000000	1.75093   	10.000000	1.74866   	10.000000	1.67756
11.000000	659.412   	11.000000	648.47    	11.000000	643.861   	11.000000	643.852   	11.000000	5.72376   	11.000000	3.63906   	11.000000	2.05458   	11.000000	2.03339   	11.000000	1.97087
12.000000	766.656   	12.000000	753.083   	12.000000	748.626   	12.000000	748.59    	12.000000	6.68773   	12.000000	4.19288   	12.000000	2.38122   	12.000000	2.33765   	12.000000	2.28658
13.000000	881.111   	13.000000	864.636   	13.000000	860.527   	13.000000	860.45    	13.000000	7.72165   	13.000000	4.77966   	13.000000	2.73052   	13.000000	2.66098   	13.000000	2.62436
14.000000	1002.67   	14.000000	983.056   	14.000000	979.482   	14.000000	979.351   	14.000000	8.82481   	14.000000	5.39871   	14.000000	3.10217   	14.000000	3.003     	14.000000	2.98394
15.000000	1131.24   	15.000000	1108.27   	15.000000	1105.42   	15.000000	1105.22   	15.000000	9.99669   	15.000000	6.04991   	15.000000	3.49595   	15.000000	3.36343   	15.000000	3.36513
16.000000	1266.72   	16.000000	1240.22   	16.000000	1238.27   	16.000000	1238.01   	16.000000	11.2369   	16.000000	6.73304   	16.000000	3.91169   	16.000000	3.74201   	16.000000	3.76776
17.000000	1409.03   	17.000000	1378.83   	17.000000	1377.99   	17.000000	1377.65   	17.000000	12.5453   	17.000000	7.44762   	17.000000	4.34924   	17.000000	4.13857   	17.000000	4.19173
18.000000	1558.08   	18.000000	1524.04   	18.000000	1524.53   	18.000000	1524.11   	18.000000	13.9216   	18.000000	8.19335   	18.000000	4.8085    	18.000000	4.55293   	18.000000	4.63693
19.000000	1713.81   	19.000000	1675.79   	19.000000	1677.84   	19.000000	1677.35   	19.000000	15.3658   	19.000000	8.97013   	19.000000	5.28937   	19.000000	4.98495   	19.000000	5.10329
20.000000	1876.13   	20.000000	1834.03   	20.000000	1837.9    	20.000000	1837.33   	20.000000	16.8777   	20.000000	9.77793   	20.000000	5.79179   	20.000000	5.43453   	20.000000	5.59076
21.000000	2044.98   	21.000000	1998.7    	21.000000	2004.67   	21.000000	2004.01   	21.000000	18.4575   	21.000000	10.6167   	21.000000	6.31573   	21.000000	5.90159   	21.000000	6.09933
22.000000	2220.29   	22.000000	2169.74   	22.000000	2178.12   	22.000000	2177.38   	22.000000	20.1051   	22.000000	11.4863   	22.000000	6.86114   	22.000000	6.38603   	22.000000	6.62896
23.000000	2402      	23.000000	2347.1    	23.000000	2358.22   	23.000000	2357.4    	23.000000	21.8202   	23.000000	12.3867   	23.000000	7.42795   	23.000000	6.88775   	23.000000	7.1796
24.000000	2590.04   	24.000000	2530.74   	24.000000	2544.93   	24.000000	2544.05   	24.000000	23.6029   	24.000000	13.3176   	24.000000	8.01613   	24.000000	7.4067    	24.000000	7.75123
25.000000	2784.35   	25.000000	2720.6    	25.000000	2738.25   	25.000000	2737.32   	25.000000	25.4533   	25.000000	14.2793   	25.000000	8.6257    	25.000000	7.94283   	25.000000	8.34389
27.000000	3191.59   	27.000000	3118.8    	27.000000	3144.63   	27.000000	3143.59   	27.000000	29.3575   	27.000000	16.2948   	27.000000	9.90893   	27.000000	9.06651   	27.000000	9.59229
29.000000	3623.27   	29.000000	3541.35   	29.000000	3577.18   	29.000000	3576.07   	29.000000	33.5327   	29.000000	18.4324   	29.000000	11.2775   	29.000000	10.2584   	29.000000	10.9248
31.000000	4078.99   	31.000000	3987.89   	31.000000	4035.5    	31.000000	4034.37   	31.000000	37.9715   	31.000000	20.6868   	31.000000	12.7302   	31.000000	11.5173   	31.000000	12.3403
33.000000	4558.38   	33.000000	4458.09   	33.000000	4517.9    	33.000000	4516.82   	33.000000	42.6317   	33.000000	23.0378   	33.000000	14.2594   	33.000000	12.8367   	33.000000	13.8315
35.000000	5061.07   	35.000000	4951.64   	35.000000	5023.8    	35.000000	5022.83   	35.000000	47.5057   	35.000000	25.4811   	35.000000	15.8623   	35.000000	14.2143   	35.000000	15.3959
38.000000	5858.08   	38.000000	5735.09   	38.000000	5826.03   	38.000000	5825.35   	38.000000	55.2143   	38.000000	29.3165   	38.000000	18.401    	38.000000	16.3863   	38.000000	17.8762
41.000000	6705.68   	41.000000	6569.41   	41.000000	6679.39   	41.000000	6679.16   	41.000000	63.3941   	41.000000	33.3561   	41.000000	21.0967   	41.000000	18.6809   	41.000000	20.5131
44.000000	7602.9    	44.000000	7453.7    	44.000000	7582.94   	44.000000	7583.32   	44.000000	72.0375   	44.000000	37.5934   	44.000000	23.9453   	44.000000	21.0947   	44.000000	23.3029
47.000000	8548.78   	47.000000	8387.05   	47.000000	8535.76   	47.000000	8536.93   	47.000000	81.1359   	47.000000	42.025    	47.000000	26.9431   	47.000000	23.6245   	47.000000	26.2425
50.000000	9542.45   	50.000000	9368.65   	50.000000	9537.02   	50.000000	9539.14   	50.000000	90.6817   	50.000000	46.6477   	50.000000	30.087    	50.000000	26.2676   	50.000000	29.3293
55.000000	11302.5   	55.000000	11109.7   	55.000000	11311.5   	55.000000	11315.3   	55.000000	107.567   	55.000000	54.7697   	55.000000	35.6445   	55.000000	30.9186   	55.000000	34.7949
60.000000	13189.4   	60.000000	12979     	60.000000	13214.7   	60.000000	13220.8   	60.000000	125.629   	60.000000	63.396    	60.000000	41.5861   	60.000000	35.8666   	60.000000	40.6505
65.000000	15199.9   	65.000000	14973.2   	65.000000	15243.6   	65.000000	15252.2   	65.000000	144.836   	65.000000	72.5072   	65.000000	47.9008   	65.000000	41.1028   	65.000000	46.8871
70.000000	17330.8   	70.000000	17089.4   	70.000000	17395.1   	70.000000	17406.6   	70.000000	165.144   	70.000000	82.0898   	70.000000	54.5762   	70.000000	46.6174   	70.000000	53.494
75.000000	19579.4   	75.000000	19324.4   	75.000000	19666.2   	75.000000	19681.1   	75.000000	186.521   	75.000000	92.1274   	75.000000	61.6015   	75.000000	52.4021   	75.000000	60.4621
80.000000	21942.9   	80.000000	21675.5   	80.000000	22054.3   	80.000000	22072.9   	80.000000	208.934   	80.000000	102.612   	80.000000	68.9668   	80.000000	58.4495   	80.000000	67.7832
85.000000	24418.8   	85.000000	24140     	85.000000	24556.8   	85.000000	24579.4   	85.000000	232.348   	85.000000	113.522   	85.000000	76.662    	85.000000	64.752    	85.000000	75.4486
90.000000	27004.9   	90.000000	26715.5   	90.000000	27171.1   	90.000000	27198.1   	90.000000	256.731   	90.000000	124.847   	90.000000	84.6773   	90.000000	71.3024   	90.000000	83.4504
95.000000	29698.7   	95.000000	29399.3   	95.000000	29895.1   	95.000000	29926.8   	95.000000	282.054   	95.000000	136.576   	95.000000	93.0036   	95.000000	78.094    	95.000000	91.7806
100.000000	32498.3   	100.000000	32189.3   	100.000000	32726.2   	100.000000	32763     	100.000000	308.285   	100.000000	148.699   	100.000000	101.632   	100.000000	85.1203   	100.000000	100.432
105.000000	35401.6   	105.000000	35083.1   	105.000000	35662.5   	105.000000	35704.7   	105.000000	335.396   	105.000000	161.204   	105.000000	110.554   	105.000000	92.3748   	105.000000	109.396
110.000000	38406.7   	110.000000	38078.7   	110.000000	38701.7   	110.000000	38749.6   	110.000000	363.362   	110.000000	174.086   	110.000000	119.761   	110.000000	99.8522   	110.000000	118.668
115.000000	41511.7   	115.000000	41173.8   	115.000000	41841.8   	115.000000	41895.9   	115.000000	392.15    	115.000000	187.327   	115.000000	129.244   	115.000000	107.546   	115.000000	128.239
120.000000	44714.9   	120.000000	44366.5   	120.000000	45081     	120.000000	45141.5   	120.000000	421.742   	120.000000	200.915   	120.000000	138.998   	120.000000	115.451   	120.000000	138.104
125.000000	48014.6   	125.000000	47654.9   	125.000000	48417.1   	125.000000	48484.5   	125.000000	452.106   	125.000000	214.848   	125.000000	149.012   	125.000000	123.562   	125.000000	148.255
130.000000	51409.2   	130.000000	51037     	130.000000	51848.5   	130.000000	51923.1   	130.000000	483.222   	130.000000	229.113   	130.000000	159.282   	130.000000	131.874   	130.000000	158.686
135.000000	54897.2   	135.000000	54511.1   	135.000000	55373.7   	135.000000	55455.5   	135.000000	515.074   	135.000000	243.701   	135.000000	169.8     	135.000000	140.383   	135.000000	169.393
140.000000	58477     	140.000000	58075.5   	140.000000	58990.7   	140.000000	59080     	140.000000	547.633   	140.000000	258.603   	140.000000	180.559   	140.000000	149.083   	140.000000	180.369
145.000000	62147.2   	145.000000	61728.3   	145.000000	62697.6   	145.000000	62794.9   	145.000000	580.871   	145.000000	273.808   	145.000000	191.551   	145.000000	157.969   	145.000000	191.608
150.000000	65906.4   	150.000000	65468     	150.000000	66493     	150.000000	66598.6   	150.000000	614.774   	150.000000	289.313   	150.000000	202.772   	150.000000	167.037   	150.000000	203.104
155.000000	69806.2   	155.000000	69292.9   	155.000000	70375.4   	155.000000	70489.5   	155.000000	649.322   	155.000000	305.112   	155.000000	214.214   	155.000000	176.283   	155.000000	214.852
160.000000	73790.7   	160.000000	73201.6   	160.000000	74343     	160.000000	74466     	160.000000	684.487   	160.000000	321.195   	160.000000	225.871   	160.000000	185.703   	160.000000	226.847
165.000000	77856.4   	165.000000	77192.4   	165.000000	78394.4   	165.000000	78526.8   	165.000000	720.258   	165.000000	337.559   	165.000000	237.737   	165.000000	195.291   	165.000000	239.083
170.000000	82001.9   	170.000000	81264     	170.000000	82528.4   	170.000000	82670.2   	170.000000	756.617   	170.000000	354.198   	170.000000	249.809   	170.000000	205.046   	170.000000	251.557
175.000000	86225.9   	175.000000	85414.9   	175.000000	86743.2   	175.000000	86895     	175.000000	793.538   	175.000000	371.103   	175.000000	262.077   	175.000000	214.962   	175.000000	264.261
180.000000	90527.1   	180.000000	89643.7   	180.000000	91037.5   	180.000000	91199.7   	180.000000	831.007   	180.000000	388.271   	180.000000	274.538   	180.000000	225.036   	180.000000	277.191
185.000000	94904.1   	185.000000	93949     	185.000000	95410.3   	185.000000	95582.9   	185.000000	869.013   	185.000000	405.698   	185.000000	287.187   	185.000000	235.264   	185.000000	290.345
190.000000	99355.6   	190.000000	98329.6   	190.000000	99860.2   	190.000000	100043    	190.000000	907.542   	190.000000	423.371   	190.000000	300.02    	190.000000	245.644   	190.000000	303.717
195.000000	103881    	195.000000	102784    	195.000000	104386    	195.000000	104580    	195.000000	946.573   	195.000000	441.281   	195.000000	313.031   	195.000000	256.172   	195.000000	317.303
200.000000	108478    	200.000000	107311    	200.000000	108986    	200.000000	109191    	200.000000	986.084   	200.000000	459.429   	200.000000	326.214   	200.000000	266.843   	200.000000	331.097
210.000000	117884    	210.000000	116579    	210.000000	118404    	210.000000	118632    	210.000000	1066.5    	210.000000	496.422   	210.000000	353.079   	210.000000	288.604   	210.000000	359.294
220.000000	127565    	220.000000	126124    	220.000000	128105    	220.000000	128358    	220.000000	1148.68   	220.000000	534.285   	220.000000	380.581   	220.000000	310.904   	220.000000	388.279
230.000000	137512    	230.000000	135936    	230.000000	138080    	230.000000	138359    	230.000000	1232.51   	230.000000	572.976   	230.000000	408.684   	230.000000	333.717   	230.000000	418.015
240.000000	147719    	240.000000	146007    	240.000000	148322    	240.000000	148627    	240.000000	1317.9    	240.000000	612.494   	240.000000	437.359   	240.000000	357.023   	240.000000	448.479
250.000000	158176    	250.000000	156329    	250.000000	158821    	250.000000	159153    	250.000000	1404.76   	250.000000	652.819   	250.000000	466.574   	250.000000	380.801   	250.000000	479.64
260.000000	168876    	260.000000	166895    	260.000000	169568    	260.000000	169930    	260.000000	1492.96   	260.000000	693.845   	260.000000	496.297   	260.000000	405.026   	260.000000	511.467
270.000000	179813    	270.000000	177696    	270.000000	180558    	270.000000	180949    	270.000000	1582.45   	270.000000	735.586   	270.000000	526.504   	270.000000	429.683   	270.000000	543.938
280.000000	190980    	280.000000	188726    	280.000000	191782    	280.000000	192204    	280.000000	1673.13   	280.000000	778.021   	280.000000	557.164   	280.000000	454.75    	280.000000	577.023
290.000000	202370    	290.000000	199977    	290.000000	203233    	290.000000	203687    	290.000000	1764.92   	290.000000	821.124   	290.000000	588.254   	290.000000	480.209   	290.000000	610.7
300.000000	213978    	300.000000	211444    	300.000000	214905    	300.000000	215391    	300.000000	1857.76   	300.000000	864.871   	300.000000	619.752   	300.000000	506.046   	300.000000	644.947
310.000000	225797    	310.000000	223120    	310.000000	226792    	310.000000	227311    	310.000000	1951.58   	310.000000	909.209   	310.000000	651.637   	310.000000	532.245   	310.000000	679.744
320.000000	237821    	320.000000	234999    	320.000000	238886    	320.000000	239439    	320.000000	2046.31   	320.000000	954.133   	320.000000	683.882   	320.000000	558.788   	320.000000	715.064
330.000000	250045    	330.000000	247075    	330.000000	251182    	330.000000	251770    	330.000000	2141.86   	330.000000	999.631   	330.000000	716.467   	330.000000	585.658   	330.000000	750.886
340.000000	262464    	340.000000	259343    	340.000000	263674    	340.000000	264298    	340.000000	2238.21   	340.000000	1045.66   	340.000000	749.375   	340.000000	612.845   	340.000000	787.195
350.000000	275073    	350.000000	271796    	350.000000	276357    	350.000000	277017    	350.000000	2335.3    	350.000000	1092.2    	350.000000	782.589   	350.000000	640.334   	350.000000	823.971
360.000000	287867    	360.000000	284431    	360.000000	289225    	360.000000	289922    	360.000000	2433.07   	360.000000	1139.24   	360.000000	816.089   	360.000000	668.112   	360.000000	861.194
370.000000	300841    	370.000000	297242    	370.000000	302273    	370.000000	303007    	370.000000	2531.45   	370.000000	1186.79   	370.000000	849.856   	370.000000	696.164   	370.000000	898.845
380.000000	313990    	380.000000	310224    	380.000000	315495    	380.000000	316268    	380.000000	2630.4    	380.000000	1234.82   	380.000000	883.873   	380.000000	724.479   	380.000000	936.907
390.000000	327310    	390.000000	323372    	390.000000	328888    	390.000000	329700    	390.000000	2729.88   	390.000000	1283.3    	390.000000	918.129   	390.000000	753.047   	390.000000	975.366
400.000000	340798    	400.000000	336682    	400.000000	342445    	400.000000	343298    	400.000000	2829.85   	400.000000	1332.22   	400.000000	952.606   	400.000000	781.855   	400.000000	1014.21
410.000000	354447    	410.000000	350151    	410.000000	356163    	410.000000	357058    	410.000000	2930.26   	410.000000	1381.55   	410.000000	987.29    	410.000000	810.891   	410.000000	1053.41
420.000000	368256    	420.000000	363772    	420.000000	370038    	420.000000	370974    	420.000000	3031.06   	420.000000	1431.27   	420.000000	1022.17   	420.000000	840.146   	420.000000	1092.96
430.000000	382219    	430.000000	377544    	430.000000	384064    	430.000000	385043    	430.000000	3132.24   	430.000000	1481.35   	430.000000	1057.23   	430.000000	869.611   	430.000000	1132.84
440.000000	396334    	440.000000	391461    	440.000000	398240    	440.000000	399262    	440.000000	3233.76   	440.000000	1531.8    	440.000000	1092.46   	440.000000	899.277   	440.000000	1173.05
450.000000	410595    	450.000000	405519    	450.000000	412559    	450.000000	413624    	450.000000	3335.6    	450.000000	1582.63   	450.000000	1127.84   	450.000000	929.135   	450.000000	1213.58
460.000000	425001    	460.000000	419716    	460.000000	427019    	460.000000	428128    	460.000000	3437.7    	460.000000	1633.82   	460.000000	1163.38   	460.000000	959.175   	460.000000	1254.39
470.000000	439547    	470.000000	434048    	470.000000	441616    	470.000000	442769    	470.000000	3540.02   	470.000000	1685.37   	470.000000	1199.05   	470.000000	989.388   	470.000000	1295.49
480.000000	454230    	480.000000	448511    	480.000000	456345    	480.000000	457544    	480.000000	3642.55   	480.000000	1737.25   	480.000000	1234.84   	480.000000	1019.76   	480.000000	1336.86
490.000000	469047    	490.000000	463101    	490.000000	471203    	490.000000	472449    	490.000000	3745.26   	490.000000	1789.44   	490.000000	1270.75   	490.000000	1050.3    	490.000000	1378.5
