*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.070000	2.06194   	0.070000	2.03285   	0.070000	2.16065   	0.070000	2.16065   	0.070000	0.0430993 	0.070000	0.0433958 	0.070000	0.0573234 	0.070000	0.0617125 	0.070000	0.0562815
0.080000	2.21289   	0.080000	2.18152   	0.080000	2.31026   	0.080000	2.31026   	0.080000	0.0436066 	0.080000	0.043984  	0.080000	0.0640886 	0.080000	0.0683281 	0.080000	0.0631042
0.090000	2.35861   	0.090000	2.32504   	0.090000	2.45476   	0.090000	2.45476   	0.090000	0.0441036 	0.090000	0.0445448 	0.090000	0.0706363 	0.090000	0.0747909 	0.090000	0.0697013
0.100000	2.50052   	0.100000	2.4648    	0.100000	2.59542   	0.100000	2.59542   	0.100000	0.0445953 	0.100000	0.0450874 	0.100000	0.0765253 	0.100000	0.0806397 	0.100000	0.0756339
0.120000	2.77684   	0.120000	2.73695   	0.120000	2.86902   	0.120000	2.86902   	0.120000	0.0455795 	0.120000	0.0461439 	0.120000	0.0868305 	0.120000	0.0909509 	0.120000	0.0859927
0.140000	3.04762   	0.140000	3.00364   	0.140000	3.13665   	0.140000	3.13665   	0.140000	0.0465862 	0.140000	0.0471923 	0.140000	0.0957585 	0.140000	0.0999733 	0.140000	0.0949457
0.160000	3.31643   	0.160000	3.26839   	0.160000	3.40188   	0.160000	3.40188   	0.160000	0.047635  	0.160000	0.0482572 	0.160000	0.103548  	0.160000	0.107956  	0.160000	0.102745
0.180000	3.58564   	0.180000	3.53354   	0.180000	3.66708   	0.180000	3.66708   	0.180000	0.0487404 	0.180000	0.0493556 	0.180000	0.110276  	0.180000	0.114935  	0.180000	0.109467
0.200000	3.85688   	0.200000	3.80068   	0.200000	3.93389   	0.200000	3.93389   	0.200000	0.0499135 	0.200000	0.0504991 	0.200000	0.116016  	0.200000	0.120986  	0.200000	0.115198
0.250000	4.5504    	0.250000	4.48373   	0.250000	4.61472   	0.250000	4.61472   	0.250000	0.0531944 	0.250000	0.0536059 	0.250000	0.130696  	0.250000	0.136509  	0.250000	0.129848
0.300000	5.2732    	0.300000	5.19562   	0.300000	5.32265   	0.300000	5.32265   	0.300000	0.057034  	0.300000	0.0571205 	0.300000	0.144642  	0.300000	0.151356  	0.300000	0.143761
0.350000	6.02993   	0.350000	5.94092   	0.350000	6.06256   	0.350000	6.06256   	0.350000	0.0614715 	0.350000	0.0610725 	0.350000	0.15699   	0.350000	0.164714  	0.350000	0.156064
0.400000	6.82265   	0.400000	6.72167   	0.400000	6.8367    	0.400000	6.8367    	0.400000	0.0665165 	0.400000	0.065465  	0.400000	0.169428  	0.400000	0.178159  	0.400000	0.168459
0.450000	7.6522    	0.450000	7.53869   	0.450000	7.64606   	0.450000	7.64606   	0.450000	0.0721606 	0.450000	0.0702872 	0.450000	0.181406  	0.450000	0.191185  	0.450000	0.180397
0.500000	8.51879   	0.500000	8.3922    	0.500000	8.49101   	0.500000	8.49101   	0.500000	0.0783849 	0.500000	0.0755206 	0.500000	0.193262  	0.500000	0.204116  	0.500000	0.192215
0.600000	10.3624   	0.600000	10.208    	0.600000	10.2874   	0.600000	10.2874   	0.600000	0.0924756 	0.600000	0.0871312 	0.600000	0.21634   	0.600000	0.229431  	0.600000	0.215231
0.700000	12.3505   	0.700000	12.1661   	0.700000	12.2237   	0.700000	12.2237   	0.700000	0.108582  	0.700000	0.100114  	0.700000	0.239228  	0.700000	0.254606  	0.700000	0.238079
0.800000	14.4792   	0.800000	14.2626   	0.800000	14.2966   	0.800000	14.2966   	0.800000	0.126512  	0.800000	0.114301  	0.800000	0.262393  	0.800000	0.280106  	0.800000	0.26123
0.900000	16.7441   	0.900000	16.4933   	0.900000	16.5024   	0.900000	16.5024   	0.900000	0.146105  	0.900000	0.129551  	0.900000	0.285867  	0.900000	0.305942  	0.900000	0.284719
1.000000	19.1413   	1.000000	18.8543   	1.000000	18.8374   	1.000000	18.8374   	1.000000	0.167233  	1.000000	0.145753  	1.000000	0.310011  	1.000000	0.33243   	1.000000	0.308906
1.250000	25.6899   	1.250000	25.304    	1.250000	25.2194   	1.250000	25.2194   	1.250000	0.22616   	1.250000	0.189912  	1.250000	0.3728    	1.250000	0.400965  	1.250000	0.371931
1.500000	32.9966   	1.500000	32.5004   	1.500000	32.3469   	1.500000	32.3469   	1.500000	0.293061  	1.500000	0.238667  	1.500000	0.439929  	1.500000	0.473491  	1.500000	0.439483
1.750000	41.027    	1.750000	40.4095   	1.750000	40.1885   	1.750000	40.1885   	1.750000	0.367368  	1.750000	0.291544  	1.750000	0.512753  	1.750000	0.551151  	1.750000	0.512906
2.000000	49.7554   	2.000000	49.0061   	2.000000	48.7205   	2.000000	48.7205   	2.000000	0.448747  	2.000000	0.34825   	2.000000	0.591577  	2.000000	0.634165  	2.000000	0.5925
2.250000	59.1612   	2.250000	58.2698   	2.250000	57.9241   	2.250000	57.9241   	2.250000	0.536975  	2.250000	0.408597  	2.250000	0.676404  	2.250000	0.722482  	2.250000	0.678246
2.500000	69.2371   	2.500000	68.1837   	2.500000	67.7834   	2.500000	67.7834   	2.500000	0.631887  	2.500000	0.472467  	2.500000	0.767138  	2.500000	0.815977  	2.500000	0.77004
3.000000	91.6029   	3.000000	89.9043   	3.000000	89.4156   	3.000000	89.4156   	3.000000	0.841205  	3.000000	0.610411  	3.000000	0.965862  	3.000000	1.01801   	3.000000	0.971271
3.500000	116.281   	3.500000	114.065   	3.500000	113.521   	3.500000	113.521   	3.500000	1.0757    	3.500000	0.761318  	3.500000	1.18685   	3.500000	1.23932   	3.500000	1.19522
4.000000	143.202   	4.000000	140.578   	4.000000	140.016   	4.000000	140.016   	4.000000	1.33445   	4.000000	0.924481  	4.000000	1.42919   	4.000000	1.479     	4.000000	1.44095
4.500000	172.305   	4.500000	169.365   	4.500000	168.827   	4.500000	168.827   	4.500000	1.61661   	4.500000	1.09934   	4.500000	1.69207   	4.500000	1.73621   	4.500000	1.7076
5.000000	203.539   	5.000000	200.357   	5.000000	199.888   	5.000000	199.888   	5.000000	1.92142   	5.000000	1.2854    	5.000000	1.97471   	5.000000	2.01019   	5.000000	1.99438
5.500000	236.86    	5.500000	233.491   	5.500000	233.141   	5.500000	233.141   	5.500000	2.24817   	5.500000	1.48219   	5.500000	2.27644   	5.500000	2.30025   	5.500000	2.30057
6.000000	272.226   	6.000000	268.713   	6.000000	268.531   	6.000000	268.531   	6.000000	2.59622   	6.000000	1.68932   	6.000000	2.59663   	6.000000	2.60576   	6.000000	2.62555
6.500000	309.602   	6.500000	305.97    	6.500000	306.01    	6.500000	306.01    	6.500000	2.96502   	6.500000	1.90644   	6.500000	2.93475   	6.500000	2.92621   	6.500000	2.96876
7.000000	348.955   	7.000000	345.219   	7.000000	345.535   	7.000000	345.535   	7.000000	3.35404   	7.000000	2.13322   	7.000000	3.29028   	7.000000	3.26108   	7.000000	3.32967
7.500000	390.254   	7.500000	386.416   	7.500000	387.065   	7.500000	387.065   	7.500000	3.76285   	7.500000	2.36938   	7.500000	3.66278   	7.500000	3.60994   	7.500000	3.70784
8.000000	433.473   	8.000000	429.524   	8.000000	430.564   	8.000000	430.564   	8.000000	4.19102   	8.000000	2.61469   	8.000000	4.05185   	8.000000	3.9724    	8.000000	4.10285
8.500000	478.584   	8.500000	474.509   	8.500000	475.999   	8.500000	475.999   	8.500000	4.63818   	8.500000	2.86894   	8.500000	4.45714   	8.500000	4.3481    	8.500000	4.51435
9.000000	525.564   	9.000000	521.339   	9.000000	523.339   	9.000000	523.339   	9.000000	5.104     	9.000000	3.13192   	9.000000	4.87831   	9.000000	4.73673   	9.000000	4.942
9.500000	574.391   	9.500000	569.983   	9.500000	572.556   	9.500000	572.556   	9.500000	5.58817   	9.500000	3.40341   	9.500000	5.31507   	9.500000	5.13799   	9.500000	5.38549
10.000000	625.043   	10.000000	620.404   	10.000000	623.623   	10.000000	623.623   	10.000000	6.0904    	10.000000	3.68318   	10.000000	5.76714   	10.000000	5.55162   	10.000000	5.84455
11.000000	731.745   	11.000000	725.469   	11.000000	731.076   	11.000000	731.071   	11.000000	7.14425   	11.000000	4.26766   	11.000000	6.71445   	11.000000	6.41351   	11.000000	6.80656
12.000000	845.521   	12.000000	836.756   	12.000000	845.385   	12.000000	845.364   	12.000000	8.26052   	12.000000	4.891     	12.000000	7.71646   	12.000000	7.31898   	12.000000	7.82423
13.000000	966.239   	13.000000	954.259   	13.000000	966.388   	13.000000	966.346   	13.000000	9.43824   	13.000000	5.55192   	13.000000	8.7713    	13.000000	8.26625   	13.000000	8.89565
14.000000	1093.77   	14.000000	1077.96   	14.000000	1093.94   	14.000000	1093.88   	14.000000	10.6764   	14.000000	6.24698   	14.000000	9.87746   	14.000000	9.25391   	14.000000	10.0193
15.000000	1228.02   	15.000000	1207.83   	15.000000	1227.92   	15.000000	1227.83   	15.000000	11.9739   	15.000000	6.97386   	15.000000	11.0337   	15.000000	10.2808   	15.000000	11.194
16.000000	1368.86   	16.000000	1343.84   	16.000000	1368.21   	16.000000	1368.09   	16.000000	13.3301   	16.000000	7.73105   	16.000000	12.2389   	16.000000	11.3459   	16.000000	12.4186
17.000000	1516.21   	17.000000	1485.94   	17.000000	1514.7    	17.000000	1514.55   	17.000000	14.7438   	17.000000	8.51741   	17.000000	13.4922   	17.000000	12.4485   	17.000000	13.6922
18.000000	1669.97   	18.000000	1634.09   	18.000000	1667.3    	18.000000	1667.12   	18.000000	16.2143   	18.000000	9.3317    	18.000000	14.7927   	18.000000	13.5877   	18.000000	15.0139
19.000000	1830.06   	19.000000	1788.26   	19.000000	1825.91   	19.000000	1825.71   	19.000000	17.7405   	19.000000	10.1726   	19.000000	16.1386   	19.000000	14.7627   	19.000000	16.3827
20.000000	1996.4    	20.000000	1948.4    	20.000000	1990.44   	20.000000	1990.23   	20.000000	19.3219   	20.000000	11.0394   	20.000000	17.5297   	20.000000	15.9729   	20.000000	17.797
21.000000	2168.91   	21.000000	2114.47   	21.000000	2160.83   	21.000000	2160.6    	21.000000	20.9578   	21.000000	11.9315   	21.000000	18.9659   	21.000000	17.2179   	21.000000	19.2574
22.000000	2347.51   	22.000000	2286.42   	22.000000	2337.01   	22.000000	2336.75   	22.000000	22.6476   	22.000000	12.8484   	22.000000	20.4467   	22.000000	18.4971   	22.000000	20.7635
23.000000	2532.14   	23.000000	2464.21   	23.000000	2518.89   	23.000000	2518.62   	23.000000	24.3902   	23.000000	13.7892   	23.000000	21.9713   	23.000000	19.8082   	23.000000	22.3144
24.000000	2722.73   	24.000000	2647.81   	24.000000	2706.39   	24.000000	2706.13   	24.000000	26.1847   	24.000000	14.7535   	24.000000	23.539    	24.000000	21.1522   	24.000000	23.9095
25.000000	2919.21   	25.000000	2837.16   	25.000000	2899.46   	25.000000	2899.21   	25.000000	28.0304   	25.000000	15.7407   	25.000000	25.1492   	25.000000	22.5287   	25.000000	25.5482
27.000000	3329.64   	27.000000	3232.98   	27.000000	3302.01   	27.000000	3301.84   	27.000000	31.8726   	27.000000	17.7818   	27.000000	28.4948   	27.000000	25.3773   	27.000000	28.9539
29.000000	3762.95   	29.000000	3651.35   	29.000000	3726.07   	29.000000	3726.06   	29.000000	35.9115   	29.000000	19.9082   	29.000000	32.0037   	29.000000	28.3502   	29.000000	32.5276
31.000000	4218.72   	31.000000	4091.96   	31.000000	4171.39   	31.000000	4171.56   	31.000000	40.1477   	31.000000	22.1215   	31.000000	35.6743   	31.000000	31.4459   	31.000000	36.2676
33.000000	4696.55   	33.000000	4554.5    	33.000000	4638.44   	33.000000	4638.86   	33.000000	44.5997   	33.000000	24.4301   	33.000000	39.5136   	33.000000	34.6698   	33.000000	40.1815
35.000000	5196.06   	35.000000	5038.68   	35.000000	5127.02   	35.000000	5127.73   	35.000000	49.2658   	35.000000	26.8332   	35.000000	43.5213   	35.000000	38.0217   	35.000000	44.269
38.000000	5985.23   	38.000000	5804.93   	38.000000	5899.59   	38.000000	5900.81   	38.000000	56.6554   	38.000000	30.6108   	38.000000	49.8448   	38.000000	43.2861   	38.000000	50.7228
41.000000	6821.29   	41.000000	6618.33   	41.000000	6718.82   	41.000000	6720.69   	41.000000	64.4967   	41.000000	34.5838   	41.000000	56.5348   	41.000000	48.8282   	41.000000	57.5563
44.000000	7703.2    	44.000000	7478.01   	44.000000	7583.89   	44.000000	7586.42   	44.000000	72.7794   	44.000000	38.7488   	44.000000	63.5847   	44.000000	54.6426   	44.000000	64.7637
47.000000	8630.02   	47.000000	8383.12   	47.000000	8493.86   	47.000000	8497.12   	47.000000	81.4888   	47.000000	43.1007   	47.000000	70.9861   	47.000000	60.7225   	47.000000	72.3372
50.000000	9600.86   	50.000000	9332.87   	50.000000	9447.8    	50.000000	9451.96   	50.000000	90.6108   	50.000000	47.6298   	50.000000	78.7298   	50.000000	67.0608   	50.000000	80.2686
55.000000	11314.4   	55.000000	11012.9   	55.000000	11133.5   	55.000000	11139.3   	55.000000	106.708   	55.000000	55.5594   	55.000000	92.3784   	55.000000	78.1841   	55.000000	94.266
60.000000	13144.3   	60.000000	12811.4   	60.000000	12935.9   	60.000000	12943.7   	60.000000	123.879   	60.000000	63.9442   	60.000000	106.924   	60.000000	89.9829   	60.000000	109.209
65.000000	15087.3   	65.000000	14725.2   	65.000000	14852.1   	65.000000	14862.1   	65.000000	142.089   	65.000000	72.7761   	65.000000	122.338   	65.000000	102.435   	65.000000	125.071
70.000000	17140.2   	70.000000	16751.2   	70.000000	16878.9   	70.000000	16891.4   	70.000000	161.29    	70.000000	82.0271   	70.000000	138.587   	70.000000	115.516   	70.000000	141.822
75.000000	19300.3   	75.000000	18886.6   	75.000000	19013.9   	75.000000	19028.9   	75.000000	181.456   	75.000000	91.6922   	75.000000	155.646   	75.000000	129.206   	75.000000	159.44
80.000000	21564.9   	80.000000	21128.8   	80.000000	21254.1   	80.000000	21272.1   	80.000000	202.546   	80.000000	101.747   	80.000000	173.486   	80.000000	143.485   	80.000000	177.901
85.000000	23931.6   	85.000000	23475     	85.000000	23597.3   	85.000000	23618.6   	85.000000	224.527   	85.000000	112.18    	85.000000	192.083   	85.000000	158.334   	85.000000	197.18
90.000000	26398.1   	90.000000	25922.9   	90.000000	26041.2   	90.000000	26065.8   	90.000000	247.377   	90.000000	122.984   	90.000000	211.415   	90.000000	173.739   	90.000000	217.259
95.000000	28962.2   	95.000000	28470     	95.000000	28583.5   	95.000000	28611.8   	95.000000	271.057   	95.000000	134.143   	95.000000	231.455   	95.000000	189.681   	95.000000	238.116
100.000000	31621.9   	100.000000	31114.2   	100.000000	31221.9   	100.000000	31254.2   	100.000000	295.539   	100.000000	145.648   	100.000000	252.183   	100.000000	206.143   	100.000000	259.73
105.000000	34375.2   	105.000000	33853.2   	105.000000	33954.7   	105.000000	33991.1   	105.000000	320.805   	105.000000	157.494   	105.000000	273.58    	105.000000	223.114   	105.000000	282.085
110.000000	37220.3   	110.000000	36684.9   	110.000000	36779.9   	110.000000	36820.5   	110.000000	346.828   	110.000000	169.665   	110.000000	295.625   	110.000000	240.579   	110.000000	305.164
115.000000	40155.4   	115.000000	39607.4   	115.000000	39695.5   	115.000000	39740.6   	115.000000	373.579   	115.000000	182.148   	115.000000	318.299   	115.000000	258.524   	115.000000	328.948
120.000000	43178.8   	120.000000	42618.7   	120.000000	42699.5   	120.000000	42749.4   	120.000000	401.028   	120.000000	194.939   	120.000000	341.579   	120.000000	276.934   	120.000000	353.417
125.000000	46288.9   	125.000000	45716.9   	125.000000	45790.3   	125.000000	45845.3   	125.000000	429.16    	125.000000	208.025   	125.000000	365.452   	125.000000	295.799   	125.000000	378.559
130.000000	49484.2   	130.000000	48900.2   	130.000000	48966.5   	130.000000	49026.5   	130.000000	457.956   	130.000000	221.408   	130.000000	389.9     	130.000000	315.108   	130.000000	404.359
135.000000	52763.2   	135.000000	52166.9   	135.000000	52226     	135.000000	52291.4   	135.000000	487.388   	135.000000	235.075   	135.000000	414.904   	135.000000	334.848   	135.000000	430.799
140.000000	56124.6   	140.000000	55515.4   	140.000000	55567.1   	140.000000	55638.5   	140.000000	517.43    	140.000000	249.01    	140.000000	440.446   	140.000000	355.005   	140.000000	457.863
145.000000	59566.8   	145.000000	58943.9   	145.000000	58988.7   	145.000000	59066.1   	145.000000	548.072   	145.000000	263.211   	145.000000	466.515   	145.000000	375.573   	145.000000	485.541
150.000000	63088.7   	150.000000	62450.9   	150.000000	62489.2   	150.000000	62572.7   	150.000000	579.296   	150.000000	277.674   	150.000000	493.095   	150.000000	396.54    	150.000000	513.818
155.000000	66739.8   	155.000000	66034.9   	155.000000	66067.3   	155.000000	66156.9   	155.000000	611.083   	155.000000	292.391   	155.000000	520.171   	155.000000	417.898   	155.000000	542.682
160.000000	70466.8   	160.000000	69694.4   	160.000000	69721.4   	160.000000	69817.4   	160.000000	643.414   	160.000000	307.358   	160.000000	547.731   	160.000000	439.636   	160.000000	572.12
165.000000	74266.5   	165.000000	73427.9   	165.000000	73450     	165.000000	73552.6   	165.000000	676.264   	165.000000	322.563   	165.000000	575.756   	165.000000	461.743   	165.000000	602.115
170.000000	78137.6   	170.000000	77234.1   	170.000000	77251.6   	170.000000	77361.3   	170.000000	709.615   	170.000000	338.003   	170.000000	604.233   	170.000000	484.21    	170.000000	632.656
175.000000	82078.7   	175.000000	81111.6   	175.000000	81125.2   	175.000000	81242.1   	175.000000	743.458   	175.000000	353.675   	175.000000	633.151   	175.000000	507.029   	175.000000	663.733
180.000000	86088.7   	180.000000	85059.1   	180.000000	85069.6   	180.000000	85193.9   	180.000000	777.78    	180.000000	369.57    	180.000000	662.499   	180.000000	530.193   	180.000000	695.334
185.000000	90166.4   	185.000000	89075.3   	185.000000	89083.6   	185.000000	89215.3   	185.000000	812.564   	185.000000	385.675   	185.000000	692.265   	185.000000	553.694   	185.000000	727.449
190.000000	94310.5   	190.000000	93159     	190.000000	93166     	190.000000	93305.1   	190.000000	847.796   	190.000000	401.996   	190.000000	722.436   	190.000000	577.523   	190.000000	760.067
195.000000	98520.1   	195.000000	97308.9   	195.000000	97315.5   	195.000000	97462.2   	195.000000	883.46    	195.000000	418.53    	195.000000	753       	195.000000	601.672   	195.000000	793.176
200.000000	102794    	200.000000	101524    	200.000000	101531    	200.000000	101685    	200.000000	919.533   	200.000000	435.261   	200.000000	783.945   	200.000000	626.132   	200.000000	826.762
210.000000	111530    	210.000000	110144    	210.000000	110154    	210.000000	110326    	210.000000	992.863   	210.000000	469.287   	210.000000	846.93    	210.000000	675.956   	210.000000	895.329
220.000000	120511    	220.000000	119012    	220.000000	119028    	220.000000	119217    	220.000000	1067.71   	220.000000	504.074   	220.000000	911.319   	220.000000	726.944   	220.000000	965.699
230.000000	129729    	230.000000	128118    	230.000000	128145    	230.000000	128352    	230.000000	1143.97   	230.000000	539.605   	230.000000	977.032   	230.000000	779.044   	230.000000	1037.8
240.000000	139177    	240.000000	137455    	240.000000	137496    	240.000000	137722    	240.000000	1221.55   	240.000000	575.814   	240.000000	1043.99   	240.000000	832.202   	240.000000	1111.55
250.000000	148847    	250.000000	147014    	250.000000	147074    	250.000000	147319    	250.000000	1300.34   	250.000000	612.668   	250.000000	1112.12   	250.000000	886.362   	250.000000	1186.87
260.000000	158733    	260.000000	156789    	260.000000	156871    	260.000000	157136    	260.000000	1380.28   	260.000000	650.154   	260.000000	1181.35   	260.000000	941.487   	260.000000	1263.71
270.000000	168828    	270.000000	166773    	270.000000	166881    	270.000000	167167    	270.000000	1461.3    	270.000000	688.25    	270.000000	1251.63   	270.000000	997.532   	270.000000	1342
280.000000	179127    	280.000000	176959    	280.000000	177098    	280.000000	177405    	280.000000	1543.32   	280.000000	726.902   	280.000000	1322.9    	280.000000	1054.46   	280.000000	1421.7
290.000000	189624    	290.000000	187341    	290.000000	187514    	290.000000	187842    	290.000000	1626.26   	290.000000	766.091   	290.000000	1395.09   	290.000000	1112.21   	290.000000	1502.72
300.000000	200313    	300.000000	197913    	300.000000	198123    	300.000000	198474    	300.000000	1710.04   	300.000000	805.807   	300.000000	1468.14   	300.000000	1170.76   	300.000000	1585.01
310.000000	211188    	310.000000	208668    	310.000000	208919    	310.000000	209294    	310.000000	1794.62   	310.000000	846.011   	310.000000	1542.02   	310.000000	1230.08   	310.000000	1668.53
320.000000	222245    	320.000000	219602    	320.000000	219898    	320.000000	220296    	320.000000	1879.95   	320.000000	886.708   	320.000000	1616.66   	320.000000	1290.12   	320.000000	1753.22
330.000000	233478    	330.000000	230709    	330.000000	231053    	330.000000	231475    	330.000000	1965.96   	330.000000	927.888   	330.000000	1692.03   	330.000000	1350.85   	330.000000	1839.04
340.000000	244884    	340.000000	241984    	340.000000	242380    	340.000000	242826    	340.000000	2052.61   	340.000000	969.507   	340.000000	1768.08   	340.000000	1412.25   	340.000000	1925.94
350.000000	256456    	350.000000	253422    	350.000000	253873    	350.000000	254344    	350.000000	2139.84   	350.000000	1011.53   	350.000000	1844.76   	350.000000	1474.27   	350.000000	2013.87
360.000000	268191    	360.000000	265019    	360.000000	265525    	360.000000	266023    	360.000000	2227.57   	360.000000	1053.95   	360.000000	1922.03   	360.000000	1536.89   	360.000000	2102.77
370.000000	280085    	370.000000	276769    	370.000000	277335    	370.000000	277859    	370.000000	2315.8    	370.000000	1096.8    	370.000000	1999.85   	370.000000	1600.08   	370.000000	2192.62
380.000000	292134    	380.000000	288669    	380.000000	289297    	380.000000	289848    	380.000000	2404.48   	380.000000	1140.04   	380.000000	2078.19   	380.000000	1663.82   	380.000000	2283.38
390.000000	304332    	390.000000	300713    	390.000000	301406    	390.000000	301984    	390.000000	2493.56   	390.000000	1183.66   	390.000000	2157.02   	390.000000	1728.07   	390.000000	2375.01
400.000000	316678    	400.000000	312899    	400.000000	313659    	400.000000	314265    	400.000000	2583.02   	400.000000	1227.62   	400.000000	2236.31   	400.000000	1792.83   	400.000000	2467.47
410.000000	329166    	410.000000	325222    	410.000000	326052    	410.000000	326685    	410.000000	2672.82   	410.000000	1271.93   	410.000000	2316.01   	410.000000	1858.05   	410.000000	2560.72
420.000000	341794    	420.000000	337679    	420.000000	338580    	420.000000	339241    	420.000000	2762.9    	420.000000	1316.54   	420.000000	2396.1    	420.000000	1923.72   	420.000000	2654.73
430.000000	354558    	430.000000	350265    	430.000000	351238    	430.000000	351929    	430.000000	2853.24   	430.000000	1361.43   	430.000000	2476.54   	430.000000	1989.81   	430.000000	2749.46
440.000000	367454    	440.000000	362978    	440.000000	364024    	440.000000	364745    	440.000000	2943.79   	440.000000	1406.61   	440.000000	2557.31   	440.000000	2056.31   	440.000000	2844.87
450.000000	380479    	450.000000	375814    	450.000000	376935    	450.000000	377685    	450.000000	3034.56   	450.000000	1452.08   	450.000000	2638.39   	450.000000	2123.18   	450.000000	2940.95
460.000000	393631    	460.000000	388769    	460.000000	389966    	460.000000	390747    	460.000000	3125.51   	460.000000	1497.85   	460.000000	2719.75   	460.000000	2190.43   	460.000000	3037.67
470.000000	406905    	470.000000	401840    	470.000000	403115    	470.000000	403926    	470.000000	3216.61   	470.000000	1543.91   	470.000000	2801.36   	470.000000	2258.02   	470.000000	3134.99
480.000000	420300    	480.000000	415025    	480.000000	416379    	480.000000	417221    	480.000000	3307.84   	480.000000	1590.23   	480.000000	2883.22   	480.000000	2325.94   	480.000000	3232.88
490.000000	433812    	490.000000	428321    	490.000000	429753    	490.000000	430626    	490.000000	3399.16   	490.000000	1636.78   	490.000000	2965.28   	490.000000	2394.16   	490.000000	3331.33
