*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
5.000000	165.145   	5.000000	161.962   	5.000000	160.551   	5.000000	160.551   	5.000000	2.11751   	5.000000	1.53186   	5.000000	0.822216  	5.000000	0.872993  	5.000000	0.777126
5.500000	193.639   	5.500000	190.202   	5.500000	188.544   	5.500000	188.544   	5.500000	2.50016   	5.500000	1.78145   	5.500000	0.955798  	5.500000	1.00476   	5.500000	0.905121
6.000000	224.13    	6.000000	220.411   	6.000000	218.499   	6.000000	218.499   	6.000000	2.91094   	6.000000	2.04513   	6.000000	1.09924   	6.000000	1.14544   	6.000000	1.04262
6.500000	256.591   	6.500000	252.549   	6.500000	250.381   	6.500000	250.381   	6.500000	3.34931   	6.500000	2.32251   	6.500000	1.25219   	6.500000	1.29462   	6.500000	1.1893
7.000000	290.995   	7.000000	286.583   	7.000000	284.157   	7.000000	284.157   	7.000000	3.81479   	7.000000	2.61321   	7.000000	1.41436   	7.000000	1.45196   	7.000000	1.3449
7.500000	327.317   	7.500000	322.479   	7.500000	319.798   	7.500000	319.798   	7.500000	4.30695   	7.500000	2.91693   	7.500000	1.58552   	7.500000	1.61716   	7.500000	1.5092
8.000000	365.535   	8.000000	360.21    	8.000000	357.276   	8.000000	357.276   	8.000000	4.82538   	8.000000	3.23337   	8.000000	1.76548   	8.000000	1.79      	8.000000	1.68203
8.500000	405.628   	8.500000	399.749   	8.500000	396.567   	8.500000	396.567   	8.500000	5.36973   	8.500000	3.56232   	8.500000	1.95407   	8.500000	1.97028   	8.500000	1.86321
9.000000	447.576   	9.000000	441.07    	9.000000	437.647   	9.000000	437.647   	9.000000	5.93965   	9.000000	3.90354   	9.000000	2.15114   	9.000000	2.15783   	9.000000	2.05263
9.500000	491.361   	9.500000	484.151   	9.500000	480.495   	9.500000	480.495   	9.500000	6.53486   	9.500000	4.25676   	9.500000	2.35655   	9.500000	2.35249   	9.500000	2.25014
10.000000	536.966   	10.000000	528.965   	10.000000	525.091   	10.000000	525.091   	10.000000	7.15507   	10.000000	4.62174   	10.000000	2.57019   	10.000000	2.55412   	10.000000	2.45564
11.000000	633.569   	11.000000	623.342   	11.000000	619.538   	11.000000	619.534   	11.000000	8.47273   	11.000000	5.38816   	11.000000	3.02231   	11.000000	2.97836   	11.000000	2.89077
12.000000	737.263   	12.000000	724.51    	12.000000	720.955   	12.000000	720.942   	12.000000	9.89434   	12.000000	6.20401   	12.000000	3.50757   	12.000000	3.43043   	12.000000	3.35812
13.000000	847.934   	13.000000	832.392   	13.000000	829.257   	13.000000	829.229   	13.000000	11.4188   	13.000000	7.06845   	13.000000	4.02569   	13.000000	3.90992   	13.000000	3.85743
14.000000	965.48    	14.000000	946.916   	14.000000	944.365   	14.000000	944.321   	14.000000	13.0452   	14.000000	7.98039   	14.000000	4.5764    	14.000000	4.41648   	14.000000	4.38845
15.000000	1089.8    	15.000000	1068.01   	15.000000	1066.22   	15.000000	1066.15   	15.000000	14.773    	15.000000	8.93927   	15.000000	5.15948   	15.000000	4.94981   	15.000000	4.95099
16.000000	1220.82   	16.000000	1195.62   	16.000000	1194.75   	16.000000	1194.67   	16.000000	16.6018   	16.000000	9.94501   	16.000000	5.77478   	16.000000	5.50965   	16.000000	5.54493
17.000000	1358.44   	17.000000	1329.67   	17.000000	1329.93   	17.000000	1329.83   	17.000000	18.5313   	17.000000	10.9977   	17.000000	6.42214   	17.000000	6.09578   	17.000000	6.17014
18.000000	1502.58   	18.000000	1470.11   	18.000000	1471.7    	18.000000	1471.58   	18.000000	20.5612   	18.000000	12.0969   	18.000000	7.10145   	18.000000	6.70802   	18.000000	6.82651
19.000000	1653.18   	19.000000	1616.87   	19.000000	1620.02   	19.000000	1619.89   	19.000000	22.6913   	19.000000	13.2421   	19.000000	7.81261   	19.000000	7.3462    	19.000000	7.51398
20.000000	1810.16   	20.000000	1769.9    	20.000000	1774.87   	20.000000	1774.73   	20.000000	24.9217   	20.000000	14.4331   	20.000000	8.55557   	20.000000	8.0102    	20.000000	8.23252
21.000000	1973.45   	21.000000	1929.15   	21.000000	1936.22   	21.000000	1936.06   	21.000000	27.2525   	21.000000	15.6698   	21.000000	9.33031   	21.000000	8.69994   	21.000000	8.98212
22.000000	2142.99   	22.000000	2094.57   	22.000000	2104.03   	22.000000	2103.85   	22.000000	29.6837   	22.000000	16.9523   	22.000000	10.1368   	22.000000	9.41531   	22.000000	9.76277
23.000000	2318.71   	23.000000	2266.1    	23.000000	2278.28   	23.000000	2278.09   	23.000000	32.2149   	23.000000	18.2803   	23.000000	10.9749   	23.000000	10.1562   	23.000000	10.5744
24.000000	2500.57   	24.000000	2443.69   	24.000000	2458.94   	24.000000	2458.75   	24.000000	34.846    	24.000000	19.6536   	24.000000	11.8447   	24.000000	10.9225   	24.000000	11.417
25.000000	2688.49   	25.000000	2627.31   	25.000000	2645.99   	25.000000	2645.82   	25.000000	37.5772   	25.000000	21.0724   	25.000000	12.746    	25.000000	11.7141   	25.000000	12.2906
27.000000	3082.32   	27.000000	3012.41   	27.000000	3039.17   	27.000000	3039.06   	27.000000	43.3393   	27.000000	24.0447   	27.000000	14.6434   	27.000000	13.3732   	27.000000	14.1307
29.000000	3499.8    	29.000000	3421.06   	29.000000	3457.66   	29.000000	3457.67   	29.000000	49.5011   	29.000000	27.1953   	29.000000	16.6669   	29.000000	15.1328   	29.000000	16.0947
31.000000	3940.53   	31.000000	3852.91   	31.000000	3901.12   	31.000000	3901.29   	31.000000	56.0541   	31.000000	30.5216   	31.000000	18.815    	31.000000	16.9915   	31.000000	18.1813
33.000000	4404.14   	33.000000	4307.64   	33.000000	4367.88   	33.000000	4368.24   	33.000000	62.9332   	33.000000	33.9886   	33.000000	21.0762   	33.000000	18.9396   	33.000000	20.3795
35.000000	4890.3    	35.000000	4784.95   	35.000000	4857.37   	35.000000	4857.98   	35.000000	70.1279   	35.000000	37.5912   	35.000000	23.4463   	35.000000	20.9735   	35.000000	22.6855
38.000000	5661.08   	38.000000	5542.62   	38.000000	5633.61   	38.000000	5634.63   	38.000000	81.5085   	38.000000	43.2506   	38.000000	27.2005   	38.000000	24.1803   	38.000000	26.342
41.000000	6480.8    	41.000000	6349.5    	41.000000	6459.31   	41.000000	6460.88   	41.000000	93.5835   	41.000000	49.2056   	41.000000	31.1866   	41.000000	27.5681   	41.000000	30.2291
44.000000	7348.5    	44.000000	7204.68   	44.000000	7333.67   	44.000000	7335.79   	44.000000	106.347   	44.000000	55.4566   	44.000000	35.3996   	44.000000	31.1324   	44.000000	34.3426
47.000000	8263.26   	47.000000	8107.33   	47.000000	8255.77   	47.000000	8258.51   	47.000000	119.785   	47.000000	62        	47.000000	39.8338   	47.000000	34.8684   	47.000000	38.6775
50.000000	9224.24   	50.000000	9056.63   	50.000000	9224.71   	50.000000	9228.21   	50.000000	133.881   	50.000000	68.8244   	50.000000	44.484    	50.000000	38.7716   	50.000000	43.2292
55.000000	10926.4   	55.000000	10740.4   	55.000000	10941.8   	55.000000	10946.7   	55.000000	158.811   	55.000000	80.8083   	55.000000	52.7033   	55.000000	45.6395   	55.000000	51.2881
60.000000	12751.2   	60.000000	12548.2   	60.000000	12783.5   	60.000000	12790.2   	60.000000	185.481   	60.000000	93.5283   	60.000000	61.4913   	60.000000	52.9462   	60.000000	59.9228
65.000000	14695.5   	65.000000	14476.8   	65.000000	14747     	65.000000	14755.5   	65.000000	213.844   	65.000000	106.976   	65.000000	70.8316   	65.000000	60.6788   	65.000000	69.1197
70.000000	16756.4   	70.000000	16523.3   	70.000000	16829     	70.000000	16839.6   	70.000000	243.832   	70.000000	121.111   	70.000000	80.7052   	70.000000	68.8224   	70.000000	78.8626
75.000000	18931     	75.000000	18684.8   	75.000000	19027     	75.000000	19039.9   	75.000000	275.405   	75.000000	135.928   	75.000000	91.0977   	75.000000	77.3659   	75.000000	89.1396
80.000000	21216.7   	80.000000	20958.6   	80.000000	21338.2   	80.000000	21353.6   	80.000000	308.504   	80.000000	151.39    	80.000000	101.993   	80.000000	86.2971   	80.000000	99.9368
85.000000	23611.2   	85.000000	23342     	85.000000	23760     	85.000000	23778.3   	85.000000	343.079   	85.000000	167.48    	85.000000	113.375   	85.000000	95.6046   	85.000000	111.242
90.000000	26112.2   	90.000000	25832.7   	90.000000	26290.2   	90.000000	26311.4   	90.000000	379.092   	90.000000	184.186   	90.000000	125.233   	90.000000	105.279   	90.000000	123.044
95.000000	28717.4   	95.000000	28428.3   	95.000000	28926.4   	95.000000	28950.9   	95.000000	416.487   	95.000000	201.486   	95.000000	137.549   	95.000000	115.31    	95.000000	135.33
100.000000	31424.9   	100.000000	31126.5   	100.000000	31666.3   	100.000000	31694.3   	100.000000	455.221   	100.000000	219.365   	100.000000	150.313   	100.000000	125.686   	100.000000	148.089
105.000000	34232.7   	105.000000	33925.1   	105.000000	34508.1   	105.000000	34539.7   	105.000000	495.262   	105.000000	237.815   	105.000000	163.511   	105.000000	136.401   	105.000000	161.311
110.000000	37138.9   	110.000000	36822     	110.000000	37449.6   	110.000000	37485     	110.000000	536.568   	110.000000	256.811   	110.000000	177.132   	110.000000	147.445   	110.000000	174.987
115.000000	40141.8   	115.000000	39815.3   	115.000000	40488.9   	115.000000	40528.2   	115.000000	579.096   	115.000000	276.332   	115.000000	191.163   	115.000000	158.809   	115.000000	189.106
120.000000	43239.6   	120.000000	42903     	120.000000	43623.8   	120.000000	43667.5   	120.000000	622.796   	120.000000	296.373   	120.000000	205.591   	120.000000	170.485   	120.000000	203.655
125.000000	46430.8   	125.000000	46083.2   	125.000000	46852.8   	125.000000	46901     	125.000000	667.645   	125.000000	316.913   	125.000000	220.408   	125.000000	182.465   	125.000000	218.629
130.000000	49713.7   	130.000000	49354.1   	130.000000	50174.2   	130.000000	50226.9   	130.000000	713.611   	130.000000	337.954   	130.000000	235.602   	130.000000	194.743   	130.000000	234.018
135.000000	53086.9   	135.000000	52713.9   	135.000000	53585.9   	135.000000	53643.5   	135.000000	760.65    	135.000000	359.477   	135.000000	251.163   	135.000000	207.311   	135.000000	249.812
140.000000	56548.9   	140.000000	56160.9   	140.000000	57086.3   	140.000000	57149.2   	140.000000	808.724   	140.000000	381.456   	140.000000	267.077   	140.000000	220.159   	140.000000	266
145.000000	60098.4   	145.000000	59693.6   	145.000000	60674     	145.000000	60742.3   	145.000000	857.812   	145.000000	403.888   	145.000000	283.34    	145.000000	233.284   	145.000000	282.578
150.000000	63733.9   	150.000000	63310.2   	150.000000	64347.5   	150.000000	64421.3   	150.000000	907.885   	150.000000	426.764   	150.000000	299.939   	150.000000	246.678   	150.000000	299.536
155.000000	67505.4   	155.000000	67009.3   	155.000000	68105.2   	155.000000	68184.6   	155.000000	958.913   	155.000000	450.073   	155.000000	316.868   	155.000000	260.335   	155.000000	316.866
160.000000	71358.8   	160.000000	70789.4   	160.000000	71945.6   	160.000000	72030.7   	160.000000	1010.87   	160.000000	473.808   	160.000000	334.116   	160.000000	274.25    	160.000000	334.562
165.000000	75290.7   	165.000000	74648.9   	165.000000	75867.1   	165.000000	75958.3   	165.000000	1063.7    	165.000000	497.951   	165.000000	351.673   	165.000000	288.414   	165.000000	352.613
170.000000	79299.9   	170.000000	78586.6   	170.000000	79868.2   	170.000000	79965.8   	170.000000	1117.4    	170.000000	522.497   	170.000000	369.531   	170.000000	302.822   	170.000000	371.013
175.000000	83385     	175.000000	82600.9   	175.000000	83947.8   	175.000000	84051.9   	175.000000	1171.94   	175.000000	547.442   	175.000000	387.683   	175.000000	317.469   	175.000000	389.754
180.000000	87544.6   	180.000000	86690.5   	180.000000	88104.5   	180.000000	88215.3   	180.000000	1227.29   	180.000000	572.767   	180.000000	406.121   	180.000000	332.35    	180.000000	408.832
185.000000	91777.6   	185.000000	90854.2   	185.000000	92337.2   	185.000000	92454.7   	185.000000	1283.44   	185.000000	598.455   	185.000000	424.837   	185.000000	347.46    	185.000000	428.238
190.000000	96082.7   	190.000000	95090.7   	190.000000	96644.4   	190.000000	96768.7   	190.000000	1340.35   	190.000000	624.514   	190.000000	443.825   	190.000000	362.793   	190.000000	447.966
195.000000	100459    	195.000000	99398.6   	195.000000	101025    	195.000000	101156    	195.000000	1398.01   	195.000000	650.939   	195.000000	463.076   	195.000000	378.345   	195.000000	468.01
200.000000	104905    	200.000000	103777    	200.000000	105477    	200.000000	105616    	200.000000	1456.37   	200.000000	677.706   	200.000000	482.582   	200.000000	394.108   	200.000000	488.361
210.000000	114001    	210.000000	112740    	210.000000	114593    	210.000000	114747    	210.000000	1575.15   	210.000000	732.218   	210.000000	522.33    	210.000000	426.253   	210.000000	529.96
220.000000	123364    	220.000000	121970    	220.000000	123984    	220.000000	124154    	220.000000	1696.55   	220.000000	788.047   	220.000000	563.024   	220.000000	459.195   	220.000000	572.722
230.000000	132984    	230.000000	131460    	230.000000	133640    	230.000000	133827    	230.000000	1820.41   	230.000000	845.166   	230.000000	604.612   	230.000000	492.899   	230.000000	616.601
240.000000	142855    	240.000000	141199    	240.000000	143554    	240.000000	143757    	240.000000	1946.57   	240.000000	903.467   	240.000000	647.044   	240.000000	527.331   	240.000000	661.55
250.000000	152968    	250.000000	151182    	250.000000	153716    	250.000000	153938    	250.000000	2074.85   	250.000000	962.899   	250.000000	690.27    	250.000000	562.454   	250.000000	707.523
260.000000	163316    	260.000000	161400    	260.000000	164120    	260.000000	164360    	260.000000	2205.16   	260.000000	1023.44   	260.000000	734.253   	260.000000	598.243   	260.000000	754.484
270.000000	173893    	270.000000	171846    	270.000000	174758    	270.000000	175017    	270.000000	2337.37   	270.000000	1085.04   	270.000000	778.951   	270.000000	634.67    	270.000000	802.395
280.000000	184693    	280.000000	182513    	280.000000	185624    	280.000000	185902    	280.000000	2471.36   	280.000000	1147.63   	280.000000	824.326   	280.000000	671.706   	280.000000	851.219
290.000000	195709    	290.000000	193394    	290.000000	196709    	290.000000	197008    	290.000000	2606.99   	290.000000	1211.17   	290.000000	870.338   	290.000000	709.323   	290.000000	900.915
300.000000	206934    	300.000000	204484    	300.000000	208008    	300.000000	208328    	300.000000	2744.13   	300.000000	1275.65   	300.000000	916.948   	300.000000	747.494   	300.000000	951.448
310.000000	218364    	310.000000	215776    	310.000000	219514    	310.000000	219856    	310.000000	2882.73   	310.000000	1340.99   	310.000000	964.127   	310.000000	786.197   	310.000000	1002.79
320.000000	229993    	320.000000	227264    	320.000000	231222    	320.000000	231585    	320.000000	3022.67   	320.000000	1407.21   	320.000000	1011.85   	320.000000	825.412   	320.000000	1054.91
330.000000	241815    	330.000000	238942    	330.000000	243125    	330.000000	243511    	330.000000	3163.87   	330.000000	1474.3    	330.000000	1060.07   	330.000000	865.114   	330.000000	1107.77
340.000000	253825    	340.000000	250806    	340.000000	255219    	340.000000	255627    	340.000000	3306.25   	340.000000	1542.16   	340.000000	1108.78   	340.000000	905.284   	340.000000	1161.36
350.000000	266020    	350.000000	262850    	350.000000	267497    	350.000000	267928    	350.000000	3449.68   	350.000000	1610.76   	350.000000	1157.93   	350.000000	945.898   	350.000000	1215.63
360.000000	278392    	360.000000	275069    	360.000000	279953    	360.000000	280409    	360.000000	3594.09   	360.000000	1680.09   	360.000000	1207.5    	360.000000	986.935   	360.000000	1270.55
370.000000	290939    	370.000000	287459    	370.000000	292583    	370.000000	293065    	370.000000	3739.42   	370.000000	1750.17   	370.000000	1257.46   	370.000000	1028.38   	370.000000	1326.11
380.000000	303656    	380.000000	300013    	380.000000	305383    	380.000000	305890    	380.000000	3885.62   	380.000000	1820.98   	380.000000	1307.81   	380.000000	1070.21   	380.000000	1382.28
390.000000	316538    	390.000000	312729    	390.000000	318348    	390.000000	318880    	390.000000	4032.61   	390.000000	1892.46   	390.000000	1358.5    	390.000000	1112.42   	390.000000	1439.03
400.000000	329582    	400.000000	325602    	400.000000	331474    	400.000000	332031    	400.000000	4180.32   	400.000000	1964.57   	400.000000	1409.53   	400.000000	1154.99   	400.000000	1496.35
410.000000	342782    	410.000000	338627    	410.000000	344755    	410.000000	345338    	410.000000	4328.7    	410.000000	2037.32   	410.000000	1460.86   	410.000000	1197.89   	410.000000	1554.21
420.000000	356137    	420.000000	351800    	420.000000	358187    	420.000000	358797    	420.000000	4477.68   	420.000000	2110.63   	420.000000	1512.48   	420.000000	1241.12   	420.000000	1612.58
430.000000	369641    	430.000000	365119    	430.000000	371767    	430.000000	372404    	430.000000	4627.18   	430.000000	2184.47   	430.000000	1564.37   	430.000000	1284.66   	430.000000	1671.44
440.000000	383291    	440.000000	378578    	440.000000	385489    	440.000000	386155    	440.000000	4777.16   	440.000000	2258.83   	440.000000	1616.51   	440.000000	1328.49   	440.000000	1730.78
450.000000	397083    	450.000000	392174    	450.000000	399351    	450.000000	400045    	450.000000	4927.59   	450.000000	2333.74   	450.000000	1668.88   	450.000000	1372.6    	450.000000	1790.58
460.000000	411015    	460.000000	405904    	460.000000	413349    	460.000000	414072    	460.000000	5078.43   	460.000000	2409.21   	460.000000	1721.47   	460.000000	1416.99   	460.000000	1850.81
470.000000	425082    	470.000000	419764    	470.000000	427480    	470.000000	428232    	470.000000	5229.62   	470.000000	2485.21   	470.000000	1774.26   	470.000000	1461.63   	470.000000	1911.47
480.000000	439282    	480.000000	433751    	480.000000	441740    	480.000000	442521    	480.000000	5381.13   	480.000000	2561.7    	480.000000	1827.24   	480.000000	1506.52   	480.000000	1972.53
490.000000	453612    	490.000000	447861    	490.000000	456126    	490.000000	456936    	490.000000	5532.93   	490.000000	2638.65   	490.000000	1880.39   	490.000000	1551.64   	490.000000	2033.98
