*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
130.000000	21794.8   	130.000000	21536.3   	130.000000	21493.9   	130.000000	21540     	130.000000	120.925   	130.000000	58.6584   	130.000000	98.3848   	130.000000	83.2114   	130.000000	103.198
135.000000	23237.9   	135.000000	22974     	135.000000	22923.9   	135.000000	22975.3   	135.000000	128.7     	135.000000	62.2835   	135.000000	104.695   	135.000000	88.4239   	135.000000	109.956
140.000000	24717.2   	140.000000	24447.6   	140.000000	24389.8   	140.000000	24446.9   	140.000000	136.637   	140.000000	65.98     	140.000000	111.141   	140.000000	93.747    	140.000000	116.875
145.000000	26232.2   	145.000000	25956.5   	145.000000	25890.9   	145.000000	25953.9   	145.000000	144.731   	145.000000	69.7467   	145.000000	117.72    	145.000000	99.1783   	145.000000	123.951
150.000000	27782.1   	150.000000	27499.9   	150.000000	27426.5   	150.000000	27495.7   	150.000000	152.977   	150.000000	73.5819   	150.000000	124.427   	150.000000	104.715   	150.000000	131.18
155.000000	29389     	155.000000	29077.3   	155.000000	28996.1   	155.000000	29071.7   	155.000000	161.37    	155.000000	77.4839   	155.000000	131.259   	155.000000	110.354   	155.000000	138.558
160.000000	31029.2   	160.000000	30687.8   	160.000000	30598.9   	160.000000	30681.3   	160.000000	169.906   	160.000000	81.4512   	160.000000	138.212   	160.000000	116.093   	160.000000	146.084
165.000000	32701.5   	165.000000	32330.9   	165.000000	32234.5   	165.000000	32323.8   	165.000000	178.581   	165.000000	85.4832   	165.000000	145.283   	165.000000	121.93    	165.000000	153.753
170.000000	34405.1   	170.000000	34006     	170.000000	33902.4   	170.000000	33998.7   	170.000000	187.391   	170.000000	89.5787   	170.000000	152.47    	170.000000	127.863   	170.000000	161.563
175.000000	36139.6   	175.000000	35712.5   	175.000000	35601.8   	175.000000	35705.4   	175.000000	196.331   	175.000000	93.7352   	175.000000	159.767   	175.000000	133.888   	175.000000	169.511
180.000000	37904.4   	180.000000	37449.8   	180.000000	37332.1   	180.000000	37443.3   	180.000000	205.394   	180.000000	97.9511   	180.000000	167.172   	180.000000	140.004   	180.000000	177.592
185.000000	39698.9   	185.000000	39217.4   	185.000000	39092.9   	185.000000	39211.9   	185.000000	214.579   	185.000000	102.225   	185.000000	174.683   	185.000000	146.209   	185.000000	185.804
190.000000	41522.8   	190.000000	41014.6   	190.000000	40883.5   	190.000000	41010.6   	190.000000	223.88    	190.000000	106.557   	190.000000	182.294   	190.000000	152.5     	190.000000	194.145
195.000000	43375.4   	195.000000	42841     	195.000000	42703.6   	195.000000	42838.9   	195.000000	233.293   	195.000000	110.944   	195.000000	190.005   	195.000000	158.875   	195.000000	202.611
200.000000	45256.3   	200.000000	44696     	200.000000	44552.6   	200.000000	44696.4   	200.000000	242.819   	200.000000	115.384   	200.000000	197.812   	200.000000	165.333   	200.000000	211.201
210.000000	49101.1   	210.000000	48489.9   	210.000000	48335.6   	210.000000	48496.7   	210.000000	262.186   	210.000000	124.421   	210.000000	213.705   	210.000000	178.488   	210.000000	228.741
220.000000	53053.5   	220.000000	52392.5   	220.000000	52228.2   	220.000000	52407.7   	220.000000	281.948   	220.000000	133.661   	220.000000	229.95    	220.000000	191.949   	220.000000	246.74
230.000000	57110.3   	230.000000	56400.1   	230.000000	56226.9   	230.000000	56425.7   	230.000000	302.078   	230.000000	143.086   	230.000000	246.527   	230.000000	205.702   	230.000000	265.181
240.000000	61268.2   	240.000000	60509.1   	240.000000	60328.4   	240.000000	60547.3   	240.000000	322.555   	240.000000	152.692   	240.000000	263.417   	240.000000	219.733   	240.000000	284.044
250.000000	65523.9   	250.000000	64716.2   	250.000000	64529.6   	250.000000	64769.1   	250.000000	343.36    	250.000000	162.474   	250.000000	280.604   	250.000000	234.032   	250.000000	303.315
260.000000	69874.8   	260.000000	69018.3   	260.000000	68826.9   	260.000000	69087.8   	260.000000	364.465   	260.000000	172.421   	260.000000	298.07    	260.000000	248.583   	260.000000	322.973
270.000000	74317.8   	270.000000	73412.2   	270.000000	73217.2   	270.000000	73500.5   	270.000000	385.849   	270.000000	182.527   	270.000000	315.797   	270.000000	263.376   	270.000000	343.003
280.000000	78850.4   	280.000000	77895     	280.000000	77697.7   	280.000000	78004.2   	280.000000	407.491   	280.000000	192.785   	280.000000	333.771   	280.000000	278.399   	280.000000	363.388
290.000000	83469.9   	290.000000	82464.1   	290.000000	82265.6   	290.000000	82596.1   	290.000000	429.378   	290.000000	203.194   	290.000000	351.977   	290.000000	293.642   	290.000000	384.116
300.000000	88173.9   	300.000000	87116.6   	300.000000	86918.7   	300.000000	87273.4   	300.000000	451.496   	300.000000	213.745   	300.000000	370.404   	300.000000	309.096   	300.000000	405.173
310.000000	92960.1   	310.000000	91850.2   	310.000000	91653.9   	310.000000	92033.6   	310.000000	473.822   	310.000000	224.425   	310.000000	389.037   	310.000000	324.75    	310.000000	426.542
