* numtel = ssdindex * 9 + csiindex
* numtel      Z         A         ECsI_MeV        ECsI_Ch
    6         4        10        166.087           2839
    6         4        10        172.521           2968
    6         4        10        178.861           3097
    6         4        10        185.112           3226
    6         4        10         191.28           3355
    6         4        10        197.369           3484
    6         4        10        203.383           3613
    6         4        10        209.326           3742
    6         4        10        215.203           3871
    6         5        10              0            130
    6         5        10        1.71179            259
    6         5        10        16.9418            388
    6         5        10        28.9702            517
    6         5        10          39.69            646
    6         5        10        49.7825            775
    6         5        10        59.5038            904
    6         5        10        68.9568           1033
    6         5        10        78.1817           1162
    6         5        10        87.1943           1291
    6         5        10        96.0042           1420
    6         5        10        104.569           1549
    6         5        10         112.95           1678
    6         5        10        121.151           1807
    6         5        10        129.181           1936
    6         5        10        137.044           2065
    6         5        10         144.76           2194
    6         5        10        152.313           2323
    6         5        10        159.746           2452
    6         5        10        167.046           2581
    6         5        10         174.21           2710
    6         5        10        181.256           2839
    6         5        10        188.189           2968
    6         5        10        195.015           3097
    6         5        10         201.74           3226
    6         5        10        208.368           3355
    6         5        10        214.905           3484
    6         5        10        221.354           3613
    6         5        10        227.721           3742
    6         5        10        234.008           3871
    6         5        11              0            130
    6         5        11        1.58716            259
    6         5        11        17.0843            388
    6         5        11        29.3274            517
    6         5        11        40.2526            646
    6         5        11        50.5559            775
    6         5        11        60.4961            904
    6         5        11        70.1712           1033
    6         5        11        79.6195           1162
    6         5        11        88.8581           1291
    6         5        11         97.892           1420
    6         5        11        106.728           1549
    6         5        11         115.31           1678
    6         5        11        123.718           1807
    6         5        11        131.949           1936
    6         5        11        140.012           2065
    6         5        11        147.902           2194
    6         5        11        155.656           2323
    6         5        11        163.257           2452
    6         5        11        170.716           2581
    6         5        11        178.049           2710
    6         5        11        185.251           2839
    6         5        11        192.334           2968
    6         5        11        199.305           3097
    6         5        11         206.17           3226
    6         5        11        212.933           3355
    6         5        11          219.6           3484
    6         5        11        226.175           3613
    6         5        11        232.662           3742
    6         5        11        239.067           3871
    6         5        12              0            130
    6         5        12         1.5106            259
    6         5        12        17.2522            388
    6         5        12        29.6968            517
    6         5        12        40.8135            646
    6         5        12        51.3169            775
    6         5        12        61.4653            904
    6         5        12        71.3557           1033
    6         5        12        81.0208           1162
    6         5        12        90.4777           1291
    6         5        12        99.7298           1420
    6         5        12        108.781           1549
    6         5        12        117.624           1678
    6         5        12         126.23           1807
    6         5        12        134.655           1936
    6         5        12        142.912           2065
    6         5        12        150.991           2194
    6         5        12        158.911           2323
    6         5        12        166.694           2452
    6         5        12        174.309           2581
    6         5        12        181.801           2710
    6         5        12        189.149           2839
    6         5        12        196.407           2968
    6         5        12        203.524           3097
    6         5        12        210.529           3226
    6         5        12        217.428           3355
    6         5        12        224.226           3484
    6         5        12        230.928           3613
    6         5        12        237.538           3742
    6         5        12        244.061           3871
    6         6        12        4.51379            300
    6         6        12        21.3205            423
    6         6        12        34.9003            546
    6         6        12        46.8895            669
    6         6        12        58.0294            792
    6         6        12        68.6532            915
    6         6        12        78.9194           1038
    6         6        12        88.9076           1161
    6         6        12        98.6554           1284
    6         6        12        108.187           1407
    6         6        12        117.502           1530
    6         6        12        126.576           1653
    6         6        12        135.482           1776
    6         6        12        144.203           1899
    6         6        12        152.755           2022
    6         6        12        161.138           2145
    6         6        12        169.367           2268
    6         6        12        177.449           2391
    6         6        12        185.385           2514
    6         6        12         193.19           2637
    6         6        12        200.862           2760
    6         6        12        208.406           2883
    6         6        12        215.828           3006
    6         6        12        223.134           3129
    6         6        12        230.326           3252
    6         6        12         237.44           3375
    6         6        12        244.436           3498
    6         6        12        251.337           3621
    6         6        12         258.16           3744
    6         6        12        264.878           3867
    6         6        12        271.511           3990
    6         6        13        4.54742            300
    6         6        13        21.6497            423
    6         6        13        35.4551            546
    6         6        13        47.6545            669
    6         6        13        59.0029            792
    6         6        13        69.8391            915
    6         6        13        80.3222           1038
    6         6        13        90.5289           1161
    6         6        13        100.498           1284
    6         6        13         110.25           1407
    6         6        13        119.797           1530
    6         6        13        129.119           1653
    6         6        13         138.22           1776
    6         6        13        147.152           1899
    6         6        13        155.908           2022
    6         6        13        164.491           2145
    6         6        13        172.907           2268
    6         6        13        181.176           2391
    6         6        13         189.29           2514
    6         6        13        197.268           2637
    6         6        13        205.109           2760
    6         6        13        212.814           2883
    6         6        13        220.408           3006
    6         6        13        227.878           3129
    6         6        13        235.232           3252
    6         6        13        242.475           3375
    6         6        13        249.605           3498
    6         6        13        256.634           3621
    6         6        13          263.6           3744
    6         6        13        270.448           3867
    6         6        13        277.219           3990
    6         6        14         4.4974            300
    6         6        14        21.8726            423
    6         6        14        35.8797            546
    6         6        14        48.2717            669
    6         6        14        59.8133            792
    6         6        14        70.8483            915
    6         6        14        81.5342           1038
    6         6        14         91.947           1161
    6         6        14        102.124           1284
    6         6        14        112.084           1407
    6         6        14        121.836           1530
    6         6        14        131.392           1653
    6         6        14        140.717           1776
    6         6        14        149.831           1899
    6         6        14        158.778           2022
    6         6        14        167.549           2145
    6         6        14        176.154           2268
    6         6        14        184.599           2391
    6         6        14        192.889           2514
    6         6        14        201.036           2637
    6         6        14        209.031           2760
    6         6        14        216.909           2883
    6         6        14        224.643           3006
    6         6        14        232.267           3129
    6         6        14        239.758           3252
    6         6        14        247.142           3375
    6         6        14        254.413           3498
    6         6        14        261.598           3621
    6         6        14        268.661           3744
    6         6        14        275.645           3867
    6         6        14        282.528           3990
    7         1         1        2.72075            130
    7         1         1        4.49826            162
    7         1         1         6.2666            194
    7         1         1        8.02288            226
    7         1         1        9.76067            258
    7         1         1        11.4555            290
    7         1         1        13.1217            322
    7         1         1        14.7582            354
    7         1         1        16.3651            386
    7         1         1        17.9426            418
    7         1         1        19.4911            450
    7         1         1        21.0107            482
    7         1         1        22.5019            514
    7         1         1        23.9651            546
    7         1         1        25.4008            578
    7         1         1        26.8096            610
    7         1         1        28.1919            642
    7         1         1        29.5484            674
    7         1         1        30.8797            706
    7         1         1        32.1862            738
    7         1         1        33.4687            770
    7         1         1        34.7276            802
    7         1         1        35.9637            834
    7         1         1        37.1773            866
    7         1         1        38.3692            898
    7         1         1        39.5397            930
    7         1         1        40.6895            962
    7         1         1         41.819            994
    7         1         1        42.9288           1026
    7         1         1        44.0193           1058
    7         1         1         45.091           1090
    7         1         2        1.73774            130
    7         1         2        5.25884            189
    7         1         2        8.73598            248
    7         1         2        12.2169            307
    7         1         2        15.6765            366
    7         1         2        19.1056            425
    7         1         2        22.4221            484
    7         1         2        25.6671            543
    7         1         2        28.8428            602
    7         1         2         31.953            661
    7         1         2        35.0002            720
    7         1         2        37.9863            779
    7         1         2        40.9133            838
    7         1         2        43.7831            897
    7         1         2        46.5973            956
    7         1         2        49.3576           1015
    7         1         2        52.0656           1074
    7         1         2        54.7229           1133
    7         1         2        57.3308           1192
    7         1         2        59.8909           1251
    7         1         2        62.4045           1310
    7         1         2        64.8728           1369
    7         1         2        67.2971           1428
    7         1         2        69.6785           1487
    7         1         2        72.0181           1546
    7         1         2        74.3175           1605
    7         1         2        76.5771           1664
    7         1         2        78.7982           1723
    7         1         2        80.9818           1782
    7         1         2        83.1288           1841
    7         1         3       0.664698            130
    7         1         3         5.7706            212
    7         1         3        10.7223            294
    7         1         3        15.6174            376
    7         1         3        20.4733            458
    7         1         3        25.3632            540
    7         1         3        30.1746            622
    7         1         3        34.7856            704
    7         1         3        39.3052            786
    7         1         3        43.7287            868
    7         1         3        48.0607            950
    7         1         3        52.3062           1032
    7         1         3        56.4689           1114
    7         1         3        60.5521           1196
    7         1         3        64.5591           1278
    7         1         3        68.4921           1360
    7         1         3         72.354           1442
    7         1         3        76.1468           1524
    7         1         3         79.873           1606
    7         1         3        83.5344           1688
    7         1         3         87.133           1770
    7         1         3        90.6705           1852
    7         1         3        94.1484           1934
    7         1         3        97.5685           2016
    7         1         3        100.933           2098
    7         1         3        104.242           2180
    7         1         3        107.497           2262
    7         1         3        110.701           2344
    7         1         3        113.854           2426
    7         1         3        116.957           2508
    7         1         3        120.012           2590
    7         2         3        0.55331            130
    7         2         3         6.9791            225
    7         2         3        12.7608            320
    7         2         3        18.3334            415
    7         2         3        23.7695            510
    7         2         3        29.0955            605
    7         2         3        34.2807            700
    7         2         3        39.3805            795
    7         2         3        44.4083            890
    7         2         3        49.3763            985
    7         2         3         54.294           1080
    7         2         3        59.1686           1175
    7         2         3        64.0062           1270
    7         2         3         68.812           1365
    7         2         3        73.5899           1460
    7         2         3        78.3435           1555
    7         2         3        83.0758           1650
    7         2         3        87.7893           1745
    7         2         3        92.4864           1840
    7         2         3        97.1692           1935
    7         2         3        101.839           2030
    7         2         3        106.498           2125
    7         2         3        111.146           2220
    7         2         3        115.787           2315
    7         2         3         120.42           2410
    7         2         3        125.046           2505
    7         2         3        129.667           2600
    7         2         3        134.283           2695
    7         2         3        138.895           2790
    7         2         3        143.504           2885
    7         2         3         148.11           2980
    7         2         4              0            130
    7         2         4        8.47071            259
    7         2         4        16.6058            388
    7         2         4        24.3852            517
    7         2         4        31.9349            646
    7         2         4        39.2976            775
    7         2         4        46.4235            904
    7         2         4        53.4097           1033
    7         2         4        60.2798           1162
    7         2         4        67.0543           1291
    7         2         4         73.749           1420
    7         2         4        80.3767           1549
    7         2         4        86.9472           1678
    7         2         4        93.4689           1807
    7         2         4        99.9487           1936
    7         2         4        106.393           2065
    7         2         4        112.805           2194
    7         2         4        119.191           2323
    7         2         4        125.553           2452
    7         2         4        131.895           2581
    7         2         4        138.219           2710
    7         2         4        144.529           2839
    7         2         4        150.824           2968
    7         2         4        157.109           3097
    7         2         4        163.384           3226
    7         2         4        169.651           3355
    7         2         4        175.912           3484
    7         2         4        182.168           3613
    7         2         4        188.419           3742
    7         2         4        194.667           3871
    7         2         6              0            130
    7         2         6        7.09043            259
    7         2         6        15.9582            388
    7         2         6        24.3351            517
    7         2         6        32.3942            646
    7         2         6        40.2368            775
    7         2         6        47.9067            904
    7         2         6        55.4274           1033
    7         2         6        62.7484           1162
    7         2         6        69.8948           1291
    7         2         6        76.9275           1420
    7         2         6        83.8615           1549
    7         2         6        90.7094           1678
    7         2         6        97.4835           1807
    7         2         6        104.193           1936
    7         2         6        110.845           2065
    7         2         6        117.448           2194
    7         2         6        124.007           2323
    7         2         6        130.526           2452
    7         2         6        137.011           2581
    7         2         6        143.464           2710
    7         2         6        149.889           2839
    7         2         6         156.29           2968
    7         2         6        162.669           3097
    7         2         6        169.028           3226
    7         2         6        175.369           3355
    7         2         6        181.694           3484
    7         2         6        188.005           3613
    7         2         6        194.304           3742
    7         2         6         200.59           3871
    7         3         6              0            130
    7         3         6         9.0397            259
    7         3         6         18.872            388
    7         3         6        27.9716            517
    7         3         6        36.5908            646
    7         3         6        44.8435            775
    7         3         6        52.7933            904
    7         3         6        60.4727           1033
    7         3         6         67.884           1162
    7         3         6        75.1087           1291
    7         3         6        82.1658           1420
    7         3         6        89.0784           1549
    7         3         6        95.8648           1678
    7         3         6         102.54           1807
    7         3         6        109.117           1936
    7         3         6        115.606           2065
    7         3         6        122.016           2194
    7         3         6        128.356           2323
    7         3         6        134.633           2452
    7         3         6        140.853           2581
    7         3         6         147.02           2710
    7         3         6        153.141           2839
    7         3         6         159.22           2968
    7         3         6         165.26           3097
    7         3         6        171.265           3226
    7         3         6        177.238           3355
    7         3         6        183.182           3484
    7         3         6        189.099           3613
    7         3         6        194.993           3742
    7         3         6        200.864           3871
    7         3         7              0            130
    7         3         7        8.37081            259
    7         3         7        18.6984            388
    7         3         7        28.2251            517
    7         3         7        37.2212            646
    7         3         7        45.8227            775
    7         3         7        54.1055            904
    7         3         7        62.1096           1033
    7         3         7         69.864           1162
    7         3         7        77.3493           1291
    7         3         7        84.6616           1420
    7         3         7        91.8071           1549
    7         3         7        98.8114           1678
    7         3         7        105.689           1807
    7         3         7        112.456           1936
    7         3         7        119.122           2065
    7         3         7        125.699           2194
    7         3         7        132.195           2323
    7         3         7        138.617           2452
    7         3         7        144.974           2581
    7         3         7         151.27           2710
    7         3         7        157.511           2839
    7         3         7        163.702           2968
    7         3         7        169.847           3097
    7         3         7         175.95           3226
    7         3         7        182.015           3355
    7         3         7        188.044           3484
    7         3         7        194.041           3613
    7         3         7        200.008           3742
    7         3         7        205.947           3871
    7         3         8              0            130
    7         3         8        7.64082            259
    7         3         8        18.3982            388
    7         3         8        28.3104            517
    7         3         8         37.654            646
    7         3         8        46.5636            775
    7         3         8        55.1399            904
    7         3         8        63.4204           1033
    7         3         8        71.4493           1162
    7         3         8        79.2478           1291
    7         3         8        86.7776           1420
    7         3         8        94.1449           1549
    7         3         8         101.35           1678
    7         3         8        108.417           1807
    7         3         8         115.36           1936
    7         3         8        122.192           2065
    7         3         8        128.924           2194
    7         3         8        135.566           2323
    7         3         8        142.126           2452
    7         3         8        148.611           2581
    7         3         8        155.028           2710
    7         3         8        161.383           2839
    7         3         8        167.681           2968
    7         3         8        173.927           3097
    7         3         8        180.125           3226
    7         3         8        186.278           3355
    7         3         8         192.39           3484
    7         3         8        198.465           3613
    7         3         8        204.505           3742
    7         3         8        210.512           3871
    7         3         9              0            130
    7         3         9        6.79639            259
    7         3         9        17.9551            388
    7         3         9        28.2148            517
    7         3         9        37.8674            646
    7         3         9        47.0632            775
    7         3         9        55.8914            904
    7         3         9        64.4162           1033
    7         3         9        72.6747           1162
    7         3         9        80.7029           1291
    7         3         9        88.5189           1420
    7         3         9        96.0692           1549
    7         3         9        103.461           1678
    7         3         9        110.703           1807
    7         3         9        117.806           1936
    7         3         9        124.789           2065
    7         3         9        131.663           2194
    7         3         9        138.438           2323
    7         3         9        145.123           2452
    7         3         9        151.726           2581
    7         3         9        158.254           2710
    7         3         9        164.713           2839
    7         3         9        171.109           2968
    7         3         9        177.447           3097
    7         3         9        183.732           3226
    7         3         9        189.966           3355
    7         3         9        196.155           3484
    7         3         9        202.301           3613
    7         3         9        208.408           3742
    7         3         9        214.478           3871
    7         4         7              0            130
    7         4         7        10.1363            259
    7         4         7        21.4841            388
    7         4         7        31.8384            517
    7         4         7        41.5385            646
    7         4         7        50.7407            775
    7         4         7         59.542            904
    7         4         7        67.9919           1033
    7         4         7        76.1064           1162
    7         4         7        83.9617           1291
    7         4         7        91.5838           1420
    7         4         7        99.0062           1549
    7         4         7         106.25           1678
    7         4         7        113.335           1807
    7         4         7        120.277           1936
    7         4         7         127.09           2065
    7         4         7        133.786           2194
    7         4         7        140.375           2323
    7         4         7        146.867           2452
    7         4         7        153.268           2581
    7         4         7        159.588           2710
    7         4         7        165.831           2839
    7         4         7        172.004           2968
    7         4         7        178.112           3097
    7         4         7         184.16           3226
    7         4         7        190.151           3355
    7         4         7         196.09           3484
    7         4         7        201.981           3613
    7         4         7        207.826           3742
    7         4         7        213.629           3871
    7         4         9              0            130
    7         4         9        8.87042            259
    7         4         9        21.3669            388
    7         4         9        32.7342            517
    7         4         9        43.3576            646
    7         4         9        53.4118            775
    7         4         9        63.0091            904
    7         4         9        72.2158           1033
    7         4         9        81.0872           1162
    7         4         9        89.6455           1291
    7         4         9        97.8914           1420
    7         4         9        105.919           1549
    7         4         9        113.725           1678
    7         4         9        121.343           1807
    7         4         9        128.791           1936
    7         4         9        136.085           2065
    7         4         9        143.239           2194
    7         4         9        150.265           2323
    7         4         9        157.174           2452
    7         4         9        163.975           2581
    7         4         9        170.676           2710
    7         4         9        177.285           2839
    7         4         9        183.808           2968
    7         4         9        190.253           3097
    7         4         9        196.623           3226
    7         4         9        202.924           3355
    7         4         9         209.16           3484
    7         4         9        215.337           3613
    7         4         9        221.456           3742
    7         4         9        227.523           3871
    7         4        10              0            130
    7         4        10         8.0324            259
    7         4        10         21.057            388
    7         4        10        32.8718            517
    7         4        10        43.9012            646
    7         4        10         54.331            775
    7         4        10        64.2767            904
    7         4        10        73.8137           1033
    7         4        10        82.9977           1162
    7         4        10        91.8686           1291
    7         4        10        100.436           1420
    7         4        10        108.708           1549
    7         4        10        116.783           1678
    7         4        10         124.64           1807
    7         4        10        132.314           1936
    7         4        10        139.824           2065
    7         4        10        147.183           2194
    7         4        10        154.404           2323
    7         4        10        161.499           2452
    7         4        10        168.479           2581
    7         4        10        175.351           2710
    7         4        10        182.123           2839
    7         4        10        188.803           2968
    7         4        10        195.398           3097
    7         4        10        201.913           3226
    7         4        10        208.352           3355
    7         4        10        214.722           3484
    7         4        10        221.027           3613
    7         4        10        227.269           3742
    7         4        10        233.454           3871
    7         5        10              0            130
    7         5        10        10.0481            259
    7         5        10        24.2588            388
    7         5        10        37.0906            517
    7         5        10        49.0317            646
    7         5        10        60.2949            775
    7         5        10        71.0063            904
    7         5        10        81.2535           1033
    7         5        10        91.0952           1162
    7         5        10        100.553           1291
    7         5        10        109.662           1420
    7         5        10        118.495           1549
    7         5        10        127.076           1678
    7         5        10        135.431           1807
    7         5        10        143.573           1936
    7         5        10        151.524           2065
    7         5        10        159.297           2194
    7         5        10        166.916           2323
    7         5        10        174.381           2452
    7         5        10        181.709           2581
    7         5        10        188.911           2710
    7         5        10        195.993           2839
    7         5        10        202.966           2968
    7         5        10        209.835           3097
    7         5        10        216.607           3226
    7         5        10        223.288           3355
    7         5        10        229.883           3484
    7         5        10        236.398           3613
    7         5        10        242.837           3742
    7         5        10        249.204           3871
    7         5        11              0            130
    7         5        11        9.30124            259
    7         5        11        24.1136            388
    7         5        11        37.4571            517
    7         5        11        49.8695            646
    7         5        11        61.5722            775
    7         5        11        72.6964            904
    7         5        11        83.3309           1033
    7         5        11        93.5425           1162
    7         5        11        103.381           1291
    7         5        11        112.841           1420
    7         5        11        121.987           1549
    7         5        11         130.87           1678
    7         5        11        139.508           1807
    7         5        11        147.924           1936
    7         5        11        156.129           2065
    7         5        11        164.166           2194
    7         5        11        172.019           2323
    7         5        11        179.728           2452
    7         5        11        187.281           2581
    7         5        11        194.699           2710
    7         5        11         201.99           2839
    7         5        11        209.164           2968
    7         5        11        216.228           3097
    7         5        11        223.189           3226
    7         5        11        230.053           3355
    7         5        11        236.825           3484
    7         5        11        243.512           3613
    7         5        11        250.117           3742
    7         5        11        256.645           3871
    7         5        12              0            130
    7         5        12        8.49553            259
    7         5        12        23.8862            388
    7         5        12        37.7145            517
    7         5        12        50.5744            646
    7         5        12        62.6947            775
    7         5        12        74.2098            904
    7         5        12         85.215           1033
    7         5        12         95.778           1162
    7         5        12        105.951           1291
    7         5        12        115.773           1420
    7         5        12        125.217           1549
    7         5        12        134.388           1678
    7         5        12        143.306           1807
    7         5        12        151.982           1936
    7         5        12        160.437           2065
    7         5        12        168.721           2194
    7         5        12        176.792           2323
    7         5        12        184.734           2452
    7         5        12        192.494           2581
    7         5        12        200.137           2710
    7         5        12        207.629           2839
    7         5        12        214.996           2968
    7         5        12        222.248           3097
    7         5        12        229.389           3226
    7         5        12        236.428           3355
    7         5        12        243.371           3484
    7         5        12        250.222           3613
    7         5        12        256.986           3742
    7         5        12         263.67           3871
    7         6        12         15.526            300
    7         6        12        30.7253            423
    7         6        12        44.6004            546
    7         6        12        57.5656            669
    7         6        12        69.8232            792
    7         6        12        81.4973            915
    7         6        12        92.6734           1038
    7         6        12        103.412           1161
    7         6        12        113.763           1284
    7         6        12        123.717           1407
    7         6        12        133.357           1530
    7         6        12        142.714           1653
    7         6        12        151.811           1776
    7         6        12         160.67           1899
    7         6        12        169.314           2022
    7         6        12        177.753           2145
    7         6        12        186.008           2268
    7         6        12        194.085           2391
    7         6        12        201.998           2514
    7         6        12        209.767           2637
    7         6        12        217.414           2760
    7         6        12          224.9           2883
    7         6        12        232.269           3006
    7         6        12        239.533           3129
    7         6        12        246.666           3252
    7         6        12        253.685           3375
    7         6        12        260.662           3498
    7         6        12        267.505           3621
    7         6        12        274.259           3744
    7         6        12        280.928           3867
    7         6        12        287.516           3990
    7         6        13        15.0998            300
    7         6        13        30.8462            423
    7         6        13        45.2285            546
    7         6        13        58.6645            669
    7         6        13         71.365            792
    7         6        13        83.4573            915
    7         6        13        95.0312           1038
    7         6        13        106.149           1161
    7         6        13        116.864           1284
    7         6        13        127.203           1407
    7         6        13        137.165           1530
    7         6        13        146.842           1653
    7         6        13        156.243           1776
    7         6        13        165.393           1899
    7         6        13        174.315           2022
    7         6        13        183.031           2145
    7         6        13        191.547           2268
    7         6        13        199.881           2391
    7         6        13         208.04           2514
    7         6        13        216.048           2637
    7         6        13        223.909           2760
    7         6        13        231.627           2883
    7         6        13        239.227           3006
    7         6        13        246.681           3129
    7         6        13        254.041           3252
    7         6        13        261.284           3375
    7         6        13        268.401           3498
    7         6        13        275.453           3621
    7         6        13        282.398           3744
    7         6        13        289.248           3867
    7         6        13        296.013           3990
    7         6        14        14.4862            300
    7         6        14        30.7389            423
    7         6        14        45.6001            546
    7         6        14        59.4794            669
    7         6        14        72.5966            792
    7         6        14        85.0822            915
    7         6        14        97.0294           1038
    7         6        14        108.505           1161
    7         6        14         119.56           1284
    7         6        14        130.243           1407
    7         6        14        140.543           1530
    7         6        14        150.509           1653
    7         6        14          160.2           1776
    7         6        14        169.631           1899
    7         6        14         178.82           2022
    7         6        14        187.782           2145
    7         6        14        196.546           2268
    7         6        14         205.12           2391
    7         6        14        213.514           2514
    7         6        14         221.75           2637
    7         6        14        229.829           2760
    7         6        14        237.756           2883
    7         6        14        245.538           3006
    7         6        14        253.204           3129
    7         6        14        260.738           3252
    7         6        14        268.169           3375
    7         6        14        275.478           3498
    7         6        14          282.7           3621
    7         6        14        289.808           3744
    7         6        14        296.855           3867
    7         6        14        303.786           3990
    8         1         1        3.40903            160
    8         1         1        4.90886            188
    8         1         1        6.45553            216
    8         1         1        8.04105            244
    8         1         1        9.65423            272
    8         1         1        11.2653            300
    8         1         1        12.8789            328
    8         1         1        14.4868            356
    8         1         1        16.0825            384
    8         1         1        17.6607            412
    8         1         1        19.2167            440
    8         1         1        20.7472            468
    8         1         1        22.2494            496
    8         1         1        23.7217            524
    8         1         1        25.1629            552
    8         1         1        26.5725            580
    8         1         1        27.9504            608
    8         1         1        29.2968            636
    8         1         1         30.612            664
    8         1         1        31.8967            692
    8         1         1        33.1517            720
    8         1         1        34.3777            748
    8         1         1        35.5758            776
    8         1         1        36.7469            804
    8         1         1        37.8917            832
    8         1         1        39.0112            860
    8         1         1        40.1065            888
    8         1         1        41.1783            916
    8         1         1        42.2276            944
    8         1         1        43.2551            972
    8         1         2        2.23253            160
    8         1         2        5.27632            214
    8         1         2        8.45324            268
    8         1         2          11.78            322
    8         1         2         15.213            376
    8         1         2        18.7106            430
