* numtel = ssdindex * 9 + csiindex
* numtel      Z         A         ECsI_MeV        ECsI_Ch
    8         3         8        177.102           3224
    8         3         8        183.708           3350
    8         3         8        190.303           3476
    8         3         8         196.89           3602
    8         3         8        203.471           3728
    8         3         8        210.048           3854
    8         3         8        216.622           3980
    8         3         9              0            200
    8         3         9        7.66944            326
    8         3         9        17.4699            452
    8         3         9         26.593            578
    8         3         9        35.2789            704
    8         3         9        43.6486            830
    8         3         9        51.7721            956
    8         3         9        59.7058           1082
    8         3         9         67.478           1208
    8         3         9        75.1063           1334
    8         3         9        82.6132           1460
    8         3         9        89.9917           1586
    8         3         9        97.2039           1712
    8         3         9        104.344           1838
    8         3         9        111.402           1964
    8         3         9         118.39           2090
    8         3         9        125.319           2216
    8         3         9        132.195           2342
    8         3         9        139.024           2468
    8         3         9        145.812           2594
    8         3         9        152.565           2720
    8         3         9        159.286           2846
    8         3         9         165.98           2972
    8         3         9        172.649           3098
    8         3         9        179.298           3224
    8         3         9        185.929           3350
    8         3         9        192.544           3476
    8         3         9        199.145           3602
    8         3         9        205.736           3728
    8         3         9        212.317           3854
    8         3         9        218.891           3980
    8         4         7              0            200
    8         4         7        9.53543            326
    8         4         7        20.0713            452
    8         4         7        29.7327            578
    8         4         7        38.8404            704
    8         4         7        47.5365            830
    8         4         7        55.9099            956
    8         4         7        64.0119           1082
    8         4         7          71.86           1208
    8         4         7        79.5049           1334
    8         4         7        86.9689           1460
    8         4         7         94.285           1586
    8         4         7        101.474           1712
    8         4         7        108.551           1838
    8         4         7         115.53           1964
    8         4         7        122.424           2090
    8         4         7        129.241           2216
    8         4         7        135.991           2342
    8         4         7        142.681           2468
    8         4         7        149.318           2594
    8         4         7        155.907           2720
    8         4         7        162.454           2846
    8         4         7        168.963           2972
    8         4         7        175.438           3098
    8         4         7        181.883           3224
    8         4         7        188.302           3350
    8         4         7        194.698           3476
    8         4         7        201.072           3602
    8         4         7        207.428           3728
    8         4         7        213.769           3854
    8         4         7        220.095           3980
    8         4         9              0            200
    8         4         9        7.74218            326
    8         4         9        19.1784            452
    8         4         9        29.5998            578
    8         4         9        39.3814            704
    8         4         9        48.6921            830
    8         4         9        57.6268            956
    8         4         9        66.2514           1082
    8         4         9        74.6181           1208
    8         4         9        82.7503           1334
    8         4         9        90.6729           1460
    8         4         9        98.3637           1586
    8         4         9        105.938           1712
    8         4         9        113.353           1838
    8         4         9        120.647           1964
    8         4         9        127.832           2090
    8         4         9         134.92           2216
    8         4         9         141.92           2342
    8         4         9        148.843           2468
    8         4         9        155.695           2594
    8         4         9        162.483           2720
    8         4         9        169.214           2846
    8         4         9        175.892           2972
    8         4         9        182.523           3098
    8         4         9         189.11           3224
    8         4         9        195.658           3350
    8         4         9        202.171           3476
    8         4         9         208.65           3602
    8         4         9        215.101           3728
    8         4         9        221.524           3854
    8         4         9        227.923           3980
    8         4        10              0            200
    8         4        10        6.80336            326
    8         4        10        18.6731            452
    8         4        10        29.4375            578
    8         4        10        39.5283            704
    8         4        10        49.1181            830
    8         4        10        58.3093            956
    8         4        10        67.1746           1082
    8         4        10        75.7587           1208
    8         4        10        84.1097           1334
    8         4        10        92.2438           1460
    8         4        10        100.183           1586
    8         4        10        107.892           1712
    8         4        10        115.492           1838
    8         4        10         122.94           1964
    8         4        10        130.268           2090
    8         4        10        137.491           2216
    8         4        10        144.618           2342
    8         4        10        151.658           2468
    8         4        10        158.621           2594
    8         4        10        165.513           2720
    8         4        10         172.34           2846
    8         4        10        179.109           2972
    8         4        10        185.824           3098
    8         4        10        192.491           3224
    8         4        10        199.112           3350
    8         4        10        205.693           3476
    8         4        10        212.237           3602
    8         4        10        218.745           3728
    8         4        10        225.223           3854
    8         4        10        231.671           3980
    8         5        10              0            200
    8         5        10        5.66361            326
    8         5        10        19.1741            452
    8         5        10        31.2331            578
    8         5        10        42.4348            704
    8         5        10        52.9976            830
    8         5        10          63.05            956
    8         5        10        72.6804           1082
    8         5        10        81.9511           1208
    8         5        10        90.9084           1334
    8         5        10         99.574           1460
    8         5        10         107.96           1586
    8         5        10         116.15           1712
    8         5        10        124.137           1838
    8         5        10        131.954           1964
    8         5        10        139.627           2090
    8         5        10        147.156           2216
    8         5        10        154.554           2342
    8         5        10        161.856           2468
    8         5        10        169.039           2594
    8         5        10        176.126           2720
    8         5        10        183.126           2846
    8         5        10        190.046           2972
    8         5        10        196.892           3098
    8         5        10         203.67           3224
    8         5        10        210.384           3350
    8         5        10         217.04           3476
    8         5        10        223.642           3602
    8         5        10        230.193           3728
    8         5        10        236.697           3854
    8         5        10        243.158           3980
    8         5        11              0            200
    8         5        11        4.55447            326
    8         5        11        18.5222            452
    8         5        11        30.9838            578
    8         5        11        42.5524            704
    8         5        11        53.4504            830
    8         5        11        63.8122            956
    8         5        11        73.7299           1082
    8         5        11        83.2684           1208
    8         5        11        92.4811           1334
    8         5        11        101.405           1460
    8         5        11         110.05           1586
    8         5        11        118.433           1712
    8         5        11        126.627           1838
    8         5        11        134.634           1964
    8         5        11        142.483           2090
    8         5        11        150.169           2216
    8         5        11        157.743           2342
    8         5        11        165.162           2468
    8         5        11        172.487           2594
    8         5        11        179.738           2720
    8         5        11        186.866           2846
    8         5        11        193.908           2972
    8         5        11         200.87           3098
    8         5        11        207.757           3224
    8         5        11        214.576           3350
    8         5        11        221.332           3476
    8         5        11        228.028           3602
    8         5        11        234.669           3728
    8         5        11        241.259           3854
    8         5        11        247.801           3980
    8         5        12              0            200
    8         5        12        3.54731            326
    8         5        12        17.9054            452
    8         5        12        30.7587            578
    8         5        12        42.6791            704
    8         5        12        53.9006            830
    8         5        12        64.5622            956
    8         5        12         74.759           1082
    8         5        12        84.5599           1208
    8         5        12        94.0164           1334
    8         5        12        103.176           1460
    8         5        12         112.07           1586
    8         5        12        120.688           1712
    8         5        12        129.071           1838
    8         5        12        137.265           1964
    8         5        12        145.288           2090
    8         5        12        153.143           2216
    8         5        12        160.867           2342
    8         5        12        168.452           2468
    8         5        12        175.938           2594
    8         5        12        183.286           2720
    8         5        12        190.558           2846
    8         5        12        197.731           2972
    8         5        12        204.811           3098
    8         5        12        211.812           3224
    8         5        12        218.739           3350
    8         5        12        225.598           3476
    8         5        12        232.392           3602
    8         5        12        239.128           3728
    8         5        12        245.807           3854
    8         5        12        252.435           3980
    8         6        12              0            300
    8         6        12        13.1179            423
    8         6        12        27.3721            546
    8         6        12         40.438            669
    8         6        12        52.6381            792
    8         6        12        64.1583            915
    8         6        12        75.1164           1038
    8         6        12        85.5987           1161
    8         6        12        95.6696           1284
    8         6        12        105.378           1407
    8         6        12        114.766           1530
    8         6        12         123.82           1653
    8         6        12        132.622           1776
    8         6        12        141.197           1899
    8         6        12        149.561           2022
    8         6        12        157.736           2145
    8         6        12        165.736           2268
    8         6        12        173.585           2391
    8         6        12        181.278           2514
    8         6        12        188.847           2637
    8         6        12        196.296           2760
    8         6        12         203.62           2883
    8         6        12        210.843           3006
    8         6        12        217.961           3129
    8         6        12        225.009           3252
    8         6        12        231.967           3375
    8         6        12        238.818           3498
    8         6        12         245.62           3621
    8         6        12        252.333           3744
    8         6        12        259.024           3867
    8         6        12         265.62           3990
    8         6        13              0            300
    8         6        13        12.2378            423
    8         6        13        26.9226            546
    8         6        13        40.3957            669
    8         6        13        52.9652            792
    8         6        13        64.8276            915
    8         6        13        76.1042           1038
    8         6        13        86.8858           1161
    8         6        13        97.2374           1284
    8         6        13        107.213           1407
    8         6        13        116.855           1530
    8         6        13        126.191           1653
    8         6        13        135.213           1776
    8         6        13        144.001           1899
    8         6        13        152.575           2022
    8         6        13        160.941           2145
    8         6        13        169.129           2268
    8         6        13        177.153           2391
    8         6        13        185.019           2514
    8         6        13        192.748           2637
    8         6        13        200.346           2760
    8         6        13        207.826           2883
    8         6        13        215.198           3006
    8         6        13        222.449           3129
    8         6        13         229.63           3252
    8         6        13        236.699           3375
    8         6        13        243.692           3498
    8         6        13         250.61           3621
    8         6        13        257.453           3744
    8         6        13        264.197           3867
    8         6        13        270.894           3990
    8         6        14              0            300
    8         6        14        11.2584            423
    8         6        14         26.371            546
    8         6        14        40.2298            669
    8         6        14         53.151            792
    8         6        14        65.3389            915
    8         6        14        76.9197           1038
    8         6        14        87.9855           1161
    8         6        14        98.6064           1284
    8         6        14        108.836           1407
    8         6        14         118.72           1530
    8         6        14        128.293           1653
    8         6        14         137.57           1776
    8         6        14        146.556           1899
    8         6        14        155.319           2022
    8         6        14        163.883           2145
    8         6        14        172.247           2268
    8         6        14        180.437           2391
    8         6        14        188.469           2514
    8         6        14        196.358           2637
    8         6        14        204.103           2760
    8         6        14        211.726           2883
    8         6        14        219.229           3006
    8         6        14        226.617           3129
    8         6        14         233.92           3252
    8         6        14        241.116           3375
    8         6        14        248.216           3498
    8         6        14        255.246           3621
    8         6        14        262.211           3744
    8         6        14        269.071           3867
    8         6        14        275.881           3990
    9         1         1          3.991            200
    9         1         1        6.39199            256
    9         1         1        8.87321            312
    9         1         1        11.3809            368
    9         1         1        13.8876            424
    9         1         1        16.3798            480
    9         1         1        18.8424            536
    9         1         1        21.2645            592
    9         1         1        23.6389            648
    9         1         1        25.9618            704
    9         1         1        28.2314            760
    9         1         1        30.4478            816
    9         1         1        32.6119            872
    9         1         1        34.7255            928
    9         1         1        36.7907            984
    9         1         1        38.8097           1040
    9         1         1        40.7847           1096
    9         1         1         42.718           1152
    9         1         1        44.6118           1208
    9         1         1        46.4683           1264
    9         1         1        48.2894           1320
    9         1         1        50.0769           1376
    9         1         1        51.8325           1432
    9         1         1        53.5582           1488
    9         1         1         55.255           1544
    9         1         1        56.9243           1600
    9         1         1        58.5677           1656
    9         1         1        60.1862           1712
    9         1         1        61.7809           1768
    9         1         1         63.353           1824
    9         1         1        64.9033           1880
    9         1         2        2.79785            200
    9         1         2         6.6467            286
    9         1         2        10.6604            372
    9         1         2        14.8274            458
    9         1         2        19.0718            544
    9         1         2        23.2439            630
    9         1         2        27.3516            716
    9         1         2        31.3801            802
    9         1         2        35.3192            888
    9         1         2        39.1639            974
    9         1         2        42.9135           1060
    9         1         2        46.5697           1146
    9         1         2        50.1358           1232
    9         1         2        53.6158           1318
    9         1         2        57.0145           1404
    9         1         2        60.3365           1490
    9         1         2        63.5863           1576
    9         1         2        66.7682           1662
    9         1         2        69.8863           1748
    9         1         2        72.9443           1834
    9         1         2        75.9461           1920
    9         1         2        78.8943           2006
    9         1         2        81.7923           2092
    9         1         2        84.6428           2178
    9         1         2        87.4486           2264
    9         1         2        90.2118           2350
    9         1         2        92.9345           2436
    9         1         2        95.6186           2522
    9         1         2        98.2658           2608
    9         1         2        100.878           2694
    9         1         2        103.456           2780
    9         1         3        1.75205            200
    9         1         3        6.37899            300
    9         1         3        11.1455            400
    9         1         3        16.0536            500
    9         1         3         21.078            600
    9         1         3        26.2311            700
    9         1         3        31.3242            800
    9         1         3        36.2606            900
    9         1         3        41.0957           1000
    9         1         3        45.8222           1100
    9         1         3        50.4374           1200
    9         1         3        54.9432           1300
    9         1         3        59.3429           1400
    9         1         3        63.6413           1500
    9         1         3        67.8432           1600
    9         1         3         71.954           1700
    9         1         3        75.9788           1800
    9         1         3        79.9232           1900
    9         1         3        83.7914           2000
    9         1         3        87.5883           2100
    9         1         3        91.3178           2200
    9         1         3        94.9837           2300
    9         1         3        98.5898           2400
    9         1         3        102.139           2500
    9         1         3        105.635           2600
    9         1         3        109.081           2700
    9         1         3        112.478           2800
    9         1         3        115.829           2900
    9         1         3        119.137           3000
    9         1         3        122.403           3100
    9         2         3       0.394109            200
    9         2         3        5.96459            310
    9         2         3        10.8618            420
    9         2         3        15.5629            530
    9         2         3        20.1652            640
    9         2         3        24.7056            750
    9         2         3        29.1969            860
    9         2         3        33.6067            970
    9         2         3        37.9775           1080
    9         2         3        42.3116           1190
    9         2         3         46.615           1300
    9         2         3        50.8916           1410
    9         2         3        55.1449           1520
    9         2         3        59.3775           1630
    9         2         3        63.5919           1740
    9         2         3        67.7902           1850
    9         2         3        71.9744           1960
    9         2         3        76.1461           2070
    9         2         3         80.307           2180
    9         2         3        84.4583           2290
    9         2         3        88.6012           2400
    9         2         3        92.7373           2510
    9         2         3        96.8674           2620
    9         2         3        100.992           2730
    9         2         3        105.113           2840
    9         2         3         109.23           2950
    9         2         3        113.345           3060
    9         2         3        117.459           3170
    9         2         3        121.571           3280
    9         2         3        125.683           3390
    9         2         4              0            200
    9         2         4        6.24661            326
    9         2         4         12.021            452
    9         2         4        17.5179            578
    9         2         4        22.8789            704
    9         2         4         28.156            830
    9         2         4        33.3711            956
    9         2         4         38.532           1082
    9         2         4        43.5873           1208
    9         2         4        48.5945           1334
    9         2         4        53.5526           1460
    9         2         4        58.4712           1586
    9         2         4        63.3547           1712
    9         2         4        68.2069           1838
    9         2         4        73.0317           1964
    9         2         4         77.832           2090
    9         2         4        82.6104           2216
    9         2         4        87.3693           2342
    9         2         4         92.111           2468
    9         2         4        96.8373           2594
    9         2         4         101.55           2720
    9         2         4         106.25           2846
    9         2         4         110.94           2972
    9         2         4        115.621           3098
    9         2         4        120.294           3224
    9         2         4        124.959           3350
    9         2         4        129.618           3476
    9         2         4        134.272           3602
    9         2         4        138.922           3728
    9         2         4        143.568           3854
    9         2         4        148.212           3980
    9         2         6              0            200
    9         2         6        5.57666            326
    9         2         6        11.7763            452
    9         2         6        17.5924            578
    9         2         6        23.2003            704
    9         2         6        28.6824            830
    9         2         6        34.0795            956
    9         2         6        39.4169           1082
    9         2         6        44.7047           1208
    9         2         6        49.9473           1334
    9         2         6         55.148           1460
    9         2         6        60.2865           1586
    9         2         6        65.3162           1712
    9         2         6        70.3202           1838
    9         2         6        75.2798           1964
    9         2         6        80.2031           2090
    9         2         6        85.0947           2216
    9         2         6        89.9564           2342
    9         2         6        94.7914           2468
    9         2         6         99.602           2594
    9         2         6         104.39           2720
    9         2         6        109.158           2846
    9         2         6        113.907           2972
    9         2         6         118.64           3098
    9         2         6        123.356           3224
    9         2         6        128.058           3350
    9         2         6        132.747           3476
    9         2         6        137.424           3602
    9         2         6         142.09           3728
    9         2         6        146.746           3854
    9         2         6        151.392           3980
    9         3         6              0            200
    9         3         6        4.14888            326
    9         3         6        11.7146            452
    9         3         6        18.6027            578
    9         3         6        25.0926            704
    9         3         6        31.3114            830
    9         3         6         37.323            956
    9         3         6        43.1716           1082
    9         3         6        48.8932           1208
    9         3         6        54.5032           1334
    9         3         6         60.004           1460
    9         3         6        65.3821           1586
    9         3         6        70.6919           1712
    9         3         6        75.9293           1838
    9         3         6        81.1062           1964
    9         3         6        86.2287           2090
    9         3         6        91.3024           2216
    9         3         6        96.3323           2342
    9         3         6        101.323           2468
    9         3         6        106.277           2594
    9         3         6        111.199           2720
    9         3         6        116.091           2846
    9         3         6        120.956           2972
    9         3         6        125.796           3098
    9         3         6        130.613           3224
    9         3         6        135.409           3350
    9         3         6        140.187           3476
    9         3         6        144.946           3602
    9         3         6         149.69           3728
    9         3         6        154.419           3854
    9         3         6        159.134           3980
    9         3         7              0            200
    9         3         7         3.6186            326
    9         3         7         11.505            452
    9         3         7        18.6391            578
    9         3         7        25.3432            704
    9         3         7        31.7439            830
    9         3         7        37.9225            956
    9         3         7        43.9291           1082
    9         3         7        49.7813           1208
    9         3         7        55.5209           1334
    9         3         7        61.1566           1460
    9         3         7        66.7016           1586
    9         3         7        72.1262           1712
    9         3         7        77.4602           1838
    9         3         7         82.735           1964
    9         3         7        87.9441           2090
    9         3         7        93.0983           2216
    9         3         7         98.203           2342
    9         3         7        103.262           2468
    9         3         7         108.28           2594
    9         3         7        113.261           2720
    9         3         7        118.207           2846
    9         3         7        123.121           2972
    9         3         7        128.007           3098
    9         3         7        132.865           3224
    9         3         7          137.7           3350
    9         3         7        142.511           3476
    9         3         7        147.301           3602
    9         3         7        152.072           3728
    9         3         7        156.824           3854
    9         3         7         161.56           3980
    9         3         8              0            200
    9         3         8         3.1339            326
    9         3         8         11.301            452
    9         3         8        18.6657            578
    9         3         8        25.5699            704
    9         3         8        32.1461            830
    9         3         8        38.4804            956
    9         3         8        44.6243           1082
    9         3         8        50.6162           1208
    9         3         8        56.4689           1334
    9         3         8        62.2186           1460
    9         3         8        67.8716           1586
    9         3         8        73.4381           1712
    9         3         8        78.9176           1838
    9         3         8        84.2767           1964
    9         3         8        89.5724           2090
    9         3         8        94.8138           2216
    9         3         8        99.9953           2342
    9         3         8        105.127           2468
    9         3         8        110.213           2594
    9         3         8        115.257           2720
    9         3         8        120.262           2846
    9         3         8        125.232           2972
    9         3         8         130.17           3098
    9         3         8        135.077           3224
    9         3         8        139.956           3350
    9         3         8        144.809           3476
    9         3         8        149.638           3602
    9         3         8        154.445           3728
    9         3         8        159.231           3854
    9         3         8        163.997           3980
    9         3         9              0            200
    9         3         9        2.64039            326
    9         3         9        11.0573            452
    9         3         9        18.6295            578
    9         3         9        25.7164            704
    9         3         9         32.457            830
    9         3         9        38.9346            956
    9         3         9        45.2077           1082
    9         3         9        51.3149           1208
    9         3         9        57.2857           1334
    9         3         9        63.1303           1460
    9         3         9        68.8804           1586
    9         3         9        74.5402           1712
    9         3         9        80.1183           1838
    9         3         9        85.6247           1964
    9         3         9        91.0275           2090
    9         3         9        96.3325           2216
    9         3         9        101.589           2342
    9         3         9        106.796           2468
    9         3         9        111.947           2594
    9         3         9        117.053           2720
    9         3         9        122.117           2846
    9         3         9        127.142           2972
    9         3         9        132.131           3098
    9         3         9        137.086           3224
    9         3         9        142.011           3350
    9         3         9        146.906           3476
    9         3         9        151.775           3602
    9         3         9        156.619           3728
    9         3         9         161.44           3854
    9         3         9        166.239           3980
    9         4         7              0            200
    9         4         7       0.776117            326
    9         4         7        10.1033            452
    9         4         7        18.4296            578
    9         4         7        26.1365            704
    9         4         7        33.4074            830
    9         4         7        40.3437            956
    9         4         7        47.0168           1082
    9         4         7        53.4719           1208
    9         4         7        59.7449           1334
    9         4         7        65.8584           1460
    9         4         7        71.7996           1586
    9         4         7        77.6162           1712
    9         4         7        83.3207           1838
    9         4         7        88.9302           1964
    9         4         7         94.454           2090
    9         4         7           99.9           2216
    9         4         7        105.276           2342
    9         4         7        110.589           2468
    9         4         7        115.844           2594
    9         4         7        121.046           2720
    9         4         7          126.2           2846
    9         4         7         131.31           2972
    9         4         7        136.379           3098
    9         4         7         141.41           3224
    9         4         7        146.407           3350
    9         4         7        151.371           3476
    9         4         7        156.305           3602
    9         4         7        161.212           3728
    9         4         7        166.092           3854
    9         4         7        170.949           3980
    9         4         9              0            200
    9         4         9      0.0222275            326
    9         4         9        9.30241            452
    9         4         9        18.2537            578
    9         4         9        26.5149            704
    9         4         9         34.277            830
    9         4         9        41.6576            956
    9         4         9        48.7357           1082
    9         4         9         55.563           1208
    9         4         9        62.1816           1334
    9         4         9        68.6158           1460
    9         4         9        74.8932           1586
    9         4         9        81.0312           1712
    9         4         9        87.0494           1838
    9         4         9        92.9186           1964
    9         4         9        98.6623           2090
    9         4         9        104.333           2216
    9         4         9        109.918           2342
    9         4         9        115.425           2468
    9         4         9        120.864           2594
    9         4         9        126.238           2720
    9         4         9        131.554           2846
    9         4         9        136.815           2972
    9         4         9        142.027           3098
    9         4         9        147.193           3224
    9         4         9        152.315           3350
    9         4         9        157.398           3476
    9         4         9        162.443           3602
    9         4         9        167.453           3728
    9         4         9        172.431           3854
    9         4         9        177.379           3980
    9         4        10              0            200
    9         4        10              0            326
    9         4        10        8.88306            452
    9         4        10        18.1333            578
    9         4        10        26.6427            704
    9         4        10        34.6303            830
    9         4        10        42.2153            956
    9         4        10        49.4786           1082
    9         4        10        56.4782           1208
    9         4        10        63.2553           1334
    9         4        10        69.8407           1460
    9         4        10        76.2621           1586
    9         4        10        82.5381           1712
    9         4        10         88.675           1838
    9         4        10        94.7071           1964
    9         4        10        100.596           2090
    9         4        10        106.363           2216
    9         4        10        112.053           2342
    9         4        10        117.648           2468
    9         4        10        123.178           2594
    9         4        10        128.638           2720
    9         4        10        134.036           2846
    9         4        10        139.376           2972
    9         4        10        144.661           3098
    9         4        10        149.896           3224
    9         4        10        155.085           3350
    9         4        10         160.23           3476
    9         4        10        165.335           3602
    9         4        10        170.402           3728
    9         4        10        175.433           3854
    9         4        10        180.432           3980
    9         5        10              0            230
    9         5        10              0            355
    9         5        10         8.5999            480
    9         5        10        18.9789            605
    9         5        10        28.4734            730
    9         5        10        37.3515            855
    9         5        10        45.7467            980
    9         5        10        53.7497           1105
    9         5        10        61.4271           1230
    9         5        10        68.8262           1355
    9         5        10        75.9869           1480
    9         5        10        82.9341           1605
    9         5        10        89.6962           1730
    9         5        10        96.2945           1855
    9         5        10        102.703           1980
    9         5        10        108.974           2105
    9         5        10        115.131           2230
    9         5        10        121.171           2355
    9         5        10        127.114           2480
    9         5        10        132.962           2605
    9         5        10         138.72           2730
    9         5        10        144.401           2855
    9         5        10        150.015           2980
    9         5        10        155.569           3105
    9         5        10        161.054           3230
    9         5        10        166.447           3355
    9         5        10        171.813           3480
    9         5        10        177.127           3605
    9         5        10        182.393           3730
    9         5        10        187.614           3855
    9         5        10        192.794           3980
    9         5        11              0            230
    9         5        11              0            355
    9         5        11        8.03183            480
    9         5        11        18.7694            605
    9         5        11        28.5534            730
    9         5        11        37.6968            855
    9         5        11        46.3346            980
    9         5        11        54.5627           1105
    9         5        11        62.4471           1230
    9         5        11        70.0395           1355
    9         5        11        77.3808           1480
    9         5        11         84.503           1605
    9         5        11         91.425           1730
    9         5        11        98.1762           1855
    9         5        11        104.771           1980
    9         5        11        111.188           2105
    9         5        11        117.468           2230
    9         5        11        123.638           2355
    9         5        11        129.695           2480
    9         5        11        135.656           2605
    9         5        11        141.529           2730
    9         5        11        147.313           2855
    9         5        11         153.01           2980
    9         5        11        158.649           3105
    9         5        11        164.207           3230
    9         5        11        169.724           3355
    9         5        11        175.176           3480
    9         5        11        180.541           3605
    9         5        11         185.88           3730
    9         5        11        191.171           3855
    9         5        11        196.416           3980
    9         5        12              0            230
    9         5        12              0            355
    9         5        12        7.53048            480
    9         5        12        18.6069            605
    9         5        12        28.6741            730
    9         5        12        38.0712            855
    9         5        12        46.9438            980
    9         5        12        55.3889           1105
    9         5        12        63.4767           1230
    9         5        12        71.2577           1355
    9         5        12        78.7759           1480
    9         5        12        86.0644           1605
    9         5        12         93.148           1730
    9         5        12        100.049           1855
    9         5        12        106.788           1980
    9         5        12        113.377           2105
    9         5        12        119.805           2230
    9         5        12        126.084           2355
    9         5        12        132.261           2480
    9         5        12        138.337           2605
    9         5        12        144.308           2730
    9         5        12        150.199           2855
    9         5        12        155.999           2980
    9         5        12        161.721           3105
