*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.120000	1.27937   	0.120000	0.9749    	0.120000	0.980874  	0.120000	0.980874  	0.120000	0.970511  	0.120000	0.00438882
0.140000	1.28644   	0.140000	0.986901  	0.140000	0.998225  	0.140000	0.998225  	0.140000	0.983015  	0.140000	0.00388619
0.160000	1.28947   	0.160000	0.991047  	0.160000	1.00502   	0.160000	1.00502   	0.160000	0.987552  	0.160000	0.00349467
0.180000	1.29267   	0.180000	0.990972  	0.180000	1.00552   	0.180000	1.00552   	0.180000	0.987792  	0.180000	0.00318027
0.200000	1.29746   	0.200000	0.988689  	0.200000	1.00239   	0.200000	1.00239   	0.200000	0.985768  	0.200000	0.00292174
0.250000	1.28217   	0.250000	0.9847    	0.250000	0.987716  	0.250000	0.987716  	0.250000	0.982262  	0.250000	0.0024382
0.300000	1.27718   	0.300000	0.981232  	0.300000	0.970467  	0.300000	0.970467  	0.300000	0.979131  	0.300000	0.00210046
0.350000	1.27365   	0.350000	0.97679   	0.350000	0.954357  	0.350000	0.954357  	0.350000	0.97494   	0.350000	0.00185014
0.400000	1.27987   	0.400000	0.978946  	0.400000	0.946245  	0.400000	0.946245  	0.400000	0.977289  	0.400000	0.00165657
0.450000	1.28246   	0.450000	0.97941   	0.450000	0.935885  	0.450000	0.935885  	0.450000	0.977908  	0.450000	0.00150207
0.500000	1.28084   	0.500000	0.976935  	0.500000	0.924124  	0.500000	0.924124  	0.500000	0.975559  	0.500000	0.00137566
0.600000	1.22871   	0.600000	0.969959  	0.600000	0.897266  	0.600000	0.897266  	0.600000	0.968778  	0.600000	0.0011807
0.700000	1.15374   	0.700000	0.945435  	0.700000	0.868041  	0.700000	0.868041  	0.700000	0.944398  	0.700000	0.0010369
0.800000	1.11079   	0.800000	0.909461  	0.800000	0.839719  	0.800000	0.839719  	0.800000	0.908535  	0.800000	0.000926137
0.900000	1.0681    	0.900000	0.874682  	0.900000	0.812554  	0.900000	0.812554  	0.900000	0.873844  	0.900000	0.000838012
1.000000	1.02614   	1.000000	0.84108   	1.000000	0.78665   	1.000000	0.78665   	1.000000	0.840313  	1.000000	0.00076611
1.250000	0.928091  	1.250000	0.765779  	1.250000	0.725341  	1.250000	0.725341  	1.250000	0.765146  	1.250000	0.000633049
1.500000	0.842246  	1.500000	0.700498  	1.500000	0.671544  	1.500000	0.671544  	1.500000	0.699956  	1.500000	0.000541267
1.750000	0.76763   	1.750000	0.643719  	1.750000	0.625913  	1.750000	0.625913  	1.750000	0.643245  	1.750000	0.000473892
2.000000	0.705886  	2.000000	0.597111  	2.000000	0.58639   	2.000000	0.58639   	2.000000	0.596689  	2.000000	0.000422195
2.250000	0.654772  	2.250000	0.557849  	2.250000	0.551722  	2.250000	0.551722  	2.250000	0.557468  	2.250000	0.000381197
2.500000	0.600287  	2.500000	0.523972  	2.500000	0.52104   	2.500000	0.52104   	2.500000	0.523624  	2.500000	0.000347837
3.000000	0.532403  	3.000000	0.466624  	3.000000	0.469188  	3.000000	0.469188  	3.000000	0.466327  	3.000000	0.000296727
3.500000	0.479017  	3.500000	0.42285   	3.500000	0.427108  	3.500000	0.427108  	3.500000	0.422591  	3.500000	0.000259312
4.000000	0.435902  	4.000000	0.387793  	4.000000	0.392329  	4.000000	0.392329  	4.000000	0.387562  	4.000000	0.000230668
4.500000	0.400326  	4.500000	0.358829  	4.500000	0.363127  	4.500000	0.363127  	4.500000	0.358621  	4.500000	0.000207994
5.000000	0.37045   	5.000000	0.334374  	5.000000	0.338275  	5.000000	0.338275  	5.000000	0.334185  	5.000000	0.000189574
5.500000	0.344988  	5.500000	0.31339   	5.500000	0.316863  	5.500000	0.316863  	5.500000	0.313215  	5.500000	0.000174297
6.000000	0.323018  	6.000000	0.295152  	6.000000	0.298221  	6.000000	0.298221  	6.000000	0.294991  	6.000000	0.00016141
6.500000	0.303857  	6.500000	0.279136  	6.500000	0.28184   	6.500000	0.28184   	6.500000	0.278985  	6.500000	0.000150385
7.000000	0.286993  	7.000000	0.264945  	7.000000	0.267326  	7.000000	0.267326  	7.000000	0.264804  	7.000000	0.000140839
7.500000	0.272029  	7.500000	0.252275  	7.500000	0.254372  	7.500000	0.254372  	7.500000	0.252142  	7.500000	0.000132488
8.000000	0.258658  	8.000000	0.240887  	8.000000	0.242736  	8.000000	0.242736  	8.000000	0.240762  	8.000000	0.000125119
8.500000	0.246634  	8.500000	0.230592  	8.500000	0.23222   	8.500000	0.23222   	8.500000	0.230473  	8.500000	0.000118565
9.000000	0.23576   	9.000000	0.221234  	9.000000	0.222669  	9.000000	0.222669  	9.000000	0.221121  	9.000000	0.000112695
9.500000	0.225877  	9.500000	0.212687  	9.500000	0.21395   	9.500000	0.21395   	9.500000	0.21258   	9.500000	0.000107406
10.000000	0.216852  	10.000000	0.205771  	10.000000	0.205958  	10.000000	0.205958  	10.000000	0.205669  	10.000000	0.000102615
11.000000	0.200963  	11.000000	0.19171   	11.000000	0.191495  	11.000000	0.191599  	11.000000	0.191616  	11.000000	9.42651e-05
12.000000	0.187412  	12.000000	0.17954   	12.000000	0.179054  	12.000000	0.179225  	12.000000	0.179453  	12.000000	8.72286e-05
13.000000	0.175713  	13.000000	0.168908  	13.000000	0.168226  	13.000000	0.16844   	13.000000	0.168827  	13.000000	8.1214e-05
14.000000	0.165505  	14.000000	0.159541  	14.000000	0.158708  	14.000000	0.15895   	14.000000	0.159465  	14.000000	7.60109e-05
15.000000	0.156516  	15.000000	0.151227  	15.000000	0.150269  	15.000000	0.150527  	15.000000	0.151155  	15.000000	7.14629e-05
16.000000	0.148537  	16.000000	0.143797  	16.000000	0.142731  	16.000000	0.142997  	16.000000	0.14373   	16.000000	6.7452e-05
17.000000	0.141404  	17.000000	0.137119  	17.000000	0.135951  	17.000000	0.13622   	17.000000	0.137055  	17.000000	6.3887e-05
18.000000	0.134988  	18.000000	0.131081  	18.000000	0.129821  	18.000000	0.130086  	18.000000	0.131021  	18.000000	6.06963e-05
19.000000	0.129183  	19.000000	0.125597  	19.000000	0.124248  	19.000000	0.124505  	19.000000	0.125539  	19.000000	5.78232e-05
20.000000	0.123905  	20.000000	0.120593  	20.000000	0.119155  	20.000000	0.119404  	20.000000	0.120538  	20.000000	5.52217e-05
21.000000	0.119085  	21.000000	0.116008  	21.000000	0.114481  	21.000000	0.114722  	21.000000	0.115955  	21.000000	5.28544e-05
22.000000	0.114664  	22.000000	0.111791  	22.000000	0.110179  	22.000000	0.110407  	22.000000	0.11174   	22.000000	5.06908e-05
23.000000	0.110594  	23.000000	0.107899  	23.000000	0.106204  	23.000000	0.106418  	23.000000	0.107851  	23.000000	4.87051e-05
24.000000	0.106834  	24.000000	0.104296  	24.000000	0.102517  	24.000000	0.102719  	24.000000	0.104249  	24.000000	4.6876e-05
25.000000	0.103349  	25.000000	0.10095   	25.000000	0.0990861 	25.000000	0.0992772 	25.000000	0.100905  	25.000000	4.51854e-05
27.000000	0.0970905 	27.000000	0.0949266 	27.000000	0.0928988 	27.000000	0.0930667 	27.000000	0.0948845 	27.000000	4.21602e-05
29.000000	0.0916271 	29.000000	0.0896531 	29.000000	0.0874761 	29.000000	0.0876143 	29.000000	0.0896136 	29.000000	3.95309e-05
31.000000	0.0868138 	31.000000	0.0849964 	31.000000	0.0828472 	31.000000	0.082954  	31.000000	0.0849592 	31.000000	3.72235e-05
33.000000	0.0825393 	33.000000	0.0808531 	33.000000	0.0788794 	33.000000	0.0789607 	33.000000	0.080818  	33.000000	3.51815e-05
35.000000	0.0787164 	35.000000	0.0771419 	35.000000	0.0753327 	35.000000	0.0753824 	35.000000	0.0771085 	35.000000	3.3361e-05
38.000000	0.0736813 	38.000000	0.0722463 	38.000000	0.0706414 	38.000000	0.0706589 	38.000000	0.0722153 	38.000000	3.09716e-05
41.000000	0.06933   	41.000000	0.0680096 	41.000000	0.0665731 	41.000000	0.0665672 	41.000000	0.0679807 	41.000000	2.89147e-05
44.000000	0.0655298 	44.000000	0.0643057 	44.000000	0.0630032 	44.000000	0.0629863 	44.000000	0.0642786 	44.000000	2.71245e-05
47.000000	0.0621805 	47.000000	0.0610389 	47.000000	0.0598542 	47.000000	0.0598244 	47.000000	0.0610134 	47.000000	2.55516e-05
50.000000	0.0592049 	50.000000	0.0581353 	50.000000	0.0570567 	50.000000	0.0570109 	50.000000	0.0581111 	50.000000	2.41583e-05
55.000000	0.0549177 	55.000000	0.0539505 	55.000000	0.0530069 	55.000000	0.05295   	55.000000	0.0539284 	55.000000	2.21578e-05
60.000000	0.0512971 	60.000000	0.0504164 	60.000000	0.0495784 	60.000000	0.0495142 	60.000000	0.0503959 	60.000000	2.04751e-05
65.000000	0.0481961 	65.000000	0.0473905 	65.000000	0.0466424 	65.000000	0.0465674 	65.000000	0.0473715 	65.000000	1.90391e-05
70.000000	0.0455083 	70.000000	0.0447695 	70.000000	0.0440872 	70.000000	0.0440108 	70.000000	0.0447517 	70.000000	1.77988e-05
75.000000	0.0431547 	75.000000	0.0424764 	75.000000	0.0418559 	75.000000	0.0417705 	75.000000	0.0424596 	75.000000	1.67161e-05
80.000000	0.0410754 	80.000000	0.0404525 	80.000000	0.0398782 	80.000000	0.0397906 	80.000000	0.0404368 	80.000000	1.57624e-05
85.000000	0.0392242 	85.000000	0.0386527 	85.000000	0.0381164 	85.000000	0.0380275 	85.000000	0.0386378 	85.000000	1.49158e-05
90.000000	0.0375646 	90.000000	0.0370413 	90.000000	0.036537  	90.000000	0.0364472 	90.000000	0.0370272 	90.000000	1.41588e-05
95.000000	0.0360678 	95.000000	0.03559   	95.000000	0.0351128 	95.000000	0.0350222 	95.000000	0.0355765 	95.000000	1.34779e-05
100.000000	0.0347103 	100.000000	0.0342757 	100.000000	0.0338217 	100.000000	0.0337304 	100.000000	0.0342628 	100.000000	1.28619e-05
105.000000	0.0334733 	105.000000	0.0330797 	105.000000	0.0326456 	105.000000	0.0325539 	105.000000	0.0330674 	105.000000	1.2302e-05
110.000000	0.0323409 	110.000000	0.0319867 	110.000000	0.0315696 	110.000000	0.0314777 	110.000000	0.0319749 	110.000000	1.17905e-05
115.000000	0.0313001 	115.000000	0.0309838 	115.000000	0.0305822 	115.000000	0.0304895 	115.000000	0.0309724 	115.000000	1.13216e-05
120.000000	0.0303399 	120.000000	0.0300601 	120.000000	0.0296695 	120.000000	0.0295787 	120.000000	0.0300492 	120.000000	1.08899e-05
125.000000	0.0294512 	125.000000	0.0292066 	125.000000	0.0288247 	125.000000	0.0287365 	125.000000	0.0291961 	125.000000	1.04912e-05
130.000000	0.0286259 	130.000000	0.0284155 	130.000000	0.0280441 	130.000000	0.0279555 	130.000000	0.0284054 	130.000000	1.01217e-05
135.000000	0.0278575 	135.000000	0.0276802 	135.000000	0.0273179 	135.000000	0.0272291 	135.000000	0.0276704 	135.000000	9.77842e-06
140.000000	0.02714   	140.000000	0.0269949 	140.000000	0.0266406 	140.000000	0.0265518 	140.000000	0.0269854 	140.000000	9.45853e-06
145.000000	0.0264685 	145.000000	0.0263546 	145.000000	0.0260075 	145.000000	0.0259187 	145.000000	0.0263454 	145.000000	9.15971e-06
150.000000	0.0258385 	150.000000	0.0257551 	150.000000	0.0254145 	150.000000	0.0253257 	150.000000	0.0257462 	150.000000	8.87991e-06
155.000000	0.0249514 	155.000000	0.0251925 	155.000000	0.0248582 	155.000000	0.0247691 	155.000000	0.0251838 	155.000000	8.61735e-06
160.000000	0.0244315 	160.000000	0.0246635 	160.000000	0.0243339 	160.000000	0.0242455 	160.000000	0.0246551 	160.000000	8.37047e-06
165.000000	0.0239412 	165.000000	0.0241652 	165.000000	0.0238383 	165.000000	0.0237522 	165.000000	0.024157  	165.000000	8.13788e-06
170.000000	0.023478  	170.000000	0.0236949 	170.000000	0.0233716 	170.000000	0.0232866 	170.000000	0.023687  	170.000000	7.91836e-06
175.000000	0.0230398 	175.000000	0.0232505 	175.000000	0.0229316 	175.000000	0.0228464 	175.000000	0.0232428 	175.000000	7.71083e-06
180.000000	0.0226245 	180.000000	0.0228297 	180.000000	0.0225148 	180.000000	0.0224295 	180.000000	0.0228222 	180.000000	7.51431e-06
185.000000	0.0222303 	185.000000	0.0224307 	185.000000	0.0221195 	185.000000	0.0220343 	185.000000	0.0224234 	185.000000	7.32795e-06
190.000000	0.0218557 	190.000000	0.022052  	190.000000	0.0217444 	190.000000	0.0216591 	190.000000	0.0220448 	190.000000	7.15096e-06
195.000000	0.0214992 	195.000000	0.0216919 	195.000000	0.0213867 	195.000000	0.0213023 	195.000000	0.0216849 	195.000000	6.98265e-06
200.000000	0.0211595 	200.000000	0.0213492 	200.000000	0.0210453 	200.000000	0.0209627 	200.000000	0.0213424 	200.000000	6.82238e-06
210.000000	0.020526  	210.000000	0.020711  	210.000000	0.0204121 	210.000000	0.0203303 	210.000000	0.0207045 	210.000000	6.52374e-06
220.000000	0.019947  	220.000000	0.0201289 	220.000000	0.0198351 	220.000000	0.0197535 	220.000000	0.0201226 	220.000000	6.25109e-06
230.000000	0.0194157 	230.000000	0.0195958 	230.000000	0.019307  	230.000000	0.0192253 	230.000000	0.0195898 	230.000000	6.00113e-06
240.000000	0.0189264 	240.000000	0.0191057 	240.000000	0.0188196 	240.000000	0.01874   	240.000000	0.0191    	240.000000	5.77111e-06
250.000000	0.0184743 	250.000000	0.0186539 	250.000000	0.0183709 	250.000000	0.0182925 	250.000000	0.0186483 	250.000000	5.5587e-06
260.000000	0.0180553 	260.000000	0.0182358 	260.000000	0.0179572 	260.000000	0.0178787 	260.000000	0.0182305 	260.000000	5.36194e-06
270.000000	0.0176659 	270.000000	0.017848  	270.000000	0.0175733 	270.000000	0.0174949 	270.000000	0.0178428 	270.000000	5.17914e-06
280.000000	0.017303  	280.000000	0.0174873 	280.000000	0.0172163 	280.000000	0.0171382 	280.000000	0.0174823 	280.000000	5.00884e-06
290.000000	0.0169641 	290.000000	0.017151  	290.000000	0.0168821 	290.000000	0.0168057 	290.000000	0.0171461 	290.000000	4.84979e-06
300.000000	0.0166468 	300.000000	0.0168367 	300.000000	0.0165705 	300.000000	0.0164951 	300.000000	0.016832  	300.000000	4.70089e-06
310.000000	0.0163492 	310.000000	0.0165423 	310.000000	0.01628   	310.000000	0.0162045 	310.000000	0.0165378 	310.000000	4.56119e-06
320.000000	0.0160694 	320.000000	0.0162661 	320.000000	0.0160074 	320.000000	0.0159319 	320.000000	0.0162617 	320.000000	4.42986e-06
330.000000	0.015806  	330.000000	0.0160065 	330.000000	0.0157501 	330.000000	0.0156758 	330.000000	0.0160022 	330.000000	4.30615e-06
340.000000	0.0155576 	340.000000	0.015762  	340.000000	0.0155078 	340.000000	0.0154349 	340.000000	0.0157578 	340.000000	4.18942e-06
350.000000	0.0153229 	350.000000	0.0155314 	350.000000	0.0152804 	350.000000	0.0152077 	350.000000	0.0155273 	350.000000	4.07907e-06
360.000000	0.0151009 	360.000000	0.0153136 	360.000000	0.0150661 	360.000000	0.0149933 	360.000000	0.0153096 	360.000000	3.9746e-06
370.000000	0.0148905 	370.000000	0.0151075 	370.000000	0.0148633 	370.000000	0.0147906 	370.000000	0.0151036 	370.000000	3.87554e-06
380.000000	0.0146909 	380.000000	0.0149123 	380.000000	0.0146704 	380.000000	0.0145987 	380.000000	0.0149085 	380.000000	3.78148e-06
390.000000	0.0145014 	390.000000	0.0147271 	390.000000	0.0144874 	390.000000	0.0144169 	390.000000	0.0147234 	390.000000	3.69204e-06
400.000000	0.0143211 	400.000000	0.0145513 	400.000000	0.0143144 	400.000000	0.0142443 	400.000000	0.0145477 	400.000000	3.60689e-06
410.000000	0.0141495 	410.000000	0.0143841 	410.000000	0.0141505 	410.000000	0.0140803 	410.000000	0.0143806 	410.000000	3.52572e-06
420.000000	0.0139859 	420.000000	0.014225  	420.000000	0.0139947 	420.000000	0.0139244 	420.000000	0.0142215 	420.000000	3.44825e-06
430.000000	0.0138299 	430.000000	0.0140734 	430.000000	0.013846  	430.000000	0.0137759 	430.000000	0.01407   	430.000000	3.37424e-06
440.000000	0.0136809 	440.000000	0.0139288 	440.000000	0.0137037 	440.000000	0.0136344 	440.000000	0.0139255 	440.000000	3.30345e-06
450.000000	0.0135385 	450.000000	0.0137908 	450.000000	0.0135678 	450.000000	0.0134995 	450.000000	0.0137875 	450.000000	3.23568e-06
460.000000	0.0134023 	460.000000	0.0136589 	460.000000	0.0134386 	460.000000	0.0133706 	460.000000	0.0136557 	460.000000	3.17074e-06
470.000000	0.0132718 	470.000000	0.0135328 	470.000000	0.0133156 	470.000000	0.0132475 	470.000000	0.0135297 	470.000000	3.10844e-06
480.000000	0.0131469 	480.000000	0.0134121 	480.000000	0.0131975 	480.000000	0.0131298 	480.000000	0.0134091 	480.000000	3.04864e-06
490.000000	0.0130271 	490.000000	0.0132966 	490.000000	0.0130841 	490.000000	0.0130171 	490.000000	0.0132936 	490.000000	2.99117e-06
500.000000	0.0129121 	500.000000	0.0131858 	500.000000	0.0129754 	500.000000	0.0129092 	500.000000	0.0131828 	500.000000	2.93591e-06
520.000000	0.0126957 	520.000000	0.0129775 	520.000000	0.0127723 	520.000000	0.0127065 	520.000000	0.0129747 	520.000000	2.83151e-06
540.000000	0.0124956 	540.000000	0.0127855 	540.000000	0.0125858 	540.000000	0.0125198 	540.000000	0.0127827 	540.000000	2.73453e-06
560.000000	0.0123103 	560.000000	0.0126079 	560.000000	0.012413  	560.000000	0.0123475 	560.000000	0.0126052 	560.000000	2.64421e-06
580.000000	0.0121383 	580.000000	0.0124433 	580.000000	0.0122523 	580.000000	0.0121879 	580.000000	0.0124407 	580.000000	2.55986e-06
600.000000	0.0119783 	600.000000	0.0122905 	600.000000	0.0121037 	600.000000	0.0120399 	600.000000	0.012288  	600.000000	2.48091e-06
620.000000	0.0118292 	620.000000	0.0121483 	620.000000	0.0119663 	620.000000	0.0119024 	620.000000	0.0121459 	620.000000	2.40686e-06
640.000000	0.0116901 	640.000000	0.0120159 	640.000000	0.0118383 	640.000000	0.0117744 	640.000000	0.0120135 	640.000000	2.33724e-06
660.000000	0.0115601 	660.000000	0.0118922 	660.000000	0.0117185 	660.000000	0.011655  	660.000000	0.0118899 	660.000000	2.27168e-06
680.000000	0.0114384 	680.000000	0.0117766 	680.000000	0.0116061 	680.000000	0.0115434 	680.000000	0.0117744 	680.000000	2.20983e-06
700.000000	0.0113243 	700.000000	0.0116684 	700.000000	0.011501  	700.000000	0.011439  	700.000000	0.0116663 	700.000000	2.15137e-06
720.000000	0.0112173 	720.000000	0.011567  	720.000000	0.0114031 	720.000000	0.0113412 	720.000000	0.0115649 	720.000000	2.09602e-06
740.000000	0.0111168 	740.000000	0.0114719 	740.000000	0.0113114 	740.000000	0.0112495 	740.000000	0.0114698 	740.000000	2.04356e-06
760.000000	0.0110223 	760.000000	0.0113825 	760.000000	0.0112253 	760.000000	0.0111633 	760.000000	0.0113805 	760.000000	1.99374e-06
780.000000	0.0109334 	780.000000	0.0112985 	780.000000	0.0111441 	780.000000	0.0110823 	780.000000	0.0112965 	780.000000	1.94638e-06
800.000000	0.0108497 	800.000000	0.0112194 	800.000000	0.0110673 	800.000000	0.011006  	800.000000	0.0112175 	800.000000	1.9013e-06
820.000000	0.0107709 	820.000000	0.0111449 	820.000000	0.0109951 	820.000000	0.0109345 	820.000000	0.011143  	820.000000	1.85832e-06
840.000000	0.0106965 	840.000000	0.0110747 	840.000000	0.0109289 	840.000000	0.0108687 	840.000000	0.0110729 	840.000000	1.81732e-06
860.000000	0.0106264 	860.000000	0.0110085 	860.000000	0.0108667 	860.000000	0.0108065 	860.000000	0.0110067 	860.000000	1.77814e-06
880.000000	0.0105601 	880.000000	0.0109459 	880.000000	0.010808  	880.000000	0.0107478 	880.000000	0.0109442 	880.000000	1.74068e-06
900.000000	0.0104976 	900.000000	0.0108869 	900.000000	0.0107523 	900.000000	0.0106924 	900.000000	0.0108852 	900.000000	1.70482e-06
920.000000	0.0104385 	920.000000	0.0108311 	920.000000	0.0106994 	920.000000	0.0106399 	920.000000	0.0108295 	920.000000	1.67046e-06
940.000000	0.0103827 	940.000000	0.0107784 	940.000000	0.0106492 	940.000000	0.0105902 	940.000000	0.0107768 	940.000000	1.6375e-06
960.000000	0.01033   	960.000000	0.0107286 	960.000000	0.0106017 	960.000000	0.0105431 	960.000000	0.010727  	960.000000	1.60586e-06
980.000000	0.0102801 	980.000000	0.0106814 	980.000000	0.0105569 	980.000000	0.0104984 	980.000000	0.0106798 	980.000000	1.57547e-06
1000.000000	0.010233  	1000.000000	0.0106368 	1000.000000	0.0105145 	1000.000000	0.0104561 	1000.000000	0.0106352 	1000.000000	1.54624e-06
1020.000000	0.0101884 	1020.000000	0.0105946 	1020.000000	0.0104744 	1020.000000	0.0104159 	1020.000000	0.010593  	1020.000000	1.51811e-06
1040.000000	0.0101463 	1040.000000	0.0105546 	1040.000000	0.0104363 	1040.000000	0.0103777 	1040.000000	0.0105531 	1040.000000	1.49103e-06
1060.000000	0.0101064 	1060.000000	0.0105167 	1060.000000	0.0104001 	1060.000000	0.0103415 	1060.000000	0.0105153 	1060.000000	1.46492e-06
1080.000000	0.0100688 	1080.000000	0.0104809 	1080.000000	0.0103656 	1080.000000	0.0103071 	1080.000000	0.0104795 	1080.000000	1.43975e-06
1100.000000	0.0100332 	1100.000000	0.010447  	1100.000000	0.0103327 	1100.000000	0.0102743 	1100.000000	0.0104456 	1100.000000	1.41546e-06
1120.000000	0.0099996 	1120.000000	0.0104149 	1120.000000	0.0103014 	1120.000000	0.0102432 	1120.000000	0.0104135 	1120.000000	1.392e-06
1140.000000	0.00996787	1140.000000	0.0103845 	1140.000000	0.0102714 	1140.000000	0.0102135 	1140.000000	0.0103831 	1140.000000	1.36933e-06
1160.000000	0.00993791	1160.000000	0.0103557 	1160.000000	0.0102429 	1160.000000	0.0101853 	1160.000000	0.0103543 	1160.000000	1.34741e-06
1180.000000	0.00990965	1180.000000	0.0103284 	1180.000000	0.0102158 	1180.000000	0.0101585 	1180.000000	0.0103271 	1180.000000	1.32621e-06
1200.000000	0.00988301	1200.000000	0.0103027 	1200.000000	0.01019   	1200.000000	0.0101329 	1200.000000	0.0103014 	1200.000000	1.30569e-06
1220.000000	0.00985791	1220.000000	0.0102783 	1220.000000	0.0101656 	1220.000000	0.0101086 	1220.000000	0.010277  	1220.000000	1.28582e-06
1240.000000	0.00983428	1240.000000	0.0102553 	1240.000000	0.0101424 	1240.000000	0.0100854 	1240.000000	0.010254  	1240.000000	1.26656e-06
1260.000000	0.00981206	1260.000000	0.0102335 	1260.000000	0.0101203 	1260.000000	0.0100633 	1260.000000	0.0102323 	1260.000000	1.24789e-06
1280.000000	0.00979118	1280.000000	0.010213  	1280.000000	0.0100992 	1280.000000	0.0100423 	1280.000000	0.0102118 	1280.000000	1.22978e-06
1300.000000	0.00977159	1300.000000	0.0101936 	1300.000000	0.0100791 	1300.000000	0.0100222 	1300.000000	0.0101924 	1300.000000	1.21221e-06
1320.000000	0.00975324	1320.000000	0.0101753 	1320.000000	0.0100599 	1320.000000	0.0100031 	1320.000000	0.0101741 	1320.000000	1.19515e-06
1340.000000	0.00973606	1340.000000	0.0101581 	1340.000000	0.0100415 	1340.000000	0.00998486	1340.000000	0.0101569 	1340.000000	1.17857e-06
1360.000000	0.00972002	1360.000000	0.0101419 	1360.000000	0.0100239 	1360.000000	0.00996748	1360.000000	0.0101407 	1360.000000	1.16247e-06
1380.000000	0.00970507	1380.000000	0.0101266 	1380.000000	0.0100071 	1380.000000	0.00995091	1380.000000	0.0101255 	1380.000000	1.14682e-06
1400.000000	0.00969117	1400.000000	0.0101123 	1400.000000	0.00999114	1400.000000	0.00993512	1400.000000	0.0101112 	1400.000000	1.1316e-06
1420.000000	0.00967826	1420.000000	0.0100989 	1420.000000	0.00997588	1420.000000	0.00992006	1420.000000	0.0100977 	1420.000000	1.11679e-06
1440.000000	0.00966633	1440.000000	0.0100863 	1440.000000	0.00996136	1440.000000	0.00990571	1440.000000	0.0100852 	1440.000000	1.10237e-06
1460.000000	0.00965532	1460.000000	0.0100745 	1460.000000	0.00994756	1460.000000	0.00989202	1460.000000	0.0100734 	1460.000000	1.08834e-06
1480.000000	0.0096452 	1480.000000	0.0100635 	1480.000000	0.00993444	1480.000000	0.00987898	1480.000000	0.0100624 	1480.000000	1.07467e-06
