*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
35.000000	3662.71   	35.000000	3586.4    	35.000000	3638.82   	35.000000	3636.38   	35.000000	30.2824   	35.000000	16.2538   	35.000000	9.9344    	35.000000	9.0754    	35.000000	9.67381
38.000000	4238.58   	38.000000	4152.48   	38.000000	4218.23   	38.000000	4215.83   	38.000000	35.1918   	38.000000	18.6989   	38.000000	11.5202   	38.000000	10.4579   	38.000000	11.2295
41.000000	4851.01   	41.000000	4755.32   	41.000000	4834.53   	41.000000	4832.36   	41.000000	40.4008   	41.000000	21.2727   	41.000000	13.2042   	41.000000	11.9186   	41.000000	12.8837
44.000000	5499.28   	44.000000	5394.25   	44.000000	5487.11   	44.000000	5485.28   	44.000000	45.9065   	44.000000	23.9752   	44.000000	14.9839   	44.000000	13.4555   	44.000000	14.6343
47.000000	6182.72   	47.000000	6068.64   	47.000000	6175.31   	47.000000	6173.94   	47.000000	51.7032   	47.000000	26.8019   	47.000000	16.8573   	47.000000	15.0665   	47.000000	16.4793
50.000000	6900.68   	50.000000	6777.88   	50.000000	6898.52   	50.000000	6897.72   	50.000000	57.7854   	50.000000	29.7508   	50.000000	18.8222   	50.000000	16.7499   	50.000000	18.4171
55.000000	8172.39   	55.000000	8035.85   	55.000000	8180.02   	55.000000	8180.52   	55.000000	68.5399   	55.000000	34.9297   	55.000000	22.295    	55.000000	19.7118   	55.000000	21.848
60.000000	9535.75   	60.000000	9386.49   	60.000000	9554.41   	60.000000	9556.74   	60.000000	80.0423   	60.000000	40.4294   	60.000000	26.0077   	60.000000	22.8628   	60.000000	25.5241
65.000000	10988.4   	65.000000	10827.4   	65.000000	11019.7   	65.000000	11024     	65.000000	92.2766   	65.000000	46.2393   	65.000000	29.9539   	65.000000	26.1976   	65.000000	29.44
70.000000	12528.1   	70.000000	12356.4   	70.000000	12573.5   	70.000000	12580.2   	70.000000	105.214   	70.000000	52.3506   	70.000000	34.126    	70.000000	29.7101   	70.000000	33.5891
75.000000	14152.7   	75.000000	13971.3   	75.000000	14213.6   	75.000000	14223.1   	75.000000	118.831   	75.000000	58.7516   	75.000000	38.5166   	75.000000	33.3947   	75.000000	37.9654
80.000000	15860.4   	80.000000	15670.1   	80.000000	15938.2   	80.000000	15950.8   	80.000000	133.106   	80.000000	65.4364   	80.000000	43.1194   	80.000000	37.2463   	80.000000	42.5633
85.000000	17649.4   	85.000000	17450.8   	85.000000	17745.2   	85.000000	17761.4   	85.000000	148.016   	85.000000	72.3914   	85.000000	47.928    	85.000000	41.2601   	85.000000	47.3774
90.000000	19517.9   	90.000000	19311.7   	90.000000	19633.1   	90.000000	19653.1   	90.000000	163.546   	90.000000	79.6122   	90.000000	52.9369   	90.000000	45.432    	90.000000	52.4033
95.000000	21464.3   	95.000000	21250.9   	95.000000	21600.1   	95.000000	21624.3   	95.000000	179.675   	95.000000	87.0911   	95.000000	58.1402   	95.000000	49.7576   	95.000000	57.636
100.000000	23487.1   	100.000000	23266.7   	100.000000	23644.5   	100.000000	23673.2   	100.000000	196.38    	100.000000	94.8198   	100.000000	63.532    	100.000000	54.2324   	100.000000	63.0702
105.000000	25584.9   	105.000000	25357.6   	105.000000	25764.6   	105.000000	25798.3   	105.000000	213.643   	105.000000	102.791   	105.000000	69.1065   	105.000000	58.8523   	105.000000	68.7011
110.000000	27756.1   	110.000000	27522     	110.000000	27959     	110.000000	27998     	110.000000	231.449   	110.000000	111.003   	110.000000	74.8593   	110.000000	63.6138   	110.000000	74.5249
115.000000	29999.6   	115.000000	29758.4   	115.000000	30226.5   	115.000000	30270.9   	115.000000	249.785   	115.000000	119.445   	115.000000	80.7856   	115.000000	68.5138   	115.000000	80.5378
120.000000	32314     	120.000000	32065.2   	120.000000	32565.3   	120.000000	32615.6   	120.000000	268.628   	120.000000	128.107   	120.000000	86.8797   	120.000000	73.548    	120.000000	86.7347
125.000000	34698.2   	125.000000	34441.2   	125.000000	34974.1   	125.000000	35030.7   	125.000000	287.962   	125.000000	136.989   	125.000000	93.1371   	125.000000	78.713    	125.000000	93.1116
130.000000	37150.9   	130.000000	36884.9   	130.000000	37451.7   	130.000000	37514.9   	130.000000	307.778   	130.000000	146.083   	130.000000	99.5537   	130.000000	84.0061   	130.000000	99.6652
135.000000	39671.1   	135.000000	39395.1   	135.000000	39996.9   	135.000000	40066.8   	135.000000	328.059   	135.000000	155.385   	135.000000	106.125   	135.000000	89.4242   	135.000000	106.392
140.000000	42257.6   	140.000000	41970.5   	140.000000	42608.2   	140.000000	42685.3   	140.000000	348.785   	140.000000	164.893   	140.000000	112.847   	140.000000	94.9636   	140.000000	113.287
145.000000	44909.4   	145.000000	44609.8   	145.000000	45284.5   	145.000000	45369.2   	145.000000	369.945   	145.000000	174.594   	145.000000	119.714   	145.000000	100.621   	145.000000	120.347
150.000000	47625.6   	150.000000	47311.9   	150.000000	48024.6   	150.000000	48117.2   	150.000000	391.53    	150.000000	184.486   	150.000000	126.724   	150.000000	106.395   	150.000000	127.569
155.000000	50443.4   	155.000000	50075.5   	155.000000	50827.6   	155.000000	50928.2   	155.000000	413.526   	155.000000	194.566   	155.000000	133.872   	155.000000	112.283   	155.000000	134.95
160.000000	53322.3   	160.000000	52899.7   	160.000000	53692.1   	160.000000	53801.2   	160.000000	435.916   	160.000000	204.827   	160.000000	141.154   	160.000000	118.28    	160.000000	142.486
165.000000	56259.9   	165.000000	55783.2   	165.000000	56617.2   	165.000000	56734.9   	165.000000	458.691   	165.000000	215.267   	165.000000	148.568   	165.000000	124.386   	165.000000	150.174
170.000000	59255.2   	170.000000	58725.1   	170.000000	59601.9   	170.000000	59728.4   	170.000000	481.843   	170.000000	225.883   	170.000000	156.109   	170.000000	130.597   	170.000000	158.012
175.000000	62307.2   	175.000000	61724.3   	175.000000	62645     	175.000000	62780.7   	175.000000	505.353   	175.000000	236.671   	175.000000	163.774   	175.000000	136.911   	175.000000	165.995
180.000000	65414.9   	180.000000	64779.7   	180.000000	65745.3   	180.000000	65890.7   	180.000000	529.21    	180.000000	247.62    	180.000000	171.559   	180.000000	143.325   	180.000000	174.119
185.000000	68577.5   	185.000000	67890.5   	185.000000	68902.1   	185.000000	69057.5   	185.000000	553.404   	185.000000	258.724   	185.000000	179.461   	185.000000	149.837   	185.000000	182.384
190.000000	71793.9   	190.000000	71055.7   	190.000000	72114.5   	190.000000	72280.1   	190.000000	577.928   	190.000000	269.988   	190.000000	187.477   	190.000000	156.446   	190.000000	190.786
195.000000	75063.3   	195.000000	74274.2   	195.000000	75381.6   	195.000000	75557.6   	195.000000	602.775   	195.000000	281.412   	195.000000	195.604   	195.000000	163.148   	195.000000	199.322
200.000000	78384.8   	200.000000	77545.4   	200.000000	78702.3   	200.000000	78889     	200.000000	627.927   	200.000000	292.982   	200.000000	203.839   	200.000000	169.942   	200.000000	207.989
210.000000	85181     	210.000000	84241.7   	210.000000	85501.3   	210.000000	85710.3   	210.000000	679.12    	210.000000	316.561   	210.000000	220.621   	210.000000	183.796   	210.000000	225.707
220.000000	92175.9   	220.000000	91137.9   	220.000000	92505     	220.000000	92737.1   	220.000000	731.441   	220.000000	340.717   	220.000000	237.801   	220.000000	197.993   	220.000000	243.92
230.000000	99363.4   	230.000000	98227.5   	230.000000	99706.5   	230.000000	99962.8   	230.000000	784.812   	230.000000	365.403   	230.000000	255.356   	230.000000	212.518   	230.000000	262.607
240.000000	106738    	240.000000	105504    	240.000000	107100    	240.000000	107381    	240.000000	839.178   	240.000000	390.606   	240.000000	273.268   	240.000000	227.356   	240.000000	281.752
250.000000	114293    	250.000000	112963    	250.000000	114679    	250.000000	114986    	250.000000	894.46    	250.000000	416.299   	250.000000	291.515   	250.000000	242.492   	250.000000	301.332
260.000000	122025    	260.000000	120597    	260.000000	122437    	260.000000	122772    	260.000000	950.602   	260.000000	442.463   	260.000000	310.08    	260.000000	257.914   	260.000000	321.332
270.000000	129927    	270.000000	128401    	270.000000	130370    	270.000000	130734    	270.000000	1007.57   	270.000000	469.091   	270.000000	328.947   	270.000000	273.609   	270.000000	341.737
280.000000	137996    	280.000000	136370    	280.000000	138472    	280.000000	138865    	280.000000	1065.29   	280.000000	496.158   	280.000000	348.097   	280.000000	289.567   	280.000000	362.529
290.000000	146226    	290.000000	144500    	290.000000	146738    	290.000000	147162    	290.000000	1123.71   	290.000000	523.654   	290.000000	367.515   	290.000000	305.774   	290.000000	383.693
300.000000	154612    	300.000000	152785    	300.000000	155164    	300.000000	155618    	300.000000	1182.81   	300.000000	551.56    	300.000000	387.189   	300.000000	322.221   	300.000000	405.217
310.000000	163152    	310.000000	161222    	310.000000	163744    	310.000000	164230    	310.000000	1242.52   	310.000000	579.835   	310.000000	407.101   	310.000000	338.897   	310.000000	427.083
320.000000	171840    	320.000000	169805    	320.000000	172474    	320.000000	172993    	320.000000	1302.82   	320.000000	608.488   	320.000000	427.24    	320.000000	355.792   	320.000000	449.28
330.000000	180672    	330.000000	178530    	330.000000	181350    	330.000000	181902    	330.000000	1363.65   	330.000000	637.514   	330.000000	447.593   	330.000000	372.898   	330.000000	471.795
340.000000	189646    	340.000000	187394    	340.000000	190367    	340.000000	190954    	340.000000	1424.97   	340.000000	666.874   	340.000000	468.145   	340.000000	390.203   	340.000000	494.614
350.000000	198756    	350.000000	196392    	350.000000	199521    	350.000000	200144    	350.000000	1486.76   	350.000000	696.553   	350.000000	488.887   	350.000000	407.7     	350.000000	517.726
360.000000	208000    	360.000000	205521    	360.000000	208810    	360.000000	209468    	360.000000	1548.99   	360.000000	726.555   	360.000000	509.808   	360.000000	425.381   	360.000000	541.12
370.000000	217374    	370.000000	214777    	370.000000	218227    	370.000000	218922    	370.000000	1611.6    	370.000000	756.88    	370.000000	530.896   	370.000000	443.236   	370.000000	564.783
380.000000	226875    	380.000000	224157    	380.000000	227771    	380.000000	228504    	380.000000	1674.58   	380.000000	787.516   	380.000000	552.14    	380.000000	461.259   	380.000000	588.705
390.000000	236499    	390.000000	233657    	390.000000	237438    	390.000000	238208    	390.000000	1737.9    	390.000000	818.442   	390.000000	573.533   	390.000000	479.442   	390.000000	612.878
400.000000	246244    	400.000000	243275    	400.000000	247224    	400.000000	248033    	400.000000	1801.53   	400.000000	849.64    	400.000000	595.065   	400.000000	497.779   	400.000000	637.289
410.000000	256107    	410.000000	253006    	410.000000	257126    	410.000000	257974    	410.000000	1865.44   	410.000000	881.103   	410.000000	616.726   	410.000000	516.261   	410.000000	661.929
420.000000	266084    	420.000000	262848    	420.000000	267141    	420.000000	268029    	420.000000	1929.6    	420.000000	912.829   	420.000000	638.507   	420.000000	534.882   	420.000000	686.789
430.000000	276173    	430.000000	272798    	430.000000	277266    	430.000000	278195    	430.000000	1994.01   	430.000000	944.812   	430.000000	660.403   	430.000000	553.638   	430.000000	711.862
440.000000	286371    	440.000000	282854    	440.000000	287498    	440.000000	288468    	440.000000	2058.63   	440.000000	977.031   	440.000000	682.405   	440.000000	572.521   	440.000000	737.137
450.000000	296675    	450.000000	293012    	450.000000	297833    	450.000000	298845    	450.000000	2123.43   	450.000000	1009.46   	450.000000	704.504   	450.000000	591.524   	450.000000	762.606
460.000000	307084    	460.000000	303270    	460.000000	308270    	460.000000	309324    	460.000000	2188.4    	460.000000	1042.11   	460.000000	726.694   	460.000000	610.643   	460.000000	788.261
470.000000	317594    	470.000000	313625    	470.000000	318805    	470.000000	319903    	470.000000	2253.53   	470.000000	1074.98   	470.000000	748.97    	470.000000	629.873   	470.000000	814.095
480.000000	328203    	480.000000	324075    	480.000000	329437    	480.000000	330578    	480.000000	2318.8    	480.000000	1108.07   	480.000000	771.325   	480.000000	649.209   	480.000000	840.102
490.000000	338909    	490.000000	334617    	490.000000	340162    	490.000000	341347    	490.000000	2384.18   	490.000000	1141.38   	490.000000	793.751   	490.000000	668.644   	490.000000	866.273
