*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
6.500000	186.368   	6.500000	180.662   	6.500000	182.516   	6.500000	182.516   	6.500000	1.14235   	6.500000	0.732165  	6.500000	1.25437   	6.500000	1.28514   	6.500000	1.26746
7.000000	208.617   	7.000000	202.93    	7.000000	204.877   	7.000000	204.877   	7.000000	1.28692   	7.000000	0.816506  	7.000000	1.38039   	7.000000	1.40789   	7.000000	1.39584
7.500000	231.95    	7.500000	226.272   	7.500000	228.352   	7.500000	228.352   	7.500000	1.43899   	7.500000	0.904433  	7.500000	1.51268   	7.500000	1.53602   	7.500000	1.53065
8.000000	256.352   	8.000000	250.67    	8.000000	252.921   	8.000000	252.921   	8.000000	1.5984    	8.000000	0.995851  	8.000000	1.65114   	8.000000	1.66937   	8.000000	1.67177
8.500000	281.812   	8.500000	276.107   	8.500000	278.57    	8.500000	278.57    	8.500000	1.765     	8.500000	1.09068   	8.500000	1.79564   	8.500000	1.80784   	8.500000	1.81909
9.000000	308.315   	9.000000	302.568   	9.000000	305.282   	9.000000	305.282   	9.000000	1.93867   	9.000000	1.18883   	9.000000	1.94609   	9.000000	1.95134   	9.000000	1.97249
9.500000	335.852   	9.500000	330.039   	9.500000	333.042   	9.500000	333.042   	9.500000	2.11928   	9.500000	1.29021   	9.500000	2.10237   	9.500000	2.09972   	9.500000	2.13187
10.000000	364.411   	10.000000	358.499   	10.000000	361.838   	10.000000	361.838   	10.000000	2.30673   	10.000000	1.39474   	10.000000	2.26436   	10.000000	2.25289   	10.000000	2.2971
11.000000	424.552   	11.000000	417.769   	11.000000	422.389   	11.000000	422.374   	11.000000	2.7       	11.000000	1.61309   	11.000000	2.59482   	11.000000	2.57254   	11.000000	2.63537
12.000000	488.661   	12.000000	480.513   	12.000000	486.749   	12.000000	486.691   	12.000000	3.11632   	12.000000	1.84583   	12.000000	2.94477   	12.000000	2.9089    	12.000000	2.99294
13.000000	556.666   	13.000000	546.735   	13.000000	554.833   	13.000000	554.711   	13.000000	3.55541   	13.000000	2.09248   	13.000000	3.31597   	13.000000	3.2562    	13.000000	3.37221
14.000000	628.5     	14.000000	616.43    	14.000000	626.567   	14.000000	626.362   	14.000000	4.01692   	14.000000	2.35182   	14.000000	3.70734   	14.000000	3.61394   	14.000000	3.77212
15.000000	704.103   	15.000000	689.585   	15.000000	701.884   	15.000000	701.579   	15.000000	4.50054   	15.000000	2.62313   	15.000000	4.11803   	15.000000	3.98786   	15.000000	4.19181
16.000000	783.415   	16.000000	766.184   	16.000000	780.72    	16.000000	780.303   	16.000000	5.00593   	16.000000	2.90582   	16.000000	4.54733   	16.000000	4.37723   	16.000000	4.63058
17.000000	866.385   	17.000000	846.206   	17.000000	863.016   	17.000000	862.478   	17.000000	5.53273   	17.000000	3.19921   	17.000000	4.99471   	17.000000	4.78148   	17.000000	5.08791
18.000000	952.961   	18.000000	929.631   	18.000000	948.719   	18.000000	948.053   	18.000000	6.0806    	18.000000	3.50284   	18.000000	5.4597    	18.000000	5.20014   	18.000000	5.56334
19.000000	1043.1    	19.000000	1016.44   	19.000000	1037.78   	19.000000	1036.98   	19.000000	6.64925   	19.000000	3.81639   	19.000000	5.94192   	19.000000	5.6328    	19.000000	6.05648
20.000000	1136.74   	20.000000	1106.6    	20.000000	1130.15   	20.000000	1129.21   	20.000000	7.23844   	20.000000	4.13961   	20.000000	6.44103   	20.000000	6.07912   	20.000000	6.56701
21.000000	1233.86   	21.000000	1200.09   	21.000000	1225.8    	21.000000	1224.71   	21.000000	7.84796   	21.000000	4.47228   	21.000000	6.95674   	21.000000	6.53882   	21.000000	7.09464
22.000000	1334.41   	22.000000	1296.9    	22.000000	1324.68   	22.000000	1323.45   	22.000000	8.47762   	22.000000	4.81421   	22.000000	7.48882   	22.000000	7.01166   	22.000000	7.63916
23.000000	1438.35   	23.000000	1396.99   	23.000000	1426.76   	23.000000	1425.37   	23.000000	9.12694   	23.000000	5.16508   	23.000000	8.03694   	23.000000	7.49733   	23.000000	8.20022
24.000000	1545.65   	24.000000	1500.35   	24.000000	1531.97   	24.000000	1530.45   	24.000000	9.79554   	24.000000	5.52464   	24.000000	8.60077   	24.000000	7.99553   	24.000000	8.77752
25.000000	1656.26   	25.000000	1606.95   	25.000000	1640.3    	25.000000	1638.64   	25.000000	10.4832   	25.000000	5.89276   	25.000000	9.18013   	25.000000	8.50607   	25.000000	9.37087
27.000000	1887.3    	27.000000	1829.77   	27.000000	1866.15   	27.000000	1864.23   	27.000000	11.9149   	27.000000	6.65407   	27.000000	10.3845   	27.000000	9.56335   	27.000000	10.6048
29.000000	2131.23   	29.000000	2065.28   	29.000000	2104.03   	29.000000	2101.89   	29.000000	13.4199   	29.000000	7.44775   	29.000000	11.6482   	29.000000	10.6675   	29.000000	11.9004
31.000000	2387.8    	31.000000	2313.31   	31.000000	2353.78   	31.000000	2351.46   	31.000000	14.9979   	31.000000	8.27358   	31.000000	12.9704   	31.000000	11.8177   	31.000000	13.2566
33.000000	2656.78   	33.000000	2573.69   	33.000000	2615.74   	33.000000	2613.33   	33.000000	16.6572   	33.000000	9.13538   	33.000000	14.3541   	33.000000	13.0164   	33.000000	14.6768
35.000000	2937.97   	35.000000	2846.25   	35.000000	2889.83   	35.000000	2887.38   	35.000000	18.3976   	35.000000	10.0331   	35.000000	15.7993   	35.000000	14.2634   	35.000000	16.1611
38.000000	3382.2    	38.000000	3277.59   	38.000000	3323.31   	38.000000	3320.9    	38.000000	21.1555   	38.000000	11.445    	38.000000	18.0811   	38.000000	16.2234   	38.000000	18.5064
41.000000	3852.83   	41.000000	3735.47   	41.000000	3783.04   	41.000000	3780.83   	41.000000	24.0834   	41.000000	12.9312   	41.000000	20.4967   	41.000000	18.2883   	41.000000	20.9915
44.000000	4349.28   	44.000000	4219.39   	44.000000	4268.55   	44.000000	4266.63   	44.000000	27.177    	44.000000	14.4903   	44.000000	23.0433   	44.000000	20.4557   	44.000000	23.6141
47.000000	4871      	47.000000	4728.89   	47.000000	4779.31   	47.000000	4777.81   	47.000000	30.4311   	47.000000	16.1185   	47.000000	25.7181   	47.000000	22.7232   	47.000000	26.3715
50.000000	5417.49   	50.000000	5263.52   	50.000000	5314.87   	50.000000	5313.88   	50.000000	33.8411   	50.000000	17.814    	50.000000	28.518    	50.000000	25.0884   	50.000000	29.2609
55.000000	6382.09   	55.000000	6209.24   	55.000000	6261.29   	55.000000	6261.44   	55.000000	39.8585   	55.000000	20.7834   	55.000000	33.4545   	55.000000	29.2406   	55.000000	34.3623
60.000000	7412.17   	60.000000	7221.64   	60.000000	7273.24   	60.000000	7275.01   	60.000000	46.2769   	60.000000	23.9252   	60.000000	38.7165   	60.000000	33.6462   	60.000000	39.8103
65.000000	8505.87   	65.000000	8298.93   	65.000000	8349.26   	65.000000	8352.79   	65.000000	53.0862   	65.000000	27.2329   	65.000000	44.2947   	65.000000	38.2976   	65.000000	45.5964
70.000000	9661.48   	70.000000	9439.42   	70.000000	9487.55   	70.000000	9493.14   	70.000000	60.2686   	70.000000	30.7005   	70.000000	50.177    	70.000000	43.1853   	70.000000	51.7096
75.000000	10877.4   	75.000000	10641.5   	75.000000	10686.5   	75.000000	10694.5   	75.000000	67.8098   	75.000000	34.3207   	75.000000	56.3527   	75.000000	48.3012   	75.000000	58.1402
80.000000	12152.2   	80.000000	11903.6   	80.000000	11944.7   	80.000000	11955.4   	80.000000	75.6968   	80.000000	38.09     	80.000000	62.812    	80.000000	53.6378   	80.000000	64.8794
85.000000	13484.5   	85.000000	13224.4   	85.000000	13260.7   	85.000000	13274.5   	85.000000	83.9171   	85.000000	42.0005   	85.000000	69.5455   	85.000000	59.188    	85.000000	71.9188
90.000000	14872.9   	90.000000	14602.3   	90.000000	14633.3   	90.000000	14650.4   	90.000000	92.462    	90.000000	46.0498   	90.000000	76.5456   	90.000000	64.9461   	90.000000	79.2514
95.000000	16316.3   	95.000000	16036.1   	95.000000	16061.3   	95.000000	16081.8   	95.000000	101.32    	95.000000	50.2336   	95.000000	83.8037   	95.000000	70.9058   	95.000000	86.8698
100.000000	17813.4   	100.000000	17524.6   	100.000000	17543.3   	100.000000	17567.7   	100.000000	110.478   	100.000000	54.5468   	100.000000	91.3108   	100.000000	77.0605   	100.000000	94.7656
105.000000	19363.3   	105.000000	19066.4   	105.000000	19078.1   	105.000000	19106.8   	105.000000	119.925   	105.000000	58.9858   	105.000000	99.0592   	105.000000	83.4046   	105.000000	102.932
110.000000	20964.8   	110.000000	20660.4   	110.000000	20664.9   	110.000000	20698     	110.000000	129.655   	110.000000	63.5485   	110.000000	107.042   	110.000000	89.9334   	110.000000	111.363
115.000000	22617     	115.000000	22305.5   	115.000000	22302.5   	115.000000	22340.3   	115.000000	139.659   	115.000000	68.231    	115.000000	115.254   	115.000000	96.6423   	115.000000	120.053
120.000000	24318.9   	120.000000	24000.6   	120.000000	23989.9   	120.000000	24032.6   	120.000000	149.925   	120.000000	73.026    	120.000000	123.685   	120.000000	103.525   	120.000000	128.995
125.000000	26069.7   	125.000000	25744.7   	125.000000	25725.9   	125.000000	25773.9   	125.000000	160.445   	125.000000	77.934    	125.000000	132.331   	125.000000	110.578   	125.000000	138.182
130.000000	27868.3   	130.000000	27536.6   	130.000000	27509.8   	130.000000	27563.3   	130.000000	171.212   	130.000000	82.951    	130.000000	141.185   	130.000000	117.797   	130.000000	147.61
135.000000	29714.1   	135.000000	29375.5   	135.000000	29340.7   	135.000000	29399.9   	135.000000	182.22    	135.000000	88.0747   	135.000000	150.241   	135.000000	125.177   	135.000000	157.274
140.000000	31606.3   	140.000000	31260.4   	140.000000	31217.5   	140.000000	31282.7   	140.000000	193.456   	140.000000	93.3031   	140.000000	159.492   	140.000000	132.714   	140.000000	167.166
145.000000	33543.9   	145.000000	33190.4   	145.000000	33139.3   	145.000000	33210.9   	145.000000	204.914   	145.000000	98.6304   	145.000000	168.933   	145.000000	140.403   	145.000000	177.282
150.000000	35526.5   	150.000000	35164.5   	150.000000	35105.4   	150.000000	35183.6   	150.000000	216.589   	150.000000	104.055   	150.000000	178.559   	150.000000	148.242   	150.000000	187.618
155.000000	37581.7   	155.000000	37182     	155.000000	37115.2   	155.000000	37200     	155.000000	228.475   	155.000000	109.576   	155.000000	188.365   	155.000000	156.227   	155.000000	198.169
160.000000	39679.7   	160.000000	39242     	160.000000	39167.5   	160.000000	39259.3   	160.000000	240.562   	160.000000	115.188   	160.000000	198.345   	160.000000	164.353   	160.000000	208.929
165.000000	41818.6   	165.000000	41343.7   	165.000000	41261.7   	165.000000	41360.8   	165.000000	252.845   	165.000000	120.891   	165.000000	208.494   	165.000000	172.618   	165.000000	219.894
170.000000	43997.7   	170.000000	43486.2   	170.000000	43397.3   	170.000000	43503.7   	170.000000	265.32    	170.000000	126.685   	170.000000	218.809   	170.000000	181.019   	170.000000	231.061
175.000000	46216.2   	175.000000	45668.9   	175.000000	45573.1   	175.000000	45687.1   	175.000000	277.978   	175.000000	132.564   	175.000000	229.283   	175.000000	189.551   	175.000000	242.423
180.000000	48473.5   	180.000000	47891.1   	180.000000	47788.6   	180.000000	47910.6   	180.000000	290.81    	180.000000	138.525   	180.000000	239.911   	180.000000	198.21    	180.000000	253.976
185.000000	50768.8   	185.000000	50151.8   	185.000000	50042.9   	185.000000	50173.2   	185.000000	303.812   	185.000000	144.564   	185.000000	250.689   	185.000000	206.995   	185.000000	265.717
190.000000	53101.6   	190.000000	52450.6   	190.000000	52335.7   	190.000000	52474.4   	190.000000	316.983   	190.000000	150.684   	190.000000	261.614   	190.000000	215.903   	190.000000	277.641
195.000000	55471.2   	195.000000	54786.6   	195.000000	54666.2   	195.000000	54813.5   	195.000000	330.315   	195.000000	156.884   	195.000000	272.682   	195.000000	224.93    	195.000000	289.746
200.000000	57877     	200.000000	57159.3   	200.000000	57033.7   	200.000000	57189.8   	200.000000	343.802   	200.000000	163.158   	200.000000	283.888   	200.000000	234.074   	200.000000	302.027
210.000000	62794.8   	210.000000	62012     	210.000000	61877.2   	210.000000	62051.6   	210.000000	371.222   	210.000000	175.925   	210.000000	306.697   	210.000000	252.7     	210.000000	327.099
220.000000	67850.2   	220.000000	67003.7   	220.000000	66861.5   	220.000000	67054.9   	220.000000	399.207   	220.000000	188.983   	220.000000	330.014   	220.000000	271.762   	220.000000	352.832
230.000000	73039.1   	230.000000	72129.6   	230.000000	71981.8   	230.000000	72195.1   	230.000000	427.715   	230.000000	202.304   	230.000000	353.809   	230.000000	291.237   	230.000000	379.195
240.000000	78357.3   	240.000000	77385.3   	240.000000	77234     	240.000000	77467.8   	240.000000	456.72    	240.000000	215.883   	240.000000	378.055   	240.000000	311.108   	240.000000	406.165
250.000000	83800.7   	250.000000	82766.4   	250.000000	82613.2   	250.000000	82868.5   	250.000000	486.176   	250.000000	229.705   	250.000000	402.724   	250.000000	331.354   	250.000000	433.711
260.000000	89365.7   	260.000000	88269     	260.000000	88115.3   	260.000000	88393.3   	260.000000	516.056   	260.000000	243.76    	260.000000	427.792   	260.000000	351.958   	260.000000	461.812
270.000000	95048.6   	270.000000	93889.1   	270.000000	93737.2   	270.000000	94038.2   	270.000000	546.341   	270.000000	258.044   	270.000000	453.239   	270.000000	372.907   	270.000000	490.445
280.000000	100846    	280.000000	99622.9   	280.000000	99474.6   	280.000000	99799.5   	280.000000	576.994   	280.000000	272.544   	280.000000	479.041   	280.000000	394.181   	280.000000	519.588
290.000000	106755    	290.000000	105467    	290.000000	105324    	290.000000	105673    	290.000000	607.991   	290.000000	287.256   	290.000000	505.176   	290.000000	415.768   	290.000000	549.218
300.000000	112772    	300.000000	111418    	300.000000	111282    	300.000000	111657    	300.000000	639.314   	300.000000	302.168   	300.000000	531.628   	300.000000	437.653   	300.000000	579.319
310.000000	118893    	310.000000	117472    	310.000000	117345    	310.000000	117746    	310.000000	670.929   	310.000000	317.261   	310.000000	558.374   	310.000000	459.821   	310.000000	609.865
320.000000	125117    	320.000000	123627    	320.000000	123511    	320.000000	123938    	320.000000	702.822   	320.000000	332.537   	320.000000	585.398   	320.000000	482.261   	320.000000	640.843
330.000000	131441    	330.000000	129880    	330.000000	129776    	330.000000	130230    	330.000000	734.973   	330.000000	347.995   	330.000000	612.686   	330.000000	504.961   	330.000000	672.233
340.000000	137861    	340.000000	136227    	340.000000	136136    	340.000000	136618    	340.000000	767.353   	340.000000	363.614   	340.000000	640.215   	340.000000	527.905   	340.000000	704.016
350.000000	144375    	350.000000	142665    	350.000000	142590    	350.000000	143100    	350.000000	799.951   	350.000000	379.387   	350.000000	667.975   	350.000000	551.084   	350.000000	736.177
360.000000	150981    	360.000000	149193    	360.000000	149134    	360.000000	149673    	360.000000	832.752   	360.000000	395.315   	360.000000	695.951   	360.000000	574.489   	360.000000	768.702
370.000000	157676    	370.000000	155807    	370.000000	155767    	370.000000	156335    	370.000000	865.73    	370.000000	411.399   	370.000000	724.126   	370.000000	598.106   	370.000000	801.571
380.000000	164459    	380.000000	162506    	380.000000	162484    	380.000000	163082    	380.000000	898.873   	380.000000	427.631   	380.000000	752.488   	380.000000	621.926   	380.000000	834.771
390.000000	171326    	390.000000	169286    	390.000000	169284    	390.000000	169913    	390.000000	932.17    	390.000000	444.003   	390.000000	781.026   	390.000000	645.94    	390.000000	868.29
400.000000	178275    	400.000000	176146    	400.000000	176165    	400.000000	176825    	400.000000	965.605   	400.000000	460.503   	400.000000	809.728   	400.000000	670.14    	400.000000	902.114
410.000000	185305    	410.000000	183083    	410.000000	183124    	410.000000	183815    	410.000000	999.159   	410.000000	477.128   	410.000000	838.578   	410.000000	694.513   	410.000000	936.226
420.000000	192413    	420.000000	190095    	420.000000	190158    	420.000000	190882    	420.000000	1032.82   	420.000000	493.877   	420.000000	867.569   	420.000000	719.053   	420.000000	970.616
430.000000	199598    	430.000000	197180    	430.000000	197267    	430.000000	198023    	430.000000	1066.59   	430.000000	510.748   	430.000000	896.692   	430.000000	743.754   	430.000000	1005.27
440.000000	206857    	440.000000	204336    	440.000000	204448    	440.000000	205237    	440.000000	1100.44   	440.000000	527.729   	440.000000	925.934   	440.000000	768.605   	440.000000	1040.18
450.000000	214190    	450.000000	211561    	450.000000	211698    	450.000000	212520    	450.000000	1134.37   	450.000000	544.808   	450.000000	955.285   	450.000000	793.598   	450.000000	1075.34
460.000000	221593    	460.000000	218854    	460.000000	219015    	460.000000	219872    	460.000000	1168.35   	460.000000	561.986   	460.000000	984.737   	460.000000	818.726   	460.000000	1110.72
470.000000	229065    	470.000000	226212    	470.000000	226399    	470.000000	227290    	470.000000	1202.4    	470.000000	579.267   	470.000000	1014.28   	470.000000	843.985   	470.000000	1146.33
480.000000	236605    	480.000000	233634    	480.000000	233847    	480.000000	234772    	480.000000	1236.5    	480.000000	596.653   	480.000000	1043.91   	480.000000	869.366   	480.000000	1182.15
490.000000	244211    	490.000000	241118    	490.000000	241357    	490.000000	242317    	490.000000	1270.63   	490.000000	614.137   	490.000000	1073.62   	490.000000	894.861   	490.000000	1218.16
