Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
1685.394225	1.79775e+06	1.75741e+06	1.78112e+06	1.79065e+06	7178.01   	4456.57   	2541.23   	2359.79   	3232.67   
1779.027182	1.92271e+06	1.8795e+06	1.90529e+06	1.91553e+06	7520.6    	4758.36   	2671.23   	2493.12   	3422.47   
1872.660139	2.04758e+06	2.0017e+06	2.0298e+06	2.04075e+06	7854.03   	5062.11   	2798.26   	2624.29   	3609.56   
1966.293096	2.17223e+06	2.12391e+06	2.1546e+06	2.16625e+06	8178.55   	5367.97   	2922.36   	2753.26   	3793.87   
2059.926052	2.2965e+06	2.24601e+06	2.27963e+06	2.29198e+06	8493.64   	5676.2    	3043.33   	2879.82   	3975.1    
2153.559009	2.42037e+06	2.36796e+06	2.40479e+06	2.41783e+06	8801.48   	5986.3    	3161.87   	3004.46   	4153.86   
2247.191966	2.54371e+06	2.48967e+06	2.53004e+06	2.54379e+06	9101.63   	6298.4    	3277.82   	3127.02   	4329.92   
2340.824923	2.66645e+06	2.61108e+06	2.65535e+06	2.6698e+06	9394.48   	6612.44   	3391.29   	3247.54   	4503.32   
2434.457880	2.78853e+06	2.73215e+06	2.78069e+06	2.79583e+06	9680.38   	6928.35   	3502.37   	3366.08   	4674.12   
2528.090837	2.90989e+06	2.85282e+06	2.90601e+06	2.92186e+06	9959.68   	7246.06   	3611.17   	3482.69   	4842.38   
2621.723794	3.03048e+06	2.97306e+06	3.03131e+06	3.04784e+06	10232.7   	7565.55   	3717.79   	3597.42   	5008.15   
2715.356751	3.15026e+06	3.09284e+06	3.15655e+06	3.17377e+06	10499.7   	7886.79   	3822.31   	3710.33   	5171.49   
2808.989708	3.26919e+06	3.21212e+06	3.28172e+06	3.29963e+06	10761     	8209.8    	3924.83   	3821.46   	5332.47   
2902.622665	3.38724e+06	3.33088e+06	3.40679e+06	3.42539e+06	11016.9   	8534.56   	4025.42   	3930.88   	5491.15   
2996.255622	3.50435e+06	3.44907e+06	3.53176e+06	3.55103e+06	11267.3   	8861.18   	4124.08   	4038.55   	5647.48   
3089.888579	3.62002e+06	3.56638e+06	3.65653e+06	3.67648e+06	11510.2   	9190.57   	4220.06   	4143.74   	5800.48   
3183.521536	3.73563e+06	3.68366e+06	3.7813e+06	3.80193e+06	11752.8   	9520.06   	4315.93   	4248.84   	5953.34   
3277.154493	3.84955e+06	3.79989e+06	3.90582e+06	3.92712e+06	11987.4   	9852.7    	4408.93   	4351.25   	6102.56   
3370.787449	3.9631e+06	3.91589e+06	4.03029e+06	4.05227e+06	12220.2   	10186     	4501.31   	4453.09   	6251.01   
3464.420406	4.07521e+06	4.03099e+06	4.15453e+06	4.17718e+06	12447     	10521.9   	4591.5    	4552.82   	6396.59   
3558.053363	4.18666e+06	4.14568e+06	4.27867e+06	4.30199e+06	12671     	10859     	4680.69   	4651.61   	6540.88   
3651.686320	4.29693e+06	4.25962e+06	4.40261e+06	4.4266e+06	12890.5   	11198.1   	4768.26   	4748.82   	6683.01   
3745.319277	4.40626e+06	4.37296e+06	4.5264e+06	4.55106e+06	13106.4   	11538.8   	4854.51   	4844.74   	6823.39   
3838.952234	4.5147e+06	4.48572e+06	4.65004e+06	4.67537e+06	13319.2   	11881     	4939.63   	4939.55   	6962.23   
3932.585191	4.62189e+06	4.59769e+06	4.77347e+06	4.79946e+06	13527.7   	12225.4   	5023.16   	5032.79   	7098.92   
4026.218148	4.7285e+06	4.70928e+06	4.8968e+06	4.92345e+06	13734.2   	12570.7   	5105.99   	5125.32   	7234.64   
4119.851105	4.83357e+06	4.81988e+06	5.01987e+06	5.04717e+06	13935.7   	12918.6   	5187.02   	5216.04   	7367.85   
4213.484062	4.93834e+06	4.93028e+06	5.14288e+06	5.17083e+06	14136.4   	13267     	5267.7    	5306.42   	7500.59   
4307.117019	5.04131e+06	5.0395e+06	5.26557e+06	5.29418e+06	14331.6   	13618.3   	5346.4    	5394.77   	7630.53   
4400.749976	5.14426e+06	5.14871e+06	5.38826e+06	5.41752e+06	14526.8   	13969.7   	5425.07   	5483.1    	7760.45   
4494.382933	5.24515e+06	5.25657e+06	5.51058e+06	5.54048e+06	14716.1   	14324.5   	5501.6    	5569.22   	7887.29   
4588.015890	5.34605e+06	5.36443e+06	5.6329e+06	5.66345e+06	14905.4   	14679.3   	5578.14   	5655.34   	8014.14   
4681.648846	5.44515e+06	5.4711e+06	5.7549e+06	5.78609e+06	15089.9   	15037     	5652.91   	5739.63   	8138.44   
4775.281803	5.544e+06 	5.5776e+06	5.87685e+06	5.90868e+06	15273.8   	15395.2   	5727.43   	5823.64   	8262.36   
4868.914760	5.64136e+06	5.68311e+06	5.99853e+06	6.03099e+06	15453.8   	15755.8   	5800.57   	5906.2    	8384.25   
4962.547717	5.73819e+06	5.78827e+06	6.12011e+06	6.15321e+06	15632.5   	16117.4   	5873.21   	5988.24   	8505.41   
5056.180674	5.83369e+06	5.89253e+06	6.24145e+06	6.27518e+06	15808     	16481.1   	5944.67   	6069.01   	8624.81   
5149.813631	5.92831e+06	5.99619e+06	6.36263e+06	6.39698e+06	15981.4   	16846.3   	6015.35   	6148.95   	8743.03   
5243.446588	6.02293e+06	6.09986e+06	6.4838e+06	6.51879e+06	16154.8   	17211.6   	6086.03   	6228.89   	8861.26   
5337.079545	6.11531e+06	6.20201e+06	6.60457e+06	6.64017e+06	16323     	17580.6   	6154.84   	6306.8    	8976.64   
5430.712502	6.20752e+06	6.30404e+06	6.7253e+06	6.76153e+06	16490.9   	17949.9   	6223.5    	6384.55   	9091.81   
5524.345459	6.29884e+06	6.40546e+06	6.84586e+06	6.88271e+06	16656.8   	18320.8   	6291.45   	6461.53   	9205.88   
5617.978416	6.38759e+06	6.50512e+06	6.96594e+06	7.0034e+06	16817.2   	18696.2   	6357.39   	6536.29   	9316.84   
5711.611373	6.47634e+06	6.60478e+06	7.08602e+06	7.1241e+06	16977.6   	19071.5   	6423.33   	6611.06   	9427.8    
5805.244330	6.56509e+06	6.70444e+06	7.20611e+06	7.2448e+06	17138     	19446.8   	6489.27   	6685.82   	9538.76   
5898.877287	6.65383e+06	6.8041e+06	7.32619e+06	7.36549e+06	17298.4   	19822.2   	6555.21   	6760.58   	9649.72   
5992.510243	6.74258e+06	6.90376e+06	7.44627e+06	7.48619e+06	17458.8   	20197.5   	6621.15   	6835.34   	9760.68   
6086.143200	6.82729e+06	7.00061e+06	7.56559e+06	7.60611e+06	17611.1   	20580.1   	6684.14   	6906.81   	9866.98   
6179.776157	6.91165e+06	7.09721e+06	7.68484e+06	7.72597e+06	17762.7   	20963.4   	6746.88   	6977.99   	9972.89   
6273.409114	6.99601e+06	7.19382e+06	7.8041e+06	7.84583e+06	17914.3   	21346.6   	6809.61   	7049.18   	10078.8   
6367.042071	7.08037e+06	7.29043e+06	7.92335e+06	7.96568e+06	18065.9   	21729.9   	6872.35   	7120.36   	10184.7   
6460.675028	7.16472e+06	7.38703e+06	8.0426e+06	8.08554e+06	18217.5   	22113.1   	6935.09   	7191.54   	10290.6   
6554.307985	7.24669e+06	7.48195e+06	8.1614e+06	8.20493e+06	18364.6   	22500.7   	6996.22   	7260.89   	10393.9   
6647.940942	7.32693e+06	7.57565e+06	8.27986e+06	8.324e+06 	18508.6   	22891.4   	7056.2    	7328.91   	10495.3   
6741.573899	7.40717e+06	7.66935e+06	8.39833e+06	8.44306e+06	18652.5   	23282.1   	7116.17   	7396.93   	10596.7   
6835.206856	7.48742e+06	7.76305e+06	8.51679e+06	8.56212e+06	18796.4   	23672.8   	7176.14   	7464.96   	10698.2   
6928.839813	7.56766e+06	7.85675e+06	8.63526e+06	8.68118e+06	18940.3   	24063.4   	7236.11   	7532.98   	10799.6   
7022.472770	7.64697e+06	7.94978e+06	8.75355e+06	8.80006e+06	19082.6   	24455.9   	7295.5    	7600.33   	10900     
7116.105727	7.72336e+06	8.04072e+06	8.87127e+06	8.91837e+06	19219.7   	24853.9   	7353.07   	7665.55   	10997.5   
7209.738684	7.79975e+06	8.13165e+06	8.98899e+06	9.03668e+06	19356.9   	25252     	7410.63   	7730.77   	11094.9   
7303.371640	7.87613e+06	8.22259e+06	9.10672e+06	9.15498e+06	19494.1   	25650     	7468.19   	7795.99   	11192.4   
7397.004597	7.95252e+06	8.31352e+06	9.22444e+06	9.27329e+06	19631.2   	26048.1   	7525.76   	7861.21   	11289.8   
7490.637554	8.02891e+06	8.40446e+06	9.34216e+06	9.3916e+06	19768.4   	26446.1   	7583.32   	7926.43   	11387.2   
7584.270511	8.10205e+06	8.49303e+06	9.45925e+06	9.50927e+06	19900.1   	26850.8   	7638.98   	7989.41   	11481.4   
7677.903468	8.17484e+06	8.58134e+06	9.57627e+06	9.62687e+06	20031.3   	27256.1   	7694.44   	8052.13   	11575.3   
7771.536425	8.24762e+06	8.66965e+06	9.69329e+06	9.74447e+06	20162.4   	27661.5   	7749.89   	8114.85   	11669.2   
7865.169382	8.32041e+06	8.75796e+06	9.81031e+06	9.86206e+06	20293.6   	28066.9   	7805.34   	8177.57   	11763     
7958.802339	8.39319e+06	8.84627e+06	9.92733e+06	9.97966e+06	20424.7   	28472.3   	7860.79   	8240.29   	11856.9   
8052.435296	8.46409e+06	8.93319e+06	1.0044e+07	1.00969e+07	20552.9   	28881.7   	7915.2    	8301.76   	11949     
8146.068253	8.53351e+06	9.01901e+06	1.01603e+07	1.02138e+07	20678.7   	29294.3   	7968.79   	8362.24   	12039.6   
8239.701210	8.60293e+06	9.10483e+06	1.02767e+07	1.03307e+07	20804.5   	29706.8   	8022.38   	8422.72   	12130.3   
8333.334167	8.67235e+06	9.19065e+06	1.0393e+07	1.04477e+07	20930.3   	30119.3   	8075.97   	8483.2    	12220.9   
8426.967124	8.74176e+06	9.27647e+06	1.05094e+07	1.05646e+07	21056.1   	30531.9   	8129.56   	8543.69   	12311.6   
8520.600081	8.81049e+06	9.36177e+06	1.06256e+07	1.06814e+07	21180.8   	30946     	8182.79   	8603.72   	12401.6   
8614.233037	8.87676e+06	9.44522e+06	1.07413e+07	1.07977e+07	21301.8   	31365.5   	8234.73   	8662.19   	12489.3   
8707.865994	8.94303e+06	9.52868e+06	1.08571e+07	1.0914e+07	21422.8   	31785.1   	8286.67   	8720.66   	12577.1   
8801.498951	9.0093e+06	9.61214e+06	1.09728e+07	1.10303e+07	21543.7   	32204.7   	8338.61   	8779.13   	12664.9   
8895.131908	9.07557e+06	9.69559e+06	1.10885e+07	1.11465e+07	21664.7   	32624.3   	8390.55   	8837.6    	12752.6   
8988.764865	9.14184e+06	9.77905e+06	1.12043e+07	1.12628e+07	21785.7   	33043.8   	8442.5    	8896.06   	12840.4   
9082.397822	9.20551e+06	9.86053e+06	1.13195e+07	1.13786e+07	21902.8   	33469.4   	8493.14   	8952.93   	12925.8   
9176.030779	9.26884e+06	9.94175e+06	1.14346e+07	1.14943e+07	22019.4   	33895.9   	8543.62   	9009.58   	13011     
9269.663736	9.33216e+06	1.0023e+07	1.15497e+07	1.161e+07 	22136     	34322.3   	8594.09   	9066.23   	13096.1   
9363.296693	9.39548e+06	1.01042e+07	1.16649e+07	1.17257e+07	22252.7   	34748.7   	8644.56   	9122.87   	13181.2   
9456.929650	9.45881e+06	1.01854e+07	1.178e+07 	1.18414e+07	22369.3   	35175.1   	8695.04   	9179.52   	13266.4   
9550.562607	9.52064e+06	1.02654e+07	1.18948e+07	1.19567e+07	22483.7   	35605.1   	8744.8    	9235.28   	13350.2   
9644.195564	9.58121e+06	1.03445e+07	1.20094e+07	1.20719e+07	22596.4   	36038.1   	8793.96   	9290.27   	13433     
9737.828521	9.64178e+06	1.04236e+07	1.2124e+07	1.2187e+07	22709     	36471.1   	8843.12   	9345.27   	13515.7   
9831.461478	9.70234e+06	1.05027e+07	1.22386e+07	1.23021e+07	22821.7   	36904     	8892.28   	9400.27   	13598.5   
9925.094434	9.76291e+06	1.05818e+07	1.23531e+07	1.24172e+07	22934.3   	37337     	8941.44   	9455.27   	13681.2   
10018.727391	9.82272e+06	1.06603e+07	1.24676e+07	1.25322e+07	23045.9   	37771.9   	8990.26   	9509.83   	13763.3   
10112.360348	9.87949e+06	1.07364e+07	1.25813e+07	1.26465e+07	23153.2   	38214.4   	9037.7    	9562.64   	13842.9   
10205.993305	9.93626e+06	1.08125e+07	1.26951e+07	1.27608e+07	23260.6   	38656.8   	9085.15   	9615.44   	13922.5   
10299.626262	9.99303e+06	1.08885e+07	1.28089e+07	1.28752e+07	23367.9   	39099.3   	9132.59   	9668.25   	14002.1   
10393.259219	1.00498e+07	1.09646e+07	1.29227e+07	1.29895e+07	23475.2   	39541.8   	9180.04   	9721.06   	14081.6   
10486.892176	1.01066e+07	1.10407e+07	1.30365e+07	1.31038e+07	23582.6   	39984.3   	9227.49   	9773.87   	14161.2   
10580.525133	1.01633e+07	1.11168e+07	1.31503e+07	1.32181e+07	23689.9   	40426.7   	9274.93   	9826.68   	14240.8   
10674.158090	1.02201e+07	1.11929e+07	1.3264e+07	1.33324e+07	23797.2   	40869.2   	9322.38   	9879.49   	14320.4   
10767.791047	1.02769e+07	1.1269e+07	1.33778e+07	1.34468e+07	23904.6   	41311.7   	9369.83   	9932.29   	14400     
10861.424004	1.03337e+07	1.13451e+07	1.34916e+07	1.35611e+07	24011.9   	41754.2   	9417.27   	9985.1    	14479.5   
10955.056961	1.03904e+07	1.14212e+07	1.36054e+07	1.36754e+07	24119.3   	42196.6   	9464.72   	10037.9   	14559.1   
11048.689918	1.04448e+07	1.14954e+07	1.37187e+07	1.37892e+07	24223.4   	42645.6   	9511.16   	10089.4   	14636.8   
11142.322875	1.0497e+07	1.15678e+07	1.38315e+07	1.39026e+07	24324.5   	43100.6   	9556.67   	10139.7   	14712.7   
11235.955831	1.05493e+07	1.16402e+07	1.39443e+07	1.40159e+07	24425.7   	43555.5   	9602.19   	10190     	14788.6   
11329.588788	1.06015e+07	1.17127e+07	1.40571e+07	1.41293e+07	24526.9   	44010.5   	9647.7    	10240.3   	14864.5   
11423.221745	1.06537e+07	1.17851e+07	1.41699e+07	1.42426e+07	24628.1   	44465.5   	9693.21   	10290.6   	14940.4   
11516.854702	1.07059e+07	1.18575e+07	1.42827e+07	1.43559e+07	24729.2   	44920.4   	9738.73   	10340.9   	15016.3   
11610.487659	1.07581e+07	1.19299e+07	1.43955e+07	1.44693e+07	24830.4   	45375.4   	9784.24   	10391.1   	15092.3   
11704.120616	1.08103e+07	1.20024e+07	1.45084e+07	1.45826e+07	24931.6   	45830.3   	9829.75   	10441.4   	15168.2   
11797.753573	1.08625e+07	1.20748e+07	1.46212e+07	1.4696e+07	25032.7   	46285.3   	9875.27   	10491.7   	15244.1   
11891.386530	1.09147e+07	1.21472e+07	1.4734e+07	1.48093e+07	25133.9   	46740.3   	9920.78   	10542     	15320     
11985.019487	1.0967e+07	1.22196e+07	1.48468e+07	1.49227e+07	25235.1   	47195.2   	9966.29   	10592.3   	15395.9   
12078.652444	1.10158e+07	1.22893e+07	1.49589e+07	1.50352e+07	25331.8   	47660.4   	10010.5   	10640.8   	15469.2   
12172.285401	1.1064e+07	1.23584e+07	1.50708e+07	1.51477e+07	25427.7   	48127.4   	10054.4   	10689     	15542     
12265.918358	1.11122e+07	1.24274e+07	1.51827e+07	1.52602e+07	25523.5   	48594.5   	10098.3   	10737.1   	15614.8   
12359.551315	1.11603e+07	1.24965e+07	1.52947e+07	1.53726e+07	25619.4   	49061.6   	10142.2   	10785.3   	15687.6   
12453.184272	1.12085e+07	1.25656e+07	1.54066e+07	1.54851e+07	25715.3   	49528.6   	10186.1   	10833.4   	15760.4   
12546.817228	1.12567e+07	1.26347e+07	1.55186e+07	1.55975e+07	25811.2   	49995.7   	10230     	10881.6   	15833.3   
12640.450185	1.13049e+07	1.27038e+07	1.56305e+07	1.571e+07 	25907.1   	50462.7   	10274     	10929.8   	15906.1   
12734.083142	1.13531e+07	1.27729e+07	1.57424e+07	1.58224e+07	26002.9   	50929.8   	10317.9   	10977.9   	15978.9   
12827.716099	1.14012e+07	1.2842e+07	1.58544e+07	1.59349e+07	26098.8   	51396.9   	10361.8   	11026.1   	16051.7   
12921.349056	1.14494e+07	1.29111e+07	1.59663e+07	1.60473e+07	26194.7   	51863.9   	10405.7   	11074.3   	16124.5   
13014.982013	1.1497e+07	1.29797e+07	1.60781e+07	1.61596e+07	26289.8   	52332.8   	10449.4   	11122.1   	16196.9   
13108.614970	1.15416e+07	1.30457e+07	1.61892e+07	1.62713e+07	26381.1   	52811.2   	10492     	11168.5   	16267     
13202.247927	1.15862e+07	1.31118e+07	1.63004e+07	1.63829e+07	26472.4   	53289.7   	10534.6   	11214.8   	16337.2   
13295.880884	1.16308e+07	1.31778e+07	1.64115e+07	1.64945e+07	26563.7   	53768.1   	10577.1   	11261.2   	16407.3   
13389.513841	1.16754e+07	1.32439e+07	1.65226e+07	1.66062e+07	26654.9   	54246.5   	10619.7   	11307.5   	16477.5   
13483.146798	1.172e+07 	1.33099e+07	1.66337e+07	1.67178e+07	26746.2   	54724.9   	10662.3   	11353.9   	16547.6   
13576.779755	1.17646e+07	1.3376e+07	1.67449e+07	1.68294e+07	26837.5   	55203.3   	10704.9   	11400.2   	16617.8   
13670.412712	1.18093e+07	1.3442e+07	1.6856e+07	1.69411e+07	26928.8   	55681.7   	10747.5   	11446.5   	16687.9   
13764.045669	1.18539e+07	1.35081e+07	1.69671e+07	1.70527e+07	27020     	56160.2   	10790     	11492.9   	16758     
13857.678625	1.18985e+07	1.35741e+07	1.70783e+07	1.71644e+07	27111.3   	56638.6   	10832.6   	11539.2   	16828.2   
13951.311582	1.19431e+07	1.36402e+07	1.71894e+07	1.7276e+07	27202.6   	57117     	10875.2   	11585.6   	16898.3   
14044.944539	1.19861e+07	1.37049e+07	1.73002e+07	1.73873e+07	27291.9   	57600.5   	10917.2   	11631.2   	16967.4   
14138.577496	1.20275e+07	1.37681e+07	1.74106e+07	1.74982e+07	27379.2   	58089.6   	10958.7   	11676     	17035.2   
14232.210453	1.20689e+07	1.38314e+07	1.7521e+07	1.7609e+07	27466.4   	58578.6   	11000.1   	11720.8   	17103.1   
14325.843410	1.21103e+07	1.38947e+07	1.76313e+07	1.77199e+07	27553.7   	59067.7   	11041.6   	11765.5   	17171     
14419.476367	1.21518e+07	1.39579e+07	1.77417e+07	1.78308e+07	27640.9   	59556.7   	11083     	11810.3   	17238.8   
14513.109324	1.21932e+07	1.40212e+07	1.78521e+07	1.79417e+07	27728.1   	60045.7   	11124.5   	11855.1   	17306.7   
14606.742281	1.22346e+07	1.40845e+07	1.79625e+07	1.80526e+07	27815.4   	60534.8   	11165.9   	11899.9   	17374.5   
14700.375238	1.2276e+07	1.41477e+07	1.80729e+07	1.81635e+07	27902.6   	61023.8   	11207.4   	11944.7   	17442.4   
14794.008195	1.23174e+07	1.4211e+07	1.81833e+07	1.82744e+07	27989.9   	61512.9   	11248.8   	11989.5   	17510.2   
14887.641152	1.23588e+07	1.42743e+07	1.82937e+07	1.83852e+07	28077.1   	62001.9   	11290.2   	12034.2   	17578.1   
14981.274109	1.24002e+07	1.43375e+07	1.84041e+07	1.84961e+07	28164.3   	62491     	11331.7   	12079     	17645.9   
15074.907066	1.24393e+07	1.43987e+07	1.85139e+07	1.86065e+07	28248.7   	62988.2   	11372.4   	12122.7   	17712.2   
15168.540022	1.24779e+07	1.44595e+07	1.86237e+07	1.87167e+07	28332.4   	63487.5   	11412.8   	12166.1   	17778.1   
15262.172979	1.25164e+07	1.45202e+07	1.87334e+07	1.88268e+07	28416     	63986.8   	11453.3   	12209.6   	17843.9   
15355.805936	1.25549e+07	1.45809e+07	1.88431e+07	1.8937e+07	28499.7   	64486     	11493.8   	12253     	17909.8   
15449.438893	1.25935e+07	1.46416e+07	1.89528e+07	1.90472e+07	28583.3   	64985.3   	11534.3   	12296.4   	17975.6   
15543.071850	1.2632e+07	1.47023e+07	1.90625e+07	1.91574e+07	28667     	65484.6   	11574.7   	12339.9   	18041.5   
15636.704807	1.26706e+07	1.4763e+07	1.91722e+07	1.92676e+07	28750.6   	65983.9   	11615.2   	12383.3   	18107.4   
15730.337764	1.27091e+07	1.48237e+07	1.92819e+07	1.93778e+07	28834.3   	66483.1   	11655.7   	12426.7   	18173.2   
15823.970721	1.27477e+07	1.48844e+07	1.93916e+07	1.9488e+07	28918     	66982.4   	11696.2   	12470.1   	18239.1   
15917.603678	1.27862e+07	1.49451e+07	1.95013e+07	1.95982e+07	29001.6   	67481.7   	11736.7   	12513.6   	18304.9   
16011.236635	1.28244e+07	1.50056e+07	1.9611e+07	1.97083e+07	29084.9   	67982.1   	11777     	12556.9   	18370.6   
16104.869592	1.28604e+07	1.50639e+07	1.97201e+07	1.98179e+07	29165.3   	68491.5   	11816.7   	12599.1   	18434.7   
16198.502549	1.28964e+07	1.51223e+07	1.98291e+07	1.99274e+07	29245.8   	69000.8   	11856.3   	12641.3   	18498.8   
16292.135506	1.29324e+07	1.51806e+07	1.99382e+07	2.0037e+07	29326.2   	69510.1   	11895.9   	12683.6   	18562.9   
16385.768463	1.29683e+07	1.5239e+07	2.00473e+07	2.01465e+07	29406.7   	70019.5   	11935.6   	12725.8   	18627     
16479.401419	1.30043e+07	1.52973e+07	2.01564e+07	2.02561e+07	29487.1   	70528.8   	11975.2   	12768.1   	18691.1   
16573.034376	1.30403e+07	1.53557e+07	2.02655e+07	2.03656e+07	29567.6   	71038.1   	12014.9   	12810.3   	18755.3   
16666.667333	1.30762e+07	1.54141e+07	2.03745e+07	2.04752e+07	29648     	71547.5   	12054.5   	12852.5   	18819.4   
16760.300290	1.31122e+07	1.54724e+07	2.04836e+07	2.05847e+07	29728.5   	72056.8   	12094.1   	12894.8   	18883.5   
16853.933247	1.31482e+07	1.55308e+07	2.05927e+07	2.06943e+07	29808.9   	72566.1   	12133.8   	12937     	18947.6   
16947.566204	1.31842e+07	1.55891e+07	2.07018e+07	2.08038e+07	29889.4   	73075.5   	12173.4   	12979.3   	19011.7   
17041.199161	1.32191e+07	1.56465e+07	2.08106e+07	2.09131e+07	29968.6   	73589.2   	12212.7   	13021     	19075.1   
17134.832118	1.32528e+07	1.57027e+07	2.09191e+07	2.10221e+07	30046.1   	74108.5   	12251.6   	13062.2   	19137.7   
17228.465075	1.32864e+07	1.57589e+07	2.10276e+07	2.1131e+07	30123.7   	74627.8   	12290.5   	13103.4   	19200.3   
17322.098032	1.332e+07 	1.58151e+07	2.11361e+07	2.124e+07 	30201.3   	75147.1   	12329.4   	13144.6   	19262.8   
17415.730989	1.33537e+07	1.58712e+07	2.12446e+07	2.13489e+07	30278.8   	75666.4   	12368.3   	13185.8   	19325.4   
17509.363946	1.33873e+07	1.59274e+07	2.1353e+07	2.14579e+07	30356.4   	76185.7   	12407.2   	13227     	19388     
17602.996903	1.3421e+07	1.59836e+07	2.14615e+07	2.15668e+07	30434     	76705     	12446.1   	13268.2   	19450.5   
17696.629860	1.34546e+07	1.60398e+07	2.157e+07 	2.16758e+07	30511.5   	77224.3   	12485     	13309.4   	19513.1   
17790.262816	1.34883e+07	1.6096e+07	2.16785e+07	2.17847e+07	30589.1   	77743.6   	12523.9   	13350.6   	19575.7   
17883.895773	1.35219e+07	1.61521e+07	2.1787e+07	2.18937e+07	30666.7   	78262.9   	12562.8   	13391.8   	19638.2   
17977.528730	1.35556e+07	1.62083e+07	2.18955e+07	2.20026e+07	30744.2   	78782.2   	12601.7   	13433     	19700.8   
18071.161687	1.35876e+07	1.6263e+07	2.20036e+07	2.21112e+07	30819.8   	79309     	12640.1   	13473.5   	19762.3   
18164.794644	1.36192e+07	1.63171e+07	2.21115e+07	2.22196e+07	30894.8   	79838.2   	12678.4   	13513.7   	19823.5   
18258.427601	1.36507e+07	1.63713e+07	2.22195e+07	2.23279e+07	30969.7   	80367.3   	12716.6   	13554     	19884.7   
18352.060558	1.36823e+07	1.64255e+07	2.23274e+07	2.24363e+07	31044.7   	80896.5   	12754.9   	13594.2   	19945.9   
18445.693515	1.37138e+07	1.64796e+07	2.24353e+07	2.25447e+07	31119.6   	81425.7   	12793.1   	13634.5   	20007.1   
18539.326472	1.37453e+07	1.65338e+07	2.25433e+07	2.26531e+07	31194.6   	81954.9   	12831.4   	13674.8   	20068.3   
18632.959429	1.37769e+07	1.6588e+07	2.26512e+07	2.27615e+07	31269.5   	82484.1   	12869.6   	13715     	20129.5   
18726.592386	1.38084e+07	1.66421e+07	2.27592e+07	2.28699e+07	31344.5   	83013.3   	12907.9   	13755.3   	20190.7   
18820.225343	1.384e+07 	1.66963e+07	2.28671e+07	2.29783e+07	31419.4   	83542.4   	12946.1   	13795.6   	20251.9   
18913.858300	1.38715e+07	1.67504e+07	2.2975e+07	2.30867e+07	31494.4   	84071.6   	12984.4   	13835.8   	20313.1   
19007.491257	1.39029e+07	1.68045e+07	2.30829e+07	2.3195e+07	31569.1   	84601.6   	13022.6   	13876     	20374.2   
