*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
35.000000	0.0504012 	35.000000	0.0493734 	35.000000	0.0482076 	35.000000	0.0482106 	35.000000	0.0493514 	35.000000	2.2042e-05
38.000000	0.0471736 	38.000000	0.0462394 	38.000000	0.0452037 	38.000000	0.0451928 	38.000000	0.0462189 	38.000000	2.04583e-05
41.000000	0.0443851 	41.000000	0.0435274 	41.000000	0.0425975 	41.000000	0.0425783 	41.000000	0.0435083 	41.000000	1.90953e-05
44.000000	0.0419502 	44.000000	0.0411566 	44.000000	0.0403135 	44.000000	0.0402898 	44.000000	0.0411387 	44.000000	1.79094e-05
47.000000	0.0398045 	47.000000	0.0390657 	47.000000	0.0382972 	47.000000	0.038269  	47.000000	0.0390488 	47.000000	1.68676e-05
50.000000	0.0378984 	50.000000	0.0372072 	50.000000	0.0365015 	50.000000	0.0364705 	50.000000	0.0371913 	50.000000	1.5945e-05
55.000000	0.0351527 	55.000000	0.0345289 	55.000000	0.0339157 	55.000000	0.0338745 	55.000000	0.0345142 	55.000000	1.46207e-05
60.000000	0.0328341 	60.000000	0.0322669 	60.000000	0.0317214 	60.000000	0.0316778 	60.000000	0.0322534 	60.000000	1.35071e-05
65.000000	0.0308485 	65.000000	0.0303303 	65.000000	0.0298361 	65.000000	0.0297936 	65.000000	0.0303178 	65.000000	1.25571e-05
70.000000	0.0291276 	70.000000	0.0286529 	70.000000	0.028204  	70.000000	0.0281587 	70.000000	0.0286411 	70.000000	1.17367e-05
75.000000	0.0276208 	75.000000	0.0271852 	75.000000	0.0267731 	75.000000	0.0267261 	75.000000	0.0271742 	75.000000	1.10208e-05
80.000000	0.0262897 	80.000000	0.0258899 	80.000000	0.0255084 	80.000000	0.0254598 	80.000000	0.0258795 	80.000000	1.03903e-05
85.000000	0.0251046 	85.000000	0.024738  	85.000000	0.0243819 	85.000000	0.0243322 	85.000000	0.0247282 	85.000000	9.83064e-06
90.000000	0.0240423 	90.000000	0.0237067 	90.000000	0.0233687 	90.000000	0.0233214 	90.000000	0.0236974 	90.000000	9.33039e-06
95.000000	0.0230841 	95.000000	0.0227778 	95.000000	0.0224582 	95.000000	0.0224099 	95.000000	0.0227689 	95.000000	8.88046e-06
100.000000	0.0222153 	100.000000	0.0219367 	100.000000	0.0216328 	100.000000	0.0215836 	100.000000	0.0219282 	100.000000	8.47351e-06
105.000000	0.0214234 	105.000000	0.0211713 	105.000000	0.020881  	105.000000	0.020831  	105.000000	0.0211632 	105.000000	8.10359e-06
110.000000	0.0206986 	110.000000	0.0204717 	110.000000	0.0201908 	110.000000	0.0201426 	110.000000	0.0204639 	110.000000	7.76581e-06
115.000000	0.0200324 	115.000000	0.0198298 	115.000000	0.0195582 	115.000000	0.0195104 	115.000000	0.0198224 	115.000000	7.45611e-06
120.000000	0.0194178 	120.000000	0.0192387 	120.000000	0.0189766 	120.000000	0.0189277 	120.000000	0.0192315 	120.000000	7.17107e-06
125.000000	0.018849  	125.000000	0.0186924 	125.000000	0.0184376 	125.000000	0.018389  	125.000000	0.0186855 	125.000000	6.90783e-06
130.000000	0.0183208 	130.000000	0.0181861 	130.000000	0.0179362 	130.000000	0.0178893 	130.000000	0.0181794 	130.000000	6.66395e-06
135.000000	0.017829  	135.000000	0.0177155 	135.000000	0.0174716 	135.000000	0.0174246 	135.000000	0.0177091 	135.000000	6.43735e-06
140.000000	0.0173698 	140.000000	0.0172769 	140.000000	0.0170391 	140.000000	0.0169912 	140.000000	0.0172707 	140.000000	6.22622e-06
145.000000	0.01694   	145.000000	0.0168671 	145.000000	0.0166338 	145.000000	0.0165862 	145.000000	0.0168611 	145.000000	6.02901e-06
150.000000	0.0165368 	150.000000	0.0164834 	150.000000	0.0162529 	150.000000	0.0162068 	150.000000	0.0164776 	150.000000	5.84438e-06
155.000000	0.015969  	155.000000	0.0161233 	155.000000	0.0158967 	155.000000	0.0158507 	155.000000	0.0161177 	155.000000	5.67114e-06
160.000000	0.0156363 	160.000000	0.0157848 	160.000000	0.0155618 	160.000000	0.0155157 	160.000000	0.0157793 	160.000000	5.50826e-06
165.000000	0.0153225 	165.000000	0.0154659 	165.000000	0.015245  	165.000000	0.0152001 	165.000000	0.0154605 	165.000000	5.35482e-06
170.000000	0.015026  	170.000000	0.0151649 	170.000000	0.0149465 	170.000000	0.0149022 	170.000000	0.0151597 	170.000000	5.21002e-06
175.000000	0.0147455 	175.000000	0.0148804 	175.000000	0.0146653 	175.000000	0.0146205 	175.000000	0.0148754 	175.000000	5.07314e-06
180.000000	0.0144797 	180.000000	0.0146111 	180.000000	0.0143991 	180.000000	0.0143538 	180.000000	0.0146062 	180.000000	4.94353e-06
185.000000	0.0142274 	185.000000	0.0143558 	185.000000	0.0141458 	185.000000	0.0141009 	185.000000	0.014351  	185.000000	4.82062e-06
190.000000	0.0139877 	190.000000	0.0141134 	190.000000	0.0139047 	190.000000	0.0138608 	190.000000	0.0141087 	190.000000	4.70391e-06
195.000000	0.0137595 	195.000000	0.013883  	195.000000	0.013676  	195.000000	0.0136325 	195.000000	0.0138784 	195.000000	4.59292e-06
200.000000	0.0135421 	200.000000	0.0136636 	200.000000	0.013459  	200.000000	0.0134152 	200.000000	0.0136591 	200.000000	4.48725e-06
210.000000	0.0131366 	210.000000	0.0132551 	210.000000	0.013053  	210.000000	0.0130106 	210.000000	0.0132509 	210.000000	4.29037e-06
220.000000	0.0127661 	220.000000	0.0128826 	220.000000	0.012684  	220.000000	0.0126415 	220.000000	0.0128785 	220.000000	4.11063e-06
230.000000	0.0124261 	230.000000	0.0125414 	230.000000	0.012345  	230.000000	0.0123035 	230.000000	0.0125374 	230.000000	3.94588e-06
240.000000	0.0121129 	240.000000	0.0122278 	240.000000	0.012034  	240.000000	0.011993  	240.000000	0.012224  	240.000000	3.79428e-06
250.000000	0.0118236 	250.000000	0.0119386 	250.000000	0.0117482 	250.000000	0.0117066 	250.000000	0.0119349 	250.000000	3.65431e-06
260.000000	0.0115554 	260.000000	0.011671  	260.000000	0.0114828 	260.000000	0.0114419 	260.000000	0.0116675 	260.000000	3.52467e-06
270.000000	0.0113062 	270.000000	0.0114228 	270.000000	0.0112364 	270.000000	0.0111963 	270.000000	0.0114194 	270.000000	3.40423e-06
280.000000	0.0110739 	280.000000	0.011192  	280.000000	0.0110083 	280.000000	0.010968  	280.000000	0.0111887 	280.000000	3.29204e-06
290.000000	0.010857  	290.000000	0.0109767 	290.000000	0.0107946 	290.000000	0.0107552 	290.000000	0.0109735 	290.000000	3.18726e-06
300.000000	0.010654  	300.000000	0.0107755 	300.000000	0.0105956 	300.000000	0.0105565 	300.000000	0.0107725 	300.000000	3.08919e-06
310.000000	0.0104635 	310.000000	0.0105872 	310.000000	0.0104096 	310.000000	0.0103705 	310.000000	0.0105842 	310.000000	2.99718e-06
320.000000	0.0102844 	320.000000	0.0104104 	320.000000	0.0102343 	320.000000	0.0101961 	320.000000	0.0104075 	320.000000	2.91069e-06
330.000000	0.0101159 	330.000000	0.0102442 	330.000000	0.0100703 	330.000000	0.0100322 	330.000000	0.0102414 	330.000000	2.82923e-06
340.000000	0.00995686	340.000000	0.0100878 	340.000000	0.0099161 	340.000000	0.00987803	340.000000	0.010085  	340.000000	2.75236e-06
350.000000	0.00980666	350.000000	0.00994017	350.000000	0.00976999	350.000000	0.00973268	350.000000	0.00993749	350.000000	2.67971e-06
360.000000	0.00966455	360.000000	0.00980075	360.000000	0.00963245	360.000000	0.00959546	360.000000	0.00979814	360.000000	2.61093e-06
370.000000	0.00952992	370.000000	0.00966886	370.000000	0.00950291	370.000000	0.00946575	370.000000	0.00966631	370.000000	2.54572e-06
380.000000	0.0094022 	380.000000	0.00954392	380.000000	0.0093797 	380.000000	0.00934296	380.000000	0.00954144	380.000000	2.4838e-06
390.000000	0.00928088	390.000000	0.00942542	390.000000	0.0092627 	390.000000	0.00922658	390.000000	0.00942299	390.000000	2.42492e-06
400.000000	0.00916551	400.000000	0.00931288	400.000000	0.00915226	400.000000	0.00911614	400.000000	0.00931051	400.000000	2.36887e-06
410.000000	0.00905568	410.000000	0.00920588	410.000000	0.00904742	410.000000	0.00901121	410.000000	0.00920357	410.000000	2.31545e-06
420.000000	0.008951  	420.000000	0.00910405	420.000000	0.00894717	420.000000	0.00891142	420.000000	0.00910178	420.000000	2.26447e-06
430.000000	0.00885114	430.000000	0.00900702	430.000000	0.00885166	430.000000	0.00881642	430.000000	0.0090048 	430.000000	2.21576e-06
440.000000	0.00875578	440.000000	0.00891449	440.000000	0.0087611 	440.000000	0.00872588	440.000000	0.00891232	440.000000	2.16918e-06
450.000000	0.00866464	450.000000	0.00882615	450.000000	0.00867485	450.000000	0.00863952	450.000000	0.00882403	450.000000	2.12458e-06
460.000000	0.00857745	460.000000	0.00874176	460.000000	0.00859214	460.000000	0.00855707	460.000000	0.00873968	460.000000	2.08185e-06
470.000000	0.00849398	470.000000	0.00866105	470.000000	0.00851286	470.000000	0.00847828	470.000000	0.00865901	470.000000	2.04086e-06
480.000000	0.00841401	480.000000	0.00858382	480.000000	0.00843727	480.000000	0.00840293	480.000000	0.00858182	480.000000	2.00152e-06
490.000000	0.00833733	490.000000	0.00850984	490.000000	0.00836524	490.000000	0.00833082	490.000000	0.00850788	490.000000	1.96371e-06
500.000000	0.00826375	500.000000	0.00843894	500.000000	0.00829622	500.000000	0.00826175	500.000000	0.00843702	500.000000	1.92736e-06
520.000000	0.00812523	520.000000	0.00830567	520.000000	0.00816585	520.000000	0.00813206	520.000000	0.00830381	520.000000	1.85868e-06
540.000000	0.0079972 	540.000000	0.00818274	540.000000	0.00804617	540.000000	0.0080126 	540.000000	0.00818094	540.000000	1.79489e-06
560.000000	0.00787861	560.000000	0.00806908	560.000000	0.00793587	560.000000	0.00790228	560.000000	0.00806734	560.000000	1.73548e-06
580.000000	0.00776851	580.000000	0.00796375	580.000000	0.00783314	580.000000	0.00780019	580.000000	0.00796207	580.000000	1.68001e-06
600.000000	0.00766612	600.000000	0.00786596	600.000000	0.00773828	600.000000	0.00770549	600.000000	0.00786433	600.000000	1.62809e-06
620.000000	0.00757071	620.000000	0.00777498	620.000000	0.00765036	620.000000	0.00761748	620.000000	0.0077734 	620.000000	1.5794e-06
640.000000	0.00748166	640.000000	0.00769019	640.000000	0.00756796	640.000000	0.00753554	640.000000	0.00768866	640.000000	1.53363e-06
660.000000	0.00739844	660.000000	0.00761105	660.000000	0.00749115	660.000000	0.00745912	660.000000	0.00760956	660.000000	1.49052e-06
680.000000	0.00732055	680.000000	0.00753708	680.000000	0.00741984	680.000000	0.00738772	680.000000	0.00753563	680.000000	1.44986e-06
700.000000	0.00724755	700.000000	0.00746783	700.000000	0.00735301	700.000000	0.00732093	700.000000	0.00746642	700.000000	1.41143e-06
720.000000	0.00717907	720.000000	0.00740293	720.000000	0.00729001	720.000000	0.00725835	720.000000	0.00740156	720.000000	1.37505e-06
740.000000	0.00711475	740.000000	0.00734203	740.000000	0.00723099	740.000000	0.00719964	740.000000	0.00734069	740.000000	1.34056e-06
760.000000	0.00705429	760.000000	0.00728483	760.000000	0.00717588	760.000000	0.00714449	760.000000	0.00728353	760.000000	1.30782e-06
780.000000	0.0069974 	780.000000	0.00723105	780.000000	0.00712408	780.000000	0.00709263	780.000000	0.00722977	780.000000	1.27669e-06
800.000000	0.00694384	800.000000	0.00718044	800.000000	0.00707504	800.000000	0.00704381	800.000000	0.00717919	800.000000	1.24706e-06
820.000000	0.00689336	820.000000	0.00713276	820.000000	0.00702891	820.000000	0.00699803	820.000000	0.00713154	820.000000	1.21882e-06
840.000000	0.00684577	840.000000	0.00708783	840.000000	0.00698658	840.000000	0.00695591	840.000000	0.00708663	840.000000	1.19188e-06
860.000000	0.00680087	860.000000	0.00704544	860.000000	0.00694685	860.000000	0.00691615	860.000000	0.00704427	860.000000	1.16614e-06
880.000000	0.00675849	880.000000	0.00700543	880.000000	0.00690936	880.000000	0.00687859	880.000000	0.00700429	880.000000	1.14152e-06
900.000000	0.00671847	900.000000	0.00696765	900.000000	0.00687378	900.000000	0.00684308	900.000000	0.00696654	900.000000	1.11796e-06
920.000000	0.00668067	920.000000	0.00693196	920.000000	0.00683994	920.000000	0.00680948	920.000000	0.00693086	920.000000	1.09538e-06
940.000000	0.00664494	940.000000	0.00689822	940.000000	0.00680786	940.000000	0.00677767	940.000000	0.00689714	940.000000	1.07373e-06
960.000000	0.00661118	960.000000	0.00686631	960.000000	0.00677757	960.000000	0.00674753	960.000000	0.00686526	960.000000	1.05295e-06
980.000000	0.00657927	980.000000	0.00683613	980.000000	0.006749  	980.000000	0.00671896	980.000000	0.00683509	980.000000	1.03298e-06
1000.000000	0.0065491 	1000.000000	0.00680757	1000.000000	0.00672196	1000.000000	0.00669187	1000.000000	0.00680655	1000.000000	1.01378e-06
1020.000000	0.00652058	1020.000000	0.00678054	1020.000000	0.00669627	1020.000000	0.00666615	1020.000000	0.00677954	1020.000000	9.95303e-07
1040.000000	0.00649361	1040.000000	0.00675495	1040.000000	0.00667177	1040.000000	0.00664173	1040.000000	0.00675397	1040.000000	9.77512e-07
1060.000000	0.00646812	1060.000000	0.00673073	1060.000000	0.00664839	1060.000000	0.00661854	1060.000000	0.00672977	1060.000000	9.60367e-07
1080.000000	0.00644402	1080.000000	0.0067078 	1080.000000	0.00662614	1080.000000	0.0065965 	1080.000000	0.00670685	1080.000000	9.43834e-07
1100.000000	0.00642126	1100.000000	0.00668608	1100.000000	0.00660502	1100.000000	0.00657554	1100.000000	0.00668516	1100.000000	9.27879e-07
1120.000000	0.00639975	1120.000000	0.00666553	1120.000000	0.00658502	1120.000000	0.00655561	1120.000000	0.00666462	1120.000000	9.12472e-07
1140.000000	0.00637944	1140.000000	0.00664607	1140.000000	0.00656607	1140.000000	0.00653665	1140.000000	0.00664517	1140.000000	8.97586e-07
1160.000000	0.00636026	1160.000000	0.00662765	1160.000000	0.00654807	1160.000000	0.00651861	1160.000000	0.00662677	1160.000000	8.83194e-07
1180.000000	0.00634218	1180.000000	0.00661022	1180.000000	0.00653093	1180.000000	0.00650143	1180.000000	0.00660936	1180.000000	8.69272e-07
1200.000000	0.00632512	1200.000000	0.00659374	1200.000000	0.00651457	1200.000000	0.00648508	1200.000000	0.00659288	1200.000000	8.55796e-07
1220.000000	0.00630906	1220.000000	0.00657815	1220.000000	0.00649891	1220.000000	0.0064695 	1220.000000	0.0065773 	1220.000000	8.42746e-07
1240.000000	0.00629394	1240.000000	0.00656341	1240.000000	0.00648395	1240.000000	0.00645466	1240.000000	0.00656258	1240.000000	8.30101e-07
1260.000000	0.00627972	1260.000000	0.00654948	1260.000000	0.00646966	1260.000000	0.00644052	1260.000000	0.00654866	1260.000000	8.17843e-07
1280.000000	0.00626635	1280.000000	0.00653633	1280.000000	0.00645605	1280.000000	0.00642705	1280.000000	0.00653552	1280.000000	8.05954e-07
1300.000000	0.00625382	1300.000000	0.00652392	1300.000000	0.00644309	1300.000000	0.00641421	1300.000000	0.00652313	1300.000000	7.94416e-07
1320.000000	0.00624207	1320.000000	0.00651222	1320.000000	0.00643079	1320.000000	0.00640197	1320.000000	0.00651143	1320.000000	7.83216e-07
1340.000000	0.00623108	1340.000000	0.00650119	1340.000000	0.00641911	1340.000000	0.0063903 	1340.000000	0.00650042	1340.000000	7.72337e-07
1360.000000	0.00622082	1360.000000	0.00649081	1360.000000	0.00640801	1360.000000	0.00637918	1360.000000	0.00649005	1360.000000	7.61766e-07
