*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.140000	4.68736   	0.140000	4.0223    	0.140000	4.04746   	0.140000	4.04746   	0.140000	0.0395042 	0.140000	0.0381292 	0.140000	0.102545  	0.140000	0.108553  	0.140000	0.101587
0.160000	5.09518   	0.160000	4.37056   	0.160000	4.40391   	0.160000	4.40391   	0.160000	0.041169  	0.160000	0.0394949 	0.160000	0.110231  	0.160000	0.116641  	0.160000	0.109264
0.180000	5.495     	0.180000	4.71197   	0.180000	4.7571    	0.180000	4.7571    	0.180000	0.0428459 	0.180000	0.0408667 	0.180000	0.117333  	0.180000	0.12416   	0.180000	0.116356
0.200000	5.89042   	0.200000	5.04964   	0.200000	5.1093    	0.200000	5.1093    	0.200000	0.0445514 	0.200000	0.0422587 	0.200000	0.123861  	0.200000	0.13113   	0.200000	0.122872
0.250000	6.86897   	0.250000	5.88526   	0.250000	5.99428   	0.250000	5.99428   	0.250000	0.0489951 	0.250000	0.0458736 	0.250000	0.140005  	0.250000	0.148281  	0.250000	0.138995
0.300000	7.83207   	0.300000	6.70768   	0.300000	6.89293   	0.300000	6.89293   	0.300000	0.0537103 	0.300000	0.0496925 	0.300000	0.155359  	0.300000	0.164586  	0.300000	0.15433
0.350000	8.78134   	0.350000	7.51829   	0.350000	7.80355   	0.350000	7.80355   	0.350000	0.0585935 	0.350000	0.0536286 	0.350000	0.169479  	0.350000	0.179593  	0.350000	0.168436
0.400000	9.72693   	0.400000	8.32576   	0.400000	8.72982   	0.400000	8.72982   	0.400000	0.0636561 	0.400000	0.0576876 	0.400000	0.183338  	0.400000	0.194284  	0.400000	0.182283
0.450000	10.6773   	0.450000	9.1373    	0.450000	9.67526   	0.450000	9.67526   	0.450000	0.0689222 	0.450000	0.0618859 	0.450000	0.196644  	0.450000	0.208351  	0.450000	0.195579
0.500000	11.6384   	0.500000	9.95807   	0.500000	10.6416   	0.500000	10.6416   	0.500000	0.0743968 	0.500000	0.0662246 	0.500000	0.209627  	0.500000	0.222075  	0.500000	0.208563
0.600000	13.587    	0.600000	11.622    	0.600000	12.6373   	0.600000	12.6373   	0.600000	0.0859074 	0.600000	0.0752633 	0.600000	0.234406  	0.600000	0.248282  	0.600000	0.233349
0.700000	15.5976   	0.700000	13.3389   	0.700000	14.7159   	0.700000	14.7159   	0.700000	0.0980832 	0.700000	0.0847073 	0.700000	0.258095  	0.700000	0.273344  	0.700000	0.257063
0.800000	17.6623   	0.800000	15.102    	0.800000	16.8762   	0.800000	16.8762   	0.800000	0.110857  	0.800000	0.0944959 	0.800000	0.281059  	0.800000	0.297593  	0.800000	0.280071
0.900000	19.7529   	0.900000	16.8872   	0.900000	19.1172   	0.900000	19.1172   	0.900000	0.124192  	0.900000	0.104595  	0.900000	0.303325  	0.900000	0.321123  	0.900000	0.302382
1.000000	21.9011   	1.000000	18.7217   	1.000000	21.4411   	1.000000	21.4411   	1.000000	0.138115  	1.000000	0.115022  	1.000000	0.325266  	1.000000	0.344282  	1.000000	0.324382
1.250000	27.6467   	1.250000	23.628    	1.250000	27.6241   	1.250000	27.6241   	1.250000	0.175644  	1.250000	0.142616  	1.250000	0.378076  	1.250000	0.400039  	1.250000	0.377409
1.500000	34.352    	1.500000	29.3539   	1.500000	34.3225   	1.500000	34.3225   	1.500000	0.216729  	1.500000	0.172121  	1.500000	0.428916  	1.500000	0.453723  	1.500000	0.428537
1.750000	42.2206   	1.750000	36.0732   	1.750000	41.5324   	1.750000	41.5324   	1.750000	0.261365  	1.750000	0.20351   	1.750000	0.480035  	1.750000	0.507488  	1.750000	0.48003
2.000000	51.0424   	2.000000	43.6065   	2.000000	49.2565   	2.000000	49.2565   	2.000000	0.309663  	2.000000	0.236842  	2.000000	0.532419  	2.000000	0.562285  	2.000000	0.532864
2.250000	60.6812   	2.250000	51.8374   	2.250000	57.5006   	2.250000	57.5006   	2.250000	0.361775  	2.250000	0.272205  	2.250000	0.586585  	2.250000	0.618599  	2.250000	0.587576
2.500000	71.0468   	2.500000	60.6946   	2.500000	66.2695   	2.500000	66.2695   	2.500000	0.417827  	2.500000	0.309672  	2.500000	0.6429    	2.500000	0.676782  	2.500000	0.644515
3.000000	91.2028   	3.000000	80.1312   	3.000000	85.3907   	3.000000	85.3907   	3.000000	0.542017  	3.000000	0.391054  	3.000000	0.763023  	3.000000	0.799701  	3.000000	0.766138
3.500000	113.362   	3.500000	101.725   	3.500000	106.619   	3.500000	106.619   	3.500000	0.682418  	3.500000	0.481062  	3.500000	0.894367  	3.500000	0.932421  	3.500000	0.899329
4.000000	137.478   	4.000000	125.38    	4.000000	129.934   	4.000000	129.934   	4.000000	0.838835  	4.000000	0.579506  	4.000000	1.03783   	4.000000	1.07567   	4.000000	1.04495
4.500000	163.511   	4.500000	151.033   	4.500000	155.299   	4.500000	155.299   	4.500000	1.01087   	4.500000	0.686019  	4.500000	1.1938    	4.500000	1.22973   	4.500000	1.20337
5.000000	191.421   	5.000000	178.631   	5.000000	182.674   	5.000000	182.674   	5.000000	1.19805   	5.000000	0.800221  	5.000000	1.36231   	5.000000	1.39459   	5.000000	1.3746
5.500000	221.174   	5.500000	208.124   	5.500000	212.017   	5.500000	212.017   	5.500000	1.39985   	5.500000	0.921768  	5.500000	1.54325   	5.500000	1.57011   	5.500000	1.55852
6.000000	252.737   	6.000000	239.469   	6.000000	243.285   	6.000000	243.285   	6.000000	1.61581   	6.000000	1.05033   	6.000000	1.73634   	6.000000	1.756     	6.000000	1.75484
6.500000	286.081   	6.500000	272.624   	6.500000	276.437   	6.500000	276.437   	6.500000	1.84546   	6.500000	1.1856    	6.500000	1.94136   	6.500000	1.95202   	6.500000	1.96332
7.000000	321.178   	7.000000	307.551   	7.000000	311.433   	7.000000	311.433   	7.000000	2.08839   	7.000000	1.32732   	7.000000	2.15792   	7.000000	2.15777   	7.000000	2.18357
7.500000	358.003   	7.500000	344.216   	7.500000	348.237   	7.500000	348.237   	7.500000	2.34422   	7.500000	1.47526   	7.500000	2.38577   	7.500000	2.37298   	7.500000	2.41532
8.000000	396.533   	8.000000	382.584   	8.000000	386.816   	8.000000	386.816   	8.000000	2.61262   	8.000000	1.62919   	8.000000	2.62459   	8.000000	2.59734   	8.000000	2.65824
8.500000	436.745   	8.500000	422.625   	8.500000	427.138   	8.500000	427.138   	8.500000	2.89329   	8.500000	1.78889   	8.500000	2.87409   	8.500000	2.83057   	8.500000	2.91205
9.000000	478.618   	9.000000	464.312   	9.000000	469.174   	9.000000	469.174   	9.000000	3.18597   	9.000000	1.95417   	9.000000	3.13405   	9.000000	3.07244   	9.000000	3.17651
9.500000	522.134   	9.500000	507.618   	9.500000	512.896   	9.500000	512.896   	9.500000	3.4904    	9.500000	2.1249    	9.500000	3.40418   	9.500000	3.32268   	9.500000	3.45134
10.000000	567.274   	10.000000	552.509   	10.000000	558.28    	10.000000	558.28    	10.000000	3.80637   	10.000000	2.30099   	10.000000	3.6832    	10.000000	3.58108   	10.000000	3.73608
11.000000	662.355   	11.000000	646.061   	11.000000	653.813   	11.000000	653.8     	11.000000	4.4696    	11.000000	2.6692    	11.000000	4.26008   	11.000000	4.12057   	11.000000	4.3235
12.000000	763.734   	12.000000	745.163   	12.000000	755.469   	12.000000	755.421   	12.000000	5.17209   	12.000000	3.06195   	12.000000	4.87431   	12.000000	4.68791   	12.000000	4.94892
13.000000	871.292   	13.000000	849.811   	13.000000	863.099   	13.000000	862.996   	13.000000	5.91311   	13.000000	3.47817   	13.000000	5.52374   	13.000000	5.27226   	13.000000	5.61017
14.000000	984.922   	14.000000	959.986   	14.000000	976.566   	14.000000	976.395   	14.000000	6.69194   	14.000000	3.91577   	14.000000	6.20677   	14.000000	5.88394   	14.000000	6.30566
15.000000	1104.52   	15.000000	1075.66   	15.000000	1095.75   	15.000000	1095.5    	15.000000	7.5079    	15.000000	4.37345   	15.000000	6.92214   	15.000000	6.52171   	15.000000	7.03414
16.000000	1230.01   	16.000000	1196.8    	16.000000	1220.55   	16.000000	1220.21   	16.000000	8.36035   	16.000000	4.85016   	16.000000	7.6689    	16.000000	7.18458   	16.000000	7.79466
17.000000	1361.28   	17.000000	1323.38   	17.000000	1350.86   	17.000000	1350.43   	17.000000	9.24875   	17.000000	5.34483   	17.000000	8.44623   	17.000000	7.87175   	17.000000	8.58641
18.000000	1498.27   	18.000000	1455.36   	18.000000	1486.59   	18.000000	1486.07   	18.000000	10.1725   	18.000000	5.85666   	18.000000	9.25343   	18.000000	8.58253   	18.000000	9.4087
19.000000	1640.89   	19.000000	1592.69   	19.000000	1627.66   	19.000000	1627.05   	19.000000	11.1312   	19.000000	6.38509   	19.000000	10.0899   	19.000000	9.3163    	19.000000	10.2609
20.000000	1789.08   	20.000000	1735.34   	20.000000	1774      	20.000000	1773.29   	20.000000	12.1241   	20.000000	6.92967   	20.000000	10.955    	20.000000	10.0726   	20.000000	11.1424
21.000000	1942.76   	21.000000	1883.28   	21.000000	1925.54   	21.000000	1924.74   	21.000000	13.1511   	21.000000	7.49002   	21.000000	11.8483   	21.000000	10.8509   	21.000000	12.053
22.000000	2101.87   	22.000000	2036.46   	22.000000	2082.22   	22.000000	2081.32   	22.000000	14.2119   	22.000000	8.06585   	22.000000	12.7696   	22.000000	11.6509   	22.000000	12.992
23.000000	2266.36   	23.000000	2194.85   	23.000000	2243.96   	23.000000	2242.97   	23.000000	15.3055   	23.000000	8.65664   	23.000000	13.7181   	23.000000	12.4721   	23.000000	13.9591
24.000000	2436.15   	24.000000	2358.4    	24.000000	2410.7    	24.000000	2409.63   	24.000000	16.4315   	24.000000	9.26199   	24.000000	14.6935   	24.000000	13.3141   	24.000000	14.9538
25.000000	2611.19   	25.000000	2527.09   	25.000000	2582.37   	25.000000	2581.24   	25.000000	17.5896   	25.000000	9.88169   	25.000000	15.6954   	25.000000	14.1766   	25.000000	15.9758
27.000000	2976.83   	27.000000	2879.7    	27.000000	2940.34   	27.000000	2939.09   	27.000000	20.0005   	27.000000	11.1633   	27.000000	17.7774   	27.000000	15.9618   	27.000000	18.1001
29.000000	3362.86   	29.000000	3252.41   	29.000000	3317.42   	29.000000	3316.1    	29.000000	22.5348   	29.000000	12.4993   	29.000000	19.9613   	29.000000	17.8253   	29.000000	20.3295
31.000000	3768.89   	31.000000	3644.93   	31.000000	3713.37   	31.000000	3712.03   	31.000000	25.1922   	31.000000	13.8884   	31.000000	22.2456   	31.000000	19.7657   	31.000000	22.6625
33.000000	4194.57   	33.000000	4056.99   	33.000000	4128.68   	33.000000	4127.39   	33.000000	27.9859   	33.000000	15.3384   	33.000000	24.6354   	33.000000	21.7871   	33.000000	25.1045
35.000000	4639.58   	35.000000	4488.34   	35.000000	4563.18   	35.000000	4562.01   	35.000000	30.9147   	35.000000	16.8484   	35.000000	27.1305   	35.000000	23.889    	35.000000	27.6554
38.000000	5342.62   	38.000000	5170.97   	38.000000	5250.27   	38.000000	5249.4    	38.000000	35.5535   	38.000000	19.221    	38.000000	31.0679   	38.000000	27.191    	38.000000	31.6837
41.000000	6087.44   	41.000000	5895.6    	41.000000	5978.95   	41.000000	5978.55   	41.000000	40.4775   	41.000000	21.7192   	41.000000	35.2346   	41.000000	30.6681   	41.000000	35.9501
44.000000	6873.11   	44.000000	6661.45   	44.000000	6748.37   	44.000000	6748.59   	44.000000	45.6775   	44.000000	24.3366   	44.000000	39.6254   	44.000000	34.3161   	44.000000	40.4502
47.000000	7698.79   	47.000000	7467.79   	47.000000	7557.71   	47.000000	7558.74   	47.000000	51.1451   	47.000000	27.0693   	47.000000	44.2353   	47.000000	38.1309   	47.000000	45.179
50.000000	8563.67   	50.000000	8313.89   	50.000000	8406.26   	50.000000	8408.25   	50.000000	56.8734   	50.000000	29.9142   	50.000000	49.0593   	50.000000	42.1086   	50.000000	50.1323
55.000000	10090.2   	55.000000	9810.58   	55.000000	9905.93   	55.000000	9909.67   	55.000000	66.9849   	55.000000	34.8985   	55.000000	57.5638   	55.000000	49.091    	55.000000	58.8764
60.000000	11720.5   	60.000000	11412.8   	60.000000	11509.5   	60.000000	11515.4   	60.000000	77.7707   	60.000000	40.1725   	60.000000	66.6281   	60.000000	56.4982   	60.000000	68.2119
65.000000	13451.4   	65.000000	13117.7   	65.000000	13214.3   	65.000000	13222.8   	65.000000	89.2097   	65.000000	45.7232   	65.000000	76.2343   	65.000000	64.3163   	65.000000	78.1231
70.000000	15280.2   	70.000000	14922.7   	70.000000	15017.6   	70.000000	15029.1   	70.000000	101.273   	70.000000	51.5408   	70.000000	86.3619   	70.000000	72.5299   	70.000000	88.5911
75.000000	17204.6   	75.000000	16825.1   	75.000000	16917.1   	75.000000	16931.8   	75.000000	113.938   	75.000000	57.6147   	75.000000	96.9937   	75.000000	81.1258   	75.000000	99.6007
80.000000	19222.1   	80.000000	18822.5   	80.000000	18910.4   	80.000000	18928.8   	80.000000	127.187   	80.000000	63.9398   	80.000000	108.114   	80.000000	90.0926   	80.000000	111.138
85.000000	21330.5   	85.000000	20912.7   	85.000000	20995.4   	85.000000	21017.7   	85.000000	140.998   	85.000000	70.5028   	85.000000	119.707   	85.000000	99.4184   	85.000000	123.188
90.000000	23527.8   	90.000000	23093.4   	90.000000	23169.9   	90.000000	23196.6   	90.000000	155.351   	90.000000	77.2973   	90.000000	131.757   	90.000000	109.092   	90.000000	135.738
95.000000	25812.1   	95.000000	25362.6   	95.000000	25432.1   	95.000000	25463.4   	95.000000	170.229   	95.000000	84.3167   	95.000000	144.25    	95.000000	119.104   	95.000000	148.775
100.000000	28181.6   	100.000000	27718.2   	100.000000	27779.9   	100.000000	27816.2   	100.000000	185.612   	100.000000	91.5544   	100.000000	157.173   	100.000000	129.444   	100.000000	162.287
105.000000	30634.4   	105.000000	30158.3   	105.000000	30211.7   	105.000000	30253.2   	105.000000	201.485   	105.000000	99.004    	105.000000	170.511   	105.000000	140.103   	105.000000	176.261
110.000000	33169     	110.000000	32681     	110.000000	32725.6   	110.000000	32772.6   	110.000000	217.831   	110.000000	106.661   	110.000000	184.254   	110.000000	151.072   	110.000000	190.688
115.000000	35783.8   	115.000000	35284.6   	115.000000	35319.8   	115.000000	35372.8   	115.000000	234.633   	115.000000	114.517   	115.000000	198.387   	115.000000	162.341   	115.000000	205.554
120.000000	38477.2   	120.000000	37967.2   	120.000000	37993     	120.000000	38052.2   	120.000000	251.88    	120.000000	122.564   	120.000000	212.901   	120.000000	173.905   	120.000000	220.852
125.000000	41247.9   	125.000000	40727.3   	125.000000	40743.3   	125.000000	40809.1   	125.000000	269.552   	125.000000	130.8     	125.000000	227.783   	125.000000	185.753   	125.000000	236.569
130.000000	44094.5   	130.000000	43563.3   	130.000000	43569.4   	130.000000	43642.1   	130.000000	287.639   	130.000000	139.219   	130.000000	243.023   	130.000000	197.88    	130.000000	252.697
135.000000	47015.7   	135.000000	46473.5   	135.000000	46470     	135.000000	46549.7   	135.000000	306.132   	135.000000	147.814   	135.000000	258.612   	135.000000	210.279   	135.000000	269.227
140.000000	50010.2   	140.000000	49456.5   	140.000000	49443.6   	140.000000	49530.4   	140.000000	325.013   	140.000000	156.581   	140.000000	274.539   	140.000000	222.942   	140.000000	286.151
145.000000	53076.8   	145.000000	52510.9   	145.000000	52488.5   	145.000000	52583     	145.000000	344.265   	145.000000	165.513   	145.000000	290.792   	145.000000	235.861   	145.000000	303.456
150.000000	56214.3   	150.000000	55635.2   	150.000000	55603.6   	150.000000	55705.9   	150.000000	363.882   	150.000000	174.609   	150.000000	307.363   	150.000000	249.031   	150.000000	321.136
155.000000	59467     	155.000000	58828.1   	155.000000	58787.6   	155.000000	58898.1   	155.000000	383.851   	155.000000	183.866   	155.000000	324.244   	155.000000	262.446   	155.000000	339.182
160.000000	62787.3   	160.000000	62088.2   	160.000000	62039     	160.000000	62158.1   	160.000000	404.157   	160.000000	193.275   	160.000000	341.424   	160.000000	276.099   	160.000000	357.585
165.000000	66172.3   	165.000000	65414.3   	165.000000	65356.9   	165.000000	65484.8   	165.000000	424.793   	165.000000	202.838   	165.000000	358.895   	165.000000	289.984   	165.000000	376.339
170.000000	69620.9   	170.000000	68805.1   	170.000000	68740.1   	170.000000	68877     	170.000000	445.749   	170.000000	212.55    	170.000000	376.651   	170.000000	304.097   	170.000000	395.436
175.000000	73131.9   	175.000000	72259.5   	175.000000	72187.1   	175.000000	72333.4   	175.000000	467.01    	175.000000	222.406   	175.000000	394.679   	175.000000	318.43    	175.000000	414.865
180.000000	76704.3   	180.000000	75776.2   	180.000000	75696.9   	180.000000	75853.1   	180.000000	488.567   	180.000000	232.404   	180.000000	412.974   	180.000000	332.978   	180.000000	434.622
185.000000	80337     	185.000000	79354.1   	185.000000	79268.7   	185.000000	79434.8   	185.000000	510.416   	185.000000	242.542   	185.000000	431.53    	185.000000	347.738   	185.000000	454.701
190.000000	84028.9   	190.000000	82992.1   	190.000000	82901.5   	190.000000	83077.5   	190.000000	532.549   	190.000000	252.812   	190.000000	450.34    	190.000000	362.705   	190.000000	475.094
195.000000	87779     	195.000000	86689.1   	195.000000	86593.9   	195.000000	86780.1   	195.000000	554.952   	195.000000	263.211   	195.000000	469.394   	195.000000	377.873   	195.000000	495.795
200.000000	91586.5   	200.000000	90444.1   	200.000000	90344.9   	200.000000	90541.6   	200.000000	577.613   	200.000000	273.737   	200.000000	488.686   	200.000000	393.236   	200.000000	516.795
210.000000	99369.3   	210.000000	98124     	210.000000	98018.7   	210.000000	98237.5   	210.000000	623.682   	210.000000	295.163   	210.000000	527.954   	210.000000	424.531   	210.000000	559.667
220.000000	107370    	220.000000	106024    	220.000000	105916    	220.000000	106157    	220.000000	670.7     	220.000000	317.055   	220.000000	568.095   	220.000000	456.556   	220.000000	603.666
230.000000	115582    	230.000000	114136    	230.000000	114027    	230.000000	114294    	230.000000	718.593   	230.000000	339.388   	230.000000	609.056   	230.000000	489.275   	230.000000	648.739
240.000000	123999    	240.000000	122454    	240.000000	122349    	240.000000	122639    	240.000000	767.323   	240.000000	362.163   	240.000000	650.797   	240.000000	522.661   	240.000000	694.849
250.000000	132613    	250.000000	130970    	250.000000	130872    	250.000000	131188    	250.000000	816.827   	250.000000	385.367   	250.000000	693.271   	250.000000	556.681   	250.000000	741.949
260.000000	141421    	260.000000	139678    	260.000000	139590    	260.000000	139933    	260.000000	867.041   	260.000000	408.941   	260.000000	736.432   	260.000000	591.302   	260.000000	789.993
270.000000	150414    	270.000000	148573    	270.000000	148497    	270.000000	148868    	270.000000	917.93    	270.000000	432.892   	270.000000	780.245   	270.000000	626.502   	270.000000	838.948
280.000000	159590    	280.000000	157647    	280.000000	157588    	280.000000	157987    	280.000000	969.438   	280.000000	457.209   	280.000000	824.667   	280.000000	662.249   	280.000000	888.77
290.000000	168941    	290.000000	166896    	290.000000	166855    	290.000000	167284    	290.000000	1021.52   	290.000000	481.877   	290.000000	869.663   	290.000000	698.519   	290.000000	939.422
300.000000	178463    	300.000000	176314    	300.000000	176296    	300.000000	176754    	300.000000	1074.15   	300.000000	506.883   	300.000000	915.205   	300.000000	735.293   	300.000000	990.878
310.000000	188151    	310.000000	185896    	310.000000	185903    	310.000000	186392    	310.000000	1127.29   	310.000000	532.198   	310.000000	961.26    	310.000000	772.546   	310.000000	1043.1
320.000000	198002    	320.000000	195636    	320.000000	195672    	320.000000	196193    	320.000000	1180.89   	320.000000	557.817   	320.000000	1007.79   	320.000000	810.254   	320.000000	1096.06
330.000000	208009    	330.000000	205531    	330.000000	205598    	330.000000	206151    	330.000000	1234.9    	330.000000	583.734   	330.000000	1054.77   	330.000000	848.393   	330.000000	1149.71
340.000000	218170    	340.000000	215576    	340.000000	215676    	340.000000	216262    	340.000000	1289.32   	340.000000	609.928   	340.000000	1102.17   	340.000000	886.949   	340.000000	1204.04
350.000000	228479    	350.000000	225766    	350.000000	225902    	350.000000	226522    	350.000000	1344.1    	350.000000	636.382   	350.000000	1149.97   	350.000000	925.902   	350.000000	1259.02
360.000000	238934    	360.000000	236097    	360.000000	236272    	360.000000	236926    	360.000000	1399.23   	360.000000	663.096   	360.000000	1198.14   	360.000000	965.233   	360.000000	1314.61
370.000000	249530    	370.000000	246565    	370.000000	246781    	370.000000	247469    	370.000000	1454.65   	370.000000	690.068   	370.000000	1246.66   	370.000000	1004.92   	370.000000	1370.8
380.000000	260263    	380.000000	257166    	380.000000	257425    	380.000000	258149    	380.000000	1510.35   	380.000000	717.29    	380.000000	1295.49   	380.000000	1044.95   	380.000000	1427.54
390.000000	271131    	390.000000	267896    	390.000000	268200    	390.000000	268960    	390.000000	1566.3    	390.000000	744.742   	390.000000	1344.63   	390.000000	1085.3    	390.000000	1484.83
400.000000	282129    	400.000000	278752    	400.000000	279103    	400.000000	279899    	400.000000	1622.49   	400.000000	772.413   	400.000000	1394.05   	400.000000	1125.97   	400.000000	1542.64
410.000000	293255    	410.000000	289730    	410.000000	290129    	410.000000	290963    	410.000000	1678.87   	410.000000	800.295   	410.000000	1443.73   	410.000000	1166.93   	410.000000	1600.95
420.000000	304504    	420.000000	300828    	420.000000	301275    	420.000000	302148    	420.000000	1735.43   	420.000000	828.371   	420.000000	1493.64   	420.000000	1208.16   	420.000000	1659.72
430.000000	315875    	430.000000	312040    	430.000000	312538    	430.000000	313450    	430.000000	1792.17   	430.000000	856.629   	430.000000	1543.79   	430.000000	1249.67   	430.000000	1718.95
440.000000	327364    	440.000000	323366    	440.000000	323915    	440.000000	324867    	440.000000	1849.06   	440.000000	885.069   	440.000000	1594.14   	440.000000	1291.43   	440.000000	1778.61
450.000000	338968    	450.000000	334801    	450.000000	335404    	450.000000	336394    	450.000000	1906.08   	450.000000	913.699   	450.000000	1644.68   	450.000000	1333.43   	450.000000	1838.69
460.000000	350684    	460.000000	346342    	460.000000	347000    	460.000000	348030    	460.000000	1963.21   	460.000000	942.513   	460.000000	1695.4    	460.000000	1375.66   	460.000000	1899.17
470.000000	362510    	470.000000	357987    	470.000000	358699    	470.000000	359771    	470.000000	2020.42   	470.000000	971.503   	470.000000	1746.27   	470.000000	1418.11   	470.000000	1960.02
480.000000	374443    	480.000000	369733    	480.000000	370500    	480.000000	371613    	480.000000	2077.71   	480.000000	1000.66   	480.000000	1797.29   	480.000000	1460.76   	480.000000	2021.22
490.000000	386480    	490.000000	381578    	490.000000	382400    	490.000000	383555    	490.000000	2135.05   	490.000000	1029.95   	490.000000	1848.44   	490.000000	1503.6    	490.000000	2082.77
