*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.450000	6.23318   	0.450000	5.55828   	0.450000	5.81659   	0.450000	5.81659   	0.450000	0.0484446 	0.450000	0.0410751 	0.450000	0.126999  	0.450000	0.135482  	0.450000	0.126036
0.500000	6.78624   	0.500000	6.05077   	0.500000	6.36041   	0.500000	6.36041   	0.500000	0.0516897 	0.500000	0.0434535 	0.500000	0.135233  	0.500000	0.144261  	0.500000	0.134267
0.600000	7.90347   	0.600000	7.04564   	0.600000	7.47197   	0.600000	7.47197   	0.600000	0.0584175 	0.600000	0.0483939 	0.600000	0.150831  	0.600000	0.160915  	0.600000	0.149856
0.700000	9.04757   	0.700000	8.06445   	0.700000	8.61855   	0.700000	8.61855   	0.700000	0.0654696 	0.700000	0.0535698 	0.700000	0.165624  	0.700000	0.176703  	0.700000	0.16465
0.800000	10.2311   	0.800000	9.1184    	0.800000	9.80122   	0.800000	9.80122   	0.800000	0.072828  	0.800000	0.0589544 	0.800000	0.17986   	0.800000	0.191899  	0.800000	0.17889
0.900000	11.4621   	0.900000	10.2145   	0.900000	11.0206   	0.900000	11.0206   	0.900000	0.0804829 	0.900000	0.0645306 	0.900000	0.19357   	0.900000	0.206535  	0.900000	0.192612
1.000000	12.7416   	1.000000	11.3539   	1.000000	12.2774   	1.000000	12.2774   	1.000000	0.0884298 	1.000000	0.0702881 	1.000000	0.206983  	1.000000	0.22085   	1.000000	0.206044
1.250000	16.1706   	1.250000	14.4074   	1.250000	15.5926   	1.250000	15.5926   	1.250000	0.109712  	1.250000	0.0855378 	1.250000	0.238784  	1.250000	0.254884  	1.250000	0.237917
1.500000	19.9421   	1.500000	17.7659   	1.500000	19.1636   	1.500000	19.1636   	1.500000	0.133089  	1.500000	0.102015  	1.500000	0.268775  	1.500000	0.287102  	1.500000	0.268018
1.750000	24.0419   	1.750000	21.4167   	1.750000	22.9854   	1.750000	22.9854   	1.750000	0.158425  	1.750000	0.119588  	1.750000	0.298436  	1.750000	0.318943  	1.750000	0.297834
2.000000	28.4734   	2.000000	25.3628   	2.000000	27.0571   	2.000000	27.0571   	2.000000	0.185702  	2.000000	0.138227  	2.000000	0.328401  	2.000000	0.351019  	2.000000	0.327999
2.250000	33.2662   	2.250000	29.6307   	2.250000	31.3788   	2.250000	31.3788   	2.250000	0.21494   	2.250000	0.157934  	2.250000	0.35898   	2.250000	0.383634  	2.250000	0.358826
2.500000	38.388    	2.500000	34.1957   	2.500000	35.951    	2.500000	35.951    	2.500000	0.246158  	2.500000	0.178704  	2.500000	0.390377  	2.500000	0.416984  	2.500000	0.390518
3.000000	48.4989   	3.000000	44.1455   	3.000000	45.8452   	3.000000	45.8452   	3.000000	0.314573  	3.000000	0.223408  	3.000000	0.456209  	3.000000	0.486415  	3.000000	0.457082
3.500000	59.5607   	3.500000	55.1224   	3.500000	56.733    	3.500000	56.733    	3.500000	0.390944  	3.500000	0.272288  	3.500000	0.526787  	3.500000	0.560116  	3.500000	0.528581
4.000000	71.5595   	4.000000	67.0794   	4.000000	68.6025   	4.000000	68.6025   	4.000000	0.475179  	4.000000	0.325257  	4.000000	0.60265   	4.000000	0.638553  	4.000000	0.605549
4.500000	84.4803   	4.500000	79.9854   	4.500000	81.4384   	4.500000	81.4384   	4.500000	0.567113  	4.500000	0.38215   	4.500000	0.684114  	4.500000	0.721983  	4.500000	0.68831
5.000000	98.3083   	5.000000	93.816    	5.000000	95.2233   	5.000000	95.2233   	5.000000	0.666554  	5.000000	0.442808  	5.000000	0.771323  	5.000000	0.810482  	5.000000	0.776984
5.500000	113.029   	5.500000	108.55    	5.500000	109.94    	5.500000	109.94    	5.500000	0.773302  	5.500000	0.507093  	5.500000	0.864315  	5.500000	0.90406   	5.500000	0.871603
6.000000	128.63    	6.000000	124.169   	6.000000	125.57    	6.000000	125.57    	6.000000	0.887164  	6.000000	0.574874  	6.000000	0.963024  	6.000000	1.00264   	6.000000	0.972095
6.500000	145.097   	6.500000	140.654   	6.500000	142.098   	6.500000	142.098   	6.500000	1.00796   	6.500000	0.646029  	6.500000	1.06743   	6.500000	1.10618   	6.500000	1.07844
7.000000	162.419   	7.000000	157.991   	7.000000	159.507   	7.000000	159.507   	7.000000	1.13552   	7.000000	0.720448  	7.000000	1.1774    	7.000000	1.21454   	7.000000	1.19048
7.500000	180.585   	7.500000	176.164   	7.500000	177.783   	7.500000	177.783   	7.500000	1.2697    	7.500000	0.798031  	7.500000	1.29284   	7.500000	1.32764   	7.500000	1.30815
8.000000	199.583   	8.000000	195.159   	8.000000	196.912   	8.000000	196.912   	8.000000	1.41036   	8.000000	0.878694  	8.000000	1.41365   	8.000000	1.44537   	8.000000	1.43131
8.500000	219.405   	8.500000	214.963   	8.500000	216.881   	8.500000	216.881   	8.500000	1.55736   	8.500000	0.962363  	8.500000	1.53972   	8.500000	1.5676    	8.500000	1.55988
9.000000	240.039   	9.000000	235.565   	9.000000	237.678   	9.000000	237.678   	9.000000	1.7106    	9.000000	1.04897   	9.000000	1.67096   	9.000000	1.69425   	9.000000	1.69375
9.500000	261.478   	9.500000	256.952   	9.500000	259.29    	9.500000	259.29    	9.500000	1.86996   	9.500000	1.13842   	9.500000	1.80727   	9.500000	1.82522   	9.500000	1.83282
10.000000	283.712   	10.000000	279.11    	10.000000	281.709   	10.000000	281.709   	10.000000	2.03536   	10.000000	1.23066   	10.000000	1.94854   	10.000000	1.96039   	10.000000	1.97698
11.000000	330.535   	11.000000	325.254   	11.000000	328.851   	11.000000	328.839   	11.000000	2.38236   	11.000000	1.42332   	11.000000	2.24502   	11.000000	2.24245   	11.000000	2.27961
12.000000	380.448   	12.000000	374.104   	12.000000	378.959   	12.000000	378.914   	12.000000	2.74971   	12.000000	1.62868   	12.000000	2.55906   	12.000000	2.5392    	12.000000	2.60027
13.000000	433.393   	13.000000	425.661   	13.000000	431.966   	13.000000	431.871   	13.000000	3.13713   	13.000000	1.84631   	13.000000	2.88997   	13.000000	2.84993   	13.000000	2.93826
14.000000	489.319   	14.000000	479.922   	14.000000	487.815   	14.000000	487.655   	14.000000	3.54435   	14.000000	2.07514   	14.000000	3.23112   	14.000000	3.17416   	14.000000	3.28763
15.000000	548.18    	15.000000	536.877   	15.000000	546.452   	15.000000	546.215   	15.000000	3.97108   	15.000000	2.31454   	15.000000	3.58897   	15.000000	3.51144   	15.000000	3.65365
16.000000	609.929   	16.000000	596.513   	16.000000	607.83    	16.000000	607.506   	16.000000	4.41701   	16.000000	2.56396   	16.000000	3.96305   	16.000000	3.86139   	16.000000	4.03635
17.000000	674.525   	17.000000	658.815   	17.000000	671.902   	17.000000	671.483   	17.000000	4.88183   	17.000000	2.82284   	17.000000	4.35289   	17.000000	4.21974   	17.000000	4.43525
18.000000	741.928   	18.000000	723.765   	18.000000	738.626   	18.000000	738.107   	18.000000	5.36525   	18.000000	3.09075   	18.000000	4.75808   	18.000000	4.58914   	18.000000	4.84997
19.000000	812.103   	19.000000	791.347   	19.000000	807.963   	19.000000	807.341   	19.000000	5.867     	19.000000	3.36741   	19.000000	5.17829   	19.000000	4.97088   	19.000000	5.28015
20.000000	885.013   	20.000000	861.543   	20.000000	879.88    	20.000000	879.15    	20.000000	6.38688   	20.000000	3.65261   	20.000000	5.61321   	20.000000	5.3647    	20.000000	5.72553
21.000000	960.625   	21.000000	934.335   	21.000000	954.346   	21.000000	953.501   	21.000000	6.92469   	21.000000	3.94614   	21.000000	6.06261   	21.000000	5.77032   	21.000000	6.18584
22.000000	1038.91   	22.000000	1009.7    	22.000000	1031.33   	22.000000	1030.37   	22.000000	7.48027   	22.000000	4.24784   	22.000000	6.52628   	22.000000	6.18754   	22.000000	6.66091
23.000000	1119.83   	23.000000	1087.63   	23.000000	1110.8    	23.000000	1109.73   	23.000000	8.05321   	23.000000	4.55743   	23.000000	7.00393   	23.000000	6.61608   	23.000000	7.15043
24.000000	1203.36   	24.000000	1168.1    	24.000000	1192.72   	24.000000	1191.53   	24.000000	8.64315   	24.000000	4.8747    	24.000000	7.49526   	24.000000	7.05569   	24.000000	7.65414
25.000000	1289.48   	25.000000	1251.09   	25.000000	1277.06   	25.000000	1275.77   	25.000000	9.24993   	25.000000	5.19951   	25.000000	8.00013   	25.000000	7.50618   	25.000000	8.17187
27.000000	1469.36   	27.000000	1424.57   	27.000000	1452.89   	27.000000	1451.4    	27.000000	10.5132   	27.000000	5.87126   	27.000000	9.04963   	27.000000	8.4391    	27.000000	9.24862
29.000000	1659.27   	29.000000	1607.93   	29.000000	1638.09   	29.000000	1636.42   	29.000000	11.8411   	29.000000	6.57156   	29.000000	10.1509   	29.000000	9.41342   	29.000000	10.3792
31.000000	1859.02   	31.000000	1801.03   	31.000000	1832.54   	31.000000	1830.73   	31.000000	13.2335   	31.000000	7.30024   	31.000000	11.3031   	31.000000	10.4284   	31.000000	11.5628
33.000000	2068.44   	33.000000	2003.75   	33.000000	2036.49   	33.000000	2034.61   	33.000000	14.6976   	33.000000	8.06065   	33.000000	12.5089   	33.000000	11.486    	33.000000	12.8023
35.000000	2287.36   	35.000000	2215.95   	35.000000	2249.88   	35.000000	2247.97   	35.000000	16.2332   	35.000000	8.85277   	35.000000	13.7683   	35.000000	12.5864   	35.000000	14.0978
38.000000	2633.22   	38.000000	2551.77   	38.000000	2587.37   	38.000000	2585.49   	38.000000	18.6667   	38.000000	10.0986   	38.000000	15.7568   	38.000000	14.3159   	38.000000	16.1448
41.000000	2999.63   	41.000000	2908.25   	41.000000	2945.29   	41.000000	2943.57   	41.000000	21.2501   	41.000000	11.4099   	41.000000	17.8617   	41.000000	16.1379   	41.000000	18.314
44.000000	3386.13   	44.000000	3285.01   	44.000000	3323.28   	44.000000	3321.79   	44.000000	23.9798   	44.000000	12.7856   	44.000000	20.081    	44.000000	18.0505   	44.000000	20.6034
47.000000	3792.32   	47.000000	3681.69   	47.000000	3720.94   	47.000000	3719.77   	47.000000	26.851    	47.000000	14.2223   	47.000000	22.4119   	47.000000	20.0513   	47.000000	23.0106
50.000000	4217.79   	50.000000	4097.92   	50.000000	4137.89   	50.000000	4137.12   	50.000000	29.8599   	50.000000	15.7183   	50.000000	24.8518   	50.000000	22.1384   	50.000000	25.5332
55.000000	4968.78   	55.000000	4834.21   	55.000000	4874.73   	55.000000	4874.85   	55.000000	35.1693   	55.000000	18.3383   	55.000000	29.1536   	55.000000	25.8023   	55.000000	29.9872
60.000000	5770.75   	60.000000	5622.41   	60.000000	5662.59   	60.000000	5663.97   	60.000000	40.8327   	60.000000	21.1105   	60.000000	33.7391   	60.000000	29.6897   	60.000000	34.7442
65.000000	6622.25   	65.000000	6461.14   	65.000000	6500.32   	65.000000	6503.08   	65.000000	46.8409   	65.000000	24.0291   	65.000000	38.6001   	65.000000	33.7941   	65.000000	39.7966
70.000000	7521.96   	70.000000	7349.07   	70.000000	7386.54   	70.000000	7390.89   	70.000000	53.1783   	70.000000	27.0887   	70.000000	43.7261   	70.000000	38.107    	70.000000	45.135
75.000000	8468.62   	75.000000	8284.95   	75.000000	8319.99   	75.000000	8326.21   	75.000000	59.8323   	75.000000	30.283    	75.000000	49.1078   	75.000000	42.6213   	75.000000	50.7509
80.000000	9461.11   	80.000000	9267.58   	80.000000	9299.55   	80.000000	9307.89   	80.000000	66.7915   	80.000000	33.6089   	80.000000	54.7367   	80.000000	47.3302   	80.000000	56.6366
85.000000	10498.3   	85.000000	10295.8   	85.000000	10324.1   	85.000000	10334.8   	85.000000	74.0447   	85.000000	37.0594   	85.000000	60.6045   	85.000000	52.2277   	85.000000	62.7846
90.000000	11579.3   	90.000000	11368.6   	90.000000	11392.7   	90.000000	11406.1   	90.000000	81.5843   	90.000000	40.6323   	90.000000	66.7045   	90.000000	57.3086   	90.000000	69.1891
95.000000	12703     	95.000000	12485     	95.000000	12504.5   	95.000000	12520.5   	95.000000	89.4002   	95.000000	44.3239   	95.000000	73.0295   	95.000000	62.5674   	95.000000	75.8434
100.000000	13868.7   	100.000000	13643.8   	100.000000	13658.3   	100.000000	13677.4   	100.000000	97.4806   	100.000000	48.1297   	100.000000	79.5714   	100.000000	67.9984   	100.000000	82.7403
105.000000	15075.3   	105.000000	14844.2   	105.000000	14853.3   	105.000000	14875.6   	105.000000	105.817   	105.000000	52.0464   	105.000000	86.3236   	105.000000	73.5963   	105.000000	89.8737
110.000000	16322.2   	110.000000	16085.2   	110.000000	16088.7   	110.000000	16114.5   	110.000000	114.402   	110.000000	56.0723   	110.000000	93.2804   	110.000000	79.3573   	110.000000	97.2386
115.000000	17608.5   	115.000000	17366     	115.000000	17363.6   	115.000000	17393.1   	115.000000	123.229   	115.000000	60.204    	115.000000	100.436   	115.000000	85.2772   	115.000000	104.83
120.000000	18933.5   	120.000000	18685.7   	120.000000	18677.3   	120.000000	18710.6   	120.000000	132.288   	120.000000	64.4349   	120.000000	107.784   	120.000000	91.3508   	120.000000	112.641
125.000000	20296.6   	125.000000	20043.5   	125.000000	20028.9   	125.000000	20066.3   	125.000000	141.569   	125.000000	68.7655   	125.000000	115.318   	125.000000	97.5741   	125.000000	120.668
130.000000	21696.9   	130.000000	21438.7   	130.000000	21417.8   	130.000000	21459.5   	130.000000	151.07    	130.000000	73.1922   	130.000000	123.033   	130.000000	103.944   	130.000000	128.904
135.000000	23134     	135.000000	22870.3   	135.000000	22843.2   	135.000000	22889.3   	135.000000	160.783   	135.000000	77.7131   	135.000000	130.925   	135.000000	110.456   	135.000000	137.347
140.000000	24607.1   	140.000000	24337.8   	140.000000	24304.4   	140.000000	24355.2   	140.000000	170.697   	140.000000	82.3265   	140.000000	138.987   	140.000000	117.106   	140.000000	145.99
145.000000	26115.7   	145.000000	25840.4   	145.000000	25800.6   	145.000000	25856.3   	145.000000	180.807   	145.000000	87.0271   	145.000000	147.214   	145.000000	123.891   	145.000000	154.829
150.000000	27659.2   	150.000000	27377.4   	150.000000	27331.4   	150.000000	27392.2   	150.000000	191.109   	150.000000	91.8137   	150.000000	155.602   	150.000000	130.809   	150.000000	163.859
155.000000	29259.3   	155.000000	28948.1   	155.000000	28896     	155.000000	28962.1   	155.000000	201.596   	155.000000	96.6848   	155.000000	164.147   	155.000000	137.854   	155.000000	173.078
160.000000	30892.7   	160.000000	30551.9   	160.000000	30493.9   	160.000000	30565.4   	160.000000	212.261   	160.000000	101.637   	160.000000	172.844   	160.000000	145.025   	160.000000	182.48
165.000000	32557.9   	165.000000	32188.2   	165.000000	32124.4   	165.000000	32201.5   	165.000000	223.1     	165.000000	106.669   	165.000000	181.688   	165.000000	152.318   	165.000000	192.061
170.000000	34254.4   	170.000000	33856.3   	170.000000	33787     	170.000000	33869.8   	170.000000	234.107   	170.000000	111.781   	170.000000	190.677   	170.000000	159.731   	170.000000	201.819
175.000000	35981.6   	175.000000	35555.6   	175.000000	35481     	175.000000	35569.8   	175.000000	245.275   	175.000000	116.969   	175.000000	199.804   	175.000000	167.259   	175.000000	211.747
180.000000	37739.1   	180.000000	37285.6   	180.000000	37205.8   	180.000000	37300.8   	180.000000	256.598   	180.000000	122.228   	180.000000	209.066   	180.000000	174.9     	180.000000	221.843
185.000000	39526.1   	185.000000	39045.8   	185.000000	38961     	185.000000	39062.4   	185.000000	268.07    	185.000000	127.557   	185.000000	218.458   	185.000000	182.652   	185.000000	232.102
190.000000	41342.3   	190.000000	40835.4   	190.000000	40746     	190.000000	40854     	190.000000	279.691   	190.000000	132.957   	190.000000	227.979   	190.000000	190.512   	190.000000	242.522
195.000000	43187.2   	195.000000	42654.2   	195.000000	42560.4   	195.000000	42675.1   	195.000000	291.455   	195.000000	138.427   	195.000000	237.624   	195.000000	198.478   	195.000000	253.1
200.000000	45060.2   	200.000000	44501.4   	200.000000	44403.6   	200.000000	44525.2   	200.000000	303.356   	200.000000	143.963   	200.000000	247.389   	200.000000	206.546   	200.000000	263.832
210.000000	48888.9   	210.000000	48279.5   	210.000000	48174.5   	210.000000	48310.3   	210.000000	327.549   	210.000000	155.229   	210.000000	267.265   	210.000000	222.982   	210.000000	285.743
220.000000	52824.9   	220.000000	52165.8   	220.000000	52055.1   	220.000000	52205.7   	220.000000	352.242   	220.000000	166.75    	220.000000	287.585   	220.000000	239.801   	220.000000	308.232
230.000000	56864.7   	230.000000	56156.5   	230.000000	56041.5   	230.000000	56207.6   	230.000000	377.397   	230.000000	178.504   	230.000000	308.32    	230.000000	256.986   	230.000000	331.272
240.000000	61005.1   	240.000000	60248.4   	240.000000	60130.6   	240.000000	60312.6   	240.000000	402.989   	240.000000	190.486   	240.000000	329.449   	240.000000	274.52    	240.000000	354.843
250.000000	65243.1   	250.000000	64437.9   	250.000000	64318.6   	250.000000	64517.3   	250.000000	428.98    	250.000000	202.681   	250.000000	350.946   	250.000000	292.385   	250.000000	378.918
260.000000	69575.7   	260.000000	68721.9   	260.000000	68602.3   	260.000000	68818.7   	260.000000	455.345   	260.000000	215.083   	260.000000	372.791   	260.000000	310.566   	260.000000	403.478
270.000000	74000.2   	270.000000	73097.4   	270.000000	72979.2   	270.000000	73213.5   	270.000000	482.066   	270.000000	227.686   	270.000000	394.966   	270.000000	329.051   	270.000000	428.505
280.000000	78513.8   	280.000000	77561.5   	280.000000	77446     	280.000000	77699     	280.000000	509.113   	280.000000	240.481   	280.000000	417.45    	280.000000	347.823   	280.000000	453.977
290.000000	83114     	290.000000	82111.5   	290.000000	82000.1   	290.000000	82272.2   	290.000000	536.464   	290.000000	253.462   	290.000000	440.225   	290.000000	366.871   	290.000000	479.876
300.000000	87798.4   	300.000000	86744.5   	300.000000	86638.9   	300.000000	86930.5   	300.000000	564.102   	300.000000	266.62    	300.000000	463.276   	300.000000	386.182   	300.000000	506.187
310.000000	92564.5   	310.000000	91458.3   	310.000000	91359.4   	310.000000	91671.3   	310.000000	591.998   	310.000000	279.937   	310.000000	486.583   	310.000000	405.743   	310.000000	532.888
320.000000	97410.3   	320.000000	96250.2   	320.000000	96159.5   	320.000000	96492.1   	320.000000	620.139   	320.000000	293.416   	320.000000	510.133   	320.000000	425.544   	320.000000	559.966
330.000000	102333    	330.000000	101118    	330.000000	101037    	330.000000	101390    	330.000000	648.507   	330.000000	307.056   	330.000000	533.911   	330.000000	445.573   	330.000000	587.405
340.000000	107332    	340.000000	106059    	340.000000	105989    	340.000000	106364    	340.000000	677.078   	340.000000	320.837   	340.000000	557.901   	340.000000	465.819   	340.000000	615.188
350.000000	112404    	350.000000	111072    	350.000000	111013    	350.000000	111411    	350.000000	705.841   	350.000000	334.754   	350.000000	582.092   	350.000000	486.272   	350.000000	643.302
360.000000	117547    	360.000000	116154    	360.000000	116109    	360.000000	116528    	360.000000	734.783   	360.000000	348.809   	360.000000	606.471   	360.000000	506.924   	360.000000	671.734
370.000000	122759    	370.000000	121304    	370.000000	121272    	370.000000	121715    	370.000000	763.882   	370.000000	363       	370.000000	631.023   	370.000000	527.764   	370.000000	700.468
380.000000	128039    	380.000000	126519    	380.000000	126502    	380.000000	126968    	380.000000	793.125   	380.000000	377.323   	380.000000	655.739   	380.000000	548.782   	380.000000	729.491
390.000000	133386    	390.000000	131798    	390.000000	131796    	390.000000	132286    	390.000000	822.505   	390.000000	391.768   	390.000000	680.608   	390.000000	569.972   	390.000000	758.794
400.000000	138796    	400.000000	137138    	400.000000	137153    	400.000000	137667    	400.000000	852.007   	400.000000	406.327   	400.000000	705.619   	400.000000	591.326   	400.000000	788.363
410.000000	144269    	410.000000	142539    	410.000000	142571    	410.000000	143110    	410.000000	881.613   	410.000000	420.997   	410.000000	730.76    	410.000000	612.832   	410.000000	818.185
420.000000	149803    	420.000000	147998    	420.000000	148048    	420.000000	148611    	420.000000	911.316   	420.000000	435.775   	420.000000	756.023   	420.000000	634.486   	420.000000	848.25
430.000000	155397    	430.000000	153514    	430.000000	153583    	430.000000	154171    	430.000000	941.11    	430.000000	450.662   	430.000000	781.401   	430.000000	656.282   	430.000000	878.549
440.000000	161049    	440.000000	159086    	440.000000	159173    	440.000000	159787    	440.000000	970.98    	440.000000	465.645   	440.000000	806.884   	440.000000	678.21    	440.000000	909.071
450.000000	166757    	450.000000	164711    	450.000000	164817    	450.000000	165458    	450.000000	1000.91   	450.000000	480.715   	450.000000	832.461   	450.000000	700.263   	450.000000	939.804
460.000000	172521    	460.000000	170389    	460.000000	170515    	460.000000	171181    	460.000000	1030.9    	460.000000	495.871   	460.000000	858.126   	460.000000	722.436   	460.000000	970.739
470.000000	178339    	470.000000	176118    	470.000000	176263    	470.000000	176957    	470.000000	1060.95   	470.000000	511.119   	470.000000	883.873   	470.000000	744.724   	470.000000	1001.87
480.000000	184209    	480.000000	181896    	480.000000	182062    	480.000000	182782    	480.000000	1091.03   	480.000000	526.46    	480.000000	909.694   	480.000000	767.121   	480.000000	1033.19
490.000000	190131    	490.000000	187723    	490.000000	187909    	490.000000	188656    	490.000000	1121.14   	490.000000	541.887   	490.000000	935.579   	490.000000	789.617   	490.000000	1064.68
