Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.250000	0.964751  	0.250000	1.06278   	0.250000	1.08834   	0.250000	1.08834   	0.250000	1.06009   	0.250000	0.00269796	
0.300000	0.968712  	0.300000	1.06829   	0.300000	1.07924   	0.300000	1.07924   	0.300000	1.06597   	0.300000	0.00231546	
0.350000	0.975971  	0.350000	1.07283   	0.350000	1.06184   	0.350000	1.06184   	0.350000	1.0708    	0.350000	0.00203335	
0.400000	0.974266  	0.400000	1.06687   	0.400000	1.04288   	0.400000	1.04288   	0.400000	1.06505   	0.400000	0.00181607	
0.450000	0.968889  	0.450000	1.05814   	0.450000	1.03006   	0.450000	1.03006   	0.450000	1.05649   	0.450000	0.00164321	
0.500000	0.966173  	0.500000	1.05413   	0.500000	1.01494   	0.500000	1.01494   	0.500000	1.05263   	0.500000	0.00150217	
0.600000	0.92324   	0.600000	1.02007   	0.600000	0.982327  	0.600000	0.982327  	0.600000	1.01878   	0.600000	0.00128539	
0.700000	0.875012  	0.700000	0.985857  	0.700000	0.947307  	0.700000	0.947307  	0.700000	0.984731  	0.700000	0.0011261 	
0.800000	0.856397  	0.800000	0.951249  	0.800000	0.913958  	0.800000	0.913958  	0.800000	0.950245  	0.800000	0.00100378	
0.900000	0.835833  	0.900000	0.917403  	0.900000	0.882994  	0.900000	0.882994  	0.900000	0.916497  	0.900000	0.000906711	
1.000000	0.814214  	1.000000	0.88449   	1.000000	0.854129  	1.000000	0.854129  	1.000000	0.883662  	1.000000	0.000827682	
1.250000	0.75249   	1.250000	0.821898  	1.250000	0.788417  	1.250000	0.788417  	1.250000	0.821216  	1.250000	0.000681873	
1.500000	0.688939  	1.500000	0.75787   	1.500000	0.729617  	1.500000	0.729617  	1.500000	0.757289  	1.500000	0.000581659	
1.750000	0.634706  	1.750000	0.704126  	1.750000	0.680093  	1.750000	0.680093  	1.750000	0.703618  	1.750000	0.000508299	
2.000000	0.584247  	2.000000	0.653761  	2.000000	0.637271  	2.000000	0.637271  	2.000000	0.653309  	2.000000	0.000452139	
2.250000	0.542275  	2.250000	0.607438  	2.250000	0.599672  	2.250000	0.599672  	2.250000	0.60703   	2.250000	0.000407686	
2.500000	0.505024  	2.500000	0.568438  	2.500000	0.56632   	2.500000	0.56632   	2.500000	0.568067  	2.500000	0.000371575	
3.000000	0.450047  	3.000000	0.505585  	3.000000	0.509706  	3.000000	0.509706  	3.000000	0.505268  	3.000000	0.000316362	
3.500000	0.406369  	3.500000	0.456244  	3.500000	0.463474  	3.500000	0.463474  	3.500000	0.455967  	3.500000	0.000276034	
4.000000	0.370825  	4.000000	0.416335  	4.000000	0.425042  	4.000000	0.425042  	4.000000	0.41609   	4.000000	0.000245219	
4.500000	0.34132   	4.500000	0.38326   	4.500000	0.392616  	4.500000	0.392616  	4.500000	0.383039  	4.500000	0.000220865	
5.000000	0.316423  	5.000000	0.355289  	5.000000	0.364905  	5.000000	0.364905  	5.000000	0.355088  	5.000000	0.000201107	
5.500000	0.295121  	5.500000	0.3316    	5.500000	0.340956  	5.500000	0.340956  	5.500000	0.331415  	5.500000	0.000184739	
6.000000	0.27668   	6.000000	0.311014  	6.000000	0.320055  	6.000000	0.320055  	6.000000	0.310843  	6.000000	0.000170947	
6.500000	0.260552  	6.500000	0.292945  	6.500000	0.301656  	6.500000	0.301656  	6.500000	0.292785  	6.500000	0.000159158	
7.000000	0.246322  	7.000000	0.276948  	7.000000	0.285333  	7.000000	0.285333  	7.000000	0.276799  	7.000000	0.000148959	
7.500000	0.23367   	7.500000	0.262681  	7.500000	0.270754  	7.500000	0.270754  	7.500000	0.262541  	7.500000	0.000140045	
8.000000	0.222343  	8.000000	0.249875  	8.000000	0.25765   	8.000000	0.25765   	8.000000	0.249742  	8.000000	0.000132184	
8.500000	0.212141  	8.500000	0.238313  	8.500000	0.245808  	8.500000	0.245808  	8.500000	0.238187  	8.500000	0.000125197	
9.000000	0.202901  	9.000000	0.22782   	9.000000	0.235052  	9.000000	0.235052  	9.000000	0.227701  	9.000000	0.000118943	
9.500000	0.194493  	9.500000	0.218254  	9.500000	0.225239  	9.500000	0.225239  	9.500000	0.21814   	9.500000	0.000113312	
10.000000	0.186806  	10.000000	0.215905  	10.000000	0.216248  	10.000000	0.216248  	10.000000	0.215797  	10.000000	0.000108213	
11.000000	0.17325   	11.000000	0.200404  	11.000000	0.200161  	11.000000	0.200297  	11.000000	0.200305  	11.000000	9.93329e-05	
12.000000	0.161671  	12.000000	0.187091  	12.000000	0.18641   	12.000000	0.186636  	12.000000	0.186999  	12.000000	9.18565e-05	
13.000000	0.151658  	13.000000	0.175533  	13.000000	0.174526  	13.000000	0.174809  	13.000000	0.175447  	13.000000	8.5471e-05	
14.000000	0.142911  	14.000000	0.165404  	14.000000	0.164154  	14.000000	0.164475  	14.000000	0.165324  	14.000000	7.99509e-05	
15.000000	0.1352    	15.000000	0.156455  	15.000000	0.155026  	15.000000	0.155371  	15.000000	0.15638   	15.000000	7.51291e-05	
16.000000	0.128349  	16.000000	0.14849   	16.000000	0.146937  	16.000000	0.147294  	16.000000	0.148419  	16.000000	7.08792e-05	
17.000000	0.12222   	17.000000	0.141354  	17.000000	0.139724  	17.000000	0.140081  	17.000000	0.141287  	17.000000	6.7104e-05	
18.000000	0.116702  	18.000000	0.134923  	18.000000	0.133248  	18.000000	0.133604  	18.000000	0.13486   	18.000000	6.37269e-05	
19.000000	0.111708  	19.000000	0.129098  	19.000000	0.127405  	19.000000	0.127758  	19.000000	0.129037  	19.000000	6.06873e-05	
20.000000	0.107164  	20.000000	0.123796  	20.000000	0.122113  	20.000000	0.122457  	20.000000	0.123738  	20.000000	5.79363e-05	
21.000000	0.103012  	21.000000	0.118949  	21.000000	0.1173    	21.000000	0.117631  	21.000000	0.118894  	21.000000	5.54342e-05	
22.000000	0.0992027 	22.000000	0.1145    	22.000000	0.112904  	22.000000	0.113221  	22.000000	0.114447  	22.000000	5.31481e-05	
23.000000	0.095694  	23.000000	0.110403  	23.000000	0.108872  	23.000000	0.109177  	23.000000	0.110351  	23.000000	5.10509e-05	
24.000000	0.0924515 	24.000000	0.106615  	24.000000	0.105165  	24.000000	0.105458  	24.000000	0.106566  	24.000000	4.91197e-05	
25.000000	0.0894454 	25.000000	0.103104  	25.000000	0.101745  	25.000000	0.102026  	25.000000	0.103057  	25.000000	4.73354e-05	
27.000000	0.0840444 	27.000000	0.096797  	27.000000	0.0956554 	27.000000	0.0959107 	27.000000	0.0967529 	27.000000	4.41441e-05	
29.000000	0.0793272 	29.000000	0.09129   	29.000000	0.0904086 	29.000000	0.0906317 	29.000000	0.0912486 	29.000000	4.13719e-05	
31.000000	0.0751695 	31.000000	0.0864385 	31.000000	0.0857562 	31.000000	0.0859389 	31.000000	0.0863996 	31.000000	3.89405e-05	
33.000000	0.071476  	33.000000	0.0821309 	33.000000	0.081545  	33.000000	0.0816907 	33.000000	0.0820941 	33.000000	3.67898e-05	
35.000000	0.0681716 	35.000000	0.0782795 	35.000000	0.0777777 	35.000000	0.0778907 	35.000000	0.0782446 	35.000000	3.48733e-05	
38.000000	0.0638181 	38.000000	0.0732095 	38.000000	0.0728134 	38.000000	0.0728851 	38.000000	0.0731771 	38.000000	3.23593e-05	
41.000000	0.0600546 	41.000000	0.0688313 	41.000000	0.0685227 	41.000000	0.0685588 	41.000000	0.0688011 	41.000000	3.01964e-05	
44.000000	0.056767  	44.000000	0.0650109 	44.000000	0.0647652 	44.000000	0.0647803 	44.000000	0.0649826 	44.000000	2.83149e-05	
47.000000	0.0538687 	47.000000	0.0616469 	47.000000	0.0614576 	47.000000	0.0614502 	47.000000	0.0616203 	47.000000	2.66626e-05	
50.000000	0.0512934 	50.000000	0.0586613 	50.000000	0.0585173 	50.000000	0.058492  	50.000000	0.0586361 	50.000000	2.51996e-05	
55.000000	0.0475822 	55.000000	0.0543655 	55.000000	0.054274  	55.000000	0.0542308 	55.000000	0.0543424 	55.000000	2.31002e-05	
60.000000	0.0444474 	60.000000	0.0507443 	60.000000	0.0506905 	60.000000	0.0506337 	60.000000	0.050723  	60.000000	2.13355e-05	
65.000000	0.041762  	65.000000	0.0476486 	65.000000	0.0476179 	65.000000	0.0475548 	65.000000	0.0476288 	65.000000	1.98304e-05	
70.000000	0.0394342 	70.000000	0.0449707 	70.000000	0.0449631 	70.000000	0.0448881 	70.000000	0.0449521 	70.000000	1.85309e-05	
75.000000	0.0373956 	75.000000	0.0426304 	75.000000	0.0426327 	75.000000	0.0425552 	75.000000	0.042613  	75.000000	1.73972e-05	
80.000000	0.0355945 	80.000000	0.040567  	80.000000	0.0405808 	80.000000	0.0404964 	80.000000	0.0405506 	80.000000	1.6399e-05	
85.000000	0.0339908 	85.000000	0.0387336 	85.000000	0.0387509 	85.000000	0.0386654 	85.000000	0.0387181 	85.000000	1.55132e-05	
90.000000	0.0325531 	90.000000	0.0370935 	90.000000	0.0371171 	90.000000	0.0370261 	90.000000	0.0370788 	90.000000	1.47215e-05	
95.000000	0.0312563 	95.000000	0.0356172 	95.000000	0.0356407 	95.000000	0.0355496 	95.000000	0.0356032 	95.000000	1.40096e-05	
100.000000	0.0300802 	100.000000	0.0342813 	100.000000	0.0343037 	100.000000	0.0342124 	100.000000	0.0342679 	100.000000	1.33658e-05	
105.000000	0.0290083 	105.000000	0.0330663 	105.000000	0.0330867 	105.000000	0.0329957 	105.000000	0.0330535 	105.000000	1.27807e-05	
110.000000	0.0280272 	110.000000	0.0319564 	110.000000	0.031978  	110.000000	0.0318837 	110.000000	0.0319442 	110.000000	1.22465e-05	
115.000000	0.0271253 	115.000000	0.0309385 	115.000000	0.0309587 	115.000000	0.0308633 	115.000000	0.0309268 	115.000000	1.17567e-05	
120.000000	0.0262933 	120.000000	0.0300015 	120.000000	0.0300183 	120.000000	0.0299236 	120.000000	0.0299902 	120.000000	1.1306e-05	
125.000000	0.0255232 	125.000000	0.029136  	125.000000	0.0291498 	125.000000	0.0290553 	125.000000	0.0291251 	125.000000	1.08899e-05	
130.000000	0.0248082 	130.000000	0.028334  	130.000000	0.0283447 	130.000000	0.0282505 	130.000000	0.0283235 	130.000000	1.05044e-05	
135.000000	0.0241423 	135.000000	0.0275888 	135.000000	0.0275964 	135.000000	0.0275025 	135.000000	0.0275787 	135.000000	1.01462e-05	
140.000000	0.0235205 	140.000000	0.0268945 	140.000000	0.026899  	140.000000	0.0268055 	140.000000	0.0268847 	140.000000	9.81257e-06	
145.000000	0.0229386 	145.000000	0.0262461 	145.000000	0.0262475 	145.000000	0.0261543 	145.000000	0.0262366 	145.000000	9.50095e-06	
150.000000	0.0223927 	150.000000	0.0256391 	150.000000	0.0256374 	150.000000	0.0255446 	150.000000	0.0256298 	150.000000	9.20922e-06	
155.000000	0.021624  	155.000000	0.0250696 	155.000000	0.025065  	155.000000	0.0249726 	155.000000	0.0250606 	155.000000	8.93553e-06	
160.000000	0.0211734 	160.000000	0.0245342 	160.000000	0.0245269 	160.000000	0.0244348 	160.000000	0.0245255 	160.000000	8.67822e-06	
165.000000	0.0207485 	165.000000	0.02403   	165.000000	0.02402   	165.000000	0.0239283 	165.000000	0.0240216 	165.000000	8.43585e-06	
170.000000	0.0203471 	170.000000	0.0235543 	170.000000	0.0235417 	170.000000	0.0234504 	170.000000	0.0235461 	170.000000	8.20715e-06	
175.000000	0.0199673 	175.000000	0.0231048 	175.000000	0.0230897 	175.000000	0.0229987 	175.000000	0.0230968 	175.000000	7.99096e-06	
180.000000	0.0196074 	180.000000	0.0226793 	180.000000	0.0226619 	180.000000	0.0225713 	180.000000	0.0226715 	180.000000	7.78628e-06	
185.000000	0.0192658 	185.000000	0.0222759 	185.000000	0.0222563 	185.000000	0.022166  	185.000000	0.0222683 	185.000000	7.59221e-06	
190.000000	0.0189412 	190.000000	0.021893  	190.000000	0.0218713 	190.000000	0.0217814 	190.000000	0.0218856 	190.000000	7.40793e-06	
195.000000	0.0186322 	195.000000	0.0215291 	195.000000	0.0215054 	195.000000	0.0214158 	195.000000	0.0215219 	195.000000	7.2327e-06	
200.000000	0.0183378 	200.000000	0.0211827 	200.000000	0.0211572 	200.000000	0.021068  	200.000000	0.0211757 	200.000000	7.06587e-06	
210.000000	0.0177888 	210.000000	0.0205379 	210.000000	0.0205089 	210.000000	0.0204204 	210.000000	0.0205311 	210.000000	6.75507e-06	
220.000000	0.0172871 	220.000000	0.0199498 	220.000000	0.0199179 	220.000000	0.01983   	220.000000	0.0199434 	220.000000	6.47139e-06	
230.000000	0.0168266 	230.000000	0.0194114 	230.000000	0.019377  	230.000000	0.0192897 	230.000000	0.0194052 	230.000000	6.21138e-06	
240.000000	0.0164026 	240.000000	0.0189166 	240.000000	0.0188799 	240.000000	0.0187934 	240.000000	0.0189107 	240.000000	5.97217e-06	
250.000000	0.0160108 	250.000000	0.0184604 	250.000000	0.0184221 	250.000000	0.0183359 	250.000000	0.0184547 	250.000000	5.75133e-06	
260.000000	0.0156477 	260.000000	0.0180384 	260.000000	0.0179977 	260.000000	0.017913  	260.000000	0.0180329 	260.000000	5.54679e-06	
270.000000	0.0153102 	270.000000	0.017647  	270.000000	0.0176036 	270.000000	0.0175209 	270.000000	0.0176417 	270.000000	5.3568e-06	
280.000000	0.0149957 	280.000000	0.017283  	280.000000	0.0172388 	280.000000	0.0171564 	280.000000	0.0172778 	280.000000	5.17984e-06	
290.000000	0.014702  	290.000000	0.0169436 	290.000000	0.0168988 	290.000000	0.0168168 	290.000000	0.0169386 	290.000000	5.0146e-06	
300.000000	0.014427  	300.000000	0.0166265 	300.000000	0.0165812 	300.000000	0.0164997 	300.000000	0.0166216 	300.000000	4.85993e-06	
310.000000	0.0141691 	310.000000	0.0163295 	310.000000	0.016284  	310.000000	0.0162029 	310.000000	0.0163248 	310.000000	4.71485e-06	
320.000000	0.0139266 	320.000000	0.0160509 	320.000000	0.0160053 	320.000000	0.0159246 	320.000000	0.0160463 	320.000000	4.57847e-06	
330.000000	0.0136984 	330.000000	0.015789  	330.000000	0.0157435 	330.000000	0.0156632 	330.000000	0.0157846 	330.000000	4.45004e-06	
340.000000	0.0134831 	340.000000	0.0155424 	340.000000	0.0154972 	340.000000	0.0154172 	340.000000	0.0155381 	340.000000	4.32886e-06	
350.000000	0.0132797 	350.000000	0.0153098 	350.000000	0.0152651 	350.000000	0.0151854 	350.000000	0.0153056 	350.000000	4.21433e-06	
360.000000	0.0130872 	360.000000	0.0150901 	360.000000	0.0150453 	360.000000	0.0149666 	360.000000	0.015086  	360.000000	4.10591e-06	
370.000000	0.0129049 	370.000000	0.0148823 	370.000000	0.0148359 	370.000000	0.0147586 	370.000000	0.0148783 	370.000000	4.00312e-06	
380.000000	0.012732  	380.000000	0.0146854 	380.000000	0.0146383 	380.000000	0.0145616 	380.000000	0.0146815 	380.000000	3.90553e-06	
390.000000	0.0125677 	390.000000	0.0144987 	390.000000	0.0144515 	390.000000	0.014375  	390.000000	0.0144949 	390.000000	3.81275e-06	
400.000000	0.0124115 	400.000000	0.0143214 	400.000000	0.0142742 	400.000000	0.0141979 	400.000000	0.0143176 	400.000000	3.72443e-06	
410.000000	0.0122627 	410.000000	0.0141528 	410.000000	0.0141056 	410.000000	0.0140296 	410.000000	0.0141491 	410.000000	3.64024e-06	
420.000000	0.012121  	420.000000	0.0139923 	420.000000	0.0139452 	420.000000	0.0138695 	420.000000	0.0139888 	420.000000	3.55991e-06	
430.000000	0.0119858 	430.000000	0.0138395 	430.000000	0.0137925 	430.000000	0.0137171 	430.000000	0.013836  	430.000000	3.48317e-06	
440.000000	0.0118566 	440.000000	0.0136937 	440.000000	0.0136472 	440.000000	0.0135718 	440.000000	0.0136902 	440.000000	3.40978e-06	
450.000000	0.0117332 	450.000000	0.0135545 	450.000000	0.0135083 	450.000000	0.0134333 	450.000000	0.0135511 	450.000000	3.33952e-06	
460.000000	0.0116151 	460.000000	0.0134215 	460.000000	0.0133752 	460.000000	0.0133009 	460.000000	0.0134182 	460.000000	3.27221e-06	
470.000000	0.0115021 	470.000000	0.0132943 	470.000000	0.0132478 	470.000000	0.0131745 	470.000000	0.0132911 	470.000000	3.20764e-06	
480.000000	0.0113938 	480.000000	0.0131726 	480.000000	0.0131262 	480.000000	0.0130535 	480.000000	0.0131695 	480.000000	3.14566e-06	
490.000000	0.01129   	490.000000	0.0130561 	490.000000	0.0130102 	490.000000	0.0129377 	490.000000	0.013053  	490.000000	3.08611e-06	
500.000000	0.0111903 	500.000000	0.0129444 	500.000000	0.0128992 	500.000000	0.0128268 	500.000000	0.0129413 	500.000000	3.02886e-06	
520.000000	0.0110028 	520.000000	0.0127343 	520.000000	0.0126905 	520.000000	0.0126185 	520.000000	0.0127314 	520.000000	2.9207e-06	
540.000000	0.0108294 	540.000000	0.0125406 	540.000000	0.0124982 	540.000000	0.0124266 	540.000000	0.0125378 	540.000000	2.82025e-06	
560.000000	0.0106688 	560.000000	0.0123615 	560.000000	0.0123205 	560.000000	0.0122492 	560.000000	0.0123587 	560.000000	2.7267e-06	
580.000000	0.0105197 	580.000000	0.0121954 	580.000000	0.0121557 	580.000000	0.0120851 	580.000000	0.0121928 	580.000000	2.63936e-06	
600.000000	0.0103811 	600.000000	0.0120413 	600.000000	0.0120025 	600.000000	0.0119327 	600.000000	0.0120387 	600.000000	2.55763e-06	
620.000000	0.0102519 	620.000000	0.0118978 	620.000000	0.0118602 	620.000000	0.0117911 	620.000000	0.0118953 	620.000000	2.48097e-06	
640.000000	0.0101313 	640.000000	0.0117641 	640.000000	0.0117279 	640.000000	0.0116591 	640.000000	0.0117617 	640.000000	2.40892e-06	
660.000000	0.0100186 	660.000000	0.0116393 	660.000000	0.0116046 	660.000000	0.011536  	660.000000	0.011637  	660.000000	2.34107e-06	
680.000000	0.00991311	680.000000	0.0115226 	680.000000	0.0114893 	680.000000	0.011421  	680.000000	0.0115204 	680.000000	2.27707e-06	
700.000000	0.00981426	700.000000	0.0114134 	700.000000	0.0113814 	700.000000	0.0113133 	700.000000	0.0114112 	700.000000	2.21659e-06	
720.000000	0.00972153	720.000000	0.011311  	720.000000	0.0112803 	720.000000	0.0112123 	720.000000	0.0113088 	720.000000	2.15934e-06	
740.000000	0.00963443	740.000000	0.0112149 	740.000000	0.0111852 	740.000000	0.0111176 	740.000000	0.0112128 	740.000000	2.10507e-06	
760.000000	0.00955256	760.000000	0.0111246 	760.000000	0.0110955 	760.000000	0.0110286 	760.000000	0.0111225 	760.000000	2.05355e-06	
780.000000	0.00947553	780.000000	0.0110396 	780.000000	0.011011  	780.000000	0.0109448 	780.000000	0.0110376 	780.000000	2.00458e-06	
800.000000	0.00940299	800.000000	0.0109597 	800.000000	0.0109317 	800.000000	0.0108659 	800.000000	0.0109577 	800.000000	1.95796e-06	
820.000000	0.00933464	820.000000	0.0108844 	820.000000	0.0108572 	820.000000	0.0107915 	820.000000	0.0108825 	820.000000	1.91353e-06	
840.000000	0.00927019	840.000000	0.0108134 	840.000000	0.0107869 	840.000000	0.0107213 	840.000000	0.0108115 	840.000000	1.87114e-06	
860.000000	0.00920939	860.000000	0.0107463 	860.000000	0.0107204 	860.000000	0.0106549 	860.000000	0.0107445 	860.000000	1.83065e-06	
880.000000	0.009152  	880.000000	0.0106831 	880.000000	0.0106575 	880.000000	0.0105922 	880.000000	0.0106813 	880.000000	1.79193e-06	
900.000000	0.00909781	900.000000	0.0106233 	900.000000	0.010598  	900.000000	0.0105329 	900.000000	0.0106216 	900.000000	1.75487e-06	
920.000000	0.00904661	920.000000	0.0105668 	920.000000	0.0105418 	920.000000	0.0104767 	920.000000	0.0105651 	920.000000	1.71936e-06	
940.000000	0.00899824	940.000000	0.0105134 	940.000000	0.0104884 	940.000000	0.0104234 	940.000000	0.0105117 	940.000000	1.68531e-06	
960.000000	0.00895253	960.000000	0.0104629 	960.000000	0.0104376 	960.000000	0.0103729 	960.000000	0.0104612 	960.000000	1.65262e-06	
980.000000	0.00890931	980.000000	0.0104151 	980.000000	0.0103893 	980.000000	0.010325  	980.000000	0.0104134 	980.000000	1.62122e-06	
1000.000000	0.00886846	1000.000000	0.0103698 	1000.000000	0.0103433 	1000.000000	0.0102794 	1000.000000	0.0103682 	1000.000000	1.59103e-06	
1020.000000	0.00882983	1020.000000	0.0103269 	1020.000000	0.0102997 	1020.000000	0.0102362 	1020.000000	0.0103254 	1020.000000	1.56197e-06	
1040.000000	0.00879331	1040.000000	0.0102863 	1040.000000	0.0102583 	1040.000000	0.0101951 	1040.000000	0.0102848 	1040.000000	1.534e-06 	
1060.000000	0.00875879	1060.000000	0.0102479 	1060.000000	0.010219  	1060.000000	0.010156  	1060.000000	0.0102464 	1060.000000	1.50704e-06	
1080.000000	0.00872617	1080.000000	0.0102115 	1080.000000	0.0101818 	1080.000000	0.0101188 	1080.000000	0.01021   	1080.000000	1.48105e-06	
1100.000000	0.00869533	1100.000000	0.010177  	1100.000000	0.0101463 	1100.000000	0.0100834 	1100.000000	0.0101755 	1100.000000	1.45596e-06	
1120.000000	0.00866621	1120.000000	0.0101443 	1120.000000	0.0101125 	1120.000000	0.0100496 	1120.000000	0.0101428 	1120.000000	1.43174e-06	
1140.000000	0.0086387 	1140.000000	0.0101133 	1140.000000	0.0100803 	1140.000000	0.0100175 	1140.000000	0.0101119 	1140.000000	1.40834e-06	
1160.000000	0.00861274	1160.000000	0.010084  	1160.000000	0.0100495 	1160.000000	0.00998684	1160.000000	0.0100826 	1160.000000	1.38571e-06	
1180.000000	0.00858825	1180.000000	0.0100562 	1180.000000	0.0100202 	1180.000000	0.00995762	1180.000000	0.0100548 	1180.000000	1.36383e-06	
1200.000000	0.00856516	1200.000000	0.0100299 	1200.000000	0.00999228	1200.000000	0.00992976	1200.000000	0.0100286 	1200.000000	1.34264e-06	
1220.000000	0.00854341	1220.000000	0.010005  	1220.000000	0.00996565	1220.000000	0.00990318	1220.000000	0.0100037 	1220.000000	1.32213e-06	
1240.000000	0.00852293	1240.000000	0.00998148	1240.000000	0.00994024	1240.000000	0.00987781	1240.000000	0.00998017	1240.000000	1.30225e-06	
1260.000000	0.00850367	1260.000000	0.00995921	1260.000000	0.00991598	1260.000000	0.00985359	1260.000000	0.00995792	1260.000000	1.28299e-06	
1280.000000	0.00848558	1280.000000	0.00993815	1280.000000	0.00989279	1280.000000	0.00983047	1280.000000	0.00993689	1280.000000	1.2643e-06	
1300.000000	0.0084686 	1300.000000	0.00991827	1300.000000	0.00987061	1300.000000	0.00980839	1300.000000	0.00991702	1300.000000	1.24617e-06	
1320.000000	0.00845269	1320.000000	0.00989949	1320.000000	0.00984936	1320.000000	0.00978729	1320.000000	0.00989826	1320.000000	1.22856e-06	
1340.000000	0.00843781	1340.000000	0.00988178	1340.000000	0.00982901	1340.000000	0.00976714	1340.000000	0.00988056	1340.000000	1.21147e-06	
1360.000000	0.00842391	1360.000000	0.00986508	1360.000000	0.00980953	1360.000000	0.00974789	1360.000000	0.00986388	1360.000000	1.19486e-06	
1380.000000	0.00841095	1380.000000	0.00984935	1380.000000	0.0097909 	1380.000000	0.00972949	1380.000000	0.00984817	1380.000000	1.17871e-06	
1400.000000	0.0083989 	1400.000000	0.00983456	1400.000000	0.00977309	1400.000000	0.00971191	1400.000000	0.0098334 	1400.000000	1.16301e-06	
1420.000000	0.00838772	1420.000000	0.00982066	1420.000000	0.00975608	1420.000000	0.0096951 	1420.000000	0.00981951	1420.000000	1.14773e-06	
1440.000000	0.00837737	1440.000000	0.00980762	1440.000000	0.00973984	1440.000000	0.00967904	1440.000000	0.00980648	1440.000000	1.13286e-06	
