Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
2715.356751	4.26113e+06	4.17301e+06	4.18706e+06	4.20226e+06	12419.1   	9241.85   	11897.8   	11019.9   	16440.9   
2808.989708	4.42053e+06	4.33293e+06	4.35033e+06	4.36612e+06	12716.8   	9608.76   	12206.7   	11340.4   	16936.6   
2902.622665	4.5787e+06	4.49216e+06	4.51334e+06	4.52972e+06	13007.8   	9977.07   	12509.4   	11655.5   	17424.5   
2996.255622	4.73555e+06	4.65066e+06	4.67607e+06	4.69304e+06	13292.1   	10346.9   	12805.9   	11965.2   	17904.5   
3089.888579	4.8904e+06	4.808e+06 	4.83835e+06	4.8559e+06	13567.2   	10718.9   	13093.8   	12267.2   	18373.4   
3183.521536	5.04517e+06	4.9653e+06	5.00061e+06	5.01875e+06	13841.9   	11090.9   	13381.3   	12568.9   	18841.7   
3277.154493	5.19758e+06	5.12124e+06	5.16234e+06	5.18106e+06	14106.9   	11465.6   	13659.6   	12862.3   	19297.9   
3370.787449	5.34949e+06	5.27688e+06	5.32396e+06	5.34325e+06	14369.8   	11840.8   	13936     	13154     	19751.6   
3464.420406	5.4994e+06	5.43134e+06	5.48512e+06	5.50498e+06	14625.3   	12218.2   	14205.4   	13439.2   	20195.7   
3558.053363	5.6484e+06	5.58527e+06	5.64607e+06	5.6665e+06	14877.5   	12596.6   	14471.7   	13721.4   	20635.5   
3651.686320	5.79579e+06	5.73823e+06	5.80665e+06	5.82764e+06	15124.3   	12976.7   	14732.8   	13998.8   	21068.2   
3745.319277	5.94186e+06	5.89041e+06	5.96693e+06	5.98848e+06	15366.7   	13358.2   	14989.7   	14272.3   	21495.1   
3838.952234	6.08671e+06	6.04185e+06	6.12692e+06	6.14903e+06	15605.4   	13741.1   	15243     	14542.4   	21916.9   
3932.585191	6.22985e+06	6.19225e+06	6.28651e+06	6.30918e+06	15838.9   	14125.8   	15491.3   	14807.7   	22331.7   
4026.218148	6.37217e+06	6.34215e+06	6.44592e+06	6.46913e+06	16070     	14511.3   	15737.4   	15070.8   	22743.2   
4119.851105	6.51239e+06	6.49078e+06	6.60484e+06	6.6286e+06	16295.2   	14899.2   	15977.9   	15328.4   	23146.6   
4213.484062	6.6522e+06	6.63914e+06	6.76366e+06	6.78797e+06	16519.4   	15287.5   	16217.2   	15585     	23548.4   
4307.117019	6.78953e+06	6.78598e+06	6.92191e+06	6.94675e+06	16737     	15678.5   	16450.3   	15835.4   	23941.1   
4400.749976	6.92683e+06	6.9328e+06	7.08015e+06	7.10553e+06	16954.5   	16069.6   	16683.4   	16085.8   	24333.7   
4494.382933	7.06131e+06	7.07787e+06	7.23773e+06	7.26365e+06	17165.1   	16463.7   	16909.7   	16329.5   	24716.3   
4588.015890	7.19579e+06	7.22293e+06	7.39531e+06	7.42177e+06	17375.7   	16857.8   	17136     	16573.2   	25098.9   
4681.648846	7.32782e+06	7.36645e+06	7.55233e+06	7.57932e+06	17580.6   	17254.7   	17356.9   	16811.4   	25473.2   
4775.281803	7.45949e+06	7.50976e+06	7.70926e+06	7.73678e+06	17784.6   	17651.9   	17577     	17048.8   	25846.4   
4868.914760	7.58914e+06	7.65177e+06	7.86573e+06	7.89377e+06	17984.2   	18051.5   	17792.7   	17281.7   	26212.9   
4962.547717	7.71806e+06	7.79333e+06	8.02202e+06	8.05059e+06	18182.2   	18451.8   	18006.9   	17513.2   	26577.1   
5056.180674	7.84515e+06	7.93372e+06	8.1779e+06	8.20699e+06	18376.4   	18854.3   	18217.5   	17740.8   	26935.7   
5149.813631	7.97104e+06	8.07334e+06	8.33349e+06	8.3631e+06	18568     	19258.1   	18425.6   	17965.9   	27290.4   
5243.446588	8.09693e+06	8.21296e+06	8.48909e+06	8.51921e+06	18759.7   	19661.9   	18633.8   	18191.1   	27645.2   
5337.079545	8.21976e+06	8.3506e+06	8.64398e+06	8.67462e+06	18945.3   	20069.2   	18836.1   	18410.2   	27990.8   
5430.712502	8.34236e+06	8.4881e+06	8.79882e+06	8.82997e+06	19130.5   	20476.8   	19038     	18628.8   	28335.8   
5524.345459	8.46373e+06	8.6248e+06	8.95337e+06	8.98503e+06	19313.4   	20885.9   	19237.7   	18845.1   	28677.2   
5617.978416	8.5816e+06	8.75921e+06	9.10711e+06	9.13928e+06	19489.7   	21299.1   	19431.2   	19054.8   	29008.7   
5711.611373	8.69947e+06	8.89361e+06	9.26086e+06	9.29353e+06	19666.1   	21712.4   	19624.7   	19264.6   	29340.2   
5805.244330	8.81734e+06	9.02802e+06	9.41461e+06	9.44778e+06	19842.5   	22125.6   	19818.2   	19474.3   	29671.7   
5898.877287	8.93521e+06	9.16242e+06	9.56835e+06	9.60203e+06	20018.9   	22538.9   	20011.7   	19684     	30003.2   
5992.510243	9.05308e+06	9.29683e+06	9.7221e+06	9.75628e+06	20195.3   	22952.1   	20205.3   	19893.8   	30334.7   
6086.143200	9.16543e+06	9.42757e+06	9.87458e+06	9.90925e+06	20362.2   	23372.2   	20389.8   	20093.8   	30651.5   
6179.776157	9.27731e+06	9.558e+06 	1.00269e+07	1.00621e+07	20528.2   	23792.8   	20573.5   	20292.9   	30966.9   
6273.409114	9.38919e+06	9.68842e+06	1.01793e+07	1.0215e+07	20694.3   	24213.4   	20757.2   	20492.1   	31282.4   
6367.042071	9.50107e+06	9.81885e+06	1.03317e+07	1.03678e+07	20860.4   	24634     	20940.9   	20691.2   	31597.8   
6460.675028	9.61295e+06	9.94928e+06	1.0484e+07	1.05207e+07	21026.5   	25054.7   	21124.7   	20890.4   	31913.3   
6554.307985	9.72157e+06	1.00775e+07	1.06357e+07	1.06728e+07	21187.3   	25479.5   	21303.5   	21084.1   	32220.5   
6647.940942	9.82784e+06	1.02041e+07	1.07867e+07	1.08244e+07	21344.4   	25907.4   	21478.8   	21274     	32521.8   
6741.573899	9.93411e+06	1.03308e+07	1.09378e+07	1.09759e+07	21501.6   	26335.3   	21654.2   	21463.9   	32823.2   
6835.206856	1.00404e+07	1.04574e+07	1.10889e+07	1.11275e+07	21658.7   	26763.1   	21829.5   	21653.8   	33124.5   
6928.839813	1.01466e+07	1.0584e+07	1.124e+07 	1.1279e+07	21815.8   	27191     	22004.8   	21843.7   	33425.8   
7022.472770	1.02517e+07	1.07098e+07	1.13907e+07	1.14303e+07	21971     	27620.6   	22178.4   	22031.6   	33724.2   
7116.105727	1.03527e+07	1.08328e+07	1.15406e+07	1.15806e+07	22120.3   	28055.5   	22346.4   	22213.3   	34013     
7209.738684	1.04537e+07	1.09558e+07	1.16905e+07	1.1731e+07	22269.5   	28490.3   	22514.5   	22395     	34301.8   
7303.371640	1.05547e+07	1.10788e+07	1.18403e+07	1.18813e+07	22418.8   	28925.2   	22682.5   	22576.7   	34590.6   
7397.004597	1.06558e+07	1.12018e+07	1.19902e+07	1.20317e+07	22568     	29360.1   	22850.6   	22758.3   	34879.4   
7490.637554	1.07568e+07	1.13249e+07	1.21401e+07	1.2182e+07	22717.3   	29795     	23018.6   	22940     	35168.3   
7584.270511	1.08534e+07	1.14448e+07	1.22889e+07	1.23313e+07	22860.3   	30236     	23181     	23115.2   	35447.1   
7677.903468	1.09495e+07	1.15644e+07	1.24376e+07	1.24805e+07	23002.6   	30677.7   	23342.7   	23289.6   	35724.8   
7771.536425	1.10456e+07	1.16839e+07	1.25863e+07	1.26297e+07	23145     	31119.5   	23504.4   	23464.1   	36002.5   
7865.169382	1.11418e+07	1.18035e+07	1.27351e+07	1.27789e+07	23287.3   	31561.2   	23666.2   	23638.5   	36280.2   
7958.802339	1.12379e+07	1.19231e+07	1.28838e+07	1.29281e+07	23429.6   	32003     	23827.9   	23813     	36557.9   
8052.435296	1.13315e+07	1.20408e+07	1.30319e+07	1.30767e+07	23568.5   	32448.5   	23986.5   	23983.8   	36830     
8146.068253	1.1423e+07	1.21571e+07	1.31796e+07	1.32248e+07	23704.6   	32897     	24142.7   	24151.7   	37097.7   
8239.701210	1.15146e+07	1.22734e+07	1.33272e+07	1.33729e+07	23840.7   	33345.6   	24298.8   	24319.7   	37365.5   
8333.334167	1.16061e+07	1.23898e+07	1.34749e+07	1.3521e+07	23976.9   	33794.1   	24455     	24487.7   	37633.2   
8426.967124	1.16977e+07	1.25061e+07	1.36226e+07	1.36691e+07	24113     	34242.7   	24611.2   	24655.6   	37901     
8520.600081	1.17883e+07	1.26217e+07	1.377e+07 	1.3817e+07	24247.9   	34692.7   	24766.3   	24822.3   	38166.8   
8614.233037	1.18756e+07	1.27349e+07	1.39167e+07	1.39642e+07	24378.5   	35147.9   	24917.6   	24984.5   	38425.6   
8707.865994	1.19629e+07	1.28481e+07	1.40633e+07	1.41113e+07	24509.1   	35603.2   	25068.9   	25146.7   	38684.4   
8801.498951	1.20502e+07	1.29613e+07	1.421e+07 	1.42584e+07	24639.7   	36058.4   	25220.2   	25308.9   	38943.3   
8895.131908	1.21374e+07	1.30745e+07	1.43566e+07	1.44055e+07	24770.3   	36513.6   	25371.5   	25471     	39202.1   
8988.764865	1.22247e+07	1.31877e+07	1.45033e+07	1.45526e+07	24900.9   	36968.9   	25522.8   	25633.2   	39460.9   
9082.397822	1.23085e+07	1.32983e+07	1.46491e+07	1.46989e+07	25027.1   	37429.9   	25670.2   	25790.8   	39712.7   
9176.030779	1.23918e+07	1.34086e+07	1.47948e+07	1.4845e+07	25152.7   	37891.7   	25817.2   	25947.8   	39963.5   
9269.663736	1.24751e+07	1.35188e+07	1.49406e+07	1.49912e+07	25278.3   	38353.5   	25964.2   	26104.8   	40214.2   
9363.296693	1.25584e+07	1.36291e+07	1.50863e+07	1.51373e+07	25403.9   	38815.3   	26111.2   	26261.7   	40465     
9456.929650	1.26417e+07	1.37393e+07	1.5232e+07	1.52835e+07	25529.5   	39277.1   	26258.2   	26418.7   	40715.8   
9550.562607	1.27229e+07	1.38481e+07	1.53772e+07	1.54292e+07	25652.7   	39742.4   	26403.1   	26573.2   	40962.7   
9644.195564	1.28025e+07	1.39555e+07	1.55221e+07	1.55744e+07	25773.7   	40210.7   	26546.2   	26725.4   	41206.2   
9737.828521	1.28821e+07	1.40629e+07	1.56669e+07	1.57197e+07	25894.8   	40679     	26689.3   	26877.7   	41449.7   
9831.461478	1.29616e+07	1.41704e+07	1.58117e+07	1.58649e+07	26015.9   	41147.3   	26832.5   	27030     	41693.3   
9925.094434	1.30412e+07	1.42778e+07	1.59565e+07	1.60102e+07	26136.9   	41615.6   	26975.6   	27182.3   	41936.8   
10018.727391	1.31197e+07	1.43845e+07	1.61011e+07	1.61552e+07	26256.8   	42085.8   	27117.7   	27333.3   	42178.4   
10112.360348	1.31941e+07	1.4488e+07	1.62447e+07	1.62992e+07	26371.8   	42563.4   	27255.9   	27479.4   	42412.3   
10205.993305	1.32686e+07	1.45915e+07	1.63883e+07	1.64432e+07	26486.8   	43041.1   	27394.1   	27625.5   	42646.2   
10299.626262	1.3343e+07	1.4695e+07	1.65318e+07	1.65872e+07	26601.9   	43518.8   	27532.3   	27771.6   	42880.1   
10393.259219	1.34174e+07	1.47985e+07	1.66754e+07	1.67312e+07	26716.9   	43996.5   	27670.4   	27917.7   	43114     
10486.892176	1.34919e+07	1.4902e+07	1.6819e+07	1.68752e+07	26831.9   	44474.2   	27808.6   	28063.8   	43347.9   
10580.525133	1.35663e+07	1.50055e+07	1.69626e+07	1.70192e+07	26946.9   	44951.9   	27946.8   	28209.9   	43581.8   
10674.158090	1.36407e+07	1.5109e+07	1.71062e+07	1.71632e+07	27062     	45429.6   	28084.9   	28356     	43815.7   
10767.791047	1.37151e+07	1.52125e+07	1.72497e+07	1.73072e+07	27177     	45907.2   	28223.1   	28502     	44049.6   
10861.424004	1.37896e+07	1.53159e+07	1.73933e+07	1.74512e+07	27292     	46384.9   	28361.3   	28648.1   	44283.5   
10955.056961	1.3864e+07	1.54194e+07	1.75369e+07	1.75952e+07	27407     	46862.6   	28499.4   	28794.2   	44517.4   
11048.689918	1.39352e+07	1.55204e+07	1.76797e+07	1.77384e+07	27518.4   	47346.4   	28634.7   	28936.6   	44745.6   
11142.322875	1.40035e+07	1.56191e+07	1.78218e+07	1.78809e+07	27626.4   	47835.8   	28767.3   	29075.7   	44968.4   
11235.955831	1.40718e+07	1.57177e+07	1.79638e+07	1.80234e+07	27734.5   	48325.3   	28900     	29214.7   	45191.3   
11329.588788	1.41401e+07	1.58163e+07	1.81059e+07	1.81658e+07	27842.5   	48814.7   	29032.6   	29353.7   	45414.2   
11423.221745	1.42083e+07	1.5915e+07	1.82479e+07	1.83083e+07	27950.5   	49304.1   	29165.2   	29492.7   	45637.1   
11516.854702	1.42766e+07	1.60136e+07	1.839e+07 	1.84508e+07	28058.5   	49793.5   	29297.8   	29631.7   	45860     
11610.487659	1.43449e+07	1.61122e+07	1.8532e+07	1.85933e+07	28166.5   	50283     	29430.4   	29770.7   	46082.9   
11704.120616	1.44132e+07	1.62109e+07	1.86741e+07	1.87357e+07	28274.6   	50772.4   	29563.1   	29909.8   	46305.8   
11797.753573	1.44814e+07	1.63095e+07	1.88162e+07	1.88782e+07	28382.6   	51261.8   	29695.7   	30048.8   	46528.6   
11891.386530	1.45497e+07	1.64082e+07	1.89582e+07	1.90207e+07	28490.6   	51751.3   	29828.3   	30187.8   	46751.5   
11985.019487	1.4618e+07	1.65068e+07	1.91003e+07	1.91631e+07	28598.6   	52240.7   	29960.9   	30326.8   	46974.4   
12078.652444	1.46817e+07	1.66017e+07	1.92412e+07	1.93045e+07	28701.6   	52739.5   	30089.7   	30460.9   	47189.5   
12172.285401	1.47445e+07	1.66959e+07	1.93819e+07	1.94455e+07	28803.7   	53240.2   	30217.8   	30594     	47403.2   
12265.918358	1.48074e+07	1.67902e+07	1.95225e+07	1.95866e+07	28905.7   	53740.8   	30345.9   	30727     	47616.8   
12359.551315	1.48702e+07	1.68844e+07	1.96632e+07	1.97277e+07	29007.8   	54241.5   	30474     	30860.1   	47830.4   
12453.184272	1.49331e+07	1.69786e+07	1.98039e+07	1.98688e+07	29109.8   	54742.1   	30602     	30993.2   	48044.1   
12546.817228	1.49959e+07	1.70728e+07	1.99446e+07	2.00099e+07	29211.9   	55242.8   	30730.1   	31126.3   	48257.7   
12640.450185	1.50588e+07	1.7167e+07	2.00853e+07	2.0151e+07	29313.9   	55743.4   	30858.2   	31259.4   	48471.3   
12734.083142	1.51216e+07	1.72612e+07	2.0226e+07	2.0292e+07	29415.9   	56244.1   	30986.3   	31392.5   	48685     
12827.716099	1.51845e+07	1.73554e+07	2.03666e+07	2.04331e+07	29518     	56744.7   	31114.4   	31525.6   	48898.6   
12921.349056	1.52473e+07	1.74497e+07	2.05073e+07	2.05742e+07	29620     	57245.4   	31242.5   	31658.7   	49112.2   
13014.982013	1.53094e+07	1.75432e+07	2.06478e+07	2.07151e+07	29721.2   	57747.8   	31369.9   	31791     	49324.6   
13108.614970	1.53674e+07	1.76334e+07	2.07872e+07	2.08549e+07	29818.1   	58259.7   	31494.3   	31919.1   	49530.4   
13202.247927	1.54255e+07	1.77236e+07	2.09267e+07	2.09947e+07	29915     	58771.5   	31618.6   	32047.2   	49736.2   
13295.880884	1.54835e+07	1.78137e+07	2.10661e+07	2.11346e+07	30011.9   	59283.4   	31742.9   	32175.3   	49942     
13389.513841	1.55415e+07	1.79039e+07	2.12055e+07	2.12744e+07	30108.7   	59795.2   	31867.3   	32303.4   	50147.8   
13483.146798	1.55995e+07	1.79941e+07	2.1345e+07	2.14142e+07	30205.6   	60307.1   	31991.6   	32431.5   	50353.5   
13576.779755	1.56576e+07	1.80842e+07	2.14844e+07	2.1554e+07	30302.5   	60818.9   	32115.9   	32559.6   	50559.3   
13670.412712	1.57156e+07	1.81744e+07	2.16238e+07	2.16938e+07	30399.3   	61330.8   	32240.3   	32687.6   	50765.1   
13764.045669	1.57736e+07	1.82646e+07	2.17633e+07	2.18337e+07	30496.2   	61842.7   	32364.6   	32815.7   	50970.9   
13857.678625	1.58317e+07	1.83548e+07	2.19027e+07	2.19735e+07	30593.1   	62354.5   	32488.9   	32943.8   	51176.7   
13951.311582	1.58897e+07	1.84449e+07	2.20421e+07	2.21133e+07	30689.9   	62866.4   	32613.3   	33071.9   	51382.5   
14044.944539	1.59457e+07	1.85333e+07	2.2181e+07	2.22526e+07	30784.6   	63383.6   	32736.1   	33198     	51585.1   
14138.577496	1.59994e+07	1.86198e+07	2.23193e+07	2.23912e+07	30877     	63906.7   	32857.3   	33321.8   	51784.1   
14232.210453	1.60532e+07	1.87062e+07	2.24576e+07	2.25299e+07	30969.3   	64429.8   	32978.5   	33445.6   	51983.2   
14325.843410	1.61069e+07	1.87927e+07	2.25959e+07	2.26685e+07	31061.6   	64952.9   	33099.6   	33569.4   	52182.3   
14419.476367	1.61606e+07	1.88792e+07	2.27342e+07	2.28072e+07	31154     	65476     	33220.8   	33693.2   	52381.4   
14513.109324	1.62144e+07	1.89656e+07	2.28724e+07	2.29459e+07	31246.3   	65999.1   	33342     	33817     	52580.5   
14606.742281	1.62681e+07	1.90521e+07	2.30107e+07	2.30845e+07	31338.7   	66522.2   	33463.2   	33940.8   	52779.5   
14700.375238	1.63219e+07	1.91385e+07	2.3149e+07	2.32232e+07	31431     	67045.3   	33584.4   	34064.7   	52978.6   
14794.008195	1.63756e+07	1.9225e+07	2.32873e+07	2.33619e+07	31523.3   	67568.4   	33705.6   	34188.5   	53177.7   
14887.641152	1.64294e+07	1.93115e+07	2.34256e+07	2.35005e+07	31615.7   	68091.5   	33826.8   	34312.3   	53376.8   
14981.274109	1.64831e+07	1.93979e+07	2.35639e+07	2.36392e+07	31708     	68614.5   	33948     	34436.1   	53575.9   
15074.907066	1.65338e+07	1.94817e+07	2.37013e+07	2.3777e+07	31797.1   	69146.4   	34067     	34557     	53770.3   
15168.540022	1.65837e+07	1.95647e+07	2.38386e+07	2.39146e+07	31885.5   	69680.4   	34185.5   	34677.1   	53963.6   
15262.172979	1.66336e+07	1.96478e+07	2.39758e+07	2.40522e+07	31973.8   	70214.4   	34304.1   	34797.2   	54156.9   
15355.805936	1.66835e+07	1.97308e+07	2.4113e+07	2.41898e+07	32062.1   	70748.4   	34422.6   	34917.4   	54350.2   
15449.438893	1.67334e+07	1.98139e+07	2.42503e+07	2.43274e+07	32150.5   	71282.3   	34541.1   	35037.5   	54543.5   
15543.071850	1.67833e+07	1.98969e+07	2.43875e+07	2.4465e+07	32238.8   	71816.3   	34659.6   	35157.6   	54736.7   
15636.704807	1.68332e+07	1.998e+07 	2.45247e+07	2.46026e+07	32327.1   	72350.3   	34778.1   	35277.8   	54930     
15730.337764	1.68832e+07	2.0063e+07	2.46619e+07	2.47402e+07	32415.5   	72884.3   	34896.6   	35397.9   	55123.3   
15823.970721	1.69331e+07	2.01461e+07	2.47992e+07	2.48778e+07	32503.8   	73418.3   	35015.2   	35518     	55316.6   
15917.603678	1.6983e+07	2.02291e+07	2.49364e+07	2.50154e+07	32592.1   	73952.3   	35133.7   	35638.2   	55509.9   
16011.236635	1.70325e+07	2.03118e+07	2.50735e+07	2.51528e+07	32680     	74487.6   	35251.9   	35757.9   	55702.6   
16104.869592	1.70789e+07	2.03917e+07	2.52098e+07	2.52895e+07	32764.8   	75031.9   	35368.1   	35874.8   	55890.8   
16198.502549	1.71254e+07	2.04716e+07	2.5346e+07	2.54261e+07	32849.5   	75576.2   	35484.4   	35991.8   	56079.1   
16292.135506	1.71719e+07	2.05515e+07	2.54823e+07	2.55627e+07	32934.3   	76120.5   	35600.6   	36108.7   	56267.3   
16385.768463	1.72184e+07	2.06314e+07	2.56186e+07	2.56993e+07	33019.1   	76664.8   	35716.8   	36225.6   	56455.6   
16479.401419	1.72648e+07	2.07113e+07	2.57548e+07	2.58359e+07	33103.8   	77209.1   	35833     	36342.5   	56643.8   
16573.034376	1.73113e+07	2.07912e+07	2.58911e+07	2.59725e+07	33188.6   	77753.5   	35949.3   	36459.5   	56832.1   
16666.667333	1.73578e+07	2.08711e+07	2.60273e+07	2.61091e+07	33273.3   	78297.8   	36065.5   	36576.4   	57020.3   
16760.300290	1.74042e+07	2.0951e+07	2.61636e+07	2.62457e+07	33358.1   	78842.1   	36181.7   	36693.3   	57208.6   
16853.933247	1.74507e+07	2.10309e+07	2.62998e+07	2.63823e+07	33442.9   	79386.4   	36297.9   	36810.3   	57396.8   
16947.566204	1.74972e+07	2.11108e+07	2.64361e+07	2.65189e+07	33527.6   	79930.7   	36414.1   	36927.2   	57585.1   
17041.199161	1.75423e+07	2.11894e+07	2.65719e+07	2.66552e+07	33611     	80479.3   	36529.5   	37042.9   	57771.4   
17134.832118	1.75856e+07	2.12664e+07	2.67073e+07	2.67909e+07	33692.5   	81033.3   	36643.7   	37157     	57955.2   
17228.465075	1.7629e+07	2.13434e+07	2.68426e+07	2.69265e+07	33774.1   	81587.4   	36757.9   	37271.1   	58139.1   
17322.098032	1.76724e+07	2.14203e+07	2.6978e+07	2.70622e+07	33855.6   	82141.4   	36872.2   	37385.3   	58322.9   
17415.730989	1.77157e+07	2.14973e+07	2.71133e+07	2.71979e+07	33937.2   	82695.4   	36986.4   	37499.4   	58506.7   
17509.363946	1.77591e+07	2.15743e+07	2.72487e+07	2.73336e+07	34018.7   	83249.4   	37100.6   	37613.5   	58690.6   
17602.996903	1.78025e+07	2.16513e+07	2.7384e+07	2.74693e+07	34100.3   	83803.4   	37214.8   	37727.6   	58874.4   
17696.629860	1.78459e+07	2.17283e+07	2.75194e+07	2.7605e+07	34181.8   	84357.5   	37329     	37841.8   	59058.2   
17790.262816	1.78892e+07	2.18053e+07	2.76547e+07	2.77407e+07	34263.4   	84911.5   	37443.3   	37955.9   	59242.1   
17883.895773	1.79326e+07	2.18823e+07	2.77901e+07	2.78764e+07	34344.9   	85465.5   	37557.5   	38070     	59425.9   
17977.528730	1.7976e+07	2.19592e+07	2.79254e+07	2.80121e+07	34426.5   	86019.5   	37671.7   	38184.1   	59609.7   
18071.161687	1.80172e+07	2.20342e+07	2.80601e+07	2.81472e+07	34505.8   	86580.5   	37784.6   	38296.4   	59790.6   
18164.794644	1.80578e+07	2.21085e+07	2.81946e+07	2.8282e+07	34584.4   	87143.7   	37897.1   	38408     	59970.6   
18258.427601	1.80983e+07	2.21827e+07	2.83291e+07	2.84168e+07	34663.1   	87706.9   	38009.5   	38519.7   	60150.5   
18352.060558	1.81389e+07	2.2257e+07	2.84636e+07	2.85517e+07	34741.7   	88270     	38122     	38631.4   	60330.5   
18445.693515	1.81795e+07	2.23313e+07	2.85981e+07	2.86865e+07	34820.4   	88833.2   	38234.5   	38743     	60510.4   
18539.326472	1.822e+07 	2.24056e+07	2.87326e+07	2.88214e+07	34899     	89396.4   	38346.9   	38854.7   	60690.4   
18632.959429	1.82606e+07	2.24799e+07	2.88671e+07	2.89562e+07	34977.7   	89959.6   	38459.4   	38966.3   	60870.3   
18726.592386	1.83012e+07	2.25541e+07	2.90016e+07	2.9091e+07	35056.3   	90522.7   	38571.9   	39078     	61050.3   
18820.225343	1.83417e+07	2.26284e+07	2.91361e+07	2.92259e+07	35135     	91085.9   	38684.3   	39189.6   	61230.2   
18913.858300	1.83823e+07	2.27027e+07	2.92707e+07	2.93607e+07	35213.6   	91649.1   	38796.8   	39301.3   	61410.2   
19007.491257	1.84226e+07	2.27768e+07	2.94051e+07	2.94955e+07	35292     	92213     	38909.2   	39412.8   	61589.8   
