Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
19.000000	0.185609  	19.000000	0.180665  	19.000000	0.178703  	19.000000	0.179264  	19.000000	0.18058   	19.000000	8.45714e-05	
20.000000	0.17806   	20.000000	0.173495  	20.000000	0.171403  	20.000000	0.171951  	20.000000	0.173414  	20.000000	8.07599e-05	
21.000000	0.171161  	21.000000	0.166921  	21.000000	0.164706  	21.000000	0.165233  	21.000000	0.166844  	21.000000	7.72921e-05	
22.000000	0.164831  	22.000000	0.160872  	22.000000	0.158534  	22.000000	0.159039  	22.000000	0.160797  	22.000000	7.41227e-05	
23.000000	0.159001  	23.000000	0.155286  	23.000000	0.152824  	23.000000	0.153309  	23.000000	0.155215  	23.000000	7.12143e-05	
24.000000	0.153614  	24.000000	0.150112  	24.000000	0.147525  	24.000000	0.147992  	24.000000	0.150044  	24.000000	6.85354e-05	
25.000000	0.148619  	25.000000	0.145307  	25.000000	0.142596  	25.000000	0.143044  	25.000000	0.145241  	25.000000	6.60595e-05	
27.000000	0.139645  	27.000000	0.136651  	27.000000	0.133704  	27.000000	0.134111  	27.000000	0.136589  	27.000000	6.16298e-05	
29.000000	0.131807  	29.000000	0.12907   	29.000000	0.125908  	29.000000	0.126264  	29.000000	0.129012  	29.000000	5.77802e-05	
31.000000	0.124899  	31.000000	0.122373  	31.000000	0.119257  	31.000000	0.119548  	31.000000	0.122318  	31.000000	5.44023e-05	
33.000000	0.118762  	33.000000	0.116413  	33.000000	0.113556  	33.000000	0.113788  	33.000000	0.116361  	33.000000	5.14133e-05	
35.000000	0.113271  	35.000000	0.111073  	35.000000	0.108447  	35.000000	0.108626  	35.000000	0.111024  	35.000000	4.87488e-05	
38.000000	0.106038  	38.000000	0.104027  	38.000000	0.1017    	38.000000	0.101814  	38.000000	0.103982  	38.000000	4.52521e-05	
41.000000	0.0997844 	41.000000	0.0979293 	41.000000	0.0958557 	41.000000	0.0959131 	41.000000	0.097887  	41.000000	4.22424e-05	
44.000000	0.0943218 	44.000000	0.0925974 	44.000000	0.0907252 	44.000000	0.0907494 	44.000000	0.0925578 	44.000000	3.96232e-05	
47.000000	0.0895062 	47.000000	0.0878943 	47.000000	0.0862021 	47.000000	0.0861903 	47.000000	0.087857  	47.000000	3.73223e-05	
50.000000	0.0852271 	50.000000	0.0837137 	50.000000	0.0821742 	50.000000	0.0821338 	50.000000	0.0836784 	50.000000	3.52842e-05	
55.000000	0.0790607 	55.000000	0.0776884 	55.000000	0.0763483 	55.000000	0.0762795 	55.000000	0.077656  	55.000000	3.23584e-05	
60.000000	0.073852  	60.000000	0.0725996 	60.000000	0.0714173 	60.000000	0.0713269 	60.000000	0.0725697 	60.000000	2.98977e-05	
65.000000	0.0693901 	65.000000	0.0682425 	65.000000	0.0671802 	65.000000	0.0670796 	65.000000	0.0682147 	65.000000	2.77981e-05	
70.000000	0.0655223 	70.000000	0.0644683 	70.000000	0.0635142 	70.000000	0.0633949 	70.000000	0.0644423 	70.000000	2.59847e-05	
75.000000	0.0621351 	75.000000	0.0611662 	75.000000	0.0602897 	75.000000	0.0601664 	75.000000	0.0611418 	75.000000	2.4402e-05	
80.000000	0.0591424 	80.000000	0.0582519 	80.000000	0.0574477 	80.000000	0.0573133 	80.000000	0.0582289 	80.000000	2.30081e-05	
85.000000	0.0564778 	85.000000	0.0556602 	85.000000	0.0549089 	85.000000	0.0547728 	85.000000	0.0556384 	85.000000	2.17707e-05	
90.000000	0.0540889 	90.000000	0.0533398 	90.000000	0.0526404 	90.000000	0.0524956 	90.000000	0.0533191 	90.000000	2.06645e-05	
95.000000	0.0519342 	95.000000	0.0512498 	95.000000	0.0505874 	95.000000	0.0504424 	95.000000	0.0512301 	95.000000	1.96694e-05	
100.000000	0.0499801 	100.000000	0.0493572 	100.000000	0.0487266 	100.000000	0.0485813 	100.000000	0.0493384 	100.000000	1.87694e-05	
105.000000	0.0481991 	105.000000	0.047635  	105.000000	0.0470311 	105.000000	0.0468862 	105.000000	0.0476171 	105.000000	1.79511e-05	
110.000000	0.0465688 	110.000000	0.0460611 	110.000000	0.0454859 	110.000000	0.0453358 	110.000000	0.0460439 	110.000000	1.7204e-05	
115.000000	0.0450704 	115.000000	0.0446168 	115.000000	0.0440639 	115.000000	0.043912  	115.000000	0.0446003 	115.000000	1.65188e-05	
120.000000	0.043688  	120.000000	0.0432867 	120.000000	0.0427506 	120.000000	0.0425998 	120.000000	0.0432709 	120.000000	1.58882e-05	
125.000000	0.0424084 	125.000000	0.0420577 	125.000000	0.0415371 	125.000000	0.0413866 	125.000000	0.0420424 	125.000000	1.53058e-05	
130.000000	0.0412203 	130.000000	0.0409185 	130.000000	0.0404114 	130.000000	0.0402615 	130.000000	0.0409038 	130.000000	1.47662e-05	
135.000000	0.0401138 	135.000000	0.0398596 	135.000000	0.0393644 	135.000000	0.0392151 	135.000000	0.0398454 	135.000000	1.42647e-05	
140.000000	0.0390808 	140.000000	0.0388728 	140.000000	0.0383882 	140.000000	0.0382394 	140.000000	0.038859  	140.000000	1.37975e-05	
145.000000	0.0381139 	145.000000	0.0379508 	145.000000	0.0374758 	145.000000	0.0373275 	145.000000	0.0379374 	145.000000	1.33611e-05	
150.000000	0.0372068 	150.000000	0.0370874 	150.000000	0.036621  	150.000000	0.0364733 	150.000000	0.0370745 	150.000000	1.29525e-05	
155.000000	0.0359295 	155.000000	0.0362773 	155.000000	0.0358185 	155.000000	0.0356714 	155.000000	0.0362647 	155.000000	1.25691e-05	
160.000000	0.0351809 	160.000000	0.0355156 	160.000000	0.0350638 	160.000000	0.0349173 	160.000000	0.0355034 	160.000000	1.22086e-05	
165.000000	0.0344749 	165.000000	0.034798  	165.000000	0.0343526 	165.000000	0.0342067 	165.000000	0.0347861 	165.000000	1.18689e-05	
170.000000	0.033808  	170.000000	0.0341209 	170.000000	0.0336813 	170.000000	0.0335359 	170.000000	0.0341093 	170.000000	1.15484e-05	
175.000000	0.0331769 	175.000000	0.0334808 	175.000000	0.0330466 	175.000000	0.0329019 	175.000000	0.0334696 	175.000000	1.12454e-05	
180.000000	0.0325789 	180.000000	0.0328749 	180.000000	0.0324457 	180.000000	0.0323015 	180.000000	0.0328639 	180.000000	1.09585e-05	
185.000000	0.0320113 	185.000000	0.0323004 	185.000000	0.0318758 	185.000000	0.0317322 	185.000000	0.0322897 	185.000000	1.06864e-05	
190.000000	0.0314719 	190.000000	0.031755  	190.000000	0.0313348 	190.000000	0.0311917 	190.000000	0.0317446 	190.000000	1.0428e-05	
195.000000	0.0309586 	195.000000	0.0312365 	195.000000	0.0308203 	195.000000	0.0306778 	195.000000	0.0312263 	195.000000	1.01823e-05	
200.000000	0.0304694 	200.000000	0.030743  	200.000000	0.0303306 	200.000000	0.0301887 	200.000000	0.030733  	200.000000	9.9483e-06	
210.000000	0.0295572 	210.000000	0.0298239 	210.000000	0.0294187 	210.000000	0.0292778 	210.000000	0.0298144 	210.000000	9.51235e-06	
220.000000	0.0287235 	220.000000	0.0289857 	220.000000	0.0285868 	220.000000	0.028447  	220.000000	0.0289766 	220.000000	9.11436e-06	
230.000000	0.0279585 	230.000000	0.028218  	230.000000	0.0278252 	230.000000	0.0276863 	230.000000	0.0282092 	230.000000	8.74952e-06	
240.000000	0.0272539 	240.000000	0.0275124 	240.000000	0.027125  	240.000000	0.0269872 	240.000000	0.027504  	240.000000	8.41379e-06	
250.000000	0.0266029 	250.000000	0.0268616 	250.000000	0.02648   	250.000000	0.0263427 	250.000000	0.0268535 	250.000000	8.1038e-06	
260.000000	0.0259996 	260.000000	0.0262597 	260.000000	0.0258817 	260.000000	0.0257467 	260.000000	0.0262519 	260.000000	7.81664e-06	
270.000000	0.0254388 	270.000000	0.0257012 	270.000000	0.0253258 	270.000000	0.0251941 	270.000000	0.0256937 	270.000000	7.54987e-06	
280.000000	0.0249163 	280.000000	0.0251818 	280.000000	0.0248114 	280.000000	0.0246802 	280.000000	0.0251745 	280.000000	7.30135e-06	
290.000000	0.0244283 	290.000000	0.0246975 	290.000000	0.0243319 	290.000000	0.0242014 	290.000000	0.0246904 	290.000000	7.06926e-06	
300.000000	0.0239714 	300.000000	0.0242449 	300.000000	0.0238839 	300.000000	0.0237541 	300.000000	0.024238  	300.000000	6.852e-06 	
310.000000	0.0235428 	310.000000	0.023821  	310.000000	0.0234646 	310.000000	0.0233355 	310.000000	0.0238144 	310.000000	6.64817e-06	
320.000000	0.0231399 	320.000000	0.0234233 	320.000000	0.0230714 	320.000000	0.0229429 	320.000000	0.0234169 	320.000000	6.45655e-06	
330.000000	0.0227606 	330.000000	0.0230494 	330.000000	0.0227019 	330.000000	0.0225741 	330.000000	0.0230432 	330.000000	6.27606e-06	
340.000000	0.0224029 	340.000000	0.0226974 	340.000000	0.0223543 	340.000000	0.0222271 	340.000000	0.0226913 	340.000000	6.10575e-06	
350.000000	0.022065  	350.000000	0.0223653 	350.000000	0.0220268 	350.000000	0.0218999 	350.000000	0.0223594 	350.000000	5.94477e-06	
360.000000	0.0217452 	360.000000	0.0220516 	360.000000	0.0217165 	360.000000	0.0215911 	360.000000	0.0220458 	360.000000	5.79236e-06	
370.000000	0.0214423 	370.000000	0.0217549 	370.000000	0.0214224 	370.000000	0.0212992 	370.000000	0.0217492 	370.000000	5.64785e-06	
380.000000	0.0211549 	380.000000	0.0214737 	380.000000	0.0211449 	380.000000	0.0210229 	380.000000	0.0214682 	380.000000	5.51064e-06	
390.000000	0.020882  	390.000000	0.0212071 	390.000000	0.0208828 	390.000000	0.0207609 	390.000000	0.0212017 	390.000000	5.38017e-06	
400.000000	0.0206224 	400.000000	0.0209539 	400.000000	0.0206339 	400.000000	0.0205124 	400.000000	0.0209486 	400.000000	5.25596e-06	
410.000000	0.0203753 	410.000000	0.0207132 	410.000000	0.0203972 	410.000000	0.0202763 	410.000000	0.020708  	410.000000	5.13756e-06	
420.000000	0.0201397 	420.000000	0.020484  	420.000000	0.0201721 	420.000000	0.0200517 	420.000000	0.020479  	420.000000	5.02457e-06	
430.000000	0.0199151 	430.000000	0.0202657 	430.000000	0.0199579 	430.000000	0.0198379 	430.000000	0.0202608 	430.000000	4.91662e-06	
440.000000	0.0197005 	440.000000	0.0200575 	440.000000	0.019754  	440.000000	0.0196341 	440.000000	0.0200527 	440.000000	4.81337e-06	
450.000000	0.0194954 	450.000000	0.0198588 	450.000000	0.0195592 	450.000000	0.0194398 	450.000000	0.0198541 	450.000000	4.71453e-06	
460.000000	0.0192993 	460.000000	0.0196689 	460.000000	0.0193725 	460.000000	0.0192542 	460.000000	0.0196643 	460.000000	4.61981e-06	
470.000000	0.0191115 	470.000000	0.0194873 	470.000000	0.0191937 	470.000000	0.0190769 	470.000000	0.0194828 	470.000000	4.52896e-06	
480.000000	0.0189315 	480.000000	0.0193135 	480.000000	0.0190231 	480.000000	0.0189074 	480.000000	0.0193091 	480.000000	4.44174e-06	
490.000000	0.018759  	490.000000	0.0191471 	490.000000	0.0188604 	490.000000	0.0187451 	490.000000	0.0191427 	490.000000	4.35793e-06	
500.000000	0.0185934 	500.000000	0.0189876 	500.000000	0.0187048 	500.000000	0.0185896 	500.000000	0.0189833 	500.000000	4.27735e-06	
520.000000	0.0182818 	520.000000	0.0186877 	520.000000	0.0184124 	520.000000	0.0182978 	520.000000	0.0186836 	520.000000	4.1251e-06	
540.000000	0.0179937 	540.000000	0.0184111 	540.000000	0.018143  	540.000000	0.0180289 	540.000000	0.0184071 	540.000000	3.98368e-06	
560.000000	0.0177269 	560.000000	0.0181554 	560.000000	0.0178941 	560.000000	0.0177807 	560.000000	0.0181515 	560.000000	3.85197e-06	
580.000000	0.0174792 	580.000000	0.0179184 	580.000000	0.0176634 	580.000000	0.0175509 	580.000000	0.0179147 	580.000000	3.72898e-06	
600.000000	0.0172488 	600.000000	0.0176984 	600.000000	0.017449  	600.000000	0.0173378 	600.000000	0.0176947 	600.000000	3.61387e-06	
620.000000	0.0170341 	620.000000	0.0174937 	620.000000	0.0172497 	620.000000	0.0171398 	620.000000	0.0174901 	620.000000	3.5059e-06	
640.000000	0.0168337 	640.000000	0.0173029 	640.000000	0.0170648 	640.000000	0.0169554 	640.000000	0.0172995 	640.000000	3.4044e-06	
660.000000	0.0166465 	660.000000	0.0171248 	660.000000	0.0168925 	660.000000	0.0167834 	660.000000	0.0171215 	660.000000	3.30882e-06	
680.000000	0.0164712 	680.000000	0.0169584 	680.000000	0.0167314 	680.000000	0.0166228 	680.000000	0.0169552 	680.000000	3.21864e-06	
700.000000	0.016307  	700.000000	0.0168026 	700.000000	0.0165808 	700.000000	0.0164724 	700.000000	0.0167994 	700.000000	3.13342e-06	
720.000000	0.0161529 	720.000000	0.0166566 	720.000000	0.0164398 	720.000000	0.0163316 	720.000000	0.0166535 	720.000000	3.05274e-06	
740.000000	0.0160082 	740.000000	0.0165195 	740.000000	0.0163071 	740.000000	0.0161995 	740.000000	0.0165166 	740.000000	2.97626e-06	
760.000000	0.0158722 	760.000000	0.0163908 	760.000000	0.0161819 	760.000000	0.0160754 	760.000000	0.0163879 	760.000000	2.90364e-06	
780.000000	0.0157442 	780.000000	0.0162698 	780.000000	0.0160641 	780.000000	0.0159587 	780.000000	0.016267  	780.000000	2.8346e-06	
800.000000	0.0156236 	800.000000	0.0161559 	800.000000	0.0159536 	800.000000	0.0158488 	800.000000	0.0161532 	800.000000	2.76889e-06	
820.000000	0.0155101 	820.000000	0.0160487 	820.000000	0.0158504 	820.000000	0.0157458 	820.000000	0.016046  	820.000000	2.70625e-06	
840.000000	0.015403  	840.000000	0.0159476 	840.000000	0.0157555 	840.000000	0.015651  	840.000000	0.0159449 	840.000000	2.64648e-06	
860.000000	0.015302  	860.000000	0.0158522 	860.000000	0.0156657 	860.000000	0.0155616 	860.000000	0.0158496 	860.000000	2.58938e-06	
880.000000	0.0152066 	880.000000	0.0157622 	880.000000	0.015581  	880.000000	0.0154771 	880.000000	0.0157597 	880.000000	2.53478e-06	
900.000000	0.0151166 	900.000000	0.0156772 	900.000000	0.0155009 	900.000000	0.0153971 	900.000000	0.0156747 	900.000000	2.48251e-06	
920.000000	0.0150315 	920.000000	0.0155969 	920.000000	0.0154252 	920.000000	0.0153215 	920.000000	0.0155944 	920.000000	2.43243e-06	
940.000000	0.0149511 	940.000000	0.015521  	940.000000	0.0153534 	940.000000	0.01525   	940.000000	0.0155186 	940.000000	2.3844e-06	
960.000000	0.0148752 	960.000000	0.0154492 	960.000000	0.0152852 	960.000000	0.0151821 	960.000000	0.0154468 	960.000000	2.33829e-06	
980.000000	0.0148034 	980.000000	0.0153813 	980.000000	0.0152202 	980.000000	0.0151178 	980.000000	0.015379  	980.000000	2.29399e-06	
1000.000000	0.0147355 	1000.000000	0.015317  	1000.000000	0.0151585 	1000.000000	0.0150569 	1000.000000	0.0153147 	1000.000000	2.2514e-06	
1020.000000	0.0146713 	1020.000000	0.0152562 	1020.000000	0.0151    	1020.000000	0.014999  	1020.000000	0.015254  	1020.000000	2.21041e-06	
1040.000000	0.0146106 	1040.000000	0.0151986 	1040.000000	0.0150446 	1040.000000	0.0149441 	1040.000000	0.0151964 	1040.000000	2.17094e-06	
1060.000000	0.0145533 	1060.000000	0.0151441 	1060.000000	0.0149922 	1060.000000	0.0148919 	1060.000000	0.015142  	1060.000000	2.1329e-06	
1080.000000	0.0144991 	1080.000000	0.0150925 	1080.000000	0.0149425 	1080.000000	0.0148423 	1080.000000	0.0150904 	1080.000000	2.09622e-06	
1100.000000	0.0144478 	1100.000000	0.0150437 	1100.000000	0.0148953 	1100.000000	0.0147951 	1100.000000	0.0150416 	1100.000000	2.06082e-06	
1120.000000	0.0143994 	1120.000000	0.0149974 	1120.000000	0.0148503 	1120.000000	0.0147503 	1120.000000	0.0149954 	1120.000000	2.02663e-06	
1140.000000	0.0143537 	1140.000000	0.0149536 	1140.000000	0.0148075 	1140.000000	0.0147076 	1140.000000	0.0149516 	1140.000000	1.9936e-06	
1160.000000	0.0143106 	1160.000000	0.0149122 	1160.000000	0.0147668 	1160.000000	0.014667  	1160.000000	0.0149102 	1160.000000	1.96167e-06	
1180.000000	0.0142699 	1180.000000	0.014873  	1180.000000	0.014728  	1180.000000	0.0146283 	1180.000000	0.014871  	1180.000000	1.93077e-06	
1200.000000	0.0142315 	1200.000000	0.0148359 	1200.000000	0.014691  	1200.000000	0.0145915 	1200.000000	0.014834  	1200.000000	1.90087e-06	
1220.000000	0.0141954 	1220.000000	0.0148008 	1220.000000	0.0146559 	1220.000000	0.0145565 	1220.000000	0.0147989 	1220.000000	1.87191e-06	
1240.000000	0.0141614 	1240.000000	0.0147676 	1240.000000	0.0146225 	1240.000000	0.0145231 	1240.000000	0.0147658 	1240.000000	1.84385e-06	
1260.000000	0.0141294 	1260.000000	0.0147363 	1260.000000	0.0145906 	1260.000000	0.0144913 	1260.000000	0.0147345 	1260.000000	1.81665e-06	
1280.000000	0.0140993 	1280.000000	0.0147067 	1280.000000	0.0145602 	1280.000000	0.014461  	1280.000000	0.0147049 	1280.000000	1.79027e-06	
1300.000000	0.0140711 	1300.000000	0.0146788 	1300.000000	0.0145311 	1300.000000	0.0144321 	1300.000000	0.014677  	1300.000000	1.76466e-06	
1320.000000	0.0140447 	1320.000000	0.0146525 	1320.000000	0.0145033 	1320.000000	0.0144045 	1320.000000	0.0146507 	1320.000000	1.73981e-06	
1340.000000	0.0140199 	1340.000000	0.0146277 	1340.000000	0.0144767 	1340.000000	0.0143783 	1340.000000	0.0146259 	1340.000000	1.71567e-06	
1360.000000	0.0139968 	1360.000000	0.0146043 	1360.000000	0.0144514 	1360.000000	0.0143532 	1360.000000	0.0146026 	1360.000000	1.69221e-06	
1380.000000	0.0139753 	1380.000000	0.0145823 	1380.000000	0.0144271 	1380.000000	0.0143294 	1380.000000	0.0145807 	1380.000000	1.6694e-06	
1400.000000	0.0139553 	1400.000000	0.0145617 	1400.000000	0.014404  	1400.000000	0.0143066 	1400.000000	0.0145601 	1400.000000	1.64723e-06	
1420.000000	0.0139367 	1420.000000	0.0145424 	1420.000000	0.014382  	1420.000000	0.014285  	1420.000000	0.0145407 	1420.000000	1.62565e-06	
1440.000000	0.0139195 	1440.000000	0.0145242 	1440.000000	0.0143611 	1440.000000	0.0142643 	1440.000000	0.0145226 	1440.000000	1.60465e-06	
