Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
1779.027182	1.25175e+06	1.22011e+06	1.2171e+06	1.22442e+06	3719.89   	2354.95   	3341.34   	3095.44   	4435.87   
1872.660139	1.33225e+06	1.29862e+06	1.29547e+06	1.30328e+06	3879.91   	2501.22   	3495.88   	3254.24   	4671.98   
1966.293096	1.41258e+06	1.37713e+06	1.37393e+06	1.38223e+06	4035.35   	2648.24   	3646.6    	3410.13   	4904.18   
2059.926052	1.49261e+06	1.45556e+06	1.45245e+06	1.46123e+06	4185.96   	2796.11   	3793.26   	3562.84   	5132.07   
2153.559009	1.57236e+06	1.53388e+06	1.53098e+06	1.54024e+06	4332.86   	2944.65   	3936.78   	3713.03   	5356.52   
2247.191966	1.65173e+06	1.61205e+06	1.60949e+06	1.61924e+06	4475.85   	3093.9    	4076.94   	3860.5    	5577.24   
2340.824923	1.73069e+06	1.69002e+06	1.68797e+06	1.6982e+06	4615.11   	3243.85   	4213.9    	4005.32   	5794.3    
2434.457880	1.80919e+06	1.76777e+06	1.7664e+06	1.77711e+06	4750.85   	3394.46   	4347.79   	4147.55   	6007.79   
2528.090837	1.8872e+06	1.84527e+06	1.84475e+06	1.85594e+06	4883.23   	3545.7    	4478.76   	4287.29   	6217.8    
2621.723794	1.96469e+06	1.92249e+06	1.92301e+06	1.93467e+06	5012.41   	3697.55   	4606.91   	4424.58   	6424.4    
2715.356751	2.04163e+06	1.99942e+06	2.00117e+06	2.0133e+06	5138.53   	3849.98   	4732.38   	4559.51   	6627.69   
2808.989708	2.118e+06 	2.07604e+06	2.07921e+06	2.09181e+06	5261.74   	4003.01   	4855.27   	4692.15   	6827.74   
2902.622665	2.19378e+06	2.15233e+06	2.15713e+06	2.1702e+06	5382.18   	4156.65   	4975.69   	4822.56   	7024.66   
2996.255622	2.26894e+06	2.22827e+06	2.23491e+06	2.24845e+06	5499.87   	4310.93   	5093.66   	4950.72   	7218.41   
3089.888579	2.34313e+06	2.30366e+06	2.31249e+06	2.32648e+06	5613.75   	4466.2    	5208.19   	5075.72   	7407.64   
3183.521536	2.41728e+06	2.37903e+06	2.39005e+06	2.4045e+06	5727.46   	4621.5    	5322.58   	5200.58   	7596.69   
3277.154493	2.49031e+06	2.45374e+06	2.46736e+06	2.48227e+06	5837.15   	4777.94   	5433.34   	5322.01   	7780.85   
3370.787449	2.56309e+06	2.52831e+06	2.54461e+06	2.55998e+06	5945.99   	4934.62   	5543.31   	5442.71   	7963.97   
3464.420406	2.63492e+06	2.60232e+06	2.62165e+06	2.63747e+06	6051.76   	5092.24   	5650.5    	5560.73   	8143.25   
3558.053363	2.70631e+06	2.67607e+06	2.69858e+06	2.71486e+06	6156.16   	5250.29   	5756.43   	5677.54   	8320.8    
3651.686320	2.77692e+06	2.74936e+06	2.77534e+06	2.79206e+06	6258.31   	5409.09   	5860.31   	5792.35   	8495.48   
3745.319277	2.84691e+06	2.82227e+06	2.85195e+06	2.86912e+06	6358.65   	5568.49   	5962.52   	5905.54   	8667.82   
3838.952234	2.91631e+06	2.89483e+06	2.92843e+06	2.94605e+06	6457.45   	5728.45   	6063.32   	6017.31   	8838.12   
3932.585191	2.98489e+06	2.96689e+06	3.00472e+06	3.02278e+06	6554.08   	5889.19   	6162.13   	6127.11   	9005.57   
4026.218148	3.05308e+06	3.03871e+06	3.08091e+06	3.09942e+06	6649.75   	6050.3    	6260.05   	6236.02   	9171.74   
4119.851105	3.12027e+06	3.10992e+06	3.15688e+06	3.17582e+06	6742.98   	6212.36   	6355.71   	6342.64   	9334.6    
4213.484062	3.18725e+06	3.18101e+06	3.2328e+06	3.25218e+06	6835.74   	6374.61   	6450.95   	6448.84   	9496.84   
4307.117019	3.25305e+06	3.25136e+06	3.30844e+06	3.32826e+06	6925.82   	6537.98   	6543.7    	6552.49   	9655.4    
4400.749976	3.31884e+06	3.32171e+06	3.38408e+06	3.40433e+06	7015.88   	6701.36   	6636.43   	6656.12   	9813.92   
4494.382933	3.38327e+06	3.39121e+06	3.45941e+06	3.48009e+06	7103.05   	6866.02   	6726.49   	6756.99   	9968.41   
4588.015890	3.4477e+06	3.46071e+06	3.53474e+06	3.55585e+06	7190.22   	7030.69   	6816.55   	6857.85   	10122.9   
4681.648846	3.51096e+06	3.52948e+06	3.6098e+06	3.63134e+06	7275.04   	7196.48   	6904.44   	6956.44   	10274.1   
4775.281803	3.57405e+06	3.59814e+06	3.68482e+06	3.70678e+06	7359.51   	7362.43   	6992      	7054.69   	10424.8   
4868.914760	3.63617e+06	3.66618e+06	3.75961e+06	3.782e+06 	7442.14   	7529.33   	7077.86   	7151.13   	10572.8   
4962.547717	3.69793e+06	3.73401e+06	3.83433e+06	3.85713e+06	7524.1    	7696.57   	7163.1    	7246.91   	10719.9   
5056.180674	3.75883e+06	3.80127e+06	3.90885e+06	3.93207e+06	7604.5    	7864.66   	7246.89   	7341.14   	10864.7   
5149.813631	3.81914e+06	3.86817e+06	3.98323e+06	4.00687e+06	7683.85   	8033.33   	7329.72   	7434.34   	11008     
5243.446588	3.87946e+06	3.93506e+06	4.05761e+06	4.08166e+06	7763.19   	8201.99   	7412.54   	7527.53   	11151.2   
5337.079545	3.93831e+06	4.00101e+06	4.13166e+06	4.15612e+06	7840.04   	8372.13   	7493.06   	7618.22   	11290.8   
5430.712502	3.99705e+06	4.06689e+06	4.20568e+06	4.23055e+06	7916.7    	8542.37   	7573.4    	7708.71   	11430.2   
5524.345459	4.05521e+06	4.13239e+06	4.27956e+06	4.30485e+06	7992.42   	8713.22   	7652.88   	7798.26   	11568.1   
5617.978416	4.11168e+06	4.19678e+06	4.35306e+06	4.37875e+06	8065.45   	8885.81   	7729.9    	7885.08   	11702     
5711.611373	4.16815e+06	4.26118e+06	4.42657e+06	4.45266e+06	8138.48   	9058.39   	7806.91   	7971.9    	11835.9   
5805.244330	4.22463e+06	4.32558e+06	4.50007e+06	4.52656e+06	8211.52   	9230.98   	7883.92   	8058.73   	11969.8   
5898.877287	4.2811e+06	4.38998e+06	4.57357e+06	4.60047e+06	8284.55   	9403.56   	7960.94   	8145.55   	12103.7   
5992.510243	4.33758e+06	4.45437e+06	4.64707e+06	4.67437e+06	8357.58   	9576.15   	8037.95   	8232.37   	12237.6   
6086.143200	4.39141e+06	4.51702e+06	4.71996e+06	4.74767e+06	8426.68   	9751.58   	8111.38   	8315.17   	12365.6   
6179.776157	4.44501e+06	4.57951e+06	4.79281e+06	4.82091e+06	8495.45   	9927.26   	8184.51   	8397.61   	12493     
6273.409114	4.49862e+06	4.642e+06 	4.86565e+06	4.89414e+06	8564.21   	10102.9   	8257.63   	8480.06   	12620.4   
6367.042071	4.55222e+06	4.70449e+06	4.93849e+06	4.96738e+06	8632.98   	10278.6   	8330.75   	8562.51   	12747.9   
6460.675028	4.60582e+06	4.76698e+06	5.01134e+06	5.04062e+06	8701.74   	10454.3   	8403.87   	8644.95   	12875.3   
6554.307985	4.65787e+06	4.82841e+06	5.08382e+06	5.1135e+06	8768.35   	10631.7   	8475.05   	8725.17   	12999.4   
6647.940942	4.70878e+06	4.88909e+06	5.15605e+06	5.18612e+06	8833.41   	10810.3   	8544.83   	8803.78   	13121.2   
6741.573899	4.7597e+06	4.94976e+06	5.22828e+06	5.25873e+06	8898.47   	10988.9   	8614.61   	8882.39   	13242.9   
6835.206856	4.81062e+06	5.01043e+06	5.30051e+06	5.33135e+06	8963.53   	11167.6   	8684.39   	8961      	13364.6   
6928.839813	4.86153e+06	5.0711e+06	5.37273e+06	5.40396e+06	9028.59   	11346.2   	8754.17   	9039.61   	13486.4   
7022.472770	4.91184e+06	5.13136e+06	5.44482e+06	5.47644e+06	9092.86   	11525.5   	8823.25   	9117.41   	13606.9   
7116.105727	4.96025e+06	5.1903e+06	5.51647e+06	5.54847e+06	9154.67   	11707     	8890.14   	9192.63   	13723.6   
7209.738684	5.00865e+06	5.24924e+06	5.58812e+06	5.6205e+06	9216.48   	11888.6   	8957.03   	9267.86   	13840.3   
7303.371640	5.05706e+06	5.30817e+06	5.65977e+06	5.69253e+06	9278.29   	12070.1   	9023.92   	9343.08   	13957     
7397.004597	5.10546e+06	5.36711e+06	5.73142e+06	5.76456e+06	9340.1    	12251.6   	9090.81   	9418.31   	14073.7   
7490.637554	5.15386e+06	5.42605e+06	5.80307e+06	5.83659e+06	9401.91   	12433.1   	9157.7    	9493.53   	14190.4   
7584.270511	5.20015e+06	5.48351e+06	5.87423e+06	5.90813e+06	9461.14   	12617.3   	9222.32   	9566.05   	14303.1   
7677.903468	5.24621e+06	5.5408e+06	5.94534e+06	5.97961e+06	9520.07   	12801.7   	9286.69   	9638.27   	14415.3   
7771.536425	5.29227e+06	5.5981e+06	6.01645e+06	6.0511e+06	9579.01   	12986.2   	9351.06   	9710.5    	14527.5   
7865.169382	5.33833e+06	5.65539e+06	6.08755e+06	6.12258e+06	9637.95   	13170.6   	9415.43   	9782.72   	14639.7   
7958.802339	5.38438e+06	5.71268e+06	6.15866e+06	6.19406e+06	9696.88   	13355.1   	9479.8    	9854.94   	14751.9   
8052.435296	5.42921e+06	5.7691e+06	6.22948e+06	6.26526e+06	9754.39   	13541.1   	9542.94   	9925.66   	14861.9   
8146.068253	5.47308e+06	5.82482e+06	6.30008e+06	6.33622e+06	9810.77   	13728.4   	9605.1    	9995.21   	14970.1   
8239.701210	5.51695e+06	5.88055e+06	6.37068e+06	6.40719e+06	9867.14   	13915.7   	9667.27   	10064.8   	15078.2   
8333.334167	5.56081e+06	5.93628e+06	6.44128e+06	6.47816e+06	9923.52   	14103     	9729.43   	10134.3   	15186.4   
8426.967124	5.60468e+06	5.992e+06 	6.51188e+06	6.54913e+06	9979.9    	14290.3   	9791.59   	10203.8   	15294.6   
8520.600081	5.64809e+06	6.0474e+06	6.58237e+06	6.61999e+06	10035.8   	14478.2   	9853.33   	10272.9   	15402     
8614.233037	5.68992e+06	6.10164e+06	6.65249e+06	6.69047e+06	10089.9   	14668.3   	9913.55   	10340     	15506.6   
8707.865994	5.73174e+06	6.15588e+06	6.72261e+06	6.76096e+06	10143.9   	14858.4   	9973.78   	10407.2   	15611.2   
8801.498951	5.77356e+06	6.21012e+06	6.79274e+06	6.83144e+06	10198     	15048.6   	10034     	10474.3   	15715.8   
8895.131908	5.81538e+06	6.26436e+06	6.86286e+06	6.90192e+06	10252.1   	15238.7   	10094.2   	10541.5   	15820.4   
8988.764865	5.8572e+06	6.3186e+06	6.93298e+06	6.97241e+06	10306.2   	15428.8   	10154.4   	10608.6   	15925     
9082.397822	5.89733e+06	6.37159e+06	7.0027e+06	7.04249e+06	10358.5   	15621.3   	10213.2   	10673.9   	16026.8   
9176.030779	5.93724e+06	6.42441e+06	7.07237e+06	7.11252e+06	10410.5   	15814.1   	10271.7   	10738.9   	16128.1   
9269.663736	5.97715e+06	6.47724e+06	7.14204e+06	7.18255e+06	10462.5   	16007     	10330.2   	10803.9   	16229.5   
9363.296693	6.01706e+06	6.53006e+06	7.21171e+06	7.25257e+06	10514.5   	16199.9   	10388.7   	10868.9   	16330.8   
9456.929650	6.05696e+06	6.58289e+06	7.28138e+06	7.3226e+06	10566.5   	16392.7   	10447.2   	10933.8   	16432.2   
9550.562607	6.0959e+06	6.63498e+06	7.35082e+06	7.39239e+06	10617.5   	16587     	10504.8   	10997.8   	16531.9   
9644.195564	6.13402e+06	6.68646e+06	7.42007e+06	7.46199e+06	10667.7   	16782.4   	10561.8   	11060.8   	16630.4   
9737.828521	6.17214e+06	6.73794e+06	7.48931e+06	7.53159e+06	10717.8   	16977.9   	10618.8   	11123.9   	16728.8   
9831.461478	6.21026e+06	6.78942e+06	7.55856e+06	7.60118e+06	10767.9   	17173.4   	10675.8   	11187     	16827.2   
9925.094434	6.24838e+06	6.8409e+06	7.6278e+06	7.67078e+06	10818.1   	17368.8   	10732.7   	11250     	16925.6   
10018.727391	6.28601e+06	6.892e+06 	7.69693e+06	7.74026e+06	10867.7   	17565.1   	10789.3   	11312.5   	17023.2   
10112.360348	6.32167e+06	6.94159e+06	7.76558e+06	7.80925e+06	10915.3   	17764.3   	10844.3   	11373     	17117.8   
10205.993305	6.35733e+06	6.99118e+06	7.83423e+06	7.87825e+06	10963     	17963.6   	10899.3   	11433.5   	17212.3   
10299.626262	6.39299e+06	7.04076e+06	7.90288e+06	7.94724e+06	11010.6   	18162.8   	10954.3   	11494     	17306.8   
10393.259219	6.42865e+06	7.09035e+06	7.97153e+06	8.01624e+06	11058.3   	18362.1   	11009.3   	11554.5   	17401.4   
10486.892176	6.46431e+06	7.13994e+06	8.04018e+06	8.08524e+06	11105.9   	18561.3   	11064.3   	11615     	17495.9   
10580.525133	6.49997e+06	7.18953e+06	8.10883e+06	8.15423e+06	11153.5   	18760.6   	11119.3   	11675.5   	17590.4   
10674.158090	6.53563e+06	7.23911e+06	8.17748e+06	8.22323e+06	11201.2   	18959.8   	11174.3   	11736     	17685     
10767.791047	6.57129e+06	7.2887e+06	8.24613e+06	8.29222e+06	11248.8   	19159.1   	11229.3   	11796.5   	17779.5   
10861.424004	6.60695e+06	7.33829e+06	8.31478e+06	8.36122e+06	11296.4   	19358.3   	11284.3   	11856.9   	17874     
10955.056961	6.64261e+06	7.38788e+06	8.38343e+06	8.43021e+06	11344.1   	19557.6   	11339.3   	11917.4   	17968.6   
11048.689918	6.67674e+06	7.43626e+06	8.45171e+06	8.49883e+06	11390.2   	19759.4   	11393.2   	11976.4   	18060.8   
11142.322875	6.70945e+06	7.48352e+06	8.51963e+06	8.56709e+06	11434.9   	19963.7   	11445.9   	12034     	18150.9   
11235.955831	6.74216e+06	7.53078e+06	8.58755e+06	8.63535e+06	11479.7   	20168     	11498.7   	12091.5   	18241     
11329.588788	6.77488e+06	7.57804e+06	8.65548e+06	8.70361e+06	11524.4   	20372.3   	11551.5   	12149.1   	18331     
11423.221745	6.80759e+06	7.6253e+06	8.7234e+06	8.77187e+06	11569.2   	20576.5   	11604.3   	12206.7   	18421.1   
11516.854702	6.8403e+06	7.67256e+06	8.79133e+06	8.84014e+06	11613.9   	20780.8   	11657.1   	12264.2   	18511.2   
11610.487659	6.87302e+06	7.71982e+06	8.85925e+06	8.9084e+06	11658.6   	20985.1   	11709.9   	12321.8   	18601.3   
11704.120616	6.90573e+06	7.76708e+06	8.92718e+06	8.97666e+06	11703.4   	21189.3   	11762.7   	12379.3   	18691.4   
11797.753573	6.93844e+06	7.81434e+06	8.9951e+06	9.04492e+06	11748.1   	21393.6   	11815.5   	12436.9   	18781.5   
11891.386530	6.97115e+06	7.8616e+06	9.06302e+06	9.11318e+06	11792.8   	21597.9   	11868.3   	12494.5   	18871.6   
11985.019487	7.00387e+06	7.90886e+06	9.13095e+06	9.18144e+06	11837.6   	21802.2   	11921     	12552     	18961.6   
12078.652444	7.03439e+06	7.95434e+06	9.19832e+06	9.24915e+06	11880.2   	22010.6   	11972.3   	12607.5   	19048.6   
12172.285401	7.06451e+06	7.99948e+06	9.26559e+06	9.31675e+06	11922.5   	22219.7   	12023.3   	12662.6   	19134.9   
12265.918358	7.09462e+06	8.04462e+06	9.33286e+06	9.38434e+06	11964.8   	22428.9   	12074.3   	12717.8   	19221.3   
12359.551315	7.12473e+06	8.08976e+06	9.40013e+06	9.45194e+06	12007     	22638.1   	12125.3   	12772.9   	19307.6   
12453.184272	7.15484e+06	8.1349e+06	9.46739e+06	9.51954e+06	12049.3   	22847.2   	12176.3   	12828     	19394     
12546.817228	7.18495e+06	8.18004e+06	9.53466e+06	9.58713e+06	12091.6   	23056.4   	12227.2   	12883.1   	19480.3   
12640.450185	7.21506e+06	8.22518e+06	9.60193e+06	9.65473e+06	12133.8   	23265.6   	12278.2   	12938.2   	19566.7   
12734.083142	7.24517e+06	8.27032e+06	9.6692e+06	9.72233e+06	12176.1   	23474.8   	12329.2   	12993.3   	19653     
12827.716099	7.27528e+06	8.31546e+06	9.73647e+06	9.78992e+06	12218.4   	23683.9   	12380.2   	13048.4   	19739.4   
12921.349056	7.30539e+06	8.3606e+06	9.80373e+06	9.85752e+06	12260.6   	23893.1   	12431.2   	13103.5   	19825.7   
13014.982013	7.33514e+06	8.40544e+06	9.87091e+06	9.92502e+06	12302.5   	24103     	12481.9   	13158.3   	19911.6   
13108.614970	7.36294e+06	8.44864e+06	9.93758e+06	9.99201e+06	12342.7   	24316.8   	12531.4   	13211.4   	19994.8   
13202.247927	7.39074e+06	8.49184e+06	1.00043e+07	1.0059e+07	12382.8   	24530.6   	12580.9   	13264.4   	20077.9   
13295.880884	7.41855e+06	8.53504e+06	1.00709e+07	1.0126e+07	12422.9   	24744.4   	12630.4   	13317.4   	20161.1   
13389.513841	7.44635e+06	8.57825e+06	1.01376e+07	1.0193e+07	12463     	24958.1   	12679.9   	13370.5   	20244.3   
13483.146798	7.47416e+06	8.62145e+06	1.02043e+07	1.026e+07 	12503.2   	25171.9   	12729.4   	13423.5   	20327.5   
13576.779755	7.50196e+06	8.66465e+06	1.02709e+07	1.0327e+07	12543.3   	25385.7   	12778.9   	13476.5   	20410.7   
13670.412712	7.52977e+06	8.70786e+06	1.03376e+07	1.0394e+07	12583.4   	25599.5   	12828.4   	13529.6   	20493.8   
13764.045669	7.55757e+06	8.75106e+06	1.04043e+07	1.0461e+07	12623.5   	25813.2   	12877.8   	13582.6   	20577     
13857.678625	7.58537e+06	8.79426e+06	1.04709e+07	1.05279e+07	12663.6   	26027     	12927.3   	13635.7   	20660.2   
13951.311582	7.61318e+06	8.83746e+06	1.05376e+07	1.05949e+07	12703.8   	26240.8   	12976.8   	13688.7   	20743.4   
14044.944539	7.64e+06  	8.87981e+06	1.0604e+07	1.06617e+07	12743     	26456.6   	13025.7   	13740.9   	20825.3   
14138.577496	7.66575e+06	8.92124e+06	1.06702e+07	1.07281e+07	12781.2   	26674.7   	13074     	13792.2   	20905.7   
14232.210453	7.6915e+06	8.96267e+06	1.07363e+07	1.07945e+07	12819.5   	26892.8   	13122.2   	13843.4   	20986.2   
14325.843410	7.71725e+06	9.00409e+06	1.08024e+07	1.0861e+07	12857.7   	27110.9   	13170.4   	13894.7   	21066.7   
14419.476367	7.743e+06 	9.04552e+06	1.08685e+07	1.09274e+07	12896     	27329     	13218.7   	13946     	21147.2   
14513.109324	7.76875e+06	9.08694e+06	1.09347e+07	1.09938e+07	12934.2   	27547.1   	13266.9   	13997.2   	21227.6   
14606.742281	7.7945e+06	9.12837e+06	1.10008e+07	1.10603e+07	12972.5   	27765.2   	13315.1   	14048.5   	21308.1   
14700.375238	7.82025e+06	9.16979e+06	1.10669e+07	1.11267e+07	13010.7   	27983.2   	13363.4   	14099.8   	21388.6   
14794.008195	7.846e+06 	9.21122e+06	1.1133e+07	1.11932e+07	13049     	28201.3   	13411.6   	14151     	21469     
14887.641152	7.87175e+06	9.25265e+06	1.11992e+07	1.12596e+07	13087.2   	28419.4   	13459.9   	14202.3   	21549.5   
14981.274109	7.8975e+06	9.29407e+06	1.12653e+07	1.1326e+07	13125.5   	28637.5   	13508.1   	14253.6   	21630     
15074.907066	7.92178e+06	9.33419e+06	1.1331e+07	1.13921e+07	13162.4   	28858.9   	13555.5   	14303.6   	21708.6   
15168.540022	7.94569e+06	9.37398e+06	1.13966e+07	1.1458e+07	13199     	29081.1   	13602.7   	14353.4   	21786.7   
15262.172979	7.9696e+06	9.41377e+06	1.14623e+07	1.15239e+07	13235.6   	29303.4   	13649.8   	14403.1   	21864.9   
15355.805936	7.99352e+06	9.45356e+06	1.15279e+07	1.15898e+07	13272.2   	29525.6   	13697     	14452.9   	21943     
15449.438893	8.01743e+06	9.49335e+06	1.15935e+07	1.16558e+07	13308.8   	29747.8   	13744.2   	14502.6   	22021.1   
15543.071850	8.04134e+06	9.53315e+06	1.16591e+07	1.17217e+07	13345.3   	29970     	13791.4   	14552.4   	22099.3   
15636.704807	8.06526e+06	9.57294e+06	1.17247e+07	1.17876e+07	13381.9   	30192.3   	13838.5   	14602.1   	22177.4   
15730.337764	8.08917e+06	9.61273e+06	1.17904e+07	1.18535e+07	13418.5   	30414.5   	13885.7   	14651.8   	22255.5   
15823.970721	8.11308e+06	9.65252e+06	1.1856e+07	1.19195e+07	13455.1   	30636.7   	13932.9   	14701.6   	22333.7   
15917.603678	8.137e+06 	9.69231e+06	1.19216e+07	1.19854e+07	13491.7   	30858.9   	13980.1   	14751.3   	22411.8   
16011.236635	8.16071e+06	9.73192e+06	1.19872e+07	1.20513e+07	13528.1   	31081.7   	14027.1   	14800.9   	22489.7   
16104.869592	8.18298e+06	9.7702e+06	1.20523e+07	1.21167e+07	13563.2   	31308     	14073.4   	14849.3   	22565.8   
16198.502549	8.20524e+06	9.80848e+06	1.21175e+07	1.21822e+07	13598.3   	31534.3   	14119.7   	14897.7   	22641.9   
16292.135506	8.22751e+06	9.84677e+06	1.21827e+07	1.22476e+07	13633.5   	31760.6   	14165.9   	14946.2   	22718     
16385.768463	8.24977e+06	9.88505e+06	1.22478e+07	1.23131e+07	13668.6   	31986.9   	14212.2   	14994.6   	22794.1   
16479.401419	8.27204e+06	9.92333e+06	1.2313e+07	1.23785e+07	13703.7   	32213.2   	14258.4   	15043     	22870.2   
16573.034376	8.2943e+06	9.96161e+06	1.23781e+07	1.2444e+07	13738.8   	32439.5   	14304.7   	15091.4   	22946.3   
16666.667333	8.31656e+06	9.9999e+06	1.24433e+07	1.25094e+07	13773.9   	32665.8   	14351     	15139.8   	23022.4   
16760.300290	8.33883e+06	1.00382e+07	1.25085e+07	1.25749e+07	13809     	32892.1   	14397.2   	15188.3   	23098.5   
16853.933247	8.36109e+06	1.00765e+07	1.25736e+07	1.26403e+07	13844.1   	33118.4   	14443.5   	15236.7   	23174.6   
16947.566204	8.38336e+06	1.01147e+07	1.26388e+07	1.27058e+07	13879.2   	33344.7   	14489.8   	15285.1   	23250.7   
17041.199161	8.40497e+06	1.01524e+07	1.27037e+07	1.27711e+07	13913.8   	33572.8   	14535.7   	15333     	23326     
17134.832118	8.42575e+06	1.01893e+07	1.27685e+07	1.28361e+07	13947.6   	33803.1   	14581.1   	15380.3   	23400.3   
17228.465075	8.44653e+06	1.02262e+07	1.28332e+07	1.29011e+07	13981.3   	34033.4   	14626.6   	15427.5   	23474.6   
17322.098032	8.46731e+06	1.02631e+07	1.28979e+07	1.29661e+07	14015.1   	34263.8   	14672.1   	15474.8   	23548.9   
17415.730989	8.48808e+06	1.03e+07  	1.29626e+07	1.30311e+07	14048.9   	34494.1   	14717.5   	15522     	23623.2   
17509.363946	8.50886e+06	1.03368e+07	1.30274e+07	1.30961e+07	14082.7   	34724.5   	14763     	15569.3   	23697.6   
17602.996903	8.52964e+06	1.03737e+07	1.30921e+07	1.31612e+07	14116.5   	34954.8   	14808.5   	15616.6   	23771.9   
17696.629860	8.55042e+06	1.04106e+07	1.31568e+07	1.32262e+07	14150.3   	35185.1   	14853.9   	15663.8   	23846.2   
17790.262816	8.5712e+06	1.04475e+07	1.32215e+07	1.32912e+07	14184.1   	35415.5   	14899.4   	15711.1   	23920.5   
17883.895773	8.59198e+06	1.04844e+07	1.32863e+07	1.33562e+07	14217.8   	35645.8   	14944.9   	15758.3   	23994.8   
17977.528730	8.61276e+06	1.05213e+07	1.3351e+07	1.34212e+07	14251.6   	35876.2   	14990.3   	15805.6   	24069.1   
18071.161687	8.63252e+06	1.05572e+07	1.34154e+07	1.34859e+07	14284.5   	36109.5   	15035.3   	15852.1   	24142.3   
18164.794644	8.65195e+06	1.05928e+07	1.34797e+07	1.35505e+07	14317.1   	36343.9   	15080     	15898.3   	24215     
18258.427601	8.67139e+06	1.06283e+07	1.35441e+07	1.36151e+07	14349.7   	36578.2   	15124.8   	15944.5   	24287.7   
18352.060558	8.69082e+06	1.06639e+07	1.36084e+07	1.36797e+07	14382.3   	36812.6   	15169.6   	15990.8   	24360.5   
18445.693515	8.71026e+06	1.06995e+07	1.36727e+07	1.37443e+07	14414.8   	37046.9   	15214.3   	16037     	24433.2   
18539.326472	8.7297e+06	1.07351e+07	1.3737e+07	1.38089e+07	14447.4   	37281.3   	15259.1   	16083.3   	24506     
18632.959429	8.74913e+06	1.07707e+07	1.38013e+07	1.38736e+07	14480     	37515.6   	15303.9   	16129.5   	24578.7   
18726.592386	8.76857e+06	1.08063e+07	1.38657e+07	1.39382e+07	14512.6   	37750     	15348.6   	16175.7   	24651.5   
18820.225343	8.788e+06 	1.08419e+07	1.393e+07 	1.40028e+07	14545.2   	37984.3   	15393.4   	16222     	24724.2   
18913.858300	8.80744e+06	1.08775e+07	1.39943e+07	1.40674e+07	14577.8   	38218.7   	15438.2   	16268.2   	24797     
19007.491257	8.82678e+06	1.0913e+07	1.40586e+07	1.41319e+07	14610.3   	38453.3   	15482.9   	16314.4   	24869.6   
19101.124213	8.845e+06 	1.09473e+07	1.41226e+07	1.41962e+07	14641.7   	38691.6   	15527     	16359.7   	24941     
