Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
19101.124213	9.66425e+06	1.16926e+07	1.60698e+07	1.6164e+07	21927.7   	59288.2   	8867.46   	9643.31   	13977.5   
19194.757170	9.6848e+06	1.17289e+07	1.61442e+07	1.62388e+07	21978     	59663.7   	8893.04   	9670.65   	14018.5   
19288.390127	9.70535e+06	1.17652e+07	1.62187e+07	1.63136e+07	22028.3   	60039.3   	8918.62   	9697.98   	14059.6   
19382.023084	9.7259e+06	1.18014e+07	1.62931e+07	1.63884e+07	22078.6   	60414.8   	8944.21   	9725.32   	14100.6   
19475.656041	9.74646e+06	1.18377e+07	1.63676e+07	1.64632e+07	22128.9   	60790.4   	8969.79   	9752.66   	14141.7   
19569.288998	9.76701e+06	1.1874e+07	1.6442e+07	1.65381e+07	22179.3   	61165.9   	8995.37   	9779.99   	14182.7   
19662.921955	9.78756e+06	1.19103e+07	1.65165e+07	1.66129e+07	22229.6   	61541.5   	9020.96   	9807.33   	14223.8   
19756.554912	9.80811e+06	1.19465e+07	1.65909e+07	1.66877e+07	22279.9   	61917     	9046.54   	9834.66   	14264.8   
19850.187869	9.82867e+06	1.19828e+07	1.66654e+07	1.67625e+07	22330.2   	62292.5   	9072.12   	9862      	14305.9   
19943.820826	9.84922e+06	1.20191e+07	1.67398e+07	1.68374e+07	22380.5   	62668.1   	9097.71   	9889.34   	14346.9   
20037.453783	9.86929e+06	1.20549e+07	1.68141e+07	1.6912e+07	22430.2   	63046.1   	9123.15   	9916.47   	14387.7   
20131.086740	9.88863e+06	1.20899e+07	1.68882e+07	1.69865e+07	22479     	63427.9   	9148.38   	9943.29   	14428     
20224.719697	9.90797e+06	1.2125e+07	1.69623e+07	1.7061e+07	22527.7   	63809.6   	9173.6    	9970.11   	14468.3   
20318.352654	9.92732e+06	1.216e+07 	1.70364e+07	1.71355e+07	22576.5   	64191.4   	9198.83   	9996.92   	14508.6   
20411.985610	9.94666e+06	1.21951e+07	1.71106e+07	1.721e+07 	22625.3   	64573.2   	9224.06   	10023.7   	14548.9   
20505.618567	9.966e+06 	1.22302e+07	1.71847e+07	1.72844e+07	22674.1   	64954.9   	9249.29   	10050.6   	14589.2   
20599.251524	9.98535e+06	1.22652e+07	1.72588e+07	1.73589e+07	22722.9   	65336.7   	9274.52   	10077.4   	14629.5   
20692.884481	1.00047e+07	1.23003e+07	1.73329e+07	1.74334e+07	22771.7   	65718.5   	9299.74   	10104.2   	14669.8   
20786.517438	1.0024e+07	1.23353e+07	1.7407e+07	1.75079e+07	22820.5   	66100.2   	9324.97   	10131     	14710.1   
20880.150395	1.00434e+07	1.23704e+07	1.74811e+07	1.75824e+07	22869.3   	66482     	9350.2    	10157.8   	14750.4   
20973.783352	1.00627e+07	1.24055e+07	1.75552e+07	1.76569e+07	22918     	66863.7   	9375.43   	10184.7   	14790.7   
21067.416309	1.00813e+07	1.24397e+07	1.76291e+07	1.77311e+07	22965.8   	67250     	9400.42   	10211.1   	14830.5   
21161.049266	1.00995e+07	1.24736e+07	1.77029e+07	1.78053e+07	23013.2   	67638     	9425.33   	10237.5   	14870.1   
21254.682223	1.01177e+07	1.25076e+07	1.77767e+07	1.78794e+07	23060.6   	68026     	9450.23   	10263.9   	14909.7   
21348.315180	1.0136e+07	1.25415e+07	1.78505e+07	1.79536e+07	23108     	68414.1   	9475.14   	10290.2   	14949.4   
21441.948137	1.01542e+07	1.25754e+07	1.79243e+07	1.80277e+07	23155.4   	68802.1   	9500.05   	10316.6   	14989     
21535.581094	1.01725e+07	1.26094e+07	1.79981e+07	1.81019e+07	23202.8   	69190.1   	9524.95   	10342.9   	15028.6   
21629.214051	1.01907e+07	1.26433e+07	1.80719e+07	1.81761e+07	23250.2   	69578.1   	9549.86   	10369.3   	15068.2   
21722.847007	1.02089e+07	1.26772e+07	1.81457e+07	1.82502e+07	23297.6   	69966.1   	9574.76   	10395.6   	15107.8   
21816.479964	1.02272e+07	1.27111e+07	1.82195e+07	1.83244e+07	23345     	70354.2   	9599.67   	10422     	15147.5   
21910.112921	1.02454e+07	1.27451e+07	1.82933e+07	1.83985e+07	23392.4   	70742.2   	9624.57   	10448.3   	15187.1   
22003.745878	1.02636e+07	1.2779e+07	1.8367e+07	1.84727e+07	23439.8   	71130.4   	9649.47   	10474.7   	15226.7   
22097.378835	1.02808e+07	1.28118e+07	1.84405e+07	1.85465e+07	23485.9   	71524.6   	9674.08   	10500.6   	15265.7   
22191.011792	1.0298e+07	1.28447e+07	1.8514e+07	1.86204e+07	23532     	71918.8   	9698.69   	10526.5   	15304.7   
22284.644749	1.03153e+07	1.28776e+07	1.85875e+07	1.86942e+07	23578.1   	72313     	9723.3    	10552.5   	15343.7   
22378.277706	1.03325e+07	1.29104e+07	1.8661e+07	1.87681e+07	23624.2   	72707.2   	9747.91   	10578.4   	15382.7   
22471.910663	1.03497e+07	1.29433e+07	1.87345e+07	1.88419e+07	23670.3   	73101.4   	9772.52   	10604.3   	15421.7   
22565.543620	1.03669e+07	1.29762e+07	1.8808e+07	1.89158e+07	23716.5   	73495.6   	9797.12   	10630.3   	15460.7   
22659.176577	1.03842e+07	1.30091e+07	1.88815e+07	1.89897e+07	23762.6   	73889.7   	9821.73   	10656.2   	15499.7   
22752.809534	1.04014e+07	1.30419e+07	1.8955e+07	1.90635e+07	23808.7   	74283.9   	9846.34   	10682.1   	15538.7   
22846.442491	1.04186e+07	1.30748e+07	1.90285e+07	1.91374e+07	23854.8   	74678.1   	9870.95   	10708.1   	15577.8   
22940.075448	1.04358e+07	1.31077e+07	1.9102e+07	1.92112e+07	23900.9   	75072.3   	9895.56   	10734     	15616.8   
23033.708404	1.04527e+07	1.31402e+07	1.91754e+07	1.9285e+07	23946.6   	75468.6   	9920.07   	10759.8   	15655.6   
23127.341361	1.0469e+07	1.31721e+07	1.92486e+07	1.93585e+07	23991.5   	75868.6   	9944.41   	10785.3   	15694     
23220.974318	1.04853e+07	1.32039e+07	1.93218e+07	1.94321e+07	24036.5   	76268.5   	9968.75   	10810.9   	15732.5   
23314.607275	1.05016e+07	1.32358e+07	1.9395e+07	1.95057e+07	24081.4   	76668.5   	9993.08   	10836.4   	15770.9   
23408.240232	1.05179e+07	1.32677e+07	1.94683e+07	1.95792e+07	24126.3   	77068.5   	10017.4   	10862     	15809.4   
23501.873189	1.05342e+07	1.32996e+07	1.95415e+07	1.96528e+07	24171.2   	77468.5   	10041.8   	10887.5   	15847.8   
23595.506146	1.05505e+07	1.33315e+07	1.96147e+07	1.97264e+07	24216.2   	77868.5   	10066.1   	10913     	15886.2   
23689.139103	1.05668e+07	1.33633e+07	1.96879e+07	1.97999e+07	24261.1   	78268.4   	10090.4   	10938.6   	15924.7   
23782.772060	1.05831e+07	1.33952e+07	1.97611e+07	1.98735e+07	24306     	78668.4   	10114.8   	10964.1   	15963.1   
23876.405017	1.05994e+07	1.34271e+07	1.98343e+07	1.99471e+07	24350.9   	79068.4   	10139.1   	10989.7   	16001.6   
23970.037974	1.06156e+07	1.3459e+07	1.99075e+07	2.00206e+07	24395.9   	79468.4   	10163.4   	11015.2   	16040     
24063.670931	1.06314e+07	1.34902e+07	1.99806e+07	2.0094e+07	24440     	79872.1   	10187.6   	11040.5   	16078.1   
24157.303888	1.06468e+07	1.35212e+07	2.00535e+07	2.01673e+07	24483.9   	80277.6   	10211.7   	11065.7   	16116.1   
24250.936845	1.06622e+07	1.35521e+07	2.01265e+07	2.02406e+07	24527.7   	80683.1   	10235.8   	11090.9   	16154     
24344.569801	1.06777e+07	1.35831e+07	2.01994e+07	2.03139e+07	24571.5   	81088.7   	10259.8   	11116.1   	16191.9   
24438.202758	1.06931e+07	1.3614e+07	2.02724e+07	2.03872e+07	24615.3   	81494.2   	10283.9   	11141.3   	16229.8   
24531.835715	1.07085e+07	1.3645e+07	2.03453e+07	2.04604e+07	24659.1   	81899.7   	10308     	11166.5   	16267.8   
24625.468672	1.0724e+07	1.36759e+07	2.04183e+07	2.05337e+07	24702.9   	82305.2   	10332.1   	11191.7   	16305.7   
24719.101629	1.07394e+07	1.37068e+07	2.04912e+07	2.0607e+07	24746.8   	82710.7   	10356.2   	11216.8   	16343.6   
24812.734586	1.07548e+07	1.37378e+07	2.05642e+07	2.06803e+07	24790.6   	83116.2   	10380.2   	11242     	16381.6   
24906.367543	1.07703e+07	1.37687e+07	2.06371e+07	2.07536e+07	24834.4   	83521.7   	10404.3   	11267.2   	16419.5   
25000.000500	1.07857e+07	1.37997e+07	2.071e+07 	2.08269e+07	24878.2   	83927.2   	10428.4   	11292.4   	16457.4   
25093.633457	1.08003e+07	1.38297e+07	2.07827e+07	2.08999e+07	24921     	84338.2   	10452.2   	11317.3   	16494.9   
25187.266414	1.0815e+07	1.38598e+07	2.08554e+07	2.0973e+07	24963.8   	84749.2   	10476.1   	11342.1   	16532.4   
25280.899371	1.08296e+07	1.38899e+07	2.09281e+07	2.1046e+07	25006.6   	85160.1   	10499.9   	11367     	16569.8   
25374.532328	1.08442e+07	1.392e+07 	2.10008e+07	2.1119e+07	25049.4   	85571.1   	10523.8   	11391.9   	16607.3   
25468.165285	1.08589e+07	1.395e+07 	2.10735e+07	2.11921e+07	25092.2   	85982     	10547.6   	11416.7   	16644.7   
25561.798242	1.08735e+07	1.39801e+07	2.11462e+07	2.12651e+07	25134.9   	86393     	10571.4   	11441.6   	16682.2   
25655.431199	1.08882e+07	1.40102e+07	2.12189e+07	2.13381e+07	25177.7   	86804     	10595.3   	11466.4   	16719.6   
25749.064155	1.09028e+07	1.40402e+07	2.12916e+07	2.14111e+07	25220.5   	87214.9   	10619.1   	11491.3   	16757.1   
25842.697112	1.09175e+07	1.40703e+07	2.13643e+07	2.14842e+07	25263.3   	87625.9   	10643     	11516.2   	16794.6   
25936.330069	1.09321e+07	1.41004e+07	2.1437e+07	2.15572e+07	25306.1   	88036.9   	10666.8   	11541     	16832     
26029.963026	1.09465e+07	1.41302e+07	2.15096e+07	2.16302e+07	25348.6   	88449.6   	10690.6   	11565.8   	16869.3   
26123.595983	1.09604e+07	1.41594e+07	2.1582e+07	2.17029e+07	25390.4   	88866.1   	10714.2   	11590.4   	16906.4   
26217.228940	1.09743e+07	1.41886e+07	2.16545e+07	2.17757e+07	25432.2   	89282.5   	10737.8   	11614.9   	16943.4   
26310.861897	1.09882e+07	1.42179e+07	2.17269e+07	2.18485e+07	25474     	89699     	10761.4   	11639.5   	16980.4   
26404.494854	1.10021e+07	1.42471e+07	2.17994e+07	2.19213e+07	25515.8   	90115.5   	10785     	11664     	17017.4   
26498.127811	1.1016e+07	1.42763e+07	2.18718e+07	2.19941e+07	25557.7   	90532     	10808.7   	11688.6   	17054.4   
26591.760768	1.10299e+07	1.43056e+07	2.19443e+07	2.20668e+07	25599.5   	90948.5   	10832.3   	11713.1   	17091.5   
26685.393725	1.10439e+07	1.43348e+07	2.20167e+07	2.21396e+07	25641.3   	91365     	10855.9   	11737.7   	17128.5   
26779.026682	1.10578e+07	1.43641e+07	2.20892e+07	2.22124e+07	25683.1   	91781.5   	10879.5   	11762.3   	17165.5   
26872.659639	1.10717e+07	1.43933e+07	2.21616e+07	2.22852e+07	25724.9   	92197.9   	10903.1   	11786.8   	17202.5   
26966.292596	1.10856e+07	1.44225e+07	2.22341e+07	2.2358e+07	25766.8   	92614.4   	10926.7   	11811.4   	17239.5   
27059.925552	1.1099e+07	1.44513e+07	2.23064e+07	2.24306e+07	25808     	93034.4   	10950.2   	11835.8   	17276.3   
27153.558509	1.11123e+07	1.44797e+07	2.23786e+07	2.25031e+07	25848.9   	93456.4   	10973.6   	11860     	17312.9   
27247.191466	1.11255e+07	1.45082e+07	2.24508e+07	2.25757e+07	25889.8   	93878.4   	10997     	11884.3   	17349.5   
27340.824423	1.11387e+07	1.45366e+07	2.2523e+07	2.26482e+07	25930.7   	94300.3   	11020.4   	11908.6   	17386.1   
27434.457380	1.1152e+07	1.45651e+07	2.25953e+07	2.27208e+07	25971.7   	94722.3   	11043.8   	11932.9   	17422.7   
27528.090337	1.11652e+07	1.45936e+07	2.26675e+07	2.27933e+07	26012.6   	95144.3   	11067.2   	11957.1   	17459.4   
27621.723294	1.11784e+07	1.4622e+07	2.27397e+07	2.28659e+07	26053.5   	95566.3   	11090.6   	11981.4   	17496     
27715.356251	1.11916e+07	1.46505e+07	2.28119e+07	2.29384e+07	26094.4   	95988.2   	11114     	12005.7   	17532.6   
27808.989208	1.12049e+07	1.46789e+07	2.28841e+07	2.3011e+07	26135.3   	96410.2   	11137.4   	12030     	17569.2   
27902.622165	1.12181e+07	1.47074e+07	2.29563e+07	2.30835e+07	26176.2   	96832.2   	11160.8   	12054.2   	17605.8   
27996.255122	1.12313e+07	1.47358e+07	2.30286e+07	2.3156e+07	26217.1   	97254.2   	11184.2   	12078.5   	17642.4   
28089.888079	1.12439e+07	1.47636e+07	2.31006e+07	2.32284e+07	26257.2   	97681.2   	11207.4   	12102.5   	17678.7   
28183.521036	1.12565e+07	1.47913e+07	2.31726e+07	2.33007e+07	26297.3   	98108.4   	11230.6   	12126.5   	17714.9   
28277.153993	1.12691e+07	1.4819e+07	2.32446e+07	2.3373e+07	26337.4   	98535.7   	11253.8   	12150.5   	17751.1   
28370.786949	1.12817e+07	1.48467e+07	2.33166e+07	2.34453e+07	26377.4   	98962.9   	11277     	12174.6   	17787.4   
28464.419906	1.12943e+07	1.48744e+07	2.33886e+07	2.35176e+07	26417.5   	99390.2   	11300.2   	12198.6   	17823.6   
28558.052863	1.13069e+07	1.49021e+07	2.34606e+07	2.359e+07 	26457.5   	99817.4   	11323.4   	12222.6   	17859.8   
28651.685820	1.13195e+07	1.49299e+07	2.35326e+07	2.36623e+07	26497.6   	100245    	11346.6   	12246.6   	17896.1   
28745.318777	1.13321e+07	1.49576e+07	2.36046e+07	2.37346e+07	26537.7   	100672    	11369.8   	12270.6   	17932.3   
28838.951734	1.13447e+07	1.49853e+07	2.36765e+07	2.38069e+07	26577.7   	101099    	11393     	12294.6   	17968.5   
28932.584691	1.13573e+07	1.5013e+07	2.37485e+07	2.38792e+07	26617.8   	101526    	11416.2   	12318.6   	18004.7   
29026.217648	1.13697e+07	1.50405e+07	2.38205e+07	2.39515e+07	26657.6   	101955    	11439.3   	12342.6   	18040.9   
29119.850605	1.13817e+07	1.50675e+07	2.38923e+07	2.40236e+07	26696.9   	102387    	11462.3   	12366.3   	18076.8   
29213.483562	1.13937e+07	1.50945e+07	2.39641e+07	2.40957e+07	26736.1   	102819    	11485.3   	12390.1   	18112.6   
29307.116519	1.14057e+07	1.51216e+07	2.40358e+07	2.41678e+07	26775.4   	103252    	11508.3   	12413.8   	18148.5   
29400.749476	1.14177e+07	1.51486e+07	2.41076e+07	2.42399e+07	26814.7   	103684    	11531.3   	12437.6   	18184.4   
29494.382433	1.14298e+07	1.51756e+07	2.41794e+07	2.4312e+07	26853.9   	104116    	11554.3   	12461.4   	18220.3   
29588.015390	1.14418e+07	1.52026e+07	2.42512e+07	2.43841e+07	26893.2   	104548    	11577.3   	12485.1   	18256.1   
29681.648346	1.14538e+07	1.52296e+07	2.4323e+07	2.44562e+07	26932.4   	104981    	11600.3   	12508.9   	18292     
29775.281303	1.14658e+07	1.52566e+07	2.43948e+07	2.45283e+07	26971.7   	105413    	11623.3   	12532.6   	18327.9   
29868.914260	1.14778e+07	1.52836e+07	2.44666e+07	2.46004e+07	27010.9   	105845    	11646.3   	12556.4   	18363.8   
29962.547217	1.14898e+07	1.53106e+07	2.45383e+07	2.46725e+07	27050.2   	106277    	11669.3   	12580.2   	18399.6   
30056.180174	1.15013e+07	1.53371e+07	2.46099e+07	2.47444e+07	27088.8   	106714    	11692.1   	12603.7   	18435.2   
30149.813131	1.15125e+07	1.53631e+07	2.46814e+07	2.48162e+07	27126.9   	107153    	11714.8   	12627.1   	18470.6   
30243.446088	1.15237e+07	1.53891e+07	2.47529e+07	2.4888e+07	27165.1   	107593    	11737.5   	12650.5   	18506     
30337.079045	1.15349e+07	1.54151e+07	2.48244e+07	2.49598e+07	27203.2   	108032    	11760.2   	12673.9   	18541.3   
30430.712002	1.15461e+07	1.54412e+07	2.48959e+07	2.50316e+07	27241.4   	108472    	11782.9   	12697.4   	18576.7   
30524.344959	1.15573e+07	1.54672e+07	2.49674e+07	2.51034e+07	27279.5   	108911    	11805.6   	12720.8   	18612.1   
30617.977916	1.15685e+07	1.54932e+07	2.50389e+07	2.51751e+07	27317.6   	109351    	11828.4   	12744.2   	18647.5   
30711.610873	1.15797e+07	1.55193e+07	2.51103e+07	2.52469e+07	27355.8   	109790    	11851.1   	12767.6   	18682.9   
30805.243830	1.15909e+07	1.55453e+07	2.51818e+07	2.53187e+07	27393.9   	110230    	11873.8   	12791     	18718.2   
30898.876787	1.16021e+07	1.55713e+07	2.52533e+07	2.53905e+07	27432.1   	110669    	11896.5   	12814.4   	18753.6   
30992.509743	1.16133e+07	1.55973e+07	2.53248e+07	2.54623e+07	27470.2   	111109    	11919.2   	12837.8   	18789     
31086.142700	1.16245e+07	1.56234e+07	2.53963e+07	2.55341e+07	27508.3   	111548    	11941.9   	12861.2   	18824.4   
31179.775657	1.16357e+07	1.56494e+07	2.54678e+07	2.56059e+07	27546.5   	111988    	11964.6   	12884.7   	18859.8   
31273.408614	1.16469e+07	1.56754e+07	2.55393e+07	2.56777e+07	27584.6   	112427    	11987.3   	12908.1   	18895.1   
31367.041571	1.16581e+07	1.57015e+07	2.56108e+07	2.57495e+07	27622.8   	112867    	12010.1   	12931.5   	18930.5   
31460.674528	1.16693e+07	1.57275e+07	2.56822e+07	2.58213e+07	27660.9   	113306    	12032.8   	12954.9   	18965.9   
31554.307485	1.16806e+07	1.57535e+07	2.57537e+07	2.58931e+07	27699     	113746    	12055.5   	12978.3   	19001.3   
31647.940442	1.16918e+07	1.57795e+07	2.58252e+07	2.59649e+07	27737.2   	114185    	12078.2   	13001.7   	19036.7   
31741.573399	1.1703e+07	1.58056e+07	2.58967e+07	2.60366e+07	27775.3   	114625    	12100.9   	13025.1   	19072     
31835.206356	1.17142e+07	1.58316e+07	2.59682e+07	2.61084e+07	27813.5   	115064    	12123.6   	13048.5   	19107.4   
31928.839313	1.17254e+07	1.58576e+07	2.60397e+07	2.61802e+07	27851.6   	115504    	12146.3   	13072     	19142.8   
32022.472270	1.17363e+07	1.58834e+07	2.61111e+07	2.62519e+07	27889.4   	115946    	12169     	13095.3   	19178     
32116.105227	1.17466e+07	1.59082e+07	2.61822e+07	2.63233e+07	27926.2   	116395    	12191.3   	13118.3   	19212.8   
32209.738184	1.17568e+07	1.5933e+07	2.62533e+07	2.63947e+07	27963     	116844    	12213.7   	13141.2   	19247.6   
32303.371140	1.17671e+07	1.59578e+07	2.63244e+07	2.64661e+07	27999.8   	117293    	12236     	13164.2   	19282.4   
32397.004097	1.17773e+07	1.59826e+07	2.63955e+07	2.65375e+07	28036.5   	117742    	12258.4   	13187.2   	19317.1   
32490.637054	1.17875e+07	1.60075e+07	2.64666e+07	2.6609e+07	28073.3   	118191    	12280.7   	13210.2   	19351.9   
32584.270011	1.17978e+07	1.60323e+07	2.65377e+07	2.66804e+07	28110.1   	118640    	12303.1   	13233.2   	19386.7   
32677.902968	1.1808e+07	1.60571e+07	2.66089e+07	2.67518e+07	28146.9   	119090    	12325.4   	13256.2   	19421.5   
32771.535925	1.18183e+07	1.60819e+07	2.668e+07 	2.68232e+07	28183.6   	119539    	12347.8   	13279.2   	19456.3   
32865.168882	1.18285e+07	1.61067e+07	2.67511e+07	2.68946e+07	28220.4   	119988    	12370.2   	13302.2   	19491     
32958.801839	1.18388e+07	1.61316e+07	2.68222e+07	2.6966e+07	28257.2   	120437    	12392.5   	13325.2   	19525.8   
33052.434796	1.1849e+07	1.61564e+07	2.68933e+07	2.70374e+07	28294     	120886    	12414.9   	13348.1   	19560.6   
33146.067753	1.18592e+07	1.61812e+07	2.69644e+07	2.71088e+07	28330.8   	121335    	12437.2   	13371.1   	19595.4   
33239.700710	1.18695e+07	1.6206e+07	2.70355e+07	2.71802e+07	28367.5   	121785    	12459.6   	13394.1   	19630.1   
33333.333667	1.18797e+07	1.62308e+07	2.71066e+07	2.72516e+07	28404.3   	122234    	12481.9   	13417.1   	19664.9   
33426.966624	1.189e+07 	1.62557e+07	2.71778e+07	2.7323e+07	28441.1   	122683    	12504.3   	13440.1   	19699.7   
33520.599581	1.19002e+07	1.62805e+07	2.72489e+07	2.73944e+07	28477.9   	123132    	12526.6   	13463.1   	19734.5   
33614.232537	1.19105e+07	1.63053e+07	2.732e+07 	2.74658e+07	28514.7   	123581    	12549     	13486.1   	19769.2   
33707.865494	1.19207e+07	1.63301e+07	2.73911e+07	2.75372e+07	28551.4   	124030    	12571.4   	13509.1   	19804     
33801.498451	1.19309e+07	1.63549e+07	2.74622e+07	2.76086e+07	28588.2   	124479    	12593.7   	13532.1   	19838.8   
33895.131408	1.19412e+07	1.63798e+07	2.75333e+07	2.768e+07 	28625     	124929    	12616.1   	13555     	19873.6   
33988.764365	1.19514e+07	1.64046e+07	2.76044e+07	2.77514e+07	28661.8   	125378    	12638.4   	13578     	19908.4   
34082.397322	1.19609e+07	1.64284e+07	2.76752e+07	2.78225e+07	28697.5   	125835    	12660.5   	13600.7   	19942.7   
34176.030279	1.19703e+07	1.64522e+07	2.7746e+07	2.78936e+07	28733     	126294    	12682.5   	13623.3   	19976.9   
34269.663236	1.19797e+07	1.64759e+07	2.78168e+07	2.79646e+07	28768.6   	126752    	12704.5   	13645.9   	20011.1   
34363.296193	1.19891e+07	1.64996e+07	2.78875e+07	2.80357e+07	28804.1   	127211    	12726.5   	13668.5   	20045.3   
34456.929150	1.19985e+07	1.65233e+07	2.79583e+07	2.81067e+07	28839.7   	127670    	12748.5   	13691.1   	20079.6   
34550.562107	1.20079e+07	1.65471e+07	2.80291e+07	2.81778e+07	28875.2   	128128    	12770.5   	13713.7   	20113.8   
34644.195064	1.20173e+07	1.65708e+07	2.80998e+07	2.82488e+07	28910.8   	128587    	12792.5   	13736.3   	20148     
34737.828021	1.20267e+07	1.65945e+07	2.81706e+07	2.83199e+07	28946.3   	129045    	12814.6   	13758.9   	20182.3   
34831.460978	1.20361e+07	1.66182e+07	2.82414e+07	2.83909e+07	28981.9   	129504    	12836.6   	13781.5   	20216.5   
34925.093934	1.20455e+07	1.6642e+07	2.83121e+07	2.8462e+07	29017.4   	129963    	12858.6   	13804.1   	20250.7   
35018.726891	1.20549e+07	1.66657e+07	2.83829e+07	2.8533e+07	29052.9   	130421    	12880.6   	13826.7   	20285     
35112.359848	1.20643e+07	1.66894e+07	2.84537e+07	2.86041e+07	29088.5   	130880    	12902.6   	13849.3   	20319.2   
35205.992805	1.20737e+07	1.67131e+07	2.85244e+07	2.86751e+07	29124     	131338    	12924.6   	13871.9   	20353.4   
35299.625762	1.20831e+07	1.67368e+07	2.85952e+07	2.87462e+07	29159.6   	131797    	12946.6   	13894.5   	20387.6   
35393.258719	1.20925e+07	1.67606e+07	2.8666e+07	2.88172e+07	29195.1   	132256    	12968.6   	13917.1   	20421.9   
35486.891676	1.21019e+07	1.67843e+07	2.87367e+07	2.88883e+07	29230.7   	132714    	12990.7   	13939.7   	20456.1   
35580.524633	1.21113e+07	1.6808e+07	2.88075e+07	2.89593e+07	29266.2   	133173    	13012.7   	13962.3   	20490.3   
35674.157590	1.21207e+07	1.68317e+07	2.88783e+07	2.90304e+07	29301.8   	133631    	13034.7   	13984.9   	20524.6   
35767.790547	1.21301e+07	1.68555e+07	2.8949e+07	2.91014e+07	29337.3   	134090    	13056.7   	14007.5   	20558.8   
35861.423504	1.21395e+07	1.68792e+07	2.90198e+07	2.91725e+07	29372.9   	134549    	13078.7   	14030.1   	20593     
35955.056461	1.21489e+07	1.69029e+07	2.90906e+07	2.92435e+07	29408.4   	135007    	13100.7   	14052.7   	20627.2   
36048.689418	1.21579e+07	1.69261e+07	2.91612e+07	2.93144e+07	29443.4   	135470    	13122.6   	14075.1   	20661.2   
36142.322375	1.21666e+07	1.69488e+07	2.92316e+07	2.93851e+07	29477.8   	135938    	13144.2   	14097.3   	20694.9   
36235.955331	1.21752e+07	1.69716e+07	2.93021e+07	2.94558e+07	29512.3   	136405    	13165.9   	14119.6   	20728.6   
36329.588288	1.21839e+07	1.69943e+07	2.93725e+07	2.95265e+07	29546.7   	136873    	13187.6   	14141.8   	20762.4   
36423.221245	1.21925e+07	1.7017e+07	2.9443e+07	2.95972e+07	29581.1   	137340    	13209.3   	14164     	20796.1   
36516.854202	1.22012e+07	1.70397e+07	2.95134e+07	2.9668e+07	29615.6   	137808    	13231     	14186.3   	20829.8   
36610.487159	1.22098e+07	1.70624e+07	2.95839e+07	2.97387e+07	29650     	138275    	13252.6   	14208.5   	20863.5   
36704.120116	1.22185e+07	1.70852e+07	2.96543e+07	2.98094e+07	29684.4   	138742    	13274.3   	14230.7   	20897.2   
36797.753073	1.22272e+07	1.71079e+07	2.97248e+07	2.98801e+07	29718.9   	139210    	13296     	14253     	20931     
36891.386030	1.22358e+07	1.71306e+07	2.97952e+07	2.99508e+07	29753.3   	139677    	13317.7   	14275.2   	20964.7   
36985.018987	1.22445e+07	1.71533e+07	2.98657e+07	3.00215e+07	29787.7   	140145    	13339.4   	14297.5   	20998.4   
37078.651944	1.22531e+07	1.7176e+07	2.99361e+07	3.00922e+07	29822.2   	140612    	13361     	14319.7   	21032.1   
37172.284901	1.22618e+07	1.71988e+07	3.00066e+07	3.0163e+07	29856.6   	141080    	13382.7   	14341.9   	21065.8   
37265.917858	1.22704e+07	1.72215e+07	3.0077e+07	3.02337e+07	29891     	141547    	13404.4   	14364.2   	21099.6   
37359.550815	1.22791e+07	1.72442e+07	3.01474e+07	3.03044e+07	29925.5   	142014    	13426.1   	14386.4   	21133.3   
37453.183772	1.22877e+07	1.72669e+07	3.02179e+07	3.03751e+07	29959.9   	142482    	13447.8   	14408.6   	21167     
37546.816728	1.22964e+07	1.72897e+07	3.02883e+07	3.04458e+07	29994.3   	142949    	13469.4   	14430.9   	21200.7   
37640.449685	1.2305e+07	1.73124e+07	3.03588e+07	3.05165e+07	30028.8   	143417    	13491.1   	14453.1   	21234.4   
37734.082642	1.23137e+07	1.73351e+07	3.04292e+07	3.05872e+07	30063.2   	143884    	13512.8   	14475.3   	21268.2   
37827.715599	1.23223e+07	1.73578e+07	3.04997e+07	3.0658e+07	30097.6   	144352    	13534.5   	14497.6   	21301.9   
37921.348556	1.2331e+07	1.73805e+07	3.05701e+07	3.07287e+07	30132.1   	144819    	13556.2   	14519.8   	21335.6   
38014.981513	1.23395e+07	1.74031e+07	3.06405e+07	3.07993e+07	30166.3   	145288    	13577.8   	14542     	21369.2   
38108.614470	1.23475e+07	1.74249e+07	3.07107e+07	3.08697e+07	30199.7   	145763    	13599.1   	14563.9   	21402.5   
38202.247427	1.23555e+07	1.74467e+07	3.07808e+07	3.09401e+07	30233.2   	146239    	13620.5   	14585.8   	21435.7   
38295.880384	1.23635e+07	1.74685e+07	3.0851e+07	3.10106e+07	30266.6   	146715    	13641.9   	14607.7   	21469     
38389.513341	1.23715e+07	1.74903e+07	3.09211e+07	3.1081e+07	30300     	147190    	13663.2   	14629.6   	21502.2   
38483.146298	1.23795e+07	1.75121e+07	3.09913e+07	3.11514e+07	30333.4   	147666    	13684.6   	14651.5   	21535.5   
