*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.500000	5.87068   	0.500000	5.22776   	0.500000	5.61312   	0.500000	5.61312   	0.500000	0.0464328 	0.500000	0.0376543 	0.500000	0.125157  	0.500000	0.13286   	0.500000	0.124286
0.600000	6.83859   	0.600000	6.08865   	0.600000	6.52762   	0.600000	6.52762   	0.600000	0.0514651 	0.600000	0.0410684 	0.600000	0.139257  	0.600000	0.147719  	0.600000	0.138392
0.700000	7.80192   	0.700000	6.94546   	0.700000	7.46146   	0.700000	7.46146   	0.700000	0.0566786 	0.700000	0.0446432 	0.700000	0.152527  	0.700000	0.161703  	0.700000	0.151667
0.800000	8.7854    	0.800000	7.8202    	0.800000	8.4178    	0.800000	8.4178    	0.800000	0.0620908 	0.800000	0.048377  	0.800000	0.165203  	0.800000	0.17507   	0.800000	0.164353
0.900000	9.79759   	0.900000	8.72047   	0.900000	9.39799   	0.900000	9.39799   	0.900000	0.0677007 	0.900000	0.052259  	0.900000	0.17732   	0.900000	0.187844  	0.900000	0.176481
1.000000	10.8405   	1.000000	9.64805   	1.000000	10.403    	1.000000	10.403    	1.000000	0.0735086 	1.000000	0.0562815 	1.000000	0.189083  	1.000000	0.200241  	1.000000	0.188258
1.250000	13.5935   	1.250000	12.0966   	1.250000	13.0303   	1.250000	13.0303   	1.250000	0.0889362 	1.250000	0.0669414 	1.250000	0.216373  	1.250000	0.229119  	1.250000	0.215597
1.500000	16.5612   	1.500000	14.7362   	1.500000	15.8376   	1.500000	15.8376   	1.500000	0.105845  	1.500000	0.0785383 	1.500000	0.241217  	1.500000	0.255586  	1.500000	0.240512
1.750000	19.7714   	1.750000	17.5915   	1.750000	18.8242   	1.750000	18.8242   	1.750000	0.124149  	1.750000	0.0909701 	1.750000	0.265124  	1.750000	0.281109  	1.750000	0.264517
2.000000	23.2188   	2.000000	20.6577   	2.000000	21.9883   	2.000000	21.9883   	2.000000	0.143789  	2.000000	0.104173  	2.000000	0.288718  	2.000000	0.306311  	2.000000	0.288237
2.250000	26.8921   	2.250000	23.9248   	2.250000	25.3295   	2.250000	25.3295   	2.250000	0.164746  	2.250000	0.118117  	2.250000	0.312306  	2.250000	0.331479  	2.250000	0.311982
2.500000	30.7794   	2.500000	27.3857   	2.500000	28.8475   	2.500000	28.8475   	2.500000	0.187016  	2.500000	0.132781  	2.500000	0.336078  	2.500000	0.356808  	2.500000	0.33594
3.000000	38.3932   	3.000000	34.8995   	3.000000	36.4124   	3.000000	36.4124   	3.000000	0.23548   	3.000000	0.164212  	3.000000	0.384728  	3.000000	0.408463  	3.000000	0.385057
3.500000	46.6728   	3.500000	43.1657   	3.500000	44.6773   	3.500000	44.6773   	3.500000	0.289137  	3.500000	0.198385  	3.500000	0.435533  	3.500000	0.462075  	3.500000	0.436461
4.000000	55.6144   	4.000000	52.139    	4.000000	53.6339   	4.000000	53.6339   	4.000000	0.347912  	4.000000	0.235221  	4.000000	0.489052  	4.000000	0.51815   	4.000000	0.490712
4.500000	65.2114   	4.500000	61.7919   	4.500000	63.2721   	4.500000	63.2721   	4.500000	0.411707  	4.500000	0.274612  	4.500000	0.545672  	4.500000	0.577016  	4.500000	0.548203
5.000000	75.4564   	5.000000	72.1048   	5.000000	73.5811   	5.000000	73.5811   	5.000000	0.480414  	5.000000	0.31646   	5.000000	0.605614  	5.000000	0.638842  	5.000000	0.609139
5.500000	86.3415   	5.500000	83.0623   	5.500000	84.5501   	5.500000	84.5501   	5.500000	0.553925  	5.500000	0.360686  	5.500000	0.669022  	5.500000	0.703738  	5.500000	0.67366
6.000000	97.8588   	6.000000	94.6514   	6.000000	96.1683   	6.000000	96.1683   	6.000000	0.632138  	6.000000	0.407217  	6.000000	0.735925  	6.000000	0.771722  	6.000000	0.741795
6.500000	110.001   	6.500000	106.861   	6.500000	108.426   	6.500000	108.426   	6.500000	0.714954  	6.500000	0.455984  	6.500000	0.806411  	6.500000	0.842861  	6.500000	0.813626
7.000000	122.759   	7.000000	119.679   	7.000000	121.313   	7.000000	121.313   	7.000000	0.802282  	7.000000	0.506925  	7.000000	0.880414  	7.000000	0.917083  	7.000000	0.889086
7.500000	136.128   	7.500000	133.097   	7.500000	134.82    	7.500000	134.82    	7.500000	0.89404   	7.500000	0.559983  	7.500000	0.957946  	7.500000	0.994399  	7.500000	0.968183
8.000000	150.099   	8.000000	147.106   	8.000000	148.938   	8.000000	148.938   	8.000000	0.990148  	8.000000	0.615109  	8.000000	1.03896   	8.000000	1.07475   	8.000000	1.05086
8.500000	164.667   	8.500000	161.698   	8.500000	163.66    	8.500000	163.66    	8.500000	1.09053   	8.500000	0.672255  	8.500000	1.12341   	8.500000	1.15809   	8.500000	1.13709
9.000000	179.825   	9.000000	176.864   	9.000000	178.978   	9.000000	178.978   	9.000000	1.19513   	9.000000	0.731379  	9.000000	1.21127   	9.000000	1.24439   	9.000000	1.22683
9.500000	195.567   	9.500000	192.597   	9.500000	194.884   	9.500000	194.884   	9.500000	1.30388   	9.500000	0.792447  	9.500000	1.30249   	9.500000	1.33358   	9.500000	1.32002
10.000000	211.887   	10.000000	208.887   	10.000000	211.372   	10.000000	211.372   	10.000000	1.41672   	10.000000	0.855426  	10.000000	1.39699   	10.000000	1.42561   	10.000000	1.41661
11.000000	246.24    	11.000000	242.785   	11.000000	246.009   	11.000000	245.995   	11.000000	1.65333   	11.000000	0.986958  	11.000000	1.59526   	11.000000	1.61755   	11.000000	1.61931
12.000000	282.841   	12.000000	278.642   	12.000000	282.782   	12.000000	282.73    	12.000000	1.90363   	12.000000	1.12698   	12.000000	1.80525   	12.000000	1.81943   	12.000000	1.8341
13.000000	321.652   	13.000000	316.463   	13.000000	321.652   	13.000000	321.54    	13.000000	2.16754   	13.000000	1.2753    	13.000000	2.0265    	13.000000	2.0308    	13.000000	2.0605
14.000000	362.637   	14.000000	356.249   	14.000000	362.578   	14.000000	362.389   	14.000000	2.44489   	14.000000	1.43133   	14.000000	2.25164   	14.000000	2.25137   	14.000000	2.29195
15.000000	405.762   	15.000000	397.995   	15.000000	405.527   	15.000000	405.245   	15.000000	2.73554   	15.000000	1.59455   	15.000000	2.48785   	15.000000	2.48085   	15.000000	2.5342
16.000000	450.995   	16.000000	441.694   	16.000000	450.467   	16.000000	450.077   	16.000000	3.03929   	16.000000	1.7645    	16.000000	2.73544   	16.000000	2.719     	16.000000	2.78817
17.000000	498.308   	17.000000	487.336   	17.000000	497.365   	17.000000	496.857   	17.000000	3.35597   	17.000000	1.94091   	17.000000	2.99402   	17.000000	2.96165   	17.000000	3.05345
18.000000	547.67    	18.000000	534.91    	18.000000	546.195   	18.000000	545.558   	18.000000	3.6854    	18.000000	2.12357   	18.000000	3.26322   	18.000000	3.21042   	18.000000	3.32971
19.000000	599.057   	19.000000	584.405   	19.000000	596.926   	19.000000	596.154   	19.000000	4.02735   	19.000000	2.31232   	19.000000	3.54275   	19.000000	3.46796   	19.000000	3.61664
20.000000	652.443   	20.000000	635.808   	20.000000	649.535   	20.000000	648.621   	20.000000	4.38167   	20.000000	2.50695   	20.000000	3.83239   	20.000000	3.734     	20.000000	3.91402
21.000000	707.804   	21.000000	689.107   	21.000000	703.998   	21.000000	702.939   	21.000000	4.74821   	21.000000	2.70725   	21.000000	4.13192   	21.000000	4.00835   	21.000000	4.22165
22.000000	765.118   	22.000000	744.289   	22.000000	760.3     	22.000000	759.09    	22.000000	5.12693   	22.000000	2.91315   	22.000000	4.44121   	22.000000	4.29083   	22.000000	4.5394
23.000000	824.361   	23.000000	801.341   	23.000000	818.412   	23.000000	817.052   	23.000000	5.51755   	23.000000	3.12446   	23.000000	4.76004   	23.000000	4.58123   	23.000000	4.86704
24.000000	885.514   	24.000000	860.25    	24.000000	878.309   	24.000000	876.799   	24.000000	5.91982   	24.000000	3.34104   	24.000000	5.0882    	24.000000	4.87935   	24.000000	5.20439
25.000000	948.556   	25.000000	921.003   	25.000000	939.974   	25.000000	938.313   	25.000000	6.33362   	25.000000	3.56278   	25.000000	5.42555   	25.000000	5.18506   	25.000000	5.5513
27.000000	1080.23   	27.000000	1047.99   	27.000000	1068.53   	27.000000	1066.57   	27.000000	7.19521   	27.000000	4.02142   	27.000000	6.12728   	27.000000	5.81866   	27.000000	6.27327
29.000000	1219.24   	29.000000	1182.21   	29.000000	1203.91   	29.000000	1201.67   	29.000000	8.10095   	29.000000	4.49953   	29.000000	6.86406   	29.000000	6.48094   	29.000000	7.03182
31.000000	1365.45   	31.000000	1323.55   	31.000000	1346.03   	31.000000	1343.54   	31.000000	9.05062   	31.000000	4.99667   	31.000000	7.63528   	31.000000	7.17125   	31.000000	7.82638
33.000000	1518.73   	33.000000	1471.93   	33.000000	1495.13   	33.000000	1492.42   	33.000000	10.05     	33.000000	5.516     	33.000000	8.44293   	33.000000	7.8912    	33.000000	8.65907
35.000000	1678.97   	35.000000	1627.24   	35.000000	1651.12   	35.000000	1648.26   	35.000000	11.0983   	35.000000	6.05737   	35.000000	9.28688   	35.000000	8.64063   	35.000000	9.52979
38.000000	1932.11   	38.000000	1873.03   	38.000000	1897.81   	38.000000	1894.82   	38.000000	12.7593   	38.000000	6.90863   	38.000000	10.6196   	38.000000	9.81895   	38.000000	10.9061
41.000000	2200.29   	41.000000	2133.94   	41.000000	2159.46   	41.000000	2156.44   	41.000000	14.5236   	41.000000	7.80482   	41.000000	12.0313   	41.000000	11.0611   	41.000000	12.3654
44.000000	2483.18   	44.000000	2409.69   	44.000000	2435.78   	44.000000	2432.83   	44.000000	16.3879   	44.000000	8.74465   	44.000000	13.52     	44.000000	12.3654   	44.000000	13.9062
47.000000	2780.47   	47.000000	2700.02   	47.000000	2726.51   	47.000000	2723.68   	47.000000	18.3495   	47.000000	9.72731   	47.000000	15.0843   	47.000000	13.7306   	47.000000	15.5269
50.000000	3091.88   	50.000000	3004.66   	50.000000	3031.32   	50.000000	3028.74   	50.000000	20.4048   	50.000000	10.7503   	50.000000	16.7218   	50.000000	15.1548   	50.000000	17.2256
55.000000	3641.52   	55.000000	3543.54   	55.000000	3569.99   	55.000000	3568.03   	55.000000	24.0319   	55.000000	12.542    	55.000000	19.6096   	55.000000	17.6556   	55.000000	20.2259
60.000000	4228.48   	60.000000	4120.42   	60.000000	4146.12   	60.000000	4144.96   	60.000000	27.9039   	60.000000	14.4393   	60.000000	22.6896   	60.000000	20.3107   	60.000000	23.4323
65.000000	4851.68   	65.000000	4734.28   	65.000000	4758.59   	65.000000	4758.51   	65.000000	32.0089   	65.000000	16.4355   	65.000000	25.9543   	65.000000	23.1137   	65.000000	26.8377
70.000000	5510.16   	70.000000	5384.15   	70.000000	5406.52   	70.000000	5407.73   	70.000000	36.3395   	70.000000	18.5283   	70.000000	29.3974   	70.000000	26.0596   	70.000000	30.4365
75.000000	6203.02   	75.000000	6069.11   	75.000000	6089.01   	75.000000	6091.73   	75.000000	40.8865   	75.000000	20.7135   	75.000000	33.0125   	75.000000	29.1434   	75.000000	34.2231
80.000000	6929.41   	80.000000	6788.29   	80.000000	6805.16   	80.000000	6809.69   	80.000000	45.6413   	80.000000	22.9882   	80.000000	36.7936   	80.000000	32.3601   	80.000000	38.1916
85.000000	7688.55   	85.000000	7540.86   	85.000000	7554.27   	85.000000	7560.81   	85.000000	50.5984   	85.000000	25.3487   	85.000000	40.7358   	85.000000	35.7061   	85.000000	42.3379
90.000000	8479.69   	90.000000	8326.04   	90.000000	8335.58   	90.000000	8344.33   	90.000000	55.7502   	90.000000	27.794    	90.000000	44.8338   	90.000000	39.1774   	90.000000	46.6572
95.000000	9302.14   	95.000000	9143.05   	95.000000	9148.37   	95.000000	9159.54   	95.000000	61.0902   	95.000000	30.3213   	95.000000	49.0827   	95.000000	42.7701   	95.000000	51.145
100.000000	10155.2   	100.000000	9991.18   	100.000000	9991.96   	100.000000	10005.7   	100.000000	66.6119   	100.000000	32.9271   	100.000000	53.4779   	100.000000	46.4807   	100.000000	55.7971
105.000000	11038.4   	105.000000	10869.7   	105.000000	10865.7   	105.000000	10882.3   	105.000000	72.3091   	105.000000	35.6079   	105.000000	58.0146   	105.000000	50.3057   	105.000000	60.6093
110.000000	11950.9   	110.000000	11778     	110.000000	11768.9   	110.000000	11788.6   	110.000000	78.1761   	110.000000	38.3613   	110.000000	62.6887   	110.000000	54.2421   	110.000000	65.5778
115.000000	12892.4   	115.000000	12715.4   	115.000000	12701     	115.000000	12723.9   	115.000000	84.2068   	115.000000	41.1872   	115.000000	67.496    	115.000000	58.2867   	115.000000	70.6987
120.000000	13862.2   	120.000000	13681.3   	120.000000	13661.5   	120.000000	13687.8   	120.000000	90.3964   	120.000000	44.0835   	120.000000	72.4324   	120.000000	62.4365   	120.000000	75.9685
125.000000	14859.7   	125.000000	14675.1   	125.000000	14649.8   	125.000000	14679.7   	125.000000	96.7415   	125.000000	47.0471   	125.000000	77.4951   	125.000000	66.6895   	125.000000	81.3846
130.000000	15884.6   	130.000000	15696.2   	130.000000	15665.3   	130.000000	15698.9   	130.000000	103.236   	130.000000	50.0775   	130.000000	82.6797   	130.000000	71.0425   	130.000000	86.9429
135.000000	16936.4   	135.000000	16744     	135.000000	16707.5   	135.000000	16745     	135.000000	109.873   	135.000000	53.1722   	135.000000	87.9824   	135.000000	75.4926   	135.000000	92.64
140.000000	18014.6   	140.000000	17818     	140.000000	17775.9   	140.000000	17817.5   	140.000000	116.649   	140.000000	56.328    	140.000000	93.3995   	140.000000	80.0373   	140.000000	98.4724
145.000000	19118.7   	145.000000	18917.8   	145.000000	18869.9   	145.000000	18915.8   	145.000000	123.559   	145.000000	59.5436   	145.000000	98.928    	145.000000	84.6742   	145.000000	104.437
150.000000	20248.3   	150.000000	20042.7   	150.000000	19989.1   	150.000000	20039.6   	150.000000	130.599   	150.000000	62.8178   	150.000000	104.564   	150.000000	89.4009   	150.000000	110.532
155.000000	21419.4   	155.000000	21192.3   	155.000000	21133.1   	155.000000	21188.2   	155.000000	137.764   	155.000000	66.149    	155.000000	110.306   	155.000000	94.2151   	155.000000	116.752
160.000000	22614.9   	160.000000	22366.1   	160.000000	22301.2   	160.000000	22361.3   	160.000000	145.051   	160.000000	69.5359   	160.000000	116.149   	160.000000	99.1148   	160.000000	123.097
165.000000	23833.7   	165.000000	23563.6   	165.000000	23493.3   	165.000000	23558.4   	165.000000	152.457   	165.000000	72.9781   	165.000000	122.091   	165.000000	104.098   	165.000000	129.563
170.000000	25075.3   	170.000000	24784.5   	170.000000	24708.9   	170.000000	24779.1   	170.000000	159.978   	170.000000	76.4745   	170.000000	128.131   	170.000000	109.163   	170.000000	136.148
175.000000	26339.5   	175.000000	26028.2   	175.000000	25947.5   	175.000000	26023     	175.000000	167.61    	175.000000	80.023    	175.000000	134.263   	175.000000	114.308   	175.000000	142.849
180.000000	27625.7   	180.000000	27294.4   	180.000000	27208.6   	180.000000	27289.6   	180.000000	175.348   	180.000000	83.6221   	180.000000	140.486   	180.000000	119.529   	180.000000	149.663
185.000000	28933.6   	185.000000	28582.6   	185.000000	28491.9   	185.000000	28578.6   	185.000000	183.189   	185.000000	87.2711   	185.000000	146.798   	185.000000	124.827   	185.000000	156.588
190.000000	30262.9   	190.000000	29892.5   	190.000000	29797     	190.000000	29889.6   	190.000000	191.129   	190.000000	90.969    	190.000000	153.194   	190.000000	130.197   	190.000000	163.621
195.000000	31613.1   	195.000000	31223.6   	195.000000	31123.4   	195.000000	31222.1   	195.000000	199.166   	195.000000	94.7143   	195.000000	159.674   	195.000000	135.64    	195.000000	170.76
200.000000	32983.9   	200.000000	32575.6   	200.000000	32471.1   	200.000000	32575.9   	200.000000	207.297   	200.000000	98.5049   	200.000000	166.235   	200.000000	141.153   	200.000000	178.003
210.000000	35786.1   	210.000000	35340.7   	210.000000	35228.2   	210.000000	35345.6   	210.000000	223.832   	210.000000	106.22    	210.000000	179.591   	210.000000	152.385   	210.000000	192.794
220.000000	38666.8   	220.000000	38185     	220.000000	38065.3   	220.000000	38196.1   	220.000000	240.703   	220.000000	114.108   	220.000000	193.243   	220.000000	163.877   	220.000000	207.973
230.000000	41623.5   	230.000000	41105.8   	230.000000	40979.6   	230.000000	41124.5   	230.000000	257.888   	230.000000	122.154   	230.000000	207.173   	230.000000	175.619   	230.000000	223.524
240.000000	44653.8   	240.000000	44100.6   	240.000000	43968.9   	240.000000	44128.4   	240.000000	275.37    	240.000000	130.355   	240.000000	221.367   	240.000000	187.598   	240.000000	239.433
250.000000	47755.5   	250.000000	47166.8   	250.000000	47030.8   	250.000000	47205.4   	250.000000	293.131   	250.000000	138.706   	250.000000	235.81    	250.000000	199.805   	250.000000	255.685
260.000000	50926.5   	260.000000	50302.3   	260.000000	50162.8   	260.000000	50353     	260.000000	311.149   	260.000000	147.198   	260.000000	250.488   	260.000000	212.229   	260.000000	272.265
270.000000	54164.7   	270.000000	53504.7   	270.000000	53362.6   	270.000000	53569.1   	270.000000	329.404   	270.000000	155.825   	270.000000	265.385   	270.000000	224.858   	270.000000	289.159
280.000000	57468.2   	280.000000	56771.9   	280.000000	56628     	280.000000	56851.5   	280.000000	347.88    	280.000000	164.583   	280.000000	280.489   	280.000000	237.683   	280.000000	306.353
290.000000	60835     	290.000000	60101.9   	290.000000	59957.3   	290.000000	60198.2   	290.000000	366.566   	290.000000	173.469   	290.000000	295.789   	290.000000	250.697   	290.000000	323.836
300.000000	64263.4   	300.000000	63492.8   	300.000000	63348.6   	300.000000	63607.1   	300.000000	385.448   	300.000000	182.477   	300.000000	311.275   	300.000000	263.891   	300.000000	341.597
310.000000	67751.7   	310.000000	66942.8   	310.000000	66799.7   	310.000000	67076.4   	310.000000	404.508   	310.000000	191.594   	310.000000	326.933   	310.000000	277.256   	310.000000	359.623
320.000000	71298.3   	320.000000	70449.9   	320.000000	70308.7   	320.000000	70604.3   	320.000000	423.731   	320.000000	200.821   	320.000000	342.752   	320.000000	290.783   	320.000000	377.902
330.000000	74901.4   	330.000000	74012.6   	330.000000	73874     	330.000000	74189     	330.000000	443.107   	330.000000	210.155   	330.000000	358.724   	330.000000	304.466   	330.000000	396.424
340.000000	78559.7   	340.000000	77629.1   	340.000000	77494.2   	340.000000	77828.8   	340.000000	462.628   	340.000000	219.589   	340.000000	374.841   	340.000000	318.298   	340.000000	415.181
350.000000	82271.6   	350.000000	81297.9   	350.000000	81167.6   	350.000000	81522     	350.000000	482.28    	350.000000	229.123   	350.000000	391.092   	350.000000	332.273   	350.000000	434.161
360.000000	86035.8   	360.000000	85017.6   	360.000000	84892.2   	360.000000	85267.2   	360.000000	502.049   	360.000000	238.753   	360.000000	407.467   	360.000000	346.381   	360.000000	453.354
370.000000	89850.8   	370.000000	88786.5   	370.000000	88666.7   	370.000000	89062.7   	370.000000	521.925   	370.000000	248.472   	370.000000	423.959   	370.000000	360.617   	370.000000	472.752
380.000000	93715.3   	380.000000	92603.4   	380.000000	92489.7   	380.000000	92907.2   	380.000000	541.901   	380.000000	258.275   	380.000000	440.561   	380.000000	374.975   	380.000000	492.345
390.000000	97628.2   	390.000000	96466.8   	390.000000	96360     	390.000000	96799.1   	390.000000	561.971   	390.000000	268.161   	390.000000	457.266   	390.000000	389.451   	390.000000	512.128
400.000000	101588    	400.000000	100376    	400.000000	100276    	400.000000	100737    	400.000000	582.125   	400.000000	278.128   	400.000000	474.067   	400.000000	404.039   	400.000000	532.091
410.000000	105594    	410.000000	104328    	410.000000	104237    	410.000000	104720    	410.000000	602.351   	410.000000	288.171   	410.000000	490.955   	410.000000	418.732   	410.000000	552.225
420.000000	109644    	420.000000	108324    	420.000000	108240    	420.000000	108747    	420.000000	622.641   	420.000000	298.286   	420.000000	507.924   	420.000000	433.524   	420.000000	572.522
430.000000	113738    	430.000000	112361    	430.000000	112286    	430.000000	112815    	430.000000	642.989   	430.000000	308.472   	430.000000	524.969   	430.000000	448.412   	430.000000	592.976
440.000000	117875    	440.000000	116439    	440.000000	116372    	440.000000	116925    	440.000000	663.389   	440.000000	318.728   	440.000000	542.084   	440.000000	463.39    	440.000000	613.581
450.000000	122053    	450.000000	120556    	450.000000	120498    	450.000000	121075    	450.000000	683.838   	450.000000	329.052   	450.000000	559.264   	450.000000	478.456   	450.000000	634.33
460.000000	126271    	460.000000	124711    	460.000000	124663    	460.000000	125264    	460.000000	704.327   	460.000000	339.443   	460.000000	576.504   	460.000000	493.604   	460.000000	655.218
470.000000	130529    	470.000000	128904    	470.000000	128865    	470.000000	129491    	470.000000	724.849   	470.000000	349.897   	470.000000	593.798   	470.000000	508.829   	470.000000	676.236
480.000000	134825    	480.000000	133133    	480.000000	133104    	480.000000	133754    	480.000000	745.397   	480.000000	360.41    	480.000000	611.141   	480.000000	524.127   	480.000000	697.378
