Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
920.000000	0.0292056 	920.000000	0.022245  	920.000000	0.0223314 	920.000000	0.0221635 	920.000000	0.022242  	920.000000	3.00495e-06	
940.000000	0.0290494 	940.000000	0.0221442 	940.000000	0.0222352 	940.000000	0.0220676 	940.000000	0.0221412 	940.000000	2.94605e-06	
960.000000	0.0289019 	960.000000	0.0220488 	960.000000	0.022144  	960.000000	0.021977  	960.000000	0.0220459 	960.000000	2.88949e-06	
980.000000	0.0287623 	980.000000	0.0219587 	980.000000	0.0220573 	980.000000	0.0218914 	980.000000	0.0219558 	980.000000	2.83514e-06	
1000.000000	0.0286304 	1000.000000	0.0218734 	1000.000000	0.0219752 	1000.000000	0.0218105 	1000.000000	0.0218706 	1000.000000	2.78288e-06	
1020.000000	0.0285058 	1020.000000	0.0217928 	1020.000000	0.0218976 	1020.000000	0.021734  	1020.000000	0.02179   	1020.000000	2.73258e-06	
1040.000000	0.0283879 	1040.000000	0.0217165 	1040.000000	0.0218245 	1040.000000	0.0216615 	1040.000000	0.0217138 	1040.000000	2.68413e-06	
1060.000000	0.0282764 	1060.000000	0.0216443 	1060.000000	0.0217556 	1060.000000	0.021593  	1060.000000	0.0216417 	1060.000000	2.63744e-06	
1080.000000	0.0281711 	1080.000000	0.021576  	1080.000000	0.0216905 	1080.000000	0.0215281 	1080.000000	0.0215734 	1080.000000	2.5924e-06	
1100.000000	0.0280716 	1100.000000	0.0215114 	1100.000000	0.0216289 	1100.000000	0.0214666 	1100.000000	0.0215088 	1100.000000	2.54893e-06	
1120.000000	0.0279775 	1120.000000	0.0214502 	1120.000000	0.0215706 	1120.000000	0.0214084 	1120.000000	0.0214477 	1120.000000	2.50695e-06	
1140.000000	0.0278887 	1140.000000	0.0213924 	1140.000000	0.0215152 	1140.000000	0.0213533 	1140.000000	0.0213899 	1140.000000	2.46638e-06	
1160.000000	0.0278049 	1160.000000	0.0213377 	1160.000000	0.0214627 	1160.000000	0.021301  	1160.000000	0.0213353 	1160.000000	2.42715e-06	
1180.000000	0.0277258 	1180.000000	0.021286  	1180.000000	0.021413  	1180.000000	0.0212515 	1180.000000	0.0212836 	1180.000000	2.3892e-06	
1200.000000	0.0276513 	1200.000000	0.0212371 	1200.000000	0.0213659 	1200.000000	0.0212046 	1200.000000	0.0212348 	1200.000000	2.35245e-06	
