*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.070000	2.57511   	0.070000	2.30414   	0.070000	2.45021   	0.070000	2.45021   	0.070000	0.0305236 	0.070000	0.0297622 	0.070000	0.0599784 	0.070000	0.0654667 	0.070000	0.0588204
0.080000	2.78104   	0.080000	2.48751   	0.080000	2.63521   	0.080000	2.63521   	0.080000	0.031382  	0.080000	0.0303332 	0.080000	0.0661222 	0.080000	0.0714575 	0.080000	0.0650367
0.090000	2.97774   	0.090000	2.66267   	0.090000	2.81183   	0.090000	2.81183   	0.090000	0.0321824 	0.090000	0.030866  	0.090000	0.0713652 	0.090000	0.0766416 	0.090000	0.070332
0.100000	3.16741   	0.100000	2.83156   	0.100000	2.98195   	0.100000	2.98195   	0.100000	0.0329393 	0.100000	0.0313712 	0.100000	0.0760368 	0.100000	0.0813146 	0.100000	0.0750417
0.120000	3.53164   	0.120000	3.15591   	0.120000	3.30803   	0.120000	3.30803   	0.120000	0.0343656 	0.120000	0.0323287 	0.120000	0.0843963 	0.120000	0.0897911 	0.120000	0.0834423
0.140000	3.88257   	0.140000	3.4684    	0.140000	3.62142   	0.140000	3.62142   	0.140000	0.0357236 	0.140000	0.0332485 	0.140000	0.0918961 	0.140000	0.0974977 	0.140000	0.090955
0.160000	4.22555   	0.160000	3.77382   	0.160000	3.92705   	0.160000	3.92705   	0.160000	0.037051  	0.160000	0.0341558 	0.160000	0.0987327 	0.160000	0.104604  	0.160000	0.0978084
0.180000	4.562     	0.180000	4.07342   	0.180000	4.2281    	0.180000	4.2281    	0.180000	0.038371  	0.180000	0.0350659 	0.180000	0.105012  	0.180000	0.111181  	0.180000	0.104091
0.200000	4.89269   	0.200000	4.3679    	0.200000	4.52665   	0.200000	4.52665   	0.200000	0.0396981 	0.200000	0.0359883 	0.200000	0.110773  	0.200000	0.117251  	0.200000	0.109846
0.250000	5.70624   	0.250000	5.09235   	0.250000	5.27027   	0.250000	5.27027   	0.250000	0.0430957 	0.250000	0.0383793 	0.250000	0.124962  	0.250000	0.132166  	0.250000	0.124032
0.300000	6.51167   	0.300000	5.80958   	0.300000	6.01812   	0.300000	6.01812   	0.300000	0.0466443 	0.300000	0.0409125 	0.300000	0.1384    	0.300000	0.146289  	0.300000	0.137476
0.350000	7.31022   	0.350000	6.52067   	0.350000	6.77379   	0.350000	6.77379   	0.350000	0.0503313 	0.350000	0.0435727 	0.350000	0.150728  	0.350000	0.159272  	0.350000	0.149797
0.400000	8.10595   	0.400000	7.22926   	0.400000	7.53411   	0.400000	7.53411   	0.400000	0.0540715 	0.400000	0.0462918 	0.400000	0.16277   	0.400000	0.171906  	0.400000	0.161842
0.450000	8.89591   	0.450000	7.9327    	0.450000	8.30136   	0.450000	8.30136   	0.450000	0.0578743 	0.450000	0.0490703 	0.450000	0.174267  	0.450000	0.183946  	0.450000	0.173342
0.500000	9.68524   	0.500000	8.63558   	0.500000	9.0775    	0.500000	9.0775    	0.500000	0.061751  	0.500000	0.0519117 	0.500000	0.18542   	0.500000	0.195616  	0.500000	0.184498
0.600000	11.2797   	0.600000	10.0555   	0.600000	10.6639   	0.600000	10.6639   	0.600000	0.0697884 	0.600000	0.0578138 	0.600000	0.206519  	0.600000	0.217686  	0.600000	0.205611
0.700000	12.9126   	0.700000	11.5095   	0.700000	12.3003   	0.700000	12.3003   	0.700000	0.0782132 	0.700000	0.0639971 	0.700000	0.226474  	0.700000	0.238553  	0.700000	0.225589
0.800000	14.6018   	0.800000	13.0137   	0.800000	13.9882   	0.800000	13.9882   	0.800000	0.087004  	0.800000	0.0704298 	0.800000	0.245629  	0.800000	0.258571  	0.800000	0.244769
0.900000	16.3585   	0.900000	14.578    	0.900000	15.7285   	0.900000	15.7285   	0.900000	0.0961488 	0.900000	0.0770915 	0.900000	0.263995  	0.900000	0.277775  	0.900000	0.263173
1.000000	18.1847   	1.000000	16.2042   	1.000000	17.5221   	1.000000	17.5221   	1.000000	0.105643  	1.000000	0.0839696 	1.000000	0.281904  	1.000000	0.296491  	1.000000	0.281123
1.250000	23.0784   	1.250000	20.562    	1.250000	22.2535   	1.250000	22.2535   	1.250000	0.131068  	1.250000	0.102188  	1.250000	0.323944  	1.250000	0.340544  	1.250000	0.323294
1.500000	28.4612   	1.500000	25.3552   	1.500000	27.3501   	1.500000	27.3501   	1.500000	0.158995  	1.500000	0.121872  	1.500000	0.362945  	1.500000	0.381562  	1.500000	0.362471
1.750000	34.3123   	1.750000	30.5656   	1.750000	32.8045   	1.750000	32.8045   	1.750000	0.189262  	1.750000	0.142865  	1.750000	0.401072  	1.750000	0.421652  	1.750000	0.400819
2.000000	40.6368   	2.000000	36.1974   	2.000000	38.6155   	2.000000	38.6155   	2.000000	0.221849  	2.000000	0.165133  	2.000000	0.43922   	2.000000	0.461677  	2.000000	0.439244
2.250000	47.4771   	2.250000	42.2886   	2.250000	44.7834   	2.250000	44.7834   	2.250000	0.256778  	2.250000	0.188675  	2.250000	0.477839  	2.250000	0.502083  	2.250000	0.47819
2.500000	54.7868   	2.500000	48.8036   	2.500000	51.3088   	2.500000	51.3088   	2.500000	0.294072  	2.500000	0.213489  	2.500000	0.517206  	2.500000	0.543121  	2.500000	0.517943
3.000000	69.217    	3.000000	63.0039   	3.000000	65.4297   	3.000000	65.4297   	3.000000	0.375804  	3.000000	0.266894  	3.000000	0.599024  	3.000000	0.627884  	3.000000	0.600694
3.500000	85.0043   	3.500000	78.67     	3.500000	80.9686   	3.500000	80.9686   	3.500000	0.467041  	3.500000	0.325289  	3.500000	0.686006  	3.500000	0.717144  	3.500000	0.688846
4.000000	102.129   	4.000000	95.7349   	4.000000	97.9086   	4.000000	97.9086   	4.000000	0.567672  	4.000000	0.388568  	4.000000	0.778982  	4.000000	0.81161   	4.000000	0.783198
4.500000	120.569   	4.500000	114.154   	4.500000	116.228   	4.500000	116.228   	4.500000	0.677501  	4.500000	0.456536  	4.500000	0.878448  	4.500000	0.911717  	4.500000	0.884243
5.000000	140.304   	5.000000	133.893   	5.000000	135.902   	5.000000	135.902   	5.000000	0.796298  	5.000000	0.529     	5.000000	0.98464   	5.000000	1.01766   	5.000000	0.992211
5.500000	161.314   	5.500000	154.921   	5.500000	156.905   	5.500000	156.905   	5.500000	0.923825  	5.500000	0.605798  	5.500000	1.09769   	5.500000	1.12957   	5.500000	1.10723
6.000000	183.579   	6.000000	177.212   	6.000000	179.212   	6.000000	179.212   	6.000000	1.05985   	6.000000	0.686773  	6.000000	1.21757   	6.000000	1.24735   	6.000000	1.22926
6.500000	207.081   	6.500000	200.74    	6.500000	202.8     	6.500000	202.8     	6.500000	1.20416   	6.500000	0.771779  	6.500000	1.34433   	6.500000	1.37103   	6.500000	1.35833
7.000000	231.803   	7.000000	225.483   	7.000000	227.647   	7.000000	227.647   	7.000000	1.35655   	7.000000	0.860683  	7.000000	1.4778    	7.000000	1.50044   	7.000000	1.49428
7.500000	257.728   	7.500000	251.419   	7.500000	253.73    	7.500000	253.73    	7.500000	1.51685   	7.500000	0.953368  	7.500000	1.61792   	7.500000	1.63549   	7.500000	1.63705
8.000000	284.843   	8.000000	278.528   	8.000000	281.031   	8.000000	281.031   	8.000000	1.68488   	8.000000	1.04973   	8.000000	1.76456   	8.000000	1.77605   	8.000000	1.78649
8.500000	313.131   	8.500000	306.793   	8.500000	309.53    	8.500000	309.53    	8.500000	1.8605    	8.500000	1.14969   	8.500000	1.91761   	8.500000	1.922     	8.500000	1.94249
9.000000	342.581   	9.000000	336.195   	9.000000	339.21    	9.000000	339.21    	9.000000	2.04356   	9.000000	1.25315   	9.000000	2.07697   	9.000000	2.07325   	9.000000	2.10495
9.500000	373.178   	9.500000	366.719   	9.500000	370.056   	9.500000	370.056   	9.500000	2.23395   	9.500000	1.36002   	9.500000	2.23906   	9.500000	2.22966   	9.500000	2.27125
10.000000	404.91    	10.000000	398.342   	10.000000	402.052   	10.000000	402.052   	10.000000	2.43154   	10.000000	1.47021   	10.000000	2.40261   	10.000000	2.39111   	10.000000	2.43835
11.000000	471.736   	11.000000	464.199   	11.000000	469.332   	11.000000	469.315   	11.000000	2.84608   	11.000000	1.70037   	11.000000	2.74935   	11.000000	2.72808   	11.000000	2.79255
12.000000	542.97    	12.000000	533.916   	12.000000	540.845   	12.000000	540.781   	12.000000	3.28493   	12.000000	1.9457    	12.000000	3.12021   	12.000000	3.0729    	12.000000	3.17135
13.000000	618.533   	13.000000	607.498   	13.000000	616.496   	13.000000	616.36    	13.000000	3.74777   	13.000000	2.20569   	13.000000	3.51357   	13.000000	3.43198   	13.000000	3.57312
14.000000	698.351   	14.000000	684.939   	14.000000	696.203   	14.000000	695.975   	14.000000	4.23426   	14.000000	2.47906   	14.000000	3.92831   	14.000000	3.8091    	14.000000	3.99673
15.000000	782.355   	15.000000	766.224   	15.000000	779.89    	15.000000	779.551   	15.000000	4.74405   	15.000000	2.76506   	15.000000	4.36351   	15.000000	4.20328   	15.000000	4.44128
16.000000	870.482   	16.000000	851.336   	16.000000	867.487   	16.000000	867.024   	16.000000	5.27678   	16.000000	3.06303   	16.000000	4.81843   	16.000000	4.61373   	16.000000	4.90604
17.000000	962.673   	17.000000	940.252   	17.000000	958.93    	17.000000	958.332   	17.000000	5.83208   	17.000000	3.3723    	17.000000	5.29251   	17.000000	5.03986   	17.000000	5.39044
18.000000	1058.87   	18.000000	1032.95   	18.000000	1054.16   	18.000000	1053.42   	18.000000	6.40959   	18.000000	3.69236   	18.000000	5.78525   	18.000000	5.48118   	18.000000	5.894
19.000000	1159.02   	19.000000	1129.4    	19.000000	1153.11   	19.000000	1152.23   	19.000000	7.00901   	19.000000	4.02288   	19.000000	6.29623   	19.000000	5.93724   	19.000000	6.41631
20.000000	1263.08   	20.000000	1229.58   	20.000000	1255.75   	20.000000	1254.71   	20.000000	7.63008   	20.000000	4.36359   	20.000000	6.82512   	20.000000	6.40771   	20.000000	6.95702
21.000000	1370.99   	21.000000	1333.47   	21.000000	1362.03   	21.000000	1360.83   	21.000000	8.27257   	21.000000	4.71425   	21.000000	7.37159   	21.000000	6.89228   	21.000000	7.51584
22.000000	1482.72   	22.000000	1441.04   	22.000000	1471.91   	22.000000	1470.53   	22.000000	8.93631   	22.000000	5.07468   	22.000000	7.93542   	22.000000	7.39071   	22.000000	8.09253
23.000000	1598.21   	23.000000	1552.25   	23.000000	1585.32   	23.000000	1583.79   	23.000000	9.62076   	23.000000	5.44454   	23.000000	8.51624   	23.000000	7.90265   	23.000000	8.68673
24.000000	1717.43   	24.000000	1667.1    	24.000000	1702.23   	24.000000	1700.54   	24.000000	10.3255   	24.000000	5.82355   	24.000000	9.11371   	24.000000	8.4278    	24.000000	9.29813
25.000000	1840.33   	25.000000	1785.54   	25.000000	1822.6    	25.000000	1820.76   	25.000000	11.0504   	25.000000	6.21159   	25.000000	9.72762   	25.000000	8.96596   	25.000000	9.92651
27.000000	2097.06   	27.000000	2033.13   	27.000000	2073.55   	27.000000	2071.42   	27.000000	12.5596   	27.000000	7.01409   	27.000000	11.0038   	27.000000	10.0804   	27.000000	11.2333
29.000000	2368.09   	29.000000	2294.82   	29.000000	2337.87   	29.000000	2335.48   	29.000000	14.146    	29.000000	7.85071   	29.000000	12.3429   	29.000000	11.2443   	29.000000	12.6053
31.000000	2653.17   	31.000000	2570.41   	31.000000	2615.37   	31.000000	2612.8    	31.000000	15.8094   	31.000000	8.72122   	31.000000	13.744    	31.000000	12.4568   	31.000000	14.0415
33.000000	2952.05   	33.000000	2859.73   	33.000000	2906.45   	33.000000	2903.76   	33.000000	17.5585   	33.000000	9.62965   	33.000000	15.2102   	33.000000	13.7202   	33.000000	15.5454
35.000000	3264.48   	35.000000	3162.58   	35.000000	3211      	35.000000	3208.27   	35.000000	19.393    	35.000000	10.576    	35.000000	16.7417   	35.000000	15.0347   	35.000000	17.1172
38.000000	3758.09   	38.000000	3641.85   	38.000000	3692.66   	38.000000	3689.97   	38.000000	22.3001   	38.000000	12.0643   	38.000000	19.1596   	38.000000	17.1007   	38.000000	19.6005
41.000000	4281.03   	41.000000	4150.62   	41.000000	4203.48   	41.000000	4201.02   	41.000000	25.3865   	41.000000	13.6309   	41.000000	21.7192   	41.000000	19.2772   	41.000000	22.2319
44.000000	4832.65   	44.000000	4688.33   	44.000000	4742.94   	44.000000	4740.82   	44.000000	28.6475   	44.000000	15.2743   	44.000000	24.4178   	44.000000	21.5619   	44.000000	25.0088
47.000000	5412.35   	47.000000	5254.45   	47.000000	5310.47   	47.000000	5308.8    	47.000000	32.0776   	47.000000	16.9906   	47.000000	27.2521   	47.000000	23.9521   	47.000000	27.9284
50.000000	6019.58   	50.000000	5848.5    	50.000000	5905.55   	50.000000	5904.45   	50.000000	35.6721   	50.000000	18.7778   	50.000000	30.2191   	50.000000	26.4452   	50.000000	30.9876
55.000000	7091.39   	55.000000	6899.32   	55.000000	6957.15   	55.000000	6957.33   	55.000000	42.015    	55.000000	21.9079   	55.000000	35.45     	55.000000	30.822    	55.000000	36.3889
60.000000	8235.95   	60.000000	8024.24   	60.000000	8081.57   	60.000000	8083.54   	60.000000	48.7807   	60.000000	25.2197   	60.000000	41.0259   	60.000000	35.4659   	60.000000	42.1569
65.000000	9451.2    	65.000000	9221.26   	65.000000	9277.18   	65.000000	9281.11   	65.000000	55.9584   	65.000000	28.7063   	65.000000	46.9368   	65.000000	40.3688   	65.000000	48.2827
70.000000	10735.2   	70.000000	10488.5   	70.000000	10542     	70.000000	10548.2   	70.000000	63.5295   	70.000000	32.3615   	70.000000	53.17     	70.000000	45.5209   	70.000000	54.7546
75.000000	12086.3   	75.000000	11824.2   	75.000000	11874.2   	75.000000	11883.1   	75.000000	71.4786   	75.000000	36.1776   	75.000000	59.7141   	75.000000	50.9135   	75.000000	61.5625
80.000000	13502.8   	80.000000	13226.6   	80.000000	13272.2   	80.000000	13284.1   	80.000000	79.7924   	80.000000	40.1508   	80.000000	66.5587   	80.000000	56.5388   	80.000000	68.6969
85.000000	14983.1   	85.000000	14694.1   	85.000000	14734.4   	85.000000	14749.8   	85.000000	88.4575   	85.000000	44.273    	85.000000	73.6939   	85.000000	62.3892   	85.000000	76.1489
90.000000	16525.8   	90.000000	16225.2   	90.000000	16259.6   	90.000000	16278.6   	90.000000	97.4647   	90.000000	48.5414   	90.000000	81.1115   	90.000000	68.4587   	90.000000	83.9112
95.000000	18129.6   	95.000000	17818.4   	95.000000	17846.3   	95.000000	17869.2   	95.000000	106.802   	95.000000	52.9515   	95.000000	88.8026   	95.000000	74.7408   	95.000000	91.9759
100.000000	19793.2   	100.000000	19472.2   	100.000000	19493     	100.000000	19520.2   	100.000000	116.455   	100.000000	57.4981   	100.000000	96.7576   	100.000000	81.2284   	100.000000	100.334
105.000000	21515.3   	105.000000	21185.4   	105.000000	21198.4   	105.000000	21230.3   	105.000000	126.414   	105.000000	62.1772   	105.000000	104.968   	105.000000	87.9156   	105.000000	108.979
110.000000	23294.8   	110.000000	22956.6   	110.000000	22961.5   	110.000000	22998.4   	110.000000	136.67    	110.000000	66.9868   	110.000000	113.427   	110.000000	94.7976   	110.000000	117.903
115.000000	25130.6   	115.000000	24784.5   	115.000000	24781.2   	115.000000	24823.1   	115.000000	147.216   	115.000000	71.9227   	115.000000	122.129   	115.000000	101.869   	115.000000	127.102
120.000000	27021.7   	120.000000	26668     	120.000000	26656     	120.000000	26703.5   	120.000000	158.037   	120.000000	76.9771   	120.000000	131.063   	120.000000	109.125   	120.000000	136.567
125.000000	28967     	125.000000	28605.9   	125.000000	28585     	125.000000	28638.4   	125.000000	169.126   	125.000000	82.1506   	125.000000	140.224   	125.000000	116.559   	125.000000	146.291
130.000000	30965.6   	130.000000	30597     	130.000000	30567.2   	130.000000	30626.7   	130.000000	180.476   	130.000000	87.4391   	130.000000	149.606   	130.000000	124.168   	130.000000	156.271
135.000000	33016.5   	135.000000	32640.3   	135.000000	32601.5   	135.000000	32667.3   	135.000000	192.079   	135.000000	92.84     	135.000000	159.203   	135.000000	131.948   	135.000000	166.5
140.000000	35118.9   	140.000000	34734.6   	140.000000	34686.9   	140.000000	34759.4   	140.000000	203.923   	140.000000	98.3513   	140.000000	169.006   	140.000000	139.892   	140.000000	176.971
145.000000	37272     	145.000000	36879.1   	145.000000	36822.3   	145.000000	36901.9   	145.000000	216.001   	145.000000	103.967   	145.000000	179.01    	145.000000	147.997   	145.000000	187.678
150.000000	39474.8   	150.000000	39072.6   	150.000000	39007     	150.000000	39093.8   	150.000000	228.308   	150.000000	109.685   	150.000000	189.21    	150.000000	156.26    	150.000000	198.618
155.000000	41758.5   	155.000000	41314.4   	155.000000	41240.1   	155.000000	41334.3   	155.000000	240.837   	155.000000	115.504   	155.000000	199.601   	155.000000	164.677   	155.000000	209.785
160.000000	44089.6   	160.000000	43603.3   	160.000000	43520.5   	160.000000	43622.5   	160.000000	253.578   	160.000000	121.421   	160.000000	210.176   	160.000000	173.243   	160.000000	221.174
165.000000	46466.2   	165.000000	45938.5   	165.000000	45847.5   	165.000000	45957.6   	165.000000	266.526   	165.000000	127.432   	165.000000	220.931   	165.000000	181.955   	165.000000	232.78
170.000000	48887.5   	170.000000	48319.2   	170.000000	48220.3   	170.000000	48338.6   	170.000000	279.676   	170.000000	133.539   	170.000000	231.861   	170.000000	190.81    	170.000000	244.599
175.000000	51352.6   	175.000000	50744.5   	175.000000	50638     	175.000000	50764.7   	175.000000	293.018   	175.000000	139.736   	175.000000	242.96    	175.000000	199.803   	175.000000	256.625
180.000000	53860.7   	180.000000	53213.6   	180.000000	53099.7   	180.000000	53235.2   	180.000000	306.544   	180.000000	146.02    	180.000000	254.222   	180.000000	208.931   	180.000000	268.853
185.000000	56411.2   	185.000000	55725.6   	185.000000	55604.6   	185.000000	55749.4   	185.000000	320.25    	185.000000	152.385   	185.000000	265.643   	185.000000	218.191   	185.000000	281.279
190.000000	59003.2   	190.000000	58279.8   	190.000000	58152.2   	190.000000	58306.3   	190.000000	334.133   	190.000000	158.837   	190.000000	277.22    	190.000000	227.581   	190.000000	293.9
195.000000	61636.2   	195.000000	60875.5   	195.000000	60741.7   	195.000000	60905.3   	195.000000	348.187   	195.000000	165.372   	195.000000	288.948   	195.000000	237.097   	195.000000	306.711
200.000000	64309.3   	200.000000	63511.9   	200.000000	63372.3   	200.000000	63545.7   	200.000000	362.404   	200.000000	171.986   	200.000000	300.822   	200.000000	246.735   	200.000000	319.708
210.000000	69773.6   	210.000000	68903.9   	210.000000	68754.1   	210.000000	68947.9   	210.000000	391.307   	210.000000	185.444   	210.000000	324.992   	210.000000	266.369   	210.000000	346.244
220.000000	75391     	220.000000	74450.3   	220.000000	74292.4   	220.000000	74507.3   	220.000000	420.806   	220.000000	199.208   	220.000000	349.701   	220.000000	286.461   	220.000000	373.478
230.000000	81156.5   	230.000000	80145.9   	230.000000	79981.7   	230.000000	80218.8   	230.000000	450.857   	230.000000	213.25    	230.000000	374.914   	230.000000	306.989   	230.000000	401.379
240.000000	87065.7   	240.000000	85985.7   	240.000000	85817.6   	240.000000	86077.4   	240.000000	481.431   	240.000000	227.564   	240.000000	400.607   	240.000000	327.936   	240.000000	429.922
250.000000	93114.1   	250.000000	91964.9   	250.000000	91794.6   	250.000000	92078.3   	250.000000	512.481   	250.000000	242.133   	250.000000	426.748   	250.000000	349.277   	250.000000	459.075
260.000000	99297.6   	260.000000	98079     	260.000000	97908.3   	260.000000	98217.1   	260.000000	543.978   	260.000000	256.948   	260.000000	453.311   	260.000000	370.996   	260.000000	488.813
270.000000	105612    	270.000000	104324    	270.000000	104155    	270.000000	104489    	270.000000	575.9     	270.000000	272.005   	270.000000	480.276   	270.000000	393.077   	270.000000	519.116
280.000000	112054    	280.000000	110695    	280.000000	110530    	280.000000	110891    	280.000000	608.212   	280.000000	287.29    	280.000000	507.617   	280.000000	415.502   	280.000000	549.957
290.000000	118619    	290.000000	117188    	290.000000	117029    	290.000000	117418    	290.000000	640.887   	290.000000	302.798   	290.000000	535.311   	290.000000	438.256   	290.000000	581.314
300.000000	125305    	300.000000	123801    	300.000000	123650    	300.000000	124066    	300.000000	673.904   	300.000000	318.517   	300.000000	563.341   	300.000000	461.326   	300.000000	613.169
310.000000	132107    	310.000000	130528    	310.000000	130387    	310.000000	130832    	310.000000	707.23    	310.000000	334.426   	310.000000	591.682   	310.000000	484.693   	310.000000	645.495
320.000000	139023    	320.000000	137367    	320.000000	137238    	320.000000	137712    	320.000000	740.849   	320.000000	350.529   	320.000000	620.319   	320.000000	508.347   	320.000000	678.277
330.000000	146049    	330.000000	144314    	330.000000	144199    	330.000000	144703    	330.000000	774.739   	330.000000	366.824   	330.000000	649.234   	330.000000	532.274   	330.000000	711.496
340.000000	153183    	340.000000	151367    	340.000000	151266    	340.000000	151801    	340.000000	808.871   	340.000000	383.288   	340.000000	678.406   	340.000000	556.459   	340.000000	745.13
350.000000	160421    	350.000000	158521    	350.000000	158437    	350.000000	159004    	350.000000	843.233   	350.000000	399.914   	350.000000	707.822   	350.000000	580.892   	350.000000	779.164
360.000000	167761    	360.000000	165774    	360.000000	165709    	360.000000	166308    	360.000000	877.808   	360.000000	416.704   	360.000000	737.467   	360.000000	605.563   	360.000000	813.582
370.000000	175200    	370.000000	173124    	370.000000	173078    	370.000000	173710    	370.000000	912.571   	370.000000	433.658   	370.000000	767.323   	370.000000	630.457   	370.000000	848.365
380.000000	182736    	380.000000	180566    	380.000000	180542    	380.000000	181207    	380.000000	947.506   	380.000000	450.768   	380.000000	797.377   	380.000000	655.566   	380.000000	883.497
390.000000	190366    	390.000000	188100    	390.000000	188098    	390.000000	188797    	390.000000	982.606   	390.000000	468.025   	390.000000	827.618   	390.000000	680.879   	390.000000	918.968
400.000000	198088    	400.000000	195722    	400.000000	195744    	400.000000	196477    	400.000000	1017.85   	400.000000	485.419   	400.000000	858.031   	400.000000	706.388   	400.000000	954.76
410.000000	205899    	410.000000	203430    	410.000000	203476    	410.000000	204244    	410.000000	1053.22   	410.000000	502.943   	410.000000	888.603   	410.000000	732.079   	410.000000	990.857
420.000000	213798    	420.000000	211221    	420.000000	211292    	420.000000	212096    	420.000000	1088.7    	420.000000	520.599   	420.000000	919.323   	420.000000	757.947   	420.000000	1027.25
430.000000	221781    	430.000000	219094    	430.000000	219191    	430.000000	220031    	430.000000	1124.3    	430.000000	538.383   	430.000000	950.183   	430.000000	783.983   	430.000000	1063.92
440.000000	229847    	440.000000	227045    	440.000000	227170    	440.000000	228046    	440.000000	1159.98   	440.000000	556.282   	440.000000	981.17    	440.000000	810.179   	440.000000	1100.87
450.000000	237994    	450.000000	235074    	450.000000	235225    	450.000000	236139    	450.000000	1195.74   	450.000000	574.285   	450.000000	1012.27   	450.000000	836.524   	450.000000	1138.06
460.000000	246220    	460.000000	243177    	460.000000	243356    	460.000000	244308    	460.000000	1231.57   	460.000000	592.392   	460.000000	1043.48   	460.000000	863.011   	460.000000	1175.5
470.000000	254523    	470.000000	251353    	470.000000	251561    	470.000000	252550    	470.000000	1267.46   	470.000000	610.608   	470.000000	1074.79   	470.000000	889.636   	470.000000	1213.18
480.000000	262901    	480.000000	259600    	480.000000	259836    	480.000000	260864    	480.000000	1303.4    	480.000000	628.935   	480.000000	1106.19   	480.000000	916.391   	480.000000	1251.08
490.000000	271352    	490.000000	267916    	490.000000	268181    	490.000000	269248    	490.000000	1339.37   	490.000000	647.365   	490.000000	1137.67   	490.000000	943.265   	490.000000	1289.2
