Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.200000	0.780913  	0.200000	0.843755  	0.200000	0.86135   	0.200000	0.86135   	0.200000	0.84145   	0.200000	0.00230507	
0.250000	0.771698  	0.250000	0.849874  	0.250000	0.864241  	0.250000	0.864241  	0.250000	0.847962  	0.250000	0.00191255	
0.300000	0.768691  	0.300000	0.848012  	0.300000	0.852469  	0.300000	0.852469  	0.300000	0.846371  	0.300000	0.00164043	
0.350000	0.766562  	0.350000	0.84283   	0.350000	0.835379  	0.350000	0.835379  	0.350000	0.84139   	0.350000	0.00143988	
0.400000	0.770304  	0.400000	0.843434  	0.400000	0.822541  	0.400000	0.822541  	0.400000	0.842149  	0.400000	0.00128551	
0.450000	0.771858  	0.450000	0.843395  	0.450000	0.807021  	0.450000	0.807021  	0.450000	0.842232  	0.450000	0.00116276	
0.500000	0.770885  	0.500000	0.841926  	0.500000	0.790527  	0.500000	0.790527  	0.500000	0.840864  	0.500000	0.00106266	
0.600000	0.739505  	0.600000	0.818899  	0.600000	0.756741  	0.600000	0.756741  	0.600000	0.81799   	0.600000	0.000908868	
0.700000	0.694383  	0.700000	0.784699  	0.700000	0.723943  	0.700000	0.723943  	0.700000	0.783903  	0.700000	0.000795929	
0.800000	0.668533  	0.800000	0.744471  	0.800000	0.69429   	0.800000	0.69429   	0.800000	0.743761  	0.800000	0.000709247	
0.900000	0.642841  	0.900000	0.707059  	0.900000	0.667311  	0.900000	0.667311  	0.900000	0.706418  	0.900000	0.000640484	
1.000000	0.617586  	1.000000	0.671912  	1.000000	0.642572  	1.000000	0.642572  	1.000000	0.671328  	1.000000	0.000584521	
1.250000	0.558573  	1.250000	0.610384  	1.250000	0.586744  	1.250000	0.586744  	1.250000	0.609903  	1.250000	0.000481316	
1.500000	0.506906  	1.500000	0.557835  	1.500000	0.539497  	1.500000	0.539497  	1.500000	0.557425  	1.500000	0.000410424	
1.750000	0.461998  	1.750000	0.512487  	1.750000	0.500076  	1.750000	0.500076  	1.750000	0.512128  	1.750000	0.000358552	
2.000000	0.424837  	2.000000	0.475429  	2.000000	0.466276  	2.000000	0.466276  	2.000000	0.47511   	2.000000	0.000318857	
2.250000	0.394074  	2.250000	0.44156   	2.250000	0.436828  	2.250000	0.436828  	2.250000	0.441273  	2.250000	0.000287445	
2.500000	0.361279  	2.500000	0.412415  	2.500000	0.410896  	2.500000	0.410896  	2.500000	0.412153  	2.500000	0.000261935	
3.000000	0.320423  	3.000000	0.36342   	3.000000	0.367309  	3.000000	0.367309  	3.000000	0.363197  	3.000000	0.000222943	
3.500000	0.288294  	3.500000	0.326119  	3.500000	0.332141  	3.500000	0.332141  	3.500000	0.325924  	3.500000	0.000194474	
4.000000	0.262345  	4.000000	0.29637   	4.000000	0.303212  	4.000000	0.303212  	4.000000	0.296197  	4.000000	0.000172726	
4.500000	0.240934  	4.500000	0.271911  	4.500000	0.279027  	4.500000	0.279027  	4.500000	0.271755  	4.500000	0.000155543	
5.000000	0.222953  	5.000000	0.251365  	5.000000	0.258524  	5.000000	0.258524  	5.000000	0.251223  	5.000000	0.000141606	
5.500000	0.207629  	5.500000	0.234055  	5.500000	0.240926  	5.500000	0.240926  	5.500000	0.233925  	5.500000	0.000130062	
6.000000	0.194406  	6.000000	0.219088  	6.000000	0.225659  	6.000000	0.225659  	6.000000	0.218968  	6.000000	0.000120337	
6.500000	0.182875  	6.500000	0.206009  	6.500000	0.212289  	6.500000	0.212289  	6.500000	0.205897  	6.500000	0.000112025	
7.000000	0.172725  	7.000000	0.194476  	7.000000	0.200483  	7.000000	0.200483  	7.000000	0.194371  	7.000000	0.000104836	
7.500000	0.163719  	7.500000	0.184226  	7.500000	0.18998   	7.500000	0.18998   	7.500000	0.184127  	7.500000	9.85526e-05	
8.000000	0.155672  	8.000000	0.175054  	8.000000	0.180573  	8.000000	0.180573  	8.000000	0.174961  	8.000000	9.30121e-05	
8.500000	0.148435  	8.500000	0.166796  	8.500000	0.172099  	8.500000	0.172099  	8.500000	0.166708  	8.500000	8.80882e-05	
9.000000	0.141891  	9.000000	0.15932   	9.000000	0.164424  	9.000000	0.164424  	9.000000	0.159237  	9.000000	8.36817e-05	
9.500000	0.135943  	9.500000	0.15252   	9.500000	0.157438  	9.500000	0.157438  	9.500000	0.15244   	9.500000	7.97142e-05	
10.000000	0.130511  	10.000000	0.150783  	10.000000	0.151052  	10.000000	0.151052  	10.000000	0.150707  	10.000000	7.61221e-05	
11.000000	0.120948  	11.000000	0.13981   	11.000000	0.139663  	11.000000	0.139729  	11.000000	0.13974   	11.000000	6.98668e-05	
12.000000	0.112793  	12.000000	0.130413  	12.000000	0.129961  	12.000000	0.130068  	12.000000	0.130349  	12.000000	6.4601e-05	
13.000000	0.105752  	13.000000	0.122276  	13.000000	0.121596  	13.000000	0.12173   	13.000000	0.122216  	13.000000	6.01042e-05	
14.000000	0.0996084 	14.000000	0.11516   	14.000000	0.114311  	14.000000	0.114463  	14.000000	0.115104  	14.000000	5.62173e-05	
15.000000	0.0941984 	15.000000	0.108883  	15.000000	0.107912  	15.000000	0.108074  	15.000000	0.10883   	15.000000	5.28224e-05	
16.000000	0.0893962 	16.000000	0.103304  	16.000000	0.102247  	16.000000	0.102415  	16.000000	0.103254  	16.000000	4.98306e-05	
17.000000	0.0851032 	17.000000	0.0983115 	17.000000	0.0971994 	17.000000	0.0973684 	17.000000	0.0982643 	17.000000	4.7173e-05	
18.000000	0.0812414 	18.000000	0.0938172 	18.000000	0.0926756 	18.000000	0.0928423 	18.000000	0.0937724 	18.000000	4.4796e-05	
19.000000	0.0777479 	19.000000	0.0897493 	19.000000	0.0885996 	19.000000	0.0887613 	19.000000	0.0897067 	19.000000	4.26567e-05	
20.000000	0.0745716 	20.000000	0.0860494 	20.000000	0.0849076 	20.000000	0.0850641 	20.000000	0.0860086 	20.000000	4.07206e-05	
21.000000	0.0716705 	21.000000	0.0826691 	21.000000	0.0815495 	21.000000	0.0817005 	21.000000	0.0826301 	21.000000	3.89599e-05	
22.000000	0.0690098 	22.000000	0.0795683 	22.000000	0.0784852 	22.000000	0.0786286 	22.000000	0.079531  	22.000000	3.73512e-05	
23.000000	0.0665602 	23.000000	0.0767134 	23.000000	0.0756785 	23.000000	0.0758131 	23.000000	0.0766775 	23.000000	3.58756e-05	
24.000000	0.0642972 	24.000000	0.0740759 	24.000000	0.0730977 	24.000000	0.0732244 	24.000000	0.0740413 	24.000000	3.45168e-05	
25.000000	0.0621998 	25.000000	0.0716315 	25.000000	0.0707174 	25.000000	0.0708374 	25.000000	0.0715982 	25.000000	3.32615e-05	
27.000000	0.0584333 	27.000000	0.0672423 	27.000000	0.0664795 	27.000000	0.0665849 	27.000000	0.0672113 	27.000000	3.10164e-05	
29.000000	0.0551452 	29.000000	0.0634117 	29.000000	0.062829  	29.000000	0.0629159 	29.000000	0.0633827 	29.000000	2.90664e-05	
31.000000	0.0522484 	31.000000	0.0600383 	31.000000	0.0595901 	31.000000	0.0596572 	31.000000	0.0600109 	31.000000	2.73563e-05	
33.000000	0.0496758 	33.000000	0.0570438 	33.000000	0.056658  	33.000000	0.0567091 	33.000000	0.057018  	33.000000	2.58437e-05	
35.000000	0.047375  	35.000000	0.0543671 	35.000000	0.0540409 	35.000000	0.0540722 	35.000000	0.0543426 	35.000000	2.44959e-05	
38.000000	0.0443446 	38.000000	0.050844  	38.000000	0.0505875 	38.000000	0.0505985 	38.000000	0.0508213 	38.000000	2.27281e-05	
41.000000	0.0417258 	41.000000	0.0478023 	41.000000	0.0475999 	41.000000	0.0475962 	41.000000	0.0477811 	41.000000	2.12073e-05	
44.000000	0.0394387 	44.000000	0.0451484 	44.000000	0.0449846 	44.000000	0.044974  	44.000000	0.0451285 	44.000000	1.98845e-05	
47.000000	0.037423  	47.000000	0.0428117 	47.000000	0.0426816 	47.000000	0.0426629 	47.000000	0.042793  	47.000000	1.8723e-05	
50.000000	0.0356321 	50.000000	0.0407379 	50.000000	0.0406386 	50.000000	0.0406098 	50.000000	0.0407202 	50.000000	1.76946e-05	
55.000000	0.0330519 	55.000000	0.0377544 	55.000000	0.0376881 	55.000000	0.0376523 	55.000000	0.0377382 	55.000000	1.6219e-05	
60.000000	0.0308728 	60.000000	0.0352395 	60.000000	0.035196  	60.000000	0.0351556 	60.000000	0.0352245 	60.000000	1.49787e-05	
65.000000	0.0290065 	65.000000	0.0330896 	65.000000	0.0330656 	65.000000	0.0330185 	65.000000	0.0330757 	65.000000	1.3921e-05	
70.000000	0.0273889 	70.000000	0.0312298 	70.000000	0.0312155 	70.000000	0.0311675 	70.000000	0.0312168 	70.000000	1.30079e-05	
75.000000	0.0259724 	75.000000	0.0296046 	75.000000	0.0296017 	75.000000	0.029548  	75.000000	0.0295924 	75.000000	1.22113e-05	
80.000000	0.024721  	80.000000	0.0281717 	80.000000	0.0281738 	80.000000	0.0281188 	80.000000	0.0281602 	80.000000	1.151e-05 	
85.000000	0.0236068 	85.000000	0.0268985 	85.000000	0.0269036 	85.000000	0.0268478 	85.000000	0.0268876 	85.000000	1.08876e-05	
90.000000	0.022608  	90.000000	0.0257595 	90.000000	0.0257662 	90.000000	0.0257097 	90.000000	0.0257492 	90.000000	1.03315e-05	
95.000000	0.0217072 	95.000000	0.0247343 	95.000000	0.0247416 	95.000000	0.0246846 	95.000000	0.0247245 	95.000000	9.83142e-06	
100.000000	0.0208902 	100.000000	0.0238065 	100.000000	0.0238137 	100.000000	0.0237563 	100.000000	0.0237972 	100.000000	9.37921e-06	
105.000000	0.0201457 	105.000000	0.0229628 	105.000000	0.0229692 	105.000000	0.0229116 	105.000000	0.0229538 	105.000000	8.96824e-06	
110.000000	0.0194641 	110.000000	0.0221921 	110.000000	0.0221973 	110.000000	0.0221396 	110.000000	0.0221835 	110.000000	8.59304e-06	
115.000000	0.0188377 	115.000000	0.0214852 	115.000000	0.0214894 	115.000000	0.0214311 	115.000000	0.0214769 	115.000000	8.2491e-06	
120.000000	0.0182599 	120.000000	0.0208344 	120.000000	0.0208358 	120.000000	0.0207787 	120.000000	0.0208265 	120.000000	7.9326e-06	
125.000000	0.017725  	125.000000	0.0202334 	125.000000	0.0202312 	125.000000	0.0201758 	125.000000	0.0202257 	125.000000	7.64036e-06	
130.000000	0.0172283 	130.000000	0.0196765 	130.000000	0.0196728 	130.000000	0.0196171 	130.000000	0.0196691 	130.000000	7.36965e-06	
135.000000	0.0167659 	135.000000	0.019159  	135.000000	0.0191536 	135.000000	0.0190978 	135.000000	0.0191519 	135.000000	7.11815e-06	
140.000000	0.0163341 	140.000000	0.0186768 	140.000000	0.0186696 	140.000000	0.0186138 	140.000000	0.0186699 	140.000000	6.88387e-06	
145.000000	0.0159299 	145.000000	0.0182265 	145.000000	0.0182175 	145.000000	0.0181617 	145.000000	0.0182199 	145.000000	6.66507e-06	
150.000000	0.0155507 	150.000000	0.017805  	150.000000	0.0177941 	150.000000	0.0177384 	150.000000	0.0177985 	150.000000	6.46024e-06	
155.000000	0.0150169 	155.000000	0.0174095 	155.000000	0.0173971 	155.000000	0.0173412 	155.000000	0.0174032 	155.000000	6.26808e-06	
160.000000	0.0147039 	160.000000	0.0170377 	160.000000	0.0170233 	160.000000	0.0169678 	160.000000	0.0170316 	160.000000	6.08743e-06	
165.000000	0.0144089 	165.000000	0.0166876 	165.000000	0.0166701 	165.000000	0.0166161 	165.000000	0.0166817 	165.000000	5.91727e-06	
170.000000	0.0141301 	170.000000	0.0163572 	170.000000	0.0163377 	170.000000	0.0162842 	170.000000	0.0163515 	170.000000	5.75671e-06	
175.000000	0.0138664 	175.000000	0.016045  	175.000000	0.0160242 	175.000000	0.0159706 	175.000000	0.0160394 	175.000000	5.60495e-06	
180.000000	0.0136164 	180.000000	0.0157496 	180.000000	0.0157274 	180.000000	0.0156738 	180.000000	0.0157441 	180.000000	5.46126e-06	
185.000000	0.0133792 	185.000000	0.0154694 	185.000000	0.015446  	185.000000	0.0153925 	185.000000	0.0154641 	185.000000	5.32503e-06	
190.000000	0.0131537 	190.000000	0.0152036 	190.000000	0.015179  	190.000000	0.0151254 	190.000000	0.0151984 	190.000000	5.19567e-06	
195.000000	0.0129391 	195.000000	0.0149508 	195.000000	0.0149246 	195.000000	0.0148716 	195.000000	0.0149457 	195.000000	5.07267e-06	
200.000000	0.0127347 	200.000000	0.0147103 	200.000000	0.0146819 	200.000000	0.01463   	200.000000	0.0147053 	200.000000	4.95556e-06	
210.000000	0.0123534 	210.000000	0.0142625 	210.000000	0.0142317 	210.000000	0.0141803 	210.000000	0.0142577 	210.000000	4.73741e-06	
220.000000	0.012005  	220.000000	0.0138541 	220.000000	0.0138217 	220.000000	0.0137704 	220.000000	0.0138496 	220.000000	4.5383e-06	
230.000000	0.0116852 	230.000000	0.0134802 	230.000000	0.0134466 	230.000000	0.0133952 	230.000000	0.0134758 	230.000000	4.35582e-06	
240.000000	0.0113907 	240.000000	0.0131366 	240.000000	0.0131006 	240.000000	0.0130506 	240.000000	0.0131324 	240.000000	4.18793e-06	
250.000000	0.0111186 	250.000000	0.0128198 	250.000000	0.0127822 	250.000000	0.0127329 	250.000000	0.0128157 	250.000000	4.03295e-06	
260.000000	0.0108665 	260.000000	0.0125267 	260.000000	0.0124886 	260.000000	0.0124392 	260.000000	0.0125228 	260.000000	3.88941e-06	
270.000000	0.0106321 	270.000000	0.0122549 	270.000000	0.0122161 	270.000000	0.012167  	270.000000	0.0122511 	270.000000	3.75608e-06	
280.000000	0.0104137 	280.000000	0.0120021 	280.000000	0.0119626 	280.000000	0.0119139 	280.000000	0.0119985 	280.000000	3.63191e-06	
290.000000	0.0102097 	290.000000	0.0117664 	290.000000	0.0117259 	290.000000	0.0116781 	290.000000	0.0117629 	290.000000	3.51595e-06	
300.000000	0.0100188 	300.000000	0.0115462 	300.000000	0.0115053 	300.000000	0.0114579 	300.000000	0.0115428 	300.000000	3.40743e-06	
310.000000	0.00983965	310.000000	0.01134   	310.000000	0.0112992 	310.000000	0.0112518 	310.000000	0.0113367 	310.000000	3.30563e-06	
320.000000	0.00967129	320.000000	0.0111465 	320.000000	0.011106  	320.000000	0.0110586 	320.000000	0.0111433 	320.000000	3.20994e-06	
330.000000	0.00951276	330.000000	0.0109646 	330.000000	0.0109237 	330.000000	0.0108771 	330.000000	0.0109615 	330.000000	3.11982e-06	
340.000000	0.00936324	340.000000	0.0107934 	340.000000	0.010752  	340.000000	0.0107062 	340.000000	0.0107903 	340.000000	3.0348e-06	
350.000000	0.00922199	350.000000	0.0106319 	350.000000	0.0105909 	350.000000	0.0105452 	350.000000	0.0106289 	350.000000	2.95445e-06	
360.000000	0.00908836	360.000000	0.0104793 	360.000000	0.0104391 	360.000000	0.0103933 	360.000000	0.0104764 	360.000000	2.87839e-06	
370.000000	0.00896175	370.000000	0.010335  	370.000000	0.0102945 	370.000000	0.0102488 	370.000000	0.0103321 	370.000000	2.80628e-06	
380.000000	0.00884165	380.000000	0.0101982 	380.000000	0.0101572 	380.000000	0.0101121 	380.000000	0.0101955 	380.000000	2.73781e-06	
390.000000	0.00872757	390.000000	0.0100686 	390.000000	0.0100269 	390.000000	0.00998251	390.000000	0.0100659 	390.000000	2.67272e-06	
400.000000	0.00861908	400.000000	0.00994542	400.000000	0.00990359	400.000000	0.00985952	400.000000	0.00994281	400.000000	2.61076e-06	
410.000000	0.00851579	410.000000	0.00982835	410.000000	0.00978678	410.000000	0.00974265	410.000000	0.0098258 	410.000000	2.55171e-06	
420.000000	0.00841735	420.000000	0.00971692	420.000000	0.00967571	420.000000	0.0096315 	420.000000	0.00971442	420.000000	2.49535e-06	
430.000000	0.00832344	430.000000	0.00961076	430.000000	0.0095697 	430.000000	0.00952566	430.000000	0.00960831	430.000000	2.44152e-06	
440.000000	0.00823377	440.000000	0.00950951	440.000000	0.00946829	440.000000	0.00942479	440.000000	0.00950712	440.000000	2.39004e-06	
450.000000	0.00814806	450.000000	0.00941285	450.000000	0.00937148	450.000000	0.00932856	450.000000	0.00941051	450.000000	2.34076e-06	
460.000000	0.00806607	460.000000	0.00932051	460.000000	0.00927939	460.000000	0.00923667	460.000000	0.00931821	460.000000	2.29354e-06	
470.000000	0.00798758	470.000000	0.0092322 	470.000000	0.0091916 	470.000000	0.00914886	470.000000	0.00922995	470.000000	2.24826e-06	
480.000000	0.00791237	480.000000	0.00914769	480.000000	0.00910742	480.000000	0.00906486	480.000000	0.00914548	480.000000	2.20478e-06	
490.000000	0.00784026	490.000000	0.00906674	490.000000	0.00902655	490.000000	0.00898446	490.000000	0.00906458	490.000000	2.16302e-06	
500.000000	0.00777107	500.000000	0.00898915	500.000000	0.00894905	500.000000	0.00890745	500.000000	0.00898703	500.000000	2.12286e-06	
520.000000	0.00764081	520.000000	0.0088433 	520.000000	0.00880415	520.000000	0.00876279	520.000000	0.00884126	520.000000	2.047e-06 	
540.000000	0.00752042	540.000000	0.00870877	540.000000	0.00867096	540.000000	0.00862949	540.000000	0.00870679	540.000000	1.97655e-06	
560.000000	0.00740889	560.000000	0.00858437	560.000000	0.00854755	560.000000	0.00850636	560.000000	0.00858246	560.000000	1.91094e-06	
580.000000	0.00730536	580.000000	0.00846908	580.000000	0.00843281	580.000000	0.00839235	580.000000	0.00846723	580.000000	1.84969e-06	
600.000000	0.00720907	600.000000	0.00836201	600.000000	0.00832664	600.000000	0.00828656	600.000000	0.00836022	600.000000	1.79237e-06	
620.000000	0.00711935	620.000000	0.0082624 	620.000000	0.00822831	620.000000	0.0081882 	620.000000	0.00826066	620.000000	1.73861e-06	
640.000000	0.00703561	640.000000	0.00816955	640.000000	0.00813674	640.000000	0.00809659	640.000000	0.00816787	640.000000	1.68808e-06	
660.000000	0.00695735	660.000000	0.00808288	660.000000	0.00805101	660.000000	0.0080111 	660.000000	0.00808124	660.000000	1.64051e-06	
680.000000	0.0068841 	680.000000	0.00800184	680.000000	0.00797058	680.000000	0.0079312 	680.000000	0.00800025	680.000000	1.59562e-06	
700.000000	0.00681546	700.000000	0.00792598	700.000000	0.00789537	700.000000	0.00785642	700.000000	0.00792442	700.000000	1.55321e-06	
720.000000	0.00675106	720.000000	0.00785486	720.000000	0.00782516	720.000000	0.00778632	720.000000	0.00785334	720.000000	1.51307e-06	
740.000000	0.00669058	740.000000	0.00778811	740.000000	0.00775941	740.000000	0.00772052	740.000000	0.00778664	740.000000	1.47502e-06	
760.000000	0.00663372	760.000000	0.0077254 	760.000000	0.00769762	760.000000	0.00765869	760.000000	0.00772396	760.000000	1.4389e-06	
780.000000	0.00658023	780.000000	0.00766642	780.000000	0.00763934	780.000000	0.00760052	780.000000	0.00766502	780.000000	1.40456e-06	
800.000000	0.00652985	800.000000	0.00761091	800.000000	0.00758422	800.000000	0.00754573	800.000000	0.00760953	800.000000	1.37187e-06	
820.000000	0.00648239	820.000000	0.0075586 	820.000000	0.00753215	820.000000	0.00749406	820.000000	0.00755726	820.000000	1.34072e-06	
840.000000	0.00643763	840.000000	0.00750928	840.000000	0.00748313	840.000000	0.0074453 	840.000000	0.00750797	840.000000	1.311e-06 	
860.000000	0.00639541	860.000000	0.00746275	860.000000	0.00743702	860.000000	0.00739924	860.000000	0.00746147	860.000000	1.28261e-06	
880.000000	0.00635555	880.000000	0.00741882	880.000000	0.00739348	880.000000	0.00735569	880.000000	0.00741757	880.000000	1.25547e-06	
900.000000	0.00631792	900.000000	0.00737732	900.000000	0.00735215	900.000000	0.00731447	900.000000	0.00737609	900.000000	1.22948e-06	
920.000000	0.00628237	920.000000	0.00733809	920.000000	0.00731284	920.000000	0.00727545	920.000000	0.00733689	920.000000	1.20459e-06	
940.000000	0.00624878	940.000000	0.007301  	940.000000	0.00727554	940.000000	0.00723846	940.000000	0.00729982	940.000000	1.18072e-06	
960.000000	0.00621703	960.000000	0.00726591	960.000000	0.00724023	960.000000	0.00720338	960.000000	0.00726475	960.000000	1.1578e-06	
980.000000	0.00618702	980.000000	0.0072327 	980.000000	0.00720683	980.000000	0.00717009	980.000000	0.00723156	980.000000	1.13579e-06	
1000.000000	0.00615865	1000.000000	0.00720126	1000.000000	0.0071752 	1000.000000	0.00713849	1000.000000	0.00720014	1000.000000	1.11462e-06	
1020.000000	0.00613183	1020.000000	0.00717149	1020.000000	0.00714519	1020.000000	0.00710845	1020.000000	0.0071704 	1020.000000	1.09426e-06	
1040.000000	0.00610647	1040.000000	0.0071433 	1040.000000	0.00711668	1040.000000	0.00707991	1040.000000	0.00714223	1040.000000	1.07464e-06	
1060.000000	0.0060825 	1060.000000	0.0071166 	1060.000000	0.00708955	1060.000000	0.00705275	1060.000000	0.00711554	1060.000000	1.05575e-06	
1080.000000	0.00605984	1080.000000	0.00709131	1080.000000	0.00706369	1080.000000	0.00702692	1080.000000	0.00709027	1080.000000	1.03752e-06	
1100.000000	0.00603843	1100.000000	0.00706734	1100.000000	0.00703902	1100.000000	0.00700232	1100.000000	0.00706632	1100.000000	1.01994e-06	
1120.000000	0.0060182 	1120.000000	0.00704464	1120.000000	0.00701546	1120.000000	0.00697889	1120.000000	0.00704364	1120.000000	1.00296e-06	
1140.000000	0.0059991 	1140.000000	0.00702314	1140.000000	0.00699295	1140.000000	0.00695657	1140.000000	0.00702215	1140.000000	9.86558e-07	
1160.000000	0.00598107	1160.000000	0.00700277	1160.000000	0.00697146	1160.000000	0.00693529	1160.000000	0.0070018 	1160.000000	9.70698e-07	
1180.000000	0.00596406	1180.000000	0.00698348	1180.000000	0.00695099	1180.000000	0.00691501	1180.000000	0.00698253	1180.000000	9.55358e-07	
1200.000000	0.00594803	1200.000000	0.00696522	1200.000000	0.00693151	1200.000000	0.00689566	1200.000000	0.00696428	1200.000000	9.4051e-07	
1220.000000	0.00593292	1220.000000	0.00694794	1220.000000	0.00691298	1220.000000	0.0068772 	1220.000000	0.00694701	1220.000000	9.26131e-07	
1240.000000	0.0059187 	1240.000000	0.00693159	1240.000000	0.00689535	1240.000000	0.00685958	1240.000000	0.00693068	1240.000000	9.122e-07 	
1260.000000	0.00590533	1260.000000	0.00691612	1260.000000	0.00687854	1260.000000	0.00684276	1260.000000	0.00691522	1260.000000	8.98695e-07	
1280.000000	0.00589276	1280.000000	0.0069015 	1280.000000	0.00686248	1280.000000	0.00682671	1280.000000	0.00690062	1280.000000	8.85597e-07	
1300.000000	0.00588097	1300.000000	0.00688769	1300.000000	0.00684713	1300.000000	0.00681137	1300.000000	0.00688682	1300.000000	8.72888e-07	
1320.000000	0.00586993	1320.000000	0.00687465	1320.000000	0.00683242	1320.000000	0.00679672	1320.000000	0.00687379	1320.000000	8.6055e-07	
1340.000000	0.00585959	1340.000000	0.00686235	1340.000000	0.00681833	1340.000000	0.00678273	1340.000000	0.0068615 	1340.000000	8.48567e-07	
1360.000000	0.00584994	1360.000000	0.00685076	1360.000000	0.00680483	1360.000000	0.00676936	1360.000000	0.00684992	1360.000000	8.36924e-07	
1380.000000	0.00584094	1380.000000	0.00683984	1380.000000	0.00679192	1380.000000	0.00675658	1380.000000	0.00683901	1380.000000	8.25607e-07	
1400.000000	0.00583257	1400.000000	0.00682956	1400.000000	0.00677957	1400.000000	0.00674437	1400.000000	0.00682875	1400.000000	8.14601e-07	
1420.000000	0.0058248 	1420.000000	0.00681991	1420.000000	0.00676777	1420.000000	0.0067327 	1420.000000	0.00681911	1420.000000	8.03894e-07	
1440.000000	0.00581762	1440.000000	0.00681085	1440.000000	0.00675652	1440.000000	0.00672155	1440.000000	0.00681006	1440.000000	7.93474e-07	
1460.000000	0.00581099	1460.000000	0.00680236	1460.000000	0.00674578	1460.000000	0.00671089	1460.000000	0.00680158	1460.000000	7.8333e-07	
1480.000000	0.0058049 	1480.000000	0.00679442	1480.000000	0.00673554	1480.000000	0.00670069	1480.000000	0.00679365	1480.000000	7.7345e-07	
