Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
180.000000	0.0325789 	180.000000	0.0328749 	180.000000	0.0324457 	180.000000	0.0323015 	180.000000	0.0328639 	180.000000	1.10037e-05	
185.000000	0.0320113 	185.000000	0.0323005 	185.000000	0.0318759 	185.000000	0.0317323 	185.000000	0.0322897 	185.000000	1.07304e-05	
190.000000	0.0314719 	190.000000	0.031755  	190.000000	0.0313348 	190.000000	0.0311917 	190.000000	0.0317446 	190.000000	1.04708e-05	
195.000000	0.0309586 	195.000000	0.0312365 	195.000000	0.0308204 	195.000000	0.0306779 	195.000000	0.0312263 	195.000000	1.0224e-05	
200.000000	0.0304694 	200.000000	0.030743  	200.000000	0.0303307 	200.000000	0.0301887 	200.000000	0.030733  	200.000000	9.989e-06 	
210.000000	0.0295572 	210.000000	0.029824  	210.000000	0.0294187 	210.000000	0.0292778 	210.000000	0.0298144 	210.000000	9.55112e-06	
220.000000	0.0287235 	220.000000	0.0289857 	220.000000	0.0285869 	220.000000	0.028447  	220.000000	0.0289766 	220.000000	9.15136e-06	
230.000000	0.0279585 	230.000000	0.028218  	230.000000	0.0278252 	230.000000	0.0276863 	230.000000	0.0282092 	230.000000	8.78491e-06	
240.000000	0.0272539 	240.000000	0.0275124 	240.000000	0.027125  	240.000000	0.0269873 	240.000000	0.027504  	240.000000	8.44771e-06	
250.000000	0.0266029 	250.000000	0.0268617 	250.000000	0.0264801 	250.000000	0.0263428 	250.000000	0.0268535 	250.000000	8.13636e-06	
260.000000	0.0259996 	260.000000	0.0262597 	260.000000	0.0258817 	260.000000	0.0257468 	260.000000	0.0262519 	260.000000	7.84795e-06	
270.000000	0.0254388 	270.000000	0.0257013 	270.000000	0.0253258 	270.000000	0.0251941 	270.000000	0.0256937 	270.000000	7.58002e-06	
280.000000	0.0249163 	280.000000	0.0251818 	280.000000	0.0248114 	280.000000	0.0246803 	280.000000	0.0251745 	280.000000	7.33043e-06	
290.000000	0.0244283 	290.000000	0.0246975 	290.000000	0.0243319 	290.000000	0.0242014 	290.000000	0.0246904 	290.000000	7.09733e-06	
300.000000	0.0239714 	300.000000	0.0242449 	300.000000	0.0238839 	300.000000	0.0237541 	300.000000	0.024238  	300.000000	6.87913e-06	
310.000000	0.0235428 	310.000000	0.023821  	310.000000	0.0234646 	310.000000	0.0233355 	310.000000	0.0238144 	310.000000	6.67443e-06	
320.000000	0.0231399 	320.000000	0.0234233 	320.000000	0.0230714 	320.000000	0.022943  	320.000000	0.0234169 	320.000000	6.48198e-06	
330.000000	0.0227606 	330.000000	0.0230495 	330.000000	0.0227019 	330.000000	0.0225742 	330.000000	0.0230432 	330.000000	6.30073e-06	
340.000000	0.0224029 	340.000000	0.0226974 	340.000000	0.0223543 	340.000000	0.0222271 	340.000000	0.0226913 	340.000000	6.12969e-06	
350.000000	0.022065  	350.000000	0.0223653 	350.000000	0.0220268 	350.000000	0.0219    	350.000000	0.0223594 	350.000000	5.96802e-06	
360.000000	0.0217452 	360.000000	0.0220516 	360.000000	0.0217165 	360.000000	0.0215911 	360.000000	0.0220458 	360.000000	5.81497e-06	
370.000000	0.0214423 	370.000000	0.0217549 	370.000000	0.0214224 	370.000000	0.0212992 	370.000000	0.0217492 	370.000000	5.66985e-06	
380.000000	0.0211549 	380.000000	0.0214738 	380.000000	0.0211449 	380.000000	0.0210229 	380.000000	0.0214682 	380.000000	5.53206e-06	
390.000000	0.020882  	390.000000	0.0212071 	390.000000	0.0208828 	390.000000	0.020761  	390.000000	0.0212017 	390.000000	5.40104e-06	
400.000000	0.0206224 	400.000000	0.0209539 	400.000000	0.0206339 	400.000000	0.0205124 	400.000000	0.0209486 	400.000000	5.27631e-06	
410.000000	0.0203753 	410.000000	0.0207132 	410.000000	0.0203972 	410.000000	0.0202763 	410.000000	0.020708  	410.000000	5.15741e-06	
420.000000	0.0201397 	420.000000	0.0204841 	420.000000	0.0201721 	420.000000	0.0200517 	420.000000	0.020479  	420.000000	5.04395e-06	
430.000000	0.0199151 	430.000000	0.0202657 	430.000000	0.0199579 	430.000000	0.0198379 	430.000000	0.0202608 	430.000000	4.93555e-06	
440.000000	0.0197005 	440.000000	0.0200575 	440.000000	0.019754  	440.000000	0.0196341 	440.000000	0.0200527 	440.000000	4.83187e-06	
450.000000	0.0194954 	450.000000	0.0198588 	450.000000	0.0195592 	450.000000	0.0194398 	450.000000	0.0198541 	450.000000	4.73262e-06	
460.000000	0.0192993 	460.000000	0.0196689 	460.000000	0.0193725 	460.000000	0.0192542 	460.000000	0.0196643 	460.000000	4.63751e-06	
470.000000	0.0191115 	470.000000	0.0194873 	470.000000	0.0191937 	470.000000	0.0190769 	470.000000	0.0194828 	470.000000	4.54628e-06	
480.000000	0.0189315 	480.000000	0.0193135 	480.000000	0.0190231 	480.000000	0.0189074 	480.000000	0.0193091 	480.000000	4.4587e-06	
490.000000	0.018759  	490.000000	0.0191471 	490.000000	0.0188604 	490.000000	0.0187451 	490.000000	0.0191427 	490.000000	4.37455e-06	
500.000000	0.0185934 	500.000000	0.0189876 	500.000000	0.0187048 	500.000000	0.0185897 	500.000000	0.0189833 	500.000000	4.29363e-06	
520.000000	0.0182818 	520.000000	0.0186877 	520.000000	0.0184124 	520.000000	0.0182978 	520.000000	0.0186836 	520.000000	4.14075e-06	
540.000000	0.0179937 	540.000000	0.0184111 	540.000000	0.018143  	540.000000	0.018029  	540.000000	0.0184071 	540.000000	3.99876e-06	
560.000000	0.0177269 	560.000000	0.0181554 	560.000000	0.0178941 	560.000000	0.0177807 	560.000000	0.0181515 	560.000000	3.86651e-06	
580.000000	0.0174792 	580.000000	0.0179184 	580.000000	0.0176632 	580.000000	0.0175509 	580.000000	0.0179147 	580.000000	3.74302e-06	
600.000000	0.0172488 	600.000000	0.0176984 	600.000000	0.0174488 	600.000000	0.0173378 	600.000000	0.0176947 	600.000000	3.62744e-06	
620.000000	0.0170341 	620.000000	0.0174937 	620.000000	0.0172498 	620.000000	0.0171398 	620.000000	0.0174901 	620.000000	3.51903e-06	
640.000000	0.0168337 	640.000000	0.0173029 	640.000000	0.0170649 	640.000000	0.0169554 	640.000000	0.0172995 	640.000000	3.41712e-06	
660.000000	0.0166465 	660.000000	0.0171248 	660.000000	0.0168925 	660.000000	0.0167834 	660.000000	0.0171215 	660.000000	3.32116e-06	
680.000000	0.0164712 	680.000000	0.0169584 	680.000000	0.0167315 	680.000000	0.0166228 	680.000000	0.0169552 	680.000000	3.23062e-06	
700.000000	0.016307  	700.000000	0.0168026 	700.000000	0.0165808 	700.000000	0.0164725 	700.000000	0.0167994 	700.000000	3.14505e-06	
720.000000	0.0161529 	720.000000	0.0166566 	720.000000	0.0164398 	720.000000	0.0163316 	720.000000	0.0166535 	720.000000	3.06405e-06	
740.000000	0.0160082 	740.000000	0.0165195 	740.000000	0.0163071 	740.000000	0.0161995 	740.000000	0.0165166 	740.000000	2.98726e-06	
760.000000	0.0158722 	760.000000	0.0163908 	760.000000	0.0161819 	760.000000	0.0160754 	760.000000	0.0163879 	760.000000	2.91435e-06	
780.000000	0.0157442 	780.000000	0.0162698 	780.000000	0.0160641 	780.000000	0.0159587 	780.000000	0.016267  	780.000000	2.84504e-06	
800.000000	0.0156236 	800.000000	0.016156  	800.000000	0.0159536 	800.000000	0.0158488 	800.000000	0.0161532 	800.000000	2.77906e-06	
820.000000	0.0155101 	820.000000	0.0160487 	820.000000	0.0158504 	820.000000	0.0157458 	820.000000	0.016046  	820.000000	2.71618e-06	
840.000000	0.015403  	840.000000	0.0159476 	840.000000	0.0157555 	840.000000	0.015651  	840.000000	0.0159449 	840.000000	2.65617e-06	
860.000000	0.015302  	860.000000	0.0158522 	860.000000	0.0156658 	860.000000	0.0155616 	860.000000	0.0158496 	860.000000	2.59885e-06	
880.000000	0.0152066 	880.000000	0.0157622 	880.000000	0.015581  	880.000000	0.0154771 	880.000000	0.0157597 	880.000000	2.54403e-06	
900.000000	0.0151166 	900.000000	0.0156772 	900.000000	0.0155009 	900.000000	0.0153972 	900.000000	0.0156747 	900.000000	2.49156e-06	
920.000000	0.0150315 	920.000000	0.0155969 	920.000000	0.0154252 	920.000000	0.0153215 	920.000000	0.0155944 	920.000000	2.44128e-06	
940.000000	0.0149511 	940.000000	0.015521  	940.000000	0.0153534 	940.000000	0.01525   	940.000000	0.0155186 	940.000000	2.39306e-06	
960.000000	0.0148752 	960.000000	0.0154492 	960.000000	0.0152852 	960.000000	0.0151821 	960.000000	0.0154468 	960.000000	2.34677e-06	
980.000000	0.0148034 	980.000000	0.0153813 	980.000000	0.0152202 	980.000000	0.0151179 	980.000000	0.015379  	980.000000	2.3023e-06	
1000.000000	0.0147355 	1000.000000	0.015317  	1000.000000	0.0151585 	1000.000000	0.0150569 	1000.000000	0.0153147 	1000.000000	2.25954e-06	
1020.000000	0.0146713 	1020.000000	0.0152562 	1020.000000	0.0151    	1020.000000	0.014999  	1020.000000	0.015254  	1020.000000	2.21839e-06	
1040.000000	0.0146106 	1040.000000	0.0151986 	1040.000000	0.0150446 	1040.000000	0.0149441 	1040.000000	0.0151964 	1040.000000	2.17876e-06	
1060.000000	0.0145533 	1060.000000	0.0151441 	1060.000000	0.0149922 	1060.000000	0.0148919 	1060.000000	0.015142  	1060.000000	2.14058e-06	
1080.000000	0.0144991 	1080.000000	0.0150925 	1080.000000	0.0149425 	1080.000000	0.0148423 	1080.000000	0.0150904 	1080.000000	2.10375e-06	
1100.000000	0.0144478 	1100.000000	0.0150437 	1100.000000	0.0148953 	1100.000000	0.0147951 	1100.000000	0.0150416 	1100.000000	2.06822e-06	
1120.000000	0.0143994 	1120.000000	0.0149974 	1120.000000	0.0148503 	1120.000000	0.0147503 	1120.000000	0.0149954 	1120.000000	2.0339e-06	
1140.000000	0.0143537 	1140.000000	0.0149536 	1140.000000	0.0148075 	1140.000000	0.0147076 	1140.000000	0.0149516 	1140.000000	2.00074e-06	
1160.000000	0.0143106 	1160.000000	0.0149122 	1160.000000	0.0147668 	1160.000000	0.014667  	1160.000000	0.0149102 	1160.000000	1.96868e-06	
1180.000000	0.0142699 	1180.000000	0.014873  	1180.000000	0.014728  	1180.000000	0.0146284 	1180.000000	0.014871  	1180.000000	1.93767e-06	
1200.000000	0.0142315 	1200.000000	0.0148359 	1200.000000	0.0146911 	1200.000000	0.0145915 	1200.000000	0.014834  	1200.000000	1.90766e-06	
1220.000000	0.0141954 	1220.000000	0.0148008 	1220.000000	0.0146559 	1220.000000	0.0145565 	1220.000000	0.0147989 	1220.000000	1.87859e-06	
1240.000000	0.0141614 	1240.000000	0.0147676 	1240.000000	0.0146225 	1240.000000	0.0145231 	1240.000000	0.0147658 	1240.000000	1.85042e-06	
1260.000000	0.0141294 	1260.000000	0.0147363 	1260.000000	0.0145906 	1260.000000	0.0144913 	1260.000000	0.0147345 	1260.000000	1.82311e-06	
1280.000000	0.0140993 	1280.000000	0.0147067 	1280.000000	0.0145602 	1280.000000	0.014461  	1280.000000	0.0147049 	1280.000000	1.79663e-06	
1300.000000	0.0140711 	1300.000000	0.0146788 	1300.000000	0.0145311 	1300.000000	0.0144321 	1300.000000	0.014677  	1300.000000	1.77093e-06	
1320.000000	0.0140447 	1320.000000	0.0146525 	1320.000000	0.0145033 	1320.000000	0.0144045 	1320.000000	0.0146507 	1320.000000	1.74598e-06	
1340.000000	0.0140199 	1340.000000	0.0146277 	1340.000000	0.0144767 	1340.000000	0.0143783 	1340.000000	0.0146259 	1340.000000	1.72174e-06	
1360.000000	0.0139968 	1360.000000	0.0146043 	1360.000000	0.0144514 	1360.000000	0.0143533 	1360.000000	0.0146026 	1360.000000	1.69819e-06	
1380.000000	0.0139753 	1380.000000	0.0145823 	1380.000000	0.0144271 	1380.000000	0.0143294 	1380.000000	0.0145807 	1380.000000	1.6753e-06	
1400.000000	0.0139553 	1400.000000	0.0145617 	1400.000000	0.014404  	1400.000000	0.0143066 	1400.000000	0.0145601 	1400.000000	1.65304e-06	
1420.000000	0.0139367 	1420.000000	0.0145424 	1420.000000	0.014382  	1420.000000	0.014285  	1420.000000	0.0145407 	1420.000000	1.63138e-06	
1440.000000	0.0139195 	1440.000000	0.0145242 	1440.000000	0.0143611 	1440.000000	0.0142643 	1440.000000	0.0145226 	1440.000000	1.6103e-06	
