Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
2996.255622	6.75014e+06	6.64362e+06	6.81787e+06	6.84016e+06	26150.2   	20423.7   	9941.78   	9372.9    	13426.7   
3089.888579	6.97294e+06	6.8696e+06	7.05872e+06	7.08181e+06	26713.7   	21181.7   	10173.1   	9617.02   	13790.1   
3183.521536	7.19563e+06	7.0955e+06	7.29956e+06	7.32344e+06	27276.5   	21939.9   	10404.2   	9860.89   	14153.1   
3277.154493	7.41506e+06	7.31938e+06	7.53993e+06	7.5646e+06	27820.8   	22705     	10628.3   	10098.5   	14507.5   
3370.787449	7.63379e+06	7.54283e+06	7.78019e+06	7.80565e+06	28361.2   	23471.7   	10851     	10334.9   	14860     
3464.420406	7.84973e+06	7.76453e+06	8.02003e+06	8.04626e+06	28887.4   	24244.1   	11068.4   	10566.3   	15205.8   
3558.053363	8.0644e+06	7.98544e+06	8.25966e+06	8.28667e+06	29407.2   	25019.1   	11283.4   	10795.6   	15548.4   
3651.686320	8.27682e+06	8.20492e+06	8.49893e+06	8.52671e+06	29916.6   	25798.7   	11494.5   	11021.1   	15885.9   
3745.319277	8.48741e+06	8.42323e+06	8.73789e+06	8.76644e+06	30417.5   	26582     	11702.4   	11243.7   	16219.3   
3838.952234	8.69628e+06	8.64045e+06	8.97657e+06	9.00588e+06	30911.3   	27368.8   	11907.5   	11463.7   	16549     
3932.585191	8.90277e+06	8.85613e+06	9.21483e+06	9.24491e+06	31395     	28160.3   	12108.9   	11680.1   	16873.5   
4026.218148	9.10811e+06	9.07107e+06	9.4529e+06	9.48374e+06	31874.2   	28954.1   	12308.5   	11894.8   	17195.8   
4119.851105	9.3105e+06	9.2841e+06	9.69046e+06	9.72205e+06	32341.9   	29753.8   	12503.8   	12105.4   	17512.1   
4213.484062	9.51231e+06	9.49676e+06	9.92791e+06	9.96026e+06	32807.5   	30554.6   	12698.3   	12315.1   	17827.3   
4307.117019	9.71066e+06	9.70714e+06	1.01648e+07	1.01978e+07	33260.5   	31362.3   	12887.9   	12520.1   	18135.8   
4400.749976	9.90897e+06	9.91751e+06	1.04016e+07	1.04354e+07	33713.3   	32170.1   	13077.6   	12725.1   	18444.2   
4494.382933	1.01033e+07	1.01253e+07	1.06377e+07	1.06723e+07	34152.6   	32985.7   	13262     	12924.9   	18745.4   
4588.015890	1.02976e+07	1.0333e+07	1.08738e+07	1.09091e+07	34591.8   	33801.4   	13446.5   	13124.7   	19046.5   
4681.648846	1.04885e+07	1.05385e+07	1.11093e+07	1.11454e+07	35020     	34623.9   	13626.7   	13320.3   	19341.6   
4775.281803	1.06789e+07	1.07436e+07	1.13447e+07	1.13815e+07	35446.5   	35447.3   	13806.3   	13515.3   	19635.8   
4868.914760	1.08665e+07	1.09469e+07	1.15796e+07	1.16171e+07	35864.3   	36276.6   	13982.5   	13706.8   	19925.2   
4962.547717	1.1053e+07	1.11494e+07	1.18143e+07	1.18525e+07	36278.9   	37107.8   	14157.6   	13897.2   	20212.8   
5056.180674	1.1237e+07	1.13503e+07	1.20485e+07	1.20875e+07	36686.1   	37944.3   	14329.8   	14084.6   	20496.2   
5149.813631	1.14192e+07	1.15499e+07	1.22824e+07	1.23221e+07	37088.3   	38784.1   	14500.2   	14270.1   	20776.9   
5243.446588	1.16015e+07	1.17496e+07	1.25163e+07	1.25567e+07	37490.6   	39624     	14670.5   	14455.5   	21057.5   
5337.079545	1.17794e+07	1.19464e+07	1.27494e+07	1.27905e+07	37880.9   	40472.7   	14836.3   	14636.3   	21331.4   
5430.712502	1.1957e+07	1.21429e+07	1.29824e+07	1.30243e+07	38270.3   	41322     	15001.8   	14816.7   	21604.7   
5524.345459	1.21329e+07	1.23383e+07	1.32151e+07	1.32577e+07	38655.3   	42175     	15165.5   	14995.3   	21875.5   
5617.978416	1.23039e+07	1.25302e+07	1.34469e+07	1.34902e+07	39027.4   	43038.2   	15324.4   	15168.8   	22138.9   
5711.611373	1.24748e+07	1.27222e+07	1.36787e+07	1.37227e+07	39399.5   	43901.5   	15483.3   	15342.2   	22402.2   
5805.244330	1.26458e+07	1.29142e+07	1.39105e+07	1.39552e+07	39771.6   	44764.7   	15642.2   	15515.7   	22665.6   
5898.877287	1.28167e+07	1.31061e+07	1.41423e+07	1.41877e+07	40143.7   	45628     	15801.1   	15689.2   	22928.9   
5992.510243	1.29877e+07	1.32981e+07	1.4374e+07	1.44201e+07	40515.9   	46491.2   	15960     	15862.6   	23192.3   
6086.143200	1.31509e+07	1.34847e+07	1.46043e+07	1.46511e+07	40869.2   	47371.2   	16111.8   	16028.4   	23444.6   
6179.776157	1.33133e+07	1.36708e+07	1.48345e+07	1.4882e+07	41220.8   	48252.5   	16263     	16193.6   	23695.9   
6273.409114	1.34758e+07	1.38568e+07	1.50647e+07	1.51129e+07	41572.5   	49133.9   	16414.2   	16358.7   	23947.2   
6367.042071	1.36383e+07	1.40429e+07	1.52949e+07	1.53438e+07	41924.2   	50015.3   	16565.4   	16523.9   	24198.5   
6460.675028	1.38008e+07	1.4229e+07	1.5525e+07	1.55746e+07	42275.8   	50896.7   	16716.6   	16689     	24449.9   
6554.307985	1.39587e+07	1.44118e+07	1.57543e+07	1.58046e+07	42617.2   	51788.3   	16863.9   	16849.9   	24695     
6647.940942	1.41133e+07	1.45923e+07	1.5983e+07	1.60339e+07	42951     	52687.4   	17008.4   	17007.7   	24935.7   
6741.573899	1.42678e+07	1.47728e+07	1.62116e+07	1.62633e+07	43284.8   	53586.4   	17152.9   	17165.5   	25176.4   
6835.206856	1.44224e+07	1.49533e+07	1.64403e+07	1.64926e+07	43618.7   	54485.5   	17297.4   	17323.3   	25417     
6928.839813	1.4577e+07	1.51338e+07	1.6669e+07	1.6722e+07	43952.5   	55384.6   	17441.9   	17481.1   	25657.7   
7022.472770	1.47297e+07	1.5313e+07	1.68973e+07	1.69509e+07	44282.6   	56287.7   	17585     	17637.4   	25896.1   
7116.105727	1.48769e+07	1.54881e+07	1.71245e+07	1.71788e+07	44600.7   	57203.8   	17723.7   	17788.7   	26127.3   
7209.738684	1.5024e+07	1.56633e+07	1.73517e+07	1.74067e+07	44918.9   	58119.9   	17862.4   	17940     	26358.5   
7303.371640	1.51712e+07	1.58385e+07	1.75789e+07	1.76346e+07	45237     	59036.1   	18001.1   	18091.3   	26589.7   
7397.004597	1.53183e+07	1.60136e+07	1.78061e+07	1.78625e+07	45555.2   	59952.2   	18139.8   	18242.6   	26820.9   
7490.637554	1.54654e+07	1.61888e+07	1.80333e+07	1.80904e+07	45873.3   	60868.3   	18278.5   	18393.9   	27052.1   
7584.270511	1.56063e+07	1.63594e+07	1.82593e+07	1.8317e+07	46179     	61799.3   	18412.6   	18540     	27275.6   
7677.903468	1.57465e+07	1.65295e+07	1.84852e+07	1.85436e+07	46483.2   	62732     	18546.2   	18685.5   	27498.3   
7771.536425	1.58867e+07	1.66996e+07	1.8711e+07	1.87701e+07	46787.4   	63664.8   	18679.9   	18831     	27721     
7865.169382	1.60269e+07	1.68697e+07	1.89369e+07	1.89966e+07	47091.6   	64597.5   	18813.5   	18976.5   	27943.7   
7958.802339	1.61671e+07	1.70398e+07	1.91627e+07	1.92231e+07	47395.8   	65530.2   	18947.1   	19122     	28166.4   
8052.435296	1.63037e+07	1.72072e+07	1.93879e+07	1.94489e+07	47693.1   	66472.1   	19078.2   	19264.6   	28384.9   
8146.068253	1.64374e+07	1.73725e+07	1.96124e+07	1.96741e+07	47984.9   	67421.3   	19207.3   	19404.9   	28599.9   
8239.701210	1.65711e+07	1.75379e+07	1.9837e+07	1.98994e+07	48276.6   	68370.4   	19336.4   	19545.2   	28815     
8333.334167	1.67048e+07	1.77032e+07	2.00616e+07	2.01246e+07	48568.4   	69319.6   	19465.5   	19685.5   	29030.1   
8426.967124	1.68385e+07	1.78685e+07	2.02861e+07	2.03498e+07	48860.2   	70268.7   	19594.6   	19825.8   	29245.2   
8520.600081	1.69709e+07	1.80328e+07	2.05104e+07	2.05748e+07	49149.5   	71221.4   	19722.9   	19965.1   	29458.7   
8614.233037	1.70986e+07	1.81935e+07	2.07338e+07	2.07988e+07	49430.1   	72186.6   	19848     	20100.7   	29666.9   
8707.865994	1.72262e+07	1.83543e+07	2.09572e+07	2.10228e+07	49710.7   	73151.8   	19973.2   	20236.3   	29875.1   
8801.498951	1.73539e+07	1.8515e+07	2.11805e+07	2.12468e+07	49991.3   	74117.1   	20098.3   	20372     	30083.3   
8895.131908	1.74815e+07	1.86758e+07	2.14039e+07	2.14708e+07	50271.9   	75082.3   	20223.5   	20507.6   	30291.5   
8988.764865	1.76092e+07	1.88366e+07	2.16272e+07	2.16948e+07	50552.5   	76047.5   	20348.6   	20643.2   	30499.7   
9082.397822	1.77318e+07	1.89935e+07	2.18496e+07	2.19178e+07	50824.2   	77026.6   	20470.6   	20775.1   	30702.4   
9176.030779	1.78538e+07	1.91499e+07	2.20718e+07	2.21406e+07	51094.7   	78007.6   	20592.2   	20906.5   	30904.4   
9269.663736	1.79758e+07	1.93064e+07	2.2294e+07	2.23635e+07	51365.2   	78988.5   	20713.9   	21037.9   	31106.4   
9363.296693	1.80978e+07	1.94628e+07	2.25162e+07	2.25863e+07	51635.7   	79969.5   	20835.5   	21169.3   	31308.3   
9456.929650	1.82197e+07	1.96193e+07	2.27384e+07	2.28092e+07	51906.2   	80950.5   	20957.1   	21300.7   	31510.3   
9550.562607	1.83388e+07	1.97735e+07	2.29601e+07	2.30314e+07	52171.7   	81939.8   	21077     	21430.1   	31709.2   
9644.195564	1.84555e+07	1.99258e+07	2.31812e+07	2.32532e+07	52433     	82936.3   	21195.4   	21557.7   	31905.5   
9737.828521	1.85722e+07	2.00781e+07	2.34023e+07	2.34749e+07	52694.2   	83932.8   	21313.8   	21685.2   	32101.8   
9831.461478	1.86888e+07	2.02305e+07	2.36235e+07	2.36967e+07	52955.5   	84929.3   	21432.3   	21812.8   	32298.1   
9925.094434	1.88055e+07	2.03828e+07	2.38446e+07	2.39184e+07	53216.8   	85925.8   	21550.7   	21940.4   	32494.4   
10018.727391	1.89207e+07	2.0534e+07	2.40654e+07	2.41398e+07	53475.6   	86926.7   	21668.3   	22067     	32689.2   
10112.360348	1.90301e+07	2.06806e+07	2.4285e+07	2.43601e+07	53724.6   	87945.7   	21782.7   	22189.4   	32878     
10205.993305	1.91394e+07	2.08271e+07	2.45046e+07	2.45803e+07	53973.5   	88964.6   	21897     	22311.9   	33066.7   
10299.626262	1.92488e+07	2.09737e+07	2.47242e+07	2.48005e+07	54222.5   	89983.5   	22011.3   	22434.4   	33255.5   
10393.259219	1.93581e+07	2.11203e+07	2.49438e+07	2.50207e+07	54471.4   	91002.4   	22125.6   	22556.9   	33444.3   
10486.892176	1.94675e+07	2.12669e+07	2.51634e+07	2.52409e+07	54720.4   	92021.4   	22239.9   	22679.4   	33633     
10580.525133	1.95768e+07	2.14134e+07	2.5383e+07	2.54611e+07	54969.4   	93040.3   	22354.2   	22801.9   	33821.8   
10674.158090	1.96862e+07	2.156e+07 	2.56026e+07	2.56813e+07	55218.3   	94059.2   	22468.5   	22924.4   	34010.6   
10767.791047	1.97955e+07	2.17066e+07	2.58222e+07	2.59015e+07	55467.3   	95078.1   	22582.8   	23046.9   	34199.3   
10861.424004	1.99049e+07	2.18532e+07	2.60418e+07	2.61217e+07	55716.3   	96097.1   	22697.1   	23169.4   	34388.1   
10955.056961	2.00142e+07	2.19997e+07	2.62614e+07	2.6342e+07	55965.2   	97116     	22811.5   	23291.9   	34576.9   
11048.689918	2.0119e+07	2.21426e+07	2.648e+07 	2.65612e+07	56206.7   	98149.5   	22923.3   	23411.4   	34761.1   
11142.322875	2.02196e+07	2.22821e+07	2.66978e+07	2.67795e+07	56441.4   	99196.5   	23033     	23528     	34941.2   
11235.955831	2.03202e+07	2.24216e+07	2.69155e+07	2.69978e+07	56676     	100244    	23142.7   	23644.7   	35121.2   
11329.588788	2.04207e+07	2.25611e+07	2.71332e+07	2.72162e+07	56910.7   	101291    	23252.3   	23761.3   	35301.3   
11423.221745	2.05213e+07	2.27006e+07	2.73509e+07	2.74345e+07	57145.3   	102338    	23362     	23878     	35481.3   
11516.854702	2.06219e+07	2.28402e+07	2.75686e+07	2.76528e+07	57380     	103385    	23471.6   	23994.6   	35661.4   
11610.487659	2.07225e+07	2.29797e+07	2.77864e+07	2.78711e+07	57614.6   	104432    	23581.3   	24111.3   	35841.5   
11704.120616	2.0823e+07	2.31192e+07	2.80041e+07	2.80895e+07	57849.3   	105479    	23690.9   	24227.9   	36021.5   
11797.753573	2.09236e+07	2.32587e+07	2.82218e+07	2.83078e+07	58083.9   	106526    	23800.6   	24344.6   	36201.6   
11891.386530	2.10242e+07	2.33982e+07	2.84395e+07	2.85261e+07	58318.6   	107573    	23910.2   	24461.2   	36381.6   
11985.019487	2.11248e+07	2.35377e+07	2.86573e+07	2.87444e+07	58553.2   	108620    	24019.9   	24577.9   	36561.7   
12078.652444	2.12188e+07	2.36718e+07	2.88736e+07	2.89613e+07	58777.5   	109689    	24126.3   	24690.4   	36735.6   
12172.285401	2.13116e+07	2.38049e+07	2.90896e+07	2.91779e+07	58999.9   	110763    	24232.1   	24802.1   	36908.2   
12265.918358	2.14044e+07	2.3938e+07	2.93056e+07	2.93945e+07	59222.3   	111837    	24337.9   	24913.8   	37080.9   
12359.551315	2.14972e+07	2.4071e+07	2.95216e+07	2.96111e+07	59444.6   	112911    	24443.7   	25025.5   	37253.6   
12453.184272	2.15901e+07	2.42041e+07	2.97377e+07	2.98277e+07	59667     	113984    	24549.5   	25137.2   	37426.3   
12546.817228	2.16829e+07	2.43372e+07	2.99537e+07	3.00443e+07	59889.4   	115058    	24655.3   	25248.9   	37599     
12640.450185	2.17757e+07	2.44703e+07	3.01697e+07	3.02609e+07	60111.7   	116132    	24761.1   	25360.6   	37771.7   
12734.083142	2.18685e+07	2.46034e+07	3.03857e+07	3.04775e+07	60334.1   	117206    	24866.9   	25472.3   	37944.3   
12827.716099	2.19613e+07	2.47364e+07	3.06017e+07	3.06942e+07	60556.5   	118280    	24972.7   	25584     	38117     
12921.349056	2.20541e+07	2.48695e+07	3.08178e+07	3.09108e+07	60778.8   	119353    	25078.5   	25695.8   	38289.7   
13014.982013	2.21458e+07	2.50017e+07	3.10335e+07	3.11271e+07	60999.5   	120431    	25183.8   	25806.8   	38461.4   
13108.614970	2.22317e+07	2.51289e+07	3.1248e+07	3.13422e+07	61211.2   	121532    	25286.4   	25914.3   	38627.8   
13202.247927	2.23176e+07	2.52561e+07	3.14625e+07	3.15572e+07	61422.9   	122632    	25388.9   	26021.8   	38794.1   
13295.880884	2.24036e+07	2.53833e+07	3.16769e+07	3.17722e+07	61634.6   	123733    	25491.5   	26129.3   	38960.5   
13389.513841	2.24895e+07	2.55106e+07	3.18914e+07	3.19873e+07	61846.3   	124833    	25594.1   	26236.8   	39126.9   
13483.146798	2.25754e+07	2.56378e+07	3.21059e+07	3.22023e+07	62057.9   	125934    	25696.7   	26344.3   	39293.2   
13576.779755	2.26613e+07	2.5765e+07	3.23204e+07	3.24173e+07	62269.6   	127034    	25799.2   	26451.8   	39459.6   
13670.412712	2.27472e+07	2.58922e+07	3.25348e+07	3.26324e+07	62481.3   	128135    	25901.8   	26559.3   	39626     
13764.045669	2.28331e+07	2.60195e+07	3.27493e+07	3.28474e+07	62693     	129235    	26004.4   	26666.8   	39792.4   
13857.678625	2.2919e+07	2.61467e+07	3.29638e+07	3.30624e+07	62904.7   	130335    	26107     	26774.3   	39958.7   
13951.311582	2.30049e+07	2.62739e+07	3.31782e+07	3.32775e+07	63116.4   	131436    	26209.6   	26881.8   	40125.1   
14044.944539	2.30879e+07	2.63986e+07	3.3392e+07	3.34918e+07	63323.6   	132549    	26310.8   	26987.6   	40288.9   
14138.577496	2.31677e+07	2.65204e+07	3.36051e+07	3.37054e+07	63525.9   	133676    	26410.7   	27091.4   	40449.8   
14232.210453	2.32474e+07	2.66423e+07	3.38181e+07	3.3919e+07	63728.2   	134803    	26510.5   	27195.3   	40610.7   
14325.843410	2.33272e+07	2.67641e+07	3.40311e+07	3.41326e+07	63930.6   	135930    	26610.4   	27299.2   	40771.6   
14419.476367	2.34069e+07	2.6886e+07	3.42442e+07	3.43462e+07	64132.9   	137057    	26710.2   	27403.1   	40932.6   
14513.109324	2.34867e+07	2.70079e+07	3.44572e+07	3.45598e+07	64335.2   	138184    	26810.1   	27506.9   	41093.5   
14606.742281	2.35665e+07	2.71297e+07	3.46703e+07	3.47734e+07	64537.5   	139311    	26910     	27610.8   	41254.4   
14700.375238	2.36462e+07	2.72516e+07	3.48833e+07	3.49869e+07	64739.8   	140438    	27009.8   	27714.7   	41415.4   
14794.008195	2.3726e+07	2.73735e+07	3.50963e+07	3.52005e+07	64942.2   	141565    	27109.7   	27818.6   	41576.3   
14887.641152	2.38057e+07	2.74953e+07	3.53094e+07	3.54141e+07	65144.5   	142692    	27209.5   	27922.4   	41737.2   
14981.274109	2.38855e+07	2.76172e+07	3.55224e+07	3.56277e+07	65346.8   	143819    	27309.4   	28026.3   	41898.1   
15074.907066	2.39608e+07	2.77351e+07	3.57344e+07	3.58402e+07	65542.5   	144967    	27407.3   	28127.7   	42055.3   
15168.540022	2.40351e+07	2.78521e+07	3.59461e+07	3.60525e+07	65736.5   	146120    	27504.9   	28228.4   	42211.5   
15262.172979	2.41093e+07	2.7969e+07	3.61578e+07	3.62648e+07	65930.5   	147272    	27602.4   	28329.1   	42367.6   
15355.805936	2.41836e+07	2.80859e+07	3.63696e+07	3.6477e+07	66124.5   	148425    	27699.9   	28429.8   	42523.8   
15449.438893	2.42578e+07	2.82029e+07	3.65813e+07	3.66893e+07	66318.5   	149578    	27797.4   	28530.6   	42680     
15543.071850	2.43321e+07	2.83198e+07	3.6793e+07	3.69015e+07	66512.5   	150731    	27894.9   	28631.3   	42836.2   
15636.704807	2.44063e+07	2.84368e+07	3.70047e+07	3.71138e+07	66706.5   	151884    	27992.4   	28732     	42992.4   
15730.337764	2.44806e+07	2.85537e+07	3.72165e+07	3.7326e+07	66900.5   	153036    	28090     	28832.7   	43148.6   
15823.970721	2.45548e+07	2.86706e+07	3.74282e+07	3.75383e+07	67094.5   	154189    	28187.5   	28933.5   	43304.8   
15917.603678	2.46291e+07	2.87876e+07	3.76399e+07	3.77506e+07	67288.5   	155342    	28285     	29034.2   	43461     
16011.236635	2.47027e+07	2.8904e+07	3.78515e+07	3.79627e+07	67481.6   	156498    	28382.3   	29134.6   	43616.7   
16104.869592	2.4772e+07	2.90164e+07	3.8062e+07	3.81737e+07	67668.1   	157675    	28477.8   	29232.6   	43768.7   
16198.502549	2.48413e+07	2.91288e+07	3.82725e+07	3.83847e+07	67854.7   	158852    	28573.2   	29330.5   	43920.7   
16292.135506	2.49106e+07	2.92412e+07	3.8483e+07	3.85957e+07	68041.3   	160029    	28668.7   	29428.5   	44072.8   
16385.768463	2.49799e+07	2.93536e+07	3.86935e+07	3.88067e+07	68227.8   	161206    	28764.2   	29526.5   	44224.8   
16479.401419	2.50491e+07	2.9466e+07	3.8904e+07	3.90178e+07	68414.4   	162384    	28859.7   	29624.4   	44376.8   
16573.034376	2.51184e+07	2.95784e+07	3.91145e+07	3.92288e+07	68600.9   	163561    	28955.2   	29722.4   	44528.9   
16666.667333	2.51877e+07	2.96908e+07	3.9325e+07	3.94398e+07	68787.5   	164738    	29050.7   	29820.4   	44680.9   
16760.300290	2.5257e+07	2.98032e+07	3.95354e+07	3.96508e+07	68974.1   	165915    	29146.2   	29918.4   	44832.9   
16853.933247	2.53263e+07	2.99156e+07	3.97459e+07	3.98618e+07	69160.6   	167092    	29241.7   	30016.3   	44985     
16947.566204	2.53956e+07	3.0028e+07	3.99564e+07	4.00728e+07	69347.2   	168270    	29337.2   	30114.3   	45137     
17041.199161	2.54629e+07	3.01386e+07	4.01664e+07	4.02834e+07	69530.8   	169457    	29431.9   	30211.2   	45287.4   
17134.832118	2.55277e+07	3.02468e+07	4.03758e+07	4.04932e+07	69710.6   	170657    	29525.6   	30306.7   	45435.8   
17228.465075	2.55925e+07	3.0355e+07	4.05851e+07	4.07031e+07	69890.5   	171857    	29619.3   	30402.3   	45584.1   
17322.098032	2.56573e+07	3.04633e+07	4.07945e+07	4.0913e+07	70070.3   	173057    	29713     	30497.8   	45732.5   
17415.730989	2.57222e+07	3.05715e+07	4.10039e+07	4.11228e+07	70250.2   	174258    	29806.7   	30593.4   	45880.9   
17509.363946	2.5787e+07	3.06797e+07	4.12132e+07	4.13327e+07	70430     	175458    	29900.5   	30688.9   	46029.2   
17602.996903	2.58518e+07	3.07879e+07	4.14226e+07	4.15426e+07	70609.9   	176658    	29994.2   	30784.4   	46177.6   
17696.629860	2.59166e+07	3.08961e+07	4.16319e+07	4.17524e+07	70789.8   	177858    	30087.9   	30880     	46326     
17790.262816	2.59814e+07	3.10043e+07	4.18413e+07	4.19623e+07	70969.6   	179058    	30181.6   	30975.5   	46474.3   
17883.895773	2.60462e+07	3.11125e+07	4.20506e+07	4.21722e+07	71149.5   	180259    	30275.3   	31071.1   	46622.7   
17977.528730	2.6111e+07	3.12208e+07	4.226e+07 	4.2382e+07	71329.3   	181459    	30369     	31166.6   	46771.1   
18071.161687	2.61728e+07	3.1326e+07	4.24685e+07	4.25911e+07	71504.5   	182676    	30461.6   	31260.5   	46917     
18164.794644	2.62335e+07	3.14304e+07	4.26768e+07	4.27999e+07	71678.3   	183898    	30553.7   	31353.9   	47062.1   
18258.427601	2.62943e+07	3.15347e+07	4.28851e+07	4.30087e+07	71852.1   	185119    	30645.9   	31447.3   	47207.2   
18352.060558	2.6355e+07	3.1639e+07	4.30934e+07	4.32174e+07	72025.9   	186341    	30738     	31540.7   	47352.3   
18445.693515	2.64158e+07	3.17434e+07	4.33017e+07	4.34262e+07	72199.6   	187563    	30830.2   	31634.1   	47497.4   
18539.326472	2.64765e+07	3.18477e+07	4.351e+07 	4.3635e+07	72373.4   	188785    	30922.3   	31727.4   	47642.5   
18632.959429	2.65373e+07	3.1952e+07	4.37182e+07	4.38438e+07	72547.2   	190007    	31014.5   	31820.8   	47787.6   
18726.592386	2.65981e+07	3.20564e+07	4.39265e+07	4.40526e+07	72721     	191229    	31106.6   	31914.2   	47932.7   
18820.225343	2.66588e+07	3.21607e+07	4.41348e+07	4.42614e+07	72894.7   	192451    	31198.8   	32007.6   	48077.9   
18913.858300	2.67196e+07	3.2265e+07	4.43431e+07	4.44702e+07	73068.5   	193673    	31290.9   	32101     	48223     
19007.491257	2.678e+07 	3.23691e+07	4.45513e+07	4.46789e+07	73241.8   	194897    	31383     	32194.2   	48367.9   
19101.124213	2.68371e+07	3.24698e+07	4.47586e+07	4.48867e+07	73410.1   	196139    	31473.7   	32285.7   	48510.1   
19194.757170	2.68942e+07	3.25705e+07	4.49659e+07	4.50944e+07	73578.3   	197382    	31564.5   	32377.2   	48652.3   
