*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
16.000000	660.187   	16.000000	649.55    	16.000000	649.989   	16.000000	649.555   	16.000000	4.87779   	16.000000	2.92531   	16.000000	1.66282   	16.000000	1.65824   	16.000000	1.60635
17.000000	733.374   	17.000000	720.861   	17.000000	721.873   	17.000000	721.301   	17.000000	5.43805   	17.000000	3.23138   	17.000000	1.84224   	17.000000	1.82679   	17.000000	1.78125
18.000000	810.018   	18.000000	795.548   	18.000000	797.244   	18.000000	796.521   	18.000000	6.02767   	18.000000	3.55104   	18.000000	2.03074   	18.000000	2.00312   	18.000000	1.96511
19.000000	890.082   	19.000000	873.584   	19.000000	876.083   	19.000000	875.197   	19.000000	6.64657   	19.000000	3.88432   	19.000000	2.22827   	19.000000	2.18717   	19.000000	2.15788
20.000000	973.528   	20.000000	954.941   	20.000000	958.372   	20.000000	957.315   	20.000000	7.29471   	20.000000	4.23111   	20.000000	2.4348    	20.000000	2.37887   	20.000000	2.35954
21.000000	1060.32   	21.000000	1039.59   	21.000000	1044.1    	21.000000	1042.86   	21.000000	7.9721    	21.000000	4.59128   	21.000000	2.65031   	21.000000	2.57818   	21.000000	2.57007
22.000000	1150.43   	22.000000	1127.51   	22.000000	1133.25   	22.000000	1131.82   	22.000000	8.6787    	22.000000	4.96476   	22.000000	2.87476   	22.000000	2.78506   	22.000000	2.78945
23.000000	1243.82   	23.000000	1218.67   	23.000000	1225.8    	23.000000	1224.19   	23.000000	9.41444   	23.000000	5.3515    	23.000000	3.10813   	23.000000	2.99945   	23.000000	3.01768
24.000000	1340.46   	24.000000	1313.05   	24.000000	1321.75   	24.000000	1319.95   	24.000000	10.1793   	24.000000	5.7515    	24.000000	3.3504    	24.000000	3.22132   	24.000000	3.25473
25.000000	1440.32   	25.000000	1410.62   	25.000000	1421.09   	25.000000	1419.09   	25.000000	10.9734   	25.000000	6.16474   	25.000000	3.60157   	25.000000	3.45065   	25.000000	3.50061
27.000000	1649.59   	27.000000	1615.25   	27.000000	1629.87   	27.000000	1627.49   	27.000000	12.649    	27.000000	7.03094   	27.000000	4.13056   	27.000000	3.93157   	27.000000	4.01884
29.000000	1871.41   	29.000000	1832.37   	29.000000	1852.07   	29.000000	1849.31   	29.000000	14.441    	29.000000	7.94968   	29.000000	4.69497   	29.000000	4.44198   	29.000000	4.57231
31.000000	2105.58   	31.000000	2061.81   	31.000000	2087.46   	31.000000	2084.36   	31.000000	16.346    	31.000000	8.91856   	31.000000	5.2942    	31.000000	4.98126   	31.000000	5.16048
33.000000	2351.9    	33.000000	2303.4    	33.000000	2335.21   	33.000000	2331.82   	33.000000	18.3464   	33.000000	9.92904   	33.000000	5.92521   	33.000000	5.54676   	33.000000	5.78045
35.000000	2610.18   	35.000000	2556.98   	35.000000	2595.01   	35.000000	2591.4    	35.000000	20.4388   	35.000000	10.9797   	35.000000	6.58678   	35.000000	6.13734   	35.000000	6.43104
38.000000	3019.68   	38.000000	2959.51   	38.000000	3006.92   	38.000000	3003.14   	38.000000	23.7474   	38.000000	12.6294   	38.000000	7.63469   	38.000000	7.06861   	38.000000	7.4628
41.000000	3455.17   	41.000000	3388.16   	41.000000	3445.07   	41.000000	3441.25   	41.000000	27.2587   	41.000000	14.3657   	41.000000	8.74763   	41.000000	8.05278   	41.000000	8.56013
44.000000	3916.13   	44.000000	3842.48   	44.000000	3908.97   	44.000000	3905.24   	44.000000	30.9697   	44.000000	16.1878   	44.000000	9.92392   	44.000000	9.08831   	44.000000	9.72155
47.000000	4402.1    	47.000000	4322.01   	47.000000	4398.21   	47.000000	4394.66   	47.000000	34.8775   	47.000000	18.0956   	47.000000	11.1622   	47.000000	10.174    	47.000000	10.9459
50.000000	4912.62   	50.000000	4826.32   	50.000000	4912.27   	50.000000	4909.06   	50.000000	38.9766   	50.000000	20.0852   	50.000000	12.4609   	50.000000	11.3083   	50.000000	12.2317
55.000000	5816.87   	55.000000	5720.8    	55.000000	5823.12   	55.000000	5820.79   	55.000000	46.2245   	55.000000	23.5793   	55.000000	14.7562   	55.000000	13.3043   	55.000000	14.5086
60.000000	6786.3    	60.000000	6681.18   	60.000000	6800.17   	60.000000	6798.98   	60.000000	53.981    	60.000000	27.292    	60.000000	17.2109   	60.000000	15.4283   	60.000000	16.9492
65.000000	7819.19   	65.000000	7705.76   	65.000000	7841.59   	65.000000	7841.93   	65.000000	62.2257   	65.000000	31.2114   	65.000000	19.8193   	65.000000	17.6757   	65.000000	19.5486
70.000000	8913.97   	70.000000	8792.94   	70.000000	8945.89   	70.000000	8948.08   	70.000000	70.945    	70.000000	35.3345   	70.000000	22.5769   	70.000000	20.0429   	70.000000	22.3031
75.000000	10069.2   	75.000000	9941.2    	75.000000	10111.6   	75.000000	10115.9   	75.000000	80.122    	75.000000	39.6529   	75.000000	25.479    	75.000000	22.5261   	75.000000	25.2086
80.000000	11283.5   	80.000000	11149.1   	80.000000	11337.1   	80.000000	11344.1   	80.000000	89.7404   	80.000000	44.1621   	80.000000	28.521    	80.000000	25.1216   	80.000000	28.2611
85.000000	12555.5   	85.000000	12415.3   	85.000000	12621.3   	85.000000	12631.2   	85.000000	99.789    	85.000000	48.8541   	85.000000	31.6993   	85.000000	27.8265   	85.000000	31.4577
90.000000	13884.1   	90.000000	13738.5   	90.000000	13962.9   	90.000000	13976     	90.000000	110.253   	90.000000	53.7276   	90.000000	35.0097   	90.000000	30.6378   	90.000000	34.7948
95.000000	15268.1   	95.000000	15117.3   	95.000000	15360.6   	95.000000	15377.3   	95.000000	121.12    	95.000000	58.7771   	95.000000	38.4483   	95.000000	33.5526   	95.000000	38.2692
100.000000	16706.4   	100.000000	16550.7   	100.000000	16813.4   	100.000000	16833.9   	100.000000	132.376   	100.000000	63.9954   	100.000000	42.0116   	100.000000	36.5679   	100.000000	41.8777
105.000000	18198     	105.000000	18037.5   	105.000000	18320     	105.000000	18344.7   	105.000000	144.01    	105.000000	69.3758   	105.000000	45.6958   	105.000000	39.6811   	105.000000	45.6172
110.000000	19741.9   	110.000000	19576.4   	110.000000	19879.3   	110.000000	19908.5   	110.000000	156.009   	110.000000	74.913    	110.000000	49.4977   	110.000000	42.8897   	110.000000	49.4848
115.000000	21337.1   	115.000000	21166.6   	115.000000	21490.4   	115.000000	21524.4   	115.000000	168.361   	115.000000	80.6074   	115.000000	53.4138   	115.000000	46.1912   	115.000000	53.4777
120.000000	22982.8   	120.000000	22806.9   	120.000000	23152.3   	120.000000	23191.3   	120.000000	181.056   	120.000000	86.4543   	120.000000	57.4409   	120.000000	49.5832   	120.000000	57.5931
125.000000	24678     	125.000000	24496.3   	125.000000	24864     	125.000000	24908.3   	125.000000	194.088   	125.000000	92.4473   	125.000000	61.5766   	125.000000	53.0639   	125.000000	61.829
130.000000	26422     	130.000000	26233.9   	130.000000	26624.7   	130.000000	26674.5   	130.000000	207.442   	130.000000	98.5855   	130.000000	65.8173   	130.000000	56.6308   	130.000000	66.1822
135.000000	28214     	135.000000	28018.8   	135.000000	28433.2   	135.000000	28488.8   	135.000000	221.107   	135.000000	104.864   	135.000000	70.1602   	135.000000	60.2817   	135.000000	70.6503
140.000000	30053.1   	140.000000	29850     	140.000000	30288.7   	140.000000	30350.5   	140.000000	235.074   	140.000000	111.276   	140.000000	74.6021   	140.000000	64.0144   	140.000000	75.2304
145.000000	31938.7   	145.000000	31726.7   	145.000000	32190.4   	145.000000	32258.6   	145.000000	249.333   	145.000000	117.82    	145.000000	79.1406   	145.000000	67.827    	145.000000	79.9205
150.000000	33870     	150.000000	33648     	150.000000	34137.4   	150.000000	34212.3   	150.000000	263.876   	150.000000	124.491   	150.000000	83.7728   	150.000000	71.7175   	150.000000	84.7181
155.000000	35873.6   	155.000000	35613.1   	155.000000	36128.9   	155.000000	36210.9   	155.000000	278.693   	155.000000	131.288   	155.000000	88.4961   	155.000000	75.6841   	155.000000	89.6208
160.000000	37920.6   	160.000000	37621.3   	160.000000	38164.1   	160.000000	38253.5   	160.000000	293.776   	160.000000	138.208   	160.000000	93.3082   	160.000000	79.725    	160.000000	94.6266
165.000000	40009.4   	165.000000	39671.6   	165.000000	40242.4   	165.000000	40339.3   	165.000000	309.121   	165.000000	145.249   	165.000000	98.2069   	165.000000	83.8387   	165.000000	99.7337
170.000000	42139.2   	170.000000	41763.4   	170.000000	42363     	170.000000	42467.7   	170.000000	324.718   	170.000000	152.409   	170.000000	103.19    	170.000000	88.0237   	170.000000	104.94
175.000000	44309.3   	175.000000	43896     	175.000000	44525.2   	175.000000	44637.8   	175.000000	340.558   	175.000000	159.684   	175.000000	108.255   	175.000000	92.2778   	175.000000	110.243
180.000000	46519     	180.000000	46068.5   	180.000000	46728.1   	180.000000	46849     	180.000000	356.633   	180.000000	167.071   	180.000000	113.399   	180.000000	96.5995   	180.000000	115.641
185.000000	48767.7   	185.000000	48280.5   	185.000000	48971     	185.000000	49100.5   	185.000000	372.934   	185.000000	174.568   	185.000000	118.621   	185.000000	100.987   	185.000000	121.132
190.000000	51054.8   	190.000000	50531     	190.000000	51253.3   	190.000000	51391.7   	190.000000	389.456   	190.000000	182.174   	190.000000	123.917   	190.000000	105.44    	190.000000	126.714
195.000000	53379.5   	195.000000	52819.6   	195.000000	53574.4   	195.000000	53722     	195.000000	406.191   	195.000000	189.885   	195.000000	129.287   	195.000000	109.955   	195.000000	132.384
200.000000	55741.2   	200.000000	55145.5   	200.000000	55933.7   	200.000000	56090.6   	200.000000	423.137   	200.000000	197.697   	200.000000	134.728   	200.000000	114.532   	200.000000	138.143
210.000000	60573.6   	210.000000	59907     	210.000000	60764.5   	210.000000	60940.6   	210.000000	457.63    	210.000000	213.617   	210.000000	145.817   	210.000000	123.867   	210.000000	149.915
220.000000	65547.3   	220.000000	64810.5   	220.000000	65740.2   	220.000000	65936.6   	220.000000	492.874   	220.000000	229.924   	220.000000	157.168   	220.000000	133.431   	220.000000	162.016
230.000000	70658     	230.000000	69851.6   	230.000000	70856.3   	230.000000	71074.2   	230.000000	528.824   	230.000000	246.586   	230.000000	168.766   	230.000000	143.216   	230.000000	174.432
240.000000	75901.5   	240.000000	75025.8   	240.000000	76108.5   	240.000000	76348.7   	240.000000	565.438   	240.000000	263.594   	240.000000	180.6     	240.000000	153.211   	240.000000	187.15
250.000000	81273.9   	250.000000	80328.9   	250.000000	81492.9   	250.000000	81756     	250.000000	602.682   	250.000000	280.939   	250.000000	192.656   	250.000000	163.408   	250.000000	200.161
260.000000	86771.4   	260.000000	85757.1   	260.000000	87004.9   	260.000000	87292     	260.000000	640.508   	260.000000	298.603   	260.000000	204.922   	260.000000	173.798   	260.000000	213.451
270.000000	92390.4   	270.000000	91306.3   	270.000000	92640.6   	270.000000	92952.7   	270.000000	678.876   	270.000000	316.575   	270.000000	217.386   	270.000000	184.371   	270.000000	227.009
280.000000	98127.5   	280.000000	96973     	280.000000	98396.2   	280.000000	98734.3   	280.000000	717.75    	280.000000	334.842   	280.000000	230.037   	280.000000	195.12    	280.000000	240.824
290.000000	103979    	290.000000	102754    	290.000000	104268    	290.000000	104633    	290.000000	757.105   	290.000000	353.399   	290.000000	242.865   	290.000000	206.037   	290.000000	254.887
300.000000	109943    	300.000000	108645    	300.000000	110254    	300.000000	110646    	300.000000	796.913   	300.000000	372.234   	300.000000	255.862   	300.000000	217.117   	300.000000	269.189
310.000000	116015    	310.000000	114644    	310.000000	116349    	310.000000	116769    	310.000000	837.135   	310.000000	391.32    	310.000000	269.017   	310.000000	228.35    	310.000000	283.72
320.000000	122192    	320.000000	120746    	320.000000	122550    	320.000000	123000    	320.000000	877.739   	320.000000	410.657   	320.000000	282.32    	320.000000	239.73    	320.000000	298.469
330.000000	128472    	330.000000	126951    	330.000000	128855    	330.000000	129334    	330.000000	918.704   	330.000000	430.242   	330.000000	295.764   	330.000000	251.251   	330.000000	313.43
340.000000	134853    	340.000000	133253    	340.000000	135261    	340.000000	135770    	340.000000	960.012   	340.000000	450.057   	340.000000	309.341   	340.000000	262.908   	340.000000	328.594
350.000000	141331    	350.000000	139651    	350.000000	141764    	350.000000	142304    	350.000000	1001.63   	350.000000	470.102   	350.000000	323.043   	350.000000	274.693   	350.000000	343.953
360.000000	147904    	360.000000	146143    	360.000000	148362    	360.000000	148934    	360.000000	1043.54   	360.000000	490.371   	360.000000	336.862   	360.000000	286.602   	360.000000	359.499
370.000000	154569    	370.000000	152724    	370.000000	155052    	370.000000	155656    	370.000000	1085.7    	370.000000	510.847   	370.000000	350.791   	370.000000	298.628   	370.000000	375.223
380.000000	161325    	380.000000	159394    	380.000000	161831    	380.000000	162469    	380.000000	1128.12   	380.000000	531.52    	380.000000	364.824   	380.000000	310.767   	380.000000	391.12
390.000000	168168    	390.000000	166149    	390.000000	168698    	390.000000	169369    	390.000000	1170.76   	390.000000	552.387   	390.000000	378.955   	390.000000	323.014   	390.000000	407.184
400.000000	175097    	400.000000	172987    	400.000000	175649    	400.000000	176355    	400.000000	1213.62   	400.000000	573.444   	400.000000	393.178   	400.000000	335.365   	400.000000	423.407
410.000000	182110    	410.000000	179907    	410.000000	182683    	410.000000	183424    	410.000000	1256.66   	410.000000	594.68    	410.000000	407.486   	410.000000	347.813   	410.000000	439.783
420.000000	189204    	420.000000	186905    	420.000000	189796    	420.000000	190573    	420.000000	1299.87   	420.000000	616.089   	420.000000	421.873   	420.000000	360.355   	420.000000	456.304
430.000000	196378    	430.000000	193980    	430.000000	196988    	430.000000	197801    	430.000000	1343.24   	430.000000	637.666   	430.000000	436.334   	430.000000	372.986   	430.000000	472.965
440.000000	203629    	440.000000	201130    	440.000000	204255    	440.000000	205105    	440.000000	1386.75   	440.000000	659.41    	440.000000	450.866   	440.000000	385.702   	440.000000	489.761
450.000000	210956    	450.000000	208353    	450.000000	211597    	450.000000	212484    	450.000000	1430.4    	450.000000	681.316   	450.000000	465.463   	450.000000	398.502   	450.000000	506.688
460.000000	218357    	460.000000	215647    	460.000000	219010    	460.000000	219935    	460.000000	1474.16   	460.000000	703.38    	460.000000	480.12    	460.000000	411.379   	460.000000	523.739
470.000000	225830    	470.000000	223010    	470.000000	226494    	470.000000	227457    	470.000000	1518.02   	470.000000	725.597   	470.000000	494.833   	470.000000	424.33    	470.000000	540.909
480.000000	233374    	480.000000	230440    	480.000000	234045    	480.000000	235047    	480.000000	1561.97   	480.000000	747.958   	480.000000	509.598   	480.000000	437.352   	480.000000	558.193
490.000000	240986    	490.000000	237936    	490.000000	241663    	490.000000	242704    	490.000000	1605.99   	490.000000	770.452   	490.000000	524.41    	490.000000	450.441   	490.000000	575.586
