*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.040000	1.91159   	0.040000	1.83339   	0.040000	1.413     	0.040000	1.413     	0.040000	0.0170538 	0.040000	0.0170538 	0.040000	0.0194961 	0.040000	0.0271399 	0.040000	0.0166144
0.045000	2.02612   	0.045000	1.94295   	0.045000	1.51812   	0.045000	1.51812   	0.045000	0.0177882 	0.045000	0.0177882 	0.045000	0.0216172 	0.045000	0.0298885 	0.045000	0.018449
0.050000	2.13326   	0.050000	2.04544   	0.050000	1.61775   	0.050000	1.61775   	0.050000	0.0184581 	0.050000	0.0184175 	0.050000	0.0233857 	0.050000	0.0321188 	0.050000	0.0199793
0.055000	2.23462   	0.055000	2.1424    	0.055000	1.71292   	0.055000	1.71292   	0.055000	0.0190768 	0.055000	0.0189684 	0.055000	0.0249533 	0.055000	0.034058  	0.055000	0.0213364
0.060000	2.33142   	0.060000	2.235     	0.060000	1.80445   	0.060000	1.80445   	0.060000	0.0196549 	0.060000	0.0194762 	0.060000	0.0263831 	0.060000	0.0357961 	0.060000	0.0225748
0.070000	2.5149    	0.070000	2.41051   	0.070000	1.97901   	0.070000	1.97901   	0.070000	0.0207206 	0.070000	0.020399  	0.070000	0.0289697 	0.070000	0.0388724 	0.070000	0.0248167
0.080000	2.68904   	0.080000	2.5771    	0.080000	2.14526   	0.080000	2.14526   	0.080000	0.0217035 	0.080000	0.021239  	0.080000	0.0313492 	0.080000	0.0416355 	0.080000	0.0268812
0.090000	2.85725   	0.090000	2.738     	0.090000	2.3058    	0.090000	2.3058    	0.090000	0.0226352 	0.090000	0.0220286 	0.090000	0.0335946 	0.090000	0.0441962 	0.090000	0.0288319
0.100000	3.02177   	0.100000	2.89538   	0.100000	2.46248   	0.100000	2.46248   	0.100000	0.0235371 	0.100000	0.0227886 	0.100000	0.035729  	0.100000	0.0465977 	0.100000	0.0306892
0.120000	3.3433    	0.120000	3.20295   	0.120000	2.76923   	0.120000	2.76923   	0.120000	0.0253068 	0.120000	0.0242721 	0.120000	0.0398255 	0.120000	0.0511423 	0.120000	0.0342625
0.140000	3.6594    	0.140000	3.50533   	0.140000	3.07247   	0.140000	3.07247   	0.140000	0.0270871 	0.140000	0.0257588 	0.140000	0.0437951 	0.140000	0.0554842 	0.140000	0.0377363
0.160000	3.97345   	0.160000	3.80575   	0.160000	3.37608   	0.160000	3.37608   	0.160000	0.0289162 	0.160000	0.0272831 	0.160000	0.0476702 	0.160000	0.0596789 	0.160000	0.0411384
0.180000	4.28777   	0.180000	4.10642   	0.180000	3.68226   	0.180000	3.68226   	0.180000	0.0308128 	0.180000	0.0288619 	0.180000	0.051432  	0.180000	0.0637293 	0.180000	0.044452
0.200000	4.60308   	0.200000	4.40805   	0.200000	3.99223   	0.200000	3.99223   	0.200000	0.0327845 	0.200000	0.0305017 	0.200000	0.0551166 	0.200000	0.0676626 	0.200000	0.0477069
0.250000	5.39879   	0.250000	5.16921   	0.250000	4.78731   	0.250000	4.78731   	0.250000	0.0380415 	0.250000	0.0348666 	0.250000	0.0643317 	0.250000	0.0774501 	0.250000	0.0558844
0.300000	6.19702   	0.300000	5.9328    	0.300000	5.61118   	0.300000	5.61118   	0.300000	0.0436788 	0.300000	0.0395326 	0.300000	0.0734306 	0.300000	0.0870216 	0.300000	0.0640065
0.350000	7.00095   	0.350000	6.70183   	0.350000	6.45877   	0.350000	6.45877   	0.350000	0.0495345 	0.350000	0.0443574 	0.350000	0.0822307 	0.350000	0.0962041 	0.350000	0.0719044
0.400000	7.81652   	0.400000	7.482     	0.400000	7.331     	0.400000	7.331     	0.400000	0.0556007 	0.400000	0.0493273 	0.400000	0.0910015 	0.400000	0.105285  	0.400000	0.0798116
0.450000	8.64959   	0.450000	8.2789    	0.450000	8.22944   	0.450000	8.22944   	0.450000	0.0618938 	0.450000	0.0544501 	0.450000	0.0996088 	0.450000	0.114144  	0.450000	0.0876063
0.500000	9.50347   	0.500000	9.09572   	0.500000	9.15447   	0.500000	9.15447   	0.500000	0.0684107 	0.500000	0.059719  	0.500000	0.108156  	0.500000	0.122865  	0.500000	0.0953759
0.600000	11.2744   	0.600000	10.7898   	0.600000	11.0828   	0.600000	11.0828   	0.600000	0.0820674 	0.600000	0.0706438 	0.600000	0.124876  	0.600000	0.139753  	0.600000	0.110658
0.700000	13.146    	0.700000	12.5802   	0.700000	13.1137   	0.700000	13.1137   	0.700000	0.0965092 	0.700000	0.0820343 	0.700000	0.141025  	0.700000	0.155903  	0.700000	0.125517
0.800000	15.1154   	0.800000	14.464    	0.800000	15.2455   	0.800000	15.2455   	0.800000	0.111711  	0.800000	0.0938604 	0.800000	0.156547  	0.800000	0.171315  	0.800000	0.139884
0.900000	17.1764   	0.900000	16.4356   	0.900000	17.4769   	0.900000	17.4769   	0.900000	0.127665  	0.900000	0.106111  	0.900000	0.171539  	0.900000	0.186064  	0.900000	0.153829
1.000000	19.3428   	1.000000	18.508    	1.000000	19.8102   	1.000000	19.8102   	1.000000	0.144432  	1.000000	0.118828  	1.000000	0.186086  	1.000000	0.200295  	1.000000	0.167422
1.250000	25.2611   	1.250000	24.1694   	1.250000	26.0954   	1.250000	26.0954   	1.250000	0.1901    	1.250000	0.153161  	1.250000	0.220967  	1.250000	0.234101  	1.250000	0.200224
1.500000	32.0248   	1.500000	30.6395   	1.500000	33.0083   	1.500000	33.0083   	1.500000	0.240871  	1.500000	0.192611  	1.500000	0.254698  	1.500000	0.266486  	1.500000	0.232178
1.750000	39.682    	1.750000	37.9643   	1.750000	40.5423   	1.750000	40.5423   	1.750000	0.296781  	1.750000	0.236348  	1.750000	0.287421  	1.750000	0.298225  	1.750000	0.263841
2.000000	48.1659   	2.000000	46.0798   	2.000000	48.6968   	2.000000	48.6968   	2.000000	0.357958  	2.000000	0.283766  	2.000000	0.302499  	2.000000	0.329802  	2.000000	0.278212
2.250000	57.4275   	2.250000	54.9394   	2.250000	57.4747   	2.250000	57.4747   	2.250000	0.424576  	2.250000	0.334637  	2.250000	0.316154  	2.250000	0.36162   	2.250000	0.291759
2.500000	67.4311   	2.500000	64.5085   	2.500000	66.8792   	2.500000	66.8792   	2.500000	0.496781  	2.500000	0.388867  	2.500000	0.332595  	2.500000	0.388355  	2.500000	0.307934
3.000000	88.8626   	3.000000	85.6793   	3.000000	87.5715   	3.000000	87.5715   	3.000000	0.658276  	3.000000	0.507202  	3.000000	0.37401   	3.000000	0.427948  	3.000000	0.348374
3.500000	112.855   	3.500000	109.453   	3.500000	110.768   	3.500000	110.768   	3.500000	0.842734  	3.500000	0.638444  	3.500000	0.426619  	3.500000	0.478837  	3.500000	0.39946
4.000000	139.357   	4.000000	135.741   	4.000000	136.445   	4.000000	136.445   	4.000000	1.05003   	4.000000	0.782205  	4.000000	0.48984   	4.000000	0.540246  	4.000000	0.460661
4.500000	168.322   	4.500000	164.478   	4.500000	164.57    	4.500000	164.57    	4.500000	1.27983   	4.500000	0.937984  	4.500000	0.56298   	4.500000	0.611336  	4.500000	0.531336
5.000000	199.708   	5.000000	195.613   	5.000000	195.104   	5.000000	195.104   	5.000000	1.53167   	5.000000	1.1053    	5.000000	0.64535   	5.000000	0.691292  	5.000000	0.610846
5.500000	233.478   	5.500000	229.096   	5.500000	228.008   	5.500000	228.008   	5.500000	1.80506   	5.500000	1.28374   	5.500000	0.736368  	5.500000	0.779425  	5.500000	0.698651
6.000000	269.598   	6.000000	264.885   	6.000000	263.24    	6.000000	263.24    	6.000000	2.09953   	6.000000	1.47291   	6.000000	0.835525  	6.000000	0.875131  	6.000000	0.794281
6.500000	308.036   	6.500000	302.939   	6.500000	300.763   	6.500000	300.763   	6.500000	2.4146    	6.500000	1.67243   	6.500000	0.942434  	6.500000	0.977954  	6.500000	0.897378
7.000000	348.763   	7.000000	343.221   	7.000000	340.539   	7.000000	340.539   	7.000000	2.74986   	7.000000	1.88199   	7.000000	1.05674   	7.000000	1.08747   	7.000000	1.00761
7.500000	391.75    	7.500000	385.697   	7.500000	382.534   	7.500000	382.534   	7.500000	3.10491   	7.500000	2.10131   	7.500000	1.17816   	7.500000	1.20335   	7.500000	1.12472
8.000000	436.974   	8.000000	430.333   	8.000000	426.714   	8.000000	426.714   	8.000000	3.47939   	8.000000	2.33012   	8.000000	1.30646   	8.000000	1.32531   	8.000000	1.24849
8.500000	484.411   	8.500000	477.102   	8.500000	473.051   	8.500000	473.051   	8.500000	3.87298   	8.500000	2.56813   	8.500000	1.44145   	8.500000	1.45313   	8.500000	1.37874
9.000000	534.037   	9.000000	525.973   	9.000000	521.515   	9.000000	521.515   	9.000000	4.28539   	9.000000	2.81512   	9.000000	1.58294   	9.000000	1.58661   	9.000000	1.5153
9.500000	585.831   	9.500000	576.923   	9.500000	572.081   	9.500000	572.081   	9.500000	4.71635   	9.500000	3.07091   	9.500000	1.73081   	9.500000	1.72557   	9.500000	1.65805
10.000000	639.774   	10.000000	629.917   	10.000000	624.723   	10.000000	624.723   	10.000000	5.16562   	10.000000	3.3354    	10.000000	1.8849    	10.000000	1.86987   	10.000000	1.80684
11.000000	754.031   	11.000000	741.518   	11.000000	736.248   	11.000000	736.237   	11.000000	6.12064   	11.000000	3.8914    	11.000000	2.21179   	11.000000	2.17435   	11.000000	2.12261
12.000000	876.663   	12.000000	861.142   	12.000000	856.045   	12.000000	856.004   	12.000000	7.15146   	12.000000	4.48362   	12.000000	2.56343   	12.000000	2.4997    	12.000000	2.46246
13.000000	1007.54   	13.000000	988.702   	13.000000	984.003   	13.000000	983.915   	13.000000	8.25707   	13.000000	5.11108   	13.000000	2.93945   	13.000000	2.84544   	13.000000	2.82606
14.000000	1146.54   	14.000000	1124.11   	14.000000	1120.03   	14.000000	1119.88   	14.000000	9.43673   	14.000000	5.77306   	14.000000	3.33955   	14.000000	3.21118   	14.000000	3.21312
15.000000	1293.56   	15.000000	1267.3    	15.000000	1264.03   	15.000000	1263.81   	15.000000	10.6899   	15.000000	6.46941   	15.000000	3.76346   	15.000000	3.5966    	15.000000	3.62341
16.000000	1448.48   	16.000000	1418.18   	16.000000	1415.95   	16.000000	1415.65   	16.000000	12.0161   	16.000000	7.19991   	16.000000	4.21101   	16.000000	4.00143   	16.000000	4.05677
17.000000	1611.21   	17.000000	1576.67   	17.000000	1575.71   	17.000000	1575.33   	17.000000	13.4152   	17.000000	7.96404   	17.000000	4.68205   	17.000000	4.42548   	17.000000	4.51308
18.000000	1781.65   	18.000000	1742.72   	18.000000	1743.28   	18.000000	1742.81   	18.000000	14.887    	18.000000	8.76148   	18.000000	5.17645   	18.000000	4.86857   	18.000000	4.99222
19.000000	1959.72   	19.000000	1916.25   	19.000000	1918.59   	19.000000	1918.03   	19.000000	16.4312   	19.000000	9.59212   	19.000000	5.69412   	19.000000	5.33055   	19.000000	5.49412
20.000000	2145.34   	20.000000	2097.19   	20.000000	2101.62   	20.000000	2100.96   	20.000000	18.048    	20.000000	10.4559   	20.000000	6.23499   	20.000000	5.8113    	20.000000	6.01873
21.000000	2338.41   	21.000000	2285.49   	21.000000	2292.32   	21.000000	2291.57   	21.000000	19.7374   	21.000000	11.3529   	21.000000	6.79903   	21.000000	6.31074   	21.000000	6.56603
22.000000	2538.88   	22.000000	2481.07   	22.000000	2490.65   	22.000000	2489.81   	22.000000	21.4992   	22.000000	12.2828   	22.000000	7.38618   	22.000000	6.82876   	22.000000	7.13598
23.000000	2746.66   	23.000000	2683.88   	23.000000	2696.59   	23.000000	2695.66   	23.000000	23.3333   	23.000000	13.2456   	23.000000	7.99636   	23.000000	7.36528   	23.000000	7.72853
24.000000	2961.68   	24.000000	2893.87   	24.000000	2910.1    	24.000000	2909.1    	24.000000	25.2395   	24.000000	14.2411   	24.000000	8.62955   	24.000000	7.9202    	24.000000	8.34365
25.000000	3183.88   	25.000000	3110.97   	25.000000	3131.16   	25.000000	3130.09   	25.000000	27.2182   	25.000000	15.2694   	25.000000	9.28576   	25.000000	8.49351   	25.000000	8.98138
27.000000	3649.54   	27.000000	3566.32   	27.000000	3595.85   	27.000000	3594.66   	27.000000	31.3932   	27.000000	17.4247   	27.000000	10.6672   	27.000000	9.69509   	27.000000	10.3247
29.000000	4143.16   	29.000000	4049.49   	29.000000	4090.46   	29.000000	4089.2    	29.000000	35.8578   	29.000000	19.7105   	29.000000	12.1405   	29.000000	10.9696   	29.000000	11.7584
31.000000	4664.28   	31.000000	4560.1    	31.000000	4614.55   	31.000000	4613.26   	31.000000	40.6044   	31.000000	22.1213   	31.000000	13.7043   	31.000000	12.3158   	31.000000	13.2814
33.000000	5212.45   	33.000000	5097.78   	33.000000	5166.16   	33.000000	5164.93   	33.000000	45.5878   	33.000000	24.6353   	33.000000	15.3506   	33.000000	13.7267   	33.000000	14.8859
35.000000	5787.28   	35.000000	5662.15   	35.000000	5744.66   	35.000000	5743.55   	35.000000	50.7997   	35.000000	27.2479   	35.000000	17.0761   	35.000000	15.1998   	35.000000	16.5689
38.000000	6698.64   	38.000000	6558.01   	38.000000	6662      	38.000000	6661.22   	38.000000	59.0428   	38.000000	31.3493   	38.000000	19.8091   	38.000000	17.5223   	38.000000	19.2373
41.000000	7667.88   	41.000000	7512.05   	41.000000	7637.81   	41.000000	7637.55   	41.000000	67.7898   	41.000000	35.6691   	41.000000	22.7111   	41.000000	19.9761   	41.000000	22.074
44.000000	8693.83   	44.000000	8523.22   	44.000000	8671.01   	44.000000	8671.45   	44.000000	77.0326   	44.000000	40.2001   	44.000000	25.7776   	44.000000	22.5572   	44.000000	25.0752
47.000000	9775.44   	47.000000	9590.5    	47.000000	9760.55   	47.000000	9761.89   	47.000000	86.7619   	47.000000	44.939    	47.000000	29.0049   	47.000000	25.2624   	47.000000	28.2374
50.000000	10911.7   	50.000000	10712.9   	50.000000	10905.5   	50.000000	10907.9   	50.000000	96.9696   	50.000000	49.8822   	50.000000	32.3894   	50.000000	28.0887   	50.000000	31.5579
55.000000	12924.3   	55.000000	12703.8   	55.000000	12934.5   	55.000000	12938.9   	55.000000	115.026   	55.000000	58.5674   	55.000000	38.3721   	55.000000	33.0622   	55.000000	37.4369
60.000000	15082     	60.000000	14841.3   	60.000000	15110.8   	60.000000	15117.8   	60.000000	134.34    	60.000000	67.7919   	60.000000	44.7684   	60.000000	38.3533   	60.000000	43.7353
65.000000	17380.9   	65.000000	17121.7   	65.000000	17430.9   	65.000000	17440.7   	65.000000	154.879   	65.000000	77.5348   	65.000000	51.5664   	65.000000	43.9525   	65.000000	50.4432
70.000000	19817.6   	70.000000	19541.5   	70.000000	19891.1   	70.000000	19904.3   	70.000000	176.595   	70.000000	87.782    	70.000000	58.7526   	70.000000	49.8495   	70.000000	57.5491
75.000000	22388.8   	75.000000	22097.2   	75.000000	22488     	75.000000	22505.1   	75.000000	199.454   	75.000000	98.5155   	75.000000	66.3155   	75.000000	56.0353   	75.000000	65.0433
80.000000	25091.4   	80.000000	24785.7   	80.000000	25218.8   	80.000000	25240.1   	80.000000	223.421   	80.000000	109.727   	80.000000	74.2444   	80.000000	62.5019   	80.000000	72.9169
85.000000	27922.7   	85.000000	27603.9   	85.000000	28080.4   	85.000000	28106.2   	85.000000	248.459   	85.000000	121.393   	85.000000	82.5284   	85.000000	69.2414   	85.000000	81.1606
90.000000	30879.8   	90.000000	30548.8   	90.000000	31069.9   	90.000000	31100.8   	90.000000	274.533   	90.000000	133.504   	90.000000	91.1571   	90.000000	76.246    	90.000000	89.7658
95.000000	33960.2   	95.000000	33617.8   	95.000000	34184.7   	95.000000	34220.9   	95.000000	301.612   	95.000000	146.046   	95.000000	100.121   	95.000000	83.5085   	95.000000	98.724
100.000000	37161.5   	100.000000	36808.1   	100.000000	37422.1   	100.000000	37464.2   	100.000000	329.662   	100.000000	159.01    	100.000000	109.409   	100.000000	91.0219   	100.000000	108.027
105.000000	40481.4   	105.000000	40117.2   	105.000000	40779.6   	105.000000	40827.9   	105.000000	358.653   	105.000000	172.382   	105.000000	119.014   	105.000000	98.7794   	105.000000	117.667
110.000000	43917.7   	110.000000	43542.5   	110.000000	44255     	110.000000	44309.8   	110.000000	388.557   	110.000000	186.157   	110.000000	128.925   	110.000000	106.775   	110.000000	127.637
115.000000	47468.2   	115.000000	47081.8   	115.000000	47845.6   	115.000000	47907.5   	115.000000	419.342   	115.000000	200.316   	115.000000	139.134   	115.000000	115.002   	115.000000	137.929
120.000000	51131     	120.000000	50732.6   	120.000000	51549.6   	120.000000	51618.8   	120.000000	450.986   	120.000000	214.846   	120.000000	149.634   	120.000000	123.456   	120.000000	148.536
125.000000	54904.2   	125.000000	54492.8   	125.000000	55364.4   	125.000000	55441.5   	125.000000	483.456   	125.000000	229.745   	125.000000	160.415   	125.000000	132.129   	125.000000	159.451
130.000000	58785.9   	130.000000	58360.3   	130.000000	59288.2   	130.000000	59373.4   	130.000000	516.729   	130.000000	245       	130.000000	171.471   	130.000000	141.017   	130.000000	170.668
135.000000	62774.3   	135.000000	62332.9   	135.000000	63319.2   	135.000000	63412.7   	135.000000	550.789   	135.000000	260.599   	135.000000	182.794   	135.000000	150.116   	135.000000	182.18
140.000000	66867.8   	140.000000	66408.6   	140.000000	67455.2   	140.000000	67557.3   	140.000000	585.606   	140.000000	276.534   	140.000000	194.376   	140.000000	159.419   	140.000000	193.982
145.000000	71064.6   	145.000000	70585.6   	145.000000	71694     	145.000000	71805.2   	145.000000	621.149   	145.000000	292.794   	145.000000	206.21    	145.000000	168.921   	145.000000	206.066
150.000000	75363.2   	150.000000	74861.9   	150.000000	76034     	150.000000	76154.7   	150.000000	657.403   	150.000000	309.375   	150.000000	218.289   	150.000000	178.618   	150.000000	218.426
155.000000	79822.6   	155.000000	79235.7   	155.000000	80473.5   	155.000000	80603.9   	155.000000	694.346   	155.000000	326.269   	155.000000	230.606   	155.000000	188.505   	155.000000	231.058
160.000000	84378.8   	160.000000	83705.2   	160.000000	85010.4   	160.000000	85151.1   	160.000000	731.95    	160.000000	343.467   	160.000000	243.155   	160.000000	198.578   	160.000000	243.954
165.000000	89027.9   	165.000000	88268.7   	165.000000	89643.2   	165.000000	89794.5   	165.000000	770.201   	165.000000	360.965   	165.000000	255.93    	165.000000	208.832   	165.000000	257.11
170.000000	93768.3   	170.000000	92924.5   	170.000000	94370.3   	170.000000	94532.5   	170.000000	809.081   	170.000000	378.758   	170.000000	268.925   	170.000000	219.263   	170.000000	270.521
175.000000	98598.4   	175.000000	97671     	175.000000	99189.9   	175.000000	99363.5   	175.000000	848.562   	175.000000	396.835   	175.000000	282.132   	175.000000	229.866   	175.000000	284.179
180.000000	103517    	180.000000	102507    	180.000000	104100    	180.000000	104286    	180.000000	888.629   	180.000000	415.194   	180.000000	295.547   	180.000000	240.638   	180.000000	298.081
185.000000	108522    	185.000000	107430    	185.000000	109101    	185.000000	109298    	185.000000	929.271   	185.000000	433.829   	185.000000	309.164   	185.000000	251.576   	185.000000	312.223
190.000000	113612    	190.000000	112439    	190.000000	114189    	190.000000	114398    	190.000000	970.471   	190.000000	452.728   	190.000000	322.979   	190.000000	262.676   	190.000000	326.599
195.000000	118786    	195.000000	117533    	195.000000	119364    	195.000000	119586    	195.000000	1012.21   	195.000000	471.879   	195.000000	336.985   	195.000000	273.933   	195.000000	341.205
200.000000	124043    	200.000000	122709    	200.000000	124624    	200.000000	124859    	200.000000	1054.46   	200.000000	491.286   	200.000000	351.177   	200.000000	285.344   	200.000000	356.035
210.000000	134799    	210.000000	133307    	210.000000	135393    	210.000000	135655    	210.000000	1140.45   	210.000000	530.844   	210.000000	380.098   	210.000000	308.614   	210.000000	386.349
220.000000	145869    	220.000000	144221    	220.000000	146487    	220.000000	146776    	220.000000	1228.33   	220.000000	571.332   	220.000000	409.705   	220.000000	332.46    	220.000000	417.508
230.000000	157244    	230.000000	155441    	230.000000	157893    	230.000000	158212    	230.000000	1317.97   	230.000000	612.706   	230.000000	439.958   	230.000000	356.854   	230.000000	449.476
240.000000	168915    	240.000000	166957    	240.000000	169604    	240.000000	169953    	240.000000	1409.28   	240.000000	654.965   	240.000000	470.827   	240.000000	381.777   	240.000000	482.225
250.000000	180872    	250.000000	178761    	250.000000	181610    	250.000000	181990    	250.000000	1502.16   	250.000000	698.086   	250.000000	502.278   	250.000000	407.203   	250.000000	515.723
260.000000	193108    	260.000000	190842    	260.000000	193900    	260.000000	194313    	260.000000	1596.49   	260.000000	741.957   	260.000000	534.276   	260.000000	433.108   	260.000000	549.937
270.000000	205615    	270.000000	203193    	270.000000	206466    	270.000000	206913    	270.000000	1692.18   	270.000000	786.592   	270.000000	566.794   	270.000000	459.474   	270.000000	584.842
280.000000	218384    	280.000000	215806    	280.000000	219301    	280.000000	219783    	280.000000	1789.15   	280.000000	831.969   	280.000000	599.801   	280.000000	486.279   	280.000000	620.407
290.000000	231408    	290.000000	228672    	290.000000	232395    	290.000000	232913    	290.000000	1887.3    	290.000000	878.061   	290.000000	633.269   	290.000000	513.504   	290.000000	656.608
300.000000	244681    	300.000000	241784    	300.000000	245742    	300.000000	246297    	300.000000	1986.58   	300.000000	924.841   	300.000000	667.178   	300.000000	541.132   	300.000000	693.422
310.000000	258196    	310.000000	255136    	310.000000	259334    	310.000000	259927    	310.000000	2086.91   	310.000000	972.254   	310.000000	701.502   	310.000000	569.148   	310.000000	730.825
320.000000	271946    	320.000000	268719    	320.000000	273164    	320.000000	273796    	320.000000	2188.2    	320.000000	1020.29   	320.000000	736.215   	320.000000	597.53    	320.000000	768.791
330.000000	285924    	330.000000	282528    	330.000000	287224    	330.000000	287896    	330.000000	2290.38   	330.000000	1068.95   	330.000000	771.294   	330.000000	626.264   	330.000000	807.297
340.000000	300125    	340.000000	296556    	340.000000	301508    	340.000000	302221    	340.000000	2393.41   	340.000000	1118.17   	340.000000	806.721   	340.000000	655.335   	340.000000	846.325
350.000000	314543    	350.000000	310796    	350.000000	316011    	350.000000	316766    	350.000000	2497.23   	350.000000	1167.93   	350.000000	842.476   	350.000000	684.731   	350.000000	885.855
360.000000	329173    	360.000000	325244    	360.000000	330726    	360.000000	331522    	360.000000	2601.78   	360.000000	1218.24   	360.000000	878.54    	360.000000	714.435   	360.000000	925.865
370.000000	344008    	370.000000	339893    	370.000000	345646    	370.000000	346485    	370.000000	2706.98   	370.000000	1269.08   	370.000000	914.89    	370.000000	744.432   	370.000000	966.335
380.000000	359044    	380.000000	354737    	380.000000	360765    	380.000000	361649    	380.000000	2812.79   	380.000000	1320.44   	380.000000	951.511   	380.000000	774.71    	380.000000	1007.25
390.000000	374276    	390.000000	369772    	390.000000	376079    	390.000000	377009    	390.000000	2919.17   	390.000000	1372.29   	390.000000	988.388   	390.000000	805.258   	390.000000	1048.58
400.000000	389698    	400.000000	384993    	400.000000	391583    	400.000000	392558    	400.000000	3026.08   	400.000000	1424.59   	400.000000	1025.5    	400.000000	836.064   	400.000000	1090.33
410.000000	405307    	410.000000	400393    	410.000000	407269    	410.000000	408291    	410.000000	3133.44   	410.000000	1477.34   	410.000000	1062.84   	410.000000	867.113   	410.000000	1132.46
420.000000	421097    	420.000000	415970    	420.000000	423134    	420.000000	424205    	420.000000	3241.24   	420.000000	1530.51   	420.000000	1100.39   	420.000000	898.396   	420.000000	1174.97
430.000000	437063    	430.000000	431717    	430.000000	439173    	430.000000	440293    	430.000000	3349.43   	430.000000	1584.07   	430.000000	1138.13   	430.000000	929.904   	430.000000	1217.85
440.000000	453203    	440.000000	447631    	440.000000	455382    	440.000000	456551    	440.000000	3457.99   	440.000000	1638.02   	440.000000	1176.06   	440.000000	961.627   	440.000000	1261.06
450.000000	469511    	450.000000	463707    	450.000000	471757    	450.000000	472975    	450.000000	3566.89   	450.000000	1692.37   	450.000000	1214.15   	450.000000	993.556   	450.000000	1304.62
460.000000	485984    	460.000000	479941    	460.000000	488292    	460.000000	489560    	460.000000	3676.07   	460.000000	1747.11   	460.000000	1252.41   	460.000000	1025.68   	460.000000	1348.49
470.000000	502617    	470.000000	496329    	470.000000	504983    	470.000000	506302    	470.000000	3785.49   	470.000000	1802.24   	470.000000	1290.81   	470.000000	1057.99   	470.000000	1392.66
480.000000	519407    	480.000000	512867    	480.000000	521825    	480.000000	523197    	480.000000	3895.13   	480.000000	1857.72   	480.000000	1329.34   	480.000000	1090.47   	480.000000	1437.13
490.000000	536350    	490.000000	529551    	490.000000	538815    	490.000000	540240    	490.000000	4004.96   	490.000000	1913.52   	490.000000	1368      	490.000000	1123.12   	490.000000	1481.87
500.000000	553443    	500.000000	546378    	500.000000	555951    	500.000000	557429    	500.000000	4114.96   	500.000000	1969.64   	500.000000	1406.77   	500.000000	1155.93   	500.000000	1526.89
