Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
26779.026682	1.47125e+07	1.91115e+07	2.94181e+07	2.95539e+07	35601.2   	126674    	15331.5   	16305.1   	24037.2   
26872.659639	1.4731e+07	1.91504e+07	2.95146e+07	2.96507e+07	35659.2   	127250    	15364.7   	16339.1   	24089     
26966.292596	1.47495e+07	1.91893e+07	2.96111e+07	2.97475e+07	35717.1   	127825    	15398     	16373.2   	24140.8   
27059.925552	1.47674e+07	1.92276e+07	2.97074e+07	2.98442e+07	35774.3   	128405    	15431.1   	16407     	24192.2   
27153.558509	1.4785e+07	1.92654e+07	2.98035e+07	2.99407e+07	35831     	128988    	15464.1   	16440.6   	24243.5   
27247.191466	1.48026e+07	1.93033e+07	2.98997e+07	3.00372e+07	35887.6   	129570    	15497     	16474.2   	24294.7   
27340.824423	1.48202e+07	1.93411e+07	2.99959e+07	3.01337e+07	35944.3   	130153    	15530     	16507.9   	24346     
27434.457380	1.48378e+07	1.9379e+07	3.0092e+07	3.02303e+07	36001     	130735    	15563     	16541.5   	24397.2   
27528.090337	1.48554e+07	1.94169e+07	3.01882e+07	3.03268e+07	36057.7   	131318    	15595.9   	16575.2   	24448.5   
27621.723294	1.4873e+07	1.94547e+07	3.02844e+07	3.04233e+07	36114.4   	131900    	15628.9   	16608.8   	24499.7   
27715.356251	1.48906e+07	1.94926e+07	3.03805e+07	3.05198e+07	36171.1   	132483    	15661.9   	16642.5   	24550.9   
27808.989208	1.49082e+07	1.95304e+07	3.04767e+07	3.06163e+07	36227.8   	133066    	15694.9   	16676.1   	24602.2   
27902.622165	1.49258e+07	1.95683e+07	3.05729e+07	3.07129e+07	36284.5   	133648    	15727.8   	16709.8   	24653.4   
27996.255122	1.49434e+07	1.96062e+07	3.0669e+07	3.08094e+07	36341.2   	134231    	15760.8   	16743.4   	24704.7   
28089.888079	1.49602e+07	1.96431e+07	3.07649e+07	3.09056e+07	36396.7   	134820    	15793.5   	16776.7   	24755.4   
28183.521036	1.49769e+07	1.96799e+07	3.08608e+07	3.10018e+07	36452.2   	135410    	15826.2   	16810     	24806.1   
28277.153993	1.49937e+07	1.97168e+07	3.09567e+07	3.1098e+07	36507.8   	136000    	15858.9   	16843.2   	24856.8   
28370.786949	1.50104e+07	1.97537e+07	3.10525e+07	3.11943e+07	36563.3   	136590    	15891.5   	16876.5   	24907.5   
28464.419906	1.50272e+07	1.97906e+07	3.11484e+07	3.12905e+07	36618.8   	137179    	15924.2   	16909.8   	24958.2   
28558.052863	1.5044e+07	1.98274e+07	3.12443e+07	3.13867e+07	36674.3   	137769    	15956.9   	16943.1   	25008.9   
28651.685820	1.50607e+07	1.98643e+07	3.13402e+07	3.14829e+07	36729.8   	138359    	15989.6   	16976.4   	25059.7   
28745.318777	1.50775e+07	1.99012e+07	3.1436e+07	3.15791e+07	36785.3   	138949    	16022.3   	17009.6   	25110.4   
28838.951734	1.50942e+07	1.99381e+07	3.15319e+07	3.16754e+07	36840.8   	139539    	16054.9   	17042.9   	25161.1   
28932.584691	1.5111e+07	1.99749e+07	3.16278e+07	3.17716e+07	36896.3   	140128    	16087.6   	17076.2   	25211.8   
29026.217648	1.51275e+07	2.00115e+07	3.17236e+07	3.18677e+07	36951.5   	140720    	16120.2   	17109.4   	25262.4   
29119.850605	1.51435e+07	2.00475e+07	3.18192e+07	3.19636e+07	37005.9   	141317    	16152.6   	17142.3   	25312.6   
29213.483562	1.51595e+07	2.00834e+07	3.19147e+07	3.20596e+07	37060.3   	141914    	16185     	17175.2   	25362.8   
29307.116519	1.51754e+07	2.01194e+07	3.20103e+07	3.21555e+07	37114.7   	142511    	16217.4   	17208.2   	25413     
29400.749476	1.51914e+07	2.01553e+07	3.21059e+07	3.22514e+07	37169.1   	143108    	16249.8   	17241.1   	25463.2   
29494.382433	1.52074e+07	2.01912e+07	3.22015e+07	3.23474e+07	37223.5   	143705    	16282.2   	17274     	25513.4   
29588.015390	1.52234e+07	2.02272e+07	3.22971e+07	3.24433e+07	37277.9   	144302    	16314.6   	17307     	25563.6   
29681.648346	1.52393e+07	2.02631e+07	3.23927e+07	3.25392e+07	37332.3   	144899    	16347.1   	17339.9   	25613.8   
29775.281303	1.52553e+07	2.02991e+07	3.24883e+07	3.26352e+07	37386.7   	145496    	16379.5   	17372.8   	25664     
29868.914260	1.52713e+07	2.0335e+07	3.25839e+07	3.27311e+07	37441.1   	146093    	16411.9   	17405.8   	25714.3   
29962.547217	1.52873e+07	2.03709e+07	3.26795e+07	3.2827e+07	37495.5   	146690    	16444.3   	17438.7   	25764.5   
30056.180174	1.53026e+07	2.04061e+07	3.27748e+07	3.29227e+07	37548.9   	147293    	16476.4   	17471.3   	25814.3   
30149.813131	1.53175e+07	2.04407e+07	3.287e+07 	3.30182e+07	37601.8   	147901    	16508.4   	17503.8   	25863.8   
30243.446088	1.53324e+07	2.04754e+07	3.29652e+07	3.31137e+07	37654.6   	148509    	16540.4   	17536.2   	25913.3   
30337.079045	1.53473e+07	2.051e+07 	3.30604e+07	3.32093e+07	37707.5   	149116    	16572.4   	17568.7   	25962.8   
30430.712002	1.53622e+07	2.05446e+07	3.31556e+07	3.33048e+07	37760.3   	149724    	16604.4   	17601.1   	26012.3   
30524.344959	1.53771e+07	2.05792e+07	3.32508e+07	3.34003e+07	37813.2   	150331    	16636.5   	17633.6   	26061.9   
30617.977916	1.5392e+07	2.06139e+07	3.3346e+07	3.34958e+07	37866     	150939    	16668.5   	17666     	26111.4   
30711.610873	1.54069e+07	2.06485e+07	3.34412e+07	3.35913e+07	37918.9   	151546    	16700.5   	17698.5   	26160.9   
30805.243830	1.54218e+07	2.06831e+07	3.35363e+07	3.36868e+07	37971.7   	152154    	16732.5   	17730.9   	26210.4   
30898.876787	1.54368e+07	2.07178e+07	3.36315e+07	3.37824e+07	38024.6   	152761    	16764.5   	17763.4   	26259.9   
30992.509743	1.54517e+07	2.07524e+07	3.37267e+07	3.38779e+07	38077.4   	153369    	16796.5   	17795.8   	26309.5   
31086.142700	1.54666e+07	2.0787e+07	3.38219e+07	3.39734e+07	38130.3   	153976    	16828.5   	17828.3   	26359     
31179.775657	1.54815e+07	2.08217e+07	3.39171e+07	3.40689e+07	38183.1   	154584    	16860.5   	17860.8   	26408.5   
31273.408614	1.54964e+07	2.08563e+07	3.40123e+07	3.41644e+07	38236     	155192    	16892.5   	17893.2   	26458     
31367.041571	1.55113e+07	2.08909e+07	3.41075e+07	3.426e+07 	38288.8   	155799    	16924.5   	17925.7   	26507.5   
31460.674528	1.55262e+07	2.09256e+07	3.42027e+07	3.43555e+07	38341.7   	156407    	16956.5   	17958.1   	26557     
31554.307485	1.55411e+07	2.09602e+07	3.42979e+07	3.4451e+07	38394.5   	157014    	16988.5   	17990.6   	26606.6   
31647.940442	1.5556e+07	2.09948e+07	3.43931e+07	3.45465e+07	38447.3   	157622    	17020.5   	18023     	26656.1   
31741.573399	1.55709e+07	2.10294e+07	3.44882e+07	3.4642e+07	38500.2   	158229    	17052.5   	18055.5   	26705.6   
31835.206356	1.55858e+07	2.10641e+07	3.45834e+07	3.47376e+07	38553     	158837    	17084.5   	18087.9   	26755.1   
31928.839313	1.56007e+07	2.10987e+07	3.46786e+07	3.48331e+07	38605.9   	159444    	17116.5   	18120.4   	26804.6   
32022.472270	1.56153e+07	2.1133e+07	3.47737e+07	3.49285e+07	38658.3   	160055    	17148.4   	18152.7   	26854     
32116.105227	1.56289e+07	2.1166e+07	3.48684e+07	3.50235e+07	38709.3   	160676    	17179.9   	18184.5   	26902.6   
32209.738184	1.56426e+07	2.1199e+07	3.49631e+07	3.51185e+07	38760.2   	161297    	17211.4   	18216.4   	26951.3   
32303.371140	1.56562e+07	2.1232e+07	3.50578e+07	3.52135e+07	38811.2   	161918    	17242.9   	18248.3   	27000     
32397.004097	1.56698e+07	2.1265e+07	3.51525e+07	3.53085e+07	38862.1   	162539    	17274.4   	18280.1   	27048.7   
32490.637054	1.56834e+07	2.12981e+07	3.52472e+07	3.54035e+07	38913.1   	163159    	17305.9   	18312     	27097.3   
32584.270011	1.56971e+07	2.13311e+07	3.53419e+07	3.54985e+07	38964.1   	163780    	17337.4   	18343.8   	27146     
32677.902968	1.57107e+07	2.13641e+07	3.54366e+07	3.55935e+07	39015     	164401    	17368.9   	18375.7   	27194.7   
32771.535925	1.57243e+07	2.13971e+07	3.55313e+07	3.56885e+07	39066     	165022    	17400.4   	18407.6   	27243.4   
32865.168882	1.5738e+07	2.14302e+07	3.56259e+07	3.57835e+07	39117     	165643    	17431.9   	18439.4   	27292     
32958.801839	1.57516e+07	2.14632e+07	3.57206e+07	3.58785e+07	39167.9   	166264    	17463.4   	18471.3   	27340.7   
33052.434796	1.57652e+07	2.14962e+07	3.58153e+07	3.59735e+07	39218.9   	166885    	17494.9   	18503.2   	27389.4   
33146.067753	1.57788e+07	2.15292e+07	3.591e+07 	3.60685e+07	39269.8   	167505    	17526.4   	18535     	27438.1   
33239.700710	1.57925e+07	2.15623e+07	3.60047e+07	3.61636e+07	39320.8   	168126    	17557.9   	18566.9   	27486.7   
33333.333667	1.58061e+07	2.15953e+07	3.60994e+07	3.62586e+07	39371.8   	168747    	17589.4   	18598.7   	27535.4   
33426.966624	1.58197e+07	2.16283e+07	3.61941e+07	3.63536e+07	39422.7   	169368    	17620.9   	18630.6   	27584.1   
33520.599581	1.58333e+07	2.16613e+07	3.62888e+07	3.64486e+07	39473.7   	169989    	17652.4   	18662.5   	27632.8   
33614.232537	1.5847e+07	2.16944e+07	3.63835e+07	3.65436e+07	39524.7   	170610    	17683.9   	18694.3   	27681.4   
33707.865494	1.58606e+07	2.17274e+07	3.64782e+07	3.66386e+07	39575.6   	171231    	17715.4   	18726.2   	27730.1   
33801.498451	1.58742e+07	2.17604e+07	3.65729e+07	3.67336e+07	39626.6   	171852    	17746.9   	18758.1   	27778.8   
33895.131408	1.58879e+07	2.17934e+07	3.66676e+07	3.68286e+07	39677.5   	172472    	17778.4   	18789.9   	27827.5   
33988.764365	1.59015e+07	2.18265e+07	3.67623e+07	3.69236e+07	39728.5   	173093    	17809.9   	18821.8   	27876.1   
34082.397322	1.59141e+07	2.18582e+07	3.68566e+07	3.70182e+07	39778     	173725    	17841     	18853.2   	27924.1   
34176.030279	1.59266e+07	2.18898e+07	3.69508e+07	3.71127e+07	39827.2   	174359    	17872     	18884.5   	27972     
34269.663236	1.59391e+07	2.19213e+07	3.7045e+07	3.72073e+07	39876.5   	174992    	17903     	18915.8   	28019.9   
34363.296193	1.59516e+07	2.19529e+07	3.71393e+07	3.73018e+07	39925.7   	175625    	17934     	18947.2   	28067.9   
34456.929150	1.59641e+07	2.19845e+07	3.72335e+07	3.73963e+07	39975     	176259    	17965     	18978.5   	28115.8   
34550.562107	1.59767e+07	2.2016e+07	3.73277e+07	3.74908e+07	40024.3   	176892    	17996.1   	19009.8   	28163.7   
34644.195064	1.59892e+07	2.20476e+07	3.7422e+07	3.75854e+07	40073.5   	177526    	18027.1   	19041.1   	28211.6   
34737.828021	1.60017e+07	2.20791e+07	3.75162e+07	3.76799e+07	40122.8   	178159    	18058.1   	19072.5   	28259.5   
34831.460978	1.60142e+07	2.21107e+07	3.76105e+07	3.77744e+07	40172     	178792    	18089.1   	19103.8   	28307.4   
34925.093934	1.60267e+07	2.21423e+07	3.77047e+07	3.7869e+07	40221.3   	179426    	18120.1   	19135.1   	28355.3   
35018.726891	1.60392e+07	2.21738e+07	3.77989e+07	3.79635e+07	40270.6   	180059    	18151.2   	19166.4   	28403.2   
35112.359848	1.60517e+07	2.22054e+07	3.78932e+07	3.8058e+07	40319.8   	180692    	18182.2   	19197.8   	28451.1   
35205.992805	1.60642e+07	2.2237e+07	3.79874e+07	3.81526e+07	40369.1   	181326    	18213.2   	19229.1   	28499     
35299.625762	1.60767e+07	2.22685e+07	3.80816e+07	3.82471e+07	40418.3   	181959    	18244.2   	19260.4   	28546.9   
35393.258719	1.60892e+07	2.23001e+07	3.81759e+07	3.83416e+07	40467.6   	182593    	18275.2   	19291.7   	28594.8   
35486.891676	1.61017e+07	2.23317e+07	3.82701e+07	3.84361e+07	40516.9   	183226    	18306.2   	19323.1   	28642.8   
35580.524633	1.61142e+07	2.23632e+07	3.83643e+07	3.85307e+07	40566.1   	183859    	18337.3   	19354.4   	28690.7   
35674.157590	1.61267e+07	2.23948e+07	3.84586e+07	3.86252e+07	40615.4   	184493    	18368.3   	19385.7   	28738.6   
35767.790547	1.61392e+07	2.24263e+07	3.85528e+07	3.87197e+07	40664.6   	185126    	18399.3   	19417     	28786.5   
35861.423504	1.61517e+07	2.24579e+07	3.8647e+07	3.88143e+07	40713.9   	185760    	18430.3   	19448.4   	28834.4   
35955.056461	1.61642e+07	2.24895e+07	3.87413e+07	3.89088e+07	40763.2   	186393    	18461.3   	19479.7   	28882.3   
36048.689418	1.61762e+07	2.25203e+07	3.88353e+07	3.90031e+07	40811.6   	187033    	18492.1   	19510.7   	28929.8   
36142.322375	1.61877e+07	2.25506e+07	3.89291e+07	3.90972e+07	40859.3   	187678    	18522.7   	19541.6   	28977     
36235.955331	1.61993e+07	2.25808e+07	3.90229e+07	3.91913e+07	40907     	188323    	18553.2   	19572.4   	29024.2   
36329.588288	1.62108e+07	2.2611e+07	3.91167e+07	3.92854e+07	40954.7   	188969    	18583.8   	19603.2   	29071.4   
36423.221245	1.62223e+07	2.26413e+07	3.92105e+07	3.93794e+07	41002.5   	189614    	18614.3   	19634     	29118.6   
36516.854202	1.62338e+07	2.26715e+07	3.93043e+07	3.94735e+07	41050.2   	190259    	18644.9   	19664.9   	29165.8   
36610.487159	1.62453e+07	2.27017e+07	3.93981e+07	3.95676e+07	41097.9   	190905    	18675.4   	19695.7   	29213     
36704.120116	1.62568e+07	2.2732e+07	3.94919e+07	3.96617e+07	41145.6   	191550    	18706     	19726.5   	29260.2   
36797.753073	1.62683e+07	2.27622e+07	3.95857e+07	3.97558e+07	41193.3   	192196    	18736.5   	19757.3   	29307.4   
36891.386030	1.62799e+07	2.27924e+07	3.96795e+07	3.98499e+07	41241     	192841    	18767.1   	19788.1   	29354.6   
36985.018987	1.62914e+07	2.28227e+07	3.97734e+07	3.9944e+07	41288.7   	193486    	18797.6   	19819     	29401.8   
37078.651944	1.63029e+07	2.28529e+07	3.98672e+07	4.00381e+07	41336.4   	194132    	18828.2   	19849.8   	29449     
37172.284901	1.63144e+07	2.28831e+07	3.9961e+07	4.01321e+07	41384.1   	194777    	18858.7   	19880.6   	29496.2   
37265.917858	1.63259e+07	2.29133e+07	4.00548e+07	4.02262e+07	41431.9   	195422    	18889.3   	19911.4   	29543.4   
37359.550815	1.63374e+07	2.29436e+07	4.01486e+07	4.03203e+07	41479.6   	196068    	18919.8   	19942.3   	29590.6   
37453.183772	1.63489e+07	2.29738e+07	4.02424e+07	4.04144e+07	41527.3   	196713    	18950.4   	19973.1   	29637.8   
37546.816728	1.63605e+07	2.3004e+07	4.03362e+07	4.05085e+07	41575     	197359    	18980.9   	20003.9   	29685     
37640.449685	1.6372e+07	2.30343e+07	4.043e+07 	4.06026e+07	41622.7   	198004    	19011.5   	20034.7   	29732.2   
37734.082642	1.63835e+07	2.30645e+07	4.05238e+07	4.06967e+07	41670.4   	198649    	19042     	20065.5   	29779.4   
37827.715599	1.6395e+07	2.30947e+07	4.06176e+07	4.07907e+07	41718.1   	199295    	19072.6   	20096.4   	29826.6   
37921.348556	1.64065e+07	2.3125e+07	4.07114e+07	4.08848e+07	41765.8   	199940    	19103.1   	20127.2   	29873.7   
38014.981513	1.64179e+07	2.3155e+07	4.08052e+07	4.09789e+07	41813.3   	200587    	19133.6   	20157.9   	29920.8   
38108.614470	1.64285e+07	2.3184e+07	4.08986e+07	4.10725e+07	41859.6   	201244    	19163.7   	20188.3   	29967.4   
38202.247427	1.64392e+07	2.3213e+07	4.0992e+07	4.11662e+07	41905.9   	201901    	19193.8   	20218.6   	30013.9   
38295.880384	1.64498e+07	2.3242e+07	4.10854e+07	4.12599e+07	41952.2   	202558    	19223.9   	20249     	30060.4   
38389.513341	1.64604e+07	2.3271e+07	4.11788e+07	4.13535e+07	41998.5   	203215    	19254     	20279.3   	30107     
38483.146298	1.64711e+07	2.33e+07  	4.12722e+07	4.14472e+07	42044.8   	203872    	19284.1   	20309.7   	30153.5   
38576.779255	1.64817e+07	2.33291e+07	4.13656e+07	4.15409e+07	42091.1   	204529    	19314.2   	20340     	30200     
38670.412212	1.64923e+07	2.33581e+07	4.1459e+07	4.16346e+07	42137.4   	205186    	19344.3   	20370.4   	30246.5   
38764.045169	1.6503e+07	2.33871e+07	4.15524e+07	4.17282e+07	42183.7   	205843    	19374.3   	20400.7   	30293.1   
38857.678125	1.65136e+07	2.34161e+07	4.16458e+07	4.18219e+07	42230     	206500    	19404.4   	20431.1   	30339.6   
38951.311082	1.65242e+07	2.34451e+07	4.17393e+07	4.19156e+07	42276.3   	207157    	19434.5   	20461.4   	30386.1   
39044.944039	1.65349e+07	2.34741e+07	4.18327e+07	4.20093e+07	42322.6   	207814    	19464.6   	20491.8   	30432.7   
39138.576996	1.65455e+07	2.35031e+07	4.19261e+07	4.21029e+07	42368.9   	208471    	19494.7   	20522.1   	30479.2   
39232.209953	1.65561e+07	2.35321e+07	4.20195e+07	4.21966e+07	42415.2   	209128    	19524.8   	20552.5   	30525.7   
39325.842910	1.65668e+07	2.35611e+07	4.21129e+07	4.22903e+07	42461.5   	209785    	19554.9   	20582.8   	30572.3   
39419.475867	1.65774e+07	2.35901e+07	4.22063e+07	4.23839e+07	42507.8   	210442    	19585     	20613.2   	30618.8   
39513.108824	1.6588e+07	2.36191e+07	4.22997e+07	4.24776e+07	42554     	211099    	19615.1   	20643.6   	30665.3   
39606.741781	1.65987e+07	2.36482e+07	4.23931e+07	4.25713e+07	42600.3   	211756    	19645.2   	20673.9   	30711.9   
39700.374738	1.66093e+07	2.36772e+07	4.24865e+07	4.2665e+07	42646.6   	212413    	19675.3   	20704.3   	30758.4   
39794.007695	1.66199e+07	2.37062e+07	4.25799e+07	4.27586e+07	42692.9   	213070    	19705.4   	20734.6   	30804.9   
39887.640652	1.66306e+07	2.37352e+07	4.26733e+07	4.28523e+07	42739.2   	213727    	19735.5   	20765     	30851.4   
39981.273609	1.66412e+07	2.37642e+07	4.27667e+07	4.2946e+07	42785.5   	214384    	19765.6   	20795.3   	30898     
40074.906566	1.66512e+07	2.37923e+07	4.28598e+07	4.30393e+07	42830.8   	215050    	19795.3   	20825.3   	30944     
40168.539522	1.6661e+07	2.38202e+07	4.29529e+07	4.31326e+07	42875.8   	215718    	19825     	20855.2   	30989.9   
40262.172479	1.66709e+07	2.38481e+07	4.30459e+07	4.32259e+07	42920.8   	216387    	19854.7   	20885.1   	31035.8   
40355.805436	1.66807e+07	2.38759e+07	4.31389e+07	4.33192e+07	42965.8   	217055    	19884.3   	20915     	31081.7   
40449.438393	1.66906e+07	2.39038e+07	4.3232e+07	4.34125e+07	43010.8   	217723    	19914     	20944.9   	31127.6   
40543.071350	1.67004e+07	2.39317e+07	4.3325e+07	4.35057e+07	43055.8   	218391    	19943.6   	20974.8   	31173.5   
40636.704307	1.67103e+07	2.39596e+07	4.34181e+07	4.3599e+07	43100.8   	219060    	19973.3   	21004.8   	31219.5   
40730.337264	1.67201e+07	2.39875e+07	4.35111e+07	4.36923e+07	43145.8   	219728    	20002.9   	21034.7   	31265.4   
40823.970221	1.673e+07 	2.40154e+07	4.36041e+07	4.37856e+07	43190.7   	220396    	20032.6   	21064.6   	31311.3   
40917.603178	1.67398e+07	2.40433e+07	4.36972e+07	4.38789e+07	43235.7   	221064    	20062.3   	21094.5   	31357.2   
41011.236135	1.67497e+07	2.40711e+07	4.37902e+07	4.39722e+07	43280.7   	221733    	20091.9   	21124.4   	31403.1   
41104.869092	1.67595e+07	2.4099e+07	4.38832e+07	4.40654e+07	43325.7   	222401    	20121.6   	21154.3   	31449     
41198.502049	1.67694e+07	2.41269e+07	4.39763e+07	4.41587e+07	43370.7   	223069    	20151.2   	21184.2   	31494.9   
41292.135006	1.67792e+07	2.41548e+07	4.40693e+07	4.4252e+07	43415.7   	223738    	20180.9   	21214.1   	31540.8   
41385.767963	1.67891e+07	2.41827e+07	4.41623e+07	4.43453e+07	43460.7   	224406    	20210.5   	21244     	31586.7   
41479.400919	1.67989e+07	2.42106e+07	4.42554e+07	4.44386e+07	43505.7   	225074    	20240.2   	21273.9   	31632.6   
41573.033876	1.68088e+07	2.42384e+07	4.43484e+07	4.45319e+07	43550.7   	225742    	20269.9   	21303.8   	31678.5   
41666.666833	1.68186e+07	2.42663e+07	4.44414e+07	4.46251e+07	43595.7   	226411    	20299.5   	21333.7   	31724.4   
41760.299790	1.68285e+07	2.42942e+07	4.45345e+07	4.47184e+07	43640.7   	227079    	20329.2   	21363.7   	31770.3   
41853.932747	1.68383e+07	2.43221e+07	4.46275e+07	4.48117e+07	43685.7   	227747    	20358.8   	21393.6   	31816.2   
41947.565704	1.68482e+07	2.435e+07 	4.47205e+07	4.4905e+07	43730.7   	228416    	20388.5   	21423.5   	31862.2   
42041.198661	1.68577e+07	2.43774e+07	4.48134e+07	4.49981e+07	43775.2   	229089    	20418     	21453.2   	31907.8   
42134.831618	1.68668e+07	2.44043e+07	4.49061e+07	4.5091e+07	43819     	229768    	20447.2   	21482.7   	31953.1   
42228.464575	1.6876e+07	2.44311e+07	4.49988e+07	4.51839e+07	43862.8   	230447    	20476.4   	21512.2   	31998.4   
42322.097532	1.68851e+07	2.44579e+07	4.50915e+07	4.52769e+07	43906.6   	231127    	20505.6   	21541.7   	32043.7   
42415.730489	1.68943e+07	2.44848e+07	4.51841e+07	4.53698e+07	43950.4   	231806    	20534.9   	21571.1   	32089.1   
42509.363446	1.69034e+07	2.45116e+07	4.52768e+07	4.54627e+07	43994.2   	232485    	20564.1   	21600.6   	32134.4   
42602.996403	1.69126e+07	2.45385e+07	4.53695e+07	4.55556e+07	44038     	233165    	20593.3   	21630.1   	32179.7   
42696.629360	1.69217e+07	2.45653e+07	4.54622e+07	4.56485e+07	44081.8   	233844    	20622.6   	21659.6   	32225     
42790.262316	1.69309e+07	2.45922e+07	4.55549e+07	4.57414e+07	44125.6   	234523    	20651.8   	21689.1   	32270.3   
42883.895273	1.694e+07 	2.4619e+07	4.56476e+07	4.58344e+07	44169.4   	235202    	20681     	21718.6   	32315.6   
42977.528230	1.69492e+07	2.46459e+07	4.57402e+07	4.59273e+07	44213.2   	235882    	20710.3   	21748.1   	32361     
43071.161187	1.69583e+07	2.46727e+07	4.58329e+07	4.60202e+07	44257     	236561    	20739.5   	21777.5   	32406.3   
43164.794144	1.69674e+07	2.46996e+07	4.59256e+07	4.61131e+07	44300.7   	237240    	20768.7   	21807     	32451.6   
43258.427101	1.69766e+07	2.47264e+07	4.60183e+07	4.6206e+07	44344.5   	237920    	20797.9   	21836.5   	32496.9   
43352.060058	1.69857e+07	2.47533e+07	4.6111e+07	4.62989e+07	44388.3   	238599    	20827.2   	21866     	32542.2   
43445.693015	1.69949e+07	2.47801e+07	4.62037e+07	4.63919e+07	44432.1   	239278    	20856.4   	21895.5   	32587.5   
43539.325972	1.7004e+07	2.48069e+07	4.62963e+07	4.64848e+07	44475.9   	239958    	20885.6   	21925     	32632.9   
43632.958929	1.70132e+07	2.48338e+07	4.6389e+07	4.65777e+07	44519.7   	240637    	20914.9   	21954.5   	32678.2   
43726.591886	1.70223e+07	2.48606e+07	4.64817e+07	4.66706e+07	44563.5   	241316    	20944.1   	21984     	32723.5   
43820.224843	1.70315e+07	2.48875e+07	4.65744e+07	4.67635e+07	44607.3   	241996    	20973.3   	22013.4   	32768.8   
43913.857800	1.70406e+07	2.49143e+07	4.66671e+07	4.68564e+07	44651.1   	242675    	21002.6   	22042.9   	32814.1   
44007.490757	1.70497e+07	2.49411e+07	4.67597e+07	4.69493e+07	44694.8   	243355    	21031.7   	22072.4   	32859.4   
44101.123713	1.70582e+07	2.4967e+07	4.68521e+07	4.70419e+07	44737.5   	244045    	21060.6   	22101.5   	32904.1   
44194.756670	1.70667e+07	2.49929e+07	4.69444e+07	4.71345e+07	44780.2   	244735    	21089.4   	22130.6   	32948.9   
44288.389627	1.70752e+07	2.50188e+07	4.70368e+07	4.7227e+07	44822.9   	245425    	21118.2   	22159.6   	32993.6   
44382.022584	1.70837e+07	2.50446e+07	4.71291e+07	4.73196e+07	44865.6   	246115    	21147     	22188.7   	33038.4   
44475.655541	1.70922e+07	2.50705e+07	4.72215e+07	4.74122e+07	44908.3   	246806    	21175.8   	22217.8   	33083.2   
44569.288498	1.71008e+07	2.50964e+07	4.73138e+07	4.75048e+07	44951     	247496    	21204.6   	22246.9   	33127.9   
44662.921455	1.71093e+07	2.51223e+07	4.74062e+07	4.75973e+07	44993.7   	248186    	21233.4   	22276     	33172.7   
44756.554412	1.71178e+07	2.51482e+07	4.74986e+07	4.76899e+07	45036.4   	248876    	21262.2   	22305.1   	33217.4   
44850.187369	1.71263e+07	2.51741e+07	4.75909e+07	4.77825e+07	45079.1   	249566    	21291.1   	22334.1   	33262.2   
44943.820326	1.71348e+07	2.51999e+07	4.76833e+07	4.7875e+07	45121.7   	250256    	21319.9   	22363.2   	33306.9   
45037.453283	1.71433e+07	2.52258e+07	4.77756e+07	4.79676e+07	45164.4   	250946    	21348.7   	22392.3   	33351.7   
45131.086240	1.71518e+07	2.52517e+07	4.7868e+07	4.80602e+07	45207.1   	251636    	21377.5   	22421.4   	33396.4   
45224.719197	1.71603e+07	2.52776e+07	4.79603e+07	4.81527e+07	45249.8   	252326    	21406.3   	22450.5   	33441.2   
45318.352154	1.71689e+07	2.53035e+07	4.80527e+07	4.82453e+07	45292.5   	253016    	21435.1   	22479.6   	33485.9   
45411.985110	1.71774e+07	2.53294e+07	4.8145e+07	4.83379e+07	45335.2   	253707    	21463.9   	22508.6   	33530.7   
45505.618067	1.71859e+07	2.53553e+07	4.82374e+07	4.84305e+07	45377.9   	254397    	21492.7   	22537.7   	33575.4   
45599.251024	1.71944e+07	2.53811e+07	4.83297e+07	4.8523e+07	45420.6   	255087    	21521.6   	22566.8   	33620.2   
45692.883981	1.72029e+07	2.5407e+07	4.84221e+07	4.86156e+07	45463.3   	255777    	21550.4   	22595.9   	33664.9   
45786.516938	1.72114e+07	2.54329e+07	4.85144e+07	4.87082e+07	45506     	256467    	21579.2   	22625     	33709.7   
45880.149895	1.72199e+07	2.54588e+07	4.86068e+07	4.88007e+07	45548.6   	257157    	21608     	22654.1   	33754.4   
45973.782852	1.72284e+07	2.54847e+07	4.86992e+07	4.88933e+07	45591.3   	257847    	21636.8   	22683.1   	33799.2   
46067.415809	1.72365e+07	2.55099e+07	4.87913e+07	4.89856e+07	45633.3   	258545    	21665.3   	22712     	33843.5   
46161.048766	1.72445e+07	2.55349e+07	4.88833e+07	4.90779e+07	45674.9   	259245    	21693.7   	22740.6   	33887.8   
46254.681723	1.72524e+07	2.55599e+07	4.89754e+07	4.91701e+07	45716.6   	259946    	21722.1   	22769.3   	33932     
46348.314680	1.72604e+07	2.55849e+07	4.90674e+07	4.92624e+07	45758.3   	260647    	21750.6   	22798     	33976.2   
46441.947637	1.72683e+07	2.56099e+07	4.91595e+07	4.93546e+07	45799.9   	261347    	21779     	22826.7   	34020.4   
