Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
12.000000	0.131863  	12.000000	0.0787323 	12.000000	0.076634  	12.000000	0.0766674 	12.000000	0.078693  	12.000000	3.93141e-05	
13.000000	0.123537  	13.000000	0.0746731 	13.000000	0.0725427 	13.000000	0.0725838 	13.000000	0.0746365 	13.000000	3.66282e-05	
14.000000	0.116287  	14.000000	0.0710265 	14.000000	0.0689414 	14.000000	0.0689856 	14.000000	0.0709922 	14.000000	3.43027e-05	
15.000000	0.109913  	15.000000	0.0677364 	15.000000	0.0657423 	15.000000	0.0657864 	15.000000	0.0677041 	15.000000	3.22686e-05	
16.000000	0.104263  	16.000000	0.0647552 	16.000000	0.0628766 	16.000000	0.0629199 	16.000000	0.0647247 	16.000000	3.04734e-05	
17.000000	0.0992183 	17.000000	0.0620426 	17.000000	0.0602918 	17.000000	0.0603341 	17.000000	0.0620137 	17.000000	2.88767e-05	
18.000000	0.0946851 	18.000000	0.0595647 	18.000000	0.057948  	18.000000	0.0579876 	18.000000	0.0595372 	18.000000	2.74469e-05	
19.000000	0.090588  	19.000000	0.0572927 	19.000000	0.0558109 	19.000000	0.0558471 	19.000000	0.0572666 	19.000000	2.61587e-05	
20.000000	0.0868659 	20.000000	0.0552023 	20.000000	0.0538505 	20.000000	0.0538853 	20.000000	0.0551773 	20.000000	2.49916e-05	
21.000000	0.0834687 	21.000000	0.0532727 	21.000000	0.0520425 	21.000000	0.0520762 	21.000000	0.0532487 	21.000000	2.39292e-05	
22.000000	0.0803549 	22.000000	0.051486  	22.000000	0.050375  	22.000000	0.0504045 	22.000000	0.0514631 	22.000000	2.29577e-05	
23.000000	0.0774897 	23.000000	0.0498271 	23.000000	0.0488349 	23.000000	0.0488585 	23.000000	0.049805  	23.000000	2.20657e-05	
24.000000	0.0748442 	24.000000	0.0482825 	24.000000	0.0474017 	24.000000	0.0474209 	24.000000	0.0482613 	24.000000	2.12437e-05	
25.000000	0.0723934 	25.000000	0.046841  	25.000000	0.0460635 	25.000000	0.0460803 	25.000000	0.0468205 	25.000000	2.04837e-05	
27.000000	0.0679946 	27.000000	0.0442282 	27.000000	0.0436405 	27.000000	0.043652  	27.000000	0.044209  	27.000000	1.91229e-05	
29.000000	0.0641571 	29.000000	0.0419223 	29.000000	0.0415048 	29.000000	0.0415098 	29.000000	0.0419044 	29.000000	1.79395e-05	
31.000000	0.060778  	31.000000	0.0398721 	31.000000	0.0395499 	31.000000	0.0395485 	31.000000	0.0398552 	31.000000	1.69003e-05	
33.000000	0.0577785 	33.000000	0.0380369 	33.000000	0.0377496 	33.000000	0.0377424 	33.000000	0.0380209 	33.000000	1.59801e-05	
35.000000	0.055097  	35.000000	0.0363843 	35.000000	0.0361308 	35.000000	0.0361187 	35.000000	0.0363692 	35.000000	1.51593e-05	
38.000000	0.0515664 	38.000000	0.0341918 	38.000000	0.0339855 	38.000000	0.0339672 	38.000000	0.0341778 	38.000000	1.40814e-05	
41.000000	0.0485166 	41.000000	0.0322831 	41.000000	0.0321188 	41.000000	0.0320954 	41.000000	0.03227   	41.000000	1.31529e-05	
44.000000	0.0458538 	44.000000	0.0306059 	44.000000	0.0304782 	44.000000	0.0304507 	44.000000	0.0305935 	44.000000	1.23443e-05	
47.000000	0.0435075 	47.000000	0.02912   	47.000000	0.0290249 	47.000000	0.0289932 	47.000000	0.0291084 	47.000000	1.16334e-05	
50.000000	0.0414235 	50.000000	0.0277942 	50.000000	0.0277232 	50.000000	0.0276919 	50.000000	0.0277832 	50.000000	1.10034e-05	
55.000000	0.0384215 	55.000000	0.025875  	55.000000	0.025839  	55.000000	0.025806  	55.000000	0.0258649 	55.000000	1.00983e-05	
60.000000	0.0358868 	60.000000	0.0242467 	60.000000	0.0242386 	60.000000	0.0242031 	60.000000	0.0242373 	60.000000	9.33645e-06	
65.000000	0.0337162 	65.000000	0.022847  	65.000000	0.0228572 	65.000000	0.0228227 	65.000000	0.0228383 	65.000000	8.68591e-06	
70.000000	0.0318351 	70.000000	0.0216305 	70.000000	0.0216586 	70.000000	0.0216207 	70.000000	0.0216224 	70.000000	8.12365e-06	
75.000000	0.030188  	75.000000	0.0205632 	75.000000	0.0206    	75.000000	0.020564  	75.000000	0.0205555 	75.000000	7.63261e-06	
80.000000	0.028733  	80.000000	0.0196188 	80.000000	0.0196649 	80.000000	0.0196274 	80.000000	0.0196116 	80.000000	7.19989e-06	
85.000000	0.0274377 	85.000000	0.0187772 	85.000000	0.0188267 	85.000000	0.0187911 	85.000000	0.0187703 	85.000000	6.81555e-06	
90.000000	0.0262766 	90.000000	0.0180222 	90.000000	0.0180767 	90.000000	0.0180397 	90.000000	0.0180157 	90.000000	6.4718e-06	
95.000000	0.0252293 	95.000000	0.0173409 	95.000000	0.0173959 	95.000000	0.0173606 	95.000000	0.0173348 	95.000000	6.16244e-06	
100.000000	0.0242796 	100.000000	0.0167231 	100.000000	0.0167802 	100.000000	0.0167438 	100.000000	0.0167172 	100.000000	5.8825e-06	
105.000000	0.0234142 	105.000000	0.0161602 	105.000000	0.0162159 	105.000000	0.016181  	105.000000	0.0161545 	105.000000	5.62791e-06	
110.000000	0.022622  	110.000000	0.015645  	110.000000	0.0157009 	110.000000	0.0156652 	110.000000	0.0156396 	110.000000	5.39533e-06	
115.000000	0.0218939 	115.000000	0.0151717 	115.000000	0.0152258 	115.000000	0.0151909 	115.000000	0.0151666 	115.000000	5.18198e-06	
120.000000	0.0212222 	120.000000	0.0147354 	120.000000	0.0147876 	120.000000	0.014753  	120.000000	0.0147304 	120.000000	4.98555e-06	
125.000000	0.0206005 	125.000000	0.0143319 	125.000000	0.0143828 	125.000000	0.0143477 	125.000000	0.0143271 	125.000000	4.80407e-06	
130.000000	0.0200232 	130.000000	0.0139575 	130.000000	0.0140051 	130.000000	0.0139712 	130.000000	0.0139529 	130.000000	4.63587e-06	
135.000000	0.0194857 	135.000000	0.0136092 	135.000000	0.0136532 	135.000000	0.0136207 	135.000000	0.0136047 	135.000000	4.47953e-06	
140.000000	0.0189838 	140.000000	0.0132844 	140.000000	0.0133262 	140.000000	0.0132935 	140.000000	0.01328   	140.000000	4.33382e-06	
145.000000	0.018514  	145.000000	0.0129807 	145.000000	0.0130204 	145.000000	0.0129873 	145.000000	0.0129765 	145.000000	4.19767e-06	
150.000000	0.0180733 	150.000000	0.0126961 	150.000000	0.0127323 	150.000000	0.0127003 	150.000000	0.0126921 	150.000000	4.07017e-06	
155.000000	0.0174528 	155.000000	0.0124289 	155.000000	0.0124628 	155.000000	0.0124306 	155.000000	0.012425  	155.000000	3.95049e-06	
160.000000	0.0170891 	160.000000	0.0121776 	160.000000	0.0122092 	160.000000	0.0121767 	160.000000	0.0121737 	160.000000	3.83794e-06	
165.000000	0.0167462 	165.000000	0.0119406 	165.000000	0.0119688 	165.000000	0.0119372 	165.000000	0.0119369 	165.000000	3.73189e-06	
170.000000	0.0164222 	170.000000	0.0117169 	170.000000	0.0117426 	170.000000	0.0117111 	170.000000	0.0117133 	170.000000	3.63177e-06	
175.000000	0.0161156 	175.000000	0.0115054 	175.000000	0.0115291 	175.000000	0.0114971 	175.000000	0.0115019 	175.000000	3.53711e-06	
180.000000	0.0158251 	180.000000	0.0113051 	180.000000	0.0113259 	180.000000	0.0112944 	180.000000	0.0113016 	180.000000	3.44745e-06	
185.000000	0.0155494 	185.000000	0.011115  	185.000000	0.0111326 	185.000000	0.011102  	185.000000	0.0111117 	185.000000	3.36241e-06	
190.000000	0.0152873 	190.000000	0.0109345 	190.000000	0.0109491 	190.000000	0.0109193 	190.000000	0.0109313 	190.000000	3.28164e-06	
195.000000	0.015038  	195.000000	0.0107629 	195.000000	0.0107753 	195.000000	0.0107454 	195.000000	0.0107597 	195.000000	3.20481e-06	
200.000000	0.0148004 	200.000000	0.0105995 	200.000000	0.0106101 	200.000000	0.0105798 	200.000000	0.0105963 	200.000000	3.13165e-06	
210.000000	0.0143573 	210.000000	0.010295  	210.000000	0.0103007 	210.000000	0.0102713 	210.000000	0.010292  	210.000000	2.99528e-06	
220.000000	0.0139523 	220.000000	0.0100171 	220.000000	0.0100193 	220.000000	0.00998962	220.000000	0.0100142 	220.000000	2.87075e-06	
230.000000	0.0135806 	230.000000	0.00976241	230.000000	0.00976067	230.000000	0.0097315 	230.000000	0.00975965	230.000000	2.75655e-06	
240.000000	0.0132384 	240.000000	0.00952824	240.000000	0.00952212	240.000000	0.00949413	240.000000	0.00952559	240.000000	2.65144e-06	
250.000000	0.0129222 	250.000000	0.00931218	250.000000	0.00930329	250.000000	0.00927515	250.000000	0.00930962	250.000000	2.55435e-06	
260.000000	0.0126291 	260.000000	0.00911223	260.000000	0.00910057	260.000000	0.00907254	260.000000	0.00910976	260.000000	2.4644e-06	
270.000000	0.0123567 	270.000000	0.00892666	270.000000	0.00891198	270.000000	0.00888457	270.000000	0.00892428	270.000000	2.3808e-06	
280.000000	0.0121029 	280.000000	0.008754  	280.000000	0.00873755	280.000000	0.00870973	280.000000	0.0087517 	280.000000	2.30291e-06	
290.000000	0.0118658 	290.000000	0.00859296	290.000000	0.0085741 	290.000000	0.00854674	290.000000	0.00859073	290.000000	2.23014e-06	
300.000000	0.0116439 	300.000000	0.00844242	300.000000	0.00842096	300.000000	0.00839446	300.000000	0.00844026	300.000000	2.16201e-06	
310.000000	0.0114357 	310.000000	0.00830141	310.000000	0.00827809	310.000000	0.0082519 	310.000000	0.00829931	310.000000	2.09808e-06	
320.000000	0.01124   	320.000000	0.00816906	320.000000	0.0081447 	320.000000	0.0081182 	320.000000	0.00816702	320.000000	2.03797e-06	
330.000000	0.0110558 	330.000000	0.00804462	330.000000	0.00801892	330.000000	0.00799256	330.000000	0.00804263	330.000000	1.98133e-06	
340.000000	0.010882  	340.000000	0.00792741	340.000000	0.00790002	340.000000	0.00787433	340.000000	0.00792548	340.000000	1.92788e-06	
350.000000	0.0107178 	350.000000	0.00781683	350.000000	0.007788  	350.000000	0.00776288	350.000000	0.00781495	350.000000	1.87735e-06	
360.000000	0.0105625 	360.000000	0.00771236	360.000000	0.00768279	360.000000	0.00765767	360.000000	0.00771053	360.000000	1.8295e-06	
370.000000	0.0104154 	370.000000	0.00761351	370.000000	0.0075836 	370.000000	0.00755822	370.000000	0.00761173	370.000000	1.78412e-06	
380.000000	0.0102758 	380.000000	0.00751986	380.000000	0.00748921	380.000000	0.00746409	380.000000	0.00751812	380.000000	1.74103e-06	
390.000000	0.0101432 	390.000000	0.00743103	390.000000	0.00739957	390.000000	0.00737488	390.000000	0.00742933	390.000000	1.70005e-06	
400.000000	0.0100171 	400.000000	0.00734665	400.000000	0.00731501	400.000000	0.00729024	400.000000	0.00734499	400.000000	1.66102e-06	
410.000000	0.00989709	410.000000	0.00726642	410.000000	0.00723483	410.000000	0.00720985	410.000000	0.0072648 	410.000000	1.62382e-06	
420.000000	0.00978269	420.000000	0.00719005	420.000000	0.00715822	420.000000	0.00713341	420.000000	0.00718846	420.000000	1.58831e-06	
430.000000	0.00967355	430.000000	0.00711728	430.000000	0.00708502	430.000000	0.00706065	430.000000	0.00711573	430.000000	1.55438e-06	
440.000000	0.00956933	440.000000	0.00704788	440.000000	0.00701527	440.000000	0.00699134	440.000000	0.00704636	440.000000	1.52192e-06	
450.000000	0.00946972	450.000000	0.00698162	450.000000	0.00694892	450.000000	0.00692524	450.000000	0.00698013	450.000000	1.49084e-06	
460.000000	0.00937443	460.000000	0.00691831	460.000000	0.00688588	460.000000	0.00686216	460.000000	0.00691685	460.000000	1.46106e-06	
470.000000	0.0092832 	470.000000	0.00685777	470.000000	0.00682581	470.000000	0.00680191	470.000000	0.00685634	470.000000	1.43249e-06	
480.000000	0.0091958 	480.000000	0.00679983	480.000000	0.00676841	480.000000	0.00674448	480.000000	0.00679842	480.000000	1.40505e-06	
490.000000	0.00911199	490.000000	0.00674433	490.000000	0.00671338	490.000000	0.00668966	490.000000	0.00674295	490.000000	1.37869e-06	
500.000000	0.00903158	500.000000	0.00669113	500.000000	0.00666056	500.000000	0.00663717	500.000000	0.00668978	500.000000	1.35334e-06	
520.000000	0.00888019	520.000000	0.00659114	520.000000	0.00656144	520.000000	0.00653865	520.000000	0.00658983	520.000000	1.30543e-06	
540.000000	0.00874027	540.000000	0.0064989 	540.000000	0.0064708 	540.000000	0.00644795	540.000000	0.00649764	540.000000	1.26092e-06	
560.000000	0.00861065	560.000000	0.00641362	560.000000	0.00638723	560.000000	0.00636427	560.000000	0.0064124 	560.000000	1.21945e-06	
580.000000	0.00849033	580.000000	0.0063346 	580.000000	0.00630941	580.000000	0.00628689	580.000000	0.00633342	580.000000	1.18073e-06	
600.000000	0.00837842	600.000000	0.00626122	600.000000	0.00623765	600.000000	0.00621518	600.000000	0.00626008	600.000000	1.14447e-06	
620.000000	0.00827414	620.000000	0.00619297	620.000000	0.00617129	620.000000	0.00614863	620.000000	0.00619186	620.000000	1.11046e-06	
640.000000	0.00817683	640.000000	0.00612937	640.000000	0.0061092 	640.000000	0.00608674	640.000000	0.00612829	640.000000	1.07848e-06	
660.000000	0.00808587	660.000000	0.00607001	660.000000	0.00605114	660.000000	0.00602909	660.000000	0.00606896	660.000000	1.04836e-06	
680.000000	0.00800074	680.000000	0.00601453	680.000000	0.00599701	680.000000	0.00597532	680.000000	0.00601351	680.000000	1.01994e-06	
700.000000	0.00792096	700.000000	0.0059626 	700.000000	0.00594668	700.000000	0.0059251 	700.000000	0.00596161	700.000000	9.93075e-07	
720.000000	0.00784612	720.000000	0.00591395	720.000000	0.00589986	720.000000	0.00587813	720.000000	0.00591298	720.000000	9.67639e-07	
740.000000	0.00777582	740.000000	0.0058683 	740.000000	0.00585596	740.000000	0.00583416	740.000000	0.00586736	740.000000	9.4352e-07	
760.000000	0.00770974	760.000000	0.00582543	760.000000	0.00581459	760.000000	0.00579293	760.000000	0.00582451	760.000000	9.20619e-07	
780.000000	0.00764757	780.000000	0.00578513	780.000000	0.00577562	780.000000	0.00575424	780.000000	0.00578423	780.000000	8.98843e-07	
800.000000	0.00758903	800.000000	0.00574722	800.000000	0.00573899	800.000000	0.00571791	800.000000	0.00574634	800.000000	8.7811e-07	
820.000000	0.00753386	820.000000	0.00571152	820.000000	0.00570461	820.000000	0.00568375	820.000000	0.00571066	820.000000	8.58347e-07	
840.000000	0.00748185	840.000000	0.00567788	840.000000	0.0056724 	840.000000	0.0056516 	840.000000	0.00567704	840.000000	8.39486e-07	
860.000000	0.00743277	860.000000	0.00564615	860.000000	0.00564222	860.000000	0.00562133	860.000000	0.00564533	860.000000	8.21466e-07	
880.000000	0.00738646	880.000000	0.00561622	880.000000	0.0056138 	880.000000	0.00559281	880.000000	0.00561542	880.000000	8.04232e-07	
900.000000	0.00734272	900.000000	0.00558796	900.000000	0.00558692	900.000000	0.00556592	900.000000	0.00558718	900.000000	7.87732e-07	
920.000000	0.0073014 	920.000000	0.00556128	920.000000	0.00556144	920.000000	0.00554054	920.000000	0.00556051	920.000000	7.7192e-07	
940.000000	0.00726236	940.000000	0.00553606	940.000000	0.0055373 	940.000000	0.00551658	940.000000	0.0055353 	940.000000	7.56753e-07	
960.000000	0.00722546	960.000000	0.00551223	960.000000	0.00551446	960.000000	0.00549395	960.000000	0.00551148	960.000000	7.42192e-07	
980.000000	0.00719059	980.000000	0.00548969	980.000000	0.00549288	980.000000	0.00547256	980.000000	0.00548896	980.000000	7.28201e-07	
1000.000000	0.00715761	1000.000000	0.00546838	1000.000000	0.00547251	1000.000000	0.00545234	1000.000000	0.00546766	1000.000000	7.14747e-07	
1020.000000	0.00712644	1020.000000	0.00544821	1020.000000	0.0054533 	1020.000000	0.00543322	1020.000000	0.00544751	1020.000000	7.01799e-07	
1040.000000	0.00709697	1040.000000	0.00542914	1040.000000	0.00543521	1040.000000	0.00541512	1040.000000	0.00542845	1040.000000	6.89328e-07	
1060.000000	0.00706911	1060.000000	0.00541109	1060.000000	0.00541816	1060.000000	0.005398  	1060.000000	0.00541042	1060.000000	6.77309e-07	
1080.000000	0.00704277	1080.000000	0.00539402	1080.000000	0.00540202	1080.000000	0.00538178	1080.000000	0.00539335	1080.000000	6.65717e-07	
1100.000000	0.00701789	1100.000000	0.00537786	1100.000000	0.00538671	1100.000000	0.00536642	1100.000000	0.00537721	1100.000000	6.5453e-07	
1120.000000	0.00699438	1120.000000	0.00536258	1120.000000	0.00537213	1120.000000	0.00535188	1120.000000	0.00536193	1120.000000	6.43726e-07	
1140.000000	0.00697218	1140.000000	0.00534812	1140.000000	0.00535826	1140.000000	0.0053381 	1140.000000	0.00534748	1140.000000	6.33285e-07	
1160.000000	0.00695123	1160.000000	0.00533444	1160.000000	0.00534508	1160.000000	0.00532505	1160.000000	0.00533382	1160.000000	6.2319e-07	
1180.000000	0.00693146	1180.000000	0.00532152	1180.000000	0.00533259	1180.000000	0.00531268	1180.000000	0.0053209 	1180.000000	6.13423e-07	
1200.000000	0.00691283	1200.000000	0.0053093 	1200.000000	0.0053208 	1200.000000	0.00530096	1200.000000	0.00530869	1200.000000	6.03969e-07	
1220.000000	0.00689527	1220.000000	0.00529775	1220.000000	0.00530967	1220.000000	0.00528985	1220.000000	0.00529716	1220.000000	5.94812e-07	
1240.000000	0.00687874	1240.000000	0.00528685	1240.000000	0.00529918	1240.000000	0.00527932	1240.000000	0.00528627	1240.000000	5.85939e-07	
1260.000000	0.0068632 	1260.000000	0.00527656	1260.000000	0.00528926	1260.000000	0.00526935	1260.000000	0.00527599	1260.000000	5.77336e-07	
1280.000000	0.0068486 	1280.000000	0.00526686	1280.000000	0.00527987	1280.000000	0.0052599 	1280.000000	0.00526629	1280.000000	5.68991e-07	
1300.000000	0.00683489	1300.000000	0.00525771	1300.000000	0.00527096	1300.000000	0.00525095	1300.000000	0.00525715	1300.000000	5.60893e-07	
1320.000000	0.00682206	1320.000000	0.0052491 	1320.000000	0.00526249	1320.000000	0.00524247	1320.000000	0.00524855	1320.000000	5.5303e-07	
1340.000000	0.00681004	1340.000000	0.005241  	1340.000000	0.00525443	1340.000000	0.00523444	1340.000000	0.00524045	1340.000000	5.45392e-07	
1360.000000	0.00679882	1360.000000	0.00523338	1360.000000	0.00524678	1360.000000	0.00522683	1360.000000	0.00523284	1360.000000	5.3797e-07	
1380.000000	0.00678837	1380.000000	0.00522623	1380.000000	0.00523952	1380.000000	0.00521964	1380.000000	0.0052257 	1380.000000	5.30754e-07	
1400.000000	0.00677864	1400.000000	0.00521953	1400.000000	0.00523263	1400.000000	0.00521283	1400.000000	0.00521901	1400.000000	5.23737e-07	
1420.000000	0.00676961	1420.000000	0.00521326	1420.000000	0.0052261 	1420.000000	0.0052064 	1420.000000	0.00521274	1420.000000	5.16909e-07	
1440.000000	0.00676126	1440.000000	0.0052074 	1440.000000	0.00521992	1440.000000	0.00520031	1440.000000	0.00520689	1440.000000	5.10263e-07	
1460.000000	0.00675356	1460.000000	0.00520193	1460.000000	0.00521409	1460.000000	0.00519456	1460.000000	0.00520143	1460.000000	5.03792e-07	
1480.000000	0.00674649	1480.000000	0.00519684	1480.000000	0.00520857	1480.000000	0.00518913	1480.000000	0.00519634	1480.000000	4.97489e-07	
