* ssdnum stripb stripf   theta        phi      theta_min   theta_max     phi_min     phi_max   theta_err     phi_err
    0      3     14     21.0946     286.148     20.5857     21.6063     284.755     287.577    0.381828     1.06151
    0      3     15     21.8588     285.473     21.3536     22.3667     284.136     286.844    0.382126     1.02813
    0      4      0     11.4044     308.384     10.8406     11.9698     305.527     311.265    0.308802     1.57474
    0      4      1     12.0338     305.921     11.4714     12.5978     303.225     308.651    0.320186     1.54536
    0      4      2     12.6843     303.698     12.1241     13.2463     301.153     306.282     0.32997     1.50944
    0      4      3      13.353     301.687     12.7955     13.9125     299.282     304.133    0.338378     1.46943
    0      4      4     14.0373     299.863     13.4828     14.5939     297.589      302.18    0.345598     1.42716
    0      4      5      14.735     298.204     14.1838     15.2884     296.052     300.401    0.351791     1.38393
    0      4      6     15.4442     296.692     14.8964     15.9942     294.652     298.777    0.357089     1.34066
    0      4      7     16.1632      295.31      15.619     16.7097     293.373      297.29    0.361603     1.29799
    0      4      8     16.8905     294.043     16.3499     17.4334     292.201     295.927    0.365426     1.25636
    0      4      9     17.6248     292.878     17.0879      18.164     291.124     294.673    0.368634     1.21603
    0      4     10      18.365     291.804     17.8318     18.9005     290.132     293.516    0.371294     1.17719
    0      4     11     19.1099     290.813     18.5806     19.6417     289.215     292.448     0.37346     1.13991
    0      4     12     19.8588     289.894     19.3332     20.3867     288.366     291.458    0.375178     1.10424
    0      4     13     20.6107     289.041     20.0889     21.1347     287.577     290.539     0.37649     1.07017
    0      4     14     21.3648     288.248     20.8468      21.885     286.844     289.684    0.377428     1.03768
    0      4     15     22.1204     287.508     21.6063     22.6367     286.159     288.887    0.378022     1.00671
    0      5      0     11.9324     311.401     11.3654     12.5006     308.651     314.159    0.295785     1.44186
    0      5      1     12.5365     308.894     11.9698     13.1044     306.282     311.524    0.307964     1.42728
    0      5      2     13.1633     306.613     12.5978     13.7301     304.133     309.117    0.318551      1.4049
    0      5      3     13.8099     304.534     13.2463     14.3749      302.18     306.917    0.327743     1.37708
    0      5      4     14.4737     302.636     13.9125     15.0363     300.401     304.904    0.335713     1.34562
    0      5      5     15.1523       300.9     14.5939     15.7123     298.777     303.059    0.342613     1.31191
    0      5      6     15.8437      299.31     15.2884     16.4007      297.29     301.366     0.34857     1.27698
    0      5      7     16.5463      297.85     15.9942        17.1     295.927     299.809    0.353694      1.2416
    0      5      8     17.2583     296.506     16.7097     17.8086     294.673     298.374     0.35808     1.20631
    0      5      9     17.9784     295.266     17.4334     18.5252     293.516      297.05    0.361805     1.17153
    0      5     10     18.7054     294.119      18.164     19.2486     292.448     295.825     0.36494     1.13752
    0      5     11     19.4381     293.057     18.9005     19.9775     291.458     294.689     0.36754     1.10446
    0      5     12     20.1755     292.071     19.6417     20.7111     290.539     293.634    0.369657     1.07249
    0      5     13     20.9167     291.153     20.3867     21.4484     289.684     292.653    0.371333     1.04166
    0      5     14     21.6608     290.297     21.1347     22.1886     288.887     291.737    0.372605     1.01201
    0      5     15     22.4071     289.498      21.885     22.9309     288.143     290.882    0.373506    0.983548
