* MylarThickness = 2.0um, AlThickness = 0.06um 
* SSDNum  CHNum    E1_Residual E2_Residual    E3_Residual     E1          E2             E3        E1_Loss     E2_Loss     E3_Loss(MeV)
    0      0        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      1        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      2        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      3        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      4        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      5        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      6        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      7        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      8        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0      9        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0     10        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0     11        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0     12        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0     13        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0     14        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    0     15        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      0        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      1        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      2        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      3        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      4        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      5        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      6        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      7        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      8        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1      9        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1     10        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1     11        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1     12        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1     13        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1     14        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    1     15        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      0        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      1        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      2        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      3        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      4        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      5        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      6        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      7        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      8        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2      9        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2     10        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2     11        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2     12        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2     13        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
    2     14        4.78569      5.13436      5.46248      5.14718      5.48038      5.79521     0.361485     0.346022     0.332733
