*SSDNum  CHNum   mean1     mean2     mean3    sigma1    sigma2    sigma3     Chi21     Chi22     Chi23     Xmin1     Xmax1     Xmin2     Xmax2     Xmin3     Xmax3
0         0     125.909    130.16   134.086  0.795112  0.656815  0.631857   31.86342.22176e-096.86456e-09   124.005   127.514   128.839   131.801   132.659   136.167
0         1     118.417   122.582   126.477  0.782267  0.721688  0.697961   53.93599.08818e-093.71011e-07   116.459   120.046   120.669   124.022   124.879   128.076
