*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.055000	2.37973   	0.055000	2.04928   	0.055000	2.0693    	0.055000	2.0693    	0.055000	0.0295149 	0.055000	0.0294161 	0.055000	0.0475236 	0.055000	0.0533562 	0.055000	0.046207
0.060000	2.49906   	0.060000	2.15118   	0.060000	2.17055   	0.060000	2.17055   	0.060000	0.0300541 	0.060000	0.0298883 	0.060000	0.0508963 	0.060000	0.0565985 	0.060000	0.0496159
0.070000	2.72622   	0.070000	2.34516   	0.070000	2.36389   	0.070000	2.36389   	0.070000	0.0310679 	0.070000	0.030762  	0.070000	0.0574709 	0.070000	0.0629745 	0.070000	0.0562666
0.080000	2.94149   	0.080000	2.52898   	0.080000	2.54745   	0.080000	2.54745   	0.080000	0.0320109 	0.080000	0.0315626 	0.080000	0.0638461 	0.080000	0.0692235 	0.080000	0.0627145
0.090000	3.14788   	0.090000	2.70523   	0.090000	2.72349   	0.090000	2.72349   	0.090000	0.0329001 	0.090000	0.0323099 	0.090000	0.0693788 	0.090000	0.0746974 	0.090000	0.0683027
0.100000	3.34755   	0.100000	2.87573   	0.100000	2.89375   	0.100000	2.89375   	0.100000	0.0337497 	0.100000	0.0330189 	0.100000	0.0742603 	0.100000	0.0795678 	0.100000	0.0732243
0.120000	3.73175   	0.120000	3.20382   	0.120000	3.22196   	0.120000	3.22196   	0.120000	0.0353725 	0.120000	0.0343636 	0.120000	0.0828529 	0.120000	0.0882863 	0.120000	0.0818537
0.140000	4.09917   	0.140000	3.51757   	0.140000	3.53957   	0.140000	3.53957   	0.140000	0.0369426 	0.140000	0.0356567 	0.140000	0.0905162 	0.140000	0.0961743 	0.140000	0.08953
0.160000	4.45582   	0.160000	3.82213   	0.160000	3.8513    	0.160000	3.8513    	0.160000	0.0384994 	0.160000	0.0369339 	0.160000	0.0974906 	0.160000	0.103459  	0.160000	0.0965217
0.180000	4.80547   	0.180000	4.1207    	0.180000	4.16016   	0.180000	4.16016   	0.180000	0.0400676 	0.180000	0.0382167 	0.180000	0.103884  	0.180000	0.110216  	0.180000	0.102902
0.200000	5.15127   	0.200000	4.41599   	0.200000	4.46816   	0.200000	4.46816   	0.200000	0.0416625 	0.200000	0.0395184 	0.200000	0.109765  	0.200000	0.116489  	0.200000	0.108781
0.250000	6.00703   	0.250000	5.14676   	0.250000	5.2421    	0.250000	5.2421    	0.250000	0.0458181 	0.250000	0.042899  	0.250000	0.124219  	0.250000	0.131911  	0.250000	0.123215
0.300000	6.84928   	0.300000	5.86598   	0.300000	6.02798   	0.300000	6.02798   	0.300000	0.0502275 	0.300000	0.0464702 	0.300000	0.137958  	0.300000	0.146584  	0.300000	0.136932
0.350000	7.67943   	0.350000	6.57487   	0.350000	6.82433   	0.350000	6.82433   	0.350000	0.054794  	0.350000	0.0501511 	0.350000	0.150579  	0.350000	0.160093  	0.350000	0.149534
0.400000	8.50636   	0.400000	7.28102   	0.400000	7.63437   	0.400000	7.63437   	0.400000	0.0595284 	0.400000	0.0539469 	0.400000	0.162961  	0.400000	0.173321  	0.400000	0.161899
0.450000	9.33746   	0.450000	7.99072   	0.450000	8.46117   	0.450000	8.46117   	0.450000	0.064453  	0.450000	0.057873  	0.450000	0.174857  	0.450000	0.186026  	0.450000	0.173782
0.500000	10.178    	0.500000	8.7085    	0.500000	9.30629   	0.500000	9.30629   	0.500000	0.0695726 	0.500000	0.0619303 	0.500000	0.186472  	0.500000	0.198403  	0.500000	0.185389
0.600000	11.8821   	0.600000	10.1637   	0.600000	11.0515   	0.600000	11.0515   	0.600000	0.0803368 	0.600000	0.0703829 	0.600000	0.208674  	0.600000	0.222086  	0.600000	0.207586
0.700000	13.6403   	0.700000	11.6651   	0.700000	12.8693   	0.700000	12.8693   	0.700000	0.0917231 	0.700000	0.0792145 	0.700000	0.229941  	0.700000	0.244754  	0.700000	0.228866
0.800000	15.446    	0.800000	13.207    	0.800000	14.7585   	0.800000	14.7585   	0.800000	0.103669  	0.800000	0.0883684 	0.800000	0.250602  	0.800000	0.26677   	0.800000	0.249545
0.900000	17.2742   	0.900000	14.7682   	0.900000	16.7183   	0.900000	16.7183   	0.900000	0.116139  	0.900000	0.0978125 	0.900000	0.270669  	0.900000	0.288141  	0.900000	0.269656
1.000000	19.1529   	1.000000	16.3724   	1.000000	18.7506   	1.000000	18.7506   	1.000000	0.129159  	1.000000	0.107564  	1.000000	0.290476  	1.000000	0.309214  	1.000000	0.289509
1.250000	24.1775   	1.250000	20.6631   	1.250000	24.1577   	1.250000	24.1577   	1.250000	0.164254  	1.250000	0.133368  	1.250000	0.338378  	1.250000	0.360203  	1.250000	0.33758
1.500000	30.0414   	1.500000	25.6705   	1.500000	30.0156   	1.500000	30.0156   	1.500000	0.202676  	1.500000	0.16096   	1.500000	0.384773  	1.500000	0.409573  	1.500000	0.384228
1.750000	36.9226   	1.750000	31.5466   	1.750000	36.3208   	1.750000	36.3208   	1.750000	0.244417  	1.750000	0.190314  	1.750000	0.431622  	1.750000	0.459204  	1.750000	0.431405
2.000000	44.6375   	2.000000	38.1346   	2.000000	43.0757   	2.000000	43.0757   	2.000000	0.289583  	2.000000	0.221484  	2.000000	0.479775  	2.000000	0.509929  	2.000000	0.479975
2.250000	53.0668   	2.250000	45.3326   	2.250000	50.2852   	2.250000	50.2852   	2.250000	0.338316  	2.250000	0.254554  	2.250000	0.529704  	2.250000	0.562189  	2.250000	0.53039
2.500000	62.1316   	2.500000	53.0785   	2.500000	57.9538   	2.500000	57.9538   	2.500000	0.390734  	2.500000	0.289591  	2.500000	0.58172   	2.500000	0.616284  	2.500000	0.582977
3.000000	79.7584   	3.000000	70.0761   	3.000000	74.6756   	3.000000	74.6756   	3.000000	0.50687   	3.000000	0.365696  	3.000000	0.692936  	3.000000	0.730813  	3.000000	0.695576
3.500000	99.1366   	3.500000	88.9601   	3.500000	93.2404   	3.500000	93.2404   	3.500000	0.638167  	3.500000	0.449868  	3.500000	0.814797  	3.500000	0.854724  	3.500000	0.819127
4.000000	120.227   	4.000000	109.647   	4.000000	113.629   	4.000000	113.629   	4.000000	0.784442  	4.000000	0.541928  	4.000000	0.948037  	4.000000	0.988624  	4.000000	0.954371
4.500000	142.993   	4.500000	132.081   	4.500000	135.811   	4.500000	135.811   	4.500000	0.945322  	4.500000	0.641534  	4.500000	1.093     	4.500000	1.13274   	4.500000	1.10161
5.000000	167.401   	5.000000	156.215   	5.000000	159.752   	5.000000	159.752   	5.000000	1.12036   	5.000000	0.748331  	5.000000	1.24967   	5.000000	1.28701   	5.000000	1.26083
5.500000	193.42    	5.500000	182.008   	5.500000	185.413   	5.500000	185.413   	5.500000	1.30908   	5.500000	0.861996  	5.500000	1.41792   	5.500000	1.45126   	5.500000	1.43187
6.000000	221.023   	6.000000	209.419   	6.000000	212.757   	6.000000	212.757   	6.000000	1.51103   	6.000000	0.982222  	6.000000	1.59747   	6.000000	1.6252    	6.000000	1.61445
6.500000	250.182   	6.500000	238.414   	6.500000	241.748   	6.500000	241.748   	6.500000	1.72579   	6.500000	1.10872   	6.500000	1.7881    	6.500000	1.80861   	6.500000	1.80833
7.000000	280.875   	7.000000	268.959   	7.000000	272.353   	7.000000	272.353   	7.000000	1.95297   	7.000000	1.24125   	7.000000	1.98946   	7.000000	2.00113   	7.000000	2.01315
7.500000	313.08    	7.500000	301.022   	7.500000	304.539   	7.500000	304.539   	7.500000	2.19221   	7.500000	1.37959   	7.500000	2.20127   	7.500000	2.20248   	7.500000	2.22865
8.000000	346.774   	8.000000	334.576   	8.000000	338.277   	8.000000	338.277   	8.000000	2.44321   	8.000000	1.52354   	8.000000	2.42326   	8.000000	2.41237   	8.000000	2.45452
8.500000	381.94    	8.500000	369.593   	8.500000	373.539   	8.500000	373.539   	8.500000	2.70568   	8.500000	1.67289   	8.500000	2.65517   	8.500000	2.63055   	8.500000	2.6905
9.000000	418.56    	9.000000	406.048   	9.000000	410.3     	9.000000	410.3     	9.000000	2.97938   	9.000000	1.82745   	9.000000	2.89676   	9.000000	2.85679   	9.000000	2.93635
9.500000	456.615   	9.500000	443.92    	9.500000	448.536   	9.500000	448.536   	9.500000	3.26407   	9.500000	1.98711   	9.500000	3.14779   	9.500000	3.09085   	9.500000	3.19184
10.000000	496.09    	10.000000	483.178   	10.000000	488.225   	10.000000	488.225   	10.000000	3.55955   	10.000000	2.15178   	10.000000	3.40806   	10.000000	3.33252   	10.000000	3.45675
11.000000	579.241   	11.000000	564.991   	11.000000	571.77    	11.000000	571.759   	11.000000	4.17978   	11.000000	2.49612   	11.000000	3.9545    	11.000000	3.83704   	11.000000	4.01299
12.000000	667.898   	12.000000	651.658   	12.000000	660.671   	12.000000	660.628   	12.000000	4.83671   	12.000000	2.8634    	12.000000	4.52824   	12.000000	4.36804   	12.000000	4.59802
13.000000	761.96    	13.000000	743.174   	13.000000	754.794   	13.000000	754.704   	13.000000	5.52968   	13.000000	3.25263   	13.000000	5.1315    	13.000000	4.92416   	13.000000	5.2126
14.000000	861.331   	14.000000	839.523   	14.000000	854.023   	14.000000	853.873   	14.000000	6.25801   	14.000000	3.66185   	14.000000	5.76597   	14.000000	5.50297   	14.000000	5.85902
15.000000	965.924   	15.000000	940.683   	15.000000	958.253   	15.000000	958.034   	15.000000	7.02105   	15.000000	4.08986   	15.000000	6.43049   	15.000000	6.09937   	15.000000	6.53613
16.000000	1075.66   	16.000000	1046.63   	16.000000	1067.39   	16.000000	1067.1    	16.000000	7.81823   	16.000000	4.53566   	16.000000	7.12418   	16.000000	6.71926   	16.000000	7.24305
17.000000	1190.46   	17.000000	1157.32   	17.000000	1181.35   	17.000000	1180.97   	17.000000	8.64903   	17.000000	4.99825   	17.000000	7.84627   	17.000000	7.36187   	17.000000	7.97901
18.000000	1310.26   	18.000000	1272.73   	18.000000	1300.05   	18.000000	1299.59   	18.000000	9.51292   	18.000000	5.47689   	18.000000	8.5961    	18.000000	8.02658   	18.000000	8.74338
19.000000	1434.99   	19.000000	1392.83   	19.000000	1423.42   	19.000000	1422.88   	19.000000	10.4094   	19.000000	5.97106   	19.000000	9.37309   	19.000000	8.71278   	19.000000	9.53556
20.000000	1564.58   	20.000000	1517.59   	20.000000	1551.39   	20.000000	1550.78   	20.000000	11.338    	20.000000	6.48032   	20.000000	10.1767   	20.000000	9.42001   	20.000000	10.3551
21.000000	1698.98   	21.000000	1646.96   	21.000000	1683.92   	21.000000	1683.21   	21.000000	12.2984   	21.000000	7.00434   	21.000000	11.0066   	21.000000	10.1479   	21.000000	11.2015
22.000000	1838.12   	22.000000	1780.92   	22.000000	1820.94   	22.000000	1820.15   	22.000000	13.2903   	22.000000	7.54283   	22.000000	11.8624   	22.000000	10.896    	22.000000	12.0745
23.000000	1981.97   	23.000000	1919.43   	23.000000	1962.38   	23.000000	1961.52   	23.000000	14.313    	23.000000	8.0953    	23.000000	12.7435   	23.000000	11.664    	23.000000	12.9736
24.000000	2130.45   	24.000000	2062.46   	24.000000	2108.2    	24.000000	2107.27   	24.000000	15.366    	24.000000	8.6614    	24.000000	13.6496   	24.000000	12.4514   	24.000000	13.8984
25.000000	2283.53   	25.000000	2209.98   	25.000000	2258.33   	25.000000	2257.34   	25.000000	16.449    	25.000000	9.24092   	25.000000	14.5803   	25.000000	13.258    	25.000000	14.8485
27.000000	2603.29   	27.000000	2518.35   	27.000000	2571.37   	27.000000	2570.29   	27.000000	18.7036   	27.000000	10.4394   	27.000000	16.5144   	27.000000	14.9275   	27.000000	16.8236
29.000000	2940.87   	29.000000	2844.29   	29.000000	2901.14   	29.000000	2899.99   	29.000000	21.0736   	29.000000	11.6888   	29.000000	18.5431   	29.000000	16.6702   	29.000000	18.8963
31.000000	3295.96   	31.000000	3187.55   	31.000000	3247.4    	31.000000	3246.23   	31.000000	23.5586   	31.000000	12.9878   	31.000000	20.665    	31.000000	18.4849   	31.000000	21.0655
33.000000	3668.22   	33.000000	3547.91   	33.000000	3610.6    	33.000000	3609.47   	33.000000	26.1712   	33.000000	14.3438   	33.000000	22.885    	33.000000	20.3752   	33.000000	23.3361
35.000000	4057.39   	35.000000	3925.13   	35.000000	3990.58   	35.000000	3989.55   	35.000000	28.9101   	35.000000	15.7559   	35.000000	25.2028   	35.000000	22.3409   	35.000000	25.7081
38.000000	4672.21   	38.000000	4522.09   	38.000000	4591.45   	38.000000	4590.69   	38.000000	33.2481   	38.000000	17.9746   	38.000000	28.8605   	38.000000	25.4288   	38.000000	29.4538
41.000000	5323.56   	41.000000	5155.8    	41.000000	5228.69   	41.000000	5228.34   	41.000000	37.8528   	41.000000	20.3108   	41.000000	32.7311   	41.000000	28.6806   	41.000000	33.4212
44.000000	6010.65   	44.000000	5825.55   	44.000000	5901.56   	44.000000	5901.75   	44.000000	42.7156   	44.000000	22.7585   	44.000000	36.8099   	44.000000	32.0922   	44.000000	37.6059
47.000000	6732.72   	47.000000	6530.71   	47.000000	6609.34   	47.000000	6610.24   	47.000000	47.8286   	47.000000	25.314    	47.000000	41.0922   	47.000000	35.6597   	47.000000	42.0034
50.000000	7489.07   	50.000000	7270.64   	50.000000	7351.41   	50.000000	7353.15   	50.000000	53.1855   	50.000000	27.9745   	50.000000	45.5734   	50.000000	39.3795   	50.000000	46.6099
55.000000	8824.09   	55.000000	8579.51   	55.000000	8662.9    	55.000000	8666.17   	55.000000	62.6413   	55.000000	32.6355   	55.000000	53.4736   	55.000000	45.9094   	55.000000	54.7419
60.000000	10249.7   	60.000000	9980.68   	60.000000	10065.2   	60.000000	10070.5   	60.000000	72.7277   	60.000000	37.5675   	60.000000	61.8938   	60.000000	52.8364   	60.000000	63.4243
65.000000	11763.4   	65.000000	11471.7   	65.000000	11556.1   	65.000000	11563.5   	65.000000	83.425    	65.000000	42.7583   	65.000000	70.8174   	65.000000	60.1478   	65.000000	72.6423
70.000000	13362.8   	70.000000	13050.1   	70.000000	13133.2   	70.000000	13143.2   	70.000000	94.7057   	70.000000	48.1987   	70.000000	80.2254   	70.000000	67.829    	70.000000	82.3785
75.000000	15045.7   	75.000000	14713.8   	75.000000	14794.2   	75.000000	14807.2   	75.000000	106.55    	75.000000	53.8788   	75.000000	90.1016   	75.000000	75.8677   	75.000000	92.6187
80.000000	16810     	80.000000	16460.6   	80.000000	16537.4   	80.000000	16553.5   	80.000000	118.94    	80.000000	59.7936   	80.000000	100.432   	80.000000	84.2532   	80.000000	103.35
85.000000	18653.9   	85.000000	18288.5   	85.000000	18360.8   	85.000000	18380.4   	85.000000	131.855   	85.000000	65.9311   	85.000000	111.201   	85.000000	92.9746   	85.000000	114.558
90.000000	20575.5   	90.000000	20195.6   	90.000000	20262.5   	90.000000	20285.8   	90.000000	145.278   	90.000000	72.2851   	90.000000	122.394   	90.000000	102.022   	90.000000	126.232
95.000000	22573.1   	95.000000	22180     	95.000000	22240.8   	95.000000	22268.1   	95.000000	159.19    	95.000000	78.8492   	95.000000	134       	95.000000	111.384   	95.000000	138.359
100.000000	24645.2   	100.000000	24240     	100.000000	24294     	100.000000	24325.7   	100.000000	173.576   	100.000000	85.6176   	100.000000	146.004   	100.000000	121.054   	100.000000	150.928
105.000000	26790.3   	105.000000	26373.9   	105.000000	26420.6   	105.000000	26456.9   	105.000000	188.419   	105.000000	92.5842   	105.000000	158.395   	105.000000	131.022   	105.000000	163.927
110.000000	29006.8   	110.000000	28580.1   	110.000000	28619     	110.000000	28660.2   	110.000000	203.706   	110.000000	99.7451   	110.000000	171.161   	110.000000	141.28    	110.000000	177.348
115.000000	31293.5   	115.000000	30856.9   	115.000000	30887.7   	115.000000	30934.1   	115.000000	219.419   	115.000000	107.091   	115.000000	184.29    	115.000000	151.819   	115.000000	191.177
120.000000	33649     	120.000000	33203     	120.000000	33225.5   	120.000000	33277.3   	120.000000	235.547   	120.000000	114.616   	120.000000	197.773   	120.000000	162.633   	120.000000	205.409
125.000000	36072     	125.000000	35616.7   	125.000000	35630.7   	125.000000	35688.2   	125.000000	252.074   	125.000000	122.318   	125.000000	211.597   	125.000000	173.713   	125.000000	220.03
130.000000	38561.4   	130.000000	38096.8   	130.000000	38102.2   	130.000000	38165.7   	130.000000	268.988   	130.000000	130.191   	130.000000	225.754   	130.000000	185.054   	130.000000	235.034
135.000000	41116     	135.000000	40641.8   	135.000000	40638.8   	135.000000	40708.5   	135.000000	286.281   	135.000000	138.229   	135.000000	240.235   	135.000000	196.649   	135.000000	250.413
140.000000	43734.7   	140.000000	43250.5   	140.000000	43239.2   	140.000000	43315.2   	140.000000	303.937   	140.000000	146.428   	140.000000	255.03    	140.000000	208.491   	140.000000	266.157
145.000000	46416.5   	145.000000	45921.6   	145.000000	45902     	145.000000	45984.7   	145.000000	321.942   	145.000000	154.781   	145.000000	270.128   	145.000000	220.573   	145.000000	282.256
150.000000	49160.3   	150.000000	48653.9   	150.000000	48626.2   	150.000000	48715.8   	150.000000	340.286   	150.000000	163.287   	150.000000	285.522   	150.000000	232.889   	150.000000	298.705
155.000000	52004.9   	155.000000	51446.1   	155.000000	51410.7   	155.000000	51507.4   	155.000000	358.961   	155.000000	171.943   	155.000000	301.204   	155.000000	245.435   	155.000000	315.495
160.000000	54908.5   	160.000000	54297.1   	160.000000	54254.2   	160.000000	54358.3   	160.000000	377.95    	160.000000	180.743   	160.000000	317.163   	160.000000	258.202   	160.000000	332.616
165.000000	57868.8   	165.000000	57205.9   	165.000000	57155.7   	165.000000	57267.6   	165.000000	397.248   	165.000000	189.685   	165.000000	333.392   	165.000000	271.188   	165.000000	350.064
170.000000	60884.6   	170.000000	60171.2   	170.000000	60114.3   	170.000000	60234.1   	170.000000	416.845   	170.000000	198.767   	170.000000	349.886   	170.000000	284.386   	170.000000	367.832
175.000000	63955.1   	175.000000	63192.1   	175.000000	63128.8   	175.000000	63256.8   	175.000000	436.727   	175.000000	207.984   	175.000000	366.634   	175.000000	297.789   	175.000000	385.909
180.000000	67079.2   	180.000000	66267.5   	180.000000	66198.2   	180.000000	66334.8   	180.000000	456.887   	180.000000	217.334   	180.000000	383.628   	180.000000	311.394   	180.000000	404.291
185.000000	70256     	185.000000	69396.5   	185.000000	69321.8   	185.000000	69467     	185.000000	477.319   	185.000000	226.814   	185.000000	400.866   	185.000000	325.198   	185.000000	422.972
190.000000	73484.7   	190.000000	72578     	190.000000	72498.7   	190.000000	72652.6   	190.000000	498.016   	190.000000	236.419   	190.000000	418.338   	190.000000	339.194   	190.000000	441.947
195.000000	76764.2   	195.000000	75811.1   	195.000000	75727.8   	195.000000	75890.6   	195.000000	518.966   	195.000000	246.143   	195.000000	436.039   	195.000000	353.379   	195.000000	461.207
200.000000	80093.9   	200.000000	79094.9   	200.000000	79008.1   	200.000000	79180.2   	200.000000	540.158   	200.000000	255.987   	200.000000	453.96    	200.000000	367.746   	200.000000	480.746
210.000000	86900.1   	210.000000	85811     	210.000000	85718.9   	210.000000	85910.3   	210.000000	583.24    	210.000000	276.024   	210.000000	490.437   	210.000000	397.012   	210.000000	520.637
220.000000	93897     	220.000000	92719.6   	220.000000	92624.9   	220.000000	92836.3   	220.000000	627.209   	220.000000	296.496   	220.000000	527.726   	220.000000	426.962   	220.000000	561.576
230.000000	101078    	230.000000	99813.9   	230.000000	99718.9   	230.000000	99951.6   	230.000000	671.997   	230.000000	317.381   	230.000000	565.776   	230.000000	457.56    	230.000000	603.515
240.000000	108439    	240.000000	107088    	240.000000	106996    	240.000000	107250    	240.000000	717.566   	240.000000	338.679   	240.000000	604.551   	240.000000	488.781   	240.000000	646.42
250.000000	115973    	250.000000	114535    	250.000000	114450    	250.000000	114726    	250.000000	763.861   	250.000000	360.378   	250.000000	644.007   	250.000000	520.596   	250.000000	690.246
260.000000	123675    	260.000000	122151    	260.000000	122074    	260.000000	122374    	260.000000	810.818   	260.000000	382.423   	260.000000	684.1     	260.000000	552.973   	260.000000	734.952
270.000000	131540    	270.000000	129929    	270.000000	129863    	270.000000	130187    	270.000000	858.408   	270.000000	404.822   	270.000000	724.799   	270.000000	585.891   	270.000000	780.505
280.000000	139564    	280.000000	137865    	280.000000	137813    	280.000000	138162    	280.000000	906.576   	280.000000	427.562   	280.000000	766.065   	280.000000	619.321   	280.000000	826.865
290.000000	147741    	290.000000	145953    	290.000000	145918    	290.000000	146293    	290.000000	955.281   	290.000000	450.63    	290.000000	807.863   	290.000000	653.24    	290.000000	873.999
300.000000	156069    	300.000000	154189    	300.000000	154173    	300.000000	154575    	300.000000	1004.5    	300.000000	474.015   	300.000000	850.169   	300.000000	687.63    	300.000000	921.881
310.000000	164541    	310.000000	162569    	310.000000	162576    	310.000000	163003    	310.000000	1054.19   	310.000000	497.688   	310.000000	892.951   	310.000000	722.469   	310.000000	970.478
320.000000	173156    	320.000000	171087    	320.000000	171119    	320.000000	171574    	320.000000	1104.31   	320.000000	521.646   	320.000000	936.176   	320.000000	757.732   	320.000000	1019.76
330.000000	181907    	330.000000	179741    	330.000000	179799    	330.000000	180282    	330.000000	1154.82   	330.000000	545.883   	330.000000	979.815   	330.000000	793.399   	330.000000	1069.68
340.000000	190793    	340.000000	188525    	340.000000	188612    	340.000000	189125    	340.000000	1205.71   	340.000000	570.377   	340.000000	1023.85   	340.000000	829.455   	340.000000	1120.24
350.000000	199809    	350.000000	197436    	350.000000	197555    	350.000000	198097    	350.000000	1256.95   	350.000000	595.117   	350.000000	1068.25   	350.000000	865.884   	350.000000	1171.4
360.000000	208952    	360.000000	206471    	360.000000	206624    	360.000000	207195    	360.000000	1308.5    	360.000000	620.098   	360.000000	1113      	360.000000	902.664   	360.000000	1223.14
370.000000	218218    	370.000000	215625    	370.000000	215814    	370.000000	216416    	370.000000	1360.32   	370.000000	645.321   	370.000000	1158.07   	370.000000	939.779   	370.000000	1275.43
380.000000	227605    	380.000000	224896    	380.000000	225122    	380.000000	225755    	380.000000	1412.41   	380.000000	670.778   	380.000000	1203.43   	380.000000	977.212   	380.000000	1328.23
390.000000	237108    	390.000000	234280    	390.000000	234545    	390.000000	235210    	390.000000	1464.74   	390.000000	696.45    	390.000000	1249.08   	390.000000	1014.95   	390.000000	1381.55
400.000000	246727    	400.000000	243773    	400.000000	244080    	400.000000	244777    	400.000000	1517.28   	400.000000	722.327   	400.000000	1294.99   	400.000000	1052.98   	400.000000	1435.35
410.000000	256456    	410.000000	253374    	410.000000	253722    	410.000000	254452    	410.000000	1570      	410.000000	748.401   	410.000000	1341.13   	410.000000	1091.28   	410.000000	1489.61
420.000000	266294    	420.000000	263079    	420.000000	263470    	420.000000	264233    	420.000000	1622.9    	420.000000	774.656   	420.000000	1387.5    	420.000000	1129.85   	420.000000	1544.3
430.000000	276238    	430.000000	272885    	430.000000	273320    	430.000000	274117    	430.000000	1675.96   	430.000000	801.081   	430.000000	1434.08   	430.000000	1168.66   	430.000000	1599.42
440.000000	286285    	440.000000	282789    	440.000000	283269    	440.000000	284101    	440.000000	1729.15   	440.000000	827.678   	440.000000	1480.85   	440.000000	1207.71   	440.000000	1654.95
450.000000	296433    	450.000000	292789    	450.000000	293316    	450.000000	294183    	450.000000	1782.48   	450.000000	854.451   	450.000000	1527.8    	450.000000	1246.99   	450.000000	1710.86
460.000000	306679    	460.000000	302882    	460.000000	303457    	460.000000	304358    	460.000000	1835.9    	460.000000	881.397   	460.000000	1574.92   	460.000000	1286.49   	460.000000	1767.14
470.000000	317021    	470.000000	313066    	470.000000	313689    	470.000000	314625    	470.000000	1889.41   	470.000000	908.507   	470.000000	1622.18   	470.000000	1326.18   	470.000000	1823.77
480.000000	327457    	480.000000	323338    	480.000000	324009    	480.000000	324982    	480.000000	1942.98   	480.000000	935.769   	480.000000	1669.57   	480.000000	1366.07   	480.000000	1880.73
490.000000	337983    	490.000000	333696    	490.000000	334415    	490.000000	335425    	490.000000	1996.61   	490.000000	963.168   	490.000000	1717.08   	490.000000	1406.13   	490.000000	1938.01
