*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - Range straggling - method [0] - LISE	Energy (MeV/u)6	5 - Range straggling - method [1] - Atima	Energy (MeV/u)7	6 - Lateral range - method [0] - LISE	Energy (MeV/u)8	7 - Lateral range - method [1] - Atima	Energy (MeV/u)9	8 - Lateral range - method [2] - PDG	
0.040000	1.13583   	0.040000	1.10161   	0.040000	0.994527  	0.040000	0.994527  	0.040000	0.0131687 	0.040000	0.0131687 	0.040000	0.0112539 	0.040000	0.0160243 	0.040000	0.00955207
0.045000	1.21142   	0.045000	1.17481   	0.045000	1.06815   	0.045000	1.06815   	0.045000	0.0137526 	0.045000	0.0137526 	0.045000	0.0125378 	0.045000	0.0178154 	0.045000	0.0106588
0.050000	1.28192   	0.050000	1.24309   	0.050000	1.13748   	0.050000	1.13748   	0.050000	0.0142746 	0.050000	0.0140954 	0.050000	0.0138002 	0.050000	0.019573  	0.050000	0.0117486
0.055000	1.34841   	0.055000	1.30749   	0.055000	1.20331   	0.055000	1.20331   	0.055000	0.014748  	0.055000	0.0143085 	0.055000	0.0150485 	0.055000	0.0213075 	0.055000	0.0128278
0.060000	1.41172   	0.060000	1.3688    	0.060000	1.26623   	0.060000	1.26623   	0.060000	0.0151827 	0.060000	0.0145059 	0.060000	0.0161727 	0.060000	0.0228681 	0.060000	0.0138004
0.070000	1.53114   	0.070000	1.48446   	0.070000	1.38525   	0.070000	1.38525   	0.070000	0.0159655 	0.070000	0.0148665 	0.070000	0.0180679 	0.070000	0.0254964 	0.070000	0.0154411
0.080000	1.64376   	0.080000	1.59353   	0.080000	1.4974    	0.080000	1.4974    	0.080000	0.0166669 	0.080000	0.0151962 	0.080000	0.0196861 	0.080000	0.0277373 	0.080000	0.0168435
0.090000	1.75183   	0.090000	1.6982    	0.090000	1.60463   	0.090000	1.60463   	0.090000	0.0173146 	0.090000	0.0155069 	0.090000	0.0211583 	0.090000	0.0297393 	0.090000	0.0181208
0.100000	1.85671   	0.100000	1.79977   	0.100000	1.70831   	0.100000	1.70831   	0.100000	0.0179267 	0.100000	0.0158062 	0.100000	0.022502  	0.100000	0.0314704 	0.100000	0.0192882
0.120000	2.0605    	0.120000	1.99714   	0.120000	1.90864   	0.120000	1.90864   	0.120000	0.0190894 	0.120000	0.0163907 	0.120000	0.0250312 	0.120000	0.034683  	0.120000	0.0214896
0.140000	2.26005   	0.140000	2.1904    	0.140000	2.10348   	0.140000	2.10348   	0.140000	0.0202147 	0.140000	0.0169762 	0.140000	0.0274207 	0.140000	0.0376749 	0.140000	0.0235748
0.160000	2.45779   	0.160000	2.38191   	0.160000	2.29566   	0.160000	2.29566   	0.160000	0.0213324 	0.160000	0.0175758 	0.160000	0.0297295 	0.160000	0.0405333 	0.160000	0.0255949
0.180000	2.65555   	0.180000	2.57344   	0.180000	2.48677   	0.180000	2.48677   	0.180000	0.0224571 	0.180000	0.0181962 	0.180000	0.0319937 	0.180000	0.0433059 	0.180000	0.027581
0.200000	2.85406   	0.200000	2.76569   	0.200000	2.67775   	0.200000	2.67775   	0.200000	0.0235955 	0.200000	0.01884   	0.200000	0.0341924 	0.200000	0.045985  	0.200000	0.0295148
0.250000	3.35418   	0.250000	3.25005   	0.250000	3.15747   	0.250000	3.15747   	0.250000	0.0265103 	0.250000	0.0205505 	0.250000	0.0397004 	0.250000	0.0526212 	0.250000	0.0343773
0.300000	3.8575    	0.300000	3.7375    	0.300000	3.64259   	0.300000	3.64259   	0.300000	0.0295105 	0.300000	0.0223864 	0.300000	0.0451265 	0.300000	0.0590915 	0.300000	0.039193
0.350000	4.35673   	0.350000	4.22101   	0.350000	4.13387   	0.350000	4.13387   	0.350000	0.0325705 	0.350000	0.0243188 	0.350000	0.0504306 	0.350000	0.0653519 	0.350000	0.0439233
0.400000	4.8556    	0.400000	4.70416   	0.400000	4.63137   	0.400000	4.63137   	0.400000	0.0356699 	0.400000	0.026323  	0.400000	0.0557147 	0.400000	0.071532  	0.400000	0.0486555
0.450000	5.35758   	0.450000	5.19031   	0.450000	5.13231   	0.450000	5.13231   	0.450000	0.0387475 	0.450000	0.0283486 	0.450000	0.0608992 	0.450000	0.0775616 	0.450000	0.0533179
0.500000	5.86317   	0.500000	5.67997   	0.500000	5.63607   	0.500000	5.63607   	0.500000	0.0417912 	0.500000	0.0303787 	0.500000	0.0660491 	0.500000	0.0834885 	0.500000	0.0579648
0.600000	6.88145   	0.600000	6.66616   	0.600000	6.65617   	0.600000	6.65617   	0.600000	0.0478511 	0.600000	0.0344766 	0.600000	0.0760529 	0.600000	0.094928  	0.600000	0.0670418
0.700000	7.91567   	0.700000	7.66779   	0.700000	7.69874   	0.700000	7.69874   	0.700000	0.0539726 	0.700000	0.0386642 	0.700000	0.0856821 	0.700000	0.105782  	0.700000	0.0758344
0.800000	8.97009   	0.800000	8.68897   	0.800000	8.76942   	0.800000	8.76942   	0.800000	0.0602466 	0.800000	0.0429827 	0.800000	0.0948814 	0.800000	0.116007  	0.800000	0.0842825
0.900000	10.0494   	0.900000	9.73425   	0.900000	9.86998   	0.900000	9.86998   	0.900000	0.0666966 	0.900000	0.0474347 	0.900000	0.103618  	0.900000	0.125654  	0.900000	0.0923519
1.000000	11.1546   	1.000000	10.8047   	1.000000	11.0016   	1.000000	11.0016   	1.000000	0.0733391 	1.000000	0.052022  	1.000000	0.112026  	1.000000	0.134808  	1.000000	0.100151
1.250000	14.0495   	1.250000	13.6083   	1.250000	13.9724   	1.250000	13.9724   	1.250000	0.0908699 	1.250000	0.0642325 	1.250000	0.131642  	1.250000	0.155878  	1.250000	0.118476
1.500000	17.1792   	1.500000	16.6394   	1.500000	17.1633   	1.500000	17.1633   	1.500000	0.110005  	1.500000	0.0782691 	1.500000	0.149991  	1.500000	0.175185  	1.500000	0.135755
1.750000	20.5581   	1.750000	19.9118   	1.750000	20.5773   	1.750000	20.5773   	1.750000	0.130758  	1.750000	0.093812  	1.750000	0.167443  	1.750000	0.193279  	1.750000	0.152301
2.000000	24.1934   	2.000000	23.4326   	2.000000	24.2112   	2.000000	24.2112   	2.000000	0.153072  	2.000000	0.110543  	2.000000	0.184219  	2.000000	0.210478  	2.000000	0.168295
2.250000	28.0991   	2.250000	27.2151   	2.250000	28.0634   	2.250000	28.0634   	2.250000	0.17693   	2.250000	0.128302  	2.250000	0.200589  	2.250000	0.227045  	2.250000	0.183968
2.500000	32.2589   	2.500000	31.2476   	2.500000	32.1326   	2.500000	32.1326   	2.500000	0.202326  	2.500000	0.146999  	2.500000	0.210867  	2.500000	0.243174  	2.500000	0.193971
3.000000	40.8832   	3.000000	40.027    	3.000000	40.9183   	3.000000	40.9183   	3.000000	0.257727  	3.000000	0.187023  	3.000000	0.218124  	3.000000	0.264168  	3.000000	0.201495
3.500000	50.3923   	3.500000	49.721    	3.500000	50.5598   	3.500000	50.5598   	3.500000	0.319267  	3.500000	0.230404  	3.500000	0.228624  	3.500000	0.273681  	3.500000	0.212061
4.000000	60.7808   	4.000000	60.3003   	4.000000	61.0481   	4.000000	61.0481   	4.000000	0.386915  	4.000000	0.277031  	4.000000	0.242364  	4.000000	0.286707  	4.000000	0.225705
4.500000	72.0412   	4.500000	71.739    	4.500000	72.3737   	4.500000	72.3737   	4.500000	0.460625  	4.500000	0.326798  	4.500000	0.259272  	4.500000	0.303073  	4.500000	0.242375
5.000000	84.1653   	5.000000	84.0176   	5.000000	84.5271   	5.000000	84.5271   	5.000000	0.540341  	5.000000	0.379618  	5.000000	0.279198  	5.000000	0.322561  	5.000000	0.261936
5.500000	97.145    	5.500000	97.1207   	5.500000	97.4989   	5.500000	97.4989   	5.500000	0.626001  	5.500000	0.43543   	5.500000	0.301993  	5.500000	0.344978  	5.500000	0.284254
6.000000	110.972   	6.000000	111.036   	6.000000	111.28    	6.000000	111.28    	6.000000	0.717544  	6.000000	0.494175  	6.000000	0.327483  	6.000000	0.37011   	6.000000	0.309164
6.500000	125.638   	6.500000	125.751   	6.500000	125.861   	6.500000	125.861   	6.500000	0.814906  	6.500000	0.555797  	6.500000	0.355549  	6.500000	0.397816  	6.500000	0.336555
7.000000	141.137   	7.000000	141.258   	7.000000	141.234   	7.000000	141.234   	7.000000	0.91803   	7.000000	0.620245  	7.000000	0.386024  	7.000000	0.427901  	7.000000	0.366272
7.500000	157.459   	7.500000	157.546   	7.500000	157.392   	7.500000	157.392   	7.500000	1.02686   	7.500000	0.687473  	7.500000	0.418804  	7.500000	0.46024   	7.500000	0.398217
8.000000	174.598   	8.000000	174.608   	8.000000	174.325   	8.000000	174.325   	8.000000	1.14134   	8.000000	0.757437  	8.000000	0.453779  	8.000000	0.494703  	8.000000	0.432288
8.500000	192.548   	8.500000	192.434   	8.500000	192.028   	8.500000	192.028   	8.500000	1.26142   	8.500000	0.830099  	8.500000	0.490861  	8.500000	0.531186  	8.500000	0.468405
9.000000	211.301   	9.000000	211.019   	9.000000	210.494   	9.000000	210.494   	9.000000	1.38705   	9.000000	0.905422  	9.000000	0.529976  	9.000000	0.569602  	9.000000	0.506498
9.500000	230.851   	9.500000	230.355   	9.500000	229.715   	9.500000	229.715   	9.500000	1.51818   	9.500000	0.983371  	9.500000	0.571058  	9.500000	0.609867  	9.500000	0.546505
10.000000	251.191   	10.000000	250.432   	10.000000	249.686   	10.000000	249.686   	10.000000	1.65478   	10.000000	1.06391   	10.000000	0.614048  	10.000000	0.651912  	10.000000	0.588374
11.000000	294.221   	11.000000	292.62    	11.000000	291.888   	11.000000	291.87    	11.000000	1.94485   	11.000000	1.23306   	11.000000	0.705678  	11.000000	0.741221  	11.000000	0.677634
12.000000	340.345   	12.000000	337.738   	12.000000	337.1     	12.000000	337.032   	12.000000	2.25772   	12.000000	1.41308   	12.000000	0.804726  	12.000000	0.837306  	12.000000	0.774157
13.000000	389.519   	13.000000	385.767   	13.000000	385.296   	13.000000	385.149   	13.000000	2.59324   	13.000000	1.6038    	13.000000	0.911022  	13.000000	0.939935  	13.000000	0.877793
14.000000	441.704   	14.000000	436.683   	14.000000	436.454   	14.000000	436.202   	14.000000	2.95131   	14.000000	1.80506   	14.000000	1.02445   	14.000000	1.04894   	14.000000	0.988437
15.000000	496.861   	15.000000	490.466   	15.000000	490.553   	15.000000	490.172   	15.000000	3.33185   	15.000000	2.01686   	15.000000	1.14491   	15.000000	1.16419   	15.000000	1.10601
16.000000	554.955   	16.000000	547.091   	16.000000	547.577   	16.000000	547.044   	16.000000	3.7348    	16.000000	2.23917   	16.000000	1.27233   	16.000000	1.28557   	16.000000	1.23044
17.000000	615.951   	17.000000	606.538   	17.000000	607.505   	17.000000	606.803   	17.000000	4.16008   	17.000000	2.47183   	17.000000	1.40665   	17.000000	1.41299   	17.000000	1.36169
18.000000	679.817   	18.000000	668.784   	18.000000	670.324   	18.000000	669.436   	18.000000	4.60765   	18.000000	2.71473   	18.000000	1.54781   	18.000000	1.54637   	18.000000	1.4997
19.000000	746.522   	19.000000	733.806   	19.000000	736.021   	19.000000	734.931   	19.000000	5.07752   	19.000000	2.96787   	19.000000	1.6958    	19.000000	1.68565   	19.000000	1.64447
20.000000	816.035   	20.000000	801.583   	20.000000	804.584   	20.000000	803.277   	20.000000	5.56968   	20.000000	3.23129   	20.000000	1.85057   	20.000000	1.83079   	20.000000	1.79595
21.000000	888.329   	21.000000	872.094   	21.000000	875.999   	21.000000	874.464   	21.000000	6.08405   	21.000000	3.50502   	21.000000	2.01211   	21.000000	1.98175   	21.000000	1.95414
22.000000	963.376   	22.000000	945.318   	22.000000	950.255   	22.000000	948.484   	22.000000	6.62062   	22.000000	3.78898   	22.000000	2.18038   	22.000000	2.13847   	22.000000	2.11903
23.000000	1041.15   	23.000000	1021.23   	23.000000	1027.34   	23.000000	1025.33   	23.000000	7.17939   	23.000000	4.08305   	23.000000	2.35539   	23.000000	2.30094   	23.000000	2.29059
24.000000	1121.63   	24.000000	1099.82   	24.000000	1107.25   	24.000000	1104.99   	24.000000	7.76039   	24.000000	4.38723   	24.000000	2.53711   	24.000000	2.46913   	24.000000	2.46883
25.000000	1204.78   	25.000000	1181.06   	25.000000	1189.98   	25.000000	1187.45   	25.000000	8.36362   	25.000000	4.70154   	25.000000	2.72554   	25.000000	2.64301   	25.000000	2.65376
27.000000	1379.02   	27.000000	1351.43   	27.000000	1363.84   	27.000000	1360.78   	27.000000	9.63673   	27.000000	5.36025   	27.000000	3.12249   	27.000000	3.00779   	27.000000	3.04362
29.000000	1563.7    	29.000000	1532.18   	29.000000	1548.86   	29.000000	1545.25   	29.000000	10.9984   	29.000000	6.05855   	29.000000	3.54614   	29.000000	3.39507   	29.000000	3.46013
31.000000	1758.64   	31.000000	1723.17   	31.000000	1744.84   	31.000000	1740.72   	31.000000	12.446    	31.000000	6.79547   	31.000000	3.99602   	31.000000	3.80438   	31.000000	3.90286
33.000000	1963.68   	33.000000	1924.27   	33.000000	1951.1    	33.000000	1946.51   	33.000000	13.966    	33.000000	7.56429   	33.000000	4.46981   	33.000000	4.23365   	33.000000	4.36959
35.000000	2178.69   	35.000000	2135.35   	35.000000	2167.38   	35.000000	2162.39   	35.000000	15.5561   	35.000000	8.36333   	35.000000	4.96663   	35.000000	4.68207   	35.000000	4.85947
38.000000	2519.54   	38.000000	2470.38   	38.000000	2510.29   	38.000000	2504.84   	38.000000	18.071    	38.000000	9.61777   	38.000000	5.75376   	38.000000	5.38935   	38.000000	5.63658
41.000000	2882.03   	41.000000	2827.15   	41.000000	2875      	41.000000	2869.23   	41.000000	20.7394   	41.000000	10.9388   	41.000000	6.58975   	41.000000	6.13686   	41.000000	6.46312
44.000000	3265.7    	44.000000	3205.27   	44.000000	3261.11   	44.000000	3255.18   	44.000000	23.559    	44.000000	12.3248   	44.000000	7.47331   	44.000000	6.9234    	44.000000	7.33796
47.000000	3670.18   	47.000000	3604.38   	47.000000	3668.25   	47.000000	3662.29   	47.000000	26.5275   	47.000000	13.7757   	47.000000	8.40336   	47.000000	7.74797   	47.000000	8.26017
50.000000	4095.09   	50.000000	4024.1    	50.000000	4096.01   	50.000000	4090.19   	50.000000	29.6411   	50.000000	15.2885   	50.000000	9.37872   	50.000000	8.6095    	50.000000	9.22869
55.000000	4847.69   	55.000000	4768.54   	55.000000	4853.95   	55.000000	4848.66   	55.000000	35.1472   	55.000000	17.9458   	55.000000	11.1027   	55.000000	10.1255   	55.000000	10.9439
60.000000	5654.53   	60.000000	5567.83   	60.000000	5666.83   	60.000000	5662.45   	60.000000	41.0376   	60.000000	20.7681   	60.000000	12.946    	60.000000	11.7386   	60.000000	12.7821
65.000000	6514.18   	65.000000	6420.54   	65.000000	6533.35   	65.000000	6530.15   	65.000000	47.3014   	65.000000	23.749    	65.000000	14.9052   	65.000000	13.4458   	65.000000	14.7405
70.000000	7425.33   	70.000000	7325.35   	70.000000	7452.1    	70.000000	7450.45   	70.000000	53.9241   	70.000000	26.8847   	70.000000	16.9763   	70.000000	15.2437   	70.000000	16.8156
75.000000	8386.78   	75.000000	8281      	75.000000	8421.86   	75.000000	8422.13   	75.000000	60.8945   	75.000000	30.1704   	75.000000	19.1558   	75.000000	17.1298   	75.000000	19.0046
80.000000	9397.38   	80.000000	9286.3    	80.000000	9441.49   	80.000000	9444      	80.000000	68.2018   	80.000000	33.5989   	80.000000	21.4407   	80.000000	19.1013   	80.000000	21.3047
85.000000	10456     	85.000000	10340.1   	85.000000	10509.9   	85.000000	10514.9   	85.000000	75.8347   	85.000000	37.1687   	85.000000	23.8277   	85.000000	21.156    	85.000000	23.7132
90.000000	11561.8   	90.000000	11441.3   	90.000000	11625.9   	90.000000	11633.9   	90.000000	83.7824   	90.000000	40.8756   	90.000000	26.3138   	90.000000	23.2913   	90.000000	26.2276
95.000000	12713.6   	95.000000	12588.9   	95.000000	12788.6   	95.000000	12799.9   	95.000000	92.0349   	95.000000	44.7137   	95.000000	28.896    	95.000000	25.505    	95.000000	28.8452
100.000000	13910.7   	100.000000	13781.8   	100.000000	13997.1   	100.000000	14011.9   	100.000000	100.584   	100.000000	48.6808   	100.000000	31.572    	100.000000	27.7952   	100.000000	31.5642
105.000000	15152.1   	105.000000	15019.1   	105.000000	15250.4   	105.000000	15269     	105.000000	109.421   	105.000000	52.7734   	105.000000	34.3389   	105.000000	30.1598   	105.000000	34.3821
110.000000	16437     	110.000000	16300     	110.000000	16547.5   	110.000000	16570.3   	110.000000	118.534   	110.000000	56.9881   	110.000000	37.194    	110.000000	32.5968   	110.000000	37.2965
115.000000	17764.6   	115.000000	17623.4   	115.000000	17887.6   	115.000000	17914.9   	115.000000	127.914   	115.000000	61.3197   	115.000000	40.1346   	115.000000	35.1041   	115.000000	40.305
120.000000	19134.2   	120.000000	18988.5   	120.000000	19269.8   	120.000000	19302     	120.000000	137.555   	120.000000	65.7644   	120.000000	43.1586   	120.000000	37.6802   	120.000000	43.4059
125.000000	20545.1   	125.000000	20394.6   	125.000000	20693.5   	125.000000	20730.8   	125.000000	147.448   	125.000000	70.3225   	125.000000	46.2637   	125.000000	40.3233   	125.000000	46.5972
130.000000	21996.6   	130.000000	21840.7   	130.000000	22157.8   	130.000000	22200.5   	130.000000	157.587   	130.000000	74.9889   	130.000000	49.4475   	130.000000	43.0318   	130.000000	49.8769
135.000000	23487.9   	135.000000	23326.2   	135.000000	23661.9   	135.000000	23710.3   	135.000000	167.962   	135.000000	79.7615   	135.000000	52.7081   	135.000000	45.8041   	135.000000	53.2433
140.000000	25018.6   	140.000000	24850.2   	140.000000	25205.1   	140.000000	25259.4   	140.000000	178.567   	140.000000	84.64     	140.000000	56.0431   	140.000000	48.6385   	140.000000	56.6942
145.000000	26587.9   	145.000000	26412.1   	145.000000	26786.8   	145.000000	26847.3   	145.000000	189.395   	145.000000	89.6187   	145.000000	59.4506   	145.000000	51.5337   	145.000000	60.2281
150.000000	28195.2   	150.000000	28011.1   	150.000000	28406.1   	150.000000	28473.1   	150.000000	200.438   	150.000000	94.6946   	150.000000	62.9286   	150.000000	54.488    	150.000000	63.843
155.000000	29862.7   	155.000000	29646.6   	155.000000	30062.5   	155.000000	30136.3   	155.000000	211.69    	155.000000	99.8662   	155.000000	66.475    	155.000000	57.5002   	155.000000	67.5374
160.000000	31566.3   	160.000000	31317.8   	160.000000	31755.2   	160.000000	31836     	160.000000	223.145   	160.000000	105.131   	160.000000	70.0882   	160.000000	60.5688   	160.000000	71.3096
165.000000	33304.7   	165.000000	33024.2   	165.000000	33483.7   	165.000000	33571.8   	165.000000	234.796   	165.000000	110.488   	165.000000	73.7661   	165.000000	63.6926   	165.000000	75.1578
170.000000	35077.3   	170.000000	34765.2   	170.000000	35247.2   	170.000000	35343     	170.000000	246.637   	170.000000	115.934   	170.000000	77.5071   	170.000000	66.8702   	170.000000	79.0806
175.000000	36883.4   	175.000000	36540     	175.000000	37045.3   	175.000000	37148.9   	175.000000	258.663   	175.000000	121.467   	175.000000	81.3094   	175.000000	70.1003   	175.000000	83.0764
180.000000	38722.5   	180.000000	38348.1   	180.000000	38877.3   	180.000000	38989     	180.000000	270.867   	180.000000	127.087   	180.000000	85.1713   	180.000000	73.3817   	180.000000	87.1436
185.000000	40594     	185.000000	40189     	185.000000	40742.6   	185.000000	40862.7   	185.000000	283.244   	185.000000	132.79    	185.000000	89.0913   	185.000000	76.7133   	185.000000	91.281
190.000000	42497.3   	190.000000	42062.1   	190.000000	42640.7   	190.000000	42769.4   	190.000000	295.789   	190.000000	138.573   	190.000000	93.0677   	190.000000	80.094    	190.000000	95.4869
195.000000	44432.1   	195.000000	43966.7   	195.000000	44571     	195.000000	44708.6   	195.000000	308.496   	195.000000	144.433   	195.000000	97.0989   	195.000000	83.5224   	195.000000	99.7599
200.000000	46397.7   	200.000000	45902.5   	200.000000	46533     	200.000000	46679.8   	200.000000	321.361   	200.000000	150.371   	200.000000	101.184   	200.000000	86.9978   	200.000000	104.099
210.000000	50419.5   	210.000000	49865.2   	210.000000	50549.9   	210.000000	50715.9   	210.000000	347.542   	210.000000	162.475   	210.000000	109.507   	210.000000	94.0844   	210.000000	112.969
220.000000	54558.9   	220.000000	53946.2   	220.000000	54687.5   	220.000000	54873.6   	220.000000	374.297   	220.000000	174.867   	220.000000	118.028   	220.000000	101.346   	220.000000	122.086
230.000000	58812.3   	230.000000	58141.7   	230.000000	58941.8   	230.000000	59149     	230.000000	401.588   	230.000000	187.543   	230.000000	126.734   	230.000000	108.774   	230.000000	131.441
240.000000	63176.2   	240.000000	62447.9   	240.000000	63309.3   	240.000000	63538.5   	240.000000	429.382   	240.000000	200.48    	240.000000	135.616   	240.000000	116.362   	240.000000	141.024
250.000000	67647.4   	250.000000	66861.5   	250.000000	67786.2   	250.000000	68038.5   	250.000000	457.648   	250.000000	213.67    	250.000000	144.664   	250.000000	124.103   	250.000000	150.826
260.000000	72222.7   	260.000000	71379.1   	260.000000	72369.2   	260.000000	72645.6   	260.000000	486.356   	260.000000	227.104   	260.000000	153.87    	260.000000	131.99    	260.000000	160.839
270.000000	76899.2   	270.000000	75997.5   	270.000000	77055.6   	270.000000	77356.5   	270.000000	515.486   	270.000000	240.775   	270.000000	163.226   	270.000000	140.017   	270.000000	171.056
280.000000	81673.9   	280.000000	80713.6   	280.000000	81841.9   	280.000000	82168     	280.000000	545.005   	280.000000	254.674   	280.000000	172.723   	280.000000	148.178   	280.000000	181.467
290.000000	86544.1   	290.000000	85524.6   	290.000000	86725     	290.000000	87077.2   	290.000000	574.884   	290.000000	268.79    	290.000000	182.352   	290.000000	156.466   	290.000000	192.064
300.000000	91507.2   	300.000000	90427.6   	300.000000	91701.9   	300.000000	92081.2   	300.000000	605.101   	300.000000	283.118   	300.000000	192.107   	300.000000	164.877   	300.000000	202.841
310.000000	96560.6   	310.000000	95420     	310.000000	96769.9   	310.000000	97177.1   	310.000000	635.631   	310.000000	297.649   	310.000000	201.98    	310.000000	173.404   	310.000000	213.79
320.000000	101702    	320.000000	100499    	320.000000	101926    	320.000000	102362    	320.000000	666.455   	320.000000	312.367   	320.000000	211.965   	320.000000	182.043   	320.000000	224.904
330.000000	106929    	330.000000	105663    	330.000000	107169    	330.000000	107634    	330.000000	697.551   	330.000000	327.265   	330.000000	222.056   	330.000000	190.789   	330.000000	236.177
340.000000	112239    	340.000000	110908    	340.000000	112495    	340.000000	112990    	340.000000	728.9     	340.000000	342.347   	340.000000	232.245   	340.000000	199.637   	340.000000	247.603
350.000000	117630    	350.000000	116233    	350.000000	117901    	350.000000	118428    	350.000000	760.483   	350.000000	357.601   	350.000000	242.528   	350.000000	208.583   	350.000000	259.175
360.000000	123100    	360.000000	121635    	360.000000	123387    	360.000000	123945    	360.000000	792.285   	360.000000	373.015   	360.000000	252.898   	360.000000	217.621   	360.000000	270.888
370.000000	128648    	370.000000	127113    	370.000000	128949    	370.000000	129540    	370.000000	824.294   	370.000000	388.587   	370.000000	263.352   	370.000000	226.75    	370.000000	282.737
380.000000	134270    	380.000000	132664    	380.000000	134586    	380.000000	135210    	380.000000	856.494   	380.000000	404.312   	380.000000	273.885   	380.000000	235.965   	380.000000	294.717
390.000000	139966    	390.000000	138286    	390.000000	140295    	390.000000	140952    	390.000000	888.864   	390.000000	420.181   	390.000000	284.491   	390.000000	245.262   	390.000000	306.822
400.000000	145732    	400.000000	143977    	400.000000	146075    	400.000000	146766    	400.000000	921.39    	400.000000	436.198   	400.000000	295.164   	400.000000	254.636   	400.000000	319.046
410.000000	151569    	410.000000	149735    	410.000000	151923    	410.000000	152649    	410.000000	954.058   	410.000000	452.364   	410.000000	305.902   	410.000000	264.085   	410.000000	331.385
420.000000	157473    	420.000000	155560    	420.000000	157838    	420.000000	158599    	420.000000	986.857   	420.000000	468.664   	420.000000	316.699   	420.000000	273.605   	420.000000	343.834
430.000000	163443    	430.000000	161448    	430.000000	163817    	430.000000	164614    	430.000000	1019.77   	430.000000	485.082   	430.000000	327.552   	430.000000	283.193   	430.000000	356.39
440.000000	169478    	440.000000	167399    	440.000000	169859    	440.000000	170693    	440.000000	1052.8    	440.000000	501.616   	440.000000	338.457   	440.000000	292.845   	440.000000	369.046
450.000000	175576    	450.000000	173410    	450.000000	175962    	450.000000	176834    	450.000000	1085.92   	450.000000	518.271   	450.000000	349.411   	450.000000	302.559   	450.000000	381.8
460.000000	181736    	460.000000	179480    	460.000000	182126    	460.000000	183035    	460.000000	1119.12   	460.000000	535.047   	460.000000	360.409   	460.000000	312.332   	460.000000	394.647
470.000000	187955    	470.000000	185608    	470.000000	188347    	470.000000	189295    	470.000000	1152.41   	470.000000	551.94    	470.000000	371.45    	470.000000	322.162   	470.000000	407.585
480.000000	194233    	480.000000	191792    	480.000000	194626    	480.000000	195611    	480.000000	1185.77   	480.000000	568.948   	480.000000	382.531   	480.000000	332.046   	480.000000	420.61
