*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
130.000000	0.0103055 	130.000000	0.0102298 	130.000000	0.0100823 	130.000000	0.0100614 	130.000000	0.0102259 	130.000000	3.81923e-06
135.000000	0.0100288 	135.000000	0.00996503	135.000000	0.00982018	135.000000	0.00980013	135.000000	0.00996134	135.000000	3.68914e-06
140.000000	0.00977054	140.000000	0.00971831	140.000000	0.00957669	140.000000	0.00955648	140.000000	0.00971474	140.000000	3.56795e-06
145.000000	0.00952876	145.000000	0.00948781	145.000000	0.00934914	145.000000	0.00932874	145.000000	0.00948436	145.000000	3.45475e-06
150.000000	0.00930195	150.000000	0.00927197	150.000000	0.00913515	150.000000	0.00911539	150.000000	0.00926862	150.000000	3.34878e-06
155.000000	0.0089826 	155.000000	0.00906943	155.000000	0.008935  	155.000000	0.00891512	155.000000	0.00906618	155.000000	3.24936e-06
160.000000	0.00879541	160.000000	0.008879  	160.000000	0.00874681	160.000000	0.00872676	160.000000	0.00887584	160.000000	3.15588e-06
165.000000	0.00861889	165.000000	0.0086996 	165.000000	0.00856875	165.000000	0.00854926	165.000000	0.00869653	165.000000	3.06783e-06
170.000000	0.00845215	170.000000	0.00853031	170.000000	0.00840116	170.000000	0.00838173	170.000000	0.00852733	170.000000	2.98474e-06
175.000000	0.00829437	175.000000	0.0083703 	175.000000	0.00824307	175.000000	0.00822334	175.000000	0.00836739	175.000000	2.9062e-06
180.000000	0.00814485	180.000000	0.00821881	180.000000	0.00809284	180.000000	0.00807336	180.000000	0.00821598	180.000000	2.83183e-06
185.000000	0.00800294	185.000000	0.00807519	185.000000	0.00795004	185.000000	0.00793116	185.000000	0.00807243	185.000000	2.76132e-06
190.000000	0.00786807	190.000000	0.00793884	190.000000	0.00781455	190.000000	0.00779613	190.000000	0.00793614	190.000000	2.69436e-06
195.000000	0.00773972	195.000000	0.00780921	195.000000	0.00768617	195.000000	0.00766775	195.000000	0.00780658	195.000000	2.63069e-06
200.000000	0.00761743	200.000000	0.00768583	200.000000	0.00756423	200.000000	0.00754555	200.000000	0.00768326	200.000000	2.57007e-06
210.000000	0.00738937	210.000000	0.00745607	210.000000	0.00733612	210.000000	0.00731798	210.000000	0.00745361	210.000000	2.45713e-06
220.000000	0.00718093	220.000000	0.00724649	220.000000	0.00712874	220.000000	0.00711042	220.000000	0.00724414	220.000000	2.35404e-06
230.000000	0.00698966	230.000000	0.00705457	230.000000	0.00693836	230.000000	0.00692036	230.000000	0.00705231	230.000000	2.25955e-06
240.000000	0.00681352	240.000000	0.00687816	240.000000	0.00676297	240.000000	0.0067457 	240.000000	0.00687599	240.000000	2.17261e-06
250.000000	0.00665076	250.000000	0.00671548	250.000000	0.00660203	250.000000	0.00658466	250.000000	0.00671339	250.000000	2.09234e-06
260.000000	0.00649992	260.000000	0.00656498	260.000000	0.00645304	260.000000	0.00643574	260.000000	0.00656296	260.000000	2.018e-06
270.000000	0.00635973	270.000000	0.00642537	270.000000	0.00631456	270.000000	0.00629764	270.000000	0.00642342	270.000000	1.94894e-06
280.000000	0.0062291 	280.000000	0.00629551	280.000000	0.00618642	280.000000	0.00616925	280.000000	0.00629362	280.000000	1.88462e-06
290.000000	0.00610708	290.000000	0.00617443	290.000000	0.00606647	290.000000	0.00604959	290.000000	0.0061726 	290.000000	1.82455e-06
300.000000	0.00599285	300.000000	0.00606127	300.000000	0.00595418	300.000000	0.00593782	300.000000	0.00605951	300.000000	1.76833e-06
310.000000	0.0058857 	310.000000	0.00595531	310.000000	0.00584937	310.000000	0.00583321	310.000000	0.00595359	310.000000	1.71559e-06
320.000000	0.005785  	320.000000	0.00585588	320.000000	0.00575147	320.000000	0.00573511	320.000000	0.00585421	320.000000	1.66601e-06
330.000000	0.00569017	330.000000	0.00576241	330.000000	0.00565922	330.000000	0.00564295	330.000000	0.00576079	330.000000	1.61931e-06
340.000000	0.00560073	340.000000	0.00567439	340.000000	0.00557208	340.000000	0.00555622	340.000000	0.00567282	340.000000	1.57526e-06
350.000000	0.00551624	350.000000	0.00559137	350.000000	0.00548997	350.000000	0.00547447	350.000000	0.00558984	350.000000	1.53362e-06
360.000000	0.00543631	360.000000	0.00551295	360.000000	0.00541279	360.000000	0.0053973 	360.000000	0.00551145	360.000000	1.4942e-06
