* SSDNum   CHNum    peak1    peak2    peak3    peak4    peak5    peak6     peak7    peak8     peak9     peak10  (0.0 isn't a peak)
     1        0     153.5    168.5    266.5    455.5    825.5    1009.5    1928.5      0.0      0.0       0.0
     1        1     145.5    159.5    256.5    445.5    812.5     994.5    1908.5      0.0      0.0       0.0
